data_name,data_preprocessing_name,metric_name,metric_value,predicted_client_name,cross_validation_method,seed
Balanced Simulated Data,corrected,MCC,1.0,lab1,Train-Test-Split,50
Balanced Simulated Data,corrected,F1_score,1.0,lab1,Train-Test-Split,50
Balanced Simulated Data,corrected,MCC,1.0,lab2,Train-Test-Split,50
Balanced Simulated Data,corrected,F1_score,1.0,lab2,Train-Test-Split,50
Balanced Simulated Data,corrected,MCC,1.0,lab3,Train-Test-Split,50
Balanced Simulated Data,corrected,F1_score,1.0,lab3,Train-Test-Split,50
Mildly Imbalanced Simulated Data,uncorrected,MCC,1.0,All,Train-Test-Split,50
Mildly Imbalanced Simulated Data,uncorrected,F1_score,1.0,All,Train-Test-Split,50
Mildly Imbalanced Simulated Data,uncorrected,MCC,1.0,lab1,Train-Test-Split,50
Mildly Imbalanced Simulated Data,uncorrected,F1_score,1.0,lab1,Train-Test-Split,50
Mildly Imbalanced Simulated Data,uncorrected,MCC,1.0,lab2,Train-Test-Split,50
Mildly Imbalanced Simulated Data,uncorrected,F1_score,1.0,lab2,Train-Test-Split,50
Mildly Imbalanced Simulated Data,uncorrected,MCC,1.0,lab3,Train-Test-Split,50
Mildly Imbalanced Simulated Data,uncorrected,F1_score,1.0,lab3,Train-Test-Split,50
Mildly Imbalanced Simulated Data,corrected,MCC,1.0,All,Train-Test-Split,50
Mildly Imbalanced Simulated Data,corrected,F1_score,1.0,All,Train-Test-Split,50
Mildly Imbalanced Simulated Data,corrected,MCC,1.0,lab1,Train-Test-Split,50
Mildly Imbalanced Simulated Data,corrected,F1_score,1.0,lab1,Train-Test-Split,50
Mildly Imbalanced Simulated Data,corrected,MCC,1.0,lab2,Train-Test-Split,50
Mildly Imbalanced Simulated Data,corrected,F1_score,1.0,lab2,Train-Test-Split,50
Mildly Imbalanced Simulated Data,corrected,MCC,1.0,lab3,Train-Test-Split,50
Mildly Imbalanced Simulated Data,corrected,F1_score,1.0,lab3,Train-Test-Split,50
Strongly Imbalanced Simulated Data,uncorrected,MCC,0.9666666666666668,All,Train-Test-Split,50
Strongly Imbalanced Simulated Data,uncorrected,F1_score,0.9833333333333332,All,Train-Test-Split,50
Strongly Imbalanced Simulated Data,uncorrected,MCC,1.0,lab1,Train-Test-Split,50
Strongly Imbalanced Simulated Data,uncorrected,F1_score,1.0,lab1,Train-Test-Split,50
Strongly Imbalanced Simulated Data,uncorrected,MCC,1.0,lab2,Train-Test-Split,50
Strongly Imbalanced Simulated Data,uncorrected,F1_score,1.0,lab2,Train-Test-Split,50
Strongly Imbalanced Simulated Data,uncorrected,MCC,0.9583333333333334,lab3,Train-Test-Split,50
Strongly Imbalanced Simulated Data,uncorrected,F1_score,0.9791666666666666,lab3,Train-Test-Split,50
Strongly Imbalanced Simulated Data,corrected,MCC,1.0,All,Train-Test-Split,50
Strongly Imbalanced Simulated Data,corrected,F1_score,1.0,All,Train-Test-Split,50
Strongly Imbalanced Simulated Data,corrected,MCC,1.0,lab1,Train-Test-Split,50
Strongly Imbalanced Simulated Data,corrected,F1_score,1.0,lab1,Train-Test-Split,50
Strongly Imbalanced Simulated Data,corrected,MCC,1.0,lab2,Train-Test-Split,50
Strongly Imbalanced Simulated Data,corrected,F1_score,1.0,lab2,Train-Test-Split,50
Strongly Imbalanced Simulated Data,corrected,MCC,1.0,lab3,Train-Test-Split,50
Strongly Imbalanced Simulated Data,corrected,F1_score,1.0,lab3,Train-Test-Split,50
Proteomics Data,uncorrected,MCC,1.0,All,Train-Test-Split,50
Proteomics Data,uncorrected,F1_score,1.0,All,Train-Test-Split,50
Proteomics Data,uncorrected,MCC,1.0,lab_A,Train-Test-Split,50
Proteomics Data,uncorrected,F1_score,1.0,lab_A,Train-Test-Split,50
Proteomics Data,uncorrected,MCC,1.0,lab_B,Train-Test-Split,50
Proteomics Data,uncorrected,F1_score,1.0,lab_B,Train-Test-Split,50
Proteomics Data,uncorrected,MCC,1.0,lab_C,Train-Test-Split,50
Proteomics Data,uncorrected,F1_score,1.0,lab_C,Train-Test-Split,50
Proteomics Data,uncorrected,MCC,1.0,lab_D,Train-Test-Split,50
Proteomics Data,uncorrected,F1_score,1.0,lab_D,Train-Test-Split,50
Proteomics Data,uncorrected,MCC,1.0,lab_E,Train-Test-Split,50
Proteomics Data,uncorrected,F1_score,1.0,lab_E,Train-Test-Split,50
Proteomics Data,corrected,MCC,1.0,All,Train-Test-Split,50
Proteomics Data,corrected,F1_score,1.0,All,Train-Test-Split,50
Proteomics Data,corrected,MCC,1.0,lab_A,Train-Test-Split,50
Proteomics Data,corrected,F1_score,1.0,lab_A,Train-Test-Split,50
Proteomics Data,corrected,MCC,1.0,lab_B,Train-Test-Split,50
Proteomics Data,corrected,F1_score,1.0,lab_B,Train-Test-Split,50
Proteomics Data,corrected,MCC,1.0,lab_C,Train-Test-Split,50
Proteomics Data,corrected,F1_score,1.0,lab_C,Train-Test-Split,50
Proteomics Data,corrected,MCC,1.0,lab_D,Train-Test-Split,50
Proteomics Data,corrected,F1_score,1.0,lab_D,Train-Test-Split,50
Proteomics Data,corrected,MCC,1.0,lab_E,Train-Test-Split,50
Proteomics Data,corrected,F1_score,1.0,lab_E,Train-Test-Split,50
Microarray Data,uncorrected,MCC,0.8823529411764706,All,Train-Test-Split,50
Microarray Data,uncorrected,F1_score,0.9411764705882352,All,Train-Test-Split,50
Microarray Data,uncorrected,MCC,1.0,GSE14407,Train-Test-Split,50
Microarray Data,uncorrected,F1_score,1.0,GSE14407,Train-Test-Split,50
Microarray Data,uncorrected,MCC,0.8974358974358975,GSE26712,Train-Test-Split,50
Microarray Data,uncorrected,F1_score,0.9487179487179488,GSE26712,Train-Test-Split,50
Microarray Data,uncorrected,MCC,1.0,GSE38666,Train-Test-Split,50
Microarray Data,uncorrected,F1_score,1.0,GSE38666,Train-Test-Split,50
Microarray Data,uncorrected,MCC,1.0,GSE40595,Train-Test-Split,50
Microarray Data,uncorrected,F1_score,1.0,GSE40595,Train-Test-Split,50
Microarray Data,uncorrected,MCC,0.6666666666666666,GSE6008,Train-Test-Split,50
Microarray Data,uncorrected,F1_score,0.8333333333333334,GSE6008,Train-Test-Split,50
Microarray Data,uncorrected,MCC,0.5,GSE69428,Train-Test-Split,50
Microarray Data,uncorrected,F1_score,0.75,GSE69428,Train-Test-Split,50
Microarray Data,corrected,MCC,0.8823529411764706,All,Train-Test-Split,50
Microarray Data,corrected,F1_score,0.9411764705882352,All,Train-Test-Split,50
Microarray Data,corrected,MCC,0.6,GSE14407,Train-Test-Split,50
Microarray Data,corrected,F1_score,0.8,GSE14407,Train-Test-Split,50
Microarray Data,corrected,MCC,1.0,GSE26712,Train-Test-Split,50
Microarray Data,corrected,F1_score,1.0,GSE26712,Train-Test-Split,50
Microarray Data,corrected,MCC,0.6666666666666666,GSE38666,Train-Test-Split,50
Microarray Data,corrected,F1_score,0.8333333333333334,GSE38666,Train-Test-Split,50
Microarray Data,corrected,MCC,1.0,GSE40595,Train-Test-Split,50
Microarray Data,corrected,F1_score,1.0,GSE40595,Train-Test-Split,50
Microarray Data,corrected,MCC,1.0,GSE6008,Train-Test-Split,50
Microarray Data,corrected,F1_score,1.0,GSE6008,Train-Test-Split,50
Microarray Data,corrected,MCC,0.0,GSE69428,Train-Test-Split,50
Microarray Data,corrected,F1_score,0.5,GSE69428,Train-Test-Split,50
Microbiome Data,uncorrected,MCC,0.6111111111111112,All,Train-Test-Split,50
Microbiome Data,uncorrected,F1_score,0.8055555555555556,All,Train-Test-Split,50
Microbiome Data,uncorrected,MCC,0.7,China1,Train-Test-Split,50
Microbiome Data,uncorrected,F1_score,0.85,China1,Train-Test-Split,50
Microbiome Data,uncorrected,MCC,0.5652173913043478,China3,Train-Test-Split,50
Microbiome Data,uncorrected,F1_score,0.782608695652174,China3,Train-Test-Split,50
Microbiome Data,uncorrected,MCC,0.9047619047619048,China5,Train-Test-Split,50
Microbiome Data,uncorrected,F1_score,0.9523809523809524,China5,Train-Test-Split,50
Microbiome Data,uncorrected,MCC,0.3333333333333333,France1,Train-Test-Split,50
Microbiome Data,uncorrected,F1_score,0.6666666666666666,France1,Train-Test-Split,50
Microbiome Data,uncorrected,MCC,0.7333333333333333,Germany1,Train-Test-Split,50
Microbiome Data,uncorrected,F1_score,0.8666666666666667,Germany1,Train-Test-Split,50
Microbiome Data,uncorrected,MCC,0.25,Germany2,Train-Test-Split,50
Microbiome Data,uncorrected,F1_score,0.625,Germany2,Train-Test-Split,50
Microbiome Data,corrected,MCC,0.6666666666666666,All,Train-Test-Split,50
Microbiome Data,corrected,F1_score,0.8333333333333334,All,Train-Test-Split,50
Microbiome Data,corrected,MCC,0.6,China1,Train-Test-Split,50
Microbiome Data,corrected,F1_score,0.8,China1,Train-Test-Split,50
Microbiome Data,corrected,MCC,0.7391304347826086,China3,Train-Test-Split,50
Microbiome Data,corrected,F1_score,0.8695652173913043,China3,Train-Test-Split,50
Microbiome Data,corrected,MCC,0.9047619047619048,China5,Train-Test-Split,50
Microbiome Data,corrected,F1_score,0.9523809523809524,China5,Train-Test-Split,50
Microbiome Data,corrected,MCC,0.5238095238095238,France1,Train-Test-Split,50
Microbiome Data,corrected,F1_score,0.7619047619047619,France1,Train-Test-Split,50
Microbiome Data,corrected,MCC,0.4666666666666667,Germany1,Train-Test-Split,50
Microbiome Data,corrected,F1_score,0.7333333333333333,Germany1,Train-Test-Split,50
Microbiome Data,corrected,MCC,0.75,Germany2,Train-Test-Split,50
Microbiome Data,corrected,F1_score,0.875,Germany2,Train-Test-Split,50
Balanced Simulated Data,uncorrected,MCC,1.0,All,Train-Test-Split,51
Balanced Simulated Data,uncorrected,F1_score,1.0,All,Train-Test-Split,51
Balanced Simulated Data,uncorrected,MCC,1.0,lab1,Train-Test-Split,51
Balanced Simulated Data,uncorrected,F1_score,1.0,lab1,Train-Test-Split,51
Balanced Simulated Data,uncorrected,MCC,1.0,lab2,Train-Test-Split,51
Balanced Simulated Data,uncorrected,F1_score,1.0,lab2,Train-Test-Split,51
Balanced Simulated Data,uncorrected,MCC,1.0,lab3,Train-Test-Split,51
Balanced Simulated Data,uncorrected,F1_score,1.0,lab3,Train-Test-Split,51
Balanced Simulated Data,corrected,MCC,1.0,All,Train-Test-Split,51
Balanced Simulated Data,corrected,F1_score,1.0,All,Train-Test-Split,51
Balanced Simulated Data,corrected,MCC,1.0,lab1,Train-Test-Split,51
Balanced Simulated Data,corrected,F1_score,1.0,lab1,Train-Test-Split,51
Balanced Simulated Data,corrected,MCC,1.0,lab2,Train-Test-Split,51
Balanced Simulated Data,corrected,F1_score,1.0,lab2,Train-Test-Split,51
Balanced Simulated Data,corrected,MCC,1.0,lab3,Train-Test-Split,51
Balanced Simulated Data,corrected,F1_score,1.0,lab3,Train-Test-Split,51
Mildly Imbalanced Simulated Data,uncorrected,MCC,1.0,All,Train-Test-Split,51
Mildly Imbalanced Simulated Data,uncorrected,F1_score,1.0,All,Train-Test-Split,51
Mildly Imbalanced Simulated Data,uncorrected,MCC,1.0,lab1,Train-Test-Split,51
Mildly Imbalanced Simulated Data,uncorrected,F1_score,1.0,lab1,Train-Test-Split,51
Mildly Imbalanced Simulated Data,uncorrected,MCC,1.0,lab2,Train-Test-Split,51
Mildly Imbalanced Simulated Data,uncorrected,F1_score,1.0,lab2,Train-Test-Split,51
Mildly Imbalanced Simulated Data,uncorrected,MCC,1.0,lab3,Train-Test-Split,51
Mildly Imbalanced Simulated Data,uncorrected,F1_score,1.0,lab3,Train-Test-Split,51
Mildly Imbalanced Simulated Data,corrected,MCC,1.0,All,Train-Test-Split,51
Mildly Imbalanced Simulated Data,corrected,F1_score,1.0,All,Train-Test-Split,51
Mildly Imbalanced Simulated Data,corrected,MCC,1.0,lab1,Train-Test-Split,51
Mildly Imbalanced Simulated Data,corrected,F1_score,1.0,lab1,Train-Test-Split,51
Mildly Imbalanced Simulated Data,corrected,MCC,1.0,lab2,Train-Test-Split,51
Mildly Imbalanced Simulated Data,corrected,F1_score,1.0,lab2,Train-Test-Split,51
Mildly Imbalanced Simulated Data,corrected,MCC,1.0,lab3,Train-Test-Split,51
Mildly Imbalanced Simulated Data,corrected,F1_score,1.0,lab3,Train-Test-Split,51
Strongly Imbalanced Simulated Data,uncorrected,MCC,0.9833333333333332,All,Train-Test-Split,51
Strongly Imbalanced Simulated Data,uncorrected,F1_score,0.9916666666666668,All,Train-Test-Split,51
Strongly Imbalanced Simulated Data,uncorrected,MCC,1.0,lab1,Train-Test-Split,51
Strongly Imbalanced Simulated Data,uncorrected,F1_score,1.0,lab1,Train-Test-Split,51
Strongly Imbalanced Simulated Data,uncorrected,MCC,0.875,lab2,Train-Test-Split,51
Strongly Imbalanced Simulated Data,uncorrected,F1_score,0.9375,lab2,Train-Test-Split,51
Strongly Imbalanced Simulated Data,uncorrected,MCC,1.0,lab3,Train-Test-Split,51
Strongly Imbalanced Simulated Data,uncorrected,F1_score,1.0,lab3,Train-Test-Split,51
Strongly Imbalanced Simulated Data,corrected,MCC,1.0,All,Train-Test-Split,51
Strongly Imbalanced Simulated Data,corrected,F1_score,1.0,All,Train-Test-Split,51
Strongly Imbalanced Simulated Data,corrected,MCC,1.0,lab1,Train-Test-Split,51
Strongly Imbalanced Simulated Data,corrected,F1_score,1.0,lab1,Train-Test-Split,51
Strongly Imbalanced Simulated Data,corrected,MCC,1.0,lab2,Train-Test-Split,51
Strongly Imbalanced Simulated Data,corrected,F1_score,1.0,lab2,Train-Test-Split,51
Strongly Imbalanced Simulated Data,corrected,MCC,1.0,lab3,Train-Test-Split,51
Strongly Imbalanced Simulated Data,corrected,F1_score,1.0,lab3,Train-Test-Split,51
Proteomics Data,uncorrected,MCC,1.0,All,Train-Test-Split,51
Proteomics Data,uncorrected,F1_score,1.0,All,Train-Test-Split,51
Proteomics Data,uncorrected,MCC,1.0,lab_A,Train-Test-Split,51
Proteomics Data,uncorrected,F1_score,1.0,lab_A,Train-Test-Split,51
Proteomics Data,uncorrected,MCC,1.0,lab_B,Train-Test-Split,51
Proteomics Data,uncorrected,F1_score,1.0,lab_B,Train-Test-Split,51
Proteomics Data,uncorrected,MCC,1.0,lab_C,Train-Test-Split,51
Proteomics Data,uncorrected,F1_score,1.0,lab_C,Train-Test-Split,51
Proteomics Data,uncorrected,MCC,1.0,lab_D,Train-Test-Split,51
Proteomics Data,uncorrected,F1_score,1.0,lab_D,Train-Test-Split,51
Proteomics Data,uncorrected,MCC,1.0,lab_E,Train-Test-Split,51
Proteomics Data,uncorrected,F1_score,1.0,lab_E,Train-Test-Split,51
Proteomics Data,corrected,MCC,1.0,All,Train-Test-Split,51
Proteomics Data,corrected,F1_score,1.0,All,Train-Test-Split,51
Proteomics Data,corrected,MCC,1.0,lab_A,Train-Test-Split,51
Proteomics Data,corrected,F1_score,1.0,lab_A,Train-Test-Split,51
Proteomics Data,corrected,MCC,1.0,lab_B,Train-Test-Split,51
Proteomics Data,corrected,F1_score,1.0,lab_B,Train-Test-Split,51
Proteomics Data,corrected,MCC,1.0,lab_C,Train-Test-Split,51
Proteomics Data,corrected,F1_score,1.0,lab_C,Train-Test-Split,51
Proteomics Data,corrected,MCC,1.0,lab_D,Train-Test-Split,51
Proteomics Data,corrected,F1_score,1.0,lab_D,Train-Test-Split,51
Proteomics Data,corrected,MCC,1.0,lab_E,Train-Test-Split,51
Proteomics Data,corrected,F1_score,1.0,lab_E,Train-Test-Split,51
Microarray Data,uncorrected,MCC,0.8529411764705882,All,Train-Test-Split,51
Microarray Data,uncorrected,F1_score,0.9264705882352942,All,Train-Test-Split,51
Microarray Data,uncorrected,MCC,1.0,GSE14407,Train-Test-Split,51
Microarray Data,uncorrected,F1_score,1.0,GSE14407,Train-Test-Split,51
Microarray Data,uncorrected,MCC,0.8974358974358975,GSE26712,Train-Test-Split,51
Microarray Data,uncorrected,F1_score,0.9487179487179488,GSE26712,Train-Test-Split,51
Microarray Data,uncorrected,MCC,1.0,GSE38666,Train-Test-Split,51
Microarray Data,uncorrected,F1_score,1.0,GSE38666,Train-Test-Split,51
Microarray Data,uncorrected,MCC,1.0,GSE40595,Train-Test-Split,51
Microarray Data,uncorrected,F1_score,1.0,GSE40595,Train-Test-Split,51
Microarray Data,uncorrected,MCC,0.6666666666666666,GSE6008,Train-Test-Split,51
Microarray Data,uncorrected,F1_score,0.8333333333333334,GSE6008,Train-Test-Split,51
Microarray Data,uncorrected,MCC,0.0,GSE69428,Train-Test-Split,51
Microarray Data,uncorrected,F1_score,0.5,GSE69428,Train-Test-Split,51
Microarray Data,corrected,MCC,0.8529411764705882,All,Train-Test-Split,51
Microarray Data,corrected,F1_score,0.9264705882352942,All,Train-Test-Split,51
Microarray Data,corrected,MCC,-0.2,GSE14407,Train-Test-Split,51
Microarray Data,corrected,F1_score,0.4,GSE14407,Train-Test-Split,51
Microarray Data,corrected,MCC,1.0,GSE26712,Train-Test-Split,51
Microarray Data,corrected,F1_score,1.0,GSE26712,Train-Test-Split,51
Microarray Data,corrected,MCC,1.0,GSE38666,Train-Test-Split,51
Microarray Data,corrected,F1_score,1.0,GSE38666,Train-Test-Split,51
Microarray Data,corrected,MCC,1.0,GSE40595,Train-Test-Split,51
Microarray Data,corrected,F1_score,1.0,GSE40595,Train-Test-Split,51
Microarray Data,corrected,MCC,1.0,GSE6008,Train-Test-Split,51
Microarray Data,corrected,F1_score,1.0,GSE6008,Train-Test-Split,51
Microarray Data,corrected,MCC,0.0,GSE69428,Train-Test-Split,51
Microarray Data,corrected,F1_score,0.5,GSE69428,Train-Test-Split,51
Microbiome Data,uncorrected,MCC,0.5925925925925926,All,Train-Test-Split,51
Microbiome Data,uncorrected,F1_score,0.7962962962962963,All,Train-Test-Split,51
Microbiome Data,uncorrected,MCC,0.7,China1,Train-Test-Split,51
Microbiome Data,uncorrected,F1_score,0.85,China1,Train-Test-Split,51
Microbiome Data,uncorrected,MCC,0.6521739130434783,China3,Train-Test-Split,51
Microbiome Data,uncorrected,F1_score,0.8260869565217391,China3,Train-Test-Split,51
Microbiome Data,uncorrected,MCC,0.7142857142857143,China5,Train-Test-Split,51
Microbiome Data,uncorrected,F1_score,0.8571428571428571,China5,Train-Test-Split,51
Microbiome Data,uncorrected,MCC,0.5238095238095238,France1,Train-Test-Split,51
Microbiome Data,uncorrected,F1_score,0.7619047619047619,France1,Train-Test-Split,51
Microbiome Data,uncorrected,MCC,0.3333333333333333,Germany1,Train-Test-Split,51
Microbiome Data,uncorrected,F1_score,0.6666666666666666,Germany1,Train-Test-Split,51
Microbiome Data,uncorrected,MCC,0.5,Germany2,Train-Test-Split,51
Microbiome Data,uncorrected,F1_score,0.75,Germany2,Train-Test-Split,51
Microbiome Data,corrected,MCC,0.6666666666666666,All,Train-Test-Split,51
Microbiome Data,corrected,F1_score,0.8333333333333334,All,Train-Test-Split,51
Microbiome Data,corrected,MCC,0.7,China1,Train-Test-Split,51
Microbiome Data,corrected,F1_score,0.85,China1,Train-Test-Split,51
Microbiome Data,corrected,MCC,0.7391304347826086,China3,Train-Test-Split,51
Microbiome Data,corrected,F1_score,0.8695652173913043,China3,Train-Test-Split,51
Microbiome Data,corrected,MCC,0.7142857142857143,China5,Train-Test-Split,51
Microbiome Data,corrected,F1_score,0.8571428571428571,China5,Train-Test-Split,51
Microbiome Data,corrected,MCC,0.6190476190476191,France1,Train-Test-Split,51
Microbiome Data,corrected,F1_score,0.8095238095238095,France1,Train-Test-Split,51
Microbiome Data,corrected,MCC,0.4666666666666667,Germany1,Train-Test-Split,51
Microbiome Data,corrected,F1_score,0.7333333333333333,Germany1,Train-Test-Split,51
Microbiome Data,corrected,MCC,0.75,Germany2,Train-Test-Split,51
Microbiome Data,corrected,F1_score,0.875,Germany2,Train-Test-Split,51
Balanced Simulated Data,uncorrected,MCC,1.0,lab1,Leave-One-Cohort-Out,42
Balanced Simulated Data,uncorrected,F1_score,1.0,lab1,Leave-One-Cohort-Out,42
Balanced Simulated Data,uncorrected,MCC,0.7622792201730545,lab2,Leave-One-Cohort-Out,42
Balanced Simulated Data,uncorrected,F1_score,0.8681006493506493,lab2,Leave-One-Cohort-Out,42
Balanced Simulated Data,uncorrected,MCC,1.0,lab3,Leave-One-Cohort-Out,42
Balanced Simulated Data,uncorrected,F1_score,1.0,lab3,Leave-One-Cohort-Out,42
Balanced Simulated Data,corrected,MCC,1.0,lab1,Leave-One-Cohort-Out,42
Balanced Simulated Data,corrected,F1_score,1.0,lab1,Leave-One-Cohort-Out,42
Balanced Simulated Data,corrected,MCC,1.0,lab2,Leave-One-Cohort-Out,42
Balanced Simulated Data,corrected,F1_score,1.0,lab2,Leave-One-Cohort-Out,42
Balanced Simulated Data,corrected,MCC,1.0,lab3,Leave-One-Cohort-Out,42
Balanced Simulated Data,corrected,F1_score,1.0,lab3,Leave-One-Cohort-Out,42
Mildly Imbalanced Simulated Data,uncorrected,MCC,1.0,lab1,Leave-One-Cohort-Out,42
Mildly Imbalanced Simulated Data,uncorrected,F1_score,1.0,lab1,Leave-One-Cohort-Out,42
Mildly Imbalanced Simulated Data,uncorrected,MCC,1.0,lab2,Leave-One-Cohort-Out,42
Mildly Imbalanced Simulated Data,uncorrected,F1_score,1.0,lab2,Leave-One-Cohort-Out,42
Mildly Imbalanced Simulated Data,uncorrected,MCC,1.0,lab3,Leave-One-Cohort-Out,42
Mildly Imbalanced Simulated Data,uncorrected,F1_score,1.0,lab3,Leave-One-Cohort-Out,42
Mildly Imbalanced Simulated Data,corrected,MCC,1.0,lab1,Leave-One-Cohort-Out,42
Mildly Imbalanced Simulated Data,corrected,F1_score,1.0,lab1,Leave-One-Cohort-Out,42
Mildly Imbalanced Simulated Data,corrected,MCC,1.0,lab2,Leave-One-Cohort-Out,42
Mildly Imbalanced Simulated Data,corrected,F1_score,1.0,lab2,Leave-One-Cohort-Out,42
Mildly Imbalanced Simulated Data,corrected,MCC,1.0,lab3,Leave-One-Cohort-Out,42
Mildly Imbalanced Simulated Data,corrected,F1_score,1.0,lab3,Leave-One-Cohort-Out,42
Strongly Imbalanced Simulated Data,uncorrected,MCC,0.9279607271383368,lab1,Leave-One-Cohort-Out,42
Strongly Imbalanced Simulated Data,uncorrected,F1_score,0.9755368814192342,lab1,Leave-One-Cohort-Out,42
Strongly Imbalanced Simulated Data,uncorrected,MCC,0.3525058226889108,lab2,Leave-One-Cohort-Out,42
Strongly Imbalanced Simulated Data,uncorrected,F1_score,0.501797464291446,lab2,Leave-One-Cohort-Out,42
Strongly Imbalanced Simulated Data,uncorrected,MCC,0.0,lab3,Leave-One-Cohort-Out,42
Strongly Imbalanced Simulated Data,uncorrected,F1_score,0.45,lab3,Leave-One-Cohort-Out,42
Strongly Imbalanced Simulated Data,corrected,MCC,1.0,lab1,Leave-One-Cohort-Out,42
Strongly Imbalanced Simulated Data,corrected,F1_score,1.0,lab1,Leave-One-Cohort-Out,42
Strongly Imbalanced Simulated Data,corrected,MCC,1.0,lab2,Leave-One-Cohort-Out,42
Strongly Imbalanced Simulated Data,corrected,F1_score,1.0,lab2,Leave-One-Cohort-Out,42
Strongly Imbalanced Simulated Data,corrected,MCC,1.0,lab3,Leave-One-Cohort-Out,42
Strongly Imbalanced Simulated Data,corrected,F1_score,1.0,lab3,Leave-One-Cohort-Out,42
Proteomics Data,uncorrected,MCC,0.0,lab_A,Leave-One-Cohort-Out,42
Proteomics Data,uncorrected,F1_score,0.3333333333333333,lab_A,Leave-One-Cohort-Out,42
Proteomics Data,uncorrected,MCC,0.0,lab_B,Leave-One-Cohort-Out,42
Proteomics Data,uncorrected,F1_score,0.309462915601023,lab_B,Leave-One-Cohort-Out,42
Proteomics Data,uncorrected,MCC,0.0,lab_C,Leave-One-Cohort-Out,42
Proteomics Data,uncorrected,F1_score,0.309462915601023,lab_C,Leave-One-Cohort-Out,42
Proteomics Data,uncorrected,MCC,0.0,lab_D,Leave-One-Cohort-Out,42
Proteomics Data,uncorrected,F1_score,0.3333333333333333,lab_D,Leave-One-Cohort-Out,42
Proteomics Data,uncorrected,MCC,0.1259881576697424,lab_E,Leave-One-Cohort-Out,42
Proteomics Data,uncorrected,F1_score,0.4666666666666666,lab_E,Leave-One-Cohort-Out,42
Proteomics Data,corrected,MCC,1.0,lab_A,Leave-One-Cohort-Out,42
Proteomics Data,corrected,F1_score,1.0,lab_A,Leave-One-Cohort-Out,42
Proteomics Data,corrected,MCC,1.0,lab_B,Leave-One-Cohort-Out,42
Proteomics Data,corrected,F1_score,1.0,lab_B,Leave-One-Cohort-Out,42
Proteomics Data,corrected,MCC,1.0,lab_C,Leave-One-Cohort-Out,42
Proteomics Data,corrected,F1_score,1.0,lab_C,Leave-One-Cohort-Out,42
Proteomics Data,corrected,MCC,1.0,lab_D,Leave-One-Cohort-Out,42
Proteomics Data,corrected,F1_score,1.0,lab_D,Leave-One-Cohort-Out,42
Proteomics Data,corrected,MCC,1.0,lab_E,Leave-One-Cohort-Out,42
Proteomics Data,corrected,F1_score,1.0,lab_E,Leave-One-Cohort-Out,42
Microarray Data,uncorrected,MCC,1.0,GSE14407,Leave-One-Cohort-Out,42
Microarray Data,uncorrected,F1_score,1.0,GSE14407,Leave-One-Cohort-Out,42
Microarray Data,uncorrected,MCC,0.0,GSE26712,Leave-One-Cohort-Out,42
Microarray Data,uncorrected,F1_score,0.9237516869095818,GSE26712,Leave-One-Cohort-Out,42
Microarray Data,uncorrected,MCC,1.0,GSE38666,Leave-One-Cohort-Out,42
Microarray Data,uncorrected,F1_score,1.0,GSE38666,Leave-One-Cohort-Out,42
Microarray Data,uncorrected,MCC,1.0,GSE40595,Leave-One-Cohort-Out,42
Microarray Data,uncorrected,F1_score,1.0,GSE40595,Leave-One-Cohort-Out,42
Microarray Data,uncorrected,MCC,0.0,GSE6008,Leave-One-Cohort-Out,42
Microarray Data,uncorrected,F1_score,0.7837037037037037,GSE6008,Leave-One-Cohort-Out,42
Microarray Data,uncorrected,MCC,0.0,GSE69428,Leave-One-Cohort-Out,42
Microarray Data,uncorrected,F1_score,0.3629764065335753,GSE69428,Leave-One-Cohort-Out,42
Microarray Data,corrected,MCC,0.7071067811865476,GSE14407,Leave-One-Cohort-Out,42
Microarray Data,corrected,F1_score,0.8285714285714286,GSE14407,Leave-One-Cohort-Out,42
Microarray Data,corrected,MCC,0.6977407149243606,GSE26712,Leave-One-Cohort-Out,42
Microarray Data,corrected,F1_score,0.9702564102564102,GSE26712,Leave-One-Cohort-Out,42
Microarray Data,corrected,MCC,0.7385489458759964,GSE38666,Leave-One-Cohort-Out,42
Microarray Data,corrected,F1_score,0.86,GSE38666,Leave-One-Cohort-Out,42
Microarray Data,corrected,MCC,1.0,GSE40595,Leave-One-Cohort-Out,42
Microarray Data,corrected,F1_score,1.0,GSE40595,Leave-One-Cohort-Out,42
Microarray Data,corrected,MCC,0.0,GSE6008,Leave-One-Cohort-Out,42
Microarray Data,corrected,F1_score,0.7837037037037037,GSE6008,Leave-One-Cohort-Out,42
Microarray Data,corrected,MCC,0.3615507630310936,GSE69428,Leave-One-Cohort-Out,42
Microarray Data,corrected,F1_score,0.5621123515860358,GSE69428,Leave-One-Cohort-Out,42
Microbiome Data,uncorrected,MCC,0.6438265394445771,China1,Leave-One-Cohort-Out,42
Microbiome Data,uncorrected,F1_score,0.8241889576655246,China1,Leave-One-Cohort-Out,42
Microbiome Data,uncorrected,MCC,0.5438823285737561,China3,Leave-One-Cohort-Out,42
Microbiome Data,uncorrected,F1_score,0.7748135123614662,China3,Leave-One-Cohort-Out,42
Microbiome Data,uncorrected,MCC,0.5015718285732118,China5,Leave-One-Cohort-Out,42
Microbiome Data,uncorrected,F1_score,0.7076851719708862,China5,Leave-One-Cohort-Out,42
