"MSP"	"ERS436799"	"ERS436798"	"ERS436797"	"ERS436796"	"ERS436795"	"ERS436794"	"ERS436793"	"ERS436792"	"ERS436791"	"ERS436790"	"ERS436789"	"ERS436788"	"ERS436787"	"ERS436786"	"ERS436784"	"ERS436783"	"ERS436782"	"ERS436781"	"ERS436780"	"ERS436779"	"ERS436778"	"ERS436777"	"ERS436776"	"ERS436775"	"ERS436774"	"ERS436773"	"ERS436772"	"ERS436771"	"ERS436770"	"ERS436769"	"ERS436768"	"ERS436762"	"ERS436761"	"ERS436759"	"ERS436755"	"ERS436754"	"ERS436753"	"ERS436750"	"ERS436749"	"ERS436748"	"ERS436746"	"ERS436745"	"ERS436744"	"ERS436743"	"ERS436742"	"ERS436741"	"ERS436740"	"ERS436739"	"ERS436738"	"ERS436737"	"ERS436736"	"ERS436733"	"ERS436730"	"ERS436729"	"ERS436727"	"ERS436725"	"ERS436722"	"ERS436721"	"ERS436720"	"ERS436714"	"ERS436713"	"ERS436712"	"ERS436711"	"ERS436705"	"ERS436704"	"ERS436703"	"ERS436701"	"ERS436699"	"ERS436698"	"ERS436697"	"ERS436695"	"ERS436694"	"ERS436693"	"ERS436691"	"ERS436690"	"ERS436689"	"ERS436688"	"ERS436685"	"ERS436684"	"ERS436683"	"ERS436679"	"ERS436673"	"ERS436672"	"ERS436670"	"ERS436669"	"ERS436668"	"ERS436666"	"ERS436665"	"ERS436661"	"ERS436660"	"ERS436659"	"ERS436658"	"ERS436657"	"ERS436655"	"ERS436654"	"ERS436653"	"ERS436651"	"ERS436649"	"ERS436648"	"ERS436647"	"ERS436645"	"ERS436644"
"msp_1217"	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1219"	7	0	0	19	0	242	61	155	248	0	0	0	23	45	0	0	0	0	0	7	15	16	0	0	0	0	6	0	0	173	0	114	372	0	0	0	26	0	12	0	0	54	12	0	0	0	0	0	8	0	264	0	0	0	0	13	128	0	0	7	0	16	154	0	0	0	9	0	110	15	25	7	0	0	0	15	0	0	6	105	0	0	0	361	784	9	569	1118	8	67	0	34	0	14	1876	18	29	31	15	7	0	1017
"msp_1236"	4	4	0	515	0	139	0	213	208	0	8051	358	27	330	178	0	0	14	1546	159	639	650	42	105	228	147	198	0	0	537	0	63	0	0	0	0	638	1553	166	268	0	141	0	0	0	37	515	146	0	0	690	0	0	62	152	73	332	156	31	689	74	531	142	58	0	304	6	69	880	116	217	1277	63	150	54	558	91	0	1647	16	0	627	0	0	1030	0	147	168	0	550	1873	189	0	101	541	1039	277	788	351	562	705	250
"msp_1238"	0	0	0	152	0	0	0	0	90	0	0	0	0	30	0	31	12	100	0	0	0	55	83	0	0	0	0	0	16	81	0	0	0	47	0	69	0	55	174	0	30	572	47	32	0	177	0	47	32	0	20	14	899	42	0	26	15	56	0	0	0	24	24	0	21	0	0	167	16	0	0	39	0	62	0	111	0	0	0	0	42	0	39	0	0	86	0	0	25	27	0	0	0	0	43	0	0	34	170	0	0	44
"msp_1241"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
"msp_1244"	6355	1847	3199	0	14	3060	3854	1288	526	12888	32	4522	0	2013	8320	5285	41	7956	0	20	2653	5827	5297	0	5304	2766	2591	11194	0	0	9	465	37	2204	0	0	1070	3046	6792	0	2283	1531	0	7338	3456	1867	9954	4308	0	17266	3863	0	30	1879	10452	6803	4488	9172	4385	1978	26	2204	0	467	0	30	2792	3054	1827	13970	7100	1064	5575	1225	13748	0	942	109	590	5195	2832	245	0	0	380	6	5721	1707	4477	5	0	681	8	1285	0	175	314	222	327	2302	9939	31
"msp_1245"	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1251"	0	0	0	7	0	0	18	0	0	0	0	0	0	0	0	4	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	33	0	0	792	0	0	0	0	224	0	0	0	0	0	0	940	94	0	0	0	217	0	0	0	5	0	0	14	0	0	515	25	0	0	7	0	80	0	28	9	0	0	0	23	0	121	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0
"msp_1256"	0	0	0	180	0	0	0	309	344	0	0	447	23	341	72	0	0	0	0	1004	0	55	0	0	37	0	0	0	236	0	0	0	0	0	0	0	192	0	0	0	0	461	0	0	0	0	74	63	0	0	0	0	0	0	0	0	0	46	55	0	0	9	0	43	0	0	0	64	0	0	0	14	0	0	0	8	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	22	0	0	67	134
"msp_1259c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	26	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1264c"	15	0	28	0	498	0	38	87	0	155	0	0	0	0	0	29	18	0	0	6	0	0	0	23	0	0	0	194	78	0	0	0	1028	0	0	0	0	100	0	42	0	976	0	35	0	0	0	0	7	0	87	0	0	21	0	0	9	0	0	0	222	0	0	575	0	0	0	0	0	0	25	16	76	0	24	0	11	40	1063	0	0	64	0	0	0	0	0	0	13	0	50	59	0	0	0	88	0	0	54	91	0	0
"msp_1270"	1280	0	0	0	0	0	0	988	1299	0	6	1555	0	964	0	0	0	983	0	0	0	732	1348	0	309	0	1510	0	0	0	8	0	15	0	0	0	0	0	642	0	0	343	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	226	429	74	0	0	0	109	0	197	430	0	2	26	0	0	713	0	0	0	0	0	0	0	0	0	0	905	0	2518	0	0	0	0	0	0	1853	738	0	953	0	381	0	0	0
"msp_1279"	12	1628	655	363	14	189	0	5	0	835	345	0	1309	0	527	332	355	0	727	0	0	0	0	1552	0	66	0	0	0	89	301	391	292	469	1837	268	0	617	0	414	0	26	129	31	620	232	0	0	413	342	0	337	504	565	392	0	36	0	0	0	557	402	117	421	19	226	0	0	56	1159	0	0	197	0	75	935	0	977	395	3530	20	280	501	303	0	0	0	0	1325	0	408	0	525	0	0	570	0	282	30	1050	138	0
"msp_1287"	32	0	17	0	0	0	22	10	129	0	1403	0	24	28	15	49	0	0	0	0	0	17	43	5	0	8	53	216	5	0	0	0	41	23	0	0	0	0	0	47	0	0	0	0	0	0	22	0	0	0	18	0	81	9	12	791	0	6	41	4	0	0	29	0	0	0	45	0	0	0	0	10	0	305	33	186	27	0	0	78	28	5	0	6	14	21	0	77	0	23	0	7	0	0	146	39	0	0	0	26	0	0
"msp_1291"	2085	2548	21	1955	5	31	1356	787	228	0	0	1139	2061	373	2002	8	25	3602	425	364	34	277	1078	1277	1846	839	1057	1173	777	435	10	347	0	164	0	276	287	139	871	984	62	201	0	1220	49	194	880	841	668	17	395	28	0	578	1048	1258	1277	507	2138	554	30	329	0	689	41	0	0	191	55	1233	569	18	1524	194	2100	431	2221	55	115	816	0	18	0	0	39	367	3478	538	1205	225	0	350	1114	199	335	0	18	67	28	1383	368	136
"msp_1292"	55	0	0	0	0	0	0	163	0	0	0	0	32	0	86	0	17	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	8	0	8	0	29	0	0	0	6	0	0	9	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	14	0	5	0	0	0	69	0	46	0	0	0	0	0	58
"msp_1293"	168	0	0	0	11	0	0	0	0	0	9	0	0	0	0	0	0	2859	0	0	0	763	1821	0	6202	4714	0	0	0	0	0	0	49	0	0	0	1662	0	3455	0	0	631	0	0	0	0	0	0	0	0	0	0	0	4806	0	0	0	0	3214	0	238	0	402	0	0	0	0	1162	0	0	10	0	0	0	0	0	0	0	0	0	0	23	0	0	0	964	0	0	0	0	0	0	0	0	0	0	45	0	723	0	0	0
"msp_1300c"	44	76	73	45	0	0	18	24	23	338	0	0	0	0	34	24	0	0	0	37	0	0	0	0	0	0	34	25	0	0	0	0	54	0	487	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	17	204	0	27	12	40	0	0	0	0	251	0	552	25	0	0	0	0	0	87	0	21	0	0	0	0	0	43	16	0	141	0	27	0	0	0	163	0	0	0	0	28	54	0	0	0	0	0	0	54	0	0
"msp_1302"	8	3418	0	527	0	37	1248	170	144	0	0	104	14	525	95	0	808	522	0	94	187	39	65	34	270	600	313	0	141	311	0	0	0	0	0	0	66	70	403	0	55	878	0	57	0	0	967	421	0	0	152	0	0	0	0	36	0	85	0	75	0	198	0	209	3518	0	7	26	3668	498	24	1537	0	20	0	71	0	22	3672	0	0	11	0	205	0	62	0	394	0	63	0	247	0	179	176	66	342	151	85	2879	508	55
"msp_1308"	0	0	0	0	0	0	0	75	505	24	287	0	21	56	308	0	0	15	0	778	54	594	14	26	6	0	7	0	6	12	0	81	76	184	0	0	402	0	20	0	0	371	0	0	125	214	0	163	0	0	0	0	524	27	0	13	0	90	2480	0	0	26	0	42	0	17	0	123	10	0	328	0	0	0	0	26	6	0	0	0	0	0	22	0	95	674	4889	316	43	35	0	37	0	68	60	0	12	0	0	0	68	146
"msp_1311"	0	0	0	0	0	0	365	99	546	0	0	0	0	18	6653	0	1619	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	52	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	1894	0	0	0	0	0	0	9	0	0	0	0	0	0	660	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0
"msp_1312"	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	28	160	0	0	10	0	0	0	0	0	83	50	0	21	21	0	0	602	0	10	23	49	80	0	0	0	0	0	0	0	36	34	81	106	11	7	95	0	0	138	0	0	0	0	0	0	19	35	71	102	23	244	0	16	0	31	62	0	60	0	37	0	12	22	0	908	9	0	7	0	165	142	0	0	0	0	0	0	0	62	0	0	13	114	49	0	0
"msp_1315"	35	15	0	55	0	0	16	7	24	0	0	0	261	0	76	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	34	0	0	0	498	0	19	0	47	66	110	0	0	3	11	0	7	0	5	9	24	0	0	0	27	0	0	0	0	0	15	0	0	0	11	0	0	0	9	154	0	0	0	0	0	60	52	0	56	0	0	10	99	0	0	6	0	33	0	0	0	0	58	0	39
"msp_1323"	0	0	10	83	0	142	369	130	145	0	0	232	0	22	70	32	38	16	0	253	90	177	31	0	764	8	10	0	33	69	0	734	11	11	47	17	355	83	98	19	53	566	0	0	0	76	846	49	54	18	59	24	19	288	101	8	583	98	192	792	0	25	120	139	47	771	46	79	59	17	102	126	53	24	0	94	30	71	27	101	112	139	21	301	203	33	0	37	0	153	0	0	0	44	316	0	81	126	50	259	292	22
"msp_1325"	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	7	0	0	0	0	0	0	0	7	0	250	0	29	0	0	0	0	0	6	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	850	0	87	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	4	0	0	0	0	0	0	15	0	0	0	0	0
"msp_1329"	0	0	0	16	0	137	0	0	0	0	0	0	0	50	0	0	0	0	0	0	8	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	74	0	0	33	0	6	0	17	0	0	34	0	26	0	0	0	0	0
"msp_1331"	0	0	0	48	0	0	0	0	170	0	0	0	207	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	266	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	901	0	0	0	2	0	11	0	5	0	0	0	50	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	89	0	6	25	0	0	0	0	194	1889	0	0	193	0	0	0	0
"msp_1336"	61	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	9	0	0	0	0	9	0	0	456	0	0	0	0	167	0	0	0	0	0	3	37	0	0	0	0	5	0	0	0	166	9	3	0	5	8	0	257	0	0	0	0	0	0	0	145	0	0	0	0	0	0	10	0	0	28	0	2494	0	0	56	0	0	0	0	0	0	0	8	0	22	0	0	0	0	0	0	0	0	0
"msp_1339"	382	149	301	93	0	75	53	0	47	312	0	43	192	0	75	328	179	97	35	10	21	0	14	727	0	28	355	191	12	426	146	0	56	14	302	12	25	33	0	649	25	26	1806	15	411	30	136	0	160	168	0	79	115	13	262	206	388	14	17	0	34	5	107	0	91	228	0	8	24	11	11	19	85	0	589	113	374	0	0	223	39	0	0	319	0	18	168	115	33	26	11	0	15	0	665	0	0	0	0	477	0	0
"msp_1342"	0	0	0	82	0	367	0	0	570	0	0	70	0	194	112	0	0	0	0	1692	0	115	0	0	94	0	937	0	623	0	0	86	0	0	0	0	19	0	73	0	113	0	100	0	0	0	286	0	0	0	0	0	0	0	0	0	42	120	418	4	0	397	0	375	48	0	0	312	0	0	13	0	404	0	0	0	0	15	0	0	0	22	0	0	0	0	0	0	0	36	0	165	0	30	0	0	58	112	16	444	252	111
"msp_1343"	0	0	0	0	0	0	269	0	40	0	0	0	514	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	5596	0	125	0	0	0	0	0	0	0	0	0	287	0	0	0	18
"msp_1347c"	0	0	0	0	0	142	292	443	0	0	0	129	297	385	617	0	0	74	0	290	116	240	0	0	0	0	262	0	0	464	0	0	0	0	0	0	114	39	0	0	0	1267	0	228	0	10	68	0	0	0	0	688	0	0	0	13	0	532	0	10	0	102	0	37	0	0	0	0	0	0	0	895	0	0	27	180	0	9	427	0	0	0	0	0	0	0	0	139	0	0	0	241	0	431	0	0	139	265	56	33	541	132
"msp_1349"	333	0	591	220	406	94	244	304	0	0	0	0	95	213	218	405	579	90	59	291	216	0	9	28	27	83	490	342	0	0	9	0	0	189	3107	112	239	0	0	0	0	14	283	136	0	253	246	329	110	59	351	117	62	18	14	46	0	15	0	133	65	22	256	28	510	217	11	212	1158	314	249	1856	4	97	68	0	122	767	1205	0	331	73	33	393	147	418	340	166	460	301	11	488	119	0	0	148	335	496	32	534	0	343
"msp_1351"	0	0	0	0	0	0	0	0	121	8	0	0	0	29	36	0	0	0	0	205	14	17	0	10	0	0	0	0	139	0	0	0	10	30	0	0	984	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	14	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	19	0	0	0	0	0	0	0	490	0	9	0	0	954	7	0	0	0	0	0	143	0	18	0	0	0	0	94
"msp_1353"	8	0	0	0	0	90	0	0	19	0	0	190	32	66	55	0	0	17	0	0	20	220	451	0	73	0	0	0	0	21	0	140	0	0	0	0	54	265	59	0	15	0	0	0	0	45	21	0	0	0	0	19	0	23	0	1113	10	68	50	126	0	69	0	40	0	109	0	169	0	0	9	13	10	35	15	14	0	0	0	0	0	14	0	0	42	0	166	284	0	136	0	16	0	22	340	0	0	95	58	1038	0	67
"msp_1356"	67	0	288	160	0	7	203	20	60	215	0	0	0	0	212	0	59	0	0	222	0	23	0	40	0	126	73	0	0	105	40	0	0	0	1032	0	0	110	372	13	280	728	17	141	148	240	48	0	0	33	31	183	514	77	14	0	61	27	31	0	74	126	55	0	36	0	0	194	92	153	11	243	0	10	0	59	158	34	19	0	3529	0	11	158	0	175	163	17	758	133	0	24	276	0	39	26	27	23	16	0	0	46
"msp_1358"	0	20	0	0	0	0	56	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	16	0	0	8	64	0	0	18	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	605	0	0	190	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0
"msp_1360"	0	0	0	22	17	0	31	0	0	0	0	0	0	0	0	13	0	0	0	0	36	0	0	0	0	7	0	0	0	4	0	0	4	0	0	0	0	0	17	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	5	0	3	0	37	7	70	0	0	0	0	0	0	9	0	0	89	0	18	21	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	15	130	15	0
"msp_1361"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	7	18	0	4651	14	0	0	0	0	0	0	116	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	9	28	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1362"	0	0	433	163	0	158	0	9	10	0	0	0	77	0	0	0	0	210	24	0	49	0	0	0	0	0	0	153	0	0	134	320	387	0	2971	0	0	0	0	54	34	0	0	22	0	0	0	0	0	0	13	0	24	0	0	0	65	0	340	0	0	0	0	17	0	0	0	0	0	0	0	66	239	0	10	27	209	549	0	0	0	0	0	0	0	0	0	18	0	41	0	205	0	0	0	184	0	0	0	122	0	0
"msp_1377"	0	0	180	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	159	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	651	0	0	0	0	0	19	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0
"msp_1381"	78	74	52	0	590	0	250	0	0	150	0	0	39	0	18	51	142	0	59	16	17	0	14	121	6	38	70	400	102	36	171	0	87	67	1462	66	0	167	0	154	0	52	15	20	0	8	0	41	9	189	35	23	19	0	122	72	103	0	0	0	178	16	143	0	80	31	57	15	31	77	60	37	465	10	56	6	79	38	50	0	763	7	0	13	27	0	0	19	66	0	91	186	13	0	13	44	27	0	0	35	0	0
"msp_1388"	50	0	48	72	0	1002	41	0	0	0	0	31	0	15	0	0	26	0	26	23	0	17	29	0	0	0	31	0	39	37	0	0	0	0	81	0	0	0	26	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	52	0	0	0	32	0	15	131	64	0	42	0	0	0	23	25	0	0	0	171	0	17	0	0	0	0	0	0	0	0	0	0	28	0	30	0	0	0	0	42	0	0	0	0	0	0	0
"msp_1397c"	0	35	110	0	43	0	0	0	0	118	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	15	67	0	0	13	0	15	0	0	0	0	0	0	38	0	0	0	61	0	0	0	0	0	0	0	38	111	51	0	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	28	0	10	0	0	0	29	6	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	11	0	0
"msp_1403"	141	149	0	76	8	196	0	599	129	0	0	100	455	333	108	0	0	1177	77	1013	135	156	579	205	30	305	179	132	308	309	0	152	0	17	0	0	122	62	197	0	332	155	0	466	1081	66	140	141	0	68	338	248	366	1164	119	107	41	436	290	371	19	61	0	181	52	0	0	533	0	423	116	42	130	250	0	49	1005	0	9	54	0	35	0	95	20	260	167	295	123	1066	0	21	0	166	255	0	0	29	112	62	126	173
"msp_1404"	0	0	0	27	0	0	0	27	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	51	0	0	0	15	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1412"	0	0	0	21	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1413"	0	0	0	1521	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4038	0	0	0	0	0	0	0	6001	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	397	0	652	498	0	0	0	0	0	0	22	0	0	0	60	0	0	0	2603
"msp_1418c"	435	0	0	10	82	70	25	22	16	41	1069	72	0	18	0	64	35	0	35	35	13	453	24	49	21	16	67	0	0	12	91	75	0	52	50	0	128	16	33	35	0	0	0	478	0	114	0	212	42	48	351	21	220	0	115	69	71	69	0	40	0	9	0	96	0	45	439	0	738	180	48	31	0	123	745	39	0	18	42	99	0	270	27	15	0	211	74	144	207	27	242	111	0	27	135	26	86	68	44	68	39	53
"msp_1421"	0	92	0	0	0	0	0	28	13	0	0	15	0	125	0	0	0	35	0	0	0	1086	0	0	28	0	0	0	0	0	0	0	0	0	0	0	61	0	14	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	46	31	0	0	0	0	0	0	0	34	0	198	0	0	0	94	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	27	0	0	0	20	0	0	0	0	50	0	11	0
"msp_1422"	0	0	0	0	0	0	60	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	292	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1428"	34	0	0	0	0	163	6	99	49	0	0	86	0	30	61	0	0	0	0	63	48	37	59	0	10	89	97	12	38	79	0	79	0	0	0	0	20	17	35	0	0	77	0	26	128	0	31	61	0	0	3	0	0	0	55	26	7	112	248	49	0	83	0	97	0	32	35	20	0	0	0	9	22	0	0	8	42	0	0	0	0	0	0	109	177	34	83	33	486	66	0	97	0	20	57	60	48	37	54	68	334	84
"msp_1441c"	0	0	0	0	0	104	0	0	0	0	0	0	0	0	50	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336	2303	1076	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	76	0	0	0	0	25
"msp_1444"	0	0	0	21	0	0	33	19	9	0	0	0	0	9	0	83	0	0	0	0	10	0	8	0	16	0	0	85	32	0	0	0	0	894	0	0	32	287	0	0	81	24	812	63	0	15	0	0	0	20	15	0	4270	1185	0	0	0	0	0	98	0	19	0	0	905	0	0	66	0	0	0	37	0	1480	0	28	0	0	0	0	36	0	20	14	0	0	0	0	0	0	0	0	0	37	48	0	0	0	0	0	0	30
"msp_1459"	0	0	0	0	0	0	130	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	72	0	0	0	0	0	0	0	0	0	1819	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	12	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1461"	85	41	11	0	0	0	53	0	340	0	0	0	0	30	109	262	0	17	0	72	91	27	152	333	0	0	70	0	129	0	0	0	204	282	711	47	0	220	108	0	163	110	0	41	131	116	0	55	65	25	55	36	195	123	0	0	30	12	18	0	164	0	0	0	25	279	16	174	0	81	28	53	111	120	0	0	218	23	20	0	10	0	69	0	0	220	0	0	660	67	0	59	344	74	76	0	0	32	28	51	0	17
"msp_1465"	0	0	0	1826	0	0	0	135	0	0	0	515	0	130	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	46	443	0	0	0	24	0	0	10	0	0	108	13	0	0	0	76	0	319	0	0	0	211	0	0	0	0	0	0	0	6	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	69	177	0	110	30
"msp_1473c"	0	0	0	0	0	0	0	804	215	0	0	996	165	85	0	0	0	0	21	0	0	771	206	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	963	0	642	0	0	0	0	73	0	0	0	0	0	0	0	0	28	290	0	0	932	0	0	0	0	0	0	0	0	339	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	641	0	64	0	0	0	0	0	0	144	162	0	0	0	0
"msp_1483"	0	0	0	0	0	0	14	0	0	0	0	11	0	0	61	0	0	0	0	113	0	0	30	0	0	0	0	0	0	47	0	0	0	0	0	0	297	0	20	0	0	86	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	59	764	0	0	0	0	0	0	0
"msp_1484"	0	16	1080	0	0	0	0	0	0	0	0	0	0	0	0	8	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	10	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	6058	0	0	0	0	0	0	0	0	0	0	0	14	0	15	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
"msp_1485"	0	0	0	0	0	0	13	0	26	0	0	0	0	0	0	6	0	489	0	0	0	0	95	0	0	0	8	0	0	0	0	0	56	0	0	0	0	220	0	26	564	0	0	0	0	64	0	0	0	0	0	21	1439	125	0	0	0	19	51	0	0	0	0	0	32	0	0	19	0	0	0	49	0	1110	0	190	10	0	0	0	0	0	3347	87	0	0	0	0	0	5	0	0	0	10	38	0	0	0	0	0	0	0
