"MSP"	"ERS848745"	"ERS848744"	"ERS848743"	"ERS848742"	"ERS848741"	"ERS848740"	"ERS848738"	"ERS848736"	"ERS848734"	"ERS848731"	"ERS848730"	"ERS848729"	"ERS848728"	"ERS848727"	"ERS848724"	"ERS848723"	"ERS848722"	"ERS848721"	"ERS848717"	"ERS848715"	"ERS848714"	"ERS848713"	"ERS848710"	"ERS848709"	"ERS848708"	"ERS848707"	"ERS848706"	"ERS848705"	"ERS848704"	"ERS848701"	"ERS848700"	"ERS848699"	"ERS848698"	"ERS848695"	"ERS848692"	"ERS848690"	"ERS848689"	"ERS848688"	"ERS848686"	"ERS848684"	"ERS848682"	"ERS848681"	"ERS848680"	"ERS848679"	"ERS848678"	"ERS848677"	"ERS848675"	"ERS848673"	"ERS848672"	"ERS848668"	"ERS848666"	"ERS848665"	"ERS848664"	"ERS848663"	"ERS848662"	"ERS848661"	"ERS848660"	"ERS848659"	"ERS848658"	"ERS848656"	"ERS848655"	"ERS848654"	"ERS848653"	"ERS848652"	"ERS848651"	"ERS848650"	"ERS848649"	"ERS848648"	"ERS848645"	"ERS848640"	"ERS848635"	"ERS848633"	"ERS848631"	"ERS848630"	"ERS848629"	"ERS848622"	"ERS848621"	"ERS848620"	"ERS848619"	"ERS848618"
"msp_0015"	0.0160394818013572	10.5875870069606	6.40383530738861	3.79314641744548	0.00409626216077829	6.72295514511873	0.0603053435114504	4.65537816481213	0.543847722637661	3.46771476698484	2.24016736401674	9.2528901734104	3.94855004677268	0.593523441275979	0.851841892981984	1.30821452817379	6.40383080606544	0.931266149870801	3.57966457023061	1.23397683397683	0.342245989304813	1.63470681458003	0.223646723646724	0.0149563772330702	2.81707317073171	1.16964640444974	1.23082881487219	6.78016284233901	2.65674110835401	0.429252782193959	3.05899705014749	17.9668752300331	0.0135396518375242	84.0343079922027	24.5718475073314	3.07978503513849	6.20474137931035	4.86316733961418	23.3171140939597	17.9368149580916	40.2257495590829	2.04923486360612	0.904130943102104	37.1269258987528	7.36101452239722	5.07779578606159	18.5091743119266	13.500300060012	0.0755478662053057	4.27911931818182	0.584615384615385	5.10664780763791	9.39917695473251	1.45145506052022	179.561194029851	36.8452751817238	13.5402985074627	1.1959100204499	28.2243285939968	7.75710594315245	0.836041358936484	6.25740131578947	4.74054758800522	0.00740397963905599	0.00695652173913044	15.3297587131367	4.39630501720703	11.7915492957746	3.59644537375849	19.9614325068871	0.352220520673813	32.2029426686961	0.0130010834236186	8.26645091693635	0.0141414141414141	0.08375	0.00160513643659711	2.9220393849474	0.0157524613220816	0.0192307692307692
"msp_0016"	0	0	4.30569655950367	0.0124610591900312	0.0669056152927121	0.105540897097625	0.00381679389312977	13.410740203193	21.1162474507138	0.603032004491858	29.7907949790795	0	0.0374181478016838	6.09086515224746	6.46517881150847	0	2.29422718808194	0.027906976744186	0.010482180293501	0	0	6.61093502377179	3.30911680911681	0.0357291233901122	8.61086474501109	50.75645609853	1.6297443841983	0	5.61235180590019	0	0	0.00588884799411115	54.9864603481625	3.79025341130604	0	0	0.0474137931034483	0	0	42.5402965828498	35.5461493239271	1.14304723885562	0.00623538581449727	24.2592320860846	0	0	46.2954128440367	0.00640128025605121	0	10.1534090909091	0.415384615384615	0.00905233380480905	17.8872427983539	0.00412052536698429	0.146268656716418	1.59086188992731	33.2338308457711	0	1.64139020537125	0.914728682170543	0	2.12253289473684	9.56975228161669	0	0	2.7701072386059	0.0318782829197609	0.166197183098592	0	0	0	0	5.56879739978331	26.866235167206	52.7737373737374	0	0.00909577314071696	0.290261667116266	0	0.0307692307692308
"msp_0017"	0.998149290561382	0	0.0135363790186125	1.68598130841121	1.66786140979689	0.230430958663149	0.00610687022900763	0.00967585873246251	0	0	0	0	0	0	0.00968002151115891	0.687712152070604	0	0	6.80398322851153	0.01003861003861	0	4.14817749603804	0.0056980056980057	3.78645616950561	0.817073170731707	0	0.0518977536793184	0.14359733530718	0.218362282878412	0.670111287758347	0.96361848574238	0.00441663599558336	0.701160541586074	1.74269005847953	2.59530791788856	5.23439437784208	6.48922413793103	0.012561686855092	0.0956375838926175	0.00687728347302815	2.37860082304527	0.856952761144378	0	4.6818292981169	1.40478625485784	1.00486223662885	0.0036697247706422	3.04540908181636	0	0.845170454545455	0.104615384615385	0.00452616690240453	0	1.02498068503734	0.71044776119403	0	0.838805970149254	1.29897750511247	1.79936808846761	0.205426356589147	0.116691285081241	0	0	0.12956964368348	0.123229813664596	0.436997319034853	0.0159391414598805	0.166197183098592	1.06534239414532	18.3599632690542	0	0	0.993499458288191	0	0	0.12125	0	0.00863231723765848	0.0146272855133615	0
"msp_0018"	1.05860579888957	0	0.671178793006204	0.032398753894081	0.00409626216077829	0.0299032541776605	0.00916030534351145	0	0.354860639021074	2.50758001122965	0.0644351464435146	0	0	0.0231996133397777	0.0112933584296854	0	0	2.03307493540052	0.265199161425577	0.286486486486487	0.369875222816399	0	0	0.00581636892397175	0	0	0	0.0547742413027387	0.0992555831265509	0.0516693163751987	0	0.0309164519690835	0.00967117988394584	0	0.00293255131964809	0	0	0.116644235082997	0	0.0808080808080808	0.00705467372134039	0.0146373918829009	0.0155884645362432	0	0.11863366741665	0	0.0073394495412844	0	0.171856978085352	0	0.0307692307692308	0.21951909476662	0.0386831275720165	0.0401751223280968	0	0	0.0159203980099502	0	0	0.0348837209302326	0.0295420974889217	0	0.00521512385919166	0	0.026832298136646	0	0.25067922477812	0	0.147412441191845	0	0.113323124042879	0	0	0.0442286947141316	0	0.0125	0.0963081861958267	0.093876449959536	0.693108298171589	0.00538461538461538
"msp_0020"	0.910549043800123	0	0	0	0	0	0.00610687022900763	0	0.00679809653297077	0	0	0	0	0.24456259062349	0	0	0.0117052407555201	0.0144702842377261	0.0220125786163522	0.0702702702702703	0	0.219492868462758	0.00356125356125356	0	0	0	0	0	0.00551419906258616	0	0	0	0	0	0	0.00330715171558495	0	0	0	0	0	0	0	0	0.22417672325629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017725258493353	0.0172697368421053	0	0.273947246645072	0	0	0	0	0.0104547830632514	0.0697887970615243	0	1.31506849315068	0	0.029126213592233	0	0.0425	0.178170144462279	0	0.0652601969057665	0
"msp_0021"	3.52498457742134	0.14385150812065	3.12803158488438	0.0361370716510903	0.164533196791261	0.0826737027264732	0.0511450381679389	8.87985808740526	2.10605030591434	0.375070185289163	0.769037656903766	0.98121387283237	0.246024321796071	0.0753987433542774	0.0709868244151654	2.09436524100475	0.61292897047087	0.284237726098191	4.91090146750524	0.244015444015444	0.881461675579323	0	0.0299145299145299	1.69090153718322	3.03880266075388	0.98927294398093	0.824941905499613	4.2279792746114	0.35070306038048	0.233704292527822	0.175024582104228	0.155318365844682	1.22727272727273	2.22222222222222	3.15102639296188	0.0950806118230674	1.16163793103448	4.34275459847465	0.00671140939597315	7.58220502901354	5.35567313345091	0.145043246839654	7.65497531826448	1.24333577891905	1.07015749642054	1.94246353322528	1.81926605504587	2.0372074414883	0.148212226066897	3.39488636363636	7.73230769230769	1.71541725601132	0.31522633744856	0.598506309554468	0.167164179104478	0.340602284527518	3.57014925373134	0.155419222903885	0.0268562401263823	0.803617571059432	0.682422451994092	0.0748355263157895	0.988265971316819	0	0.0417391304347826	0.378016085790885	10.0742619090744	0.43943661971831	0.0920020909566126	1.47107438016529	18.9770290964778	0	0.451787648970748	1.03344120819849	0.195959595959596	1.37875	3.57035848047084	0.291340706770974	0.450070323488045	0.483846153846154
"msp_0022"	0	0.0574245939675174	0.095882684715172	0	0.180235535074245	0	2.90610687022901	0	0	0.25042111173498	0	0.86271676300578	0	0.694055099081682	0.436138746974993	0	6.26549614259111	0	0	0	0	0	0.0754985754985755	1.67760697964271	0	0.20580055621772	0.117738187451588	0	0.788530465949821	0.476947535771065	0.0471976401179941	0	2.1073500967118	0	1.73460410557185	0	0.0452586206896552	3.66711529834006	0	0	0	0	0	0	0	0	4.61284403669725	0	0.542675893886967	0.699573863636364	0	0.317963224893918	1.0641975308642	0.255472572753026	0.0149253731343284	0	0	0	0	0	1.06794682422452	0	0.0325945241199478	0	3.22385093167702	0	0	0.00845070422535211	0	38.5105601469238	0	0	0.0639219934994583	1.88996763754045	0.246464646464646	0.54125	0.229534510433387	0	0.0348804500703235	0.00307692307692308
"msp_0023"	2.9697717458359	2.29582366589327	3.49576988155668	0.195638629283489	0	0.0299032541776605	18.6442748091603	6.94597645541042	8.75050985723997	3.97417181358787	12.2878661087866	0.644508670520231	2.55004677268475	4.81681971967134	0.400645334767411	7.40122199592668	12.462889066241	14.7586563307494	0.00628930817610063	15.2	0.641711229946524	6.1378763866878	1.01139601139601	3.41753219775654	0.00443458980044346	2.02065951529599	0.970565453137103	4.32346410066617	0.385993934381031	0.996820349761526	1.27531956735497	0.00294442399705558	2.22630560928433	0.424171539961014	2.77565982404692	2.00661430343117	1.30172413793103	9.78824585015702	0	0	1.6331569664903	1.51563539587492	5.54533645102624	0.404010760577158	0.581714051953365	41.4578606158833	0	0.747349469893979	0	6.86434659090909	52	0.648373408769448	2.24691358024691	12.6767962915272	0.0447761194029851	1.69678089304258	1.47562189054726	0.0147239263803681	1.12480252764613	0.655038759689923	6.08714918759232	0.00575657894736842	16.2059973924381	0.031466913465988	7.80124223602484	0	7.42329288172433	0.67887323943662	2.09304756926294	16.910927456382	1.86830015313936	0.0324708269913749	1.05525460455038	3.44552319309601	0.783838383838384	19.31875	0.00909577314071696	0.27299703264095	0.0180028129395218	3.48692307692308
"msp_0024"	0.156693399136336	0.145011600928074	0.221094190637338	0.117133956386293	0	0	0.116793893129771	0.0361232059345267	0.0992522093813732	0.0202133632790567	0.0619246861924686	0	0	0.449492508458192	0.0155955902124227	0	0	1.18966408268734	0.674004192872117	0.298069498069498	0.0650623885918004	0.276545166402536	0.0256410256410256	0.00664727877025343	0.0232815964523282	0.0055621771950735	0.0069713400464756	0.00592153960029608	0.0385993934381031	0	0	0.0412219359587781	0.00870406189555126	0.00701754385964912	0.0183284457478006	0.0256304257957834	0	0.00717810677433827	0.00838926174496644	0.456479690522244	0	0	0.0114315406599117	0	0.0940887707097566	0.141815235008104	0	0.0104020804160832	0	0.0134943181818182	0.0307692307692308	0	0.0386831275720165	0.0226628895184136	0	0.0218068535825545	0.519402985074627	0.817177914110429	0.0205371248025276	0.0452196382428941	0.0812407680945347	0.0731907894736842	0.0195567144719687	0.455344747801944	0.0129192546583851	0.0214477211796247	0.278210469117913	0.0422535211267606	0.370099320439101	0.209366391184573	0.0245022970903522	1.28462709284627	2.2762730227519	0.11866235167206	0	0.0225	0.0930979133226324	0.0151065551659023	0.10239099859353	0.00615384615384615
"msp_0025"	0.283775447254781	0	0	0.342679127725857	0	0.293755496921724	0	0	0.0761386811692726	73.621560920831	0.110460251046025	0	0.0411599625818522	7.75833736104398	0	0.0142566191446029	31.1604150039904	0.0103359173126615	0	0.0416988416988417	30.4376114081996	0	0	0	0.134146341463415	0.335319825188717	1.28892331525949	0.00814211695040711	0.231596360628619	0	8.37266470009833	0	1.12379110251451	0.845224171539961	1.66642228739003	0	0	5.80529385374607	0	2.6615087040619	0.516166960611405	0	0	0	0.0147269380241358	0	0	0	9.72145328719723	0	0	1.86478076379066	0	0	0.447761194029851	0	0	0.0188139059304703	0	0.529715762273902	160.638109305761	21.5912828947368	0.0625814863102999	0.035168903285516	0	0	0.0463684115196522	0.0253521126760563	0.280188186095139	0.0606060606060606	0.42572741194487	0.517503805175038	0.047670639219935	0.132686084142395	0.216161616161616	42.20875	12.7913322632424	0.0830860534124629	39.2866385372715	73.3276923076923
"msp_0027"	2.43183220234423	1.24593967517401	3.45516074450085	0	0.180918245434374	0.0105540897097625	13.5114503816794	1.37010159651669	3.94833446634942	0.544637843907917	4.26945606694561	1.3735549132948	9.72871842843779	3.46350894151764	9.4030653401452	0.0088255261371351	0.0106411279595637	5.87596899224806	0	0.0123552123552124	3.43850267379679	1.70602218700475	1.68945868945869	2.81844619858745	4.36917960088692	2.70480731029003	0.424477149496514	4.28497409326425	0.014336917562724	0.97456279809221	2.11799410029499	0.00441663599558336	0	0.0460038986354776	2.93695014662757	0.00578751550227367	4.07866379310345	2.04755495737999	0	9.18203309692671	1.97530864197531	1.10312707917498	0	2.33504524333578	0.0032726528942524	6.25283630470016	3.89357798165138	6.34366873374675	0.118800461361015	2.75426136363636	138.864615384615	1.01951909476662	1	11.3541076487252	0.0507462686567164	4.77154724818276	0.946268656716418	0.0032719836400818	0.31911532385466	0.0103359173126615	11.1137370753323	0.00575657894736842	2.39113428943937	0.014807959278112	2.22906832298137	0.299597855227882	3.89712008694077	0.185915492957746	0.818609513852588	0	2.01071975497703	0.0101471334348047	0.550379198266522	3.15210355987055	1.2969696969697	2.14875	0.00321027287319422	4.56002158079309	0	0.630769230769231
"msp_0028"	0.172732880937693	0.181554524361949	0.0191765369430344	0	0.0628093531319338	0	0.134351145038168	0.0606353813900984	0	1.58113419427288	0.300418410041841	0	0.10289990645463	0.283228612856452	0.0672223716052702	0.10183299389002	0.139398776270285	0	0.0953878406708595	0.219305019305019	3.69073083778966	0	0	0.894058994599086	0.0266075388026608	0.364719904648391	0.443067389620449	0.435973353071799	0.0705817480011028	1.75039745627981	0.0884955752212389	0	2.29013539651838	0.151267056530214	0.107771260997067	0.0223232740801984	0.00862068965517241	0.0367877972184836	0.529362416107383	0	0.0235155790711346	0.0545575515635396	0	0.0811934458302764	0.231540192268358	1.17017828200972	0.161467889908257	0.00480096019203841	0	0.00497159090909091	0	0.0305516265912306	0.238683127572016	6.94514550605202	0.116417910447761	0.498442367601246	0.0427860696517413	0	0.28436018957346	0.0943152454780362	0.161004431314623	2.94407894736842	0.015645371577575	0	0	0	0.0854917587393588	0.191549295774648	0.201777313120753	1.83654729109275	0	0	0.0162513542795233	0.256742179072276	0.480808080808081	0	0.134831460674157	0.211491772322633	0	0.17
