"MSP"	"ERS436842"	"ERS436841"	"ERS436840"	"ERS436839"	"ERS436838"	"ERS436837"	"ERS436835"	"ERS436834"	"ERS436833"	"ERS436832"	"ERS436831"	"ERS436829"	"ERS436828"	"ERS436827"	"ERS436826"	"ERS436825"	"ERS436824"	"ERS436823"	"ERS436822"	"ERS436820"	"ERS436819"	"ERS436818"	"ERS436817"	"ERS436815"	"ERS436814"	"ERS436813"	"ERS436812"	"ERS436811"	"ERS436810"	"ERS436809"	"ERS436808"	"ERS436807"	"ERS436806"	"ERS436805"	"ERS436803"	"ERS436802"	"ERS436801"	"ERS436800"
"msp_1172"	0	0	20	0	0	15	15	171	0	28	38	107	0	0	0	0	9	15	72	0	0	18	269	0	0	0	95	0	6	0	5	288	20	0	26	0	0	0
"msp_1173c"	0	56	19	178	629	0	125	34	280	0	0	169	4	662	331	0	91	150	180	273	0	7	13	0	0	0	108	308	189	170	448	0	131	124	0	18	7	777
"msp_1177"	0	0	0	0	89	30	26	404	0	75	0	732	0	41	83	0	127	376	2112	0	0	331	123	0	0	0	19	57	6	590	346	279	295	15	16	0	304	780
"msp_1185"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	667	0	0	0	0	0	0	5	0	0
"msp_1188"	0	0	0	0	0	0	0	0	0	0	0	0	0	491	0	18	0	7	0	0	0	0	8	0	0	168	176	0	0	0	0	0	0	0	0	0	0	0
"msp_1189"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	0	0	3661	0	0	0
"msp_1193"	0	0	0	0	0	0	473	18	1870	0	16	0	0	144	0	186	0	2016	0	0	53	13	0	0	229	0	78	118	0	0	14	18	0	499	0	0	0	0
"msp_1196"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0
"msp_1198"	0	0	0	0	1125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
"msp_1215"	0	0	0	0	0	0	36	0	38	0	0	0	0	97	0	0	37	123	0	0	14	0	0	0	0	0	23	0	0	0	11	6436	0	0	0	0	0	0
"msp_1217"	0	0	0	0	0	0	0	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1261	0	0	0	0	0	0	0	19
"msp_1219"	45	50	6	19	0	38	110	0	11	0	0	0	0	87	0	57	0	0	0	0	38	0	0	24	0	0	19	0	0	0	0	0	6	0	0	0	11	8
"msp_1236"	14	1567	0	2268	1220	232	382	1107	384	465	311	0	863	334	0	1661	800	5	16	0	0	265	0	368	1463	10	0	451	268	909	0	49	814	28	1586	2420	427	0
"msp_1238"	0	0	252	0	0	60	0	23	0	0	0	95	37	0	77	0	5	0	34	62	133	98	241	0	0	0	0	0	21	34	82	45	0	0	18	0	6	0
"msp_1241"	13	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0
"msp_1244"	6	7470	242	11077	2763	2888	1401	1601	728	6264	3043	3094	1982	0	978	36	651	1642	2192	2447	1606	2645	3464	263	1205	4882	5782	11441	7737	86	5752	9	681	1456	811	3156	586	1037
"msp_1245"	0	0	0	0	0	0	580	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1251"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	26	20	0	0	0
"msp_1256"	0	0	0	0	0	0	22	0	0	0	115	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	87	105	0	0	0	0	0	0	0	0	58	0
"msp_1259c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0
"msp_1264c"	19	0	0	10	54	0	0	49	0	39	235	29	0	51	21	0	13	13	15	6	29	0	0	15	0	43	234	0	0	0	19	208	45	30	0	0	0	32
"msp_1270"	0	0	0	0	0	0	583	400	0	0	189	0	0	0	0	0	0	0	0	531	745	220	0	0	212	0	0	918	0	0	0	0	0	0	0	0	1006	0
"msp_1279"	550	515	265	236	353	980	0	0	315	393	0	793	621	705	558	44	618	86	415	0	0	4	906	270	0	470	74	0	242	468	281	703	811	22	642	606	0	641
"msp_1287"	47	0	97	106	0	0	8	9	12	15	0	5	8	4	0	0	18	3	0	0	0	0	0	15	0	0	0	0	0	0	0	0	22	0	0	13	0	15
"msp_1291"	295	0	798	0	456	0	63	204	47	225	340	559	0	0	76	0	102	8	4	7	137	222	352	98	172	323	458	111	99	58	166	327	222	37	0	39	384	0
"msp_1292"	0	0	0	0	0	11	12	0	16	0	0	11	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	40	12	0	0	0	0	0	0
"msp_1293"	0	0	0	0	0	0	0	0	0	0	3596	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1300c"	0	0	15	0	12	0	0	0	0	0	0	55	0	0	0	0	52	231	15	66	0	0	0	0	0	0	10	0	0	136	29	47	68	0	0	0	32	0
"msp_1302"	0	0	0	0	0	0	782	0	526	0	31	4301	0	0	450	0	1457	0	0	111	0	111	0	14	9	0	1595	451	0	685	0	106	210	26	0	0	620	14
"msp_1308"	22	7	5	0	0	0	38	0	0	64	54	0	12	27	0	0	6	0	0	0	65	0	0	43	0	11	0	0	167	0	5	77	0	0	435	0	0	39
"msp_1311"	0	0	0	0	0	0	0	0	0	0	900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
"msp_1312"	28	8	59	0	317	56	0	11	504	576	0	0	10	54	10	195	155	0	0	133	9	27	62	0	352	0	0	9	166	11	7	0	78	168	65	214	366	0
"msp_1315"	0	0	23	0	0	16	0	83	0	64	108	18	0	0	136	0	10	0	0	0	69	9	11	15	0	0	217	27	0	0	7	0	80	0	15	0	49	0
"msp_1323"	0	8	90	0	244	22	225	67	653	202	19	20	289	55	22	0	8	33	41	0	46	844	21	576	316	897	28	135	252	254	10	24	209	926	112	222	481	0
"msp_1325"	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0
"msp_1329"	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1331"	0	17	0	0	0	0	5	105	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1336"	0	0	0	0	0	0	80	0	0	0	23	0	0	0	0	0	0	192	9	0	17	4	8	0	0	25	0	0	0	0	137	174	0	0	0	0	0	0
"msp_1339"	96	317	100	7	283	15	0	806	22	158	0	237	26	32	12	141	153	111	226	0	0	0	833	81	0	0	14	0	51	33	53	475	52	39	25	167	15	31
"msp_1342"	0	0	0	0	267	0	1048	0	338	0	365	0	647	0	0	0	0	0	0	0	0	250	0	305	21	0	91	80	0	111	46	151	364	0	192	0	215	0
"msp_1343"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	904	0	0	0	0	0	0	0	0	0	0
"msp_1347c"	0	0	0	0	0	0	392	0	138	0	964	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	475	160	94	0	0	115	392	12	80	0	0	0
"msp_1349"	728	4	760	594	1032	351	278	0	705	1122	0	199	355	8	37	18	17	244	7	224	718	432	0	0	0	327	97	630	26	650	230	0	362	213	0	610	0	32
"msp_1351"	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	258	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1353"	0	0	0	0	94	0	36	0	222	0	41	0	0	0	0	192	0	0	0	0	0	13	0	0	114	0	1093	0	7	0	0	38	0	0	0	0	81	0
"msp_1356"	149	76	612	0	58	62	15	286	244	1493	255	5	280	71	133	0	89	0	608	528	814	176	0	126	0	0	171	90	0	191	53	94	178	12	96	19	92	0
"msp_1358"	0	7	0	0	28	0	0	0	0	0	0	64	52	14	22	0	135	10	68	110	0	41	0	12	0	0	0	0	0	0	0	0	0	0	0	9	24	0
"msp_1360"	0	0	0	0	14	0	0	72	0	0	0	0	181	50	0	73	0	0	0	12	0	0	10	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0
"msp_1361"	0	0	0	0	0	0	116	0	46	4	96	0	0	316	0	0	71	309	0	0	24	4	0	6	0	0	581	0	0	0	12	7579	0	0	0	0	7	0
"msp_1362"	0	681	260	0	107	97	27	26	0	0	38	270	0	126	12	0	169	0	0	0	0	0	0	79	104	0	0	11	0	0	0	0	18	79	0	0	41	0
"msp_1377"	0	0	0	0	0	0	0	2183	0	0	0	0	439	0	1390	0	0	36	0	0	2536	6	0	0	0	0	0	0	21	0	8667	0	0	54	0	0	0	1383
"msp_1381"	34	289	319	25	56	32	0	63	7	226	0	11	57	69	66	284	82	1024	325	60	28	9	17	7	0	140	28	24	57	54	57	8	61	60	52	89	20	788
"msp_1388"	107	16	0	0	61	0	0	116	0	0	0	0	1006	19	0	0	36	0	0	0	0	18	0	0	0	24	21	0	0	0	0	0	0	0	0	0	17	0
"msp_1397c"	0	0	0	0	0	0	0	15	0	0	0	54	0	0	0	0	14	53	14	0	0	0	46	0	0	21	0	0	0	0	6	0	0	0	0	0	0	0
"msp_1403"	93	0	89	0	52	105	79	24	17	290	391	0	20	0	23	0	0	29	0	265	0	218	0	42	74	79	267	30	25	119	82	81	8	14	19	33	382	0
"msp_1404"	4	0	0	6	0	0	0	0	0	0	0	7	0	0	0	0	0	0	25	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
"msp_1412"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	30	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0
"msp_1413"	0	0	0	0	0	0	0	0	614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	18	0	0	0	0	0	0	0	0	0
"msp_1418c"	35	47	29	20	24	26	46	0	0	54	24	31	20	54	0	51	33	42	0	0	114	63	62	0	0	36	61	0	69	0	0	0	51	700	0	106	32	17
"msp_1421"	0	0	0	0	0	0	17	0	0	0	14	0	0	0	0	0	0	0	0	0	55	52	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0
"msp_1422"	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1428"	122	237	0	10	194	51	70	0	86	50	15	0	6	0	0	0	0	5	0	0	0	37	0	0	66	0	15	92	65	21	0	0	71	55	26	101	56	0
"msp_1441c"	0	0	0	0	0	0	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	0	0	0	0	0	0	396	0	0	0
"msp_1444"	0	0	160	0	0	0	0	18	0	0	0	0	0	0	0	0	23	19	15	0	0	7	236	0	0	0	71	0	0	16	12	92	87	0	16	0	11	0
"msp_1459"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	26	1008	0	0	0	0	0	0	0
"msp_1461"	18	0	0	0	0	54	57	171	23	251	218	83	43	0	46	0	131	0	398	46	84	217	241	12	0	73	249	15	242	316	50	184	0	39	13	0	82	193
"msp_1465"	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0
"msp_1473c"	0	0	611	0	0	0	194	0	0	0	0	0	0	0	0	4	0	779	0	0	0	108	0	119	0	16	0	0	0	0	0	0	0	0	0	3176	0	0
"msp_1483"	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0	12	306	0	0	100	0	47	0	0	0
"msp_1484"	0	0	18	0	0	0	0	7	0	0	0	0	0	0	0	0	0	21	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0
"msp_1485"	0	0	6	0	0	0	0	90	0	0	0	0	0	0	0	0	8	24	0	0	0	0	0	0	0	0	43	0	0	0	0	392	0	0	47	0	0	0
"msp_1491"	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	5960	0	0	0	1070	0	0	0	0	0	0	0	0	265	20	0	58	0	0	0
"msp_1492"	16	0	0	29	42	0	18	0	166	0	47	255	0	0	0	0	0	0	0	71	0	69	0	13	94	59	503	24	11	0	0	199	0	0	16	152	0	0
"msp_1515"	43	0	123	0	0	0	0	15	0	363	0	0	52	13	0	0	10	0	36	22	273	13	545	0	0	0	0	0	124	665	34	0	0	0	58	97	44	0
"msp_1519"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	22	0	0	0	0	0	0	241	0	0	0	0	0	0	0	0	0	0	0
"msp_1527"	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0
"msp_1531c"	0	0	0	0	0	0	364	0	0	0	1852	0	326	0	152	0	0	0	0	0	262	1129	0	0	0	0	473	526	0	0	0	0	0	0	0	0	0	0
"msp_1533"	0	8	57	10	2835	0	80	0	379	81	0	0	9	0	0	0	0	0	0	0	0	54	0	33	406	0	0	96	15	0	0	25	221	0	683	0	568	0
"msp_1541"	0	0	40	0	11	45	0	30	0	22	4	0	0	75	23	0	36	140	210	0	0	0	0	0	0	0	93	18	0	112	0	13	72	9	0	0	19	93
"msp_1543"	18	15	9	11	25	16	32	0	5	25	112	12	15	23	0	48	15	155	95	0	149	63	49	0	15	16	34	0	29	8	22	0	17	243	0	59	25	25
"msp_1550"	0	0	0	0	0	0	0	0	0	0	4126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
"msp_1556"	21	0	0	31	351	0	0	19	45	145	14	0	11	115	12	0	6	263	421	92	20	4	256	0	5	226	413	46	8	204	549	65	305	60	17	3	7	622
"msp_1558"	20	15	17	0	7	57	0	18	0	27	0	34	18	0	0	0	44	120	23	0	110	0	0	11	0	42	0	0	7	51	24	31	0	0	20	15	58	0
"msp_1562"	0	0	0	0	0	0	0	0	10	0	0	15	0	0	14	0	11	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0
"msp_1564"	0	0	0	0	0	93	186	0	68	0	1260	0	0	0	0	0	0	0	0	15	65	321	0	0	0	0	0	0	0	0	9	0	432	0	0	0	0	0
"msp_1567"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0
"msp_1570"	0	0	0	0	0	0	69	0	3995	0	0	0	0	121	0	0	9	183	20	0	1846	0	0	0	0	16	41	0	0	0	1038	1215	0	0	0	0	0	0
"msp_1581"	0	0	2730	0	0	104	0	1913	0	186	0	375	6	0	955	0	113	0	769	24	452	0	184	0	0	0	40	0	0	0	135	0	0	0	36	0	133	0
"msp_1584"	0	199	197	0	0	84	0	30	0	193	0	10	40	44	52	0	83	0	54	9	0	16	6	0	0	111	0	10	0	0	91	0	20	0	0	19	7	96
"msp_1590c"	344	0	0	0	0	65	27	320	0	0	0	0	191	0	214	0	203	0	0	0	261	11	0	0	76	0	0	0	0	0	0	0	0	0	57	82	174	424
"msp_1599"	19	3	8	4	0	18	8	0	10	0	0	29	0	100	0	11	0	0	0	0	276	0	49	0	0	8	17	0	0	0	0	0	9	6	0	23	4	0
"msp_1600"	0	0	0	0	0	0	2714	0	29	0	8	0	0	4674	0	0	8	6638	6	0	0	46	0	0	0	0	67	0	0	0	19	703	0	7	0	0	0	0
"msp_1601"	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1608c"	9	136	0	0	0	24	29	186	55	0	107	0	0	0	54	0	0	41	0	196	0	75	0	0	0	0	306	217	117	0	68	10	0	0	0	0	170	0
"msp_1621"	0	0	0	0	0	0	0	15	0	19	0	0	0	0	0	0	0	490	0	0	0	0	0	0	0	0	66	0	0	262	0	68	0	0	119	0	0	0
"msp_1622"	0	0	0	0	0	166	29	0	36	17	48	0	0	0	0	0	0	0	0	52	0	242	0	50	313	0	313	108	154	128	0	6	0	0	0	0	0	0
"msp_1628"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	126	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	35
"msp_1629"	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	12	0	885	0	253	0
"msp_1641"	628	878	769	170	1234	258	787	0	522	2443	216	1030	964	454	1273	0	1268	40	151	0	0	959	98	882	369	464	48	1161	978	1044	0	388	1103	1042	1397	1073	1101	31
"msp_1643c"	0	207	139	34	93	0	97	0	416	0	659	607	19	0	0	0	0	170	0	0	301	277	51	63	50	0	269	532	942	41	0	21	0	0	0	0	353	0
"msp_1644"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	441	0	0	0
"msp_1649"	0	0	134	0	0	240	0	84	0	781	0	189	122	407	284	0	64	30	0	0	0	16	321	43	0	0	46	62	126	172	10	275	0	0	122	42	0	0
"msp_1652"	0	0	23	0	0	10	0	14	0	0	0	64	65	5	0	0	5	14	18	6	12	0	35	0	0	0	8	0	0	0	15	64	0	0	15	12	11	0
"msp_1674"	6	0	0	0	0	0	99	0	106	220	42	0	0	0	0	0	0	0	0	173	0	214	0	0	0	0	69	108	0	0	0	333	0	0	337	7	0	0
"msp_1679"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6552	0	0	0	0	31	0	0	0	0
"msp_1684"	0	0	34	0	16	14	0	26	0	30	0	79	7	51	13	29	48	46	35	12	11	0	42	42	53	16	20	10	0	101	59	76	15	50	0	40	24	54
"msp_1696c"	0	0	0	0	0	0	140	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1700"	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	372
"msp_1708"	0	0	0	0	0	0	0	0	10	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1714"	0	0	0	0	0	0	0	0	0	0	22	3336	0	0	0	0	0	561	0	3745	0	0	0	0	0	0	533	0	0	0	0	0	68	68	0	0	0	0
"msp_1724"	100	0	0	0	86	53	13	59	47	119	0	72	0	65	80	0	91	59	235	54	40	0	0	0	243	0	24	0	0	169	89	60	102	28	0	85	39	261
"msp_1729"	0	10	18	0	0	370	0	26	0	0	0	0	0	0	0	0	0	0	10	0	0	0	13	0	0	0	11	0	0	0	0	61	0	0	17	0	0	0
"msp_1737"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1747"	0	8	0	0	0	0	0	0	0	0	0	0	0	7	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	34	2	0	0	0	0	0	0	0
"msp_1748"	0	0	0	0	0	92	26	0	0	0	7	149	0	0	0	19	7	0	0	0	1178	9	7	0	0	17	18	0	39	0	6	10	0	209	14	0	0	0
"msp_1854"	0	0	0	274	0	15	0	0	0	0	0	0	6	0	0	79	0	107	508	0	0	0	1227	28	0	0	0	0	0	0	0	0	0	0	0	83	0	105
"msp_1866"	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1908"	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
"msp_1946"	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	17	25	0	0	0	0	0	0	0	6	12	0	0	0	822	2122	0	0	0	0	5	0
"msp_1977"	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	10	0	0	0	0	0	0	19	0	2455
"msp_0026"	9	4	2092	8	0	0	1424	0	0	0	73	0	3	0	0	27	2065	63	4	0	4	2	0	14	0	7324	0	3937	0	6951	0	1810	0	3849	0	4900	3953	0
"msp_0030"	0	0	0	0	0	0	82	0	0	0	8	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1128	0	95
"msp_0166"	15674	19718	18182	9862	5	3767	1508	16296	7049	2389	1811	2	3210	9258	4004	19	2043	8987	220	3185	462	1594	7461	6872	33	1783	215	2688	2376	0	0	1021	270	5651	3354	1214	957	13
"msp_0212"	25305	16742	887	5	140	9753	8	15	17890	112	71	3	105	32360	18898	8036	13	20948	3057	21182	35801	270	3	15928	54937	74	15	17	4	10	8	20	13633	350	6258	228	49978	32
"msp_0295"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
"msp_0313"	105	269	0	17	0	515	62	21	24	12	41	0	9	93	68	20255	0	0	0	0	401	19	0	43	112	0	0	0	0	0	0	0	0	2063	239	0	0	0
"msp_0380"	80	132	53	324	74	124	4372	509	286	65	17	70	102	220	118	34	416	337	49	109	1591	576	40	146	16	370	434	19	74	274	0	184	197	283	373	847	623	19
"msp_0482"	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	4	4	0	0	143	0	0	0	0	0	20441	0	3	0	0	0	0	8	0	0	0
"msp_0486"	15	57	36	2	66	0	56	0	0	105	21	0	34	0	46	84	437	25	0	57	503	20	46	0	0	0	712	31	0	28	87	0	477	120	0	30	128	0
"msp_0610"	0	0	0	0	0	0	0	257	1951	0	0	0	0	0	0	216	0	7265	0	0	191	36	0	0	17	0	0	0	0	0	7	0	0	43	0	0	0	0
"msp_0833"	112	212	152	482	72	43	4698	661	82	89	205	108	438	34	53	354	2660	2305	0	236	347	3751	131	0	0	3458	267	111	46	2642	34	0	1321	0	0	1811	4707	207
"msp_0974c"	0	0	0	4	0	46	27	0	13	20	0	0	12	18	0	55	0	0	28	0	34	0	38	0	0	8	34	0	0	0	0	0	0	49	0	34	15	26
"msp_1156"	0	0	0	0	0	14	359	15	1352	10	109	12	26	136	0	28	0	8111	0	0	320	54	16	0	14	32	19	73	0	0	75	0	0	0	428	0	0	0
"msp_1191c"	0	0	0	0	0	13	0	0	46	0	4	0	0	0	0	3	0	6	0	0	0	0	0	0	13	0	8	0	0	0	0	93	0	0	0	0	0	0
"msp_1234"	0	0	0	0	0	0	467	170	1234	31	161	0	35	2374	0	140	0	9530	8	0	997	60	10	0	46	14	66	126	0	0	735	72	0	41	1923	0	0	0
"msp_1327"	0	0	0	0	0	0	439	0	1309	9	17	0	8	244	0	29	0	0	0	0	282	5	0	0	6	28	10	388	0	0	0	254	0	0	105	0	0	0
"msp_1453"	19	29	24	71	13	33	788	123	30	9	56	13	66	8	17	43	375	281	0	71	546	521	20	5	0	456	55	10	17	330	13	6	212	65	37	283	690	37
"msp_1477"	0	0	0	0	0	27	14	0	0	8	0	0	0	0	51	0	0	0	0	0	145	5	0	0	0	0	24	0	11	0	29	79	0	0	20	0	0	0
"msp_1603c"	0	21	0	15	27	29	16	0	0	11	0	0	0	0	0	0	13	19	33	0	29	13	0	0	27	28	26	0	29	39	0	76	0	78	0	11	0	0
"msp_1702"	26	10	15	19	16	153	41	0	0	0	0	79	0	128	0	83	0	0	0	0	2078	0	55	0	0	55	85	0	0	0	0	0	32	0	0	228	28	0
"msp_1790"	0	0	0	0	0	0	0	0	0	0	29	0	0	97	0	0	0	327	0	0	0	0	0	0	0	124	0	9	0	0	0	0	0	0	106	0	0	0
"msp_2214"	0	0	0	0	3	4	15	0	0	0	0	0	0	0	0	14	0	0	0	0	10	15	7	0	0	8	8	0	0	0	0	5	0	76	0	0	0	0
"msp_2215"	0	0	24	0	12	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_2217"	0	0	5	0	5	0	0	0	0	6	23	0	0	0	0	0	0	0	0	0	11	0	0	0	0	10	12	0	0	0	0	0	0	0	0	0	0	0
"msp_2219"	0	0	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_2227"	32	99	27	5	24	0	10	0	0	28	0	0	6	0	0	32	0	8	10	0	17	23	15	0	0	40	11	0	8	0	0	0	0	0	0	31	41	0
"msp_2234"	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
"msp_2235"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_2237"	0	0	8	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_2239"	0	0	7	6	12	3	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_2240"	9	13	23	0	55	0	40	0	0	14	286	21	6	39	21	26	0	0	0	0	42	90	12	0	0	0	27	0	9	0	0	0	0	0	0	41	18	29
"msp_2245"	0	139	0	61	39	87	0	0	0	0	0	0	0	0	0	0	0	16	44	0	283	32	16	0	0	66	70	0	0	0	0	0	55	19	0	0	8	0
"msp_2249"	0	11	7	6	4	0	0	0	0	33	0	0	0	0	0	0	0	8	11	0	0	45	8	0	0	0	12	0	0	0	0	0	0	250	0	0	8	0
"msp_2250"	0	0	0	0	0	0	0	24	23	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	22	0	0	45	0	0	0	0	217	102	0	0	0
"msp_2254"	0	0	75	0	5	0	8	0	0	0	0	35	0	28	0	28	0	42	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_2258"	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_2263"	8	0	0	0	0	0	0	0	0	18	0	0	0	0	0	8	0	0	13	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0
"msp_2265"	0	0	0	17	0	0	23	0	0	0	0	0	0	6	0	0	0	0	18	0	0	36	0	0	53	0	0	0	0	24	0	0	0	0	0	0	8	0
"msp_2269"	0	13	0	69	0	75	69	0	0	26	20	12	0	12	0	75	0	197	38	0	288	24	55	0	0	45	12	12	12	0	0	22	30	39	0	14	15	59
"msp_2270"	3	0	10	0	0	5	0	0	256	11	16	0	0	0	0	7	0	0	0	0	0	0	0	0	19	14	16	0	0	0	8	0	0	0	0	0	0	0
