rowname	Ref8537_QC1_20230414_1	Ref8537_QC2_20230414_1	Ref8537_QC3_20230414_1	Ref8537_QC4_20230414_1	Ref8537_S4_20230414	Ref8537_S8_20230414	Ref8537_S11_20230414	Ref8537_S18_20230414	Ref8537_S21_20230414	Ref8537_S26_20230414	Ref8537_S35_20230414	Ref8537_S37_20230414	Ref8537_S45_20230414	Ref8537_S49_20230414	Ref8537_S52_20230414	Ref8537_S60_20230414	Ref8537_S65_20230414	Ref8537_S69_20230414	Ref8537_S75_20230414	Ref8537_S79_20230414	Ref8537_S82_20230414	Ref8537_S88_20230414	Ref8537_S94_20230414	Ref8537_S100_20230414
P0A8W0	20.68300751449511	20.68515350437691	20.42481024759181	20.31539160973621	20.47378920118701	20.55574826525681	20.52117995018931	20.31309235544031	20.030419631204612	20.42565440483211	20.45408495266151	20.64101662605301	20.62362209827181	20.33862165387161	20.365257553953512	20.51405011779941	20.42965693201871	20.095648899960512	20.43912521204471	20.405765344565012	20.50908937717201	20.49660772118111	20.40341294030291	20.49569590762541
P39451	17.70331159296185	17.73511552896595	16.098265994378348	16.355991506956247	16.954319112928648	17.828516332489347	19.131488917139947	17.34196216141335	16.632024753445748	17.20601609485825	17.63638508580175	17.65269697403565	17.396402684926848	16.890921815787948	15.915533136451447	17.110496048143848	16.943117496620147	16.33056393784175	17.511181492122947	16.452927143388848	17.34264977518075	16.273488699534248	15.90940273940905	16.804154028580648
P08506	23.677873761489383	23.666959326522782	23.323322233708986	23.312697938771084	23.615400541392685	23.565595407021085	23.660315764133586	23.635726987155884	23.712581413575183	23.683925615798685	23.490783794591383	22.999329773593082	23.643781741756683	23.648238612697785	23.259615360223084	23.268953937130583	23.280804429974385	23.248398283268585	23.198324349485382	23.312339928556685	23.289751731791384	23.196477831708684	23.353112656210882	23.255014939815283
P0AB58	20.082597166524426	19.935227215199127	19.584863263682724	19.547502010584427	19.936693882327827	19.866841802958124	20.185561231833127	20.039203709337524	19.995379111287427	20.048319524324224	20.023698774162927	19.419025418078725	20.094499023727927	20.047128422084725	19.626135621047226	19.597328925924227	19.571169086640126	19.536221020098125	19.695889853552327	19.670764696003925	19.650715141644824	19.634144382039626	19.668072235914725	19.619749733282926
P06992	21.04237434827092	20.817559893363722	21.05229736631552	21.09418719848432	20.526893736176923	20.523593868148822	20.88686980453712	20.799235800762425	20.51286794365592	20.69684061992492	20.708526762891623	20.68251209452422	20.897433242108818	20.765249079027818	20.939858272546118	21.026632769974924	21.11513130668022	20.681664791912723	21.077562267719422	20.899370730344323	21.186515529267723	21.115333742563124	20.96807511813102	21.010640717044325
P33025	20.137524810077707	20.23334381724061	17.172353009844507	17.27138430335031	20.31459781413411	20.680840475033605	20.57977255183461	20.17261724574331	19.72487858553791	20.128850107720908	20.550285775412505	19.957575500590707	20.518546482618007	20.098655165864706	17.922015662630706	17.792933075146408	17.56585063314541	17.29610641207551	17.92114827508901	17.342570531911406	17.58140034486901	17.55161256451821	17.586286412219508	17.822430802474905
P0A7K2	27.512813606247132	27.32932495823693	27.90142320746713	27.77461495569813	28.00969799636933	27.63676860385463	27.61479783912373	27.65921009015643	28.10923111514153	27.85815043280213	27.64396496938853	28.41230540662293	27.65167213264063	27.90776557228483	27.94007657358483	28.208123436573832	28.04320612210723	28.46942222336203	28.05328946042633	28.21496616637623	27.96585479517683	27.90432220627583	28.14892670421843	28.23466251701113
P39264	17.69050505973027	18.547940147888667	18.33052089202937	18.367315557957568	18.03478658942447	18.43278547545707	17.68191115476817	17.642145835129067	17.22079874315737	17.34799246070267	18.080264911198668	17.897109762477168	18.31305003434937	17.568727609636568		18.02624000963057	18.721497218340367	17.479395017389468	18.27143524271357	18.15849000836407	18.476283981180668		18.26903358187457	18.462904891785968
P0ABD5	23.462518767040805	23.524713083126507	23.788328094241006	23.639411700703306	23.670429747071005	23.456165497324605	23.560624633627707	23.796307571702606	23.751051938220908	23.786081960791705	23.362050424725407	23.374239749015306	23.546311460480805	23.755335400339806	23.846615608204004	23.670828134641305	23.779775078462407	23.848844203817606	23.664482262618606	23.807536027998506	23.581694044870908	23.626986682071305	23.896445487302707	23.556790920670007
P39337	20.28651808942626	20.184150461640556	20.15422552437606	20.110099418229055	20.557642917998358	20.383596795200056	20.237619844981857	20.284864929038157	20.183470180463658	20.312895102539557	20.33422635806096	20.55322343797976	20.39044812901576	20.217606763257855	20.11160935937116	20.465191108431455	20.29446974078256	20.098999152104355	20.333850992729054	20.187125542143555	20.24033983024006	20.29649725060606	20.13769559570386	20.22226849947586
P00803	21.630605333110378	21.561308182613978	21.726583328000576	21.75189761888218	21.90151854570338	21.594710964814276	21.765750240299578	21.841600377581777	21.936661554910277	21.85570197426818	21.56043925652178	20.654898120507376	21.67725854192488	21.894346469870076	21.716036449425676	21.754970200714478	21.644470721397077	21.87573776550368	21.70521858543268	21.75066175601488	21.612467435618377	21.614253085508476	21.779109933081077	21.59457877119698
P11446	22.813610485480186	22.734152131554286	23.165029036226187	22.938352039051786	22.490359608094288	22.43924837662489	22.321736646357586	22.324939879567886	22.18914259342519	22.395290579017587	22.276668053849487	21.569367776460087	22.536232466737886	22.499392734341587	23.035633124193787	22.929569181296888	22.936077125966285	22.68980440857589	22.883644308844886	22.846945896361586	22.775567763546086	22.959663308364387	22.895451719682885	22.889191860600587
P06611	19.047077218382896	19.009284301498198	19.029435049752195	19.2308566018027	18.961277338462196	19.137371244082594	19.145812975629795	19.2366196738664	18.182519086191398	19.1198166739689	19.057957634551997	18.751594294694193	19.090934653758197	18.8434553273353	19.259213286916093	19.330806813952897	19.185888833712994	18.729754644303497	19.199822559506494	19.225427754950793	19.3595137963001	19.379590750639096	19.184274023114696	19.304025555637097
P0AB65	20.512781762908368	20.63149174635247	20.42362293523047	20.16191443173387	20.77445730371117	20.34676547499777	20.54843535363587	20.82915598130277	20.93048994014747	20.80738204508747	20.26108281280217	19.80976795246617	20.48411279137387	20.66226675283397	20.22387695401907	20.07396084336117	20.171948199908268	20.39765454229697	19.95317601323437	20.27101011225937	20.06583296247777	20.05407055301957	20.56925432203527	19.77520529383497
P33343	18.868347573751684	20.770622426263582	20.580260333485885	20.033381816431582	19.982994485196983	19.498079615292784	18.971548175104285	19.404540023786982	20.82785221264278	20.006369123505884	18.977078121056483	19.04640441835158	20.603143909605883		20.617711782945584	20.346629061827585	20.32490375579488	20.473306017059883	20.120101061773685	20.134809420394983	20.050872024779082	20.138481864454384	20.347582055479585	20.501401361454782
P76187	21.61245433130529	21.50831447962739	20.735659905446692	21.15149646348409	21.18643370673949	21.97414315302779	21.401850922410592	20.70458379793909	20.309834458220692	20.80784249559679	21.503760009621292	20.81272792906359	21.53541520389189	20.71568541993529	21.11006738969309	21.44592992168589	21.24928833231349	20.473961057044892	21.29739511108189	20.87604497350619	21.53538564950999	21.40844966013919	20.65786847777469	21.46887227377999
P80668	19.89593385760172	19.85173989896722	18.29446467045782	18.65028695706672	19.67210912211662	19.94226301633482	20.30266366135932	19.78982725040942	19.07492307899432	20.01492567015762	20.26755536574962	19.451461783427618	19.94290958313842	19.93235018710692	17.397104446126818	18.77658652229012	17.12440111566422	18.57725770069082		18.79297765674972	18.396904143237418		17.80542241772852	
P0A9X1	21.59353792787556	21.378267220710562	22.36495102252516	22.23430870347556	21.86738971968586	22.007315887649362	20.64087773018366	21.58690163979596	20.99303743742706	21.94489739207826	21.007609190138762	20.17505903277756	21.73137264114066	21.330272344729362	22.29784373597896	22.21233051242636	22.21062703658396	21.32153979455886	22.131507906098662	22.22293279594476	22.180685608420262	22.28285620219016	21.98248414943166	22.17465366573516
P00547	24.168126619039384	24.137616618434084	24.002011502801782	23.895428993133784	24.145573199788082	23.907886127973683	24.37322251088188	24.353157730083083	24.314624893054482	24.10428407716338	24.242194831832684	24.333955898364284	24.166510978398883	24.322781865911484	24.03816050627478	24.011353161695382	23.98250067896438	23.877165160447284	23.973230991540582	24.01983854969898	23.985411072514484	24.000065602459884	23.88734825339318	23.921270267154384
P77202	20.379245285022492	20.148197007258894	20.485223526363992	20.373868942710892	20.412502183385094	20.199380609521793	20.411478630163792	20.441546680859492	20.569958823703992	20.467001392503292	20.311109724217292	21.015691627653492	20.350918730414595	20.534067965101194	20.506397348311392	20.562723478087694	20.459843199502995	20.774314379346194	20.388152456559794	20.488047713623992	20.450021492768393	20.424883745189394	20.623486764635192	20.509149370555892
P0A744	23.466640318592233	23.503486981239934	23.218899221999532	23.178236449350834	23.253682965554834	23.310216938279932	23.584169642357033	23.482332438906834	23.398389949849232	23.597047240681032	23.400485726192834	23.449369435442833	23.362072835643534	23.50161233262333	23.251415435655634	23.153219143356534	23.16486466091593	23.130224240427435	23.191316896006033	23.362780508756433	23.277241769128832	23.131751656042933	23.183927731880033	23.207744074496933
P52076	18.348985255794886	18.84174910340929	18.450713318509486	18.552518476317886	18.371951194542987	18.274062417977486	18.278307681955386	18.185278622841388	18.363624970045286	18.45264197336729	18.34623236660939	18.742676371399988	18.501564668421686	18.533092159508787	18.209592904598686	18.386296590013686	18.200286314331688	18.45316361832789	18.269734948813486	18.62303680465609	18.335707242043387	18.120981377162988	18.412838561572286	18.420126886473188
P15723	20.158583136309947	20.660682439037046	20.090626566700447	20.081662285041645	19.797393482929746	19.921381493146846	20.292876053342248	20.093475175856547	20.344215007590147	20.022426994729646	19.670557333063346	18.569841904279148	19.987699243728446	20.347375069105148	19.947419592152848	19.736046910070446	19.910811006912745	19.728054071262846	19.734629818831547	20.004374247878648	20.034690703838045	19.869039230727946	19.588317182225246	19.556289672501446
P14175	23.59375129563005	23.87751109634985	24.11703197182695	24.365352043556648	23.14091650469905	23.49492736631805	24.26546382961855	23.829857818096848	22.905276336253248	23.584428765130948	23.74844109396615	22.96094839589565	23.903253574123948	23.82359569438775	24.22665920835145	24.28949066459535	24.21337493056095	24.24590457913045	24.37298653742695	24.28853048546495	24.170632685439248	24.038943535256248	24.32086139076505	24.22192302746955
P31131	20.134778104046998	20.019708333234796	19.462345495682797	19.256810428814198	19.671145254040297	19.886952756613898	20.272695691660296	19.793214035557895	19.325243385291596	19.920838601360096	20.013544431110695	20.181958004909898	19.849635469570096	19.740097174624896	19.191819290589496	19.399307873786498	19.114716181713597	19.327335102035097	19.621277062189797	19.354962879119597	19.519832964349497	19.362185223850897	19.144948564223597	19.241906690814496
P36881	18.42145291593532	18.26407792405402	17.97765419006132	16.67530355760812	18.82301579949522	18.75927644781482	17.71657194856282	18.44590643772942	18.70766778057452	18.57958994662362	18.80053223631862	18.96565680235422	18.71618010371672	18.863664662908022	17.74090928725812	17.98631417431792	17.56690303312792	18.25437761279752	17.41697154183172	17.53036561729782	17.42079568342542	18.08122929993382	17.65658960315692	18.86144376170572
P0A7S3	24.908918919402414	25.023564161565915	25.464735299173313	25.452866909459413	24.438375368702214	23.761552458517514	24.174623712814814	24.479047336829513	24.580112690386212	24.415643788978315	23.619101520792512	23.622220978926013	24.101173750977612	25.088761032104415	25.505121706302614	25.463560715435815	25.370812842506712	25.73932454677451	25.461846768420312	25.582102724500512	25.348505421635714	25.239252314753713	25.463277698260512	25.365890040004714
P0AFC3	21.201083017634975	21.303254955128075	20.836525669143974	20.947739664614076	21.233284052665876	21.319842464625676	21.339501157517276	21.237096554007277	21.303215607341077	21.135420166713676	21.284670666818975	20.169177316557175	21.358246419858474	21.390123828227974	20.759807777155075	20.759930657667674	20.861103193235376	20.847391089596776	20.815318965276777	20.754587990104277	20.849879219290276	20.807366640785677	20.965473064317077	20.698104438735374
P39310	21.141390374246964	21.193097320713864	20.76469851712796	20.694546966285564	21.355147217452263	21.216216381483864	21.372767588609264	21.11576295196686	21.074553235499163	21.15988572503906	21.14328299538636	21.353452682000462	21.112524096550562	21.168268224805164	20.763722715005063	20.740971714140763	20.73483598111516	20.66632086034416	20.803926014626462	20.743343956393762	20.752224678363262	20.773648281945462	20.79485948271586	20.732222027789664
P25437	22.353166148281122	22.274906264940224	21.806488363035424	21.98413118502622	21.996692686506723	22.22331129519232	22.244532265549722	21.820131203287623	21.43811876882212	21.897011995900524	22.255221591984924	22.03822928080742	22.29468874898832	21.923947475925722	21.842635807870423	21.92099027100422	21.86058030032852	21.32547763856802	22.007310075445222	21.804702618730424	22.156946447284422	22.141249624745722	21.606644485627722	22.060899133959023
P0AA89	19.594457812365384	19.629190936791886	19.246511701464286	19.381293558744886	19.466785018450185	19.394803566812584	20.088205726593586	19.506724465426586		19.095857826173187	19.873062433831986	18.967839593835286	19.602966522097187	19.275944896217585	18.438037522664587	18.767785717128486	18.808354698747884	18.338373272397686	19.157036819953785	19.033427262989484	19.294725643134385	18.790479938865086	18.747756277671687	19.031355364555985
P27303	20.556092832915358	20.415477666840157	20.939497736940158	20.854346795589656	20.673744237147858	20.506372983718457	20.54509766893336	20.656795341431256	20.856598818037156	20.612799927533157	20.553786883714558	19.643728069097556	20.503987782522557	20.693577167849956	20.873351994680657	20.871203701555157	20.872511176590958	21.185936346842958	20.841527318008357	20.96347103451046	20.789778023995858	20.85688661400936	21.073082487882658	20.85540777899356
Q46939	20.51520296053214	20.64113717430664	16.82649079294534	17.98391911145614	20.38165025934184	20.53070327503594	21.16308987750204	20.28296283825264	19.484764462775537	20.58316630945884	20.65877305485924	19.98701704989334	20.643208361135038	20.48263604266754	16.89510002448214	17.408329553485938	17.23120743182884	17.29530272578414	18.174444962609638	17.111023287457538	17.98540121790624	17.24612148944474	18.061533440817538	17.57399878500894
P08192	21.800691861185378	21.82517998711818	22.195255034756478	22.123188534327078	21.62254955911978	21.782142997580277	21.873549378868677	21.522205143104777	21.13749217330048	21.695363932300477	21.760275107202776	20.964776350544778	21.88982244084998	21.61422987506368	22.148875983215078	22.15903018742678	22.17979955706768	21.77822671728368	22.19950257150508	22.003311517797677	22.201455992703078	22.188620375537177	22.037552088896778	22.149055268660977
P07862	21.674834033377312	21.64401945420431	21.775571018907915	21.638058575686713	21.421660905248512	21.519893134732214	21.551432898642613	21.473611196193414	21.379075705807413	21.521855455519713	21.546774515357612	21.295124053614913	21.666311803123012	21.535281485414615	21.688534018239412	21.657460163212413	21.787427835842813	21.469131053669912	21.823256709488614	21.653528446013212	21.79136796252711	21.806672608191413	21.681616517340213	21.601062176554613
P05100	18.364349773350416	18.610321194741015	17.304117177699016	17.644210906651114	17.625716759604817	17.056111765682417	18.717278117741415	18.131318065957817	18.170819459729717	17.606170175888916	18.276439642667516	18.444881649707515	18.338917816975616	18.076133539526417		17.859839907457815	17.758861843703414	18.464801613847815	17.355806046862117	17.512979518825617			17.867119854159515	17.931354057350017
P17117	22.152431901054925	22.158455602474525	22.052893271793128	22.154886743480127	21.646060367078526	21.761334669470624	22.253141941112126	21.987884013565527	21.450543805831227	22.003114276638428	21.858139123405326	21.218208623917125	22.142002766133327	21.930608341312325	22.098066078756627	22.081726240799526	22.218648390880226	21.925841074603227	22.226059756541826	22.189942282942027	22.227999929282127	22.175023386987228	22.041967588897027	22.187511082743825
P18335	23.361193406176657	23.36581864053956	23.747797860053957	23.727458268132757	23.27083971576256	23.34265816844246	23.03137251740526	23.18081426398496	22.958437646631857	23.327343485449557	23.11387433470096	22.29814952589586	23.343689369323357	23.101123203384258	23.77697226045456	23.71789616042996	23.74047957869226	23.339406505572658	23.608621096874657	23.70828424964216	23.69663373858326	23.80707228439206	23.72996991967386	23.72647726116676
P30860	24.452967893376133	24.254471673682932	24.905884226502234	24.464994739786434	24.76019352752533	24.505477476993732	23.98252772231883	24.590455516681534	25.182559966683833	24.594742285302132	24.386590743147334	24.861629192779933	24.559070814719032	24.53091517150113	25.035898134464034	24.808052781937533	24.818159149064932	24.906310092339833	24.487260924198534	24.81397756919243	24.55804126648563	24.818679581419833	24.955812856362034	24.597421655112832
P33650	21.899043608454004	21.798759579289303	21.774636510781704	22.097136348404803	21.238107229580404	21.741511816492903	21.214916584741502	22.0509520896688	20.959398290942303	21.409692568611703	21.813493260069002	21.3467937070478	21.6379001454072	21.4834709377645	21.8385196815165	22.253718492142003	22.2613740313331	21.753440190847904	22.1664476229556	21.791488107378903	22.2913674367113	22.241746610233104	21.2604214890354	22.455111751893902
P37624	20.6065885397848	20.508994483408696	20.010712133214998	20.012290988634497	20.543413484078	20.699176838626595	20.2942858299399	20.3507049903557	19.971830067792	20.431501559109297	20.5054076354784	19.6453345416858	20.603679416402997	20.397033995601998	20.012791240757497	20.016774236027796	20.220257481345996	19.593655118536397	20.124529641268598	20.0120472132089	20.128677805703596	20.113807840530697	20.042681743178797	20.049199124221797
P24252	18.989818185574336	19.487949462632933	18.747110907603833	19.405482371751738	18.835977966847636	19.462300928959735	20.000841033225434	18.886010898534238	17.777956201103734	19.165337910362837	19.399033419003132	19.496081144409438	19.271530913476937	19.412609320110036	18.372948652284535	19.213925008158036	19.378527105945736	17.653540505699233	19.680324714649238	19.466907217507234	19.271590040536736	19.310389252366136	18.30903433550783	19.688527879304438
P76329	20.700232352082697	20.7007408125214	19.5455901555273	19.896326676128098	20.3030324098334	20.596422316259098	21.0262319962557	20.2540767162427	19.7115896465658	20.291672073383697	20.6302333894849	20.6373867834152	20.606675778145398	20.2305248870208	19.559762204864597	19.9863382738558	19.750925718783797	19.271477394845498	19.8507450481007	19.7198993568488	20.1167576523136	19.974532247167698	19.5199173250765	20.0185592358655
P16384	20.72722000257639	20.692501579556893	20.618637614106294	20.727201738648795	20.586550628739893	20.538691449375392	20.75764853713609	20.64178045667409	20.22783901868389	20.669347203722893	20.54195027508319	20.198319714947292	20.698662265216992	20.670682133017593	20.531759552311794	20.596187879188893	20.547023942412892	20.624013201884495	20.713797779914792	20.65507536814299	20.651850908869193	20.633550399200292	20.611170024869793	20.691500318802394
P0A8E5	19.922951886377213	19.970691829701313	20.056651333985315	19.610213520028413	19.706276472925314	19.557878204964112	19.675163234911913	19.722799108139213	19.970272584440913	19.686114958286314	19.525841173584315	19.71309588626931	19.540876147012014	19.279456688290114	19.98521282794121	19.668585563043113	19.865255523787212	19.715517310849012	19.791645948755814	19.866081458461313	19.78983003834791	19.786467614770213	19.962647934812715	19.704980881784714
P68688	20.109708830147706	20.212539620702806	20.33727792142991	20.18403609765121	19.991433329930107	19.435758971867706	19.844682465855307	20.087030174705006	20.11281913276281	20.23155277653271	20.01898224988311	21.059391041906107	20.17188640765231	20.294984435515808	20.19042201506461	20.34511830562681	20.216769058381406	20.398058232208406	20.210750371501106	20.556634541574006	20.33763031445631	20.08957879751531	20.27910202545951	20.388374638075106
