rowname	20230516_EXPL1_LiSc_SA_S610_RT_25_s2	20230516_EXPL1_LiSc_SA_S610_RT_26_s9	20230516_EXPL1_LiSc_SA_S610_RT_27_s12	20230516_EXPL1_LiSc_SA_S610_RT_28_s17	20230516_EXPL1_LiSc_SA_S610_RT_29_s24	20230516_EXPL1_LiSc_SA_S610_RT_30_s30	20230516_EXPL1_LiSc_SA_S610_RT_31_s33	20230516_EXPL1_LiSc_SA_S610_RT_32_s38	20230516_EXPL1_LiSc_SA_S610_RT_33_s44	20230516_EXPL1_LiSc_SA_S610_RT_34_s48	20230516_EXPL1_LiSc_SA_S610_RT_35_s51	20230516_EXPL1_LiSc_SA_S610_RT_36_s56	20230516_EXPL1_LiSc_SA_S610_RT_37_s63	20230516_EXPL1_LiSc_SA_S610_RT_38_s68	20230516_EXPL1_LiSc_SA_S610_RT_39_s72	20230516_EXPL1_LiSc_SA_S610_RT_40_s80	20230516_EXPL1_LiSc_SA_S610_RT_41_s81	20230516_EXPL1_LiSc_SA_S610_RT_42_s89	20230516_EXPL1_LiSc_SA_S610_RT_43_s92	20230516_EXPL1_LiSc_SA_S610_RT_44_s96	20230516_EXPL1_LiSc_SA_S610_RT_45_QC1_LabD	20230516_EXPL1_LiSc_SA_S610_RT_46_QC2_LabD	20230516_EXPL1_LiSc_SA_S610_RT_47_QC3_LabD	20230516_EXPL1_LiSc_SA_S610_RT_48_QC4_LabD
P0ADV1	4.494440636069838	4.494865817925855	4.511893323125941	4.497135827347457	4.498274371397481	4.497140272318466	4.498598616941527	4.500408673792545	4.49685421039038	4.488876322423245	4.4915761328687	4.495535081252166	4.4858856562693195	4.48159054346195	4.48717722960426	4.488174351388374	4.47998849102711	4.486522471461167	4.484006441690238	4.486052834230127	4.490936654655163	4.489070660338875	4.486538795982267	4.489733614221812
P37744;P61887	4.409150774825776	4.414963342639338	4.413978785882868	4.41021738603186	4.41649973993861	4.4059326008589474	4.413509876595508	4.406120732746142	4.398329749848503	4.40495633227531	4.423610825362891	4.421662997364953	4.431369340318065	4.42603009089225	4.4188340886502795	4.421135801698358	4.4183398061113	4.420385221267036	4.419208603281756	4.419432735816544	4.414503748481461	4.40932615502838	4.414642663582283	4.413745134988616
P0A9M8	4.674140070499783	4.679746212162809	4.672970024345559	4.677507819257326	4.679648629516228	4.673256084109892	4.680961214286799	4.678856186969473	4.678990954387968	4.678415936114988	4.637294505226798	4.634947154741706	4.633106981308091	4.637927674705321	4.642256751049398	4.6397345173738005	4.64758910210591	4.6425776471093565	4.656053712413085	4.659962837716538	4.678723087415349	4.682636337704471	4.659031988745868	4.652926544931394
P0A8W0	4.417148514569587	4.415795288365511	4.42367018302312	4.42011771688906	4.416638762699653	4.417656815346993	4.418434192194801	4.405833368942085	4.4024654026065475	4.4199044832443	4.409371079739519	4.4088063318276065	4.418120984457148	4.40660499444559	4.411183859466013	4.4142805949554065	4.407247683399233	4.4143261612933795	4.411501657847745	4.406706978901396	4.4130891619559485	4.418336133884799	4.413904663367984	4.406530751093352
P39451	4.16328652601303	4.231876850200005	4.1941288600777735	4.216743026426263	4.205363313367662	4.164141699502354	4.223194559048694	4.230258594473317	4.215667054829123	4.130863121318463	4.150049611189565	4.144129387942356	4.144541777436005	4.168835609884316	4.14398092550753	4.103042656149934	4.121257455536331	4.126406345353871	4.109815428656002	4.103539514673893	4.192889771022071	4.204157887780259	4.1074831856628835	4.123252251414366
P76559	4.3280111363659	4.330153326868571	4.333541713734428	4.3287284725754365	4.331815646138535	4.317015518522665	4.332529745229525	4.352105686293555	4.3418783047006455	4.331405003986949	4.2969916193545705	4.298230519674305	4.269351725595704	4.243945647192763	4.301702149665523	4.276542324686995	4.279367052312752	4.288791635813101	4.261519682894352	4.266778449940352	4.321722808295728	4.3229240432643445	4.272603890223812	4.254598512959024
P08506	4.6142339668411125	4.6124398140969705	4.609943480998245	4.6115847545722035	4.613486299070238	4.614375878123926	4.615830779308131	4.613476282175915	4.615682748452685	4.614577869739881	4.590093157250081	4.591266523898426	4.591612224929497	4.5880376309174355	4.586798025004074	4.593193576725989	4.592378967911262	4.589829587007689	4.588812571005706	4.589313405754636	4.615052694954552	4.6148793729249835	4.589094540854403	4.588306420904488
P0AB58	4.380946843641965	4.377831904934656	4.382361312351289	4.38303466513814	4.384708261160381	4.381063934309392	4.375585357397195	4.385154573367321	4.382054560256657	4.382468825049305	4.352853337095135	4.353052359114832	4.363091784863181	4.357855657432183	4.3519663756987965	4.357793875993405	4.355884935868475	4.3542446472194145	4.352719268567667	4.349250508598627	4.370987803913261	4.380981193886393	4.350152516499892	4.347034620892178
P06992	4.429622850632864	4.441004812393237	4.43213423301503	4.438835313505496	4.437413965114808	4.435766782834984	4.435817223991872	4.436288730505392	4.429821354328982	4.426487353262274	4.44573626006183	4.447770120216866	4.452402730995326	4.447149158185259	4.447401106489983	4.4437386617587356	4.446438433557798	4.449777041151804	4.44707342788564	4.444067416410955	4.428955415963846	4.436110155625093	4.4506283740367465	4.447017217654961
P33025	4.392561096244992	4.40733399469528	4.39583263714228	4.401269873234028	4.40550269996657	4.3904809390113355	4.410622631881015	4.402464297257983	4.4021007638295755	4.382061314601607	4.194108415736853	4.201750000105805	4.1982122809723466	4.204993592412794	4.211156674697536	4.22822964574701	4.208124189820065	4.216993981438631	4.210774378083643	4.206119355825692	4.395829313746432	4.403442080611901	4.216586423672043	4.19873971565843
P0A7K2	4.820225148944941	4.826240868945488	4.844859169372083	4.8292954576888665	4.825480677477484	4.838542512714166	4.830275046052544	4.8316743540546865	4.818114487142776	4.830399883296354	4.844407016249711	4.8483275228814176	4.855757081382766	4.845625188295956	4.8555047088124175	4.852237794636477	4.8574417536888355	4.850168268864708	4.857299310475589	4.847317809558766	4.826002537309967	4.83518157067929	4.847209006927829	4.855363842726036
P39264	4.143066307477896	4.21210980884919	4.1430832370591775	4.252717845881728	4.2879072264475	4.175039875578328	4.25056339572051	4.222689694731356	4.242609163052899	4.125831908341634	4.1927275725538165	4.229940162952444	4.1912475428104665	4.21351990559264	4.231758478610048	4.196287034034507	4.207769482379244	4.191771238832249	4.14332731038653	4.153549772798998	4.245157734023913	4.266118574935438	4.184554726598822	4.199947360910578
P0ABD5	4.618065604525047	4.619439979058998	4.618681276839231	4.61576390037849	4.61576908900629	4.620580624762196	4.617216172638398	4.616759245624842	4.611365246002338	4.619076640762365	4.617427715919466	4.620965417914243	4.617631252957983	4.618779143674988	4.616123166708841	4.6180645972361685	4.611606530445894	4.619010997939118	4.615540112249018	4.615775660768061	4.615606692837618	4.616945475256882	4.618535911963048	4.618930691859024
P39337	4.41223854244377	4.396862062360396	4.411283089017586	4.3999799491103895	4.399058481933171	4.409644656778791	4.397811139497508	4.402835387611994	4.399071881084819	4.408720471315788	4.40177153622771	4.40475552463006	4.41384029297076	4.400843186187517	4.404960494827644	4.410778219076979	4.403748489188828	4.402197974543241	4.406207260598879	4.3975787599504725	4.398205945439612	4.402688298880505	4.397265976821713	4.397584753864454
P00803	4.502365401840509	4.4975411505438885	4.499961398987646	4.497832000050817	4.491634365666451	4.506758348163494	4.492678597177343	4.496509498852053	4.498926173118863	4.506682282169774	4.491314834021883	4.488595267637942	4.49149141870623	4.493826078665187	4.485376257335607	4.491294185493834	4.493454949111951	4.488684782147642	4.490018509138137	4.486624948133643	4.493945156983919	4.493964275069169	4.491834044536278	4.494952558990795
P11446	4.554336287281469	4.546204013422088	4.549217783966717	4.549526095245464	4.5467862931347085	4.5528441930956935	4.541995007619766	4.538698951772421	4.536850048949914	4.552454633072165	4.561519856790062	4.5619927503081	4.562756113411784	4.562514894633344	4.564553653653697	4.565106406762069	4.564990218964766	4.564390120185501	4.568376584364916	4.565871403759344	4.554797715826021	4.549953942725603	4.567100346545457	4.561722081006969
P06611	4.283646651907809	4.313664847186923	4.306539375978764	4.318662930879387	4.309610131306359	4.30204958199034	4.3073973189784	4.296455155010084	4.301130418259017	4.304153663847747	4.32149801595571	4.328693710399982	4.318303508524868	4.3142243121336525	4.322278943660276	4.316893705393764	4.320763482989426	4.33387312512858	4.313899180255353	4.318523928462592	4.3145093673248605	4.316115818856826	4.316780573196128	4.309696364128923
P0AB65	4.423573577042105	4.416107573091851	4.437244018402807	4.41521902247027	4.417774922171038	4.4351546563994875	4.416382441491437	4.419304761085303	4.4170121609658075	4.422473131541685	4.385489252957417	4.3948360530393416	4.3939321845268005	4.382010915634058	4.396582975542395	4.4076225827773525	4.3983102868875035	4.398693376199473	4.3996106578749465	4.391357040326727	4.420458927834746	4.4171880122730185	4.395444340560227	4.392235846445045
P33343	4.374179013125638	4.345768657453023	4.373900800729718	4.362931890767034	4.376097096316537	4.379800871398778	4.371188544966762	4.390024082973789	4.378458961236903	4.381398468355942	4.424446740043196	4.423802943710066	4.439012932133548	4.409876273554508	4.418434504047937	4.416722264500132	4.40789561145748	4.409562908258439	4.419334755550908	4.429460500264539	4.371787518277491	4.382548001919606	4.425816947371541	4.418788703148755
P76187	4.454163787833313	4.45552190660579	4.451360723034877	4.452543881382051	4.462848209294012	4.449428822624796	4.453807805647885	4.45588833129729	4.446678445468185	4.445918220958639	4.449014636560208	4.449100464646079	4.452869777627834	4.454125296301717	4.45873899302352	4.461049767678413	4.45989261270368	4.4571850722635595	4.457022146505466	4.459937418078895	4.4641194217227795	4.456882756810403	4.45282113124981	4.444926336565162
P80668	4.323353030312863	4.335916126673457	4.318222635352088	4.336943282957057	4.334129350458303	4.317413918905297	4.329425251334935	4.352368523729685	4.333151641779992	4.317868692669167	4.2761536697119285	4.266185588779832	4.282779068989968	4.293380824227472	4.266956566364292	4.267514678138391	4.2747400024565145	4.275005372243636	4.265829266037043	4.288160054849625	4.319608020925839	4.330607916375628	4.270556394465737	4.278208189354142
P0A9X1	4.467002229388706	4.439245863861379	4.447422459364142	4.475402308226401	4.47406209644773	4.46045305871165	4.4574506102555445	4.451687803366314	4.458031710896892	4.462460814498762	4.52751868284045	4.529919728212112	4.535233847650137	4.5065449163621665	4.526563265890584	4.526619281025456	4.527290803314319	4.529197654251431	4.524893169730895	4.526528707858454	4.495694287164533	4.488421751053763	4.532150993375264	4.529623255377328
P0C058	4.398795252102543	4.379019110463976	4.408480287720627	4.371831002229772	4.368372581922941	4.392405248733003	4.366979909473494	4.371132981461836	4.357288022332643	4.389601141808879	4.376796838710868	4.386201549530451	4.36614050424813	4.365375494050814	4.35975801886291	4.380376189352196	4.371006506034333	4.395006957373854	4.380883196235937	4.374915013675462	4.3787787496170525	4.382519815437311	4.3773493568070805	4.380410158633751
P00547	4.657216544826477	4.651831838000887	4.653532229981652	4.648837541029849	4.656732864631008	4.6619570004320625	4.6571799938334015	4.654868283556659	4.648590963894698	4.66224621298328	4.628590210913261	4.626558727162429	4.636252255299434	4.629212590742487	4.628112994545379	4.629848929848835	4.626683804441726	4.633803852686201	4.633225846065515	4.628471412624459	4.647775262547787	4.643157477948321	4.626855043145993	4.632443573099593
P77202	4.402166155332799	4.406939560593565	4.412498776953204	4.412217525631512	4.4094109557275685	4.404422328087737	4.4118847643639185	4.410930082852368	4.411122510468637	4.405334249539796	4.416542717398061	4.419921253328292	4.423196747831936	4.413515563141136	4.41946396277659	4.42175861929093	4.419177985041471	4.416274876266995	4.417117479922397	4.409933001561601	4.403786885520026	4.403942796571526	4.415473544423837	4.418087616245307
P0A744	4.601587958512758	4.607011339999412	4.614474097716338	4.6097305492522205	4.608865967639701	4.606229007943532	4.606519747294464	4.612826673596119	4.609984481764958	4.604109397197899	4.583343548987617	4.585619913626486	4.594050936192681	4.585235978957044	4.5914611455453445	4.592764749852331	4.585307529517991	4.58399728883488	4.5874160071086125	4.584470345963331	4.602850012267437	4.603707702924379	4.585038693617908	4.588398090305048
P52076	4.261616860950926	4.273097877050088	4.283713896093106	4.264378254945812	4.268502816485017	4.273038109819832	4.26480569925174	4.265455788052544	4.25916278807803	4.2651949176009785	4.269594178898429	4.268804839916766	4.28398055862382	4.250908926295294	4.268077560578043	4.270334892459505	4.263766323897112	4.2739054641678695	4.265485274482973	4.2607152159965525	4.267541793899345	4.267957067122327	4.2655019793094535	4.261713926330812
P76473		4.051961528160836	4.060280517208231	4.04038226031359	4.069037607864432	4.069838163738484	4.071555963982434		4.063628197654479	4.062839429751013		4.069628495059697	4.03118579909208	4.027993141135342		4.059683587851883	4.033061000590074	4.03616176750642	4.050690641465275	4.050991357679248			4.118960835982355	4.042498722976994
P15723	4.369431672996381	4.3731890060020095	4.36445267510809	4.3760747535488935	4.370385031846297	4.371276829504976	4.3687800173456175	4.372869129204866	4.370074236073787	4.371365794979376	4.363121964150962	4.365334245591206	4.36732975528364	4.3683240597557065	4.3650816689083	4.366124546052374	4.369196465596363	4.366632918015112	4.366872067396366	4.363816902831029	4.365636983721445	4.371462255357101	4.360843100708639	4.357226132954601
P14175	4.589843470734106	4.633581451441452	4.61386309212465	4.632601272178702	4.6297845980810965	4.600735017232414	4.634251279628613	4.62929371253511	4.6297490100792436	4.592635684765711	4.649425354151853	4.645316999714428	4.6257160657909475	4.639030556946962	4.6454831498404605	4.637521860996522	4.643354167680822	4.643346905674891	4.635545897575372	4.636778024455048	4.606838255842718	4.62140686258312	4.635325883997287	4.645318936131589
P31131	4.372540257867612	4.38420223343876	4.366232439761004	4.384049013763064	4.387808151785726	4.368592442442573	4.389373085620974	4.397111832468133	4.392751020808292	4.3628986483174295	4.314276909828373	4.332609189268036	4.312639477768463	4.314776611825791	4.324920913866823	4.3162009527104335	4.321743901339194	4.316946977997206	4.309825867596244	4.309604387513552	4.373641700191739	4.372600659648767	4.308818627356561	4.318757797540003
P36881	4.3552134302506085	4.32562921002266	4.336759014061306	4.328545076903562	4.320043223911923	4.347962814778197	4.318344249208511	4.278749445234668	4.300442850089787	4.345971334254507	4.2199432141464595	4.236138141425146	4.220108856304683	4.225555647725937	4.224056014665998	4.196485842607694	4.225237211788039	4.225852146169533	4.268897208949529	4.247615779183922	4.33203090404838	4.3325292854205095	4.23985017226629	4.229832188411923
P0A7S3	4.672192548031662	4.680572845876067	4.673496726201064	4.677972343807478	4.673819313655996	4.683563232760654	4.673882883404161	4.677185330807978	4.6733485276116555	4.67705470382594	4.697775247929407	4.698441879166103	4.70195576025517	4.704101034246689	4.70016189774097	4.696410972466718	4.6968580526760615	4.698282371150043	4.701066464994549	4.700466261068091	4.679722445660723	4.682589427394865	4.6981308196352884	4.7084528306859195
P0AFC3	4.469819571742756	4.469095959394147	4.458497071264188	4.476510519979231	4.468085300147054	4.466392989901424	4.4687498289737855	4.47540408571166	4.4829384978899345	4.465716350720106	4.4333219287965155	4.425178720245471	4.433460670304369	4.448552835996506	4.429360404216899	4.43148802755075	4.428221339082489	4.419567646684066	4.416586099174395	4.426924948723963	4.454901672044005	4.461733830204902	4.436095304366399	4.4403978346938064
P39310	4.469203010176543	4.4635291325259425	4.470364351193421	4.459858346378086	4.4618986130091915	4.470275688328265	4.459298016575374	4.461136706992476	4.459058759379516	4.4665300713868135	4.434373541723932	4.435647517771278	4.438749868534651	4.433575126081004	4.4344673359130935	4.4442955030024835	4.436020266504374	4.439498765467371	4.438186050438	4.437526311985914	4.466088672651877	4.4626471296167205	4.44127057003772	4.436768477166692
P25437	4.5149463610351575	4.518798768463175	4.515997227714397	4.519090777875627	4.518869685916759	4.512757868406261	4.51955705744561	4.513991929286331	4.51656700052678	4.510648466806684	4.506535256104196	4.503273951214294	4.504735621922506	4.504300744988129	4.502301998546281	4.506782105568169	4.508932203967837	4.506089197930501	4.506917836272884	4.508604462865699	4.516143479403663	4.51536798545734	4.500742685236804	4.500289487316884
P0AA89	4.327523154533331	4.3514375020529865	4.328197133413104	4.351969664026916	4.3555857293320255	4.325444553204077	4.35362253644886	4.364642409943478	4.357801918053877	4.3266336688634475	4.3314639400112185	4.324082696647766	4.312597130375259	4.313465855562512	4.324340063241168	4.317241505162805	4.317312772648513	4.32324378422984	4.309113213133012	4.317032764082503	4.338226313260618	4.35000950935747	4.303430602024919	4.316167849426584
P27303	4.4272761225685855	4.422838630211529	4.425823627165788	4.423462014285483	4.423804573113389	4.431253915344616	4.418836165910023	4.420659454124384	4.423966526540885	4.432134546916398	4.442875175175698	4.44013978386758	4.441036005289737	4.444306196593945	4.4404837935175845	4.445121470625263	4.440046473653105	4.437945625325941	4.442495932395909	4.446988186318497	4.423118536495828	4.424141709862171	4.442819536706053	4.437556636889513
Q46939	4.386277588081093	4.425895887190068	4.403153013006453	4.420614614646606	4.408343839345467	4.391036702144921	4.422411515871377	4.417407703157655	4.414853507446874	4.384287692194727	4.222359389049198	4.208680067155488	4.20683330493941	4.216653030463313	4.214353064729294	4.1913008399875675	4.198324345838946	4.20859168733778	4.160947046416959	4.158164517043201	4.40524766408251	4.414604103430612	4.155783822406719	4.2098942202174126
