gene_ID	ERS436842	ERS436841	ERS436840	ERS436839	ERS436838	ERS436837	ERS436835	ERS436834	ERS436833	ERS436832	ERS436831	ERS436830	ERS436829	ERS436827	ERS436826	ERS436825	ERS436822	ERS436821	ERS436820	ERS436819	ERS436818	ERS436817	ERS436814	ERS436812	ERS436811	ERS436810	ERS436809	ERS436808	ERS436807	ERS436806	ERS436805	ERS436803	ERS436802	ERS436801	ERS436800	ERS436799	ERS436798	ERS436797	ERS436796	ERS436795	ERS436794	ERS436793	ERS436792	ERS436791	ERS436790	ERS436789	ERS436788	ERS436787	ERS436786	ERS436785	ERS436784	ERS436783	ERS436782	ERS436781	ERS436779	ERS436778	ERS436777	ERS436776	ERS436775	ERS436774	ERS436773	ERS436772	ERS436771	ERS436770	ERS436769	ERS436768	ERS436767	ERS436762	ERS436761	ERS436759	ERS436754	ERS436753	ERS436750	ERS436749	ERS436748	ERS436746	ERS436745	ERS436744	ERS436743	ERS436741	ERS436740	ERS436739	ERS436738	ERS436737	ERS436736	ERS436733	ERS436730	ERS436729	ERS436727	ERS436725	ERS436722	ERS436721	ERS436720	ERS436714	ERS436712	ERS436705	ERS436704	ERS436703	ERS436699	ERS436698	ERS436697	ERS436695	ERS436693	ERS436691	ERS436690	ERS436689	ERS436688	ERS436687	ERS436685	ERS436684	ERS436683	ERS436673	ERS436672	ERS436670	ERS436669	ERS436668	ERS436666	ERS436665	ERS436661	ERS436660	ERS436659	ERS436657	ERS436655	ERS436654	ERS436651	ERS436649	ERS436648	ERS436647	ERS436645	ERS436644
msp_0247	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	0.609301531700659	0.42470035315962923	-11.60539818221175	-11.60539818221175	-0.46765067564211305	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-4.196540083623479	-11.60539818221175	0.08449636814897599	-3.9954001925759295	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	1.44343491920336	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-2.36578091634399	-11.60539818221175	0.280208017014676	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-5.32032571857033	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-3.21908791036954	-11.60539818221175	-11.60539818221175	-11.60539818221175	-1.37142463224676	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-0.25987541215794896	-11.60539818221175	-1.21786314286067	-11.60539818221175	-5.7774571906495495	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	-0.71037527398276	-11.60539818221175	-11.60539818221175	-11.60539818221175	-3.73063143382008	-11.60539818221175	-11.60539818221175	-11.60539818221175	-11.60539818221175	2.3598393223281002	-11.60539818221175	-11.60539818221175	-11.60539818221175
msp_2357	-5.842807755601537	-4.558508791312217	-4.326878012410008	-2.4286133719811374	-6.092028194859527	-1.3657418771412075	-3.2709278706236478	-10.846915697023027	-4.803921844726707	-4.021130515402007	-10.846915697023027	-10.846915697023027	-4.349362236593757	-4.291705264574448	-5.393883738267668	-3.4800792446534374	-2.7905271610216373	-10.846915697023027	-10.846915697023027	-1.9850900838732675	-2.1871742485790175	-2.4920026698221074	-10.846915697023027	-2.4236102227980174	-5.542921353974698	-2.0188686072377875	-10.846915697023027	-10.846915697023027	-10.846915697023027	-10.846915697023027	-10.846915697023027	-10.846915697023027	-1.4893370477365275	-2.1030326574108575	-10.846915697023027	-2.5345178177495273	-10.846915697023027	-10.846915697023027	-3.8846701231079472	-2.4634580376110775	-4.684091860842287	-10.846915697023027	-6.226847494022108	-10.846915697023027	-10.846915697023027	-10.846915697023027	-4.3997046270960976	-10.846915697023027	-3.9221921146093277	-4.314300994700867	-10.846915697023027	-4.309084661321307	-4.864470278583857	-10.846915697023027	-4.562661968369378	-10.846915697023027	-2.7882796550887674	-2.7596506642137473	-10.846915697023027	-10.846915697023027	-3.2300101690399177	-3.649420194553897	-3.4307799799795577	-10.846915697023027	-10.846915697023027	-2.8200335695142074	-10.846915697023027	-10.846915697023027	-10.846915697023027	-10.846915697023027	-5.482787351015988	-10.846915697023027	-3.4320427480769076	-2.888816510499827	-4.1938543521461575	-10.846915697023027	-3.213669267634127	-10.846915697023027	-10.846915697023027	-1.7724355324040775	-10.846915697023027	-10.846915697023027	-2.8348530222750976	-10.846915697023027	-2.9952729299792478	-10.846915697023027	-1.8822432191026275	-10.846915697023027	-3.9072523052715975	-2.0794361081488675	-3.6748277569312777	-10.846915697023027	-10.846915697023027	-2.852022370708377	-2.8964068597649573	-10.846915697023027	-10.846915697023027	-10.846915697023027	-2.2122582038363174	-2.9508330212481577	-2.767598398031067	-1.1428102601121575	-10.846915697023027	-3.2865158638628373	0.8562071230474926	-5.316837791718857	-2.5369202068782775	-10.846915697023027	-10.846915697023027	-4.236210856331647	-10.846915697023027	-4.280586036052238	-0.2390862658652373	-3.3148137766806776	-10.846915697023027	-1.1946934516850773	-10.846915697023027	-10.846915697023027	-0.6124536325084273	-3.384659861341357	-2.1774457829094773	-1.7739934311600676	-10.846915697023027	-4.614769501004677	-0.5399807304828275	-10.846915697023027	-2.8448531727509976	-4.239381891396977	-10.846915697023027	-2.0515748261790274
msp_0988	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-3.9728028188799573	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-0.4691104768495269	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	0.785203453990153	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-5.8032888823881565	-10.986818156421867	-1.4001725998591668	-10.986818156421867	-1.373138588529037	-10.986818156421867	-10.986818156421867	-10.986818156421867	-5.740121277417557	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-6.549906157520227	-10.986818156421867	-10.986818156421867	-10.986818156421867	-5.275478846370077	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-6.168901552344157	-5.548883335243217	0.6523220195764401	-10.986818156421867	-3.7983629048992773	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-2.515840650884927	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867	-3.326271596392977	-10.986818156421867	-3.799034850540167	-10.986818156421867	-10.986818156421867	-10.986818156421867	-10.986818156421867
msp_0654	-9.686299416564626	-9.686299416564626	-9.686299416564626	-9.686299416564626	3.480020608702384	-3.9523697254823555	3.8638337317525844	-9.686299416564626	-3.1140591147950363	-0.5117084704081858	-0.11203913305241597	5.301411217723484	1.7729906851961041	0.4050078243131141	-3.7572812500022255	-2.639207589652026	-1.1518349852142458	-9.686299416564626	0.24718155740215408	-9.686299416564626	1.79177889888228	-9.686299416564626	4.295396552014514	0.040127774316963905	-2.2147449951683362	4.418967498902234	-9.686299416564626	-1.6425030769031057	2.72234516697654	4.958769597317064	0.015917775731024264	-9.686299416564626	-2.255422129665266	4.386029571415744	-2.0494174323333563	-2.1548989009473156	-9.686299416564626	-9.686299416564626	2.465160083794093	-9.686299416564626	1.7911713536568472	-1.210249503406596	-9.686299416564626	-9.686299416564626	-3.5516011142448956	-9.686299416564626	1.182459508380494	-0.2577941439493059	3.847208345887084	4.151853796823814	2.182010954710131	-9.686299416564626	-9.686299416564626	2.17482360260874	-9.686299416564626	-0.289251841873436	-0.3025974095136359	-3.9215222152453255	-9.686299416564626	4.285629181974874	-2.728078053342466	2.2615480957490055	-9.686299416564626	-4.518319482092686	-9.686299416564626	-2.822444442552086	-9.686299416564626	-9.686299416564626	-9.686299416564626	-9.686299416564626	-2.911436420649656	-9.686299416564626	3.568739745594944	4.566661619829095	-9.686299416564626	-9.686299416564626	-2.5355760507419762	-9.686299416564626	-9.686299416564626	0.32347694323410403	1.852166062025849	1.0571439258222841	-9.686299416564626	-1.5148764744043959	4.779803869550934	-2.844803436526236	-4.309946837181515	-1.6679659373080562	1.651511840585298	-9.686299416564626	-3.5362122593373058	1.896530514410673	-0.470573108583896	-4.059885620092476	0.6570686654564342	-9.686299416564626	2.487871676888465	-9.686299416564626	4.9514531527859145	3.212982230189143	-9.686299416564626	-1.8727997207913858	-9.686299416564626	-9.686299416564626	-9.686299416564626	-4.525396927586726	-2.1944822086176354	-9.686299416564626	-9.686299416564626	4.189719953743454	-9.686299416564626	-9.686299416564626	-9.686299416564626	-9.686299416564626	0.2462501249372342	-9.686299416564626	-9.686299416564626	-9.686299416564626	-9.686299416564626	-9.686299416564626	-9.686299416564626	-9.686299416564626	1.504364215992278	-9.686299416564626	-2.2030057281229456	-9.686299416564626	1.9623292550003322	-9.686299416564626	-0.6554400313234057	-3.491056353055136
msp_0692	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	2.2003399637138608	-5.07411289423251	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-6.593021886174348	-11.903541625492219	-11.903541625492219	-11.903541625492219	-0.46609066110529307	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-0.649156158729728	-11.903541625492219	-11.903541625492219	-1.668617021781949	-11.903541625492219	-11.903541625492219	-1.569538277547039	-11.903541625492219	-7.254012253394748	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-3.618676147613369	-11.903541625492219	-11.903541625492219	-6.838979904781009	-11.903541625492219	-1.321166739590609	-1.339291705887089	-11.903541625492219	-11.903541625492219	-11.903541625492219	0.541914422016138	-2.431728657348399	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-3.4263694091083092	-11.903541625492219	-11.903541625492219	2.0298754061036908	-11.903541625492219	-11.903541625492219	-11.903541625492219	-3.638067005165579	-11.903541625492219	-11.903541625492219	-2.588786055481769	-11.903541625492219	-11.903541625492219	-11.903541625492219	-1.654380907943819	-11.903541625492219	-11.903541625492219	-11.903541625492219	-1.231760748113569	-2.800093324100429	-11.903541625492219	-0.4739180796109841	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-5.552616636738739	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-3.195859153027709	0.19188720723057057	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-1.010827824944389	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-11.903541625492219	-0.8214481008015521	-11.903541625492219	-11.903541625492219	-3.792954058749999	-11.903541625492219	-11.903541625492219	-11.903541625492219
msp_0563	-1.2329801925010444	-1.5355288299045244	-2.746030790480134	-4.259262613415504	-1.7581438617855043	-0.8926604626989294	-1.8046352263768244	-7.5240142774550245	-1.8455040536511145	-1.9071018812363845	-1.7146328774800443	-1.3275640938932143	-3.6340695525364843	-2.6409676396163944	-2.1004577133505746	-12.214498276893824	-12.214498276893824	-2.9303965301626045	-1.9419413125898943	-12.214498276893824	-0.22619747536947515	-6.606696398718644	-3.4031809299024243	-4.536154076252664	-1.4283500578598645	-2.1418509163891244	-12.214498276893824	-6.841382109917504	-2.1789281628966144	-2.554220801243714	-4.459491375984834	-1.8386931969057043	-1.7229584745109843	-1.2731726074551144	-12.214498276893824	-2.0479440678435745	-2.2089640902783545	-8.008282599713965	0.5266667045244466	-12.214498276893824	-2.4390493394809045	-5.285208471172094	-1.4636614496141545	-1.6331237697792644	-12.214498276893824	-12.214498276893824	-1.4958973100349444	0.017249110900342618	-1.9000272787066743	-1.0168176218761034	-3.578977777456214	-4.774146083892624	-12.214498276893824	-4.2682546117969045	-2.6764043611630743	-1.5635535831708745	-0.33760336873090235	-1.8360077120417644	-1.3875676117810944	-2.5201760630999344	-1.2155587896183244	-0.04448739532891938	-2.4290500439277745	-0.4003147191208164	-1.0750520652258215	-12.214498276893824	-12.214498276893824	-4.673356071937664	-0.15692022206582767	-12.214498276893824	-8.507835565462534	-3.139460995753784	-4.771221954990514	-2.3579525752557045	-12.214498276893824	-5.741569448468154	-3.183677640430364	-12.214498276893824	-2.6529135897469143	-1.4666970253466143	-3.5088882244841546	-1.0522931415545163	-12.214498276893824	-1.9946217275199243	-12.214498276893824	-2.4471748399376647	-2.741987481775184	-2.192856811510395	0.24500218537675061	1.0779551295278655	0.6901048557456616	-0.7677056709445834	-4.3321082311047645	-1.6977406996026845	-3.459136202434034	-6.480961203713634	-1.8160640519067344	-12.214498276893824	-2.6381676727433643	-12.214498276893824	-1.2377352844946343	-1.7648480969715943	-5.485638109796424	-4.407378234648494	-3.4228191828552044	-1.4613920072588944	-12.214498276893824	-3.347943236743264	-12.214498276893824	-3.107000325435984	-6.365604214765254	-4.831680487941454	-12.214498276893824	-4.7942392410972445	-2.1458161099200446	-1.1704273451380534	-2.4776352170331046	-1.7502114115149543	-12.214498276893824	-1.7751747443739043	-12.214498276893824	-12.214498276893824	-2.1810504513216147	-2.494432864229184	-3.927309239407414	-2.2500976097689946	-12.214498276893824	-2.4688448286134843	-0.9639632185323924	-3.299122974161734
msp_2424	-8.625181316991588	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-5.132580976752289	-12.514492470000729	-12.514492470000729	-5.802414888739938	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-7.634636782460399	-12.514492470000729	-12.514492470000729	-12.514492470000729	-4.626973110183918	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-7.916611465031659	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-7.346512535528789	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-6.325413381827689	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-0.8465203352137027	-12.514492470000729	-6.340861112467079	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-7.420054573721309	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-5.039866492239929	-12.514492470000729	-7.249048856175499	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-5.775007039659969	-12.514492470000729	-7.111591401041319	-12.514492470000729	-12.514492470000729	-12.514492470000729	-5.763193952792019	-12.514492470000729	-12.514492470000729	-12.514492470000729	-6.048217832000349	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729	-12.514492470000729
msp_1977	-12.443434611610744	-12.443434611610744	-12.443434611610744	-7.758735189142963	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-6.835632733435563	-12.443434611610744	-12.443434611610744	-12.443434611610744	-5.952927909177143	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-6.213101863665723	-12.443434611610744	1.4477829355852365	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-7.032077959298103	1.5286774820306166	-12.443434611610744	-5.091581670751963	-12.443434611610744	-12.443434611610744	-12.443434611610744	-7.902273533539903	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-2.4066835708509036	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-0.41518070901248616	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-7.304120580169983	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-7.161639761422063	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-6.931086292603314	-12.443434611610744	-12.443434611610744	-12.443434611610744	-5.102864704671763	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-6.658005951152243	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744	-12.443434611610744
msp_0945	-12.595136778789733	-12.595136778789733	-12.595136778789733	-1.3060119742649154	-12.595136778789733	-12.595136778789733	-1.3838254938620804	-12.595136778789733	-12.595136778789733	-12.595136778789733	-12.595136778789733	-12.595136778789733	-12.595136778789733	-12.595136778789733	-1.8264556916592025	-12.595136778789733	-12.595136778789733	0.38939933821060957	-12.595136778789733	-12.595136778789733	-1.5356583640718133	-1.8632481947032824	-7.516293265054262	0.18211291562786758	-12.595136778789733	-12.595136778789733	-1.5999332972054625	-12.595136778789733	-7.284926634943532	-1.0186330583054135	-12.595136778789733	-12.595136778789733	-0.44440703336915943	-2.0790135974538924	-12.595136778789733	-12.595136778789733	-12.595136778789733	-12.595136778789733	-12.595136778789733	-12.595136778789733	-3.1223721444613424	-0.13058330747810248	-0.23271024668613743	-2.6551381091211423	-12.595136778789733	-12.595136778789733	-1.9635056425018926	-2.1396066242051024	-2.4361875869884124	-12.595136778789733	0.03034675093872352	-12.595136778789733	-6.3174158241907525	-2.1538705937821425	-1.8400350992957626	0.44517016656804753	-0.5306064223468664	-4.423286008996732	-12.595136778789733	-12.595136778789733	-12.595136778789733	-1.1537697693872015	-12.595136778789733	-12.595136778789733	-12.595136778789733	-12.595136778789733	-12.595136778789733	-12.595136778789733	-6.862188424526122	-12.595136778789733	-12.595136778789733	1.4160427877908774	-1.0247697408357654	-12.595136778789733	-12.595136778789733	-1.2375274475802645	-12.595136778789733	-5.265590088279582	-12.595136778789733	-0.6979809458902435	-12.595136778789733	-12.595136778789733	-12.595136778789733	-12.595136778789733	-2.3926531243747724	-12.595136778789733	-12.595136778789733	-1.9137966653171126	-12.595136778789733	-12.595136778789733	-12.595136778789733	-1.0576374072692194	-1.3633170186921375	0.31257303796349956	-1.0285078800371494	1.2489704927989673	-2.855046936294422	-12.595136778789733	-0.35007756261900447	-12.595136778789733	-3.7314667117803024	-3.5465507244358223	-12.595136778789733	-12.595136778789733	-12.595136778789733	-1.1818240823827044	-0.0040582735412504345	-12.595136778789733	-1.3584599438712115	-1.3046712174074204	-12.595136778789733	-0.30132030382375147	-12.595136778789733	-12.595136778789733	-12.595136778789733	1.1539202822011574	-1.6085331566164522	-0.8005015215473785	-6.908495345530312	-12.595136778789733	-12.595136778789733	-12.595136778789733	-1.5592323592762944	-12.595136778789733	-4.099623677470232	-2.6232877504729024	-12.595136778789733	-12.595136778789733	-1.8377050009114426	-2.3887492138252426
msp_0883	-13.037641859749073	-8.789364259744541	-4.1216149849345225	-8.099287954938012	-13.037641859749073	-13.037641859749073	-13.037641859749073	-1.1618822586163482	-8.469148177287142	-3.791618460434122	-13.037641859749073	-13.037641859749073	-2.7061166645999224	-6.291705276029171	-4.351384990298152	-0.1589586608304232	-3.6830136685484023	-13.037641859749073	-13.037641859749073	-13.037641859749073	-3.399559890387492	-4.171234907966852	-7.958798346013602	-3.3243744333589222	-1.7756951433178103	-1.1774508063036622	-13.037641859749073	-13.037641859749073	-13.037641859749073	-13.037641859749073	-6.475612672154412	-7.537578159474123	-8.029053989873962	-8.564561179599892	-13.037641859749073	-13.037641859749073	-2.8388997743829623	-8.272754698485123	-13.037641859749073	-13.037641859749073	-9.005723612356642	-13.037641859749073	-4.226324512757673	-13.037641859749073	-13.037641859749073	-13.037641859749073	-4.007929748359852	-0.8058944719549052	-13.037641859749073	-13.037641859749073	-13.037641859749073	-6.298321921835932	-1.8892576313922342	-13.037641859749073	-3.469992564156462	-5.740448861670032	-2.740423507489582	-4.296270806568183	-5.088759349258632	-13.037641859749073	-13.037641859749073	-9.173626326497853	-4.286397009274912	-13.037641859749073	-13.037641859749073	-13.037641859749073	-3.163756569577892	-7.320918502102542	-13.037641859749073	-13.037641859749073	-13.037641859749073	-8.211197337241583	-13.037641859749073	-13.037641859749073	-3.0129379244375922	-13.037641859749073	-13.037641859749073	-13.037641859749073	-4.027215323653162	-13.037641859749073	-13.037641859749073	-1.2303930938307621	-7.986979952434671	-13.037641859749073	-7.552012724161303	-7.6038555750220915	-5.7611116521072425	-13.037641859749073	-13.037641859749073	-1.816642922151451	-5.526624583973382	-13.037641859749073	-13.037641859749073	-13.037641859749073	-13.037641859749073	-13.037641859749073	-13.037641859749073	-3.618015865299442	-13.037641859749073	-13.037641859749073	-13.037641859749073	-7.262868906530722	-13.037641859749073	-13.037641859749073	-13.037641859749073	-13.037641859749073	-2.731059804058102	-0.6945235405536012	-7.860657874030153	-13.037641859749073	-13.037641859749073	-13.037641859749073	-4.316755563038642	-0.7595139831715652	-13.037641859749073	-13.037641859749073	-13.037641859749073	-13.037641859749073	-13.037641859749073	-13.037641859749073	1.4031323624149779	-6.156741587985472	-3.1359069647503923	-13.037641859749073	-13.037641859749073	-13.037641859749073	-8.081441689963592	-9.051388424176203	-8.337607356809713	-13.037641859749073
msp_0735	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-1.6714154818865194	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	3.5289342399641406	-4.91293523993385	1.0256598396237147	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	1.3858996216745607	-3.6480517374603094	-11.90467544440493	-11.90467544440493	-3.7802573412043294	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-3.8772028872911792	-11.90467544440493	-11.90467544440493	-11.90467544440493	-2.4230984730296394	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	2.0719223563620304	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-1.9662215748946692	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-2.6276025202772795	-5.929218497543609	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-7.102299343718759	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-5.9591043806323185	-6.129902491186579	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-0.23565057621741742	-2.4711305150248393	-1.5495397008531293	-11.90467544440493	-6.6534641586162895	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493	-11.90467544440493
