rowname,20230516_EXPL1_LiSc_SA_S610_RT_25_s2,20230516_EXPL1_LiSc_SA_S610_RT_26_s9,20230516_EXPL1_LiSc_SA_S610_RT_27_s12,20230516_EXPL1_LiSc_SA_S610_RT_28_s17,20230516_EXPL1_LiSc_SA_S610_RT_29_s24,20230516_EXPL1_LiSc_SA_S610_RT_30_s30,20230516_EXPL1_LiSc_SA_S610_RT_31_s33,20230516_EXPL1_LiSc_SA_S610_RT_32_s38,20230516_EXPL1_LiSc_SA_S610_RT_33_s44,20230516_EXPL1_LiSc_SA_S610_RT_34_s48,20230516_EXPL1_LiSc_SA_S610_RT_35_s51,20230516_EXPL1_LiSc_SA_S610_RT_36_s56,20230516_EXPL1_LiSc_SA_S610_RT_37_s63,20230516_EXPL1_LiSc_SA_S610_RT_38_s68,20230516_EXPL1_LiSc_SA_S610_RT_39_s72,20230516_EXPL1_LiSc_SA_S610_RT_40_s80,20230516_EXPL1_LiSc_SA_S610_RT_41_s81,20230516_EXPL1_LiSc_SA_S610_RT_42_s89,20230516_EXPL1_LiSc_SA_S610_RT_43_s92,20230516_EXPL1_LiSc_SA_S610_RT_44_s96,20230516_EXPL1_LiSc_SA_S610_RT_45_QC1_LabD,20230516_EXPL1_LiSc_SA_S610_RT_46_QC2_LabD,20230516_EXPL1_LiSc_SA_S610_RT_47_QC3_LabD,20230516_EXPL1_LiSc_SA_S610_RT_48_QC4_LabD
P0A8D6,21.269130846325933,21.425628381233313,21.422679769548147,21.424071375036505,21.46364173919601,21.355358557102022,21.42432867498102,21.546727956294756,21.368301744942578,21.31476743120789,21.19163286377341,21.207385033077752,21.304721035128757,21.22301103864467,21.30057143940466,21.212217901654686,21.229388679697635,21.238639652915918,21.1544142264758,21.112900293416963,21.4554717696143,21.49347924699173,21.17362348301145,21.25642271025146
P0A8E1,23.413638103549243,23.22735955813429,23.288614687299187,23.235974429179116,23.258562725987353,23.386797182826825,23.241965067424886,23.236171749198885,23.15249042216708,23.452583625392187,23.216715487855737,23.26649563589938,23.345546728621443,23.179332742338055,23.241468520998758,23.35360073276935,23.225069590587434,23.277224150772312,23.34313812580656,23.327822028671864,23.305281226464068,23.21704174299006,23.275578016736755,23.27323180902466
P0A8E5,19.576510916133174,19.73773108953883,20.097220011538315,19.74932576702588,19.403134938118328,19.72315403903412,19.465485179097325,19.412756899090514,19.43939976546686,19.53021813360673,19.50719328606268,19.521377664175933,19.625071125005068,19.470216453377667,19.640742215576545,19.78553483392542,19.60198470752318,19.670373991523633,19.672999811260794,19.364719817812,19.5525838826926,19.555782045544785,19.623714462251826,19.627240796651176
P0A8E7,24.612606935697972,24.562103286724078,24.88101883202396,24.56399922703489,24.607655166200523,24.69710456221679,24.631177670065245,24.53109966822181,24.504114689146242,24.614805504390688,24.6787112664724,24.729607834781866,24.834978120615848,24.57763850878659,24.762825140831307,24.836425782920294,24.69212003718387,24.69789659233569,24.802158741213237,24.7428933961593,24.607424965036568,24.617113461033117,24.66902828724132,24.657260873586942
P0A8F0,25.575843488157492,25.588363137381737,25.866796267226967,25.539059830626492,25.58456651269443,25.625641231256008,25.633705563477765,25.571835812956056,25.40949820350582,25.535510205692535,25.47067260137399,25.634010461892913,25.5435204025654,25.380906573350494,25.648120355987892,25.52880836778677,25.42047421530056,25.500956608850906,25.61614995212086,25.53054269449541,25.656226314205504,25.670291524265288,25.54801546362439,25.533150435131837
P0A8F4,21.39872005772838,21.369990816705403,21.381990873324376,21.331880943750463,21.24330626024321,21.48718087061943,21.28588604436889,21.207409287846065,21.212502156861643,21.38542078360111,21.22133674993285,21.28106626261102,21.31901800744987,21.32664182954835,21.266692160347063,21.241868960801376,21.25503295921931,21.231601269161654,21.249835138003487,21.260986375242286,21.36664388393012,21.321930482575574,21.3204391437096,21.283835761425824
P0A8F8,20.826857340801983,20.706022430748103,20.641136945784165,20.731988083426153,20.775507094463975,20.767907748050703,20.701446059489243,20.845988847936898,20.849655432317643,20.760472355124637,20.47530003357766,20.490533045790624,20.352563661293686,20.451487611698024,20.44478636382895,20.429271457519356,20.503929152226803,20.47216461043472,20.439669915899742,20.456275710859664,20.69219077038286,20.728369769417004,20.498884182566098,20.460289019157685
P0A8G0,20.590104251380783,20.376067727303436,20.384822590633807,20.420476534331623,20.371900399772862,20.530004561825812,20.386609092676135,20.476260025327075,20.473176617288686,20.624662323619642,20.62343654321427,20.569657823436174,20.55518723369939,20.642679641541598,20.57251895611297,20.557254065034456,20.628377708289833,20.538370744725636,20.642587569344418,20.65184424428269,20.373438800385696,20.448795857014584,20.680852386806738,20.66646866116865
P0A8G3,22.095095037151935,22.274655867724732,22.118585063495118,22.285981198425624,22.245175334641605,22.139747790801298,22.2908363067551,22.548328563667997,22.446177934970706,22.09990379987772,21.61771635309675,21.57577757252224,21.409708911097304,21.672881110924887,21.64825522476599,21.68667844637622,21.721708619030146,21.60799812147889,21.612698252976028,21.520970208656962,22.050719064871988,22.088217984775646,21.463636054007008,21.66559739965679
P0A8G6,24.251521417936004,24.355486425537492,24.260425541257998,24.40944184109024,24.50986186687703,24.165738336375274,24.368467299594265,24.596969515198065,24.472188794717805,24.185413927124436,24.204781458533148,24.23114973635561,24.44885701371212,24.276517484120255,24.434122620433463,24.509586672635695,24.404508010407092,24.343932058687397,24.50620451468047,24.530260158253128,24.298157268415203,24.35784438848865,24.38279737385272,24.43836118904972
