gene_ID	SRS9032198	SRS9032196	SRS9032195	SRS9032194	SRS9032193	SRS9032191	SRS9032190	SRS9032188	SRS9032186	SRS9032183	SRS9032182	SRS9032181	SRS9032180	SRS9032179	SRS9032177	SRS9032176	SRS9032175	SRS9032172	SRS9032170	SRS9032169	SRS9032165	SRS9032162	SRS9032161	SRS9032159	SRS9032158	SRS9032157	SRS9032156	SRS9032155	SRS9032154	SRS9032153	SRS9032152	SRS9032151	SRS9032149	SRS9032148	SRS9032147	SRS9032146	SRS9032145	SRS9032144	SRS9032141	SRS9032140	SRS9032139	SRS9032138	SRS9032135	SRS9032134	SRS9032133	SRS9032131	SRS9032130	SRS9032128	SRS9032127	SRS9032126	SRS9032121	SRS9032120	SRS9032119	SRS9032116	SRS9032114	SRS9032113	SRS9032112	SRS9032111	SRS9032104	SRS9032102	SRS9032101	SRS9032098	SRS9032097	SRS9032096	SRS9032095	SRS9032094	SRS9032093	SRS9032092	SRS9032091	SRS9032090	SRS9032089	SRS9032088	SRS9032086	SRS9032085	SRS9032084	SRS9032083	SRS9032082	SRS9032081	SRS9032079	SRS9032078	SRS9032075	SRS9032074	SRS9032072	SRS9032070	SRS9032069	SRS9032068	SRS9032067	SRS9032066	SRS9032065	SRS9032058	SRS9032056	SRS9032055	SRS9032053	SRS9032052	SRS9032051	SRS9032050	SRS9032047	SRS9032046	SRS9032044	SRS9032042	SRS9032041	SRS9032039	SRS9032038	SRS9032036
msp_1622	-11.885557585419509	-1.6719435412876986	-3.0467613283016286	-4.521206370594559	-2.8231156268437285	-11.885557585419509	-11.885557585419509	-5.163110405050549	-3.4418324703214185	-11.885557585419509	-11.885557585419509	-11.885557585419509	-11.885557585419509	-5.123636392195738	-11.885557585419509	-2.808896302375629	-4.239746688080938	-11.885557585419509	-1.6583980865209287	-11.885557585419509	-0.8207351993237637	-11.885557585419509	-11.885557585419509	-2.753123889374389	-11.885557585419509	-3.8237028401590285	-2.3543139295815787	-4.073706953030738	-11.885557585419509	-2.2774404569125686	-11.885557585419509	-11.885557585419509	-11.885557585419509	-11.885557585419509	-11.885557585419509	-5.538107188709279	-2.0973384342225185	-5.134488765100269	-3.846721572954119	-11.885557585419509	-5.577035396164289	-11.885557585419509	-11.885557585419509	-0.43834591814433566	-11.885557585419509	-11.885557585419509	-1.2586403471276788	-5.328943422420108	-1.0075922343846286	-11.885557585419509	-11.885557585419509	-11.885557585419509	-2.820476592019329	-4.690217776517519	-3.177487900223099	-11.885557585419509	-1.9743248922576488	-1.6280663038814687	-3.7635601615634786	-3.952318912477249	-2.9153765065069988	-11.885557585419509	-1.4695037200431786	0.28683212095207833	-2.2227803613817185	-4.644322362217899	-11.885557585419509	-11.885557585419509	-2.2461591296017986	-4.440250114970688	-11.885557585419509	-11.885557585419509	-11.885557585419509	-11.885557585419509	-11.885557585419509	-11.885557585419509	-11.885557585419509	-2.0236658483444887	-2.655836872854899	-11.885557585419509	-11.885557585419509	-6.5842986494334195	-11.885557585419509	-11.885557585419509	-6.7653211928685995	-11.885557585419509	-2.0234643290018988	-11.885557585419509	-11.885557585419509	-11.885557585419509	-11.885557585419509	-6.252117083143489	-11.885557585419509	-11.885557585419509	-11.885557585419509	-2.9524241192177887	-6.017714972420299	-11.885557585419509	-1.2050350345067686	-5.060959431157839	-11.885557585419509	-11.885557585419509	-11.885557585419509	-3.3896094217897286
msp_1339	-12.591387958220261	-6.297126369862832	-12.591387958220261	-0.46968849383991884	-12.591387958220261	-4.139464431210872	-7.5277407391960125	-4.773167964488133	-5.199778392847723	-0.25877786870292324	-1.4557471837556402	-12.591387958220261	-5.103263427937382	-1.0010514957249763	-4.148443671966483	-12.591387958220261	-3.035273277927172	-4.469011011919932	-12.591387958220261	-6.142532464612122	-7.514272131912673	-6.008167519223711	-6.540338423305203	-6.167096154810082	-6.650404727262352	-12.591387958220261	-3.231169980616172	-1.6776956916710724	-2.7702796437893222	-5.735115492084292	-6.820745659157842	-12.591387958220261	-0.8545423650675033	-0.10586728449907423	0.06252022890791775	1.0007233639175377	-3.673301173307612	-12.591387958220261	-2.365417055006392	-4.910032401783923	-0.5751850018449316	-5.181918632697412	-4.607330604501142	-4.160905151499012	-5.183761196194203	-6.4184027042056115	-5.193840668692843	-5.080723308946922	-12.591387958220261	-12.591387958220261	-6.325220932313533	-5.114787498184462	-12.591387958220261	-12.591387958220261	-12.591387958220261	-7.405388193919832	-6.910639008522642	-12.591387958220261	-4.354311723340443	-1.7644161368855922	-5.671019941485902	-12.591387958220261	-5.9983350043076324	-5.9333329506920816	-5.027861664249933	-4.599155324543942	-2.4256929922397923	-1.0283885242890372	-6.538560216261322	-1.22309893094098	-6.246229314116283	-3.5782483115461923	-12.591387958220261	-2.3338480367796324	-3.576623543043682	-5.0121883348539225	-12.591387958220261	-6.093507018251742	-3.7689666056013222	-6.7027849769896015	-12.591387958220261	-2.9160323528737924	-2.583479680614932	-0.9875645556912003	-5.9837949518712215	-8.109206839559922	-5.501575597436302	-7.820355461292332	-12.591387958220261	-4.462878905939862	-12.591387958220261	-6.277184060065123	-4.3027087127840025	-12.591387958220261	-6.150461017076072	-12.591387958220261	-4.066470000374553	-5.6681029243610315	-12.591387958220261	-6.495294811826433	-3.8287164365965523	-7.016332977711421	-12.591387958220261	-4.185379811939592
msp_2235	-13.899101053753185	-13.899101053753185	-6.429690951579655	-13.899101053753185	-7.147833733014226	-13.899101053753185	-13.899101053753185	-13.899101053753185	-13.899101053753185	-3.5014562275559853	-6.428370795307905	-13.899101053753185	-13.899101053753185	-13.899101053753185	-13.899101053753185	-13.899101053753185	-9.642425468442436	-13.899101053753185	-9.130957962382645	-10.161765855936546	-13.899101053753185	-13.899101053753185	-13.899101053753185	-7.214577311461065	-13.899101053753185	-13.899101053753185	-13.899101053753185	-13.899101053753185	-8.791998271656954	-13.899101053753185	-13.899101053753185	-8.319827025134504	-9.810025722069046	-13.899101053753185	-5.573110406451225	-7.059327868481935	-8.815289346500254	-4.236874694715485	-5.516297229350835	-5.138997544373695	-13.899101053753185	-9.848891906143976	-5.793515261716456	-7.238691419795945	-5.260742928892525	-13.899101053753185	-13.899101053753185	-13.899101053753185	-8.299272053600575	-13.899101053753185	-5.708256042538926	-13.899101053753185	-13.899101053753185	-6.529799979362245	-8.004603103216017	-13.899101053753185	-13.899101053753185	-7.821691696948865	-8.741301584330955	-9.879936177421214	-13.899101053753185	-7.583545090541115	-13.899101053753185	-8.191012229662086	-13.899101053753185	-13.899101053753185	-7.714687794113106	-7.285728516116255	-4.932398011527095	-13.899101053753185	-9.596318445431596	-9.275278085486416	-8.073805874519065	-7.854768251309966	-13.899101053753185	-13.899101053753185	-13.899101053753185	-13.899101053753185	-13.899101053753185	-13.899101053753185	-13.899101053753185	-13.899101053753185	-13.899101053753185	-13.899101053753185	-13.899101053753185	-8.042801717565116	-13.899101053753185	-13.899101053753185	-13.899101053753185	-13.899101053753185	-13.899101053753185	-13.899101053753185	-13.899101053753185	-7.225971289938386	-9.306875525926845	-13.899101053753185	-13.899101053753185	-9.169367028818005	-13.899101053753185	-8.061830553791246	-9.558579476177485	-13.899101053753185	-4.3160182862502054	-13.899101053753185
msp_0492	-2.2933057108176307	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-6.7517798475907105	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-6.055433612273731	-12.1985076185304	-1.4236663955330808	-12.1985076185304	-1.4186164695427008	-1.9288387114993109	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-2.850142701708621	-12.1985076185304	-12.1985076185304	-5.860572842403891	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-5.311103070356171	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-5.752259851411341	-5.249647785632501	-12.1985076185304	-12.1985076185304	-12.1985076185304	-5.43911766388768	-12.1985076185304	-12.1985076185304	-7.189834012599901	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-2.5096245776161807	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-3.6620310128144706	-12.1985076185304	-12.1985076185304	-6.270966458432941	2.8051815863831693	-12.1985076185304	-3.3320768339342206	-12.1985076185304	-12.1985076185304	-12.1985076185304	-4.014877950122391	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304	-12.1985076185304
msp_1185	-12.430699664040393	-12.430699664040393	-8.067516640885383	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-4.2033801912701545	-12.430699664040393	-12.430699664040393	-12.430699664040393	-6.980565163046815	-12.430699664040393	-12.430699664040393	-1.9515059841266642	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-5.009161422116594	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	1.7191188408145859	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-0.6491082067960192	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-1.7810893482444443	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	0.4020221156141577	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393	3.0428049081446855	-12.430699664040393	-12.430699664040393	-12.430699664040393	-12.430699664040393
msp_0454	-11.828532720637668	-11.828532720637668	-11.828532720637668	-11.828532720637668	-5.414735570448409	-11.828532720637668	-4.054840394141609	-3.5126138428769584	-11.828532720637668	5.302360647404761	-1.9606916066676288	1.0865816685976886	0.11452703771369241	1.3371053341310315	-11.828532720637668	-11.828532720637668	-11.828532720637668	-11.828532720637668	-11.828532720637668	-11.828532720637668	-11.828532720637668	-6.273807706367089	-7.464552052987498	-11.828532720637668	-11.828532720637668	-0.6431433932380276	-0.21766308016547659	-11.828532720637668	-11.828532720637668	-11.828532720637668	0.4479766452133894	-7.219395032874539	-11.828532720637668	-3.0175870766181587	-5.967435297494189	-5.179606450843059	-5.270012355151939	-11.828532720637668	-1.6283800522576386	-11.828532720637668	-0.3745836621799066	-11.828532720637668	0.8699243479430184	-3.2927349305369784	0.8088950458467214	-11.828532720637668	-11.828532720637668	-11.828532720637668	-11.828532720637668	-11.828532720637668	-11.828532720637668	-11.828532720637668	-11.828532720637668	-6.110169949266428	-4.645964869233159	-6.858335315359289	-1.2268909511519885	-11.828532720637668	1.8320645452273614	-6.638737898666189	-11.828532720637668	-11.828532720637668	-2.094478522010059	0.4842431180795594	-3.7627860485460585	-11.828532720637668	-3.2500315221823084	-2.3363424720690484	-4.041035485765049	-1.6967534404613487	-6.778926306661738	-1.0817067675232386	1.6513373981746213	1.2303653155905014	-11.828532720637668	-11.828532720637668	-11.828532720637668	-11.828532720637668	-11.828532720637668	-3.1422231583018085	-11.828532720637668	-11.828532720637668	-11.828532720637668	-4.790502485426249	-11.828532720637668	-11.828532720637668	-11.828532720637668	-11.828532720637668	-11.828532720637668	-11.828532720637668	-11.828532720637668	-11.828532720637668	-6.749089475089699	-11.828532720637668	-11.828532720637668	-11.828532720637668	-11.828532720637668	-4.281417850537828	-11.828532720637668	-0.6260812590786616	-11.828532720637668	-11.828532720637668	-11.828532720637668	-11.828532720637668
msp_2312	-13.115788676657424	-13.115788676657424	-13.115788676657424	-6.388088690343734	-13.115788676657424	-13.115788676657424	-13.115788676657424	-13.115788676657424	-13.115788676657424	-2.2038915564955435	-4.710354000171454	-13.115788676657424	-5.129592375882993	-2.5646420220148936	-8.376819966581564	-13.115788676657424	-13.115788676657424	-5.882065732218203	-5.720564876773903	-8.579353429502024	-13.115788676657424	-13.115788676657424	-13.115788676657424	-13.115788676657424	-13.115788676657424	-13.115788676657424	-13.115788676657424	-13.115788676657424	-7.197041202274793	-4.268885390258664	-13.115788676657424	-13.115788676657424	-8.777876842114413	-13.115788676657424	-7.119445894209473	-13.115788676657424	-7.4612645239808035	-8.110161165144964	-13.115788676657424	-2.7998888079200035	-5.647489338206174	-13.115788676657424	0.35924605263678644	-13.115788676657424	-3.8871137189983735	-13.115788676657424	-5.491225098773553	-4.496907815994353	-5.107445329304294	-4.310333062730034	-4.075668810352523	-4.643243991596384	-6.104461481152553	-5.591263608418174	-6.613079724556934	-7.168789404062224	-8.803946991575414	-4.157527036287544	-4.138133554441243	-13.115788676657424	-13.115788676657424	0.3118895635478265	-13.115788676657424	-3.7609342784126234	-6.068335497138644	-5.205684950453673	-5.215944521361893	-2.4378440626443636	-1.7108673352593715	-6.416901039742763	-13.115788676657424	-13.115788676657424	-5.184710262996704	-7.522713214975234	-13.115788676657424	-13.115788676657424	-13.115788676657424	-13.115788676657424	-13.115788676657424	-13.115788676657424	-13.115788676657424	-13.115788676657424	-13.115788676657424	-13.115788676657424	-13.115788676657424	-5.012567332999973	-6.071438407545603	-4.553462852428133	-13.115788676657424	-5.903249584769533	-5.869523155661563	-1.5987867276701295	-13.115788676657424	-3.9069379386661236	-6.378418423983323	-6.151979450355324	-6.769595018327204	-6.907263985048834	-7.710044976625413	-13.115788676657424	-7.594151597524853	-13.115788676657424	-13.115788676657424	-13.115788676657424
msp_0018	-4.324276621961852	-12.919119157579312	-7.591419549907712	-12.919119157579312	-12.919119157579312	-9.001878853460331	-12.919119157579312	-4.079491088507702	-12.919119157579312	-12.919119157579312	-12.919119157579312	-12.919119157579312	-12.919119157579312	-12.919119157579312	-4.872196485613552	-7.296672387064881	-12.919119157579312	-7.302731045361092	-0.48612264713562453	-4.910105774894561	-12.919119157579312	-12.919119157579312	-5.346343129309382	-12.919119157579312	-3.2910369532044217	-5.422944103014482	-12.919119157579312	-5.289265199359402	-7.530140535274471	-12.919119157579312	-12.919119157579312	-12.919119157579312	-12.919119157579312	-12.919119157579312	-4.211706207694411	-12.919119157579312	-12.919119157579312	-12.919119157579312	-7.733119393278882	-6.317341087815912	-12.919119157579312	-6.702167896241422	-12.919119157579312	-5.699430326936401	-7.629492038322711	-5.958175049722582	-5.129340476102861	-6.439656297252171	-12.919119157579312	-4.412479891869881	-1.2256790004445945	-12.919119157579312	-12.919119157579312	1.0320545273026984	-5.221085465612132	-1.8588846603325455	-6.548788710305121	-12.919119157579312	-12.919119157579312	-12.919119157579312	-2.3333113841087316	-12.919119157579312	-4.025461440651432	-12.919119157579312	-5.197689765269102	-12.919119157579312	-12.919119157579312	-12.919119157579312	-12.919119157579312	-7.449189668008891	-8.270102703027602	-12.919119157579312	-12.919119157579312	-12.919119157579312	-8.306373500344572	-6.168017543457211	-3.8321611021271713	-6.652889198779581	-3.5692964632128215	-12.919119157579312	-12.919119157579312	-4.727146011957881	-12.919119157579312	-6.3621312884023915	-7.445559845789932	-4.153883465628251	-4.812325890991241	-12.919119157579312	-5.269149391936221	-4.061150782030832	0.6905930509349385	-12.919119157579312	-4.756927854233382	-12.919119157579312	-8.539351927350612	-6.140129815356671	-0.16190061664080646	-5.372004287479472	-5.0182041631438015	-12.919119157579312	-12.919119157579312	-6.733207017294481	-12.919119157579312	-12.919119157579312
msp_1188	-11.70048809858299	-2.60191445604156	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-5.0101519278764	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-2.81647996511124	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-5.8702869370156705	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-1.7514044330440601	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299	-11.70048809858299
msp_2448	-9.659233396383662	-14.919254605651151	-14.919254605651151	-7.010183162041221	-6.751916751168901	-14.919254605651151	-14.919254605651151	-9.236616735365391	-8.196765486789301	-3.3674338385265945	-3.1894691673408473	-6.113798991723762	-5.899141061255511	-2.5265638504910104	-14.919254605651151	-14.919254605651151	-14.919254605651151	-14.919254605651151	-6.406680269018391	-8.049316018034132	-14.919254605651151	-9.657024262946331	-7.097143673158022	-4.724032389591781	-8.774955015642961	-5.3329993976390515	-7.278877160125251	-14.919254605651151	-6.577158355767212	-5.208694613826632	-14.919254605651151	-8.1869175609127	-5.705655987181121	-14.919254605651151	-7.6409106788076615	-14.919254605651151	-9.431079723261881	-7.801979532331852	-6.137889381460721	-5.411560998054491	-5.8363105400489514	-9.64109519092543	-3.9191405105742714	-8.6899190730878	-5.577303480107911	-9.520296247163103	-7.009703348608651	-6.099218622307582	-5.294544648537901	-5.028044272662592	-6.471419975757341	-14.919254605651151	-5.874599237083121	-14.919254605651151	-6.308554256603482	-7.664427304869851	-8.92221363576553	-4.794332278085942	-4.2572338725937415	-7.865552966156532	-14.919254605651151	-3.0558316403104864	-10.23806118612034	-7.994446618267691	-14.919254605651151	-6.533519628948851	-9.508981835844832	-4.9305750761839215	-4.526502952431941	-5.502855950267201	-9.150212819792221	-14.919254605651151	-4.147783984191701	-6.766340472681631	-8.541899451429952	-6.571452777965961	-7.549989853132572	-8.65302464685142	-14.919254605651151	-14.919254605651151	-7.3606635711030215	-6.4286464842927415	-6.166308541420442	-6.303599046038581	-8.311661599302111	-7.3256994491907514	-7.785369094239272	-7.917730710298321	-7.497528773932902	-14.919254605651151	-8.565241452629321	-7.515217184186231	-14.919254605651151	-5.691576503133011	-7.792789925923501	-6.2799004029099414	-7.581954757539271	-9.557352595294722	-8.075900008029071	-7.647413963743041	-9.614785284948772	-14.919254605651151	-4.676349434223232	-14.919254605651151
msp_0639	-8.245212369940418	0.4091726330777812	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-1.8814370934970785	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	0.39566066001286115	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	5.7313146186830615	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	3.4050878908233293	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-1.0220974442303783	-2.5159847203402688	-8.245212369940418	-2.6979356177940987	-8.245212369940418	-8.245212369940418	-8.245212369940418	-1.7772787924902387	-8.245212369940418	-0.4154555410815588	-8.245212369940418	-0.5791296098047685	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-1.211851153396279	-8.245212369940418	3.4266944512209294	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418	-8.245212369940418
msp_0906	-11.32036785465127	-0.14916373103701475	-4.2112038102800895	-1.3539405582032296	-0.8579160244349697	-11.32036785465127	-11.32036785465127	-1.4050385907878695	-6.64900389498186	-11.32036785465127	-4.34379217821872	-11.32036785465127	-11.32036785465127	-11.32036785465127	-11.32036785465127	-3.37586439135559	0.2897038207377793	-11.32036785465127	-1.4397270011539098	-3.32523929085449	1.3756838688670823	-0.09735843469253969	-0.08314226116610868	0.6922381595895734	0.36250435076471327	-0.34074421346788974	-3.9901900831625894	-11.32036785465127	-11.32036785465127	0.7248139027599857	-11.32036785465127	-5.86388414091806	-5.61270954273153	-11.32036785465127	-1.8616686062782195	-3.3445448237817197	-1.6829764586640898	-3.20829770593115	-1.9551334905560598	-3.5973929477588995	-11.32036785465127	-11.32036785465127	-3.77786727581915	-1.1144824367253396	-11.32036785465127	-11.32036785465127	-1.52767647493071	-3.8894215596040396	-0.6204472594871397	-2.0563603112516997	3.02195882526706	1.7093675480852892	0.7037521175138581	3.0139278684824804	-1.0431729861832997	-11.32036785465127	-1.6889220540200895	-11.32036785465127	-11.32036785465127	-2.7842899252532196	-4.702054627395571	-3.4761797465743594	-0.6002806284130997	-3.29829975837843	-0.32585961630563975	-1.7205171925028497	-4.223355224123329	-1.5843365868348895	-3.25163222146979	-3.5547887951278594	-4.135120888479181	-0.9896239396457998	-11.32036785465127	-11.32036785465127	-2.6247915484291697	-11.32036785465127	-5.176348492511309	0.04465112799670923	-0.3902653560052598	2.0608240087224803	-1.2571388214776398	-3.54705882772373	-3.3601452173330295	-5.27140134965274	-4.3376813121001	-3.72681269819087	-1.4517387668783797	-11.32036785465127	-3.43701068370537	-0.21004549082979274	-11.32036785465127	-5.922660929456729	-11.32036785465127	-11.32036785465127	-11.32036785465127	-4.44601099306206	0.7206067441660821	-11.32036785465127	-1.2472840297529497	-5.004898232297009	-11.32036785465127	0.2989079412739183	-11.32036785465127	-1.8191611935112797
msp_0814	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-1.8553660636404397	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-4.68522509356347	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-3.8137526518234495	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-5.032981935295769	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-3.9314771895587795	-10.80562746944853	-10.80562746944853	-10.80562746944853	-1.9114621186741898	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-3.0648533537836897	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-3.28692748443026	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-4.9040555015626595	-10.80562746944853	-2.78571912736549	-10.80562746944853	-3.94963350435041	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-3.33868274502988	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853	-10.80562746944853
