"rowname"	"DIA_BGI_D5_1"	"DIA_BGI_D6_1"	"DIA_BGI_F7_1"	"DIA_BGI_M8_1"	"DIA_BGI_D5_2"	"DIA_BGI_D6_2"	"DIA_BGI_F7_2"	"DIA_BGI_M8_2"	"DIA_BGI_D5_3"	"DIA_BGI_D6_3"	"DIA_BGI_F7_3"	"DIA_BGI_M8_3"
"E3 ubiquitin-protein ligase BRE1A"	18.420916519302	17.4939729153672	17.6035698048785	17.8422731402016	17.9089257414318	17.8137781613967	18.2945995845621	17.7713383970532	17.6952545239057	17.0599720891224	17.8351919379415	17.8672964480614
"E3 ubiquitin-protein ligase BRE1B"	18.768801163765	18.3060830907351	18.5167598223128	18.3955065173517	18.6726429477602	18.6226629191605	18.8678618345051	18.6468473707611	18.6705700124756	18.2484349128273	18.3484997566584	18.6725985078501
"E3 ubiquitin-protein ligase CBL"	18.8211830381364	19.6203156037148	18.830162374226	18.3138017563448	18.9598914030987	18.5099550280427	19.156399468523	19.3121073475013	18.7154961452547	18.9368524525912	17.6309110643485	19.1561301289013
"E3 ubiquitin-protein ligase CBL-B"	17.3357799675821	16.3512628082658	16.2412033201775	18.7734837202615	15.6391647909484	16.3487268127335	17.3199226406922	15.7563850185104	16.8449920825032	16.0112334973076	NA	15.1413658578879
"E3 ubiquitin-protein ligase CHIP"	20.6461210223744	18.766118047364	19.0416866758867	19.0000376295894	19.012176240709	18.9746266280032	20.2454335176064	19.7854500484623	18.8699508549672	19.091826255082	19.0112453565423	19.3576314877774
"E3 ubiquitin-protein ligase DTX3L"	18.5171622049468	18.2343954582684	18.0396657980463	18.885185829524	18.2045769239052	18.3647353088488	18.530119229994	18.8975531051808	17.9042037326209	18.4696225717628	17.8060365303591	18.9632791574787
"E3 ubiquitin-protein ligase Hakai"	17.3609126501122	16.9932949994283	NA	18.2933956398114	NA	18.1714113659642	16.9903499588449	NA	12.8602218067889	NA	16.4274314817708	16.6815005086321
"E3 ubiquitin-protein ligase HECTD1"	17.149284468682	16.1723513908102	16.7454839838109	17.7334332281133	17.6641636667143	17.2988561019632	18.6054529929875	18.3893253348377	15.1762576661404	18.2293952204004	18.1998255793234	17.4653402239704
"E3 ubiquitin-protein ligase HECTD3"	17.8904255136935	17.4424787728004	17.1385622872723	17.4795504504029	17.2635044288498	17.1048743811674	17.8923628010842	17.6773736238897	17.1134624348895	17.1975546898258	17.289442358734	17.496413155679
"E3 ubiquitin-protein ligase HUWE1"	20.7666951016142	20.3361745099012	20.400493035843	20.4145646237172	20.2940116560185	20.3995965282955	20.8209469116875	20.5872438168318	20.3596376587503	20.3222241918239	20.425621681178	20.5454402217304
"E3 ubiquitin-protein ligase Itchy homolog"	19.3493723827287	NA	18.577243041335	17.9751062010933	NA	18.6640514733315	19.2854489045362	18.6137188010541	19.1931399577627	17.7439671199426	18.607259973171	19.2837083323533
"E3 ubiquitin-protein ligase KCMF1"	17.8960523850127	17.3368598100989	17.3384396892151	17.3350370672867	17.314282174314	17.4772035054403	17.7005707974772	17.6441196057036	17.4834792475102	17.4623521274511	17.7182831302724	17.5711015902458
"E3 ubiquitin-protein ligase LRSAM1"	18.9348542453537	17.6431996545525	18.0330190719301	18.4059123166205	17.8084169490199	17.9632071712009	18.5685719998453	18.7390387564885	18.2407604222358	17.5666819287812	18.3136678674243	18.2223132710524
"E3 ubiquitin-protein ligase MYCBP2"	19.0931302015799	18.3944658927296	18.430297001685	18.6395891180127	18.3555444921406	18.5847507131328	18.8743864366998	18.7022202220137	18.3722208580057	18.2007357173298	18.2976408127389	18.6335529011692
"E3 ubiquitin-protein ligase RBBP6"	19.5563862138833	18.3986977033366	18.3877063987495	18.4532950783364	19.1497610344363	18.6123106200355	19.3922525295057	19.0750567712844	18.9611516626118	19.0945453727463	19.247240143496	18.5754116092543
"E3 ubiquitin-protein ligase rififylin"	16.4945850554815	16.4964435926509	16.2185055301101	16.2947803680035	NA	16.8638064806317	17.1173208619748	16.2736334785319	17.9556525411008	16.5623561852602	16.3699929578278	16.3716388115668
"E3 ubiquitin-protein ligase RING1"	17.947776588381	17.7930627929783	14.7987726487158	15.2633199246125	17.6425925230202	17.7543965381919	17.5115166283343	16.9782186577357	17.5588719643179	17.1829468007542	17.3674236290091	16.9720750217009
"E3 ubiquitin-protein ligase RNF114"	17.6905200390549	17.4887920266106	17.2235036982789	17.3648191374024	17.4795129683534	17.2418182877779	17.7969380554637	16.9907387884663	17.5902261411798	17.1653091154263	17.5041486641046	17.3658770390657
"E3 ubiquitin-protein ligase RNF126"	19.1225700369588	18.6731506270763	18.8023560798523	18.6724851311284	18.5257143868052	18.6055083701442	19.4099765876318	18.8241253205747	18.5827851920061	18.6096209014049	18.6111678293928	18.8579862489942
"E3 ubiquitin-protein ligase RNF149"	18.8638850528265	NA	18.5111956383131	18.3537123541841	18.3619174874927	15.7574564340843	18.8400428638637	18.4197226547646	18.5187761509113	15.2493273494523	18.5347463235931	18.2386489234033
"E3 ubiquitin-protein ligase RNF181"	17.0181953355615	17.0717319590736	17.2102454536812	17.1199578220678	16.4818264091723	16.8578592330724	17.6048367465641	17.2291397706114	16.7092924942325	16.9536913013216	17.1893658762882	17.2860197020292
"E3 ubiquitin-protein ligase RNF213"	19.6924178287072	19.708322346747	19.4143847694533	19.9361062775821	18.9358276218788	19.7668202706717	19.9340140125889	19.9349748682848	19.1741918426316	19.8058897195123	19.4861561048028	19.9419514473864
"E3 ubiquitin-protein ligase RNF31"	18.3465436039553	17.5616229960562	17.3767199357248	17.6659381879682	17.9086040248601	17.6430156938492	18.0121647132658	18.0164321077769	18.0567373443612	17.6448527596013	17.482822345467	17.9260563840312
"E3 ubiquitin-protein ligase TRIM21"	19.2582383856547	18.5253450337423	18.5900777779571	19.0911749938265	18.8837812207295	18.9659904711272	18.7186045280203	19.2845680577943	18.8723063172115	19.0268126844697	18.4850385488983	19.1230904495464
"E3 ubiquitin-protein ligase TRIM22"	19.4744301704846	19.1174352792488	18.9070311367278	19.205760321166	19.0809035602755	19.1572630761955	19.4587229566317	19.4764620454422	19.0938929121234	19.1121739962832	18.9681878660382	19.387433289578
"E3 ubiquitin-protein ligase TRIM33"	17.8501767827233	17.2317957633652	17.2610356428803	17.5413951669096	17.30102926468	17.4420624529929	17.295882548784	17.4064197487801	17.3033475199266	17.3450334238291	17.3509588117256	17.4575431362631
"E3 ubiquitin-protein ligase TRIM38"	17.1343721135126	17.4016046490374	16.7469766053028	17.3267781600448	16.5528615140508	17.1096337402334	17.3986964935627	17.3676008521085	17.2505020577049	17.5474001149256	16.0588998045254	17.262883222095
"E3 ubiquitin-protein ligase TRIM4"	20.1059201613762	18.9346687726801	19.5220566118996	19.7290296883957	18.2039500414694	19.8784410011869	20.2041569690199	19.9794492422425	20.1525774795756	20.3069903800691	20.1148201960132	19.9076844226756
"E3 ubiquitin-protein ligase TRIM56"	18.4974897992564	18.1865515043293	18.5032610063101	18.027900329743	18.1142595169925	18.1618461570837	18.8816405177852	18.5008702013736	18.3080280150147	17.9623019203218	18.2210850024939	17.8250197868152
"E3 ubiquitin-protein ligase TRIP12"	19.8389687042133	19.4769349815689	19.1612275203604	19.233659856309	19.3134113884439	19.3755334287702	19.8128607692264	19.2391618100949	19.5383421004541	19.3533422110247	19.1547330501508	19.2906222725653
"E3 ubiquitin-protein ligase UBR1"	18.4988928392391	18.4492364680583	18.3546038794631	17.8026305360104	18.4570457166556	18.2727980546612	18.9707110039059	18.4315383996389	17.744897713635	18.1844963506131	18.2210938566992	18.473510590572
"E3 ubiquitin-protein ligase UBR2"	17.9545725590846	17.7022612883645	17.5613585093911	17.6614301476023	17.9166190422591	17.9131018365317	17.7213735233596	17.9247521720418	17.4975126248096	16.8816311273492	17.0233568745422	17.1054697905864
"E3 ubiquitin-protein ligase UBR4"	20.6337920980021	20.1212591285516	20.232592638681	20.1370130056602	20.0288617931961	20.2219021857188	20.6129934200185	20.2764276747326	20.1225607096009	20.2033181229346	20.2330532636727	20.15631594546
"E3 ubiquitin-protein ligase UBR5"	18.9464570455547	18.5555791617405	18.0993050345999	18.5649735192197	18.4802922366458	18.5672952682627	18.7245545559571	18.6424709071393	18.4882151395803	18.5598756980935	18.6101699282855	18.6620538656319
"E3 ubiquitin-protein ligase UHRF2"	19.6993735865262	18.9300677117778	16.2586149985565	19.0003508662843	18.4082473905962	11.3101885843292	18.5548955991293	17.2555463287587	19.8350122430146	19.360669758489	18.9523096678902	NA
"E3 ubiquitin-protein ligase XIAP"	17.4153680500739	16.0381778517687	17.4868150871149	17.2455926075117	16.9754566342099	17.0062351359152	17.4380026634043	16.5179504566693	16.9571199897659	16.6930048797677	18.130335434936	19.0878725045873
"E3 ubiquitin-protein ligase ZFP91"	17.5560884642177	17.7465966565646	17.2850678913947	17.6496911502837	17.6009748137945	17.9344381094471	17.91919628637	17.7361565989942	17.3463957210799	17.4920954431575	17.3382343358434	17.4916270849561
"E3 ubiquitin-protein ligase ZNRF2"	NA	16.6661014458942	NA	16.9874205535973	16.2770632820996	16.6186891042037	17.1788329872431	16.4071767443694	16.4312992606858	15.8685824566696	16.6443614592578	18.5957258918211
"E3 ubiquitin/ISG15 ligase TRIM25"	20.29575445279	19.768314221649	19.7422267553159	19.8989220185947	19.8017961982274	19.8048001233716	20.1863712579741	19.9607453227802	19.8413943900124	19.6978654067145	19.6339184829158	19.8827227282534
"E3 UFM1-protein ligase 1"	19.3496324435182	19.09673961857	19.1527512724866	19.0326509937892	18.924905414229	19.2531132428028	19.5732643286827	19.1592678939118	18.9680114051352	19.1256189963185	19.1632360213595	19.1578661936348
"Early endosome antigen 1"	20.0557547283384	19.8197654902449	19.7679814985928	19.9188857900396	19.7208952581719	19.8615783861091	20.313946419152	19.9982492087435	19.6528607365179	19.8975616739363	19.8226715240073	19.9558343897995
"Echinoderm microtubule-associated protein-like 2"	19.3952746897749	18.9759696014988	19.1444406081991	19.0293114850783	18.72084695807	18.9599532362342	19.556246949845	19.1866204226798	19.012134262041	18.965952417009	19.0934799609061	18.9131447802416
"Echinoderm microtubule-associated protein-like 3"	18.5856908943139	18.1844639609778	18.3840954266146	18.0335248447588	18.2794275350911	18.552682377282	18.8083612328557	18.523234566965	18.0792815449389	18.4473461976341	18.3763574119702	18.5486675706776
"Echinoderm microtubule-associated protein-like 4"	19.172773685775	17.8550394200481	18.7008497118022	17.8752073628758	18.7256907649559	18.2369959386381	19.1623549854001	17.734678844438	18.8952834243197	18.4520652567887	18.7937296785871	17.9442386532848
"Ectonucleoside triphosphate diphosphohydrolase 1"	19.9004257116403	19.2042787483297	19.3281846707214	19.4171126922644	19.4114464345956	19.3093753462148	19.9224144831758	19.3863125374084	19.5272724294734	19.2586626120555	18.9837760014962	19.3300988904651
"EF-hand domain-containing protein D2"	19.8956140295922	19.3177108822017	19.2424271425063	19.5400136163058	19.3176728037431	19.2730227620926	19.7244494883457	19.599289067758	19.3983655793787	19.2319560536168	19.2998668261232	19.5502707308672
"EH domain-containing protein 1"	20.6455381687703	20.2340620048119	20.3770195128905	20.0900625000793	20.3428985431471	20.3553763416317	20.889725062418	20.1690812541158	20.2236275311489	20.3406145774792	20.4303961581113	20.1890653425891
"EH domain-containing protein 4"	20.6219489835089	19.7967606579786	19.8794903611059	19.9101075355405	20.1344823211523	20.0362801570859	20.3808405341307	19.9925679721384	20.2312876117783	20.0356630055247	20.0741716501807	20.0447499242567
"EKC/KEOPS complex subunit TPRKB"	18.8364728386185	17.8841801213643	17.8613398236546	18.1770609506227	18.7913698895429	18.9250719146096	18.4034860501975	18.4728931230138	18.5812336570869	17.7135906385513	17.6281143833229	17.7970170356098
"ELAV-like protein 1"	20.9885327902653	20.4097929728499	20.4289622323628	20.5425240183948	20.5470371719368	20.5038331383565	20.9605342193229	20.6726433972979	20.4050852391585	20.4887167229058	20.4221897224279	20.5169849286326
"Electron transfer flavoprotein subunit alpha, mitochondrial"	21.1439357434342	20.6364099574709	20.6757385152703	20.6537028383062	20.6243610810485	20.709832938256	21.1924492397941	20.7695906078948	20.6006329344892	20.7094532816038	20.7944768381618	20.8003437344069
"Electron transfer flavoprotein subunit beta"	20.8853836514882	20.4520774242447	20.5536444294443	20.4185218709077	20.4176376301176	20.4684603827512	20.9536658642788	20.5545650422845	20.4689140534984	20.4827688931073	20.5697446140246	20.5254427830098
"Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial"	18.3141815873603	17.9037245031081	18.0333970908629	17.7990578104415	17.6978951199484	17.9271345874303	18.6703461367124	17.1409756472956	17.993396733845	17.7218004553125	17.7831073976694	17.749472152346
"ELM2 and SANT domain-containing protein 1"	19.0178021107794	18.2741641627348	18.2184520621852	17.9469921212558	18.4709966206318	18.5250837888968	18.7592900214358	18.0339184786136	18.5724824442021	18.2524744368676	17.9454679437373	18.5110175180416
"Elongation factor 1-alpha"	17.5251918229339	17.3127467044084	17.4032842383663	17.329108571424	17.662442382192	NA	17.8460125848155	18.0330363157821	17.8325234113427	17.5251889153481	17.6485636136194	NA
"Elongation factor 1-beta"	22.0025122252985	21.4875927354455	21.4180716754621	21.4035043347791	21.4568010197669	21.5741012364676	21.9577592835975	21.5736116907472	21.4765915019391	21.4786439954162	21.4388990868567	21.5754694732485
"Elongation factor 1-delta"	21.9293258403886	21.4520789608514	21.4993466678034	21.4851777822705	21.4423945783954	21.5280349864952	21.9120027034722	21.7126643046847	21.5195536711401	21.5261577868407	21.6156867977768	21.5406101220297
"Elongation factor 1-gamma"	21.6705497409314	21.3026506801847	21.3387807271759	21.3196955273294	21.2213046656419	21.4404268389435	21.7701757530969	21.4921951260936	21.3506732538261	21.3338858421828	21.3544523953968	21.3176403536132
"Elongation factor 2"	22.475858568192	22.142645102558	22.1586407530376	22.0962957842325	22.0409919421252	22.2193796160766	22.6170572928289	22.2354405494437	22.1156754477649	22.1020663655786	22.1983666128199	22.2118350987343
"Elongation factor G, mitochondrial"	19.4329232552516	18.9495454107004	18.943146372487	18.7857943616811	19.0027479037646	18.9378908263534	19.5127272437379	18.9258960343918	18.9594210752326	18.8642710683409	18.951104188424	18.8873064463674
"Elongation factor Ts, mitochondrial"	19.6261732518595	19.0526695411899	19.0193536992082	19.144828560283	19.1828538184614	19.0596464917071	19.4205782374239	19.2074564198568	19.3336757037259	19.121470356552	18.908385141087	19.1904975207153
"Elongation factor Tu GTP-binding domain-containing protein 1"	19.1424307634574	18.7152289685459	18.788261453084	18.5875880791601	18.8995846148074	18.7072519963095	19.3720512743865	19.1016943838747	18.792446539287	18.5263261150651	18.7134898071381	19.0721823917476
"Elongation factor Tu, mitochondrial"	21.9637539708044	21.2959217906076	21.3808861768488	21.2940439021494	21.4124948687955	21.296710962718	21.6791217240382	21.417565306439	21.5094367487618	21.2342063335712	21.3751121306017	21.2365568970164
"Elongator complex protein 1"	18.2486244502795	18.2019762239451	18.4134693724478	18.1576911990934	18.3331021113163	18.1738225622006	18.5786187424248	18.5327620081524	18.1900846345869	18.3492433545347	18.1797846161366	18.5086575874568
"Elongator complex protein 2"	18.1357790485753	15.3186873101369	18.2821350378066	18.0343505284891	17.3427806639681	17.4308461310871	18.4647414537455	17.7617318906508	17.5825127746124	17.1573090582529	17.8922943028765	17.7116853313544
"Elongator complex protein 3"	18.1059742493919	17.7829747088693	17.6487977061772	17.0262138711536	17.0997602082405	17.5798124164258	17.9945837205199	17.9844541484544	17.6399507133375	17.1169260824474	17.6506053687818	17.4165961770496
"Elongator complex protein 5"	16.5263808367456	15.9627774638565	15.9200304427667	17.1677126660019	16.0263268439608	16.6361678665964	16.1984420240443	16.3533065794703	16.285731079882	15.6952186213167	15.6473148227472	16.2839257953364
"Elongator complex protein 6"	18.679338604162	18.1390328229695	17.8023399358056	17.4298781766892	17.4129658236027	17.4273552757033	18.1818308838085	17.590199272155	18.1502567519048	17.1022511174554	17.5947394253024	17.9060393393891
"Embryonic stem cell-specific 5-hydroxymethylcytosine-binding protein"	19.980943509945	19.1494945615784	19.2752880122224	19.6040413352112	19.4651275361889	20.6306210548792	19.6112375943736	19.7078408882992	19.4326979473369	19.5343452025141	20.8613474892542	19.7475494679763
"Emerin"	19.2221471859894	18.8020186444857	19.1833118637374	19.3399690926746	18.6872769234869	19.0768434246959	19.4793231437844	18.9491274180752	18.8795527354516	18.859899548521	19.1670761030449	18.853581271988
"Ena/VASP-like protein"	20.0773364450076	19.489910270426	19.6919532655344	20.0647902985675	19.6703990386709	19.6027510495898	20.0437784636532	20.2116302051758	19.5900349011095	19.5554862994874	19.6691400446848	20.1084052066723
"Endonuclease domain-containing 1 protein"	17.8324697032647	17.8417008826406	17.6851832600739	17.9698277641924	17.1151054674474	18.0830118235877	18.0749466748301	18.0285314734694	17.1373470246411	18.0295708647411	17.9691732818958	18.1568974504516
"Endophilin-A2"	19.0545669351229	18.6207434203822	18.4635491544389	18.6001753659953	18.720756060847	18.1334619030722	18.5476543674747	18.4894953792177	18.4506126257952	17.7782058875016	18.1114916831385	18.5388214423451
"Endophilin-B1"	19.6694352547869	19.4479532507057	19.5617933654901	19.5079317386153	19.2933018499762	19.5020292979867	19.8376088874889	19.5572561527633	19.3213198034157	19.4701877849726	19.259861772497	19.3342851498214
"Endophilin-B2"	18.6582931647275	18.0227592218428	18.4240009302224	18.4741764017157	17.8058434690464	18.5007590766645	18.6806349916848	18.3046419185938	18.3795456674627	18.4916633578002	18.2283787376321	18.6997981199918
"Endoplasmic reticulum aminopeptidase 1"	20.5889160150193	20.5265633322019	20.686005913871	20.0139588867225	20.168092164652	20.6141537778641	21.0509716836142	20.0303955335976	20.1296238509922	20.6241676887796	20.7008067488795	20.2188265268565
"Endoplasmic reticulum aminopeptidase 2"	21.0566503189467	21.6244726024045	20.6173355915111	19.9231840734944	21.1982251877698	19.5062714051335	19.4017680526301	19.9701513001364	19.8860999028862	18.9937076370463	19.5267988954243	19.6394362785572
"Endoplasmic reticulum lectin 1"	18.3204268967878	18.8808278911572	18.950104942549	18.048397749441	17.8913037117222	18.7266903057419	19.3836645154257	18.2967036507312	18.0062877858739	18.9661140538803	18.8329553456523	18.3955810412538
"Endoplasmic reticulum metallopeptidase 1"	16.7258279651415	16.7900757734358	16.8989430292872	15.6815996526738	16.3369864104535	17.0852019194177	17.3412085713052	16.2851648662275	16.1425429703941	16.7366502043119	16.8598122609642	16.1522873502001
"Endoplasmic reticulum resident protein 29"	21.1199786238359	21.2280609192389	20.9189790260068	21.0113687329777	20.6803183509559	21.2106291662485	21.3615855683214	21.0626951797762	20.7352265693055	21.2351397867702	21.0736736144788	21.0810309528951
"Endoplasmic reticulum resident protein 44"	20.2991693116516	20.3049227143364	20.3343723832866	20.3109201058694	19.8289042754783	20.3446270148552	20.7670602896953	20.3896170936096	19.9058036932969	20.3072492345275	20.4374507660472	20.3255141621494
"Endoplasmic reticulum-Golgi intermediate compartment protein 1"	18.8303627992798	18.6567589682706	18.4837962542236	18.2345992925276	18.2241292625853	18.7761145138741	19.1237649961318	18.5962026242337	18.9010812181325	18.7577182286901	18.7520097520547	18.3769936002804
"Endoplasmic reticulum-Golgi intermediate compartment protein 3"	18.8779042846061	18.3150719833192	18.7067856058059	17.8258343199636	17.9181370892266	18.3739529074775	18.8256483131177	17.5872569406758	18.1933260681557	18.5003806764439	18.3709010035205	17.7082474491589
"Endoplasmin"	22.2704690695364	22.7082244851093	22.7096330548773	22.0592969907159	21.862404016532	22.7771252213057	23.0180029734312	22.1832111244427	21.9188127368789	22.6382317748219	22.6648782277873	22.0914346038395
"Endoribonuclease Dicer"	17.6336099184927	17.771637061095	18.3356025758559	17.6863530470811	17.0352968783923	17.5856744033089	18.2328823966993	17.6481601234753	18.024297059454	19.3060954370241	17.6259934712939	18.0127285731338
"Endothelial cell-selective adhesion molecule"	17.958774220047	20.6389324007721	17.1543236170538	17.7874889814333	17.7442693802932	17.2290343338288	17.4555513971053	17.9461410877871	17.1468111511326	NA	17.4492497864649	17.0047235123101
"Endothelial differentiation-related factor 1"	19.6377120022571	19.3165562021183	19.1280176514603	19.218366640539	18.9846362695121	19.0053495978847	19.5657509903313	19.4224854478186	19.2008171628229	19.5611991414479	19.6333629498612	19.7551837964466
"Engulfment and cell motility protein 1"	20.1265784453063	19.8479249063073	19.7296763839274	19.821556043702	19.7509014975447	19.8400714394976	20.1564162237887	20.0341626267008	19.7759168307923	19.7115530688958	19.7196645520019	20.057039310041
"Engulfment and cell motility protein 2"	18.4148817043616	17.5488338205668	17.7837943173316	17.5679080863132	17.9767213330149	17.3944926215088	18.4039326157094	17.6019600344481	17.9167022287438	17.5255067872301	17.6937290855673	17.8206002075266
"Enhancer of mRNA-decapping protein 3"	18.1559611143112	17.8589931938896	17.1840877038559	17.4146039628253	16.8651053127423	17.6575178255887	18.807012453706	17.0399664989789	17.5689519695049	17.4538885050057	18.5512622496721	17.6484331792551
"Enhancer of mRNA-decapping protein 4"	19.7669072411971	19.3188341795833	19.2991195322488	19.4279495809529	19.2713794464725	19.3384420501557	19.7699161835231	19.4592893273276	19.2608962608847	19.3207343711025	19.3249790611579	19.4811379453897
"Enhancer of rudimentary homolog"	21.5428073820558	21.2768973554896	21.2910954717294	21.3663929304746	21.3861276254759	21.2954975036589	21.6172057277423	21.4522600755759	21.4018087090799	21.2850576819835	21.3135065937449	21.3492991658886
"Enolase-phosphatase E1"	19.6072985294046	19.4280936012383	19.4085075634095	19.5646382439518	19.3148020739876	19.4333020013312	19.8325221804269	19.6694394986531	19.4565119410682	19.2900729575751	19.4123651603779	19.4067302544556
"Enoyl-CoA delta isomerase 1, mitochondrial"	20.0413081068642	19.3512537995308	19.8598491858637	19.5672095473895	19.5931709386241	19.6053710270699	20.2046652355846	19.4310748759276	19.465256069918	19.8093557516637	19.5810273507191	19.535474204067
"Enoyl-CoA delta isomerase 2, mitochondrial"	18.7819080140788	18.2450097487339	18.3675615249924	18.5277225022754	18.1190232394853	17.9827552584499	18.9752109898227	18.618534367201	18.2401522983783	17.8358798107467	18.2846530905125	18.287394958716
"Enoyl-CoA hydratase, mitochondrial"	20.6310910012384	20.2865306205843	20.2716374218066	20.163696441163	20.2460059084961	20.4302798553948	20.6407205182907	20.0812341571345	20.3070080286031	20.4255275462841	20.3453834796137	20.2100641348763
"Epidermal growth factor receptor substrate 15"	19.8588378058684	19.5580782906454	19.6063124361908	19.6475121444577	19.4585241573605	19.6336295509708	19.9614662436183	19.7182576925253	19.4293966470518	19.5620121104345	19.5967117793799	19.6367015416205
"Epidermal growth factor receptor substrate 15-like 1"	19.060204189548	18.7416338958869	18.7095849190349	19.0487286993792	18.5368267813906	18.7715514287594	19.0327228525765	19.0785672707231	18.6702944444845	18.4185193699547	18.7436186697957	19.0370784337362
"Epididymal secretory protein E1"	17.9808539107043	17.2801752634712	17.4178292120035	18.5917843834524	17.4907664599868	17.2085424631891	18.2676155118098	18.6869758283763	17.2448303776037	17.8180120103045	17.4533787196223	18.5536169723258
"Epimerase family protein SDR39U1"	15.0432769562568	16.8633818780535	18.0927886909664	16.7311597544994	16.7476008559747	16.6608733078382	15.089645966096	15.3826488075844	17.0099851366553	16.6612584531104	18.8144995778055	16.4939417607345
"Epithelial-stromal interaction protein 1"	15.8374195199282	15.2633189027747	14.640340653285	17.7165499648097	15.8751587935353	17.8349279437014	16.053163674601	17.7296401233859	16.0261165499906	17.5933331767892	15.0053504177577	16.2853781208251
"EPM2A-interacting protein 1"	17.5055847905316	17.2274663283666	16.5567444680818	17.6126235895238	16.2457365436139	16.8408307431745	17.4001789820438	17.371673602716	17.1772315848102	16.6643711403054	17.126730896525	17.5552837179133
"Epsin-1"	18.0812217252823	17.4119839803429	17.6923428624137	17.6664961848836	17.4120346700488	17.5164820004999	17.9999720050217	17.9472748160341	17.3077353616733	17.3008739880088	17.5528587927739	18.0315783107615
"Equilibrative nucleoside transporter 1"	17.9553771882136	17.0279136077245	17.6699262453277	17.3601592024993	17.0565579993921	17.1244112407578	18.6645084825605	17.701413708131	18.3016533992811	17.1720120512905	17.2838900439603	17.6307444057303
"ER membrane protein complex subunit 1"	18.3121100989019	18.1204202499895	18.4085607190965	18.0514101001281	17.9458015035687	18.1990722143512	18.8523069020136	17.9503230307771	18.1709827796787	18.2267720183299	18.2332517486817	18.238339774547
"ER membrane protein complex subunit 10"	17.5675541511215	17.0224938512364	17.0195442684914	17.0968779012458	16.1300984941707	17.6284204541616	17.4263316196852	17.4474938566734	17.510342371217	17.6303267454984	17.3496532501664	17.6255038273329
"ER membrane protein complex subunit 2"	18.3242395476965	17.9518076039707	18.5281021921269	17.9997125077462	17.7618775753451	17.8961872186208	18.481616141534	17.8273271777557	17.7040576288094	18.3143931239745	18.5628391621893	18.3511816249473
"ER membrane protein complex subunit 3"	17.130143775014	NA	17.0599104851737	16.9350233294315	16.3129475874685	17.5328837830967	17.3256898050982	15.920774164108	15.2800664827163	17.871179859704	17.0326201960989	17.6038191329483
"ER membrane protein complex subunit 6"	16.7802164529581	16.6120599176939	16.5174756154555	16.1616339530178	16.5210910452106	16.1262622136697	16.6696216618957	16.3180933928102	16.35103110478	16.3581356499773	16.4869659286419	15.829212857975
"ER membrane protein complex subunit 7"	18.3568528761177	17.3177158579889	18.1665825769241	17.8350697908249	17.9627842120488	18.3075360847867	18.5694816604073	18.194714919312	17.955955133552	16.1407910795034	18.3714120864316	18.0053907153222
"ER membrane protein complex subunit 8"	19.1977951032502	19.0321547171349	18.1240350217976	17.8356803696683	17.6082665823712	18.3482518780555	18.2114607382457	18.91557235552	18.8532207240065	18.5226166307818	18.2623082706072	18.4366942184381
"ERI1 exoribonuclease 3"	17.621267450388	16.9833245008855	17.5287745695712	17.6273739101052	17.4696480894787	16.7633108603394	17.5491001982764	17.3056267032021	17.3560522212526	16.9440463698159	17.6203710235377	14.5559791090546
"Erlin-1"	18.0165193964127	17.3922371251636	NA	18.9462729850469	16.9565594369454	NA	14.3209133018936	13.7811160224343	14.5157029150951	16.9007038416166	17.1501666458074	16.9909007507561
"Erlin-2"	19.198068370426	18.3675684707966	19.0182209736534	18.5033479635015	18.7950762129304	19.097513518145	19.2725669153901	18.9586667808749	18.935553111639	18.957310982224	19.1262370001342	19.0729514525304
"ERO1-like protein alpha"	19.9036732960888	19.9650561000846	20.1403552282535	19.6702621707216	19.5494996049479	20.000546661903	20.4812642314323	19.7118295277718	19.472059769585	19.9367521625803	19.9948392630433	19.7776549892427
"ERO1-like protein beta"	16.724387614937	16.9319290259452	17.7420286580391	16.5994098544758	16.1903788059686	16.9146622611857	17.9047360564989	16.7927417010344	15.6875261643261	17.0233044451993	17.5155821178153	16.3159184703404
"Erythrocyte band 7 integral membrane protein"	18.7871577465631	18.4661961955025	18.5556081791	18.2937142674005	18.5419728733523	18.3757509142898	18.9635182038354	18.4223227045432	18.5686174435726	18.4371516100839	18.3373167003402	18.2079302911715
"ESF1 homolog"	18.0628088048107	17.9105491092074	16.4815461657675	16.0809432941242	16.2535506709837	15.8484705318897	19.1067545337662	16.6926384974987	17.4576776481731	16.2378667107415	17.3929560542194	14.7593137369757
"Ester hydrolase C11orf54"	19.1769667066486	18.4172935314981	18.8406075785944	18.3088725408785	18.2497702410127	18.7632769816571	18.8943937689364	18.262006508294	18.3667290275335	18.4424413390733	18.5360762398682	18.8868427965985
"Estradiol 17-beta-dehydrogenase 11"	16.6157334258041	17.1911127691247	17.1366552068344	15.807223452017	16.2065743543134	16.709540539145	17.0309618093089	16.6882066626729	15.9891134600597	17.0558939576301	16.605930780965	16.2567505790962
"Estradiol 17-beta-dehydrogenase 8"	18.7723316559432	18.2293287963404	18.457955173084	18.1801056229141	18.1934576545045	18.4212700061475	18.912207645037	18.3963266243069	18.0820083718511	17.9137196492547	18.6506274819202	17.792498897547
