"rowname"	"DDA_APT_D5_1"	"DDA_APT_D6_1"	"DDA_APT_F7_1"	"DDA_APT_M8_1"	"DDA_APT_D5_2"	"DDA_APT_D6_2"	"DDA_APT_F7_2"	"DDA_APT_M8_2"	"DDA_APT_D5_3"	"DDA_APT_D6_3"	"DDA_APT_F7_3"	"DDA_APT_M8_3"	"DIA_APT_D5_1"	"DIA_APT_D6_1"	"DIA_APT_F7_1"	"DIA_APT_M8_1"	"DIA_APT_D5_2"	"DIA_APT_D6_2"	"DIA_APT_F7_2"	"DIA_APT_M8_2"	"DIA_APT_D5_3"	"DIA_APT_D6_3"	"DIA_APT_F7_3"	"DIA_APT_M8_3"	"DDA_FDU_D5_1"	"DDA_FDU_D6_1"	"DDA_FDU_F7_1"	"DDA_FDU_M8_1"	"DDA_FDU_D5_2"	"DDA_FDU_D6_2"	"DDA_FDU_F7_2"	"DDA_FDU_M8_2"	"DDA_FDU_D5_3"	"DDA_FDU_D6_3"	"DDA_FDU_F7_3"	"DDA_FDU_M8_3"	"DIA_FDU_D5_1"	"DIA_FDU_D6_1"	"DIA_FDU_F7_1"	"DIA_FDU_M8_1"	"DIA_FDU_D5_2"	"DIA_FDU_D6_2"	"DIA_FDU_F7_2"	"DIA_FDU_M8_2"	"DIA_FDU_D5_3"	"DIA_FDU_D6_3"	"DIA_FDU_F7_3"	"DIA_FDU_M8_3"	"DDA_NVG_D5_1"	"DDA_NVG_D6_1"	"DDA_NVG_F7_1"	"DDA_NVG_M8_1"	"DDA_NVG_D5_2"	"DDA_NVG_D6_2"	"DDA_NVG_F7_2"	"DDA_NVG_M8_2"	"DDA_NVG_D5_3"	"DDA_NVG_D6_3"	"DDA_NVG_F7_3"	"DDA_NVG_M8_3"	"DIA_BGI_D5_1"	"DIA_BGI_D6_1"	"DIA_BGI_F7_1"	"DIA_BGI_M8_1"	"DIA_BGI_D5_2"	"DIA_BGI_D6_2"	"DIA_BGI_F7_2"	"DIA_BGI_M8_2"	"DIA_BGI_D5_3"	"DIA_BGI_D6_3"	"DIA_BGI_F7_3"	"DIA_BGI_M8_3"
"Marginal zone B- and B1-cell-specific protein"	20.2503407668128	21.6044835003604	21.3831239454662	20.3265089386123	20.4591137094966	21.3783446239938	21.3259500957235	20.1201608124803	20.3745718151803	21.4942221722872	21.4085559080505	20.124576432922	20.3479022828377	21.5744829758734	21.4297718326576	19.9893886068105	20.3053386855494	21.6043542086412	21.3935776750836	20.1532177467091	20.3210392322989	21.6361347005003	21.4360125410945	20.0587322333299	20.4606719682871	21.4938553352327	21.371413331605	20.0448946326483	20.2087201887953	21.5668522043163	21.4021106924815	20.0398883810605	20.4675557447435	21.5548942924208	21.4694735053265	20.1696224444689	20.2101296429808	21.6649674397791	21.5238437659801	19.9532114364565	20.255954373783	21.5956435755402	21.5687582848636	20.1267251551803	20.1845230052636	21.6002489419093	21.5240427367804	20.0419043628691	20.4125774613875	21.5269423389186	21.2470856269941	19.9722533483817	20.4189832315068	21.4694468802888	21.4983366614089	20.159613338624	20.2896646529301	21.6215129646279	21.3827068264894	20.2508293898285	20.3850388292597	21.4901434846721	21.4621408215322	20.0363366017157	20.3155308321738	21.5093215808802	21.4272718508767	20.2044285106108	20.3835198640537	21.5331459284127	21.3847778850201	20.1182965321787
"Matrin-3"	20.6692644264062	20.6314686209722	20.5762066360405	20.7399191058149	20.5912587983568	20.6668151830733	20.630282772697	20.6403662740636	20.6061285470687	20.6419999489888	20.5272915640325	20.7346811691731	20.52594222907	20.5199033095553	20.6418316050468	20.6925520701915	20.5679720046723	20.6668869119598	20.6062521977155	20.7579047005873	20.7287971557888	20.6353071471666	20.6069498483206	20.7053838666134	20.7029278933971	20.5700068632065	20.5350842759336	20.710995941776	20.6609973357843	20.5730728542615	20.5169679522797	20.7876877908157	20.6110659388694	20.5616238734163	20.569374756296	20.8558775706515	20.5530270132692	20.5265715376393	20.5901861746616	20.7732193575207	20.6136962251791	20.6810524906531	20.607383478496	20.7719852286606	20.5781843583584	20.6826364892505	20.5407728089609	20.7369678840381	20.6273088498341	20.5315868582889	20.5851230339901	20.8035678086998	20.5943317927922	20.6218480654079	20.6091695218506	20.7362283534413	20.634105990489	20.5846278779639	20.5849891682347	20.7427957256954	20.6633740050722	20.6384956684214	20.5432571042961	20.6759449604913	20.6675971943131	20.6082822575331	20.6168366224552	20.7010771408455	20.6601275980751	20.6375494125361	20.5753986079582	20.6677424746906
"Mediator of DNA damage checkpoint protein 1"	NA	NA	NA	NA	NA	NA	19.1965228783596	19.2736802620469	NA	NA	NA	NA	21.3481076395668	18.064918206028	18.0655428324838	17.2300891021302	21.312435291812	17.6481040407164	22.020712168255	19.8450335937237	17.8175546692947	18.9660087722741	NA	18.4431508309914	NA	NA	NA	NA	NA	NA	19.651613457909	NA	19.2950217855521	NA	NA	NA	18.7777084261715	19.4633668325803	19.3159876322103	18.1437519980419	20.216611551416	19.3291865223138	18.7603971092856	19.1400738401363	18.8436903219718	18.441522448344	19.5204070649213	20.2732900676707	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.5972141443856	19.6187563992737	18.946659000335	19.5994727873564	18.6319901396408	18.2820013966674	19.4709706181149	19.1528765106672	18.9826517869247	19.2916013822727	19.6945539160002	18.9572457334248
"Mediator of RNA polymerase II transcription subunit 1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.7822935980785	16.8747623447406	15.8112295319042	15.424627035666	17.5341095665358	NA	NA	19.3974672563241	17.0625542041536	20.8464569410776	17.681590209362	17.5144788344753	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.9465729825742	18.0700381111287	15.7575410819517	17.2254090002875	16.7004278926669	16.6368336278866	21.0141284789929	17.7448380736197	17.7264213184299	17.6681771972936	17.1198564117409	17.6936095319661	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.0067043901279	17.2950266482429	17.6467523911041	17.5503256555097	17.7814967274695	18.0355399490829	17.0357381202523	17.3568635689733	17.5096551287257	17.7705576930581	17.7300447519538	17.5851486840389
"Mediator of RNA polymerase II transcription subunit 23"	NA	NA	NA	17.802509405342	NA	17.7272372382154	NA	NA	NA	NA	NA	NA	17.9181186315358	17.2604064888273	17.876200041667	17.4582043220677	17.4353991612491	17.9801983771461	17.560807821974	17.7126840650693	17.55420789018	17.8536058781969	17.5637994236474	17.7943562572409	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.1063606085921	17.7293060869771	17.3883307390044	17.8201032790575	17.4795604480817	17.492739848597	17.7352225915157	17.8175635167959	17.5605727350766	17.5597157521077	17.6891535251872	17.5893592278081	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.479345322058	NA	16.7557537238756	17.675851931811	NA	18.1737820088157	17.3933647345735	17.8234588682669	17.9326458781773	18.4512533819263	17.0241256736229	17.7719921612155
"Mediator of RNA polymerase II transcription subunit 24"	NA	17.7609255229305	NA	NA	NA	NA	NA	NA	17.9545600924249	NA	NA	NA	16.6790914253484	17.2551131035331	16.9253630275669	21.8276366881548	17.5711881926029	18.3776659647876	16.3034083150474	18.5122886090505	16.7981670379914	20.3940280987454	18.0290366844807	16.92431338244	17.8291097583793	NA	17.610512016712	NA	NA	18.0241787704646	18.132071654089	18.2051081442077	NA	NA	NA	18.215067727291	17.9665069225207	17.7234794967266	17.9412667025606	18.1557582916579	17.6397867631016	18.2629172974775	18.2741475433153	18.207368845308	18.1130839533391	18.0753724035652	17.7459175565483	17.491694753628	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.443837212585	17.8427629454472	18.0704985573115	18.6934338397111	17.4582448927551	17.7148342756368	17.8053124121712	18.334846144751	17.3531882429236	17.6322993956235	18.1984449368532	18.0495976739796
"Mediator of RNA polymerase II transcription subunit 30"	17.8387847184403	17.5109927076536	17.5112700929787	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.1004392719443	16.9997720674156	17.3054010659033	17.1782069590354	17.8883987487236	18.1615899694458	16.7706055974328	18.3294245382419	17.2134939362758	18.1118346233929	NA	17.9911280653749	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.4511466295994	17.4052867800715	17.2822270796098	17.6426760665719	18.5483316518017	17.5221172041282	NA	17.5899501519647	17.4368080603361	17.4388702704871	18.470031172777	17.2628497758388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.7442533808717	17.5022834832628	17.735613414244	17.3880771716098	18.0081338616261	16.9752565568202	17.6261805830545	17.41391862101	17.4864961909668	17.6309594852678	17.8068514677559	18.2957931859163
"Mediator of RNA polymerase II transcription subunit 4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.7641425971048	18.0065723498781	18.1311567835912	NA	18.9919621390696	NA	18.7990851287251	18.5448955369543	17.5340345381036	18.7657407653935	18.7651929028145	17.1450481726077	18.3473625960872	NA	18.3199735727788	18.5551316898879	18.071906968521	NA	18.5334790384178	18.1060262971235	18.2945403546365	18.1159843730767	18.6361192237467	18.2259737738126	18.4505686038134	18.5322404324176	18.4805601576364	17.4550805736599	18.1585349128844	18.8913259688196	18.5396686849529	17.7010881943516	18.5129169772143	18.3995002924863	18.1102353477217	18.7530957522294	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.656105621997	18.1619328859034	18.0979866903728	18.4439199690072	18.3725920522723	18.3044254746535	18.3223170247008	18.4592371097745	18.3983716138849	18.3247085028168	18.2066302543546	18.2365886984498
"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial"	21.0042802818538	21.0059856687021	20.8990944838942	21.0692556955635	21.0926143517352	21.1032527130544	20.9576169511642	21.1445669212626	21.0515575644377	21.0914866341374	20.9779171557257	21.058452465052	21.0658585281401	21.1610013175081	20.9092784285071	21.1372116411273	21.0750929571869	21.0701758803794	20.9253120649726	21.0807370856441	21.0085079717804	21.1006231332363	20.9374040369446	20.9848778411561	21.0361126110828	21.0436534537299	20.8700842344528	21.0484697126659	21.036610938213	21.136196942229	20.9483898157585	21.0423181104236	21.0985223207758	21.093339513641	20.9592538747559	21.1431293588542	20.9722616467042	21.0958538788843	20.8722288977158	21.1280608535942	21.0854819883569	21.1119855885059	21.0453314678689	21.1400160904424	20.94262352278	21.10491995536	20.8823108647407	21.0750061316295	20.958333083945	21.0659894946313	21.0243333689731	21.0040730554857	21.0247573023369	21.1336526424588	20.9323644219044	21.1669156032585	21.0502092565286	21.0370459883834	21.0371593048353	21.0212473638417	21.0436266206044	21.1706769284068	20.9728586812839	21.0595675100001	21.0393263456223	21.0608488826678	20.9419818696516	21.0643728390867	20.9650761706843	21.0905674577117	20.9878064463324	21.0593711345305
"Melanoma inhibitory activity protein 3"	18.0559828994458	18.3544551616061	18.3052121718711	NA	17.6388120064581	NA	18.0276144425314	NA	NA	18.2589540777583	17.5849112170761	17.7908647130309	17.8596553223176	18.3440163039221	17.6497679225027	17.0398466012817	17.7750869601614	17.5079259342839	17.5382974822246	17.6942835172033	17.0895470743414	19.9837993539265	18.7658668294214	17.5687135764705	NA	18.3457204257672	NA	NA	NA	NA	17.9954071130899	NA	NA	NA	18.594331153203	NA	15.528144581648	20.3134276145761	19.1786217618818	15.8783939450734	19.0537131086956	18.9066597116539	18.8167461047246	17.6573643656438	15.5630567067422	NA	18.353232287076	17.0519283622723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.7815157293307	18.005930472839	17.8359719268795	17.8585257420058	18.1321843396672	17.561723711076	18.3537053957144	17.8763967668074	17.7555040265468	18.0880888413478	17.9398967397422	17.6273631860996
"Melanoma-associated antigen G1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.4473853370695	17.6752012278125	17.5714522406814	17.8027425820976	18.058359158685	17.3981447977836	17.5350199817584	17.6564070382968	17.8327428563764	16.9158495801804	17.6003140064368	17.5726999848247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.9146391440413	18.0844258526937	17.3194396021234	17.916313076419	18.1685939652789	17.5658478073244	17.1757257369861	17.2296252391474	17.8223479968502	18.0106737832198	16.5620004099231	17.2966861779953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.9421685963837	17.2046661544396	17.3036024483032	17.6726986418934	17.9164960009494	17.2914578331641	17.4179339429562	17.6379707800907	17.9628693336719	17.4764914957235	17.3237022002672	17.9162613641599
"Membrane-associated progesterone receptor component 1"	NA	19.0947313577862	19.2078819615641	18.2609994307494	18.7569748371197	18.436458777257	18.4080690733685	NA	19.1333140302538	18.8844040206929	19.2337175249873	18.9621987201337	19.0257602963474	18.9202806685212	18.787821001117	18.4716370019634	19.3382695974911	18.6574405253573	18.9376677706099	18.6523471274314	18.7590958285766	18.6155390923541	18.9025350698957	18.7019928266525	18.6563102407098	19.1099895715195	18.6979182544109	NA	18.6373416223977	19.0167515099066	19.9224785915997	18.2838979499402	18.5968272079045	18.7941686813705	19.0979507953767	18.3747154958138	18.5881035829537	18.2233769054282	19.2523677782084	18.5641693954081	18.8880012970654	18.6524324047602	19.1138961481087	18.8301987355737	18.9775255922784	19.1491220074293	19.2300659298188	18.3011270292843	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.8169305412518	19.0368644691031	19.1687025958754	18.762447738676	18.162517636163	18.9320477038912	18.6385483741626	18.6433913616281	18.9974303080096	18.6926190072998	19.1615303737351	18.7573566965213
"Membrane-associated progesterone receptor component 2"	18.7568204015354	18.9122968857335	18.997598862749	18.3624397462475	18.55175001031	19.0441992235471	18.9095421484153	18.1017875624951	18.6501982309201	18.8985510890599	19.1265410761738	18.4998446307427	18.7479591473182	18.9831434490694	19.1966307934652	18.3963048344691	18.5099377528155	18.7358433723965	18.8463355227515	18.2060268447344	19.0528578180586	19.0391378746296	18.9020480607435	18.1953443974779	18.6950534255385	18.7836827665577	18.6231468283162	18.3337182213205	18.917846488924	18.6620472768299	18.7990395781239	18.8983022198239	18.7594328712203	18.5153047170407	19.0184641519516	18.8055313222821	18.7840146672827	18.8193118564697	18.697340138234	18.6472201500038	18.7928948612686	18.8105950102414	18.9100958910284	18.8791509439223	18.791602524814	18.7382756846436	18.7803665916165	18.1607015484041	18.7577250394072	19.0772511857661	18.957441153331	18.2158809231826	18.6916578940795	18.7416346156122	18.9745061442986	18.34305972563	18.9348653335828	18.753436686738	18.9906048029357	18.3735063633657	18.6724624149783	19.0775814670506	18.6750297287882	18.4029332402642	18.6909839049778	18.9244215165901	18.6456328634176	18.5680711113563	18.7593075567175	18.9219812506238	18.9956066357409	18.4775581774237
"Mesencephalic astrocyte-derived neurotrophic factor"	19.942077548353	20.8746482027004	21.0245787308673	20.0756336992993	19.9525634445379	20.7956946064508	20.9567395831633	20.0725851597278	19.9470893767059	20.8206687589262	20.9956665006639	20.1602656026668	19.8599054839374	21.1317662718185	21.1086938791541	19.9805217824765	19.6673512144743	21.1754913062808	21.0568812445732	20.0362024149788	19.8485558877095	20.9527555943448	21.1617897858407	19.6382963484735	19.9838268727625	20.8006946263837	20.9733005350798	20.0328765873321	20.0341615002939	20.9143177871142	20.9031655348276	20.0277837846211	19.9871952468713	20.907898063003	21.0186961559282	20.0342945198449	19.9361469015388	21.002596849205	21.0772502422123	19.9873253553515	19.7101848980621	21.0257460152635	21.0635841842484	19.9432032438636	19.8860337750668	20.9904864957542	21.0470645315717	19.948588721925	19.8450677774649	20.9706640987379	20.9174454540713	19.9849614419458	19.6477358994907	20.8834802151305	21.060812937249	20.2510274901267	19.8748404752551	20.980885762602	21.072357448221	20.1289322137675	19.8627611557635	20.9497910063454	21.0822079023756	19.8773777320548	20.0262969744311	20.9880918192066	21.0944507932594	19.9947847955147	19.8523941791831	21.0036910966094	21.0813678009993	19.8049959583197
"Mesoderm induction early response protein 1"	17.9219206741798	19.2672510919162	NA	18.2525294763167	16.4727308147619	19.1731828369732	19.5000017996453	19.2504612924789	18.6618050617082	18.9686436973287	18.5247129920402	20.0922120142245	19.1878014437165	19.2640389817367	19.344483105935	17.8570930027845	19.0297719483367	18.1589702054611	18.9210671456733	19.0719283429488	17.593121575102	18.923135031725	18.6802054336693	18.9176363712695	19.3861383531523	19.4191338904307	17.7508542712262	19.7808745012292	NA	18.0804065143374	19.1865800573504	NA	NA	18.344923993418	18.1311000625132	NA	19.2075032078232	18.7911822729472	18.3616935257434	19.0793665990043	18.3243506910677	17.5258840763271	18.586421808067	18.9553682919738	19.0116264163945	18.5807193335858	20.4037684260075	18.1213679394169	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.862038304367	19.0363842659385	19.1447691773849	18.1269708968112	18.7850117663687	17.4495591253029	18.5425080527438	18.9521478560827	18.8362498691895	19.2865279873349	19.0150458569875	18.912039429847
"Metallo-beta-lactamase domain-containing protein 2"	NA	NA	18.5098025220413	NA	NA	NA	NA	NA	NA	NA	NA	18.3870336697568	19.3982482697626	19.0721217290968	18.3965621608832	18.0830451878945	18.6525569123654	17.9434991979067	18.3542624289481	18.862008921849	18.6118603366791	17.8634226039989	18.2399574597261	18.2342572544387	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.7387504900867	18.3626260422737	18.0591854915946	18.2837667260802	18.7681544161199	18.462502257145	18.2787138580681	18.2296379243241	18.5057084480806	18.098183271312	18.1585365881647	19.7660369502997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.6231426247254	18.1360489411261	18.4606750275722	18.1826665508946	18.8023923301566	17.8600256891749	18.9181721522656	18.7507371847041	18.7320865061147	18.4325515983403	18.4917047278714	18.3215991306037
"Metastasis-associated protein MTA1"	18.5645710535137	18.4371243394645	NA	16.2316801657878	18.7582409777443	18.3846193200554	18.2418065209414	18.5692211357806	18.6605801860913	18.3768489494363	18.5804482983128	18.5305742329376	18.3929499178768	18.4496271469519	18.4637771493798	17.8638423602643	18.2476371830345	18.2602052095122	17.7382743937244	18.4315384643993	18.5507422524411	18.2781542023257	18.5589030370623	18.345157647938	18.1336723117467	18.366144467709	18.3353493468723	18.1950336771585	18.3615606307387	18.4436024415166	NA	18.358052622746	18.3531950792696	18.2606242023031	NA	18.2833866151604	18.1881072715107	18.2776831500731	18.2779469167917	18.2730399567774	18.291316661066	18.4600095516152	18.367803446026	18.2916630203891	18.2760554597468	18.4030417705251	18.1822330378421	18.2919087225472	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.2724802874799	18.3066708823708	18.2508608973862	18.5584448133809	18.6192281225339	18.4804914380164	18.1373969909723	18.2571384638857	18.5604148584941	18.0805895168883	17.8063253828262	18.250767310676
"Metastasis-associated protein MTA2"	19.7420093566409	19.6936587373572	19.635998302896	19.730243787308	19.9219325583992	19.8903600781209	19.8844009669367	19.8865548292869	19.8210163179456	19.7544929649179	19.795628395675	19.8365400061559	19.6935502968779	19.8486168398878	19.7473965565867	19.8704223960238	19.8791611116615	19.7080574251715	19.6004183402444	19.9140987187952	19.922760921984	19.776231642127	19.7739037581419	19.8582182941389	19.7464137139025	19.7648827917656	19.6826988605579	20.0098781201198	19.8731402961697	19.7103727007852	19.7850095025651	19.754051500747	19.8117320198632	19.6761971295408	19.6375566723609	20.1409029932628	19.9105448738022	19.7060175957067	19.678786313711	20.0322257225967	19.8426745907657	19.8173524818128	19.581267507925	19.8448815491045	19.8626614438462	19.7990942780186	19.6080158845708	19.9093140597803	19.8690108682094	19.8958942689058	19.6304480198477	19.9876587540769	19.7472030674487	19.8989468182924	19.4555569924817	19.8707221823422	19.799696770809	19.7722220343715	19.8313704262858	19.8341060985691	19.9386412811107	19.8088887714522	19.648228506536	19.8566518077593	19.8687088367332	19.8266853579903	19.472540696142	19.8980912461168	19.8945620555906	19.7783034395159	19.6652517105937	19.9362825921
"Metaxin-1"	18.9429070473852	18.7488214435785	18.8033398495789	18.6627444675009	18.6934937123984	19.0433424629348	18.7720748451672	18.5974171017089	18.7531294433989	18.6714731545122	18.8755598737235	18.683975789941	18.7864853049737	18.6797323593672	18.698021061884	18.613248667562	18.948136979943	18.7167139498064	18.9884926515805	18.68189740606	18.9114762662548	18.7169265688582	18.9533784887699	18.5537694867687	18.7806771050872	18.6753271492355	18.8093894792988	18.3073582480232	18.8828500487695	18.5504242508347	18.6975688307272	18.5906831344262	19.0711797844254	18.7848635492855	19.1369907222197	18.9609668894955	18.8471820890604	18.6829822905142	18.9627482209817	18.5176084800895	18.9116144053919	18.8780912752829	18.9492756075778	18.4252819953466	18.8356668910735	18.8060984877072	18.8616594684301	18.5700699803725	18.714955071006	18.5985037798756	18.8134013595156	18.620060121626	18.8458862499275	18.6690469850446	19.2498184425932	18.5243961881082	18.8600114310255	18.7666101389125	18.8928952803735	18.69269414382	18.8777663021424	18.6581843857559	19.0138433101441	17.9940145710336	19.10091515318	18.828473434871	19.1905479501372	18.5847039629444	18.6489794583115	18.6378255142272	19.0343267694806	18.678698379601
"Metaxin-2"	19.5847420597154	19.5215308190514	19.7125179641008	19.5841318831779	19.4368233534216	19.8430139249683	19.2541147560478	19.3644432866732	19.7907624046018	19.6900245626965	19.5714729669554	19.4655146853791	19.2661657507322	19.6935977529922	19.6925855215712	19.5208643463297	19.6001469501713	19.5042666389079	19.7284198735448	19.5148125260784	19.4596722084912	19.4860408828356	19.7559276457987	19.5965925693364	19.6220549515705	19.4492788145002	19.8348010216525	19.5662423637814	19.5294860564863	19.589058157189	19.5680573693963	19.4588754352879	19.76166656512	19.5684481191451	19.2973762149845	19.5737475976758	19.5183044935778	19.483291113457	19.9332738989059	19.4736407483373	19.5480139279044	19.4837099419366	19.7645112636294	19.4666614094734	19.6224435807978	19.4215542289727	19.8006303901922	19.3030576696049	19.5729145941392	19.5688911034209	19.6304424365011	19.4918051616758	19.3764270569896	19.3278116279661	19.7963142278704	19.5549655800928	19.5222883153446	19.6402199691113	19.7814758275016	19.5555367661762	19.5064908733255	19.5508214419183	19.7289688849474	19.5503565850885	19.6000605314566	19.5621218067449	19.6255224204767	19.5834345696954	19.674103441277	19.4830290469393	19.6446391934904	19.3095438714291
"Methionine adenosyltransferase 2 subunit beta"	19.5915547478289	19.5290755861678	19.546701422516	19.4062365976598	19.6182236969018	19.4094039032557	19.4287263669802	19.2849374810376	19.6168742870734	19.4139515210277	19.4864705128384	19.4393019110974	19.6969469717846	19.5068415925946	19.3880004680237	19.3689815307369	19.6275331853103	19.5278052717995	19.3973278226746	19.3948759788128	19.6013099832389	19.4293532945718	19.4814461913039	19.3510357435331	19.6119270547172	19.4609508704734	19.4306685304962	19.4426195362425	19.7126627103211	19.5371723744448	19.3394525410499	19.4442060607559	19.6471045449831	19.3864405605342	19.4405825527377	19.3176706976286	19.6452265503686	19.4284070126588	19.3508402593224	19.435966891596	19.7543203714627	19.3628000683948	19.4650064381794	19.3182231965147	19.7655936197436	19.4900682708203	19.4110957472158	19.3439096081077	19.6052534966562	19.497216985407	19.3852706090931	19.3890862740244	19.6626972965128	19.4767769582212	19.3584930196526	19.4761924474531	19.6150795833823	19.420487599621	19.5666509348891	19.3182528294721	19.6648851366867	19.4814306754108	19.392593579615	19.3881739052543	19.6909017187191	19.4065168186754	19.3806497264837	19.2751201895017	19.7845602698974	19.4311171342486	19.4530702359907	19.4224386439017
"Methionine aminopeptidase 1"	19.5304112306941	19.4632326586868	19.4900636545469	19.5121842994334	19.5937504319147	19.3423445178543	19.4219563702426	19.555945432692	19.5773260126678	19.5501166169398	19.4485683463335	19.6301353216948	19.5550391643609	19.3501229020881	19.5045706546487	19.3851552681921	19.4398389721578	19.5463915915484	19.4264616219589	19.7076406748844	19.620813883306	19.4294607574138	19.5905234347305	19.5600159684111	19.5126867884475	19.4430213068474	19.6570613156423	19.7240284066799	19.5221432707058	19.5353710639382	19.4886480125558	19.4075845572246	19.5523463142802	19.2664223638142	19.445168043241	19.5615534503238	19.3861000927288	19.3496654918426	19.4629291825049	19.6518696280187	19.5261444284927	19.5603209083843	19.5667084078612	19.596141523699	19.4724270090605	19.4877444257671	19.4974115393558	19.5585722559849	19.5504548683329	19.3794741694046	19.2852241223557	19.5099448375231	19.5441639804223	19.450386560748	19.3739759517588	19.612773466127	19.6763677481636	19.3534800328236	19.6583564909483	19.7214326650926	19.5643652125173	19.5336437047087	19.4619568669112	19.5496757776956	19.4135252793319	19.5139445246155	19.4768889572842	19.5114244226609	19.4952856332625	19.541749123359	19.4892177221092	19.5643576692447
"Methionine--tRNA ligase, cytoplasmic"	20.3624656408129	20.4175029604869	20.393523036528	20.3416606051544	20.4451226169722	20.380602501508	20.4552896753614	20.3598095153415	20.4701787878714	20.3876062423792	20.4690501211568	20.2402509836626	20.3916731615289	20.3640990021866	20.377959970933	20.3366316039813	20.2198897862733	20.3951661968912	20.4234228104766	20.3357753598414	20.4983558098454	20.517739174179	20.5063074187866	20.3560423923121	20.454731570631	20.3733224787778	20.450055101593	20.2981982089601	20.3021774798525	20.450084266626	20.3868147741349	20.3205534466043	20.5013060814356	20.3223179741971	20.4994484226953	20.3640528817278	20.4073330587715	20.3831463317924	20.4228328894902	20.3950452248691	20.4338143920757	20.4060047383353	20.520890441237	20.2501920117606	20.3505748352163	20.3784158974575	20.4581314212262	20.3166814450029	20.3696523800838	20.3866839650262	20.5287243140064	20.3596024029099	20.4418037743695	20.3024339834305	20.4811734612121	20.4002308378004	20.3586154101366	20.314075419717	20.440524218302	20.3395425202407	20.4077204125249	20.3548624449806	20.4094247485541	20.3495382906055	20.4585902497986	20.4020256284377	20.4930568407137	20.3186824464928	20.3785964710964	20.4148608266778	20.4070051786339	20.3286991487188
"Methionine--tRNA ligase, mitochondrial"	NA	NA	NA	NA	NA	17.6933503890523	17.6239324820937	17.7145502148638	17.7085469748477	NA	NA	NA	18.0515046178873	17.642442623959	17.9654081181994	16.5745580540084	20.0255708102639	17.0815244031761	17.8951267234767	17.0326367240115	17.4989704024201	17.4741617826924	17.7841423972728	17.1950935252048	NA	NA	18.2043818792765	17.2373404563893	NA	16.9193265027023	NA	NA	NA	16.7770743948064	19.0497545347022	17.6210174340009	17.4830958127768	17.3337522892356	17.5046598776507	17.6907775108176	17.9714307649467	17.7970223389496	18.1986800616907	17.9165249408264	17.5204147421795	17.2308792323098	18.0932637115934	17.4806388995957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.728709204537	17.6198916670979	17.5805072604802	17.1632058236559	17.1681324197552	17.9389873204719	17.4855121106976	17.1006521902905	18.1168166950857	18.2654839289422	17.2173091016395
"Methyl-CpG-binding domain protein 2"	18.8681817096892	19.0677258656358	18.7363856723383	19.2903550937007	18.9779422038613	19.1902127515275	18.9217731011072	18.8676328596406	18.9040393020401	18.2013322118039	18.7319290667576	18.9548585708332	19.2467528427756	18.9605902976633	18.658383693073	19.0262349217614	19.0688551197983	18.9735073815779	18.5388271893201	18.9500367284027	19.0310606500533	18.7804753858639	18.6429738735343	18.8346703251117	19.0134049371311	19.0150468984841	18.5577633926834	18.9530194374473	18.8339135656849	NA	18.6650668526513	18.8711964656515	NA	18.8212979698484	18.8877714699479	19.1765859243216	19.364119961534	18.532855236594	18.7280708017751	18.8279209302541	19.2602428839169	18.9024582312828	18.7128361403079	18.9133271018374	18.9491717779575	18.7932824930023	18.8051834240165	18.922899426457	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.0217704096637	18.8966916397323	19.2614280754136	19.0926566351024	19.1172574421579	19.0724286990062	18.7211479178676	18.538426971125	19.088093588256	18.8895094746326	18.6762973943307	18.3366601616473
