rowname	DDA_FDU_D5_1	DDA_FDU_D6_1	DDA_FDU_F7_1	DDA_FDU_M8_1	DDA_FDU_D5_2	DDA_FDU_D6_2	DDA_FDU_F7_2	DDA_FDU_M8_2	DDA_FDU_D5_3	DDA_FDU_D6_3	DDA_FDU_F7_3	DDA_FDU_M8_3	DIA_FDU_D5_1	DIA_FDU_D6_1	DIA_FDU_F7_1	DIA_FDU_M8_1	DIA_FDU_D5_2	DIA_FDU_D6_2	DIA_FDU_F7_2	DIA_FDU_M8_2	DIA_FDU_D5_3	DIA_FDU_D6_3	DIA_FDU_F7_3	DIA_FDU_M8_3
La-related protein 4B	18.696670822076495	18.228271885080197		18.663419544741696	18.353215981241895	18.484160578174496	18.564295942682797		18.813232341466396	18.551635680271495	19.414858180540296	18.527861365658897	18.577541169665487	18.827919138746587	18.573775772951688	18.295175957540888	18.61936053021249	18.76900088427069	18.84416094315099	18.655361284029087	18.34197989511349	18.51705702561879	18.97305424945519	18.54315840001529
ATP-dependent RNA helicase DDX51													18.6002697657392	18.1357218552901	18.1554714662317	18.1996633162163	18.5450815450859	18.2795384030881	18.374429191753	18.4143826135727	18.2582801564776	18.1565395117474	18.4892304488553	18.4158277585296
Interferon-induced helicase C domain-containing protein 1	18.627879447511802	18.3189911887054	18.3620226495184	18.3169343996481	18.577392462106502	18.4744553412171	18.605909071330103	18.599766058092403	18.564911902968603	18.261571617956303	18.379294828806103	18.4887271361195	18.554594611011737	18.45566705087864	18.412216132629936	18.677591782838835	18.507636669727436	18.366676778517338	18.280181994324035	18.698969991257435	18.579392730251236	18.194016962991938	18.303149043089437	18.547762356462037
Sorting nexin-5	19.388485953391143	19.604830888744043	19.234563620951644	19.763816151547843	19.515413177546844	19.686508612302443	19.260834793645643	19.818507112897542	19.509328986281545	19.598755839807342	19.446692644954943	19.728291715315944	19.576789567837793	19.462675348882993	19.304618629010093	19.843046738571893	19.468515309277795	19.541136411767194	19.447219554056794	19.876894894442994	19.321488882147694	19.740414213503993	19.209179411386593	19.764050536500992
Nucleoporin Nup37	19.912865803285346	19.269295117565747	19.005836123027247	19.824245773217747	19.601743950944446	19.202356622059845	18.891469357537748	19.429527523437145	19.743913783596046	19.011049685438945	19.499410273042447	19.247835038271646	19.097429398614892	20.095653562477892	19.196461641348993	19.472728687752394	19.987305496997894	19.22605013084449	19.214496704427994	19.245656444827592	19.360327397322692	19.162256521456992	19.161630640315693	19.419552425037292
Isoleucine--tRNA ligase, cytoplasmic	20.676817194606848	20.51142703396785	20.61066904556605	20.441019783274648	20.676160597008646	20.641876362293146	20.549765559008048	20.50738538911605	20.754662769154447	20.564595767584446	20.604764094771447	20.568918873842648	20.711440555448213	20.587673143217014	20.60509804384151	20.505107811115113	20.680290268806214	20.550873642653112	20.633414681703112	20.497664361076513	20.655980506061013	20.59459211665501	20.629984334823714	20.455943004794214
Chromodomain-helicase-DNA-binding protein 2													18.057531226864	17.8156163355348	18.2547842565952	18.394973181599	18.4253134406083	17.7597198586907	17.9316807394376	17.9640964983631	18.6902661229977	18.4104883179702	18.1961756890184	18.1552984636316
Ras-related protein R-Ras2	19.131232991516832	18.632018546955635	18.724431634130234	19.036096733513332	19.202972336193735	18.810912488019135	18.868849730458233	19.211458389040732	18.709958322459833	18.414690755798635	18.806061041458634	19.092951959799432	19.537291202919118	18.884913523158517	19.198897885043415	18.747337337659815	18.418298964468015	18.968286075557117	18.633346606816318	18.899601990813316	18.456511597697116	18.469447115739616	18.676803617145914	19.750899012325416
N-alpha-acetyltransferase 25, NatB auxiliary subunit	18.839750446003166	18.677757375092565	18.250204001839464	18.873231557370566	18.283435080887166	18.994265880226365		18.629116915891267	18.658416914011465	17.751148198959065	18.716440452645664	18.595522571798664	18.481011815373687	18.609732487553387	18.697702748314587	18.961992971299388	18.46285598482719	18.388582294004287	18.52407740503739	18.74726256140589	18.17352738797279	18.616705830481287	18.541827442351288	18.578257714011187
Arfaptin-1				18.090993327168682	17.503203695706983		19.218365286334084	17.534697992873983		17.906263923146984	17.60566853809978		17.62828824294445	18.34812218612055	18.851731384123944	18.37883498327205	17.99372821623185	17.678197549869445	18.091009220637147	18.197785416173446	17.34180931942555	16.722621438096247	17.74616323671895	18.26836222459565
COMM domain-containing protein 8	17.962694702243837	18.230642107996037	17.720681569544336	17.95588435291084	17.614572721978938	17.78657592784174	17.960332748840138	18.06743716339274	17.93973424631334	18.054127543854136	18.33576590815444	18.336140558612136	18.22229425557454	18.013473106658836	18.075376257886138	18.161712720803738	17.57486089832154	17.837636403388338	17.64392307430514	18.273592255614236	18.208719071959838	18.049151983061538	17.908886636993337	17.994962887114838
Elongation factor G, mitochondrial	19.123339470660785	18.955617778202082	19.21473012978438	19.029147903395284	19.260421394492983	19.038518026947283	19.155220270194484	18.949924535356583	19.359031819587084	19.056406472462882	19.078305104978284	18.811988376892785	19.205049484044782	19.11295306590658	18.933329311764982	18.882541866121183	19.091159836575184	19.062571684651182	19.335258941214082	19.01190200466798	19.237801418230582	18.960379541545482	19.170604590879083	19.029099537353083
Serine/threonine-protein kinase TBK1	19.54057720893403	17.800435634520632	18.17686813943563	19.11852382914013		18.58863561773293	18.50546294597173	18.65282691115443	18.95184879587103	19.16701054578433	18.48714272985233	18.937008674913532	18.941153950823413	18.979213657130114	16.393897453648012	19.211085352170013	19.20006935525831	18.69457987137661	18.99694553126341	19.137260815649512	19.187119209134213	18.60122931700081	18.407608596851812	19.10594544745611
Gamma-glutamylcyclotransferase	18.608627598282467	19.442631192106866	20.004832916933868	18.617467764479567	19.239547042042968	20.260078832950267	19.208703908426365	19.608448633409267	19.899312368981168	19.463074443909168	19.264896491899666	19.537397973291068	19.37603012284925	19.382006910875848	19.47242107047715	19.78054737719895	19.775549902656948	18.35940859723365	19.238502118838948	19.69365870101835	19.58206700997155	19.38033948695625	19.38568109809605	19.72880677053965
Histone-binding protein RBBP7	19.757676753858764	19.537211836055864	19.796942173493363	19.914938437371863	19.92653565135546	19.57232139257256	19.394231193994962	19.849210848012763	19.588050215936963	19.615986965270462	19.56910241154756	19.96814251927996	19.68427241117063	19.67469575609203	19.427501350751932	20.00115078266003	19.674699880734632	19.633823848695233	19.443202199910033	19.993661101725532	19.817509279784932	19.613605369623432	19.526897898059833	19.99933051954213
Cytochrome c oxidase subunit 5A, mitochondrial	20.54388567573586	20.699790435908962	20.708744954726264	20.39050318229006	20.557963700331964	20.759747961148662	20.78907001059916	20.315924960360363	20.582385103438064	20.710163428781662	20.76250540739626	20.16585589069336	20.67649729025533	20.57809726562403	20.83528043624533	20.33034558879073	20.57607955161803	20.637419318978232	20.71521339653633	20.20550559496483	20.750578573251232	20.58890217487943	20.99334582758543	20.099275692681932
Cytochrome c	20.95442444475963	20.86081194619953	20.965216725700028	20.99021487758203	20.98271184978343	20.76067175944323	21.04304840672923	20.99894080713413	20.912921898051728	20.77740422027583	21.21669163650153	21.05511117191213	20.8666942234136	20.837779402417997	21.087410144919897	21.0212698935487	20.988802418603697	20.8133985106372	21.028863710180097	21.013527636462698	20.998639640020297	20.764949019300897	21.182992098511797	20.9138430460558
Zinc finger protein 622	17.54627047700024	17.952659847391637	18.327174246002937	17.850309972212838	17.875409393647736	17.94919175775704		18.11221293223034	17.25625207617414	17.653560969469538		18.069630379289936	17.72037827096157	17.82487013691877	17.31482818626977	18.46524739118737	17.86787743682907	17.15513292305027	18.33079909620487	17.613204163003772	17.12342044966787	17.66698237056387	17.89935446325207	19.09718586799227
ADP-ribosylation factor-like protein 8B	19.905191962447933	19.585015586857033	19.53997114433283	19.47902630738493	19.919870035674833	19.68290915312773	19.66718395522913	19.27547738430293	19.816420463298932	19.65093395915883	19.52523844433233	19.400692955223132	19.844698523441117	19.728661809544416	19.587012840236415	19.315303592002916	19.826134423484415	19.691905275548017	19.530693992245716	19.386281438790217	20.005075459506916	19.609176077121916	19.556754833009816	19.366233086439316
PHD finger protein 14							16.88362967300474		17.19222636300454			16.91616348791374	17.0152393433202	17.1459069753532	17.1393633601655	16.6241309154465	17.3498766642106	17.1461708822961	16.9351544672603	17.4147446428359	16.5189544424998	17.0238112691347	16.9551679857464	17.0635788067066
Acyl-CoA-binding domain-containing protein 6													18.2298685375614	18.2082702433798	18.0270444329969	18.3841843452462	18.0781174163253	18.2444083604042	17.8066133486098	18.3627221662913	17.9976310638087	18.1292573787452	17.9607606540396	18.3969923715002
Zinc transporter ZIP14			16.160785730405678		16.449223949063576			16.627865036807577	16.392495558025576	16.573059066193178		16.581350844551675	14.413270485880389	16.18136423248339	15.240658715507589		15.77307576748289	18.52252732310729	14.518723158483091	18.63879172466409	14.829946196526592		18.39996884924509	17.73293254221329
Glucocorticoid-induced transcript 1 protein	17.357324930273315	17.842656302601217			17.200102944707414								18.0064473229387	17.573207925276	17.229038481287	17.5813945675383	18.0427600718335	17.4912242893111	16.960735134332	17.8614716923974	17.1608186950852	17.5544666849805	17.4709115500998	17.3475702154667
Mitochondrial import receptor subunit TOM40 homolog	19.400901884440263	19.293386089801462	19.459005211338763	19.05701153255056	19.280990952939863	19.406037503694364	19.51113744688796	18.969749273060764	19.387292290132763	19.32428720764356	19.808388803680863	19.09326509427986	19.37058305057356	19.36034253456476	19.31447775817406	19.07827969840246	19.55160532707836	19.39787494847096	19.42436566836266	18.94061166267016	19.52383177665996	19.39368621707436	19.54345003473936	19.09234461367996
40S ribosomal protein S19	21.303952064956434	21.301088022337833	21.35781848483043	21.307803643057934	21.284610978055532	21.275084155370134	21.44974370492213	21.430420966121734	21.291422056651232	21.267455485048533	21.431774730686033	21.332318457367133	21.301678348585867	21.285628637174366	21.380105316803768	21.301307906065865	21.322236619516268	21.32713172584147	21.436548005907067	21.423250289135567	21.260426443018968	21.339171022775666	21.308474426456268	21.34753400812467
COP9 signalosome complex subunit 4	20.062107109517232	20.349763927686034	20.12937470013973	20.064092001219233	20.202594523430534	20.293601777238234	20.084959701252632	20.099342641375934	20.246463320726335	20.345453467234734	20.087949922696534	19.978498167155735	20.131508428712035	20.235594343695933	20.105187569528034	20.248384804636935	20.316777955273835	20.231960305334034	20.199193436276236	20.120021998690635	19.984829355780835	20.375389202159635	20.060521314781333	19.934832544802735
Germinal center-associated signaling and motility protein	18.695155353586813		19.500715193096415	18.247101501145014	19.164729144863713		19.454340848735313		18.667367751125713	18.857430537302815	18.567856481361115		18.931694775422745	18.680828906293645	19.044258777430144	17.857226421383547	19.370973365579545	18.890886374431545	19.074985241485745	18.098008890321346	18.895722622307645	18.810800761009947	19.260641239027247	18.512302687829145
26S protease regulatory subunit 10B	20.317962318833636	20.317987430726337	20.389937675258537	20.334635108475936	20.130101422941134	20.301509306783036	20.400834733364036	20.295070546261837	20.247379115296933	20.264879578534334	20.387022533956436	20.146000248699636	20.16352191102048	20.28583693559998	20.401412312503282	20.263704924699383	20.20372489042048	20.349357903112782	20.35605639253148	20.26062808094738	20.206926692036483	20.32402220411168	20.456970116751084	20.261157655397284
NudC domain-containing protein 1	18.69352393624932	19.08260245405112	19.08777862844242	19.00116644156882	18.90696328067422	18.91338047277282	19.19940674243512	19.16761152530172	18.83279588987742	18.87564909124492	19.05893135266692	18.865145306276318	18.762074796083603	19.025314290285404	19.119624780014103	19.029465648191504	18.758515421126106	18.965247429440005	19.170804275486105	19.006874317137203	18.724633641205003	18.992948035973804	19.116243194248305	19.013209292370004
28S ribosomal protein S21, mitochondrial			17.75622425028195		19.16449167089045				17.60963422607345	19.364068573976247		19.89529482304575	18.366020561078678	18.607712662759077	18.599122362315576	18.833790784502675	18.502571422855677	18.642427009086777	18.749728431585677	18.824630677029475	19.473840202223478	18.604470037037476	19.024966054735476	18.808589754158575
Tubulin alpha chain-like 3	20.21457602780706	20.231215446155357	19.767958303830458	19.86480137037026	20.38347965693006	19.95225378789116	19.645955074365958	20.17161225344906	19.928039072452957	20.23160392999326	20.01946632237526	20.08940991357656	20.12194157278606	20.266446815389358	20.014626866737558	19.98730256459696	20.14699156834206	20.160178507027858	19.76709408400586	20.01169700868626	20.11530395047346	20.12632178141466	19.93127190678996	19.851194532947257
Protein dpy-30 homolog		18.894859235809093	19.177982988221288	18.925189769232894	18.870830957159292	18.258953068201393	17.891400485879295	18.420980377030894	19.646629080038295	18.09266841937759		19.65128156859099	18.99166814722893	18.930425340150226	18.745832440703328	18.937242852362427	18.81430672795423	18.779629839099726	18.826000496049126	18.79212430195683	18.752656476976526		18.220316969242628	18.831783406873228
Sortilin-related receptor													18.2716551060947	18.958646449577	18.7869921042229	19.405729978285	18.336919382259	17.8449496271332	18.4878342223491	20.0434162006364	18.9012758990773	17.4767606558584	18.5434986925297	19.2745941731974
Nucleolar protein 56	20.180307489439834	19.965547087453434	19.945012922284132	19.828191681458133	20.334245361022532	20.036726727604233	19.949430544745734	19.879331174481933	20.331630252142734	19.802200114867432	20.056904742327934	19.769263316404533	20.279368652586403	19.9775836753955	19.9851519653823	19.7965204214276	20.3087497070298	19.9506065853535	20.0281096349802	19.7466584271632	20.2761071553571	20.0378508160247	20.0261758176552	19.6659085558773
Polypyrimidine tract-binding protein 1	21.19389021351467	21.118824346467072	21.09307723426847	21.23154646108687	21.074525767811373	21.099289915923272	21.196428500624673	21.185501406332072	21.24406541566667	21.146625409977673	20.971299192383672	21.098230123553172	21.047998066963654	21.139497367967554	21.111439017251957	21.188195930759356	21.105794221240956	21.201624286093455	21.170214215648556	21.175736830043157	21.125361613642255	21.089245933124154	21.128419174282257	21.169777330591955
Replication factor C subunit 2	18.891610818733074	19.120229517937172	18.870446710697472	19.164600210973674	19.205286782466974	18.966637944400773	18.823769825920873	19.242138435997173	19.022690290477172	18.997914347694874		19.033024095073173	19.131698239920965	19.025671469785767	18.854871870757165	18.837554260244467	19.069298312247465	19.358764461992365	18.908790282376067	18.836982875705164	19.152670768936467	19.150467680679064	18.445089493616965	19.376428201421167
THO complex subunit 4	20.796027305140214	19.610526874776316	19.974689028639816	19.903369063321616	20.150362492462715	19.758617981992714	20.369018829328414	19.852923214268117	20.655157978105514	20.148792250868915	20.320168651605016	19.728352770556114	20.28316833996858	19.990012597684682	20.02192911549708	19.99546516334918	20.193578364002082	20.003477859620283	20.05464532486728	19.97123111888618	20.18652018850118	20.15159262811598	20.35703091155658	20.059354829016282
Protein TSSC1	18.13754870123996	18.330029926199963	18.65134708775966	18.36897566902416	18.510848818268762	18.677388503686362	18.676692475850363	18.29506888962376	18.322168300225062	18.51782532266036		18.68545749103346	18.6989677115903	18.3670904513275	18.2669683054644	18.53063208389	17.9838031063317	18.8072470529061	18.456711664262	18.2071356789085	18.8919311775761	18.4260417081885	18.1843981474396	18.7702886921315
AT-rich interactive domain-containing protein 1B	18.25542083962983	18.418365214084034	18.107249496725334	18.804178105578732	18.838061287868033			18.541056176046933	18.490675001869935		18.612220600493032	18.463954994163434	18.141362572915586	18.482255750540684	18.346238389601485	17.828480092709885	18.775071818105086	18.474729753436787	18.167071828571384	18.549891593020586	18.754376654326784	18.398541579016584	19.730137163308985	18.455842958652486
Methionine aminopeptidase 1	19.512686788447418	19.443021306847417	19.657061315642316	19.724028406679817	19.522143270705715	19.53537106393812	19.488648012555817	19.407584557224517	19.55234631428012	19.266422363814115	19.445168043240916	19.561553450323817	19.38610009272883	19.349665491842632	19.462929182504933	19.651869628018733	19.52614442849273	19.560320908384334	19.56670840786123	19.596141523699032	19.47242700906053	19.487744425767133	19.497411539355834	19.558572255984934
Lymphocyte-specific protein 1	21.34331839565305	21.54094577210165	21.439863953338453	21.57540232387975	20.98827733693505	21.59558797060825	21.485260615156548	21.476726217644952	21.326032042479447	21.535255868963148	21.374688691721254	21.42170127561355	21.1658281349116	21.46233831053	21.4489459730826	21.5977334726653	21.2265002440688	21.5338368335447	21.5024088419162	21.4584052621269	21.1595630041669	21.5056429237407	21.4682313364846	21.5736261268564
Spermatogenesis-defective protein 39 homolog			18.558977864170267	17.958230094761866		17.954799825389863	17.554274576712665	18.605652628105666		17.144192454121367	17.65822925728436	16.66823009935696	17.915790353522933	17.312213762954833	18.142887058078234	17.48355303296283	17.28426660907263	17.273676670404033	17.45543520754953	17.728542484408834	17.440175998670732	18.118877385611032	18.00375734546663	18.318392354925333
WD repeat domain phosphoinositide-interacting protein 1	18.791867648599112	18.657276916876512	18.86141592102741			18.83282608930721	19.04293468554501			18.69619404604111	19.08222973786941		19.0072584466904	18.7050918362434	19.5865621956218	17.5379232465386	19.0520575733888	18.4390669754868	19.4658447053689	18.7997434707018	15.7334631960173	19.319222910958	19.0065825153509	18.3240064384538
NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial	19.042069513134727	18.87944140995223	19.005705891336927	18.266378812931126	18.96322803564673	18.702600470681627	18.81180596421043	18.502422303938626	18.82502265017773	18.544739052195126	18.73273819538483	17.975902756441528	19.113845575857813	18.89539611185511	19.12579764636641	18.326045321335712	19.139242005632113	18.39446579473471	18.207507424624612	17.93282876780631	19.16358099436421	18.746397117519113	18.85090440403501	18.35604389190081
Calcium-binding protein 39	19.638158457683673	19.67278307960997	19.60711927024037	19.99287929892507	19.91029176548767	19.713037873818372	19.56942717551217	19.87249518891647	19.873007224335772	19.66936349473137	19.590816596007773	19.961986961235073	19.739030517561858	19.971069301682256	19.632698751697855	20.010684892300056	19.720911714355157	19.764797556440655	19.451847119324658	19.849642138657757	19.735072896502157	19.823462147589858	19.609492131072155	19.762657219320158
UPF0515 protein C19orf66	18.406179595984117	18.735769940330215	19.335172409199316	18.706804013408217	18.546985303576115		18.453254367432116	18.639895508401317	18.201282541554416	18.844782833982617			18.878585337559937	19.624370331393035	19.259925626339037	19.351007319962335	18.631866970198736	18.342575494795035	18.799962820808638	16.849368862952637	18.301977337757336	18.968499450427636	18.985293715757336	17.876315311442337
TBC1 domain family member 9B													19.4283374943518	18.9698400201773	20.3312202755633	20.0273381749793	20.0897552522948	20.6570824040999	20.4618404768078	19.4991066509964	20.5630804104804	20.6104847556397	20.154097560295	20.2871154437494
RING finger protein 113A	17.89545466332575	18.291407144218653	18.20736483969475	17.79898064916725	17.95392924433575	18.569575466157552	17.65854623751095	18.192812037437854	18.275011187999052	18.129062535092853	18.456445980412852	18.208777520894753	18.419273079205002	17.954633192484803	18.163907574602003	16.822072733945603	18.691006448458	18.502793333515502	18.1635652080996	18.369785971021305	18.461394746625604	18.379265999393102	17.4952293196261	18.214439899271404
N-terminal kinase-like protein	18.18202446773474	19.273241349486437	18.280125178758137	18.530514050057636	18.25529627770244	18.306989050005736	18.934382993896136	18.204781939459338	18.551241418873037	18.571307192171837	18.304172394173637	18.495840742830836	18.274951078499154	18.724629166265153	18.66747776467515	18.417565336257752	18.456655878260552	18.673622367977952	18.58761165225395	18.509572211131754	18.20761837084625	18.18257799166185	18.683517502725753	18.504117734594352
COX assembly mitochondrial protein 2 homolog	18.247735394400404	18.164282955352302	18.578753560963104	18.692876884825104	18.424290722035202	18.445729055647003	18.5624704656961		18.611826589430304	18.139526029208803	18.616711879963002	18.489890241422504	18.66328239219212	18.19209836285372	18.25083968094442	18.02857030176692	18.59826745869592	18.71806306347062	18.29022720799292	18.94516895092702	18.41982910678802	18.71374174317752	18.36132404849582	18.36058709267772
Leucine-rich repeat and calponin homology domain-containing protein 1	18.185461255496065	18.528646494546567	19.180429469264666	18.353562747597266	18.640629557194465	19.22768917844847	18.799012866325366	18.445323255144466	18.496057447614167	18.376561183778765	18.784231626265168	18.084505344267267	17.970370244459435	18.169685985557233	18.775653520172735	19.124413590812033	18.865702487407233	18.410084406458935	18.449213974084135	18.531279489684533	18.687230016284033	18.546815958572633	18.701403361085735	18.870257391364234
COMM domain-containing protein 3	18.6463421035772	18.763856292114802	18.791556862407102	19.1653755606312	18.6365354261867	18.909661847756702	18.94013008614	18.8432859475411	18.7456372506475	18.7599149983555	18.8108495225629	18.746920476453802	18.578380512404966	18.637129241733767	18.794282139132868	19.049669063076568	18.631180892081467	18.713754598902767	18.933884696156365	18.978129085391465	18.705001480507168	19.165536283257065	18.715516150230567	18.857602231498966
Nucleoporin-like protein 2													17.7979631678407	17.781077152694	17.9503486974949	17.672574100811	17.996656793654	17.175013582801	17.9747795197411	17.8241548595225	17.6961393433394	17.7370199743702	17.7494664336942	18.0566330396781
UMP-CMP kinase	20.10336241203692	20.41691612386382	20.54993466422982	20.34419262124302	20.269070249790122	20.66272953581912	20.388236875896222	20.36192494068922	20.08691260471492	20.16296449388752	20.50575996339692	20.38643451343822	20.021649982705103	20.200020337859804	20.479856055576604	20.690982147276003	19.975363991081505	20.532832277692105	20.743149725832403	20.114753036174303	20.089481188562704	20.577768810223905	20.387047362923504	20.425534083097805
Peroxisomal membrane protein PMP34										17.7095630475641		17.2392797884634	17.423370353652803	17.431715756642106	17.593073712409005	17.656669692931505	17.571527524015604	17.578722710572404	17.838427898133904	17.767347020135304	17.114608408831106	17.188929917835804	17.546909943869103	17.738421782578303
Catenin alpha-1	18.880226287135248	18.536212065705346	18.802850056846545										20.3414453975226	19.8685324794216	19.2981546446909	19.6083839956914	16.9244316839904	19.8171569399332	17.0776985253356	17.15904060539	17.4252336469973	19.5987922516737	19.1077850255847	19.3627530751563
Neurochondrin	19.7425225460495											19.405672999254502	19.8433839331776	18.5835636264339	20.9529362643906	19.0444590949944	19.0453486404319	18.3164918313484	18.9539657611043	19.8934200685615	20.6832874152346	20.7013012406966	18.8168544736826	19.1070507237182
Polyadenylate-binding protein 2	20.245214246233285	20.177056973824087	20.146002490733487	20.17456286885559	20.207881334806185	20.124420135636285	19.976267075182587	20.255784775490685	20.311789973648487	19.954575687378888	20.191042125863387	20.213662064714487	20.238704511386	20.052053907766602	20.164944731511902	20.208402745179303	20.2389500184746	20.088276947954103	20.165469339654702	20.2206584995781	20.212831360370803	20.117939506555803	20.101075566128202	20.168952617807502
TSC22 domain family protein 2													15.776759318833	15.7416263054065	16.3522997507672	17.2877637702544	16.9891263900015	17.1946695728402	17.4859924559899	16.9628655750065	16.8564183313671		17.3148840329478	16.3653823699541
RNA-binding protein NOB1	18.373704826993816	18.427859558792616	18.349304073842614	18.299277896804714	18.172330549707116	18.269191809011314	18.231203130539114	18.077773726611714	18.553051094279414	17.946961515559817	18.498252664985415	18.224417102810815	18.443100638187	18.3675342542316	18.0391446557774	18.7212362108158	18.2402152906444	18.1561110245246	18.0255457184798	18.4553281870718	18.1269138030037	18.1249147817413	18.3441587555312	18.3791246299299
Mitochondrial glutamate carrier 1	17.4372884774326	17.8483978108341			17.3782604746765		17.6148019038865		17.5112726787235			17.7825808803878	17.574824637461454	17.731234796365953	17.876623908872553	17.284392803104453	17.72908638494805	17.87094946439825	17.84164624851715	17.156902360959453	17.532885552993452	17.71686229860025	17.613002087674953	17.21578926322655
Aminoacylase-1		18.173845476811678	18.63812654536028	18.44558145173918	17.54952926245548	18.337660470835278	18.76805618137378			18.33526975178008		18.84796986585248	18.781882754421705	18.144820566841506	18.165461366648607	18.465579938715607	18.750309768315507	18.411133620604105	18.472182554089606	18.237434445287604	18.738063790371907	18.126913250729007	18.066165569845005	18.709893053131307
Mannose-6-phosphate isomerase	18.765828140083013	18.639927526485014	18.67121648482331	17.84364167609631	18.49494414208361	18.97660655500661	18.982020279426614	18.090824763488612	17.117414072285612	18.384203234268313	19.23106941398511	19.286768037218312	18.085001214049896	18.527701245233395	18.920721438602595	18.461141259817595	18.260898945150696	18.726247608155695	19.097708670238795	18.256114185669198	18.349385919528995	18.620545287725797	18.824983608367297	18.354014942710396
ATP-dependent 6-phosphofructokinase, platelet type	20.619410715242388	20.501200957701286	20.573629063715586	20.676075082859388	20.597502514385187	20.59725726912009	20.776804971724587	20.795533357685088	20.721694602715488	20.56232418542079	20.76003948446729	20.64070233405299	20.631037418427585	20.649925180678586	20.686252046760586	20.782259495996787	20.588930790747888	20.609065056531286	20.699668268812488	20.734923265118585	20.572105894177785	20.547271583199485	20.589209450363988	20.731526088275487
Syntaxin-binding protein 2	19.019927605670482	19.17510494300308	18.76592289077818	18.93546044214868	19.153236345982382	18.87059541250858	18.879534224087983	18.99458116320618	18.948718570566083	18.920339694448682	18.705837751624582	18.87038798288708	19.062386138902497	19.115624814168797	18.7513643421694	18.941907401621798	19.176570005852497	18.9871115187457	18.887307103173697	18.9675478163596	19.1221043917211	18.863194389140098	18.560898662233097	18.803630442823398
Cysteine and histidine-rich domain-containing protein 1	19.645550888841566	19.707602115537565	19.691131755124065	19.410014678033864	19.682281476276067	19.672450972353065	19.608010268934766	19.544821349214065	19.576744674959166	19.551163416896266	19.491538413739164	19.440655484872167	19.568688226830083	19.700160444212084	19.556451288966382	19.399639281319384	19.570405308557884	19.708190037553184	19.632649884814185	19.462891071995884	19.629881120209184	19.721319405452785	19.595208724920283	19.476480699950184
Activating signal cointegrator 1 complex subunit 2		17.968866041478094	19.829007038103594								18.060160763880894	19.873853026378693	18.8996804515806	18.9964123153342	18.7956718932246	19.0372071257708	19.0723715646658	19.1772075134292	18.5412444489789	18.9477808706109	18.9706678334058	19.0971487099968	18.8830646605754	18.8898494044167
Proto-oncogene vav	19.597069975779874	19.054462709645474	19.202622170974376	19.532651381092876	18.991338755283273	19.306584799656775	19.162796835724773	19.368949851443876	19.535141986737976	19.154468130176674	19.594251898142975	19.590829810170575	19.322635887488794	19.388833299084492	19.066287767346292	19.38235970920829	19.221768325569293	19.437441644811194	19.457153895355795	19.581697015462993	19.295161596658193	19.123075421428993	19.157100867151193	19.657652875264795
Condensin complex subunit 3	18.77303285103811	18.74946948753511	18.10756865857541	18.79956648366381	18.52652340974481	18.65592083721101	18.14584145765321	18.80411632960491	19.09516109810581	18.46143402428231	18.57210313303891	18.56357813034431	18.653367138160778	18.528466000376078	18.605780650795577	19.055372487118078	18.629112048670578	18.69090880763378	18.426352924129976	18.717455477891377	18.310295280516378	18.403328044734177	18.253757602102578	18.98011943866828
Thiosulfate sulfurtransferase/rhodanese-like domain-containing protein 1	19.156796268732787	19.41742696121909	19.011148292879188	19.478443888360587	19.322014106788288	19.49671115000539	19.225064220670387	19.558715502880087	19.064222162916888	19.215693898285487	19.186375465079088	19.658369758311387	19.335827282987488	19.419082667860987	19.21685174006639	19.58402098174129	19.152881254162487	19.31374942505299	19.111622468165788	19.491023769311887	19.244632400716387	19.304808897579388	19.037652567275387	19.57882822120849
Nucleolar transcription factor 1	19.53917961133408	19.31740337610918	19.31687351800418	19.13660112417158	19.29794776772628	19.10328929145758	19.21564720959558	19.27987307272138	19.39630356817348	19.26956530583088	19.40648031366028	19.45878776587088	19.25140074057348	19.15433629071368	19.11864989274398	19.46897461648718	19.398424735243182	19.29543500618928	19.170369872435984	19.52010342515588	19.34306290097198	19.12378277000368	19.575083476662982	19.318328197473882
Dipeptidyl peptidase 2		17.86415189185992		18.63015736534462	18.471804259398517			18.269033625625017		18.266965647311018			18.00041583376099	17.92520620882079	17.09297121302279	18.68013773626159	18.13474900643229	18.31390419667869	17.60606813299129	18.64022403585129	18.48471992292669	18.35772978176529	17.11687387645889	18.64865547969009
Endoplasmic reticulum-Golgi intermediate compartment protein 2					14.702786467842845					17.156298019915244	17.190725306242644		14.95208687126817		13.89392615407767	16.73749974322047	17.03207050315167		16.22546486436027	16.56409945966827		17.40259626656297		
UPF0553 protein C9orf64	17.960614057780916	18.531835444656714	18.900614115034514	18.794064138424215	18.450473820136114		18.895473636670516	18.674093367743115	18.052960932117916	18.344601056421915	18.873865727627717	18.740490803510514	18.283788076157695	18.160735372023392	18.688427981057494	18.875983757919695	17.980003551463895	18.488536899280994	18.968919160079793	18.749787511171593	18.333636153551893	18.148498983930793	18.814750140391993	19.035888231983392
