"rowname"	"20230516_EXPL1_LiSc_SA_S610_RT_25_s2"	"20230516_EXPL1_LiSc_SA_S610_RT_26_s9"	"20230516_EXPL1_LiSc_SA_S610_RT_29_s24"	"20230516_EXPL1_LiSc_SA_S610_RT_33_s44"	"20230516_EXPL1_LiSc_SA_S610_RT_35_s51"	"20230516_EXPL1_LiSc_SA_S610_RT_36_s56"	"20230516_EXPL1_LiSc_SA_S610_RT_38_s68"	"20230516_EXPL1_LiSc_SA_S610_RT_39_s72"	"20230516_EXPL1_LiSc_SA_S610_RT_41_s81"	"20230516_EXPL1_LiSc_SA_S610_RT_42_s89"	"20230516_EXPL1_LiSc_SA_S610_RT_43_s92"	"20230516_EXPL1_LiSc_SA_S610_RT_44_s96"	"20230516_EXPL1_LiSc_SA_S610_RT_46_QC2_LabD"	"20230516_EXPL1_LiSc_SA_S610_RT_47_QC3_LabD"	"20230516_EXPL1_LiSc_SA_S610_RT_48_QC4_LabD"
"P0AEX3"	21.9474229147039	22.2339402670787	22.2948069426017	22.2803675289363	21.1429484006609	21.1590447366131	20.8909603847147	20.9256848189372	20.7901941558686	20.8780823539581	20.4658792343339	20.6819606904695	21.448027554215	20.8315330184003	20.8935029972715
"P17952"	21.9431715475498	21.9317200443512	21.90382007715	21.9491555907187	22.2311912914766	22.2453803574453	22.2693224707592	22.2160738189509	22.2649350521102	22.2205235781121	22.1970954809744	22.1877942445125	21.9791348764442	22.3019421231342	22.3084784671512
"P07118"	24.1760751207201	24.1376491075355	24.1617100854276	24.1690175649635	24.4340646666264	24.4167184239861	24.3912886981196	24.3040819432588	24.3791940477397	24.3315189182204	24.3516534243341	24.3801920524348	24.1766458446838	24.4153069709247	24.426835208349
"P77181"	21.002610397394	21.1384680551943	21.1056297736166	21.0420854959575	20.7092218326074	20.7440914383483	20.7569308898855	20.781135555813	20.6704487914729	20.752650146608	20.7357295414493	20.7054973983516	20.9994963468944	20.7285649405031	20.7907986959207
"P0A6X7"	26.7823804914862	26.8467548101477	26.8145416891125	26.989787640742	26.402398238607	26.5744765969517	26.3628087428983	26.7075804115232	26.6409143528865	26.5914503256169	26.6106685917821	26.5300543713847	27.0132171056635	26.4971291899423	26.6385134711182
"P0AEZ1"	23.749621501793	23.5706965213028	23.5275495482898	23.4223055498685	24.3239272113724	24.3789031084817	24.2747987088776	24.3358995123882	24.3173654110333	24.4020273432619	24.3015793635042	24.4096084676737	23.6067070198355	24.488917386849	24.3683567200731
"P0AEZ3"	26.2196022301366	26.183931240557	26.1159877303451	26.0803949149824	25.6447997219572	25.7256282669911	25.6638269132916	25.7087646958131	25.7492225221482	25.7593393339692	25.7394618253303	25.7260182281353	26.228435232884	25.7391012410703	25.7634787368177
"P67826"	21.4065652272168	21.2530868806279	21.2951938346053	21.1481848458632	21.19253362888	21.0991834100793	21.1680183271631	21.1659104672617	21.1545956368667	21.0945906182531	21.164935153127	21.1555409068165	21.3144128629463	21.1686060179027	21.1729511660454
"P0AG16"	22.7885443025845	23.0580558214956	23.042865353249	23.1156504596944	23.5274898921176	23.4725257496902	23.4564346339101	23.5367902682659	23.5426346913196	23.4440230321975	23.5368021230291	23.5614380564696	23.1611903288651	23.5644067694471	23.563231656787
"P05719"	20.0501010627813	20.2225355038065	20.2471927613169	20.1944346509174	20.6754884778029	20.7045267930264	20.7883630818798	20.7051176740311	20.5858666167971	20.5631478498195	20.5917305137084	20.6307648144724	20.2798009885634	20.6644021440651	20.6900679021179
"P77552"	22.1048015619947	22.1128428971327	22.1117323471539	22.1389741949219	22.0136068755913	22.0748640198853	22.0281644033873	22.0838947902695	22.0607097829878	22.031809548317	22.1268248150682	22.1624294393688	22.2357378797336	22.0956919048566	22.1265916822734
"P78067"	21.6009491600369	21.2909885338999	21.644503249759	21.4033543183693	22.4432162385039	22.4854107098489	22.4698211454298	22.6038603851051	22.6640288128555	22.5937353230931	22.8228633134953	22.8543848549229	21.5195335582069	22.8692048610957	22.6988398690144
"P08660"	23.7585542477173	23.1877066666959	23.5391947901697	23.4300109323337	25.1131760545011	25.079164266662	25.1465132081075	25.1290683666292	25.2110064344697	25.1695834416869	25.2828859392619	25.2849447959778	23.4562967550893	25.3537073610984	25.1640413030728
"P77806"	20.9126393988128	20.6210734949435	20.6670907466207	20.4319321395925	20.7178136235658	20.6953540486911	20.7157207346619	20.6992826841999	20.7200621861891	20.6870971268374	20.7848696400964	20.7704396802107	20.6055410083864	20.7330418104087	20.5462689917267
"P76149"	24.4210601260233	24.4649076469927	24.3947397864806	24.4730957987612	24.4709135226221	24.4480250327945	24.4728293908177	24.4687092991292	24.5145760965319	24.4956906154444	24.5271438376646	24.5669340885362	24.5460546311393	24.4734674485814	24.4446802734316
"P0AEH1"	21.6401133992741	21.6152650236307	21.6283903586167	21.7847778032452	21.4719083555818	21.465600281345	21.4001049686562	21.3726801723637	21.3157233960737	21.3950968660666	21.2992080183873	21.3693236372912	21.5604961059854	21.3968221590404	21.3788092019241
"P0A7Y0"	23.4086889142804	23.333635819152	23.3030995535017	23.1156044260554	23.6180354799206	23.5581478801062	23.5818621081137	23.5644765480097	23.4963856991789	23.6072603195226	23.5796888287057	23.5861874142853	23.3212592713337	23.5313743208945	23.6005386240085
"P0AFK0"	23.0864822474296	23.1711056186459	23.1495142507362	23.2021064818016	23.1624755395701	23.1282700275443	23.1882728086684	23.1292547132368	23.1446778450746	23.0945406862218	23.1157218882954	23.1086125092083	23.1749177605653	23.1469800329707	23.1925456685454
"P0A940"	24.2405700858126	24.2535255178238	24.236006598404	24.2397255444389	24.1453979650621	24.1794581166092	24.1819617424137	24.1557863903325	24.1657249629952	24.1410141365805	24.1728367466535	24.1613794927192	24.2465840475689	24.1710888162223	24.1670735411763
"P16869"	19.7173183017554	20.3506111962651	20.4036299679022	20.4853615705629	20.6905027608646	20.8125361418075	20.7077315276682	20.6839832045355	20.8648843699006	20.7493964499181	20.9928747346007	20.6111545095004	20.2143523263888	20.5143172399455	20.7614181291689
"Q46851"	23.9556665784915	23.756020766581	23.6761279660012	23.622309704034	21.3901868033267	21.3698188314912	21.4542721801715	21.5775791132352	21.5970432059838	21.5397201716057	21.7199034807551	21.7580011279154	23.8230849695419	21.8319620474022	21.6986343057311
"P0A6C8"	24.0417898081527	23.9576249622869	23.9475656003969	23.6619476754385	24.2397692397401	24.2874164840136	24.2243135146377	24.3919966149	24.2705776456196	24.3730786078494	24.4626942212312	24.3495020753425	24.0817545264863	24.4724513788551	24.2912443460956
"P23843"	27.2115597952281	27.0049818092608	27.4261361859425	26.9831255643213	26.961385837569	26.9280929010396	27.1470044963312	26.9100845589065	26.9848645763111	27.0316526633017	27.2665122000508	27.400591665344	27.2303368422106	27.6635867137035	27.361862206697
"P02931"	27.859032481469	27.7120427209758	27.5430582011383	27.4334455521614	26.4096586377035	26.4177744990323	26.41408614311	26.4246330207902	26.3334020883178	26.4182137659788	26.2148347588656	26.3434845567132	27.4996690970901	26.4825600150397	26.4530308177618
"P00509"	25.5161853829464	25.7793225015674	25.7127210444955	25.5866856546469	25.5273049423055	25.5079879130726	25.5459014969313	25.5261529469489	25.5745559951601	25.5523954089143	25.5087133624198	25.4826938682273	25.8151967163587	25.4942109233996	25.4926777658173
"P37760"	23.5419261042567	23.7033274047871	23.5570494850923	23.4920756629295	23.8754617728932	23.8642817549825	23.8756773684321	23.8132821259095	23.8484464373805	23.8623532075884	23.7866812241093	23.8592849119041	23.6971139236999	23.8652450627832	23.8283151019992
"P67910"	24.4275898362556	24.4529020366938	24.4369069528136	24.410669758245	24.4524307884592	24.5021104335256	24.5583464367485	24.5359779850246	24.4861758382678	24.5356102320171	24.5199054316578	24.5277941128087	24.5547506672994	24.5824824442452	24.57458775322
"P09323"	22.9644223098663	23.0455123860886	23.0899459939723	23.1212492467845	22.0442019863094	21.9859308577739	21.9467413958795	21.9984327310243	22.0140804214895	21.9863441284822	21.9228355262088	21.9358434271701	22.984869355705	21.8981060903764	21.9799896145962
"P0AEW6"	20.8076709424176	20.8001052107034	20.7449947497654	20.7153017923009	21.1775509303155	21.1220443678881	21.2873516606975	21.2316454238513	21.142269131954	21.1830150008828	21.2473608370034	21.2027611482667	20.7626512990066	21.1983850877864	21.2187748781191
"P27243"	19.0371232888374	19.4700252841879	19.380856301134	19.41709844246	19.35994468906	19.1514798961562	19.3779073878319	19.2210489554618	19.3576765650163	19.2623151097602	18.9762984041013	19.2420715656659	19.1264045186879	19.3662517684321	19.4113040889073
"P62707"	27.0930532079658	27.4639946306819	27.4720841166491	27.2509516707671	27.2258768536076	27.3594177406702	27.2126547495488	27.2772310607845	27.3065993097109	27.2716857132226	27.1576242591942	27.0334287150261	27.3892531417019	26.9940357128249	27.2453495268887
"P15877"	22.3930709358389	22.7869902431032	22.7429430059268	22.806821775616	23.2979467415651	22.9654249750436	23.531112510361	22.3807099496076	22.6327272362856	22.8808588303971	22.8929085163266	23.1922235728879	22.6650639183515	23.405835866446	23.3847437065225
"P0ACJ8"	26.5763189528528	26.5122884239402	26.4694097379439	26.4009694424775	25.3713745253141	25.3658431682501	25.4994151554278	25.4784167387887	25.5333155911313	25.5115029416197	25.5366183632524	25.4595365555074	26.5764342923321	25.473938067622	25.380254817732
"P0A6J5"	23.914662501922	23.4130483531416	23.5647440012387	23.4008294159402	21.2974570355002	21.4335986843756	21.4031358417056	21.4099295257206	21.4659539447267	21.4798868141858	21.3735725150802	21.4333490800723	23.4282865572594	21.5538523730667	21.6437813409835
"P06996"	29.6604244308017	29.832468577018	29.9241104284333	29.8839166977069	29.5110825102824	29.4453277423875	29.4724870153586	29.5066161193896	29.5542354169739	29.5428405591815	29.5518782167585	29.6021770228459	29.9084906371753	29.6424352575247	29.5676602367385
"P10441"	21.279268237681	21.3111229951012	21.2019539825718	21.2572773379214	21.0608845617789	21.0499681665376	21.1088868410194	21.0334135910362	21.0922822747454	21.0382987872673	21.0621831973605	21.0313081293666	21.2617138921604	21.0695572816289	21.0638032042866
"P40710"	22.0834208932596	21.9800210034997	22.0051934601343	22.1365293353328	21.7284154719856	21.6957660816143	21.7348121408511	21.6998291299165	21.6366485146992	21.6293468361445	21.6242457176734	21.6754798632324	21.9754904566634	21.7161228049068	21.6894878864852
"P0AES4"	23.5998806154698	23.6361417853193	23.6801908084152	23.6409805275107	24.0264548879138	24.0116889589534	23.9957875043167	24.0000244213297	23.9924373979219	23.9852447059214	24.0030137696072	24.0410879334628	23.6589771846734	24.0172651500034	24.0054573375695
"P07639"	22.6264866393338	22.5974842907503	22.6027305758371	22.6223119385342	22.5668563015432	22.6407003674922	22.5753878256331	22.6521097168708	22.6438936127142	22.6726126627555	22.6719867262879	22.6291244560912	22.7005552858535	22.6152425690584	22.5681351909114
"P0AG48"	27.5098884206576	27.6772899460956	27.6193571421625	27.4033494420191	27.9641488349195	27.9780650863246	28.0217815770626	28.0234587758761	27.9280025122769	27.9726253316323	27.9694504202741	27.9179851934256	27.5626582965819	27.9628975935048	27.8512363914173
"P0A8U2"	20.4183550109583	20.1711621344528	20.4025790968372	20.2558837912032	20.5173772029613	20.4263323303025	20.5151839259087	20.4008294159402	20.5046618979631	20.4625781565141	20.5032550862097	20.5583908162613	20.354673383391	20.4181902774317	20.391682028104
"P36659"	22.9580605848177	22.902348614897	23.0773992517879	23.0173637099523	22.549057486627	22.7070806150907	22.4812278838596	22.7669308125968	22.7385442188359	22.8327077131064	22.8152851711251	22.7963905980042	22.972706395024	22.76773509296	22.6846938390413
"P0A6L9"	22.2001676447158	21.9489738643891	21.8789317564014	22.0280024828588	22.004219780397	22.0225676165735	21.8852063089971	22.0580756452705	21.9442015995349	21.9181870192849	22.0007242091245	21.9910138395058	21.9316154561511	22.0364285305606	21.9789848089243
"P0AA10"	27.1295715258454	27.2033583843345	27.1343193026485	26.976629234663	27.6607202332921	27.6964467931257	27.6079770352122	27.6895851939886	27.6456423273567	27.8333586480939	27.7099282948101	27.6327641171303	27.1440990000171	27.667151669956	27.775841224869
"P69451"	21.371452299223	21.4790134627941	21.2528675120086	21.3596090941802	19.8627508505604	19.7789097021151	19.7931936832178	19.8188130720903	19.8691901733646	19.9651078628129	19.2828780230628	19.3072764219719	21.3331389678702	19.3695930866144	19.86682613707
"P05042"	22.3102494218781	22.1532384317308	21.9508256880053	22.0287579565593	20.9459167202289	20.8230110879769	21.0590037537515	20.8708026708661	20.7258305399953	20.762740500673	20.6674719489974	20.632576375496	22.2157598960145	20.8430914274921	20.6998841866112
"P0A6W9"	22.1708260619611	22.1824786171144	22.1647111671762	22.2195254245723	22.3693183116986	22.3288348692813	22.3615245811881	22.3629374639822	22.3894885010789	22.3781371287331	22.3479597632816	22.3609943932047	22.1686519211612	22.3372641932791	22.3576158968554
"P0A836"	26.9140374322321	27.2064824646018	27.0175455183978	26.8870441225057	24.9272927637062	25.0065962544406	24.9290597064843	24.9799399141022	24.8840372655286	24.9204713478377	24.8471755129401	24.5512926238391	27.2001339613283	24.6395074240688	24.8414472560656
"P0AEN8"	22.8419942421758	22.5580614410304	22.583841655793	22.6759923406741	21.8515721579565	21.7966638825848	22.0002496971994	21.9492197239583	22.0116258374788	21.9595718477969	22.0228655772343	22.0765644550437	22.6510565101076	21.8513472101637	21.8623626675426
"P06986"	23.6983439241768	23.650138432709	23.7603423014594	23.6843920761845	24.8912089132293	24.987406281306	25.0191884011987	24.8599057265587	24.686947572732	24.7748087716585	24.7148785369931	24.7371860590786	23.6564916395908	24.669617581232	24.7635927066754
"Q46939"	21.2059912666212	21.8242471340778	21.5482462023462	21.6502173358132	18.8210140754039	18.6339637000759	18.7427699427608	18.71132080244	18.4935349467528	18.632760955952	17.9949831524819	17.9583827900221	21.6463020475823	17.9271240001211	18.6504943392087
"P27247"	21.0517015007193	20.9739397492893	20.9827387840314	20.9410447398436	20.8385514944608	20.7712782829622	20.7908225541474	20.6861568148144	20.8353395732712	20.7420198994897	20.7723741823293	20.8259711646807	21.0250476169614	20.7310372271291	20.8008319813702
"P0DTT0"	24.3904885962958	24.511738178881	24.4575246660387	24.3343453100033	25.3067122881095	25.2841364358877	25.2479605337347	25.2668803106295	25.2304834389378	25.1898538097697	25.1498150195641	25.1988384255727	24.4757757264842	25.2160308806951	25.2670160947012
"P0ABU0"	23.2220342598648	23.1978094057912	23.2598593251474	23.3840453998154	23.4885987271438	23.4971170046577	23.5910821750448	23.5242767482208	23.6058145181471	23.4514500987836	23.5546160173623	23.5483144148221	23.324888660149	23.5492196887515	23.5470084090686
"P0AEG6"	21.9917197402709	21.8694816403745	21.9153483981089	21.9126211268353	22.2220784942773	22.2949695620257	22.1431789054234	22.3201438759226	22.3294208064566	22.2609821110036	22.3422868530163	22.2747148350196	21.9625260911323	22.2803222138927	22.3065495964126
"P23538"	26.4789659560685	26.4828477071264	26.4760941397699	26.4379753353986	23.320102548416	23.2514046830907	23.4431757604777	23.3646481961779	23.3574440793706	23.425305556633	23.5581361994526	23.5758632717408	26.4430524219894	23.5579376138715	23.4444275237742
"P23847"	27.6721251571791	27.8799650049663	27.8442304087321	27.749517931143	26.7756277610762	26.7632811677338	26.9170462296413	26.5767226006945	26.6968513524565	26.807213496249	26.809300551406	26.962941708572	27.7712951608856	26.9855921653663	26.9318503181857
"P0CE47"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P76291"	20.4916965454054	20.5175213806723	20.446271578865	20.3383990818482	20.5961970371693	20.6363785762214	20.6456338075465	20.5600902248822	20.6083595140777	20.7478897443242	20.5753970590882	20.5902050845536	20.3649233277325	20.5607433109285	20.4993378996356
"P0A9G8"	21.0689933984711	21.0019235469247	21.0748052358126	20.9568950883352	21.2011523490418	21.2469261183341	21.3469324414365	21.3275197515224	21.252059023887	21.2932078101798	21.330668552252	21.2972890980049	21.1877036466764	21.2789904490904	21.2487394775043
"P05852"	21.7905561148835	21.8428076203911	21.7477299740288	21.7694189914855	22.0522821335435	22.1155663281399	22.0988172951752	22.0787254545206	22.0564194211253	22.0981876171922	22.0070395894233	21.9882006491105	21.8219257596029	22.0852960950331	22.0426265980404
"P0AFT5"	22.4918506503521	22.4049009149462	22.5246808748638	22.3608685118818	20.9351851969056	20.8713367613734	20.8920951066542	20.8670811206875	20.9799303225817	20.9003229006405	20.9472802148976	20.9993380589259	22.5402713797512	21.1327883803329	20.9814780917672
"P25740"	20.5160885757135	20.3985245158874	20.381251428931	20.3511290336866	20.1492211733698	20.1531239847817	20.1545832762949	20.1082232513134	20.0945261895019	20.1335160257653	20.1872022357863	20.148613119335	20.3292182195831	20.1916544618169	20.132098032552
"P33644"	21.9643112513529	22.0146048880262	22.063576117834	22.0285354027359	21.8426963834606	21.9012513991512	21.9422410074267	21.8526582765277	21.8003224903004	21.9695059727157	21.8202319503622	21.8088770006645	21.890377844167	21.8644839140617	21.8401855184908
"P31473"	20.6161539438611	20.6281856345366	20.6777265226106	20.4629974430389	20.5292189203723	20.5207088308344	20.5261744433664	20.6359536526932	20.6909545340516	20.6100912462077	20.7756568944667	20.7832156816718	20.4775369384295	20.6560791482389	20.5083615650435
"P37751"	21.53952140113	21.6411944713579	21.6335300827176	21.5707451541659	21.7458564742829	21.7156914126562	21.7235701265755	21.7505540698735	21.6677231409587	21.7286811830894	21.6941214953985	21.7071712127503	21.5327088160732	21.6852330027314	21.6116093108117
"P0A6H8"	20.5132379697896	20.5987522266035	20.6277582906807	20.4482695900685	20.5182228399156	20.4635662799138	20.4401392024305	20.3124752966484	20.5284274018564	20.5550047116511	20.3964877179978	20.537129276052	20.5430148229207	20.4719430755145	20.3417034048233
"P39356"	20.9724189280563	21.0061904578524	20.973995785802	20.8980950162194	20.9353650710597	20.8803263854586	21.0399592047038	20.9951543434174	21.0533664615592	20.9951819529563	21.0152993424718	21.0407418838495	21.0809970415538	20.9309769430657	20.9012292989869
"P77399"	21.4709110408842	21.6811500321931	21.4709011138899	21.6368122232687	19.7855769871885	19.782014374839	19.706160410515	19.8637446677703	19.7496779638454	19.7862010168203	19.5180921829462	19.4243364930363	21.5843946169106	19.5589344712712	19.9102474575137
"P60560"	25.0501442514248	25.2473159221423	25.2169707881864	25.2847401013148	24.7723188029777	24.7637902331032	24.7207604914759	24.7531155281585	24.7753665388765	24.7170354234919	24.7346560833748	24.7482655444245	25.1900799564241	24.6571079743202	24.6958987991212
"P30178"	25.4657827276833	25.4809266215383	25.4582728033066	25.3094905092042	25.6517293592601	25.5950725937002	25.7426156688395	25.5417695776885	25.6030742537496	25.647272532542	25.5570436403291	25.5646422585708	25.4504970597391	25.6383919410033	25.5782467941174
"P76243"	21.9950853172584	21.9072684493342	22.0325630315785	21.917141861175	21.774117041824	21.932931272362	21.8017162517905	22.0324991353237	21.9943568899966	21.9481896844318	22.0399023268504	21.9206785044591	22.0258350469417	21.9255290870206	21.9081411698904
"P02918"	23.3721886170033	23.3667437498844	23.3840717571495	23.4372054810869	23.3481246073527	23.3102050357854	23.2914270413254	23.2575593385446	23.2465202626921	23.1835481565707	23.2116845506137	23.2449885790148	23.3314779152871	23.2778447147119	23.2708912687795
"P0ADK0"	23.2289537020247	22.9950853172584	23.0144158977092	23.015336779048	22.8103566779519	22.7272690319322	22.794928240271	22.7359381480032	22.7966599223084	22.8211900729898	22.7700282641221	22.813898593263	22.9854149715055	22.8289077531926	22.7865536098599
"P0AES6"	23.3116468852462	23.3591345177059	23.3132672453018	23.3001972509532	23.5410162406547	23.5781459992929	23.5629173555532	23.5328134301753	23.5426701115387	23.5250060070191	23.5129077638525	23.5451473683685	23.3421674688668	23.6103841723491	23.6246094072139
"P0ABD8"	24.5183573273782	24.9034753378147	24.7157165458405	24.8546036230644	24.9378800595124	25.0521734900304	24.8542564320837	25.0270331097197	25.2554970161573	25.0493425591592	25.0135387266977	24.9812385401857	24.8716131319909	24.9455354608013	25.0713245448055
"P76034"	21.6350990004333	21.2432925478676	21.3553994923187	21.1877761254004	21.3038632278279	21.2479054994963	21.338317464985	21.2737478011375	21.3214547209795	21.2495614006545	21.3129571633488	21.40679875237	21.4019492478798	21.3132063416064	21.2131006588577
"P0A6K6"	23.9030477466018	24.0122347592106	24.0841495267243	24.1161979886135	23.5982229193549	23.6883570386606	23.7186143966045	23.7391089688209	23.7742155933676	23.7374491283406	23.7433272881278	23.7590116314618	23.9915035083512	23.7515125958967	23.7639421581084
"P39176"	21.4836947578934	21.3968221590404	21.5691741788875	21.4846783611078	21.0006588870365	21.1714309360906	21.1426555441998	21.182960462489	21.2657420806056	21.1796540112647	21.2500068956528	21.1044592662361	21.6191981587428	21.2756641728732	21.3645012597781
"P77596"	18.4069274345221	18.8201509091847	18.6615902346243	18.7175425563451	17.6555167478183	16.8769844996717	17.617804624866	17.058404019511	17.2849415493236	17.1782466235536	17.3685661405948	16.8307380112872	18.7621711371197	17.2733494222346	17.5926322243773
"P37146"	21.2672919114142	21.9128184519461	21.7320812833415	21.7839470130803	21.9314892189148	21.9748780738971	21.9908026942375	21.9139397691486	22.0561878610996	22.1317621530537	22.1720019733344	21.7816638718651	21.7408183599373	21.5917076898305	21.915399462441
"P36999"	20.0579467858644	20.0260478834004	19.9578445608166	19.9759626886826	20.2794156139912	20.3118768933015	20.4074420483822	20.2769081669339	20.1377991785345	20.2277733911789	20.2314110507987	20.1691689969723	19.8349462571638	20.205764618152	20.2803675289363
"P0AGJ7"	20.7906475846551	20.7618969189517	20.731252729178	20.7349774813483	20.8651940802566	20.9302406789633	20.8899212945123	20.9246559526815	20.8094776892855	20.8146419177754	20.8230344194061	20.8112351314042	20.6899314488287	20.8630549677854	20.8227621959175
"P25745"	22.488870817899	22.4364050320285	22.4162609808698	22.3903862561893	22.7231867956647	22.751571844195	22.6710710749346	22.7580092635667	22.686573619628	22.6752989453688	22.7186164868141	22.7162191175994	22.438632481777	22.7457580175275	22.7009827635946
"P33221"	24.2515838257468	24.547749800656	24.4769562850631	24.4857583224956	24.2824971460289	24.3203711560498	24.228906742926	24.299813095701	24.3890249672985	24.3473948267971	24.338805737061	24.3573568204695	24.3878227624204	24.3117577370796	24.2247109472355
"Q46802"	21.5794816788681	21.5608692292381	21.3515226815218	21.312968238852	19.4067468611581	19.2790029223781	19.4636860064714	19.6780481713116	19.6491842402856	19.5554522828051	19.9994688197996	19.4153002648385	21.5280362504855	19.3739165569655	19.7862520763519
"P37177"	21.8809839731404	21.8469785628147	21.8903889777197	21.8448697032871	21.7475415042686	21.6728974818546	21.7038131926996	21.6755401641456	21.743627244803	21.6228972583984	21.6537503986004	21.7253146617714	21.91015960437	21.7097855579137	21.6714512271795
"P62623"	22.0836026803792	21.9422016251847	21.9144982762631	21.9015607659092	22.0270643355425	22.0544764729912	22.0708252134881	22.0385968657942	22.008579077338	21.967695575205	21.9962134807394	22.0856559328207	21.9576037090422	21.999620212322	22.0025588949501
"P06149"	24.1562340200216	24.2900914272802	24.1750396316816	24.12460695347	23.4873356522914	23.4908768218647	23.5787218748887	23.4738761528344	23.4831707154284	23.4271102455881	23.4335044510904	23.4400732846158	24.2602829851206	23.4502295924337	23.4999533978889
"P0AG67"	27.0382204895763	27.1971086077803	27.1231410895665	27.0713756960417	27.5617118994338	27.5856173766558	27.5204855427486	27.6010631141028	27.5865553842694	27.549366595227	27.5603858995654	27.5523015876763	27.1685968370757	27.5872924736737	27.603364362886
"P0AAC0"	23.2869936708026	23.260060399629	23.1766336715959	22.9931529707498	22.4556297369368	22.5428826145933	22.5214542728052	22.6242948099577	22.6087046734342	22.6487898376987	22.5432555998188	22.6704833698189	23.2102388057179	22.7759140464668	22.6574056842117
"P75728"	21.0512833003415	21.2411114970599	21.2631763418661	21.1919014053035	21.2445066907604	21.2338115714951	21.3464293276349	21.2874643950275	21.4066275042871	21.2912246698447	21.3411767420059	21.3441821091224	21.1502629558492	21.1904070525273	21.1550590818786
"P0A962"	22.0467716486424	22.1347822571394	22.0986342028762	22.1411061546918	22.2349080410066	22.2922165807673	22.2031048039739	22.2588736548885	22.1863923610851	22.2370576253848	22.2350980110101	22.1743814053147	22.0821184979272	22.2229363736095	22.2209132021189
"P54901"	20.6292356504026	20.6926410401128	20.6812830285407	20.8410037572117	19.6030503631389	19.5503203007704	19.4235775965308	19.5866785544986	19.740793660273	19.5719100001772	19.4943731839275	19.3419639503831	20.6684072007403	19.0921609523414	19.278894060958
"P0AGD7"	23.6377012345871	23.594571547206	23.5247908542346	23.5396681153186	23.7475128219291	23.7215690177037	23.7151823714479	23.6871184904441	23.7292975274376	23.6956811360021	23.7168156942612	23.7239970872912	23.6395681434409	23.7799361207394	23.7775603399887
"P0A7U7"	26.6894318983718	26.72180627327	26.7852898189438	26.8797839302796	27.249098764727	27.3812867500938	27.1477420853842	27.3606070051971	27.3501296025031	27.3003543758965	27.3702190558083	27.208762964359	26.8073486323927	27.236572350437	27.3877668979492
"P04391;P06960"	24.482506162553	24.370998891434	24.2695864334178	24.0735653136912	24.5988987172581	24.7124560508296	24.7176630369532	24.6769941603353	24.6185788520655	24.6861247479174	24.6577785527935	24.6692066632889	24.4464735238599	24.8359370543096	24.6897224797146
"P30130"	18.9411765928111	19.9318282310627	20.9791278969057	20.6954220209895	19.7253895587663	20.0881852302948	20.0171563863831	20.2184024148601	19.8263374499014	19.7625637138226	19.2179198432785	19.4041291235656	20.6688140191832	19.5682530423462	19.977794185533
"P0A9T8"	20.6115147599682	20.494150483098	20.5526428331657	20.4932124181115	20.1821178853776	20.1294842717463	20.174494178371	20.0677074452821	20.0518806923495	20.1330518805477	20.0662100968956	20.1122893200473	20.5279980836976	20.0652241510643	20.067471125146
"P0A8G3"	22.6032763456933	22.75167194786	22.7464675763376	22.9304843373591	22.1203397740049	22.1356748463586	22.1944767338187	22.1848983399377	22.2248890203976	22.1282952036009	22.1296289062955	22.0487915008936	22.5963517502624	21.9858336004001	22.17953252934
"P39099"	22.892069158935	23.0199781867053	23.0494215020046	22.9822478718844	22.6527202684402	22.6989479369317	22.6212926472129	22.7735175425256	22.6297470338801	22.6910738467485	22.7002377699164	22.6220974107256	23.0611631747476	22.6422989754678	22.7344338531992
"P0AGB6"	21.4452462720327	21.1598208427506	21.3329314408548	21.3776447819963	21.2165327342712	21.2447505579459	21.1975694704786	21.4260558646508	21.176991213255	21.2741688249682	21.2986823873419	21.2516083838933	21.3416708333196	21.2922924212393	21.2178405820227
"P15977"	21.3329423640736	21.4585087460473	21.5071084212207	21.5242145648423	21.7636484219958	21.7195442408198	21.8182474707038	21.7432122197024	21.8524182575464	21.7522540458152	21.8394744648978	21.7968579228138	21.4196927740256	21.8239323926504	21.8238002585018
"P23882"	23.072612185578	23.0217309662556	22.9899647313491	22.9655852663706	22.8587140954147	22.8266772670009	22.8965622713589	22.8729453602341	22.8826844645217	22.8913331614335	22.9052735113728	22.8300807169695	23.0304327525372	22.8521781986269	22.8999727162823
"P0ADF8"	22.8897950683023	22.8615981031947	22.7585095179678	22.4946925238051	22.7347356644621	22.7548981013516	22.7556887442578	22.7975289423942	22.714494985595	22.8444138458129	22.6835206759909	22.572143226732	22.7899455050295	22.5867394772149	22.6450884350191
"P37908"	19.0506112706252	18.9896855331479	19.0437348895552	19.0343583678939	19.1881517484466	19.0767138408825	19.2327488092204	19.0647269788726	19.1567817914993	19.1509074920226	19.1105470298869	19.0981040678298	19.0501914252349	19.1855191212063	19.0396446755481
"P09155"	19.6705680832642	19.6728948928433	19.5423536600951	19.4649146248241	19.7813549105103	19.7704525854842	19.7914920141571	19.8284867247397	19.8067777311117	19.794538027737	19.7043697467984	19.7219152413223	19.6698469955451	19.6680366364617	19.7309377537868
"P33937"	21.9666188057643	21.395985911022	21.5660782008505	21.5775191854311	21.1097414010824	21.015816561876	21.0756149389409	21.0827065077361	21.2281375701637	21.157713296825	21.2984586564582	21.3433906883186	21.5524927420004	21.4511155059658	21.2405118574494
