"rowname"	"BBM_673_P283_01_VEB_001_R4"	"BBM_673_P283_01_VEB_002_R3"	"BBM_673_P283_01_VEB_003_R3"	"BBM_673_P283_01_VEB_004_R3"	"BBM_673_P283_01_VEB_005_R3"	"BBM_673_P283_01_VEB_006_R2"	"BBM_673_P283_01_VEB_007_R2"	"BBM_673_P283_01_VEB_009_R2"	"BBM_673_P283_01_VEB_010_R2"	"BBM_673_P283_01_VEB_011_R2"	"BBM_673_P283_01_VEB_012_R2"	"BBM_673_P283_01_VEB_013_R2"	"BBM_673_P283_01_VEB_017_R2"	"BBM_673_P283_01_VEB_024_R3"
"P0A7E3"	2346940	2385310	2723820	2200730	2296820	2368750	1983620	1988980	2362550	2185510	2212790	2394140	3509590	3329090
"P39310"	9211360	8319400	8213070	7078080	8731400	8331950	7622680	8246770	8112570	8578410	8544320	5676300	5165400	5326190
"P0A7C2"	12129000	10677200	10770400	11842400	10086800	11073200	11372200	8503190	12062600	10948300	10520300	10941900	8641140	8901780
"P36548"	4038110	3781370	4033230	3377200	3851600	3961070	3232080	3618910	3790710	4078990	3759450	5173280	4025070	4063900
"P77182"	950185	967192	1112440	1103900	1207180	1046350	1047630	1281990	1101540	1138910	1209900	906035	1103490	1143900
"P08204"	627699	568007	757632	431121	748773	549258	503940	806213	546538	576222	580545	138606	174322	163898
"Q46845"	24112900	23468200	24354600	20814700	26595700	23105600	22102900	21848400	24242800	22529300	23215000	15721800	15462600	15305100
"P0A7L8"	92617900	90073800	79180200	89578700	80284300	93807800	85833200	71466300	92736800	83202500	77104900	108847000	85576300	94064200
"P0A948"	3314050	3080630	3391800	2797530	3685980	3081840	2965890	3536720	2993050	3460840	3271420	3257990	4111530	3674140
"P25742"	2368400	2402280	2662550	2148500	2624360	2406720	2059850	2817900	2250000	2403220	2322010	2415000	2584390	2565450
"P0A7R1"	549733000	506469000	464763000	493069000	476306000	479807000	456780000	369564000	526962000	459137000	396991000	609839000	462167000	517625000
"P77212"	1612350	1456470	1795050	2588600	1596740	1640500	2314980	1725690	1827620	1710470	1912650	1598410	1601190	1571550
"P76104"	2421760	2667190	2976240	2244910	2990520	2497170	2526150	3134290	2314560	2847070	2609620	3435710	4395090	3957150
"P77570"	2907540	3209670	3203750	2412290	3496900	2960410	2330200	3648350	2944980	2949080	2995530	2624210	2638590	2521980
"P0AAA9"	541894	495600	436082	955952	313348	415498	346153	NA	328318	1949800	345200	154821	386523	598442
"P0AF26"	143713	118175	137765	154244	265304	168151	149905	87702	89000.7	148271	138013	447102	260258	250098
"P0AAT9"	34656400	24832800	22795700	26305000	23356100	23547900	31019200	17607300	26979700	24756700	23001400	12308900	9383670	10123800
"P0AG14"	9996220	10101000	10931400	10164900	10639000	11007000	10039900	10594000	10643000	10900700	11136200	11276600	11677900	11732900
"P0A6N8"	25615000	24236000	23928300	24547000	23092700	22379700	26535600	20373700	24320600	24560700	23141100	22671100	22372200	23736000
"P64599"	1751250	1699480	960207	2041460	1505470	1952500	1510030	1971990	1614650	1625460	1402470	1610650	1458010	1883490
"P27242"	1335530	1421210	1451820	1229400	1411150	1286220	1235050	1208720	1394170	1448400	1522150	948168	1664080	1547570
"P61517"	30642900	28778100	31626000	28721500	28295000	31722800	33251600	35283100	33209500	33868600	33330800	41934200	44647000	42027100
"P0A9P9"	1004210	757737	850320	882307	1214500	976311	779382	778259	734799	727849	868444	NA	393675	312056
"P42596"	1342980	1245900	1410220	1168910	1353000	1241070	1288140	1236930	1223330	1429440	1349380	1183160	2025520	1747120
"P0ABY4"	2992800	2903760	2521100	2682180	2571230	3056080	3211380	1820430	3198100	2922670	2694900	2772430	2538040	2365990
"P0A9H5"	2041910	1919630	2008790	1744110	2064610	1922270	1884280	1844470	1943160	1759930	1858850	2133350	1681190	1618300
"P37744"	19697600	20702800	23989600	19699200	26357100	23440800	19756300	22804200	22155500	23572000	23514000	25317000	26719400	27767200
"P28905"	3868860	3509220	3656360	2977740	3751010	3831680	3887370	3370210	3876290	3737030	3604070	3761900	3498010	3314510
"P0AG96"	8404460	8503630	7685370	10166000	4576900	7983700	9656370	4860200	9808050	9194530	7791950	5235820	9005070	9408760
"P60340"	14706800	14559900	16455900	13050500	16578700	15450600	12850900	15321700	14084500	15722200	14224200	18436100	15369200	16026800
"P77148"	2433910	2760240	3117670	3499580	2968050	3357030	3859590	2643680	3512220	3153970	3445900	2724730	3845910	3748700
"P0A890"	12748700	9780720	9200120	10340800	9103960	9823890	9016320	8023130	9838000	9162220	8749590	9118980	4528830	6498600
"P0AFJ5"	3517230	2956460	3153400	3072950	3068280	3304350	3420900	3445790	3479620	3036800	3294970	3496590	2433420	2758110
"P33594"	1599850	1732660	1039740	1422100	2699070	1720880	1199640	1870940	1153320	1214310	1373360	1675790	1519340	1691050
"P0C8J6"	342600000	345019000	373061000	240258000	544888000	361291000	218776000	436241000	290282000	329588000	346230000	112893000	76210900	98384000
"P0AG86"	72076400	68050700	79261900	60436900	70619900	70364800	73254300	76326900	73238800	72561400	72155700	82374100	68427700	71731500
"P31678"	8366790	9115150	10286900	11259300	9579480	9637480	10973700	10229800	10390500	9528600	9693890	9994680	7512080	8427570
"P0AFW0"	1911570	2187330	1920640	1848290	2009720	1946360	2489650	1605020	2042140	2175420	2043410	1900180	1972310	1698800
"P62768"	76364000	60826700	59777500	69597600	62029700	65153000	66826800	46478700	70651100	64860100	64711800	49295100	35863500	39021000
"Q46948"	4091520	4112890	4405730	4303420	5231530	4147500	3966000	3761500	3807900	4634610	4448630	3510640	4036580	3992630
"P18775;P77374"	1991830	1529820	1404890	1103950	1533220	1702300	964597	1357540	1773900	720082	1297900	776692	943877	1282260
"P0AES9"	833309000	736467000	414104000	912715000	345660000	313697000	1095610000	303470000	761581000	299113000	274711000	346117000	356664000	296873000
"P0A9M2"	11254800	10913300	10532900	9261160	11683100	10665000	9017460	11741900	10460900	10241300	10170900	13774100	11164100	12064700
"P0AE39"	2794470	2488710	2590980	2297370	2703580	2321850	2846150	2395920	2310980	2574820	2812620	2433620	3095190	2616820
"P07604"	6617500	6907030	7034920	6984460	6884540	6992840	6819560	7003460	6608530	7217380	7325320	6019390	6951150	7027850
"P0A9W9"	19936000	18917300	18138900	18137600	16875000	19146200	19249900	15054800	19795400	16926400	16557600	25307900	21054700	21347500
"P0AFK6"	328779	355472	202792	385273	168516	230950	287239	NA	361326	223230	157341	142332	217857	348930
"P23908"	9669390	11360500	13151300	10303000	12318600	11518600	10005100	12278100	11816300	11964200	11556600	11036900	12238200	11947400
"P02932"	NA	NA	151557	NA	NA	87775.6	NA	358299	156949	153070	NA	344567	NA	177542
"P27240"	598775	692050	708811	715553	845919	812761	794661	516787	775220	948254	937184	672192	1102650	939230
"P38489"	19189600	17840600	18586500	15967300	19115600	18543600	17155600	16504500	18172600	18399000	18401900	23161200	20419200	21259000
"P27848"	4210220	4109180	4723580	3993030	4443480	4604880	4231110	4055880	4220620	4298880	4588700	4814410	4164870	4591910
"P77499"	10153400	10819900	10615600	16804100	8393530	11605500	13719100	9734910	13216900	11884200	12037300	12096100	12346100	11929500
"P30855"	955880	968586	1118520	1131600	1278180	1089370	969498	1064360	1012290	1118180	1157810	1342610	1463470	1517130
"P0AAT2"	4063770	2859130	2980400	2241100	3638790	3107340	2612420	2519220	3117810	2890000	2743340	2142070	1618760	1710770
"P27830"	1627170	1791070	2041240	1649360	1941250	2091210	1925190	2205700	1932500	1914860	1964680	2835850	3247360	3389050
"P77318"	12437800	12454200	13669000	11212300	17155700	13273600	11499400	16052000	13224300	13606000	13747500	1725930	1671250	1949010
"P0AGM7"	1152020	1229130	1015170	1013540	910309	905269	877989	1048330	735622	675102	996992	885119	887109	1173530
"P0AE85"	7458300	5624810	5453510	8037800	5205500	6967770	8390120	4625360	8314390	6533680	6647600	2881690	2096400	2707170
"P50465"	283389	291071	268288	193696	296250	281646	175875	240912	250156	368788	274773	722449	501297	414582
"P06720"	3246000	3565030	3834390	3250250	3762120	3021800	3486640	4041940	3380570	3554280	3522770	427827	630128	641337
"P64451"	6381630	6876750	6192130	8990770	5819370	6332150	10198600	5991500	8109400	7127840	7501080	3646330	5951230	4777970
"P0AFI7"	6085720	5827390	6846060	4531980	7769970	6371610	5791560	6182590	5720320	6929970	6852110	5199290	8654500	8296250
"P0A8L5"	2195480	1597650	2046800	1298920	2140600	2055900	1655330	1612690	1708450	1732060	1559460	2148660	2089860	1932630
"P33025"	2798670	2581180	3001000	2629980	2732460	2528700	3036870	2676090	3041220	2933260	3124650	520611	368200	398344
"P0ADM8"	1033430	950718	1169290	904751	1292390	1219110	981239	1068360	1169790	1457700	1382440	1322460	1158800	1407850
"P03841"	15249300	12526600	16715100	19447000	10204400	14691100	20607800	10533300	20030400	15290600	14863500	16146900	12380300	14797300
"P24255"	4971220	4988500	5069090	4615300	4859340	4992240	4752110	4183150	4582060	4637050	5090100	4161750	4908810	5056840
"P0AFR4"	23398900	24482900	22943100	22672700	23737300	24486200	22867300	19620400	24542200	22096000	22419300	19970600	18060700	19085700
"P63020"	62900200	51738900	42887900	53348700	41086900	50830300	47922800	36289600	56744000	45967600	42759000	38455800	26732900	32822200
"P0AA43"	19684400	18054600	15942100	15869800	17985300	16779200	15228900	15919500	17427400	15904500	14389800	20537900	15745300	18089900
"P15082"	3617110	2807420	2964060	3286510	3117350	2878020	3068950	2381600	3048890	2767970	2615750	2057890	1560300	1808050
"P07014"	143969000	156508000	192876000	89917100	198510000	151117000	104630000	195175000	146013000	163026000	160179000	35225300	31859800	31529500
"P0A9K9"	127534000	116801000	107845000	124085000	99626700	117886000	103414000	58229200	129236000	114294000	101123000	64810800	73348300	79476400
"P0A8I3"	4669170	5172970	5922400	4689850	5705470	5411140	4894490	5161610	5069060	5201610	5442240	6575010	7143840	7010000
"P07822"	708747	852974	886168	1174720	727990	790905	1138560	420119	756452	935428	910890	1192620	1322390	1385070
"P27836"	1035620	1219570	1420630	1125390	1477670	1305080	1315050	1383050	1235460	1349610	1614450	1666700	2028250	2154010
"P75949"	8014820	8283670	9292630	6318540	9633420	8520870	7006730	9651280	8129370	8118830	8119240	8783690	9283230	8984210
