rowname	Ref8537_QC1_20230414_1	Ref8537_QC1_20230414_2	Ref8537_QC2_20230414_1	Ref8537_QC2_20230414_2	Ref8537_QC3_20230414_1	Ref8537_QC3_20230414_2	Ref8537_QC4_20230414_1	Ref8537_QC4_20230414_2	Ref8537_S4_20230414	Ref8537_S8_20230414	Ref8537_S11_20230414	Ref8537_S18_20230414	Ref8537_S21_20230414	Ref8537_S26_20230414	Ref8537_S35_20230414	Ref8537_S37_20230414	Ref8537_S45_20230414	Ref8537_S49_20230414	Ref8537_S52_20230414	Ref8537_S60_20230414	Ref8537_S65_20230414	Ref8537_S69_20230414	Ref8537_S75_20230414	Ref8537_S79_20230414	Ref8537_S82_20230414	Ref8537_S88_20230414	Ref8537_S94_20230414	Ref8537_S100_20230414
P0AG80	22.8485971071767	22.885600007605955	22.84919016015786	22.853752520387943	21.18635749577256	21.142505249532494	21.372388133882776	21.451432565059047	22.982923666035312	22.69632986567017	23.383016877421873	23.04468784184638	23.067698780245703	23.074811738657544	22.915112325476905	23.532274299006104	23.01360331026941	23.086427926402994	21.234472606245905	21.604511252537012	21.343005759423725	21.614113811570466	21.711309482931917	21.767833766300132	21.668192305535428	21.086735116438433	21.850758613110848	21.539790642293873
P0AG82	22.735766370633915	22.70474076552063	22.75769592336457	22.718318370639906	22.253631506552818	22.310384157497044	22.283475837696688	22.230175930600883	22.596728163779197	22.5120400299628	23.13270381885031	22.868635417286004	22.924259360520445	22.71530021060282	22.86774246310253	23.581221988831874	22.944393810088368	22.99517551926314	22.32253845277869	22.366565587905527	22.361763306560515	22.468071994760457	22.470818874579333	22.453444634622556	22.369643568724307	22.296254523704306	22.39075995350272	22.363881350560735
P0AG84	23.758342923976723	23.79183062457403	23.855186666269123	23.774280230320585	23.03956464759586	23.11005460672529	23.348627167536545	23.34882380752389	23.49434425336216	23.430673091697663	24.32403601519961	23.73890604595132	23.301009824095782	23.622472717413196	23.64663338533268	23.616954625619016	23.716523458080864	23.78111458537615	23.26325882444382	23.27150323297319	23.012397355864127	23.281187141416645	23.11155384132235	23.39533851997575	23.341222261038364	23.170233847681033	23.128540158148326	23.329776745951474
P0AG86	25.5149006219071	25.60749997586841	25.64353092436919	25.511950879604125	25.55431368816959	25.63695755957985	25.418315497426814	25.42446738554265	25.316556005915434	24.976288505748666	25.296571513763862	25.336700829790338	25.469305902928305	25.459500831498417	25.04336041662085	25.41268548313612	25.441771534688513	25.396205366921556	25.68482444016579	25.44628568682717	25.468668946621307	25.482247507366903	25.414944686506974	25.57198854885586	25.354168098551167	25.433995152039614	25.567769570425032	25.301254449310566
P0AG90	25.307984119118014	25.281824561746813	25.260528445290955	25.257236739916426	25.292597604815604	25.281167987395214	25.33562387883424	25.322885867723635	25.379127133102173	25.302664794497197	25.317876039628135	25.39491517501065	25.21978678540401	25.347171487874075	25.253642436755534	24.257208028174485	25.321300273432957	25.383198934765627	25.246021712354136	25.264977149493166	25.235899737174037	25.308143534848757	25.291896852398036	25.270856676800346	25.23799676266579	25.236125605114054	25.30918277082584	25.25574259740439
P0AG93	21.679870572236084	21.571456031319435	21.73833612814936	21.73077126285823	21.63253641422605	21.633124180024815	21.654102352229295	21.64499489490009	21.366538900279014	21.372677874713794	21.67364527509895	21.70451412178257	21.78451328297079	21.6762758122861	21.266953421249557	20.224483248119483	21.5851735012873	21.701109110686005	21.635417352748394	21.390563845672432	21.394513776588852	21.809928322592405	21.44880573863125	21.59041806142532	21.55974747610023	21.43999916045053	21.575255202110426	21.449689759499933
P0AG99	23.50091285524092	23.444276432441715	23.58750531594836	23.490371252480415	23.751460667155637	23.672093431478974	23.434547679592086	23.362302053311282	23.423912214764464	23.200992783577238	23.45197136065451	23.68904652033672	23.733887492101125	23.73432622083229	23.470330466753772	24.138710568494783	23.716354359080192	23.576567920612977	23.735440555338037	23.71515585000864	23.728388054962505	23.851718100203332	23.53559778448798	23.65692948188416	23.675448881740007	23.743226888892575	23.807234360778097	23.711654500788256
P0AGA2	21.979058300709234	21.866238426598507	22.011111981950577	21.81804004291265	21.596206516060278	21.691162888299992	21.86541643977818	21.91170553509553	21.373752173150542	21.934041754522795	21.86376022871751	21.40828468524719	21.06267106574814	21.453620922491965	21.98969315576965	21.149755295118865	21.918843697803332	21.460878073896687	21.778634343068404	21.94958153640944	21.87341090384259	21.247754496710243	21.971584569905758	21.509012972587094	22.119435091175383	22.0397774867226	21.51509432460987	21.847333730600255
P0AGA6	21.30905791094161	21.392893532517213	21.04030697337926	21.132577460874813	21.088019029749383	21.02104230701451	21.03904582702382	21.15180796222134	21.385291410093863	21.3752045622562	21.303502076109467	21.290951058622532	21.024426351854522	21.36016105586006	21.164204250226305	21.494763317940162	21.330076724888926	21.199517207973734	21.172463711172895	21.257862026583595	21.14823448969421	20.836776187652077	21.110472909769186	21.158029656803684	21.19650038803446	21.241832799024422	21.05976711805841	21.256395066205386
P0AGB0	21.436030591532695	21.306425978728853	21.36419928866019	21.418564093503505	21.700181919873923	21.681560829597732	21.845667837157094	21.759032463949623	21.432061684832384	21.544067266544776	21.450175037537445	21.218777593191025	20.9927493889503	21.398273461891776	21.38865383518489	20.58480758522054	21.388162634173284	21.405241108902946	21.89256866982336	21.87467898383365	21.920596007940723	21.51540292062831	22.083194806759455	21.759032463949623	21.90084625573513	21.892132384950262	21.766157883430186	22.00522447474563
P0AGB6	22.282611021864298	22.261981236017885	22.10796751144212	22.043347384994128	22.211399304879247	22.087852248377207	22.148019453399762	22.175136218297798	22.170450695446252	22.151554930593708	22.247214507144655	21.898776499859704	21.66182013689208	21.950916885786185	22.266499591708637	22.415443430943508	22.218589778301045	22.014194862658794	22.000369755016155	22.242512812406112	22.137492433424836	21.73045229119749	22.162687153398366	22.008091344112714	22.214984621112027	22.193025958975916	21.820188855959394	22.29855357138011
P0AGC3	22.61604473463456	22.617949275585193	22.583332373676576	22.626324313990736	22.27183743061117	22.270244347784132	22.2973680473218	22.237506522258737	22.656656854373193	22.574161160279047	22.83574619976527	22.79773408600482	22.791155945661007	22.765210226293583	22.47274977094386	22.349132724256254	22.598361100336515	22.778777486652825	22.16695201618312	22.238861145648727	22.28409549058094	22.34694247851958	22.23396580052168	22.365664350063952	22.201369183094336	22.130226943162064	22.33062386319068	22.18305792649213
P0AGC7	19.82079269222248	19.641158969085193	19.727901478354724	19.482883148951817	19.46802842292505	19.682141510184838	19.391885620813593	19.51648265932646	19.632722431765348	19.301594096315583	19.261383623843322	19.59096297185171	19.76973690030137	19.622349930085523	19.642398903253493	20.017039040762175	19.7158119686639	19.425936747075053	19.715795864322054	19.496946702887726	18.938526931969008	19.509999138583208	19.38315088253814	19.577795801516274	19.425481038440804	19.430676574018662	19.542354982120337	19.335528088667985
P0AGD1	23.869700775204596	23.873536353754297	23.71424694423419	23.664080081828658	23.2293102440364	23.19210561022224	22.719305761748764	22.774370410136967	23.61842479169664	23.06523733118525	24.03880934890846	23.93047952455268	24.451447581543583	23.676942503926934	23.48604942061572	24.22896230123936	23.688730570824916	23.659644262961223	23.269508252485803	23.398426603155542	23.026108758790173	23.27250538628987	22.868416551072794	23.151777782575294	23.010702620562498	22.689632502748413	23.130813584065958	22.879215707226983
P0AGD3	26.795866603510834	26.733598884893382	26.784712322903278	26.76295903150832	26.46324335124665	26.488292142828573	26.402995705005818	26.375482237336175	26.773827485531147	26.846504054376133	25.493242383157703	26.093404137414424	26.512202747078717	26.426865951854065	26.4547762632923	25.965507010257596	26.474893374993215	26.52922011768867	26.23614779853773	26.556000057090372	26.550469509426605	26.441549929081138	26.157943696943914	26.324039485563286	25.91664365244769	26.15612511358363	26.88318371262262	25.731820541980195
P0AGD7	23.44165932425328	23.471294944993666	23.566878847852422	23.54592244225495	23.776595164575667	23.844866038876184	23.762291391866015	23.805256613173455	23.53885553273608	23.385551732601265	23.590597372857566	23.62762636927731	23.539121713725848	23.73418499485645	23.303079697952846	22.863123567004962	23.484829919193423	23.617134677504048	23.72096248867313	23.67667868084264	23.684098670809	23.687600882006464	23.611792089694923	23.825961044977248	23.61866931951586	23.6453864157739	23.846571578222672	23.62217631226661
P0AGE0	26.307607056194122	26.457755648791675	26.246424741457886	26.1541021966606	25.632689395149487	25.640912755517284	25.810249799077802	25.669788541847588	26.131337124140597	26.13537554417856	26.194140178515507	25.957633565713508	25.779423240873005	25.87491365447297	26.39511575649151	27.086505444669765	26.075861608246782	25.6792703382854	25.371831155374146	25.818726620539202	25.65746346388211	25.554355661694544	25.868919759959685	25.659551166255255	25.90060323011351	25.53529468940195	25.481014618360636	25.685136018160353
P0AGE4	22.99688577431777	22.923012556877907	22.98347160789677	22.93522679133075	22.217619159421567	21.98872427649167	22.35289165994231	22.22446840945574	22.19224123832132	22.558997496784748	22.285184696991	21.94474831927294	21.613686509602406	21.68989067017709	22.68075173301745	21.424782839254867	22.470435715954494	21.803920567735737	22.145328133597047	22.364348057873645	22.065571962831044	21.652071981423806	22.179906531267594	21.72206649377067	22.40317774280565	22.348770931705474	21.491047130824175	22.26157326704102
P0AGE6	23.844382723818832	23.74548458780643	23.726983575163757	23.750923292477648	22.99537749200112	22.919250022341387	23.077801565916857	22.939207262972943	23.516388729558702	23.67284983804753	23.872165686164	23.409384746006015	22.962966862624654	23.4694160428765	23.77313694039274	23.992912012358957	23.829398778127334	23.488329399837145	22.899279924012834	23.155334259866144	23.066810725069363	22.626488541953794	23.240234296671833	23.102512333590074	23.329316608397114	23.086100646000705	22.844382741602658	23.14185613239368
P0AGE9	27.620092696807887	27.666715676905756	27.637466733718483	27.66377984478853	25.24072511492739	25.251951751975245	25.364382357099686	25.418588525701907	27.267543665188764	27.328449734783767	27.510349435013328	27.475780483582483	27.174857896556922	27.574466970665785	27.310449976625986	26.939365984018323	27.733717471302302	27.617545697811472	25.153259283081223	25.19015715360175	25.594712979834025	25.131450697007313	25.715328701145744	25.500706708065803	25.4733454796258	25.06920298506876	25.69862593104114	25.375089837223385
P0AGF2	20.979097707205824	20.943138808245827	20.644438358728664	20.61892989132565	21.256998201098146	21.238429592148268	20.750926311519528	20.775635907426985	21.49838421801739	21.051785222783987	20.872311456865393	21.00385564323038	21.45780083917976	21.056984493425567	21.001869896114414	21.78048507438202	20.895587253941862	21.036338506329194	21.383296146904087	21.37711529643795	21.097563291068123	21.365472868274793	21.01462594003164	21.214447771464407	21.055720378130296	21.073352176834923	21.450585744127224	21.041504913524417
P0AGG0	21.483550942645582	21.439807337648304	21.354160734106703	21.354655452461426	21.632904041098076	21.465087675899866	21.286342783985695	21.277393410698917	21.373777651785627	21.484995251539573	21.56724956916882	21.5442780237215	21.45499787670775	21.58794545226191	21.34216701848153	21.549641252744923	21.421572274787085	21.47606766329981	21.72418394231749	21.448382149373295	21.498115975835663	21.230894933796094	21.359141392237795	21.540248517716346	21.405559606912075	21.48650081646807	21.520947027798957	21.292538473089675
P0AGG2	22.631741707172196	22.703817985821395	22.50479765833447	22.436274371993047	22.110767261202906	21.97985647031435	21.998510460740462	21.885804289491425	22.833225195090474	22.634431668569228	22.65418666207978	22.626656583954247	22.556466485275873	22.772598492705736	22.719598263089583	22.98170848626572	22.717289629625718	22.855786413707172	22.020336188958126	22.124665382385484	22.074634408466338	21.98409041830839	22.144728191941127	22.170955521378044	22.03573561646837	22.056678315299873	22.122952995037146	22.0454385546366
P0AGG4	22.211429965910234	22.303839104302828	21.905811478813646	21.76668527923059	22.016437668881785	21.886449622630852	21.675670734357066	21.565144439175455	22.48908739647073	22.2022493618466	22.332364825332743	22.37422726931675	22.516909650241647	22.383339195104973	22.23188797585226	22.69090706827062	22.406388072246763	22.415284720022182	21.991730887985476	22.11785340413813	22.036633427125874	22.49545242600676	22.406622302347156	22.035441738783664	22.014019666325147	21.74754553385635	22.249905477200954	21.82766879940889
P0AGG8	22.56367906561835	22.73493355412198	22.551869879269937	22.74734820309899	22.986876231093518	23.01964311049747	22.851976601359734	23.013574959730942	22.815754520973826	22.726938121653994	22.74131671760612	22.736070818960478	22.707575839351716	22.707509309506282	22.701862113105538	22.651381547936875	22.73229201568789	22.711495679746157	22.906308452535402	22.998684277191742	22.89762872589796	23.050303965658355	22.853334577611605	23.046769776735456	22.81839733646202	22.929962816218115	22.943253285408375	22.957333955415393
P0AGH1	19.164155080407944	19.38693989456536	19.426823589230942	19.643321558083183	17.95396269797936	18.283289370822292	18.345161813021846	18.36320638586024		18.3346630446143	18.989633067522025	19.055924646590093		19.20366587906752	19.33940812468327		18.048376855074967	18.498116186143235	18.333732078791193	17.944950546997877	18.88094022425111	17.74997720170665	18.42549271914351	17.68683873794968	17.542292562955158			17.99566809269717
P0AGI8	20.918967472311053	20.986658450889912	20.740899356014516	20.902434057719393	20.583739277101934	20.660892123181473	20.80011644295355	20.732911357871032	20.897517121157183	21.028418496965852	21.150475515364764	20.937039341874407	20.333014857311642	20.895047534420073	20.99756928074507	19.987944529390447	21.13255425545178	20.982064359314585	20.74084571965057	20.948980656559897	20.767559294548626	20.607593466635905	20.946004116011654	20.778737355415824	20.91015695530551	20.87190029886851	20.661778542383548	20.900487732859283
P0AGJ2	21.489864211947175	21.394355329897657	21.431587926185287	21.556188623317503	21.731315868301948	21.73141966469693	21.788613839266947	21.78855841686779	21.131930045278633	20.96145409750817	21.46181989568426	21.38153285166356	21.283747886592575	21.341933614049864	21.112701815107464	21.28817337784733	21.486806844118128	21.352103804771055	21.791526060187987	21.755731789676442	21.828288086000608	21.488186191576073	21.795028432458672	21.826550880633018	21.806809815993187	21.810089688270807	21.624250731947036	21.82746829940298
P0AGJ5	23.63747325568262	23.523654386717215	23.608454743483275	23.568310271328468	23.820611947692164	23.826196185990845	23.72458086909166	23.779987291647785	23.696465526856706	23.624167115318816	23.491778501992624	23.628980852828075	23.66633496997294	23.62615432826821	23.555357098921114	23.637649797353966	23.568821395108664	23.690633854546334	23.779817739150086	23.740071096549322	23.83818536746532	23.808795087683084	23.746944436907036	23.84998736409154	23.774185604240625	23.68880171361099	23.839843531889176	23.742246547443887
P0AGJ7	21.177094412674958	21.226082981689732	21.05103872945569	21.20044564944672	21.097297053331864	21.121729276627168	21.1873414749808	21.155100292456797	20.994578428652105	20.910592230375364	21.173131829352496	21.124071452403122	20.959843222172264	21.165199274595828	21.123012056148422	21.26084143600123	21.131140303818345	21.180178695804592	21.122069717064562	21.24457746159397	21.206768194890635	21.116534152487944	21.265282071741414	21.274888218363436	21.267781332450728	21.096764192180572	21.16352101255682	21.219869169002127
P0AGJ9	24.54011666549178	24.634914175605736	24.502444306345694	24.57666042645969	24.79675055654871	24.844091241217964	24.876068865890385	24.92013424042492	24.66986039989104	24.52435958357223	24.408651779404966	24.561200805011413	24.469361025830718	24.659578676698825	24.480480257537188	23.770807640929167	24.568105482039456	24.59848454956065	24.832089249633864	24.7797048521417	24.89905746652517	24.734255404393632	24.89795098535172	24.85744271744693	24.865131316983067	24.84788298424839	24.78336984349307	24.86602955227383
P0AGK4	23.999591002579493	23.949022771139845	24.01400301745118	24.10752731506448	23.11440140156816	23.222325474392647	23.855928836695064	23.866861504362028	23.291320114660003	23.77123073108323	22.90837050307688	22.393120956835638	22.074806030221787	22.608484588699078	23.65551866348809	23.325268980135725	23.762293010312064	22.78195520418315	23.602456682612733	23.985597329963944	23.935130440167114	23.205198460272662	23.850168577659325	23.041096814809187	23.88739019706182	24.036890735979938	22.992042753940986	24.151207696261636
P0AGK8	21.907775966728803	21.927506860743403	21.52869450496225	21.575839240876558	22.07518047424309	22.129048701240507	22.16726174574598	22.19807725560137	22.02585520286421	20.978678291953656	23.232718114149748	22.32771051681112	21.883722852860412	21.70592117365142	22.476103068925575	23.359577413933582	22.384410340852625	22.338822047800797	22.46105444228002	22.862465562888918	22.27961593616071	22.805384362210894	23.06563956690897	22.78823575030346	22.735196847430853	22.26630126151021	22.602262816342385	22.76964326614616
P0AGL5	19.238589216218266	19.084053759034155	19.413748842402327	19.275650006334544	19.568160680297176	19.69790723083517	19.7454840886641	19.63532858380701	18.912121884381037	18.648981239275614	19.195175044957537	19.029752142702776	19.478362634734886	19.21535683819841	18.904984938763292	19.66851054638873	19.398591994468404	19.33124526166347	19.624831605914324	19.698505300193965	19.481422559836503	19.94484882724099	19.673013388559873	19.309881525833895	19.52406542430166	19.488058734148403	19.473568940650367	19.449885764208894
P0AGL7	21.772574030252358	21.477273105934035	21.279583837654837	21.750513702151533	21.92045187458138	21.868074725903906	22.001717856518955	22.000732247862707	21.747252836130574	21.99388393485995	21.737537050869292	21.41897193961463	21.445278791317268	21.79735992737736	22.056286255605308	21.96262846748387	21.900381697599816	21.628759432719008	22.08472925526975	22.228052567109923	22.09188714744312	21.861337090211485	22.13012624370875	21.928037577185915	22.183058935593312	22.270705313477478	21.957127966755465	22.21603652080024
P0AGM7	19.639584176823924	19.599541819736128	19.72075710763008	19.639251761482516	19.957913667223345	19.99227432192267	19.766653701897123	20.09524022395828	19.513754013268056	19.03692459846532	19.64891426647138	19.39866099093597	19.187611816596572	19.372810134582213	19.26253678655097	17.86127630669772	19.582045540198365	19.368268974477175	20.227272281393905	19.864238235395632	20.173859661576888	19.42908216703911	19.792899049826513	19.49146528594326	19.634312735981958	20.051421382925433	19.62842113281923	19.446855687986336
P0C018	27.06748209932589	27.116426907249753	26.975154380991796	26.96033962109676	27.563811748342264	27.646816032111015	27.50220489639846	27.47828581097598	27.453639421766532	27.14923382299292	27.08444912331929	27.363865913150125	27.73396737762635	27.46130093272849	27.059980046217216	27.21513340468256	27.24379140568166	27.31320821006671	27.69936618938737	27.740751098953602	27.74365007423756	27.827012950895956	27.58995489112916	27.590231524004153	27.53726539870919	27.529656289929797	27.782202671062972	27.59491530207653
P0C037	23.414843196012786	23.446100408882195	23.22797626821795	23.24041562080604	23.51687681167964	23.507843063172825	23.18977074701682	23.10094927802049	23.515421596705426	23.606188281742337	23.75695567297589	23.751846021929186	23.47919663551427	23.61804585111649	23.77005101749472	24.43598920793399	23.722040179353417	23.509277928173436	23.686595601357777	23.94925920886937	23.683739132182964	23.736110811673942	23.720748921704267	23.521378116938397	23.53476535105039	23.353638197449225	23.415297689846756	23.549256058641728
P0C054	22.89205888489685	22.974419332416108	22.669480549344478	22.88699096845857	22.48382071809232	22.547343655100246	22.750609053481003	22.66040237728426	23.078606806782144	23.16575690347903	22.965342425574487	22.646723772276427	22.0728642931333	22.87532848973688	23.118137974368274	23.496327194586424	22.957011187463372	22.57580856232492	22.55883016703367	22.907812363470857	22.68123082605694	22.53788853428396	22.837081279764192	22.7462744779536	22.980449317315042	22.85013024698226	22.57490142541957	22.979195919303894
P0C058	17.75436681490497	18.181924772831895			18.173076419532578				17.71046457043962	17.808094461630642	18.30122759192121			17.452434545125715											18.546936890165355			
P0C066	20.27875736286063	20.32543440548165	20.437253482642205	20.41044408218256	20.55754392897286	20.50999485289579	20.55837729071209	20.556727402097987	20.344664247862113	20.34627470415075	20.458883643245816	20.44035091752197	20.457023110325224	20.445316717800324	20.371629865374395	20.562775455362928	20.390338586550424	20.378027039866637	20.614239491203413	20.556092326802425	20.5993340155485	20.755451392517887	20.656527396261993	20.71997911712715	20.60315938773721	20.58616595590167	20.717502794684382	20.720865432581988
P0C077	20.762447415118714	20.72987054151485	20.10268807950039	19.72401401051471			20.525975685774064		19.89023808589588	20.542856839646035	20.378218106738235	20.218404486884946		20.12659621647739	21.6611154681961	20.262052699492884	20.93483201494317	20.731326899889854		20.91272735399293	20.51609930376036		20.391369821752	20.612801857433624	20.248415593367127	20.168141028888666		21.022994938196113
P0C079	22.348834361565363	22.3836545615944	22.168056305728506	22.19093462824506	22.132256046666985	22.134792359515703	21.63673433977249	21.556078196261705	22.657547988707908	22.40191935630262	22.158478633007583	22.28650478240559	22.76250015853896	22.41010226714687	22.44038734007977	23.1251203316281	22.39001704954105	22.123649285766508	22.182724961287484	22.1476000090679	22.017227238069857	22.15695500625279	22.077989189803667	22.05820168502836	22.02157537609135	21.829974271555017	21.9063037160905	22.05030722700785
P0C093	21.85524890822743	22.130413487273454	22.077932116208853	22.106381709992238	21.34678542609246	21.268454652702353	21.56832600648648	21.40211816342396	21.144635867974202	21.755801852129178	21.779719543244884	21.317218101756907	20.26981257796077	21.16127397857014	21.948966537348618	22.11004764255634	21.728879173870173	20.46745742639989	21.08572743674096	21.434680112588087	21.414140792862764	20.626800099991367	21.794946074948033	21.321723555876225	21.967693675133788	21.527203084804484	21.045109626529843	21.629468335679636
P0C0K3	20.844761859547752	20.856491229760174	20.869486765652162	20.86279921725243	20.91883738374954	20.79458777606142	20.878759250524517	20.85440839655454	20.65719910346258	20.795275708570806	20.972241559577753	20.58448949304791	20.44960404741112	20.610425324361827	20.785927917658	20.691295251959502	20.90263892330291	20.726835631147637	20.750382313955683	20.81214540786	20.94513021505972	20.53959455315681	20.908934249932052	20.83130314256009	20.998286772835904	20.92171579340436	20.689248363450773	20.88452999930184
P0C0L2	26.951035286235108	26.952153201804805	26.743720024626654	26.73405893514511	25.942176704590814	25.952594119095856	26.06765123878833	26.079260897611487	26.642708794778876	26.594261654413454	27.3149938558586	26.922413375194377	26.60203061488155	26.71774513378417	26.77490718407474	27.870440745672997	26.815721662555482	26.858336052261375	26.27429576023023	26.44587035038514	26.005592100966904	26.41772449949131	26.05410889624883	26.33001940372425	26.208626504771754	26.088381516342103	26.058705415184047	26.288272952473907
P0C0L7	21.92173412052818	21.913713222600528	22.11864745597541	22.128351078508018	23.7142397902879	23.653764576112092	23.828464455879182	23.81568677902978	21.088200605359415	21.771652792675088	22.028274132148294	21.416468745643552	21.18408711567286	21.4062399370715	21.798581175896004	20.7991353439836	21.91955115752092	21.576229134299904	23.52366980339184	23.5471927506744	23.620360383052564	23.004197030867253	23.914119640583156	23.52272086085204	23.92928984733678	23.685863836981667	23.51146801444185	23.64484417242055
P0C0L9	21.575815792859377	21.487894955944824	21.35570101871248	21.663120549849996	21.917625205941857	21.883771860073978	21.728939959359764	21.669465564351945	21.76367179083915	21.3005236555594	21.416817816295932	21.4810749932702	22.170457787668028	21.642392544149136	21.485563550587486	22.011298935080458	21.601760996205012	21.44800998143301	22.094780789343524	21.968540971283904	21.708304750527876	22.00217712843547	21.655039835857586	22.01967370656086	21.664628742903783	21.758046527251913	21.88752205746233	21.557901300346888
P0C0R7	22.372008235670968	22.41333407884842	22.465065447985236	22.5604917092785	22.324914576282826	22.185975443827278	22.31152415229201	22.35201998920833	22.39200170515551	22.341536754901977	22.240685313290715	22.121882206193757	21.723867420686204	22.276646269986657	22.251068105281004	22.56473708452802	22.264268719950294	22.134401120842792	22.16839681547687	22.196572124318497	22.21892154704326	21.931079322592524	22.3444524182303	22.216749266615572	22.3254612195878	22.123112446985534	22.18657733858827	22.280097049448425
P0C0S1	24.76194862916972	24.89544325030463	24.60745374910428	24.5968270968043	24.04115635050002	24.1657384375174	24.430365354635185	24.493869577052592	24.374947111967124	24.77471460902988	24.83852458087341	23.957121668577532	23.41358181280161	24.07947375802835	24.97063406543851	24.405257014025604	24.625824701701053	24.064463281799938	24.140010675224126	24.666163871885537	24.446807234262202	23.624497699941404	24.904446310757027	24.215804801188433	24.912855466261927	24.80269185503336	23.862298135140005	24.944263152861165
P0C0U4	18.559544838106817	19.173503976799502			18.192528050622613	18.08357864606007	18.343254955621873	18.002110603669763	18.774229840820997	19.02738126710031	17.727231459007633	18.844176114151203	18.27966652792065		18.255442015839346		19.092699016609036	19.008590728037692	17.751144469724142	18.03245562063352	18.251605731019346	17.636876722234014			17.97999933909528	18.12863595240354		18.572257147291367
P0C0V0	24.446619497945047	24.4772493318898	24.404137709679745	24.448749689075402	24.59559545240683	24.665588784643887	24.55657414439291	24.53948231503764	24.487273100819138	24.41016918717257	24.735083594454203	24.794308459611045	24.554262495529667	24.737600452284333	24.65317794765872	25.040821131990423	24.883072873101224	24.811074749138477	24.785627596443106	24.79219452006052	24.717473557632278	24.944259103412943	24.637230904334245	24.81057823137722	24.727756458276218	24.740514794292523	24.786421368083836	24.801513615279628
P0C8J6	28.37577869923652	28.311900642391972	28.32235795485132	28.372007256718064	26.508451563452365	26.51011776661152	26.13026791252375	26.12833951510806	28.04992263272386	27.99330481475699	27.821298533970065	28.005220218932028	28.096821516129975	27.958678053188276	27.795010753275772	27.520184185113106	28.008075051720198	27.936042004503058	26.223498049659973	25.78411210924504	25.984190115857853	25.55850663270487	25.534506186723647	26.01898389206366	25.96267470845127	26.293973609040734	26.044054213933475	25.74619787237389
P0C8J8	27.585521717342683	27.58402134351683	27.76317246932486	27.76856881514747	25.223177851775816	25.340334577533483	25.221343674292914	25.27422291601332	26.966538617881696	27.424500550887846	26.703913178904163	26.728151357540153	26.458434471269115	26.6850148889767	27.032199895243956	25.742216477162223	27.33875945355647	26.8039865954555	25.00656223253889	24.672164121678584	25.270159739497785	24.076560925122823	25.06641695396594	24.67301602310752	25.052726204991565	25.25171088914013	24.796037086262295	24.98926561129119
P0C8J8;P0C8K0	26.252674853314986	26.139600634202946	26.06898820887917	25.943794022728593	22.954313873022425	23.004217042636952	23.094830226761445	23.1370277102051	25.751546132925444	26.679743516397597	25.516381124755117	24.938093390247758	24.27911745678655	24.974094752475004	26.32190442593138	24.810589446592843	26.196087259299972	24.570723552735362	23.10119692040994	22.92878027053567	23.719690239024672	21.258593194323442	23.647523107934347	22.271963906141313	23.49008769033602	23.73005140805538	22.295021407179263	23.37860724886753
P0C8K0	18.164526773741485	18.36845500439916	18.884341712757585	18.79778771174718	18.558746602305284	18.575664325761597	18.469795247360317	18.557607302162637	17.612597323859724	17.517861997961145	18.664119560311935	18.66857839916564	18.459813000647905	18.312432090020323	18.21848764548865		18.498795243764043	18.314906568455157	18.355454663173898	18.917381194057427	19.256334111258937	18.726098461081236	17.995158738956537	18.164784804716174	18.325577969569572	18.710240330265673	19.006729355372666	18.161194029991456
P0C960	21.30899234053468	21.451414839865294	21.26610863912186	21.304584822927765	21.371126681047173	21.476861045967766	21.295172316486585	21.312561215155625	21.57946337823867	21.263833604339148	21.287875227277034	21.612531016123576	22.01328562939336	21.628674384415056	21.30864123749666	21.7395028963017	21.44424069429091	21.63614924487345	21.519711458521748	21.48546254986531	21.48109587839601	21.63363856563746	21.426714008884744	21.576820755145803	21.340798771561353	21.413993345647583	21.64505633501912	21.427869088950757
P0CB39	21.69530261005505	21.733727179395153	21.70623645121192	21.834234980235983	22.127100110917503	22.14354276383878	22.20220806610437	22.173441943317215	21.71809206358334	21.64638590019586	21.798910102259768	21.838126663442274	21.570066106269714	21.837259740670547	21.545447857164845	20.42489561054778	21.792117655469767	21.8404404205571	22.04254033141313	22.017251606002233	22.206609780559923	21.90209330896635	22.21087261159164	22.165865899643173	22.12509258581104	22.133304641570902	22.167989912341554	22.06422470055682
P0CF91;P0CF92;P0CF93	18.15741779707197	18.39329259938033	18.542135586494993	17.79425113097821	17.942186096857554	18.310351308996953	18.20626332893973	18.395622314401994		18.392204807784665	18.56970971909053	18.343522174777515		18.333454592049936	17.723107914335667		17.423841194727633		18.421547414029657	18.34652772071	18.232577094174154		18.03816291784728	17.922660847320582	18.281458994554633		17.76291675456021	18.076812286391245
P0CG19	21.896537696953736	21.785791142515023	21.735089346760002	21.818503105107123	21.22619919145813	21.452162651065205	22.1209762785155	21.346981697935565	20.684096435945275	20.085577864091434		21.14560188903898	21.435373520437462	20.837458598243387			21.87276900947673	21.14156363401509	21.55340335328276	21.908136171001647	21.21596747818347	20.981657083417165	21.952801723793485	21.544544936217168	21.734431531334522	21.36719582279646	21.367242803403865	21.252104899666335
