"MSP"	"SRS2821229"	"SRS2821227"	"SRS2821226"	"SRS2821225"	"SRS2821224"	"SRS2821223"	"SRS2821222"	"SRS2821221"	"SRS2821218"	"SRS2821217"	"SRS2821215"	"SRS2821213"	"SRS2821212"	"SRS2821210"	"SRS2821207"	"SRS2821206"	"SRS2821205"	"SRS2821204"	"SRS2821020"	"SRS2821017"	"SRS2821016"	"SRS2821015"	"SRS2821014"	"SRS2821012"	"SRS2821011"	"SRS2821009"	"SRS2821008"	"SRS2821007"	"SRS2821006"	"SRS2821005"	"SRS2821004"	"SRS2821003"	"SRS2821002"	"SRS2821001"	"SRS2820998"	"SRS2820997"	"SRS2820996"	"SRS2820994"	"SRS2820993"	"SRS2820991"	"SRS2820990"	"SRS2820986"	"SRS2820979"	"SRS2820976"	"SRS2820975"	"SRS2820974"	"SRS2820972"	"SRS2820967"	"SRS2820965"	"SRS2820964"	"SRS2820963"	"SRS2820962"	"SRS2820960"	"SRS2820959"	"SRS2820958"	"SRS2820957"	"SRS2820956"	"SRS2820953"	"SRS2820952"	"SRS2820951"	"SRS2820950"	"SRS2820949"	"SRS2820947"	"SRS2820946"	"SRS2820943"	"SRS2820942"	"SRS2820941"	"SRS2820940"	"SRS2820939"	"SRS2820937"	"SRS2820936"	"SRS2820935"	"SRS2820933"	"SRS2820932"	"SRS2820929"	"SRS2820928"	"SRS2820926"	"SRS2820924"	"SRS2820923"	"SRS2820917"	"SRS2820914"	"SRS2820910"	"SRS2820909"	"SRS2820902"	"SRS2820901"	"SRS2820898"	"SRS2820897"	"SRS2820896"	"SRS2820895"	"SRS2820894"	"SRS2816074"	"SRS2816073"	"SRS2816071"	"SRS2816070"	"SRS2816066"	"SRS2816065"	"SRS2816062"	"SRS2816052"	"SRS2816048"	"SRS2816045"	"SRS2816044"	"SRS2815679"	"SRS2815673"
"msp_0206"	0	0	0	0	0	0	0	0	0	8	0	0	9	0	0	0	0	0	44	50	87	0	0	0	0	80854	1479	66	93	70	64	50	46	5970	0	48	0	0	0	0	0	0	0	0	0	0	0	44	46	45	40	0	39	54	45	0	0	807	0	1275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0
"msp_0207"	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	1878	2973	0	0	0	0	0	9	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	948	0	0	159	0	0	0	0	0	0	0	1192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	951	135	0	0	0	0	0	0	0	0
"msp_0208"	8026	2285	112	2938	1098	143	860	2029	1840	747	4674	177	1755	1582	1629	2356	909	937	1200	121	135	392	1226	91	586	162	81	0	125	0	60	375	986	69	840	222	914	358	352	1047	315	175	1390	4610	562	162	1186	184	25	346	272	761	565	201	1611	321	1152	1065	1351	503	403	2721	1215	1617	778	1406	2819	320	3567	1303	1243	3563	92	1310	76	1093	1179	619	331	1437	280	504	856	391	366	788	205	222	436	139	2163	1171	490	1859	1348	743	487	2041	4302	1766	68	2858	94
"msp_0209"	0	76	555	0	201	618	25	0	0	0	0	0	0	0	0	0	0	0	74	256	8	111	0	7	0	430	0	113	123	47	0	0	65	0	0	0	0	0	0	0	10	0	0	0	0	17	107	29	0	189	216	0	10	34	1228	0	0	0	0	0	727	0	0	34	46	0	345	0	86	0	0	0	0	0	0	634	0	0	27	0	0	0	0	0	17	25	17	25	0	148	20	0	0	0	0	0	0	0	0	0	0	0	23
"msp_0210"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0213"	28	1650	197	650	42	36	2691	3357	1234	71	463	25	1789	218	35	167	300	46	473	321	313	10	295	305	1117	57	44	6608	544	493	81	18	616	32	87	323	1736	208	126	16	320	957	845	574	348	34	281	435	353	119	2624	470	188	2484	1062	77	135	777	112	135	1943	525	254	1640	2243	335	211	93	763	728	331	582	1992	200	99	271	173	40	18	405	49	20	32	0	5824	56	1018	977	128	2545	1277	75	175	379	25	46	13	35	110	245	257	650	26
"msp_0214"	0	14613	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	7	9	8	0	0	0	0	8	0	37	8819	8	6	0	11	25	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	7	0	0	0	0	0	0	7895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0215"	0	0	13	0	0	0	31	23	0	13	0	14	19	9	75035	0	0	16962	35	30482	76	13	7	0	10	41	32	56	38	33	17508	36	35	31	10655	0	0	0	0	0	0	0	0	28	0	3952	0	24	30	26	35	0	31	22	29	0	0	0	0	0	0	12	0	0	236	0	0	0	0	0	0	2025	0	0	0	0	0	12	0	9528	19119	14849	0	1246	2576	0	15566	0	0	0	0	9	56	10986	0	0	5209	0	0	0	8	0	0
"msp_0223"	0	0	91	0	0	0	0	0	0	10	0	4068	0	0	0	0	0	0	0	0	0	772	0	0	0	0	821	0	0	0	0	0	0	0	3074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	14511	0	0	0	0	0	0	0	0	0	0
"msp_0224"	391	88	116	0	84	74491	60	285	128	204651	81	191	12	11	13	33	0	20721	222	351	1060	41	19	18	8	132613	26732	539	702	297	439	201	281	170967	17250	56	57	106439	11030	31942	8851	0	0	47	36	253624	0	215	259	242	299	0	96035	245	266	199291	158	127	34	59497	275	561	69	502	572	389	101	45284	897	126	104	96	165	76	79850	138	25	22	0	50791	38638	7781	12	134	0	0	0	0	0	0	0	20	17	9034	2754	0	35349	70	0	0	23	57	0
"msp_0225"	0	3991	228	0	429	1706	10200	7	1585	800	6487	628	4948	297	0	534	0	359	1829	8	970	1095	1057	0	0	9	17	19	1023	6	375	184	924	507	3233	435	7659	7	1214	0	0	12	237	851	1180	257	457	1990	3275	516	10	7	2279	88	749	79	10	41	2559	170	0	544	17	0	0	0	0	19	13	236	0	934	989	0	441	610	0	7	271	3189	1762	3901	101	949	524	5	1804	1297	190	0	12812	304	5335	2723	3329	6243	144	1285	0	101	28	823	0
"msp_0226"	0	0	0	0	0	0	86	0	303	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	934	4036	0	0	0	0	0	0	697	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	486	0	0	0
"msp_0227"	0	17	59	1495	15251	8	0	7	389	33	0	213	9	3845	911	10672	2632	0	4162	15	11	2147	25198	11	12	69	20	14	16	15	93	783	2226	86	7	370	0	0	0	41	0	5884	12	11044	0	114	1639	218	1221	8347	15	14	1981	12	3321	183	0	122	673	96	7125	0	0	122	151	8490	0	7	266	0	0	73	296	0	0	2039	864	0	191	0	281	284	224	61	240	124	774	0	5194	9	2648	0	4373	0	1687	0	44	0	586	0	0	7790	99
"msp_0229"	0	0	0	0	0	0	0	0	0	7	0	0	15	24	0	0	0	0	37	123	48911	0	0	0	0	38	32	24	36	25	30	17	30	20	0	0	0	0	0	0	0	0	0	0	0	0	0	24	28	21	30	0	17	26	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	32	0	0	44	25	25	46	0	0	0	0	0	0	0	132103	21	32	0	0	0	0	0	0	40	0	0
"msp_0230"	0	0	0	0	7	0	2587	0	542	43	0	81	0	0	0	0	54	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0232"	0	0	0	0	0	0	0	23	0	0	262	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	145	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	806	0	0	0
"msp_0234"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	0	5	0	0	0	0	0	0
"msp_0236"	0	0	0	7488	0	20	1127	164	125	669	477	37	12	151	366	653	1112	7746	357	63	0	332	235	1638	17	7	57	0	327	0	78	320	8	179	1363	0	2885	551	63	762	708	1015	9197	108	10259	0	471	5	212	30	0	0	830	0	2630	77	269	543	31	96	11	0	2406	137	3580	1083	1308	298	30	405	17	1434	17611	306	180	2748	3911	565	198	1928	43	69	62	25	280	0	0	627	0	280	113	334	7	214	229	1265	1473	0	1002	0	278	192	0
"msp_0237"	0	0	4	0	0	17	57	0	141	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	823	0	0	0	0	39	0	0	0	0	51	0	0	0	0	0	0	0	0	0	156	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	31	0	0	22	0	0	0	394	15	0	0	0	0	129	0	347	16	112	61	0	24	0	0	0	0
"msp_0238"	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	21	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0239"	0	7956	0	0	0	1195	0	18	0	2701	0	11	0	0	0	0	0	0	1768	0	0	19	13	9	7	0	78	0	0	8	0	0	0	0	0	0	0	0	0	0	51	16	0	39	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	13	185	31	165	143	358	0	139	0	283	11065	651	642	0	0	0	7	0	0	0	43	1397	2666	0	647	11	780	4590	11	0	0	0	0	352	288	0	0	0	0	0	0	0	0	9
"msp_0242"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0243"	0	0	0	0	0	136	0	0	501	0	0	0	0	0	0	0	0	0	0	0	0	3291	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	10	0	0	0	0	0	109	0	0	0	0	0	0	0	489	0	453	0	984	0	0	0	0	211	0	0	7	0	0	0	9	0	0	0	163	0	0	67	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	579	0	0	0	0
"msp_0244"	0	0	4734	50	181	62	66	2658	258	28	0	218	303	495	132	388	1342	58	679	21	171	274	0	105	120	226	11	0	743	0	51	35	1027	105	218	101	0	567	25	414	0	87	140	107	616	129	253	41	287	600	0	0	30	0	0	59	725	195	43	191	0	814	76	246	0	235	24	63	679	56	0	282	0	111	32	14	26	169	141	53	36	229	0	81	41	24	182	0	211	0	146	161	120	60	60	629	724	45	233	0	0	0	273
"msp_0246"	0	0	8	11	0	0	0	2381	0	0	0	0	0	0	105	0	0	0	16	12	523	0	138	0	1442	13	18	3212	20	5435	39	12	12	13	0	0	582	0	0	9	0	0	0	13	0	0	0	10	0	7	18	226	21	13	11	428	0	343	0	0	2343	0	65	1057	528	0	0	0	815	0	0	0	1502	0	0	2675	0	0	0	0	34	0	0	0	0	0	7	0	0	0	41	31	0	0	0	0	46	0	0	2083	0	0	588
"msp_0247"	0	0	233	0	751	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	24	0	0	0	14	0	0	114	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	29	0	0	142	0	0	0	0	0	0	114	0	0	0	0	0	0	5052	0	0	0	0	0	0	0	0	0	0	0	38	345	252	264	445	0	0	0	0	0	0	0	0	0	0	0	0	0	712	0	334	0	0	0	0
"msp_0249"	0	15	11	16	0	22	399	0	91	0	8	88	30	382	48	10	0	0	0	0	0	40	156	0	0	29	0	0	0	0	0	0	44	0	159	73	1261	0	74	109	349	0	8	90	71	35	0	241	802	15	0	209	88	0	0	204	106	0	11	0	0	11	31	0	0	0	123	0	118	8	30	103	20	0	10	15	129	26	15	63	19	253	63	99	0	103	143	0	23	53	452	0	89	0	191	59	63	141	26	1098	57	11	0
"msp_0250"	0	1754	2393	5952	1425	274	7	2817	0	2963	2087	256	13	0	10636	1350	7538	0	9	6	1113	77	0	0	0	572	8	20	1721	0	10	273	9	369	1138	0	0	28	7	1844	0	0	1156	28	1961	798	4431	12	2869	1130	10	465	635	0	371	100	0	179	0	0	23	29394	1514	1893	9983	0	3492	42	71	356	3493	6522	0	1396	0	101	1289	30	0	0	0	81	825	888	0	1020	0	0	5217	0	6628	2807	0	2317	2636	2573	657	2242	0	0	4360	361	0
"msp_0254"	0	0	0	0	0	0	0	569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4974	0	0	0
"msp_0258"	29	0	4967	2347	745	466	1089	1401	2224	1013	1813	911	794	1088	464	334	1510	451	349	23	765	1944	173	61	3507	1579	208	31	160	17	329	74	734	412	1747	743	0	2201	4606	1252	1148	3930	2501	19	1613	514	7778	3164	1803	3078	3270	2372	1698	4519	3000	182	883	2852	229	476	1133	980	1449	19	1813	8	0	2091	1425	0	820	2780	3620	5	987	1080	295	101	36	215	642	494	455	70	4489	2152	693	165	1108	816	8996	590	3213	1625	701	470	1670	289	1026	747	7914	520	1122
"msp_0259"	9	17	825	1739	4830	312	869	2923	667	5594	8155	1308	3069	7192	0	925	7362	1638	0	0	8	919	608	566	1172	200	190	16	2107	0	137	430	657	349	772	235	378	691	1461	72	526	1030	0	1754	0	1856	2824	253	892	1024	0	5691	475	0	2453	243	1543	831	1410	486	16872	2929	681	4524	5505	1324	341	707	5231	0	0	1047	61	0	157	325	440	519	530	629	2572	807	905	236	2996	726	670	211	1703	1570	1081	449	571	784	333	629	758	668	1074	31	751	1348	410
"msp_0260"	0	0	93	0	0	3666	0	0	0	2314	0	1159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	912	9	1518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1233	0	0	0	0	65	0	0	0	1663	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	3473	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0262"	0	7	582	8	13	1645	0	25	12	15	0	2472	3374	1250	7491	0	0	0	0	0	0	2468	0	17	0	0	0	0	0	0	1885	2460	8	107	7	157	0	491	654	0	0	0	6	1103	0	23	26	0	0	0	0	6	0	0	9	398	0	190	6409	853	0	0	0	0	0	9	0	0	0	143	0	1633	0	0	797	0	0	8181	213	6079	0	0	4314	0	0	0	0	0	0	2884	681	0	0	0	866	972	688	0	0	0	36	0	0
"msp_0263"	42	10	0	0	0	0	844	0	27	0	56	0	0	226	0	9484	0	0	0	0	0	9	0	0	0	0	7	0	0	0	732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1645	0	0	0	0	0	0	0	0	4149	88	19	0	0	20	20	0	0	0	34	1508	0	636	0	0	0	0	0	731	0	332	1202	0	0	0	45	49	25	39	0	34	3999	0	0	0	0	725	28	0	0	0	0	0	80
"msp_0264"	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	700	0	0	0	0	0	0	0	0	0	0	0	0	0	3221	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	26	0	0	0	0	0	0	0	0
"msp_0265"	0	0	0	0	0	0	0	0	0	0	0	5524	0	0	0	0	7900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1380	0	21	192	0	0	0	0	0	0	0	0	0	0	0	0	0	2826	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	1004	0	283	0	0	0	0	0	0	0	0	0	0	201
"msp_0269"	0	0	10	0	0	150	0	0	0	0	0	4746	0	0	0	0	0	0	0	0	0	1667	0	0	0	0	564	0	0	0	0	95	0	553	0	825	0	0	1291	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	1202	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	244	0	10	1355	0	0	0	0	0	0	0	0	2129	1236	0	0	568	0	0	0	4028	0	0
"msp_0270"	0	0	648	0	0	0	3235	0	480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	33	597	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	437	0	590	0	0	293	281	0	5	0	0	8	14	0	0	0	2709	0	0	386	0	0	0	0	147	0	0	0	0	499	0	0	0	0	0	0	0	0	147	0	0	0	342	0	126	301	264	0	0	0	0
"msp_0271"	0	9	0	29	2366	13692	23044	65	15890	47	18	6073	25	24	103232	2892	30	0	95	69	300	16	14	10	0	16728	3293	246	36852	101	94	85	110	261	13178	12216	30	75	7922	27612	9840	14	0	15306	7	5681	0	29035	119	13956	119	0	41663	92	126	0	6	25	0	0	46	13	10	87	104	12	18980	9	24762	0	12	18787	18	7	0	7071	11299	2958	13	33798	1593	10657	19564	7742	14481	0	297	75	25	4100	6622	2592	9599	185	6877	0	2215	0	0	13221	46702	26	144
"msp_0274"	0	2797	0	1141	0	0	0	21	0	0	0	0	0	0	100	0	0	0	192	0	0	0	0	0	0	0	0	481	0	15	0	0	0	0	0	0	10	0	0	0	0	0	0	0	62	0	0	0	38	41	10	0	0	78	0	0	17	0	0	0	1898	0	23	34	41	0	0	0	69	110	787	0	0	35	0	19	0	8	0	0	0	0	0	0	0	0	0	173	0	1156	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0275"	277	71	58	49	50	69650	62	272	14	154	0	28114	21	29	30	19	128136	0	242	241	16967	9	0	0	0	208	15355	583	77295	270	291	215	261	33875	33636	28737	50	149	21852	52281	43	14	0	21895	14117	0	0	51052	11158	146373	276	0	283	213	215	30	39	43	0	29380	103	0	23	78319	229	210	22	26	345	44	39	28	120901	122	18900	52	0	20	6796	0	19858	4681	17	0	156153	98	215555	155	58	32	90	23	16	14284	17340	0	22	28	61	31841	34	15	82435
"msp_0277"	0	0	0	3463	0	1129	0	3521	0	15	0	613	3643	2615	7320	664	1789	2864	3467	12	4631	20	0	0	0	2812	69	12	230	10	3103	728	1759	14	5	0	1448	2261	7470	0	3422	10	0	2755	0	0	2442	9	436	198	11	0	8	8	14	3498	0	0	0	0	0	92	0	0	0	0	0	10	0	0	0	0	0	0	0	0	2792	0	736	0	1148	0	608	0	0	4147	0	0	7673	11	0	0	0	3550	18	0	292	0	2363	0	0	0	0
"msp_0278"	0	14	0	0	0	0	0	12	0	0	0	0	13	0	10	0	15	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	9	0	0	207	21	0	0	0	0	0	0	1243	0	0	11	0	14	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	17	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	253	30	53	6	0	0	0	0	0	0	0	0	0	0
"msp_0279"	0	0	18	0	0	0	40	0	28	0	0	0	0	47	0	0	23	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	12	0	45	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	15	0	37	0	0	21	0	0	0	0	0	54	0	0	25	0	0	166	10	0	0	0	0	0	111	0
"msp_0280"	0	0	0	15	0	0	22	51	15	0	0	6728	0	0	0	0	10	0	9	16	10	16	0	8	0	5601	12	10	9	16	15	9	20173	9	9	0	0	2353	0	8526	0	0	9473	18	0	0	0	5131	15	12	15	0	3316	5	18	0	7	0	0	0	0	0	0	0	0	0	0	9288	0	0	0	0	0	0	1865	4177	17	8558	0	16983	20	13	19	20	0	15	9	42688	0	0	0	12	11	14	0	0	6994	0	0	0	19575	0	9
"msp_0281"	40	0	0	0	0	774	0	0	0	0	0	250	0	0	2872	0	0	0	0	0	0	0	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	0	4788	123	428	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1560	0	0	0	0	0	0	0	9	0	0	939	0	0	0	0	0	0	0	0	633	0	1700	0	0	0	0	0	0
"msp_0282"	0	0	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3158	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0285"	1664	8	23	6	15	0	0	18	387	6004	3002	366	0	193	0	0	5016	0	11	7	28	0	6138	0	0	6	1603	17	16	9	2809	8	9	2699	7	0	0	0	557	0	0	1497	8	0	6839	305	373	10	11	1258	14	0	0	9	7687	0	0	0	0	1451	0	640	0	0	0	0	0	0	0	0	0	817	0	0	0	0	6	11852	0	8256	9697	75	35	19	11	11	2684	11565	2649	559	9611	0	5	1014	0	0	0	0	0	106	7	3218	115
"msp_0287"	0	1903	105	661	60	0	3117	0	285	139	1226	0	554	1351	0	42	17	117	0	0	97	0	907	0	0	26	0	0	372	0	224	0	0	33	345	53	2515	0	156	946	1316	29	47	1658	0	56	0	316	253	0	0	1898	0	86	1944	71	0	0	0	0	0	15	0	9	736	0	0	0	1443	0	0	1812	232	0	168	85	0	144	177	0	450	8	765	0	91	389	160	0	1319	706	7087	0	2415	1254	0	67	119	0	0	877	0	408	0
"msp_0288"	0	7	4243	0	10726	0	0	19	12	2568	13804	30	0	7558	0	4460	0	0	30	4101	46	0	0	0	0	33	2880	104	17914	34	33	176	53	137	0	1155	0	0	196	0	0	7115	0	0	1780	0	0	33	32	25	25	0	32	23565	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	805	0	0	0	0	288	0	0	0	0	9558	0	178	0	0	9	17032	11	0	0	0	9	4101	0	834	0	0	0	0	0	0	10595	1617
"msp_0289"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	17	9	11	0	6	7	9	0	41	204	2346	12	8	0	0	0	0	92	0	0	0	0	0	0	13	0	0	333	128	71	45	7634	0	8	10	12	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	423	0	0	0	2190	93	0	10	0	0	0	5	0	17	0
"msp_0290"	185	0	0	0	0	27	0	0	0	0	0	112	0	160	0	4729	70	0	5	0	0	0	0	0	0	6336	11	0	0	6	0	88	568	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1877	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	589	0	0	0	9907	0	0	0	0
"msp_0291"	0	0	77	0	0	177	980	0	714	186	0	546	0	0	276	0	407	83	0	0	0	44	0	14	0	32	150	0	0	0	94	76	0	33	192	87	0	0	391	48	0	0	276	0	467	814	984	14	61	0	0	0	72	0	0	86	0	133	54	33	0	30	0	0	0	0	0	0	154	22	0	24	0	0	82	0	25	0	49	0	28	215	6	47	0	0	0	0	8	21	0	182	33	26	506	0	94	136	83	0	0	0	0
"msp_0296"	0	0	144	1535	74	125	21	0	13	19	78	121	0	239	352	67	6	120	0	0	0	139	0	0	0	30	0	0	0	0	0	0	11	0	625	107	0	95	181	37	0	0	0	69	0	1477	428	13	290	10	0	0	20	0	0	0	0	0	0	0	0	23	13	0	0	0	0	0	12	11	0	18	0	0	269	13	36	11	0	82	98	154	0	8	0	0	0	0	0	17	0	19	66	765	33	89	13	1486	36	0	6	0	0
"msp_0297"	0	0	12	15	0	0	9	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	23	0	0	0	0	44	18	0	0	199	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	29	0	0	10	0	0	0	0	0	0	0	0	0	0	0
"msp_0298"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	962	0	60	0	0	0	0	0	0
"msp_0299"	0	0	363	0	213	34	0	11	105	107	0	100	0	1032	0	187	891	111	0	0	85	109	138	71	0	16	0	0	126	0	113	141	0	102	289	217	0	126	1084	0	42	24	2111	335	0	212	347	0	398	393	0	0	29	1839	709	136	24	464	161	185	8	342	372	229	16	368	217	370	3484	0	469	657	0	0	53	0	68	0	212	135	143	39	398	173	0	138	0	0	168	0	0	153	269	309	388	0	330	87	270	0	1434	0	44
"msp_0300"	0	0	0	0	0	0	34	19	29	13	17	0	0	0	0	0	0	0	22	13	17	0	0	0	0	14	18	17	12	13	18	18	16	8	0	7	0	15	0	10	36365	0	0	0	8	0	0	33630	41	31	35	0	18	21	23	0	0	19	0	39402	0	0	0	0	0	251	6	8	0	0	6	6	0	0	26	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11434	9	0	0	0	0	0
