rowname	BBM_673_P283_01_VEB_001_R4	BBM_673_P283_01_VEB_002_R3	BBM_673_P283_01_VEB_003_R3	BBM_673_P283_01_VEB_004_R3	BBM_673_P283_01_VEB_005_R3	BBM_673_P283_01_VEB_006_R2	BBM_673_P283_01_VEB_007_R2	BBM_673_P283_01_VEB_009_R2	BBM_673_P283_01_VEB_010_R2	BBM_673_P283_01_VEB_011_R2	BBM_673_P283_01_VEB_012_R2	BBM_673_P283_01_VEB_013_R2	BBM_673_P283_01_VEB_019_R2	BBM_673_P283_01_VEB_023_R3
P25524	22570100	25109400	28118600	23082300	25470500	23847000	23521800	24716400	22213500	24000500	25280400	24525700	27897300	30000700
P0ACS2	3668420	4046950	3409730	2795060	4103600	3889510	3039490	1697360	3216650	2556010	3208910	3839400	3710970	2078130
P0AC33;P14407	35546600	42605500	48917500	21077900	42311000	39736300	26227000	53811100	37752000	40737100	42387700	15020500	16060600	14423500
Q47083	1159850	1226720	1217200	1320260	1268040	1180990	1035930	1043550	1052020	1073910	1029360	2091310	2315540	2649640
P27550	67323600	78488200	93926400	78803000	69103700	76611400	86813900	94473600	87623300	85922400	91562400	6507940	8055770	4456820
P0A7X3	247285000	273455000	301396000	263579000	334704000	275654000	227570000	337021000	259444000	270447000	255858000	403907000	377078000	436165000
P0AD65	1518710	1747310	1786840	1612710	1727530	1572250	1471080	1861390	1598220	1760500	1781880	1756460	2066470	1877820
P0ACN7	1891880	2020550	1870830	1565510	1720170	1739620	1597450	1680490	1840210	1805220	1761610	1216350	1118930	882579
P0AGD1	45605300	34883100	29971300	54566700	28541000	34669800	50164400	18879400	43845700	35877900	32209800	16606400	13341500	11559300
P0A7R9	155585000	182301000	210082000	162127000	202096000	189518000	181704000	201127000	196421000	196203000	186592000	246512000	259658000	259992000
P77774	24970000	27790500	28806800	24739200	29812400	27315500	27851100	29375600	29753700	28207900	29263800	27834000	30806800	27423100
P39377	5987260	6473840	5368200	4233440	8842770	6370840	3906810	7866700	4949530	5518230	5235520	5874160	5506050	6259400
P64612	3143300	3043060	3299990	2886380	2974410	2952840	3256830	3250040	2993680	3116560	3236380	2647820	3352320	2835030
P09152;P19319	1580240	1834520	1773380	1361040	2493880	1646260	1485950	3083520	1435530	1702260	1756660	4168750	4543720	6220800
P0ABI4	8058960	9127570	8371080	8107160	8584120	7992270	8873440	8955150	7906140	7731590	8905370	6434810	7624870	7576550
P10902	2855010	3364740	2660370	3144600	3619020	3752730	3073300	2903940	3085440	3344060	3447960	2824220	3951620	3759780
P0ABV6	3738250	3898890	3913520	4316550	4302040	4116780	3756640	4353610	4031220	4105800	3928440	5138910	4296930	4426860
Q46939	3025790	3323990	4334430	4438880	2591440	3789140	4723370	3142770	4245440	3924930	4632460	506265	584055	341930
P75974	3671720	2731770	2891620	2255330	2895680	3138640	3252500	2724780	3128160	2723730	2942750	3182800	2928230	2473690
P0A9H9	2155170	2773360	2664760	6461500	2178350	4729480	2502480	1514260	3891150	2926850	3472140	658732	5531200	3745370
P0AFG8	358887000	384448000	429387000	406610000	410227000	403281000	409301000	454186000	399481000	422726000	434500000	164396000	194217000	229168000
P33025	2573000	2431190	2770490	2422430	2542500	2285030	2769810	2434150	2716500	2767830	2922920	315673	309059	300221
P07024	15661200	15443500	17519200	15634200	18150500	17142300	15472200	18833500	17239500	16900200	16647600	12897700	13439400	13777500
P00963	15177800	15218200	17979100	13409900	25681900	16515900	13848900	20043700	15429500	16015600	17940400	29530600	23550700	29006400
P69380	1075970	1074260	987922	1020860	1154720	1082420	1066630	1058260	1091360	1094510	963666	1460310	1422530	1146280
P0AFB5	757151	702412	897152	906884	976892	918525	814409	966968	722684	918225	947098	1210160	1365230	1231030
P75801	139457	147363	97944.7	141608	153751	132332	105390	90691.7	87707.8	98974.7	110076	158852	341415	280483
P07000	831633	859611	906731	957925	1012630	835800	695670	1106080	927462	871784	993289	748921	966085	917264
P0AFI2	8150330	8395540	8432900	8797910	8843910	8810940	7410070	9694560	8388950	9065410	8876450	9419430	11762500	11120900
P60785	21951600	23197100	24849800	23804800	23500800	22168800	22550600	25314500	22097200	22812700	22519400	20246100	25424500	23942000
P0AEP9	66591.6	190894	192408	161860	182326	143538	178809	91631	178811	157141	202079	248491	193564	268321
P75931	1857580	1768610	2299730	1458270	2541750	1896890	1864960	2357520	1834290	1960590	1993120	1568540	1738190	1630400
P77257	217463	251194	225937	357730	257140	347232	306087	340610	338832	330079	252042	NA	NA	NA
P09348	293633	418069	387292	1469630	NA	648753	726349	218135	758963	450976	621895	236978	267721	218139
P45537	1599620	1449390	1741930	2217240	1872260	1407560	1843470	1442720	1701350	1544810	2027960	804257	849531	821738
P0AB26	8843600	10352700	9676260	11089900	10061700	9709460	11045400	9261710	10115700	10105200	10381500	5216520	6303590	6624440
P22939	10260000	10036000	11529300	8824040	11371800	9458830	8829720	12183800	9856120	9412750	9895210	10144400	8519470	8488320
P0A955	152077000	124241000	137104000	107645000	155886000	129319000	103990000	128312000	113630000	131688000	123796000	152264000	131041000	143973000
P0AAT6	11519600	9543200	10154400	10976400	7932830	10399700	11820300	6723410	11668900	10133900	10100700	14211900	12351800	11546200
P0A7G2	51264100	44509400	45324000	36267300	51297900	43737400	32413300	33528800	42509700	37808300	35438600	46587400	35589000	35808900
P39382	1455470	1695280	1280490	1298270	859881	1837670	2378220	856245	2523230	1937490	2524420	1150620	1498400	1443400
P32664	2857250	2868500	3202110	3229030	3050800	2819230	3469790	3172440	3252000	2811970	2928690	3184310	3490950	2667020
P77300	1451500	1399960	1553160	1314500	1807930	1535760	1305060	1575880	1198170	1299310	1550970	1309200	1392590	1384000
P12998	1331430	1442330	1863900	1408120	1519080	1518320	1397970	1592660	1554100	1507220	1527200	2016210	2191830	1773600
P76268	15367300	14888900	14869400	16422000	13507600	13603100	16117500	12909100	14017600	15263300	16157600	8628340	10322800	9339790
P0AD24	33645100	30181700	24217400	28903000	26432300	32447300	24958200	17765400	31870600	29041200	25326200	27069400	23358500	20097300
P17117	6010800	6752390	8178650	6624970	7338680	7243100	7380860	6758670	6884340	6914880	7827590	9049540	9169320	7453260
P0A8N3;P0A8N5	17685300	18239500	18849900	17194400	20171700	16265600	14064600	18983300	15782700	18301700	16726500	17126800	18748900	17778100
P0A8N5	24142500	22036300	20882200	21103400	30843700	22171200	19272400	24902500	18094700	22818600	22946000	13325100	18882200	18653200
P0A8G9	38086100	25199200	23841300	32438600	24565400	29775600	31082100	15924600	28764600	26844600	25665300	20113300	17112000	17452300
P0AFP6	29064100	28028700	30820300	22510200	29084700	29509000	26927500	26015300	29378300	27001300	26696500	33536500	30510900	31163500
P04983	2977670	3131350	3544940	3867840	3157440	3463870	3741710	3141160	3270990	3613630	3592150	866262	876815	999307
P27129	379663	310957	363634	356846	388496	497618	639334	602296	546341	386782	315444	788458	396898	352310
P23883	873261	1015400	781740	865395	633158	798343	783694	741221	868139	843373	856815	737969	988783	1002450
P37025	321277	339100	427304	307526	429884	309164	275623	337344	385226	380112	348385	315696	287553	272616
P27302;P33570	41230100	39727800	46941300	36105200	43692900	41991400	37438000	44481300	43669900	43805100	48057300	46659500	43442900	42019700
P77485	4501970	3510000	5076130	5506750	4985060	5092960	5556760	4309450	4183970	4865060	5101760	3693960	5195500	4574220
P31828	1214200	1453140	1150950	2173550	1039940	1153750	1573570	1074310	1390080	1232160	1215640	1160560	1452530	1049580
Q47622	1988700	2967590	2952030	2473340	3502560	2460630	2767040	7647360	2883480	2888830	2831640	2966970	2799620	2542820
P40191	9019770	9003410	9029800	8150320	8905370	8956000	7297820	7688040	8372970	8439610	8224150	5638700	9214860	9056760
P75782	2359000	2251220	2479000	1781260	3218940	2161370	1973080	2548740	2107840	2390570	2334090	2368990	2719770	2934180
P06722	570258	366760	547259	517557	429180	505725	489139	501356	508441	504838	582405	648605	726186	617186
P12995	4993930	5169760	5411430	5855160	3997470	4909170	5216930	4584970	5282070	5445220	5234140	3173990	5100190	3923170
P02930	69114700	56672600	57151800	64451400	59713300	63015900	66709900	47315600	64455700	57878800	61476600	54787100	52234800	54357300
P0AC28	1952320	1993780	2159600	1472570	2477670	1555670	1895960	3049760	1815150	1799040	2329570	2196850	1951980	2007650
P31134	1040210	1078600	1487650	1762100	1175520	1238810	1697650	1316550	1533820	1416090	1706480	1201400	1339200	1341770
P0A9U1	571367	533611	609837	598586	647279	537107	659399	592633	527204	586683	490874	562457	520865	563540
P14900	6480190	6563070	6873330	6026670	7401190	6758850	5999190	7480450	6751680	6945220	7051140	6719800	7871770	7377820
P08190	1116130	1073260	630077	3370600	2102550	1874830	2110070	1547030	2432320	1868010	3160300	1772310	1739720	644182
P77316	907065	1259640	1229930	3045700	575426	1230550	3110260	902756	1964130	1300520	1765330	274087	122901	54428.8
P24171	10583600	10558800	12239900	11457500	11796700	10821400	11288700	11533500	10995100	11472000	11795600	11059900	14050900	12618100
P0AAC0	23715300	22594400	27789800	18672500	35589800	25136200	20247700	28077500	21440700	23542900	25766600	15337600	16016800	17760200
P0A8R0	88906700	75542100	68500800	66510300	71157100	71846500	60552600	53409800	75509500	64071600	57751800	57808500	46769500	47841700
P00805	58234000	48178800	39416100	31118000	62538000	42081900	22342400	38476900	35643700	37447700	33688100	12372200	9622880	11931500
P21177	10219500	12110300	12204400	12589900	10117500	10401900	12322500	13469000	12067400	11422100	12301600	1077960	1353780	742324
P0ADS9	13988200	11450500	10729600	12546300	10711900	11786100	12498900	12489000	13463700	11992000	11405000	8173850	7374280	6319890
P71298	403754	400962	524006	370594	501863	453721	343391	456476	352301	465364	421487	544601	649585	533532
P75957	6373300	7035490	7773110	6631000	7367420	7320440	6370720	6792010	6959100	7196980	8105860	8340980	9395540	9148240
P11458	11068800	11700000	11471700	12377000	15313500	14927800	12741500	12404700	12800500	14011600	13951100	12705400	13977700	14312200
P37685	13528900	14143900	16962500	19717100	17013200	15016300	22193600	16474800	17126300	15689500	17553900	2593820	3277260	2592910
P0AA16	27575900	29755400	33853900	28684200	32661500	32793400	28999600	32344300	32712200	30407600	30945400	29538700	28476000	26284300
P31063	13893400	15577900	16701200	13976900	18292600	15306500	13881700	19150400	16065800	16146000	16682000	15498400	16871200	18126800
P0ACT6	2728260	2986000	2674580	2289250	3379540	2588230	2399710	3171570	2321790	2650030	2779530	648298	1836010	1596620
P0AEI6	4910530	4310120	6037760	4055940	7104880	5273330	5032130	6525160	3931770	5305710	5460550	9299540	6508690	7224510
P76341	2855070	2441790	1975130	2936170	1931090	2570440	3013190	1439490	2865190	2831740	2248250	986715	1211650	973816
P27830	1483610	1710080	2052690	1636060	1937060	1900000	1922340	2152450	1823620	1893790	1930490	2929000	3190590	3228560
P0AE12	10803300	12405800	13187600	11982900	12500200	12816700	12872600	12424600	11962800	12383900	12995800	10298600	12785000	11330300
P77211	NA	NA	NA	NA	NA	NA	NA	NA	NA	600963	NA	70093.4	NA	NA
P00936	1338010	1486740	1608300	1695570	1280100	1491940	1638170	1873660	1497380	1462320	1553120	2854270	3836990	3747730
P14377	231577	193776	228401	125096	219734	144027	137037	233721	95276.2	132521	177405	60062.4	108056	78544.3
P0A6I0	19711200	15663100	16411200	17663100	16970200	16492300	16235600	13734900	19600300	17079100	15903200	15700300	13853800	14368100
P76316	21318100	24953300	27546800	22556000	26842700	23238800	20591600	26697800	24085000	23164100	23468900	24072700	23962700	24205100
P37327	930009	984163	985813	1308700	973063	955271	1364860	910688	1266010	1044620	1012550	936424	1125350	847186
P29012	8365680	7401520	7822830	5839840	10059400	6181610	5926300	9336610	5772080	7172050	6802590	779802	892425	798809
P0A953	88988100	99294900	103056000	84460700	107863000	94587200	77480100	114970000	94255300	93258500	95756200	67330900	81061400	77087400
P0A6A3	192463000	187127000	161614000	151622000	156219000	172856000	149849000	136067000	164809000	148687000	144710000	94061900	88489900	109964000
P67699	2376080	1767630	1467480	1417730	1070810	1741820	1344270	343274	1925470	1546000	1493060	401301	532623	233973
P0AEC3	15880800	17271600	18228700	19691400	17115300	17865500	19913800	15476100	17075100	18381600	20550500	11711000	16146300	15353300
P0A6E4	74832900	83887900	101315000	61466000	124886000	83818100	62039100	125038000	79672200	93204800	88907400	151143000	152791000	175233000
P31547	1257120	1764600	832803	1788970	1376490	1174370	1367630	1105000	1405950	1026350	1230880	760471	1221010	1135160
P77754	30625400	24918200	22852100	37475600	23972700	32146500	33324700	16540800	35374200	28748700	25676100	14497300	10218200	8549730
P52101	212589	306278	363488	269605	428918	290251	179202	625706	305005	290703	300914	349496	326650	337629
P0A9S5	13377000	13530100	13022800	9928110	18964600	12030100	7927200	14360300	9676550	10291500	10737100	14865200	12850700	16893100
P0A8P8	1088140	1074430	1011270	878254	974555	1076820	1061230	694893	1151240	1056510	1085810	931174	1008660	926788
P0A8P6	1116910	1089240	1183960	858312	1155450	1182850	1239670	1178170	1278660	1120390	1109920	1798320	1407730	1412910
P75779	1469650	1425060	1493490	3290400	2056050	1782480	1945080	1199310	1495430	1685740	1788340	3679030	4003650	4039230
P0ABU7	7039290	8600000	9562900	13574500	10298300	9018050	11016100	7122840	9705160	10128700	10287200	16460700	16936700	14913900
P0A9Q1	51401500	46983900	49736000	51703100	52535300	53765100	53609600	46835000	55382700	49405200	47067400	48784200	41016700	39277600
P30870	2255310	2516810	2544170	2454560	2485010	2323410	2394830	2728010	2343510	2672280	2718320	1384050	2099240	1692340
P0ACM5	1433710	1325840	1363780	1308060	1302480	1441300	1366590	985657	1389380	1346450	1413220	1191920	1278190	1136750
P23878	938004	856300	1099670	1791870	866446	1027970	1228450	809525	1123200	1127350	1151780	1690170	1592650	1354040
P33363	10165000	11488000	11461400	9217420	11547100	10982900	8740420	12916700	10459300	10872200	10748200	8647310	10003500	9606460
P0AFG3	98480900	109511000	129477000	89042600	130874000	105651000	89847600	148838000	102259000	112571000	118805000	29328000	36041900	30760500
P75862	110522	129173	193987	NA	305247	98117	122081	285484	113439	131020	119699	200647	131525	191457
P0C960	2883680	2875440	3195810	2509050	3297910	3106740	2909470	3674720	2735190	3338430	2833360	3135090	3176280	3535850
P0A7H6	2386710	2164450	2184370	1917500	2098470	2289520	2103400	1806940	2335050	2216210	2075010	2094350	1692510	1569480
P16456	50357800	47292900	52045400	37443600	62276600	48851000	35551500	51738000	45568200	47434200	46921000	38787000	33540900	35941800
P0AET2	150483000	143032000	130527000	228114000	124032000	200226000	277935000	86700200	208185000	180951000	160785000	96149600	98872400	96706400
P0ACM2	1636890	1592920	1706210	1150840	1892280	1523870	1191060	1672800	1324050	1379330	1420150	1762150	1597050	1659950
P0AF08	27701400	24794900	25989600	17556000	28962200	24596100	19516900	26002600	22568300	23719500	22595200	22268700	23986100	25799100
P0A825	412344000	396751000	436019000	389657000	415383000	445143000	438743000	364036000	448301000	412073000	419028000	432429000	474745000	500838000
P0CK95	1127940	1164680	1177820	840632	1209800	1167130	941360	1391060	1158990	1083210	1223970	2007330	2360470	2124810
P0ACC7	10831500	11424700	11504300	10154700	10785500	11269400	9794060	11213400	10653800	10637500	10266800	13421500	13079900	13425500
P0A7Q1	7444680	8387140	7395560	6383010	6773580	9194130	8071330	4237190	8508400	7502010	8115800	5597070	8154670	6985700
P0C0R7	6319350	6357540	7309020	5115180	8179040	6962910	6068960	7868590	6026420	7204440	6597420	6199320	7413540	6967650
P0A853	25940700	25532400	29648600	25440900	32320000	22302500	25993600	29739000	24073300	23917300	24552100	1940910	4639910	4212820
P76272	2635330	3041210	3157960	3353560	3113890	3013410	3510560	3369220	2988370	3077830	3385550	2319160	3534890	3012940
P0ACV6	1847840	1645560	2092100	1289790	2138090	2149790	2166730	1806140	1939370	1917260	1890200	1529540	1583170	1542500
P69411	12591300	13938100	12966200	13262300	14136700	13970900	13777700	11733600	12725100	15086800	15720000	7409720	9687360	9780770
P13656	276109	349327	275258	129771	466736	278109	299154	653559	317446	261769	251712	369762	476287	440735
P0A7F3	397024000	322060000	335680000	328106000	303151000	341512000	337532000	264126000	342854000	345936000	319556000	221588000	176649000	204579000
P0A9V1	13453400	16126100	16357100	15423500	16213500	16552900	15665300	15340900	15833800	15458000	16010300	15426700	15196900	13745600
P33650	4480020	5221160	4619040	14945900	9229110	9387590	10501700	7712110	7230610	8760300	7490130	10155200	11363500	10244600
P69805	8263260	7943220	7700430	8098740	8880700	7468680	8107440	7357490	7966550	7972390	9360370	13178900	18458800	21889300
P06721	6672600	6623710	7562060	6747230	9108260	6451040	5991760	7271730	5976190	6923020	6691220	8534110	8713330	8045630
P0AGG2	8028450	8923170	9438550	8217270	9021580	8563110	8009780	8964710	8271290	8181230	8980500	4950150	6040040	6331290
P0AG24	3120510	3096180	3505540	3452930	3295720	3163340	3099240	3254780	3187150	3207950	3369700	2666190	3943150	3710270
P76290	5498570	6078110	6158200	4749910	6939390	5693110	4863240	8226460	5703230	5168340	6029020	7149240	7470080	7861940
P0A6K1	2492220	2543140	2684350	2330920	3029120	2554700	2320970	3451340	2369750	2971930	3017600	2937530	3156790	3082580
P21829	2764800	2813340	3670030	2588210	3620540	3245410	2888150	3296740	2802050	2912770	3210890	3258100	3306850	3368490
P52129	706633	666045	612621	666028	774799	649360	550303	555258	476384	595676	763234	988605	1021530	1156030
P64474	329659	391357	215802	531312	331392	532234	582855	NA	522856	525858	321277	112628	385000	285050
P0AFX9	12934100	11352700	12429400	11607600	13570900	12939800	13003200	11505900	13312900	12456100	12531800	12555000	12676300	11457500
P17854	27810900	28739600	31849100	24408900	29703300	28093200	28730700	29685700	28004800	25691800	27191400	42254100	39917500	40504800
P0A9P4	39017800	44211000	45219500	38135500	43378700	41927400	40401200	44633800	41291300	41937900	42042900	45228100	43709500	43332500
P0A7B1	3553610	3794110	3877480	3894730	3840430	3544060	3867590	4049540	3647490	4069720	4161020	3532000	4158590	3955800
P77554	2208290	2287290	2537850	1868770	2597030	2261780	1995520	2761590	2193560	2207160	2239000	1564950	1767370	1657830
P37338	433711	540168	547850	596814	320274	483213	646936	392896	472016	526214	510368	263400	248107	214459
P23522	3271790	4070340	2465860	1937570	4591880	2498210	2057070	1957450	2186970	2608510	1835220	2739690	1687590	1575140
P0ADV7	14217500	15034000	14190900	23836900	12080100	14668300	16871200	12346000	17945100	15546900	16110100	8839750	9035350	8647980
P30126	135516000	114349000	102601000	89635700	85661400	117926000	110732000	81709900	109579000	104287000	98726300	144507000	117248000	121106000
P0A786	444969000	436104000	484223000	448638000	462965000	399849000	440232000	423727000	393962000	487124000	472510000	278579000	338504000	351231000
P0AGC3	7733300	7964970	8769730	7431120	9237680	8319550	9249020	10098600	8566900	8453390	8461710	5709200	7059220	6855590
P0AEY5	11679100	8747610	9008300	8364530	10639200	10103800	9399630	7215480	9827680	9176540	8811410	6307970	6618210	5996070
P0ACY3	13016900	14166500	14419100	17636300	14228600	14801300	18611800	14288700	16388200	15483300	16788700	9742320	12958000	10071500
P05704	865485	1150000	980348	3660990	908635	2341660	1436320	619325	1818250	1080520	1536950	NA	649711	109870
P69776	82383100	130274000	127959000	128448000	94268300	115747000	123131000	205149000	154453000	132369000	117088000	23895300	59047200	59811600
P36879	5436690	5327220	5313820	5647720	5609610	4870040	5415170	5183110	5098100	5363950	5865010	4719360	5214050	4963240
P0ABU9	2619920	2772640	2936860	2560440	2567040	2600150	2786420	2739040	2371150	2839240	2790370	2669310	3469840	3030770
P0AD96	334392000	272017000	359126000	300620000	238654000	343098000	383573000	232062000	388897000	332695000	348743000	344570000	315535000	292096000
P63235	7900270	9727550	8505350	14841400	6563900	10909600	16764900	5553660	12912000	10993800	11150400	7822920	7779340	6821140
P0A717	98252300	108580000	114404000	85683700	126701000	103460000	88800400	122548000	95314500	103729000	101350000	77317000	73628100	80892000
P07021	558159	642625	954285	723217	979597	822159	807827	818044	738636	721926	757342	1167620	1412900	1651330
P31808	7594180	7370290	7776510	6297540	8139990	7055410	6212930	7614660	6992210	6952930	6724590	8253360	7750670	7087700
P37051	17059400	16755900	18676200	17330900	18914300	17776300	17041100	15900200	16512300	19533300	18943600	22986200	28404900	27428500
P11557	21100600	18750300	21671000	18968400	23343700	21665300	20081800	23224900	21544000	21732500	19458600	18267200	21684500	21578900
P27434	14567600	15103700	15819600	14076900	16940000	15201300	13008600	16965700	14626900	14795400	15108100	13184800	12737000	12808300
P25553	150118000	158660000	200907000	203586000	143090000	167309000	211509000	160345000	174932000	175991000	203652000	10121500	16474800	8304030
P0AFG6	241805000	244435000	290419000	205971000	310414000	242678000	192020000	259570000	235870000	256034000	257463000	78315800	83675100	71947300
P30137	45849800	49268100	71652200	80961200	42769300	60113500	79659700	48377200	63532700	65992600	73061600	46111300	52233000	50259300
P0ACP5	2773060	3045770	3310760	2785860	3500750	3083820	2649070	3534350	2916050	3085620	3168580	2589820	2489480	2443470
P22524	13990700	10282600	9820490	9848040	10290000	10881100	9802600	7473570	10788600	9721610	9826170	10775900	8378300	7655010
P24192	1251300	1467410	1336190	1043160	1948080	1172980	712945	1581410	955263	948988	1060860	1715590	1818660	2094640
P36979	8771180	9655480	11422800	9229740	9800650	9742930	10313900	10258300	9689400	10568400	10966200	10026300	12956900	11647200
P0AGG4	11140100	8141190	8892650	6784340	8763550	8747860	9494370	6031080	10178800	9648020	9904540	9379760	6110100	5061570
P0A6A0	2068170	2275900	2426260	2476400	2147740	2153580	2913700	2205580	2389010	2405250	2492090	2015790	2562430	2466550
P0AGJ5	21604900	19710200	21091500	16628900	22784200	20363000	19224300	19942700	20946200	19275300	20004600	24085500	22222400	20801100
P37659	1328160	1411870	1690840	1658980	1373680	1615600	1952720	1457650	1797230	1668820	1798550	1068950	2407710	2157010
P75820	1324260	1525710	1602930	1563860	1757890	1428070	1627360	1549870	1362220	1495500	1601840	1454040	1427740	1225660
P77239	151221	177442	60731.1	76480.2	189535	42012.4	22470.3	96417.2	NA	471234	58451.1	166637	172432	222836
P63204	99177.1	135460	146390	290030	160722	221010	287855	76903.8	264873	241090	244774	NA	157746	128225
P0A7F9	2896540	3294210	3480250	3221090	3837470	3252160	2998420	3398110	2914260	3385750	3464800	5919260	6404850	5333470
P00722	354794	322722	304701	329325	648486	335691	237462	574880	275726	367234	384189	112079	216743	191142
P77364	149729	360347	465137	329791	339823	451565	446592	333227	385446	354145	422010	418674	569804	425162
P0ACY1	56207800	49360600	53473000	43861500	62927100	56884400	45197800	49608800	53595000	50125000	49976700	39345800	32820400	29946000
P13035	1249880	1325400	1568600	1613110	1188590	1293600	1853820	1464350	1693530	1502830	1524420	375911	936621	2003810
P76128	1506750	1431070	1777110	1895520	1389520	1691810	2132680	1618750	1971810	1740010	1891120	219598	199601	115659
P06610	30015000	27774900	30661800	31211200	26841300	31675700	37909000	22907400	32352500	28951500	28926300	33294000	32594800	26231100
P39346	173523	237249	152080	NA	250205	209911	NA	126160	97002.1	NA	189316	NA	76184.8	109334
P76213	267001	154453	274126	269051	278978	233639	383732	267532	168679	244170	248594	277231	435428	398955
P06129	11521600	12379300	14775400	11014300	16489300	13012100	10941100	13546500	11827000	12879300	13045000	13467900	14789500	13184100
P08394	765494	666155	962086	773769	931721	775788	762153	1050310	740018	837084	847368	736876	905911	833167
P18196	5918410	6405060	6369010	5291150	6591960	6011000	5696310	6625040	5850090	5701790	5995360	6407420	6227020	6030040
P07117	1850470	2226520	1844130	1921470	1604570	1805240	1775370	2060360	2209120	1967170	1975740	1700930	1912130	1795210
P0A725	3401250	3404980	3666270	4547800	3294180	3508300	4488470	3027700	3886670	3872020	3867520	3125210	4090480	3539260
P29131	9240470	9683800	9527180	6926330	9194420	9221800	7993770	10183900	9720580	9748440	9242080	8837520	9594130	8582310
P75952	1319610	1233760	1040890	1328690	1079460	1153790	1436970	1393920	1302640	1177610	1002830	1582940	1020590	980654
P37095	38174900	41804100	44129500	27667200	44863400	37570100	34164800	43448200	39667500	37142400	38355000	32759000	32612100	33842000
P77730	1793550	1308270	1809960	1850560	1789220	1433800	1910430	1196690	1640170	1997930	1951520	1099580	1545460	1575500
P33934	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	112916	NA	NA
P62672	2468360	2391010	2297820	3339440	2092070	2253130	2598720	1747370	2312620	2531490	2404580	1763720	1641410	1452650
P0AFL3	18403800	15790100	13912200	16599400	12586000	15581800	14378500	9803370	16589000	14930700	12896200	10570000	8192540	8242600
P27832	270054	310910	234000	275658	259265	338372	356071	191771	398379	295608	390259	402108	593167	507565
P69795	4136010	3072960	2288060	4435280	2368650	2441870	3134500	1537010	2913930	2674510	2485280	1143180	781318	595045
P0AEU7	228147000	200633000	154776000	189683000	184758000	175858000	203785000	121585000	195885000	216507000	190553000	139447000	132439000	160411000
P0AAR8	3617510	2498360	1836630	2345510	3094850	2145250	1946030	1533850	1978420	2067340	1983620	311781	339600	249367
P0ADQ7	20359900	25865400	34166900	26999800	35154400	28257800	33221200	54498700	35777700	31635900	29719400	50495700	30970000	31919200
P0ADC6	2238830	2654830	2845230	2806140	2326450	2624430	3058120	2477690	2578890	2703890	2776860	1929590	2756750	2295870
P39334	2000920	2229910	2268060	1830760	2325240	2135890	1696670	3161210	2253580	1752660	1927830	3031940	2226980	1808830
P0A8I1	6304120	5360290	5306620	5047490	5396370	5242300	5481000	4398590	5990380	5131170	4521590	5973010	5304790	4636240
P25552	1119970	1201770	1242280	1333800	1104980	1262310	1306430	961196	1212480	1255760	1393260	761539	1204390	987374
P80644	1836540	1859740	2339130	1925920	1711530	1840860	1940910	1720250	1802230	1494070	1616350	885138	707078	661647
P31680	2874140	2673160	2850670	2539450	3187510	2796990	2367840	3147380	2134070	2717870	2688010	2905940	3351450	2970600
P0A8V6	9030250	9798250	10862100	9384250	9570050	8752300	9244640	11863700	10217500	10459500	10196500	9258180	10225400	7688870
P02916	303476	362895	536924	585995	190085	382025	804118	433571	416370	668793	497744	797362	886056	1175080
P45748	12215800	10898000	10499300	8959710	11353200	10236800	10524900	9458340	11451800	10100500	9307740	12298300	9959080	9867480
P21367	27598400	28996900	35998500	49006500	25981700	30197900	45366600	26488800	36382200	33942800	34290400	11086800	15264100	12192900
P0AGD3	140233000	130849000	155233000	48051700	173611000	126415000	92263600	150832000	106351000	129721000	129495000	91605300	109297000	110684000
P09030	8818630	8883400	10404500	8415970	10023300	9752130	9928410	9686760	9742450	9902370	9709790	12862900	11370100	10199600
P0AE91	14748100	14393100	12400100	12656000	12515200	12723600	13283900	10469600	14563800	13244700	12862600	14086600	12392000	11041900
P0A7A5	3636460	3617140	3399230	2872740	3620400	3161020	3173790	3203170	3264850	3074460	3269910	2838940	3015000	2708910
P07109	1964540	2150640	2201280	2123530	1909640	2052230	1985580	1918440	1874340	2250410	2449600	1632720	2063900	1981550
P21189	528554	587424	671857	800255	678976	569380	867932	701084	623223	758794	731882	391525	588356	564091
P11553	1465730	2112520	2187500	2127340	1862420	2233100	2116390	2031120	2076050	2335090	1382580	NA	NA	NA
P0AG76	812412	807254	852162	704741	945088	799744	785864	848710	751081	702087	786042	986714	1097100	1039260
P0AGM5	NA	NA	NA	NA	227508	NA	205103	140863	510111	NA	NA	448860	467448	451332
P31433	5841130	6358550	6295360	5566690	6647380	6003600	5514850	6898430	6047590	6289520	6278040	4609290	6020540	5414490
P39452	1870670	2120090	2338980	5443210	1340070	2473220	3483820	1871240	2728920	2776910	2934780	2179310	3359440	2111390
P10378	8569160	8765760	9301930	26616800	8240790	10914200	15997500	6142620	10575400	11593500	12657700	11001100	14508500	10329500
P75791	2063650	2230100	2834940	2572800	2161400	2759340	3669370	2668260	2816820	2825500	3160430	4018570	4415460	3621540
P76506	16224900	17384300	20439800	16578700	21110000	17591700	15574900	20448200	17421000	17606600	17639400	19517700	19190100	17380700
Q47710	3518200	3297480	4080270	4194120	4654130	3677200	4142000	4697830	4486960	3934160	3915020	3719690	3598450	3238440
