"MSP"	"SRS9032198"	"SRS9032196"	"SRS9032195"	"SRS9032194"	"SRS9032193"	"SRS9032190"	"SRS9032188"	"SRS9032187"	"SRS9032183"	"SRS9032182"	"SRS9032181"	"SRS9032180"	"SRS9032179"	"SRS9032177"	"SRS9032176"	"SRS9032175"	"SRS9032172"	"SRS9032170"	"SRS9032169"	"SRS9032165"	"SRS9032162"	"SRS9032161"	"SRS9032159"	"SRS9032158"	"SRS9032157"	"SRS9032156"	"SRS9032155"	"SRS9032154"	"SRS9032153"	"SRS9032152"	"SRS9032151"	"SRS9032149"	"SRS9032148"	"SRS9032147"	"SRS9032146"	"SRS9032145"	"SRS9032144"	"SRS9032141"	"SRS9032140"	"SRS9032139"	"SRS9032135"	"SRS9032134"	"SRS9032133"	"SRS9032132"	"SRS9032131"	"SRS9032130"	"SRS9032129"	"SRS9032128"	"SRS9032127"	"SRS9032126"	"SRS9032125"	"SRS9032124"	"SRS9032123"	"SRS9032121"	"SRS9032120"	"SRS9032119"	"SRS9032116"	"SRS9032114"	"SRS9032113"	"SRS9032112"	"SRS9032111"	"SRS9032105"	"SRS9032104"	"SRS9032103"	"SRS9032102"	"SRS9032101"	"SRS9032098"	"SRS9032097"	"SRS9032096"	"SRS9032095"	"SRS9032094"	"SRS9032093"	"SRS9032092"	"SRS9032091"	"SRS9032090"	"SRS9032089"	"SRS9032088"	"SRS9032086"	"SRS9032085"	"SRS9032084"	"SRS9032083"	"SRS9032082"	"SRS9032079"	"SRS9032078"	"SRS9032077"	"SRS9032075"	"SRS9032074"	"SRS9032072"	"SRS9032070"	"SRS9032069"	"SRS9032068"	"SRS9032067"	"SRS9032065"	"SRS9032058"	"SRS9032056"	"SRS9032055"	"SRS9032053"	"SRS9032052"	"SRS9032051"	"SRS9032050"	"SRS9032049"	"SRS9032047"	"SRS9032046"	"SRS9032044"	"SRS9032043"	"SRS9032042"	"SRS9032041"	"SRS9032038"	"SRS9032036"
"msp_0621"	18	0	737	326	332	0	20	0	47	379	49	1666	1032	0	4	0	0	8	89	10	3	18	0	0	36	323	13	506	10	136	1856	70	270	313	192	88	134	10	0	612	0	32	95	16	129	322	11	40	50	0	11	0	2238	374	51	10	79	16	16	0	0	0	2184	0	129	25	489	19	34	57	75	0	488	62	180	0	49	634	414	16	0	0	0	475	0	8	0	0	5	52	14	0	0	8	8	334	11	0	41	0	51	35	0	145	22	268	0	0	15
"msp_0622"	873	262	115	42	0	1318	517	89	414	585	80	126	2004	1602	140	2320	100	0	0	159	0	0	241	0	134	260	0	0	0	0	0	0	0	6	0	110	0	0	0	0	0	3318	1509	42	76	0	11	306	0	0	0	0	15	0	0	75	0	4	0	0	0	338	12	50	944	2962	0	150	30	107	272	0	85	171	205	958	1060	0	0	14	386	2770	0	74	345	0	1057	234	84	873	0	0	43	137	0	0	0	0	10	438	232	0	0	1455	29	1390	285	0	101
"msp_0623"	145	28	10	0	0	11	0	0	14019	9	0	0	1264	0	0	5	0	854	0	188	0	0	0	0	0	131	0	0	0	220	0	0	0	208	1744	0	0	0	0	0	0	0	0	36	166	826	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	34	0	295	205	532	154	0	0	0	5	0	2745	493	0	0	0	35	15	0	0	0	13	9	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	75	1148	61	0	0
"msp_0624"	0	22	0	0	216	0	1293	0	0	0	0	0	0	0	102	0	196	0	0	15	0	0	20	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	338	0	0	0	0	0	0	0	0	0	0	0	106	469	0	0	0	30	0	0	0	7	0	0	532	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	5	191	65	0	0	0
"msp_0626"	2163	0	494	0	850	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	64935	0	25514	31	9	606	0	151	1019	0	85	397	0	415	13	821	0	91	59	25	0	0	0	11	0	0	21	41	6159	0	0	0	0	0	0	7773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	8	0	0	8	0	0	0	62	16	0	109	0	0	1019	0	0	0	0	19	0	0	0	0	9	44	0	0	0	279	0	227	0	580	125
"msp_0627"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0629"	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2176	0	54	0	0	10	459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	574	0	0	0	0	1238	0	8740	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0
"msp_0630"	0	10	60	0	102	27	37	39	0	29	0	0	91	5	63	0	4	0	0	0	0	0	0	5	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	36	0	7	0	26	11	13	188	0	0	0	0	0	812	0	0	0	17	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	217	0	0	0	0	0	0	458	0	46	0	0	0
"msp_0631"	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0633"	125	15	33	0	566	123	0	0	0	0	0	0	0	0	0	3913	0	0	0	0	324	0	220	0	0	24	0	0	0	367	122	0	0	23	0	32	0	18	0	0	18773	165	0	0	0	0	14	0	13	0	0	6	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0634"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	98	3413	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0635"	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	42	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	0	0	247	0	0	489	0	0	30	0	1262	0	26	0	0	0	0	0	0	0	0
"msp_0636"	2278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0637"	0	0	0	0	0	0	0	15	0	0	0	100	0	0	0	12	16	0	38	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	34	0	0	346	0	4	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	348	0	0	1845	0	0	0	53	0	0	0	67	0	500	0	0
"msp_0639"	0	83	0	0	0	0	21	121	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	2923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	671	34	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	9	129	0	16	0	0	0	20	0	60	0	34	0	0	0	0	22	0	703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0643"	0	482	0	0	0	8	179	0	1327	75	118	0	225	0	0	0	0	243	321	0	0	0	1923	0	0	131	0	0	0	0	0	0	183	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	23	0	0	173	0	0	49	0	0	0	0	0	0	0	57	0	0	464	326	0	0	100	0	116	0	0	0	0	0	0	462	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	862	0	0	0
"msp_0644"	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1169	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0
"msp_0645"	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	399	35985	0	0	0	0	0	0	10	0	17003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	21	0	9	673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0648"	0	0	0	0	0	464	0	37	0	0	178	0	0	0	0	0	0	0	1971	0	0	0	0	0	0	0	0	0	0	0	0	18637	0	0	0	351	0	0	0	0	0	24475	0	791	3552	25	2441	0	0	0	0	0	20	0	0	273	0	0	0	0	2316	0	0	53	0	0	0	0	0	1749	0	0	0	1607	8258	0	712	0	14457	0	0	582	0	0	0	190	0	0	0	0	0	0	573	0	0	0	0	0	0	0	34	2911	0	0	0	18632	0	43	0
"msp_0650"	0	1212	1282	4785	169	0	789	200	5	4265	129	1833	183	56	0	0	0	1935	5613	1287	0	9506	1141	858	1701	5126	188	0	826	1425	0	27	0	0	197	4081	24	0	1583	1252	0	1117	0	0	0	707	2618	545	745	614	1372	9	34	0	7	270	0	1576	2783	567	1613	3533	17	197	967	508	9	2453	0	654	421	20130	61	2827	1114	0	11	0	2771	4632	2297	1729	2775	1199	2352	1011	3946	1229	5266	2686	0	881	0	0	0	0	842	262	0	1932	10	0	308	4236	352	567	14	0	971
"msp_0652"	0	4	69	0	0	73	19	48	0	0	34	4043	0	0	146	0	55	0	0	0	0	0	47	0	0	31	0	0	0	0	0	0	0	20	0	396	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	39	0	138	0	228	0	1228	52	0	0	0	200	720	0	0	0	0	453	0	0	0	0	0	0	0	2276	0	0	0	25	290	0	0	0	0	0	0	0	0	0	0	0	1094	0	0	0
"msp_0654"	1502	192	343	68409	1262	29	459	417	0	0	59	63185	9	917	6733	19516	849	0	12638	6110	28500	2384	22	0	236	1399	34640	18128	0	701	0	0	517	0	54	65	392	370	294	75	157	3706	16	0	0	1188	300	972	4210	0	0	0	44	167	68	227	0	3027	0	32	697	9074	38885	272	2290	6480	359	1357	95515	8121	18713	0	0	1317	13300	2741	7982	406	4499	7200	1932	8955	5179	546	7284	1322	141	31176	233	14474	0	0	14	2586	731	18	2007	0	9711	82	17006	0	575	8791	9782	1913	221	0	24635
"msp_0655"	0	36	51	262	209	37	113	0	3958	116	19	255	333	0	18	0	120	43	86	0	0	0	70	248	106	184	19	28	33	92	0	0	0	0	2267	119	0	1795	201	0	0	276	0	0	0	25	127	9	20	15	0	0	0	0	0	10	0	20	851	51	51	391	170	0	0	54	0	0	0	26	0	0	0	423	279	79	0	0	595	61	59	0	54	0	435	107	319	0	34	10	83	40	0	49	0	570	0	67	0	0	50	34	36	0	44	275	527	0	0
"msp_0665"	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	24	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0
"msp_0668"	0	0	1084	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	79267	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0
"msp_0671"	0	0	0	0	67	0	20	0	960	13	0	167	0	0	0	0	3	0	0	0	0	0	0	0	6	122	0	6	0	0	1080	6	914	0	0	0	153	0	0	81	72	0	8	0	0	0	0	51	0	0	0	0	0	0	6	0	42	0	0	0	0	0	3	0	0	0	424	0	6	0	11	0	204	353	0	0	0	726	404	16	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	8	0	7	0	0	0	22	0	0	0
"msp_0674"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	26	0	0	0	0	0	0	0	0	0	0
"msp_0675"	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	26	0	0	0	0	0	654	0	0	0	0	0	0	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0
"msp_0676"	0	12	0	0	0	0	0	0	0	0	50	0	53	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	272	0	0	0	0	117	0	0	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0677c"	0	0	0	0	10	0	0	0	29	0	0	0	63	0	0	0	0	0	0	0	0	18	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	165	0	25	8	0	0	0	0	9	0	5	0	0	0	9	0	0	0	0	0	0	19	0	0	0	9	7	0	0	18	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	15	0	0	0	0	0	0	0	0
"msp_0679"	0	27	0	0	255	0	0	44	0	630	3	0	304	0	119	0	34	0	0	0	27	0	98	0	0	10	95	0	0	0	0	0	87	0	0	117	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	20	0	0	190	0	0	0	0	0	0	0	42	0	0	0	0	0	670	96	0	0	0	13	0	0	0	0	0	31	421	0	0	0	0	9	0	0	36	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	151	0	0	103
"msp_0685"	0	0	0	0	0	164	0	0	0	0	0	0	9542	24254	0	0	0	0	0	0	0	0	16	0	0	139	43097	0	0	0	0	0	0	501	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15663	0	0	0	0	0	28559	0	0	0	0	0	0	0	0	0	0	0	14456	5905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0692"	0	213	523	0	0	0	0	0	0	278	854	1295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	65	0	0	0	0	0	801	0	0	0	0	0	0	0	0	0	0	10	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	6001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2107	0	0	191
"msp_0693"	211	579	238	839	80	7	185	45	0	8	8	0	0	0	105	0	0	0	0	0	70	0	158	249	67	116	0	0	1311	251	0	0	0	0	0	544	310	807	55	0	0	307	216	1593	1448	252	6	172	252	59	498	0	13	0	0	97	293	0	0	186	85	0	13	67	0	18	0	120	607	56	0	0	0	240	89	0	54	0	215	239	200	0	65	0	0	382	46	0	18	320	0	0	0	0	0	0	0	348	540	295	15	0	191	5	176	136	0	22	18
"msp_0697"	8	0	0	115	9	8	7	0	1842	7	0	198	231	0	222	0	0	0	0	0	24	0	0	0	65	78	0	0	12	4	788	0	0	4	33	79	39	0	0	10	0	0	1970	0	0	15	0	0	0	0	48	0	0	0	0	0	27	46	16	0	0	0	140	0	5138	0	19	268	0	24	0	0	428	0	56	0	16	12	6	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	5	15	310	0	0	33
"msp_0698"	0	0	0	11	0	0	0	0	215	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	10	0	0	0	0	101	0	0	0	0	0	0
"msp_0700"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0705"	0	299	323	100	232	167	594	38	10	7	0	32	59	0	33	1101	0	354	288	216	1203	745	502	1819	288	165	16	245	7294	165	89	5	0	1505	6	328	342	230	1493	5	60	201	1739	0	21	545	194	397	212	0	417	6	46	0	11	252	340	1175	250	92	37	15	19	35	498	74	20	748	4039	429	76	0	0	222	27	106	36	0	137	1543	232	139	550	262	8	453	219	314	180	205	14	0	0	0	0	20	0	60	0	52	16	0	52	163	6	364	0	0	160
"msp_0707"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	92	659	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0709"	0	0	0	0	0	0	0	0	6435	0	0	6751	423	0	0	0	5	0	0	0	8077	0	819	0	0	0	0	0	0	0	0	0	0	2294	0	3247	0	0	0	0	0	0	0	0	0	3726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	1122	0	0	0	0	0	0	4	0	0	0	0	11906	0	0	8760	0	0	0	0	7232	0	0	0	0	0	0	0	0	0	0	0	0	0	10	3755	0	0	0	17	0	1193	0	0
"msp_0713"	54	125	37	623	79	0	82	19	0	0	0	0	0	312	14	185	56	541	151	111	305	242	26	98	72	0	110	276	87	40	0	0	0	229	0	96	15	49	13	6	37	79	9	653	194	0	286	35	138	58	168	909	0	574	95	0	260	177	232	44	84	148	0	25	31	68	39	112	364	20	68	146	186	8	8	14	26	0	80	84	15	72	140	51	131	79	232	230	19	129	1083	212	77	29	454	12	405	226	121	186	406	623	157	445	116	0	84	496	55
"msp_0716"	128	0	21	42	85	760	0	1314	0	0	0	10937	591	0	135	0	0	0	0	0	0	0	0	0	0	11	858	0	0	0	0	0	0	0	21	0	0	0	0	179	0	242	0	0	0	109	0	0	355	0	0	0	0	0	0	0	0	0	0	0	0	0	9	997	0	0	0	10	0	23	973	0	171	0	26	192	0	0	60	0	345	253	738	0	14	0	1351	0	33	0	0	0	0	824	0	0	0	0	0	0	27	6	1155	0	0	120	0	0	0
"msp_0717"	0	0	0	0	0	3008	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0719"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	106	0	0	0	0	0	0	0	0	0	0	0	8	0	47	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0722"	44	315	927	1283	135	2093	12	13	3117	730	247	214	6884	73	67	31	53	11	41	58	49	125	240	40	762	1854	104	20	436	26	2645	2160	5686	507	80	68	1724	175	154	1608	532	381	339	22	93	153	59	5	123	43	72	0	14	0	12	88	7	49	21	20	27	27	1139	15	236	0	362	73	170	298	44	418	37	732	178	54	66	1246	1080	3327	660	367	262	44	30	124	102	169	761	240	144	0	78	16	0	47	30	129	164	0	9	0	27	114	33	3203	129	0	55
"msp_0723"	0	0	0	0	0	0	0	0	0	0	68	0	0	0	8	0	512	0	0	0	0	0	0	0	0	0	2464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	624	0	155	0	0	0	21	0	0	0	0	0	0	609	0	0	0	0	0	0	0	356	0	0	0	0	16	3883	0	0	0	0	0	0	0	0	0	0	70	0	0	0
"msp_0729"	0	0	239	0	0	5	0	0	0	0	0	287	0	0	244	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	477	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	513	0	0	0	0	0	0	0	461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	498	0	0	0	0	497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0733"	0	85	24	14	100	139	0	0	0	199	12	129	1767	18	0	0	0	0	190	0	95	0	93	29	0	135	0	0	61	0	1842	0	14222	0	120	0	0	0	0	0	1677	2700	0	0	0	0	12	211	50	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	248	0	0	0	0	0	0	0	0	0	310	0	215	0	0	0	0	123	0	0	0	0	75	241	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	213	0	0	0
"msp_0735"	0	0	0	638	0	0	0	1593	0	0	0	0	0	42	0	0	8	309	1201	0	0	409	15	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	1149	3728	0	0	237	0	0	0	426	0	0	0	0	0	1870	0	0	382	0	0	0	0	0	0	751	0	0	0	0	0	0	0	0	241	0	0	0	3	250	0	6	0	0	0	0	0
"msp_0737"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0739c"	4	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	59	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	9	30	0	0	0	0	0	3	0	6	4	0	0	36	0	0	0	0	0	0	2	0	0	11	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
"msp_0740"	0	0	0	0	0	0	0	0	6	13	0	0	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	128	131	0	0	0	0	0	0	0	0	564	0	0	0	259	0	0	0	0	0	159	0	490	0	0	0	0	0	0
"msp_0742"	28	0	3514	51	11669	0	359	988	894	17438	14	3674	995	100	0	930	0	631	89	582	0	607	2598	69	145	18	90	121	509	133	24	0	6387	197	0	283	249	11	4234	285	837	0	1684	106	120	822	59	150	6790	42	112	1517	9426	18815	53	1861	1494	3982	434	113	13381	38	3896	700	212	0	421	11	498	0	481	2310	17	50392	1249	0	209	574	143	89	754	13127	0	56	36	270	127	21	218	124	59	69	8265	0	0	17895	112	411	2658	205	49	11	102	337	6	124	114	77	139
"msp_0745"	94	0	0	0	0	0	0	0	0	0	0	0	0	1365	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1634	0	0	0	0	0	385	0	15	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0747"	22	0	0	0	0	0	0	1940	0	10	709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1378	0	0	0	0	0	1546	0	0	0	0	0	1916	0	0	0	15	0	9235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1648	0	0	0	0	0	0	0	0	0	0	0	0	4098	0	0	0
"msp_0750"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	815	0	0	0	0	0	11	0	0	0	0	0	0
