rowname	Clinspect_E_coli_A_QC1_Slot1-6_1_8640	Clinspect_E_coli_A_QC2_Slot1-15_1_8649	Clinspect_E_coli_A_S7_Slot1-24_1_8673	Clinspect_E_coli_A_S14_Slot1-11_1_8645	Clinspect_E_coli_A_S20_Slot1-20_1_8669	Clinspect_E_coli_A_S29_Slot1-19_1_8667	Clinspect_E_coli_A_S34_Slot1-18_1_8666	Clinspect_E_coli_A_S39_Slot1-26_1_8675	Clinspect_E_coli_A_S47_Slot1-14_1_8648	Clinspect_E_coli_B_QC3_Slot1-23_1_8672	Clinspect_E_coli_B_S58_Slot1-5_1_8639	Clinspect_E_coli_B_S78_Slot1-17_1_8665	Clinspect_E_coli_B_S85_Slot1-12_1_8646
P37197	9812.42	11503.3	19907.5	8593.98	14775.9	6222.03	9293.55	18967.6	15340.2	13100.3	11425.3	11895.6	16303.1
P0A6L7	13330	19738	24262.8	13906.1	16837.5	17929.5	19353.4	19762.9	14352.7	21175.4	13299.7	14323.6	13630.7
P30745	2548.12	2492.62	1824.42	2439.38	1596.29	3423.42	3480.61	NA	1575.65	NA	NA	2978.26	1984.31
P77173	31362.8	38999.8	33329.1	26151	38037.2	39097.1	36284.1	39543.1	34726	36819.5	39657.5	41927.9	38378.9
P0ADZ7	148216	157466	168993	166319	172853	166483	158804	165746	177073	142756	170121	121812	167482
P77213	75672.4	113709	109883	90557	89613.6	113377	121221	102069	86720	57319.2	65864.3	60187.1	53364.2
P0ADV1	98615.4	174753	156974	144941	145422	120895	179970	141244	146559	72979.7	123270	133846	108231
P0AB18	182778	183828	179449	210657	209496	191721	164945	225919	285616	186102	200834	174093	303055
P0AFK9	3150460	2688030	2506460	4235430	3885590	2639400	2967250	2891900	3966200	2773810	3652290	2799550	3800320
P0A734	349917	364507	347538	391423	349777	344625	352635	302046	346833	218425	262683	157686	241804
P26365	15419.3	16264.2	18206.5	15921.2	14531.2	16855.1	19729.6	16272.9	16724.1	22274.9	24970.7	21560.3	21157.5
P10908	87100.6	104902	93546.1	102566	118773	123299	133867	99666.5	113619	66742.2	86633.4	64412.7	80985.5
P0A9F9	33654.9	38724.7	38024.5	29812.8	33303.9	27693.6	29204.8	48950.9	42678.4	56727.7	53260	59940.1	57030.4
P00393	191625	256457	227055	211094	206321	217986	236545	233337	198434	241779	246215	207496	242491
P18956	283044	410927	400420	421495	374221	449042	513519	363792	360264	256720	388353	309852	308800
P46887	5951.59	2865.55	3614.39	3887.87	4435.88	2888.4	3353.16	2221.54	6117.99	12598.5	8658.41	6469.58	11609.2
P0A9S3	1310650	1398210	1504960	1458340	1596370	1091600	1017820	1373990	1551780	511044	279084	337507	514288
P0ACL0	43336.8	55369.1	42750.5	40995.2	50489.8	51018.9	55059.1	44221.1	44470.6	44404.6	51791.6	36571.7	48878.1
P28635	1875940	1315070	1599710	2635560	2294480	1276930	1256400	1977100	2698050	1970540	2401840	1740480	2261210
P0AAZ7	452159	311826	277046	439802	416063	371123	353322	305980	452518	137212	248874	156039	240871
P29208	48013.9	51015.2	47685.4	53693.8	51392.5	47818.5	42906.9	39794.2	47746.8	44710.3	58884.3	46553.3	54067.1
P0ADC6	36549.5	36847.9	36736.6	50059	48248.9	38467.6	42894.6	26734.8	46755.5	21766.8	38567.6	20662.6	41109.2
P60390	423090	575926	587159	573238	576675	453184	565040	466000	590811	332090	446700	317716	459352
P0AD44	21084	28243.2	24983.2	24604.4	26260.6	22264.6	22899.3	21665	27021.5	17706.7	27001.5	19605.1	22584.6
P0A8Y8	113266	151773	128902	132927	99069.9	136492	170720	109283	99120.1	119971	202743	116717	155009
P0AFA2	10225.4	9634.85	7247.47	9403.05	10045.9	9587.6	9168.35	8270.39	9394.3	9415.02	13336.8	8241.67	11944
P18390	56933.3	51995.5	49796.8	63518.4	58335.6	53527.8	47981.1	33955.4	68006.9	33791.6	59706.1	22562	61332.6
P69874	80161.8	77939.3	71542.8	69755.7	73404.4	77340.4	75679.5	61861.5	79540.6	64661.8	115851	93686.5	119101
P0ACJ0	1329760	1391670	1200850	1295310	1352580	1387950	1674810	1073820	1231970	817440	1147830	854239	1167320
P0AFD6	447061	552960	486321	498132	553384	516371	541971	471998	450821	392745	361497	343017	341448
P0AF98	65283.6	122608	145904	112987	137347	79341.8	139549	84072.6	118579	92782.8	101078	80029.3	106515
P0AGG8	120831	102766	100835	118061	115808	122145	118846	77569.6	120863	125552	152649	122387	148864
P63228	91630.2	142679	144211	134178	120655	106168	144825	95821.7	123392	74037.1	105735	92397.6	102333
P10371	92425.4	103755	112097	92851.1	105613	109328	126958	88976.8	97192.6	166234	253156	178390	177520
P30859	649707	587017	560281	687605	635541	582078	690007	541551	633905	313388	445185	451169	542027
P24555	24990.3	30155.1	29214.4	30839.5	24336.1	29366.7	26675.6	28892	28779.4	25061.6	29680.3	23090.3	26923.2
P08245	171482	151344	110561	167807	135046	111145	161656	102287	191520	103251	143136	132217	141534
Q47157	12090.8	11333.7	3994.9	9595.93	11389.4	12496.1	9957.67	NA	15038.9	NA	NA	NA	4301.05
P0A9I8	2412.79	9783.48	11049.1	6476.73	8518.46	6823.29	13830.7	13362.5	7763.01	114761	78712	97656.9	107210
Q47147	63931.6	77630.5	62058.5	58910.7	67176.2	61407	61035.3	76014.5	70679.4	61983.4	63371	62829.4	55427.1
P0A8V6	133996	160922	145774	138866	130111	146157	141933	159722	128556	143425	151679	122721	127881
P0A6T3	184113	243893	210380	198228	255580	233851	243855	179348	214684	92777.5	110731	76584.7	95529.2
P75800	5574.76	7067.06	7431.99	4651.37	4916.57	6570.61	6823.34	8743.98	6959.97	14427	11562.5	13597	12426.2
P39280	34673.4	35881.3	40803.4	31202.1	35916.8	34228.5	35106	37498.4	32795.6	53800.8	51908.2	42705.9	51345.4
P0A7E3	34580.8	31582.4	27670.9	30849.3	27767.7	30408.9	34173.6	30359	35807.5	41075.5	37411.1	27856.2	45563.3
P39310	145124	215631	190665	183567	214402	183767	171686	175172	195784	135975	159555	141174	146029
P0A7C2	126392	211358	184092	186325	168197	160383	188837	149154	173839	135006	171563	115762	156671
P36548	63190.9	96784.5	85009.8	82683.6	78790.1	76335.4	88745.6	101669	88450.9	115301	114568	103397	111113
P77182	16807.4	22555.5	21899.9	21347.8	22623.6	19271.6	21028.1	30718	19114.5	27069.4	17809.6	21895.2	20763.9
P08204	33620.7	24486.9	28246.7	26982.9	25601.1	26964.5	28484.8	31662.9	28198.4	9018.8	9116.72	10069	9754.48
Q46845	423412	655480	731482	533501	564100	579844	650080	705250	526114	383313	406684	362542	340236
P0A7L8	2812210	1805850	2075180	2146020	2331810	2745260	2401640	1707740	2361170	1942880	3061770	1256670	2501080
P0A948	15202.4	15686.4	14781.7	14303.7	15374	15877.4	12371.4	13713.1	14059.8	16794.1	17518.1	10815.1	16051.4
P25742	31764.4	38776	35780.8	35630.7	39402.6	31359.6	33777.8	46611.2	38603.2	49627.3	34258.9	40073.3	40955.5
P0A7R1	2072140	1794590	1849700	2353140	1975290	1793570	2041910	2069470	2230700	1987930	2687480	1790570	3148070
P77212	35570.4	49307	45347.7	42173.5	38957.3	50823	52539	44994.8	38482.8	34112.7	41031.6	36698.1	34078.8
P76104	77537.8	92369.1	112085	88858.7	90876.7	75018.2	83914.1	119517	100483	144350	145492	134403	146163
P77570	41409.9	35948.8	36051.6	35170.6	34423.3	37637.9	35250.2	39332.2	30538.8	26388.6	30938.8	21642	26427.1
P0AAA9	5718.09	2412.86	789.315	NA	1289.16	NA	1228.07	NA	NA	4784.38	2373.08	4791.69	2657.73
P0AF26	6198.04	9265.44	8777.53	5930.31	7675.51	6631.38	6492.56	6091.09	6451.14	19567.5	13184.7	15105.7	18631.7
P0AAT9	150472	133938	127948	166558	133576	145444	140791	113297	162181	65644.9	81421.5	91366.6	80381.1
P0AG14	205947	281231	267700	212435	253888	255008	269328	270287	248695	298099	301366	283526	274757
P0A6N8	307825	162708	132225	213033	189757	200595	198452	151386	202255	172293	155751	178541	129724
P64599	46710.9	51326.9	59036.6	43689.9	45605.6	47848.2	53559.8	39468.6	39853.7	25201.2	60501.6	37147.5	52613.1
P27242	10036.1	11645.2	9073.4	11033.7	10234.7	9578.45	8930.64	10427.7	9150.7	10830.3	11016.1	10178.7	12449.9
P61517	956292	1132690	993317	1022650	1060170	1024770	1347610	1136950	1076630	994099	1417560	836790	1330800
P0A9P9	19332.2	21915.6	14166.3	15730.1	18149.1	15366.7	12690.9	17922.3	20509	9148.38	7069.6	10887.9	10271.3
P42596	16142.7	17012.1	17214.8	19227.2	20258.1	21983.5	19851.8	14426.2	19093.8	26676.9	30947.7	18939.4	26384.9
P0ABY4	74056.6	117719	109425	73147.5	101345	96811.3	107139	105680	88032.9	93148.3	95461.4	84969	70849.6
P0A9H5	27432.8	37781.5	40301.7	42395.2	38264.4	38401.3	33234.1	31914.8	39784.8	38986.7	36654.2	36203.9	29003.6
P37744	215373	216571	193559	211718	233354	212226	221212	179919	199735	144378	210907	155634	223725
P28905	36590	39153.1	38131.8	40776.3	32733.9	34777.9	42996.5	21673.7	39281.3	28750.5	29759.6	25904.2	31279.7
P0AG96	5459.27	8156.91	14434.9	11130.9	12542.6	4148.87	9119.08	7562.84	3509.37	10478.2	4201.26	3451.06	10781.3
P60340	74906.1	98641	94443.2	78918	95703.9	81694.8	98596	79528.5	85662.1	81187.4	88112.5	68831.5	75068.1
P77148	36003.1	46490.6	44116.5	41187.4	41333.9	48179.4	49229.5	40225.9	34503.9	42283.2	48795.2	38449	46350.5
P0A890	58461.6	91765	95169.8	77901.3	52418.4	61800.2	80026.1	107485	90281.1	86013	70361.9	96651.3	68984.7
P0AFJ5	32839.9	42892.9	51008.2	43382.6	34564.5	38572.5	45273.6	43390	38795.5	44188	39617.5	41172.4	38787.2
P33594	12451.7	19572.3	15491.1	13541	11759.3	16473	10192.5	9340.99	16318.8	11531.2	11971.4	7552.24	18566.6
P0C8J6	3880400	4218540	4177170	4136430	4203730	3224320	3528260	4394420	4362750	1643150	1136720	1380870	1588090
P0AG86	796592	939458	1027980	886436	1190330	1061240	1039400	1006930	927232	898864	821418	638109	825750
P31678	187547	288183	305761	250883	240844	288899	346065	260828	227816	204839	223610	224515	187686
P0AFW0	129712	137545	107460	115553	117173	113421	118857	105183	144505	74793.6	102642	55242.7	90622.4
P62768	312571	280900	284807	402546	264526	307424	279568	237346	341935	125754	188614	133790	207556
Q46948	58661.9	114243	114239	75795.2	88494.6	80441.9	89457.7	110298	91939.2	122751	90877	80210.2	93244.7
P18775;P77374	8803.9	7264.31	9950.63	5889.93	10062.1	6533.43	6321.32	13741.3	9403.41	15560	9543.91	12874.5	19190
P0AES9	1094820	908900	868179	886342	948364	981696	1596130	621780	838263	567756	537626	685157	300325
P0A9M2	461299	826353	757654	611246	708448	698193	822022	684052	652077	527849	799943	596737	741177
P0AE39	26929.1	20223.6	26903.3	25006.9	23068.7	20846.3	26556.7	17779.3	27317.6	17642.8	27445.7	15577	26601.6
P07604	123901	117940	112268	122182	121627	127563	105837	116338	114009	126397	123583	100159	118972
P0A9W9	125234	147508	138757	147309	137194	142841	167605	117269	137582	153804	183000	123924	165225
P0AFK6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P23908	496528	614446	517920	502130	610422	663024	618547	534642	532863	509317	566308	440770	482918
P02932	62696.9	120282	108450	98075.6	152644	106265	167007	100467	133450	45911.2	75573	71553.3	46849
P27240	19920.6	25947.3	23465.7	22887.7	22236.1	19890.7	26656.1	21501.8	18459.4	23710.7	24841	22115.5	24243.7
P38489	227420	322056	313897	254040	283450	248302	319425	256220	269873	313678	329376	235074	292005
P27848	81730	104110	91999.1	77484.5	91234.1	92049	107712	101536	90425.4	88163.8	95010.8	101095	87680.7
P77499	221118	332881	304763	315687	279705	323506	425260	257969	251482	229626	303988	287072	252244
P30855	20538.1	26187.4	24543.4	23389.3	21373.3	20752.7	19507.8	30970.8	22893.6	41104	36612.1	39667.1	37289.9
P0AAT2	75660.9	139274	121135	98591.7	115350	103033	103040	100963	112884	64050.8	86838.1	34636.8	79890.8
P27830	145006	187222	182687	164702	164520	168593	187423	182582	141414	228919	232905	182576	218499
P77318	136642	129346	116996	139476	133624	130419	134808	105538	132589	15807.7	17451.5	20940.1	26392.4
P0AGM7	11740.8	18983.9	10198	10138.7	17593.4	6894.47	21287.1	NA	7974.8	6265.37	9780.1	1121.61	14169
P0AE85	99255	182738	155798	165025	158095	157989	204701	121023	166764	66966.6	84425.1	59492.3	59772.6
P50465	17659.3	14738.2	13230.5	11067.1	15004.5	15724.2	12309.9	20021.3	14753.5	32093.3	34344.8	28742.5	31518.6
P06720	42347	55473.4	53424.1	44481.4	51577.6	52083.8	46543.6	54729.3	48781	8997.61	11161	12221.9	5632.78
P64451	139004	116856	99470.7	165327	137505	128160	127717	100954	148300	69982.2	130967	66803.8	120040
P0AFI7	110359	146879	149462	117982	130665	105988	120837	159511	128714	160201	134197	130174	147872
P0A8L5	18778.9	39277.2	37651.7	30478.5	27446.8	21541.9	34576.3	30420.8	33825.2	40707.9	39401.3	39966.5	38275.1
P33025	81930.9	82688.6	79954.9	92781.3	94012	84548	95300.3	85662.2	79461.1	12188.7	13549.8	11770.1	21308.4
P0ADM8	8183	9465.62	6233.71	10681.6	6690.5	6358.31	6937.43	6542.81	9393.81	5599.15	9133.38	4339.51	8126.38
P03841	172032	196910	131859	281122	189437	198765	275134	77684.5	182632	71741.2	130122	45070.9	204448
P24255	102304	143346	143628	121997	145379	135324	141674	142409	127242	138345	138748	142421	130822
P0AFR4	132792	171209	131727	155941	161031	152331	145836	133333	163354	141847	161973	110280	151861
P63020	566243	448946	364250	489104	457327	534659	472111	323893	575448	297044	524486	136722	465107
P0AA43	253772	404078	403229	365999	357246	353949	394398	345938	403051	393302	387731	348869	415270
P15082	19468.8	31173	33130.8	22026.8	26544.6	22275.8	32673.5	26400.5	21765.4	24906.1	20958.2	21229.9	18056.2
P07014	2569570	2879160	2681240	2745660	3019210	2308670	2415170	2813070	3165080	431505	692575	407271	598550
P0A9K9	506330	503165	470265	573610	500340	453862	448261	382080	501248	342580	541626	257897	500117
P0A8I3	252629	310830	337318	297424	302901	293583	347924	327566	275698	364444	357846	431959	358244
P07822	6007.95	6837.3	6468.77	6283.55	5396.36	5657.44	7647.64	6518.95	5005.62	8762.87	8369.15	8795.44	7823.25
P27836	29057.9	31156.3	24884.6	29690.7	24348	26159.4	24857.7	29856.8	27495.4	40622.2	34311.1	30485.9	33078.7
P75949	102965	125775	125440	110239	113418	105926	112823	122308	117829	120754	134178	116794	127964
P16431	6345.59	5511.64	7780.3	5541.9	4166.84	3605.42	4964.78	3799.31	8338.18	20554.5	9452.86	12213	21203.2
P76471	12297.8	18164.2	25561	14818.3	27631.8	20856.9	13041.4	32569.3	18349.1	31525.4	27270.2	22883.8	22791.1
P0AA84	24513.7	35030.2	35980.6	31848.2	34293.5	34684.1	37335.6	26000.6	30366.9	35296.1	40678.9	31519.1	32322.8
P60595	462342	460864	467222	493666	530936	519164	542267	487754	469731	911808	1060760	909441	943436
P16525	22287.3	37241.9	30869.6	32650.3	24644.6	26203.1	32847.5	32697.7	28814.1	32962.5	36716.6	30061.9	35028
P52645	21690.9	20665.5	22648	25122.7	19144.3	20097.8	21638.7	24197.9	23539.1	19585.2	21442.8	20364.5	22133
P60651	290642	375332	382292	314431	329514	332445	382072	380754	275550	398613	377713	426768	371896
P76372	514622	613344	571719	570411	620724	572506	650138	597196	647636	538062	677535	572118	695345
P75818	448681	653550	646371	628219	676477	604999	744487	614684	574461	371602	541729	414019	538530
P0ACA3	830447	1070600	889764	857916	923764	961046	1008730	860712	923978	730314	778415	488237	689323
P76007	10086	20328.3	25080.4	20467.5	21473.2	11070.6	24626.8	16331.7	13459.6	13773.2	22527.7	15037.8	25992.2
P76185	5450.45	8084.68	7981.06	12031.4	7818.18	7598.26	7762.87	8381.29	8713.79	12665.8	14305.2	11614.7	14359.9
P52102	16347.5	34830	35062.7	29704.1	26184	24685.3	29782.6	34731.4	35030.7	45159.4	48415	30385.1	36426.7
P64479	32712	22988.1	24210.9	34530	38403.3	31648.3	18804.7	11996.2	38274.8	6854.39	24698.5	17506.4	23506.1
P37024	16945.6	18356.7	18943.7	21156.4	18385.3	18281.4	16682.5	25856	22311.5	24245.8	21916.2	23910.6	24675.5
P52697	1452760	1382830	1320390	1605190	1612980	1606410	1614170	1102060	1431800	942948	1422370	788301	1360610
P15288	348845	457598	484061	398113	417456	389043	455131	439122	375449	383657	384359	368678	397409
P32705	7743.67	11234.4	8269.66	15585.1	18096.8	9848.79	20330.6	2358.33	12406.7	NA	NA	NA	NA
P0ACA1	67505.8	84239.9	79855.9	82729.8	73227.7	82037.1	88477.5	65422.1	71567.1	47923.4	57809.2	35173.3	49569.5
P33607	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0A800	375558	692007	582492	598830	539923	557437	742543	501470	558623	367606	589997	483208	631488
P00946	575985	549604	532786	566091	590938	503888	500840	493946	651145	394726	492366	290659	542188
P37747	458299	579512	483040	481333	510752	473085	490549	424873	417392	508858	625596	395582	620175
P0AB46	107461	108452	103020	106560	129687	139250	163448	108876	113024	113923	96885.1	93681.2	102650
P0AGE9	4369960	4372540	4206010	4192890	4362660	4034080	4309050	3785840	4286180	890730	1169840	843952	987688
P0A7E9	254640	203171	189776	211885	240125	199823	190035	223670	253610	186749	265552	166990	240203
P37610	7612.84	10295.1	11281.3	10464.8	9576.46	10722.8	12500.8	10189.6	9124.12	7726.12	7797.25	8930.11	6574.11
P0AAJ8	48197.4	55436.3	75078.2	49668.4	70635	50727.4	48958.2	64199.9	68787	45554.1	26848.4	38376.3	41443.3
P37631	33251.4	31223.5	30117.1	34492.9	36830.9	34594.9	33653.3	28875	38064.1	35520.7	47941	42415.8	39812.5
P0A8F4	177758	225629	215906	174435	229105	217470	236893	207928	199900	192634	206842	178121	199982
P64476	25431.5	17635.1	18203.3	26961.1	19253	25184.7	21020.9	18960.9	25407.9	14227.3	11613.8	12422.2	30591.7
P0AB43	83215.1	70217.6	65817.4	73168.3	71734.6	70303.9	81855.9	61883	80357.7	64472.4	72712.1	58424.4	84988.7
P0A6A0	79461.1	75911.4	84013.7	81263.2	66090.1	73450.4	70375.3	80960.3	85704.3	79468.6	81972.6	66153.2	82844.9
P0A6Y1	848166	1206370	1117500	1260790	1202660	1153900	1192720	1234090	1332820	793330	1009360	877165	961370
P0A6G7	625396	725794	777151	678145	867606	773020	816111	718432	717276	519979	769099	499605	770795
P37903	1675600	1665140	1650240	1421940	1769050	1684390	1718220	1602730	1812750	370673	521452	345749	530911
P05637	35019.9	30993.4	34303.5	34550.9	31402.3	36783.1	35534.1	26964.1	29166.4	28307.7	35876.8	37248.8	35305.9
P63883	28718.5	30433.2	29318.9	25457.2	33166.6	26638.8	26894.4	26530.3	30151.6	17134.7	24623.9	14738.8	24265.4
P0A7H0	11131.4	13319.6	12650.8	10560	10782.7	11387.1	12037.9	11276	11139.6	12766.6	13478.2	10212.5	12594.1
P46130	220174	224014	163439	223388	252083	200443	183146	165378	250003	125862	223457	77702.2	229254
P0AEZ9	326024	276178	293058	280638	286286	290237	252368	301539	269339	250565	227867	252722	226686
P31802	120679	124299	118704	113038	117398	101124	116680	67393	128258	55123.6	80302	36439.5	72675.5
P00550	128401	129895	131908	145451	128840	129604	133369	145999	125616	106686	117599	112172	108956
P32681	3626.43	6788.78	6892.46	6449.73	7069.75	8165.58	8468.03	5767.37	5241.4	4271.2	5221.05	4861.19	5334.46
P0ABG1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P00926	18444.9	16756.8	19317.7	22517	18973.3	17445.5	22458.3	17095.7	17647.5	23663.5	34314.1	22273.3	29724.1
P07024	416323	456578	404923	456974	412407	423716	489858	413478	422995	266535	372107	243549	362770
P52060	14939.1	19742.3	9754.52	23932.1	9388.52	9021.71	9601.28	25281.5	23883.7	21886.6	21560.4	29704.8	19423.5
P0AD01	31559.6	45296.7	53680.2	35864.7	50857.5	37872.5	36225.1	62737.8	43653.1	27389.3	25572.7	22104	28646.9
P23836	580513	570548	550533	559484	556063	545847	520978	436208	582030	531266	613688	381298	554603
P21693	123971	135133	153062	141724	148580	133046	135254	119524	130900	157006	186647	110005	179575
P24230	45073.8	63066.5	65283.4	50963.4	54125.5	55536.8	60130.1	74575.1	50619.3	73356	66490.6	62235.7	63113.6
P04425	216528	262019	249761	227052	252076	224968	227305	227685	235084	204495	260785	198757	265980
P0AG82	275860	182843	158609	433314	344887	230965	218755	188066	361427	182542	247882	167848	244385
P76055	78392.1	73814.5	80019.3	89567.5	88306	86236.5	84513.4	90082.1	88913.1	102452	108243	106465	103293
P0ABC9	9780.39	21727.5	19128.8	15628.6	17269.9	13279.5	21024.3	17155.5	17157.5	18021.3	16172.9	19428.3	13984.8
P0AB01	19835.9	21505.3	26852.6	17853.5	25778.3	22899.8	24288.9	30865.9	23237.2	20054.9	22005.7	21704.9	27865.2
P24251	573457	842895	570244	541082	529138	629145	784226	531934	464151	374373	520470	301715	411357
P0AE30	3186.81	4351.87	10591.5	6432.17	12051.4	5571.76	6675.55	5637.7	5685.08	2861.59	3929.12	NA	4974.38
P0A6W3	NA	2594.53	5745.04	5838.27	NA	770.681	3893.16	NA	1046.91	1047.39	1173.41	NA	1086.73
P0ABV2	131779	167963	165402	157908	144157	151608	175415	117072	122754	212479	295997	146270	243592
P0A9N4	256189	338466	367735	277298	325031	255631	301556	333724	309203	370965	357778	355152	382498
Q46920	61552.5	59418.8	56690.9	64609.1	67804.8	68174.7	67608	50161.3	63274.3	51624.8	61997.2	72946.7	61885.3
P61949	940804	1212290	1159580	1196410	1030360	1086630	1263140	1184630	1113940	1239640	1331430	1254790	1113740
P0A780	379265	328391	245044	351250	365703	359636	301675	228398	456758	218207	283049	148990	246001
P52062	33596.7	43385.3	55398.6	38490	40368.1	36543.7	40176.9	47395.8	43143.4	44876.5	42457	47436.1	38854.8
P0A921	32826.1	42732.4	49391.7	41961.9	38936.8	36392.7	38856.3	46123.8	35912.3	43487.1	30135.2	35196.1	34820.4
P09029	100412	119349	126850	122639	116544	87827.8	96132.7	128289	113364	143926	141126	145118	147537
P0A9Y6	1641030	2144490	1856610	2425260	2139110	1774920	1957290	1365690	2260710	1251650	2305440	927395	2089410
P0A9X9	233303	400185	375365	339759	326645	368769	585085	243031	403867	472421	826332	683096	506416
P36995	36106.3	59329.1	44166.3	56029.4	32507.8	59714	57943.7	28607.9	47640.8	73509.2	130607	40804.4	79247.4
P0A972	725982	696724	750322	1069960	829823	574780	914404	589576	1016600	709820	1188250	656664	1209230
P76542	5704.71	5209.68	5924.2	6294.4	5237.03	5300.44	4749.06	5316.51	5152.56	5502.67	6518.37	6768.03	5577.05
P32134	27439.8	38565.4	36427.1	33483.7	35956.6	30900	33397.2	32349	41011.7	20802.7	21754.5	20530	26717.2
P0ACY9	15459.5	13616.7	10072.1	15388.3	12185.2	17076.5	14964.5	5805.22	17794.9	5720.23	18346.2	9114.79	13596.4
P0ACN4	508367	320177	275655	437427	352230	280654	308027	186680	417537	153458	288413	77765.9	455139
P25534	128795	157573	172320	161623	161934	135449	120662	199582	167738	190385	157640	188893	158778
P52061	96018.8	69324.8	84979.6	92735.4	75545.3	79580.8	91442.3	66454.9	81522.4	50707.6	66830.2	52128.6	77127.4
P77791	55971.4	81272.9	86282.3	73099.1	64302.9	67601.8	78342	88391.4	61214.7	64301.3	54909.7	91375.1	55242.8
P23837	41434.7	47181.3	56168.6	47688.4	45838.1	50884.6	47475.9	55889.3	52256.6	50553.1	47152.4	32459.1	47513.7
P0AC75	38950.6	51988	49627.7	42745.9	44712.1	51034.4	46872	53572.4	44975.6	59278.2	61778.8	42271.8	58822.1
P14407	47051.7	41001.4	48424.6	34361.9	52719.2	36462.3	30439.1	50903.7	55748.7	110055	88974.5	105000	140837
P0C0L7	17047.8	48111.3	56651.9	45544.7	41397.4	20487.3	53162.7	26481.6	32337.1	96468	136506	95257.1	154507
P08400	5361.29	5178.56	5246.82	7375.3	5147.35	3519.45	5089.23	5640.21	4821.7	5442.02	5237.58	7869.26	7152.21
P0AEV1	33646.1	44159.3	44257.8	32633.3	38786.1	40904.5	47343.9	32469.6	39549.4	35470.7	35015.2	23878.1	30374.9
P0A927	766978	870539	873173	769550	824506	894874	855120	925522	766108	755512	756949	735987	842348
P0ACI3	9182.04	11935	12949.3	11004.4	10805.7	10456.7	11585.8	10864.1	11386	10854.6	10488.2	10668.9	14074.9
P69506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P23871	70393.1	75625.1	75150.4	85889.5	74997.9	79646.3	81816.7	65764.1	82576.8	73561.7	97948	79948.4	95717.2
P0A908	487233	481011	431447	512368	468559	466822	477476	385779	448262	369100	475197	272049	497077
P45531	31543.5	27527.4	19439	26742.1	24232.1	29018.4	22527.8	9582.24	26504.9	21419.3	27458	19534.9	22707.1
P30128	39538.5	54002.3	49115.4	62293.7	48566.4	40280.1	42184.6	41326.1	57812.6	43555.9	50537.8	33667.1	50274.9
P0AA39	64420.1	86322.6	77242.5	76571	78375.4	68977.4	76292.3	73372.4	81587.2	80197.1	94284.5	71447.8	87251.6
P15078	42737.9	119734	112274	103389	118688	48746.3	129616	55796.7	77606.8	4088.29	8199.56	5078.65	8029.88
P75792	73235.7	76552.9	53705.4	68479.8	62738.7	71041.3	70043.3	44578.7	67195.1	48129.1	97931.6	53604.9	67800.6
P0AFH2	16550.2	38489.3	49618.2	33831.8	36088.3	22320.8	49780.1	15489.5	31906	30285.5	29764.1	11474	51913.9
P0A7B3	18934.2	32774.5	31021.2	20300.1	25844	27683.5	25484	27661.2	23701.2	27199.9	24711.8	22362.7	25494.9
P05052	6083.6	NA	5823.71	9038.77	NA	7349.52	4036.84	8577.16	6830.21	12589.2	11910.1	10020.4	16441.4
P75823	146540	150341	116152	143253	150581	146564	136101	97320.1	138801	83741.5	149958	68231.2	144789
P0A6S7	185146	221050	211812	198125	229277	219106	243570	186847	220057	151099	168354	156232	183725
P69828	2232840	2606030	2672040	2272300	2781840	2214020	2328660	2596710	2243380	1111300	739483	661567	930797
P0A8P3	1090060	1408840	1395130	1404330	1204890	1226110	1236460	1081320	1281390	1090190	1249170	966645	1024090
P0ADP0	114232	148921	178006	127780	135602	137846	146709	162970	136246	167105	149138	162837	134573
P64517	20022.2	32860.5	39436.9	24336.2	29110.2	26067.6	31244.6	24466.1	27719.7	14773.7	12872.3	14068.4	13615.1
P0AE63	168780	250236	229492	227159	179370	197276	246685	180506	236471	142553	191568	161032	145511
P0ACU5	26321.7	32518.8	26911.9	26977.5	29630.3	26510.2	21193.7	18334.7	21496.8	24910.9	32144.4	23108.5	28557.7
P0AEQ6	8221.99	27140.6	18227.3	21294.1	21590.1	6876.09	21713.3	5288.15	14706.7	4013.25	9899.65	NA	14876.1
P23883	5204.89	6183.16	6049.83	6463.1	4725.83	4723.39	6371.19	6108.34	5342.32	6899.37	6926.3	7439.25	7674.43
Q93K97	55975.2	68057.2	64865.2	55664.2	55625	55802.7	57319.4	56371.9	59037.3	54832.6	53949.7	66050.5	56366.1
P37128	29673.2	29950.6	25682.6	34256.7	35694.9	40987.1	31133.8	20998.1	29987.6	24513.9	41601.9	17844.3	35314.9
P75801	8878.06	10651	7296.28	8313.6	9377.31	8602.55	7697.34	10268.2	10342.4	23070.4	15980	19200.1	22514.3
P0A823	19747.5	29063.7	18473.2	20205.8	20097.6	20499.1	21660.3	17602.1	20984.6	18285.5	26214.7	15969.7	25307.3
P0ACU7	264206	381116	361666	314720	307984	377016	408652	262254	328381	177770	238826	165205	185762
