"MSP"	"SRS9032198"	"SRS9032196"	"SRS9032195"	"SRS9032194"	"SRS9032193"	"SRS9032191"	"SRS9032190"	"SRS9032188"	"SRS9032186"	"SRS9032183"	"SRS9032182"	"SRS9032181"	"SRS9032180"	"SRS9032179"	"SRS9032177"	"SRS9032176"	"SRS9032175"	"SRS9032172"	"SRS9032170"	"SRS9032169"	"SRS9032165"	"SRS9032162"	"SRS9032161"	"SRS9032159"	"SRS9032158"	"SRS9032157"	"SRS9032156"	"SRS9032155"	"SRS9032154"	"SRS9032153"	"SRS9032152"	"SRS9032151"	"SRS9032149"	"SRS9032148"	"SRS9032147"	"SRS9032146"	"SRS9032145"	"SRS9032144"	"SRS9032141"	"SRS9032140"	"SRS9032139"	"SRS9032138"	"SRS9032135"	"SRS9032134"	"SRS9032133"	"SRS9032131"	"SRS9032130"	"SRS9032128"	"SRS9032127"	"SRS9032126"	"SRS9032121"	"SRS9032120"	"SRS9032119"	"SRS9032116"	"SRS9032114"	"SRS9032113"	"SRS9032112"	"SRS9032111"	"SRS9032104"	"SRS9032102"	"SRS9032101"	"SRS9032098"	"SRS9032097"	"SRS9032096"	"SRS9032095"	"SRS9032094"	"SRS9032093"	"SRS9032092"	"SRS9032091"	"SRS9032090"	"SRS9032089"	"SRS9032088"	"SRS9032086"	"SRS9032085"	"SRS9032084"	"SRS9032083"	"SRS9032082"	"SRS9032081"	"SRS9032079"	"SRS9032078"	"SRS9032075"	"SRS9032074"	"SRS9032072"	"SRS9032070"	"SRS9032069"	"SRS9032068"	"SRS9032067"	"SRS9032066"	"SRS9032065"	"SRS9032058"	"SRS9032056"	"SRS9032055"	"SRS9032053"	"SRS9032052"	"SRS9032051"	"SRS9032050"	"SRS9032047"	"SRS9032046"	"SRS9032044"	"SRS9032042"	"SRS9032041"	"SRS9032039"	"SRS9032038"	"SRS9032036"
"msp_0588"	20	0	13	0	0	18	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	95	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	0	0	0	0	0
"msp_0591"	0	988	93	348	71	41	0	274	1926	0	51	13	151	46	0	52	0	0	4603	1640	272	235	1596	124	421	1874	639	14	1471	1377	216	1422	0	0	2376	66	261	197	44	131	0	4735	183	160	1600	1366	159	626	280	361	14	155	291	2086	900	152	100	543	59	149	8	18950	419	758	612	1057	0	0	923	38	125	39	57	2011	372	58	320	347	188	144	463	168	238	36	250	247	721	166	843	0	98	4	0	301	134	102	105	191	2669	226	7	153	10	383
"msp_0592"	0	0	1415	288	0	0	4212	366	0	2527	3537	391	0	0	0	0	4	206	0	334	379	0	0	0	0	0	2948	0	0	0	0	0	0	0	2095	0	5456	0	0	0	0	0	0	0	0	1197	12	541	399	0	0	277	1094	9	841	786	0	0	2165	0	130	0	1253	6131	213	0	0	0	362	1597	0	1615	0	0	5107	4261	0	0	140	1047	448	10895	4	18144	15	0	997	0	0	932	0	0	0	0	2329	0	0	8	97	4664	8757	0	18	85
"msp_0594"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0595"	0	14	0	225	68	0	0	0	0	0	77	0	0	4681	0	0	0	271	0	0	0	0	0	17	0	8	455	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	218	154	0	0	8	0	341	0	0	0	0	0	970	0	84	0	0	0	48	0	0	0	0	0	0	0	0	0	0	103	0	0	23	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	5	38	0	0	0	0	0	0
"msp_0596"	0	297	85	0	0	0	0	2822	0	0	29	16	443	95	7	8	0	45	0	0	137	0	0	209	0	0	384	1386	0	0	0	0	0	0	5	0	2963	0	0	40	0	0	0	0	0	0	0	0	0	0	0	26	760	0	0	0	0	8	0	0	3067	0	0	0	1313	0	0	650	26	295	14388	0	0	0	0	5483	0	0	13	0	0	1288	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	5	0	0	660	0	0	0
"msp_0602c"	0	0	284	17	527	0	0	0	0	1126	1731	11	55	209	0	0	39	0	29	77	197	0	29	602	0	0	0	0	9	23	19	28	43	49	27	13	40	367	46	240	0	41	93	50	326	47	11	18	98	16	63	0	154	304	78	65	17	934	228	30	0	38	0	17	0	0	24	12	8153	0	14	29	134	58	0	46	85	10	0	0	0	0	0	0	12	15	0	6	93	0	0	211	19	0	365	0	0	10	0	74	76	0	79	0
"msp_0604"	0	21	12	461	71	0	183	0	0	9	77	18	0	19	0	23	0	0	0	0	0	0	0	0	0	0	79	187	27	0	0	0	24	0	170	385	18	142	263	16	0	0	0	20	0	5	22	0	15	0	0	0	10	0	55	0	0	42	673	0	0	0	0	0	0	0	0	0	483	51	0	0	0	55	0	0	0	0	6	0	17	0	0	0	13	0	0	0	0	0	0	19	0	0	0	0	7	0	58	223	24	24	0	0
"msp_0605"	0	0	0	0	0	0	0	0	0	0	0	0	0	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8662	0	0	0	0	0	0	0	0	0	0	698	0	0	0	0	0	0	0	2264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0612"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	28	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2709	0	0	0	0	0	0	0	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0613"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	504	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	27	840	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0615"	0	2369	0	0	0	0	431	0	0	0	0	0	329	2473	0	0	0	0	0	0	0	0	0	7599	103	0	292	22842	539	0	0	0	0	0	193	0	3879	0	0	0	0	28	0	0	0	287	5760	0	0	0	13	8860	600	0	432	0	0	7108	0	0	35030	0	0	0	956	648	0	1330	130	1651	25227	0	0	1652	0	2412	0	0	313	0	0	1583	1645	0	4775	3168	59	0	0	0	0	0	0	0	0	0	0	329	107	815	0	0	0	0
"msp_0619"	34	0	14	0	0	12	0	0	0	0	7	0	320	0	136	13	0	220	0	0	21	0	0	40	0	0	11	71	0	0	0	0	0	0	22	0	32	0	0	12	0	0	0	16	0	323	75	26	0	0	0	0	23	0	657	0	263	0	0	0	149	0	151	0	79	73	0	0	0	122	46	0	0	0	0	34	0	0	0	0	21	0	22	115	256	0	0	0	0	92	279	0	13	0	15	0	0	0	0	99	576	0	4	0
"msp_0621"	18	0	737	326	332	265	0	20	7	47	379	49	1666	1032	0	4	0	0	8	89	10	3	18	0	0	36	323	13	506	10	136	1856	70	270	313	192	88	134	10	0	612	211	0	32	95	129	322	40	50	0	374	51	10	79	16	16	0	0	2184	129	25	489	19	34	57	75	0	488	62	180	0	49	634	414	16	0	0	0	0	475	8	0	0	5	52	14	0	15	0	8	8	334	11	0	41	0	35	0	145	268	0	0	0	15
"msp_0622"	873	262	115	42	0	0	1318	517	0	414	585	80	126	2004	1602	140	2320	100	0	0	159	0	0	241	0	134	260	0	0	0	0	0	0	0	6	0	110	0	0	0	0	0	0	3318	1509	76	0	306	0	0	0	0	75	0	4	0	0	0	12	944	2962	0	150	30	107	272	0	85	171	205	958	1060	0	0	14	386	2770	575	0	74	0	1057	234	84	873	0	0	0	43	137	0	0	0	0	10	438	0	0	1455	1390	285	0	0	101
"msp_0623"	145	28	10	0	0	0	11	0	0	14019	9	0	0	1264	0	0	5	0	854	0	188	0	0	0	0	0	131	0	0	0	220	0	0	0	208	1744	0	0	0	0	0	5623	0	0	0	166	826	0	0	0	0	0	0	0	0	0	79	0	0	34	0	295	205	532	154	0	0	0	5	0	2745	493	0	0	0	35	15	0	0	0	13	9	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	1148	61	0	0	0
"msp_0624"	0	22	0	0	216	0	0	1293	0	0	0	0	0	0	0	102	0	196	0	0	15	0	0	20	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	28	0	0	0	0	0	338	0	0	0	0	0	0	0	0	0	0	106	469	0	0	0	30	0	0	0	0	7	0	532	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	5	65	0	0	0	0
"msp_0626"	2163	0	494	0	850	10	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	64935	0	25514	31	9	606	0	151	1019	0	85	397	0	415	13	821	0	91	0	59	25	0	0	11	0	21	41	0	0	0	0	7773	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	8	0	0	8	0	0	0	79	62	16	109	0	0	1019	0	0	0	0	0	19	0	0	0	0	9	44	0	0	279	227	0	0	580	125
"msp_0629"	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2176	0	54	0	0	10	459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	574	0	0	0	0	1238	0	8740	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0630"	0	10	60	0	102	0	27	37	0	0	29	0	0	91	5	63	0	4	0	0	0	0	0	0	5	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	37	0	0	7	0	26	11	13	188	0	0	0	0	0	812	0	0	0	17	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	217	0	0	0	0	0	458	46	0	0	0	0
"msp_0631"	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0634"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0
"msp_0635"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	0	0	247	0	0	0	489	0	0	30	0	1262	0	0	0	0	0	0	0	0	0
"msp_0637"	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	12	16	0	38	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	26	0	0	0	0	0	138	0	0	0	0	0	348	0	0	1845	0	0	0	0	0	0	0	500	917	0	0
"msp_0639"	0	83	0	0	0	0	0	21	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	2923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	671	0	0	0	0	0	0	0	0	0	0	29	9	0	16	0	0	0	20	0	60	0	34	0	0	0	0	22	0	703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0643"	0	482	0	0	0	0	8	179	0	1327	75	118	0	225	0	0	0	0	243	321	0	0	0	1923	0	0	131	0	0	0	0	0	0	183	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	49	0	0	0	0	0	57	0	0	464	326	0	0	100	0	116	0	0	0	0	0	0	0	462	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	862	0	0	0	0
"msp_0648"	0	0	0	0	0	0	464	0	0	0	0	178	0	0	0	0	0	0	0	1971	0	0	0	0	0	0	0	0	0	0	0	0	18637	0	0	0	351	0	0	0	0	0	0	24475	0	3552	25	0	0	0	0	0	273	0	0	0	0	2316	0	0	0	0	0	0	1749	0	0	0	1607	8258	0	712	0	14457	0	0	582	0	0	0	190	0	0	0	0	0	0	0	573	0	0	0	0	0	0	0	2911	0	0	18632	0	0	43	0
"msp_0650"	0	1212	1282	4785	169	80	0	789	1504	5	4265	129	1833	183	56	0	0	0	1935	5613	1287	0	9506	1141	858	1701	5126	188	0	826	1425	0	27	0	0	197	4081	24	0	1583	1252	14	0	1117	0	0	707	545	745	614	0	7	270	0	1576	2783	567	1613	17	967	508	9	2453	0	654	421	20130	61	2827	1114	0	11	0	2771	4632	2297	1729	1813	2775	1199	1011	3946	1229	5266	2686	0	881	2039	0	0	0	0	842	262	0	1932	0	308	4236	567	14	4	0	971
"msp_0652"	0	4	69	0	0	0	73	19	0	0	0	34	4043	0	0	146	0	55	0	0	0	0	0	47	0	0	31	0	0	0	0	0	0	0	20	0	396	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	29	0	0	0	0	0	0	0	138	0	228	0	1228	52	0	0	0	200	720	0	0	0	0	453	0	0	0	0	0	0	0	2276	0	0	0	0	25	290	0	0	0	0	0	0	0	0	0	1094	0	0	0	0
"msp_0654"	1502	192	343	68409	1262	42	29	459	18614	0	0	59	63185	9	917	6733	19516	849	0	12638	6110	28500	2384	22	0	236	1399	34640	18128	0	701	0	0	517	0	54	65	392	370	294	75	0	157	3706	16	0	1188	972	4210	0	167	68	227	0	3027	0	32	697	38885	2290	6480	359	1357	95515	8121	18713	0	0	1317	13300	2741	7982	406	4499	7200	1932	8955	13104	5179	546	1322	141	31176	233	14474	0	0	0	14	2586	731	18	2007	0	9711	82	0	575	8791	1913	221	15	0	24635
"msp_0655"	0	36	51	262	209	220	37	113	0	3958	116	19	255	333	0	18	0	120	43	86	0	0	0	70	248	106	184	19	28	33	92	0	0	0	0	2267	119	0	1795	201	0	656	0	276	0	0	25	9	20	15	0	0	10	0	20	851	51	51	170	0	54	0	0	0	26	0	0	0	423	279	79	0	0	595	61	59	0	0	54	0	107	319	0	34	10	83	40	0	0	49	0	570	0	67	0	0	34	36	0	275	527	0	0	0
"msp_0665"	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	24	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0
"msp_0671"	0	0	0	0	67	0	0	20	0	960	13	0	167	0	0	0	0	3	0	0	0	0	0	0	0	6	122	0	6	0	0	1080	6	914	0	0	0	153	0	0	81	0	72	0	8	0	0	51	0	0	0	6	0	42	0	0	0	0	3	0	0	424	0	6	0	11	0	204	353	0	0	0	726	404	16	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	8	7	0	0	22	0	0	0	0
"msp_0674"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	26	0	0	0	0	0	0	0	0	0
"msp_0676"	0	12	0	0	0	0	0	0	0	0	0	50	0	53	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	272	0	0	0	0	117	0	0	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0677c"	0	0	0	0	10	0	0	0	0	29	0	0	0	63	0	0	0	0	0	0	0	0	18	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	25	8	0	0	0	0	9	5	0	0	9	0	0	0	0	0	0	19	0	0	0	9	7	0	0	18	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0
"msp_0679"	0	27	0	0	255	0	0	0	0	0	630	3	0	304	0	119	0	34	0	0	0	27	0	98	0	0	10	95	0	0	0	0	0	87	0	0	117	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	670	96	0	0	0	13	0	0	0	0	0	31	421	0	0	0	0	9	0	0	36	0	0	0	0	33	0	0	0	0	0	0	0	0	0	151	0	0	0	103
"msp_0685"	0	0	0	0	0	0	164	0	0	0	0	0	0	9542	24254	0	0	0	0	0	0	0	0	16	0	0	139	43097	0	0	0	0	0	0	501	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15663	0	0	0	0	0	28559	0	0	0	0	0	0	0	0	0	0	0	14456	5905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0692"	0	213	523	0	0	0	0	0	0	0	278	854	1295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	65	0	0	0	0	0	801	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	6001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2107	0	0	0	191
"msp_0693"	211	579	238	839	80	12	7	185	0	0	8	8	0	0	0	105	0	0	0	0	0	70	0	158	249	67	116	0	0	1311	251	0	0	0	0	0	544	310	807	55	0	2359	0	307	216	1448	252	172	252	59	0	0	97	293	0	0	186	85	13	0	18	0	120	607	56	0	0	0	240	89	0	54	0	215	239	200	0	0	65	0	382	46	0	18	320	0	0	0	0	0	0	0	0	348	540	295	0	191	5	136	0	38	22	18
"msp_0697"	8	0	0	115	9	0	8	7	0	1842	7	0	198	231	0	222	0	0	0	0	0	24	0	0	0	65	78	0	0	12	4	788	0	0	4	33	79	39	0	0	10	0	0	0	1970	0	15	0	0	0	0	0	0	27	46	16	0	0	140	5138	0	19	268	0	24	0	0	428	0	56	0	16	12	6	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	5	310	0	0	0	33
"msp_0698"	0	0	0	11	0	0	0	0	0	215	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	10	0	0	0	101	0	0	0	0	0	0
"msp_0705"	0	299	323	100	232	730	167	594	276	10	7	0	32	59	0	33	1101	0	354	288	216	1203	745	502	1819	288	165	16	245	7294	165	89	5	0	1505	6	328	342	230	1493	5	761	60	201	1739	21	545	397	212	0	0	11	252	340	1175	250	92	37	19	498	74	20	748	4039	429	76	0	0	222	27	106	36	0	137	1543	232	139	357	550	262	453	219	314	180	205	14	0	224	0	0	0	20	0	60	0	52	0	52	163	364	0	45	0	160
"msp_0707"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	92	659	0	0	0	0	0	0	0	0	0	0	0
"msp_0709"	0	0	0	0	0	128	0	0	0	6435	0	0	6751	423	0	0	0	5	0	0	0	8077	0	819	0	0	0	0	0	0	0	0	0	0	2294	0	3247	0	0	0	0	0	0	0	0	0	3726	0	0	0	0	0	0	0	0	0	0	0	17	0	1122	0	0	0	0	0	0	4	0	0	0	0	11906	0	0	8760	0	0	0	0	7232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1193	0	0	0
"msp_0713"	54	125	37	623	79	30	0	82	374	0	0	0	0	0	312	14	185	56	541	151	111	305	242	26	98	72	0	110	276	87	40	0	0	0	229	0	96	15	49	13	6	578	37	79	9	194	0	35	138	58	574	95	0	260	177	232	44	84	0	31	68	39	112	364	20	68	146	186	8	8	14	26	0	80	84	15	72	27	140	51	79	232	230	19	129	1083	212	239	77	29	454	12	405	226	121	186	623	157	445	0	84	348	496	55
"msp_0716"	128	0	21	42	85	7	760	0	0	0	0	0	10937	591	0	135	0	0	0	0	0	0	0	0	0	0	11	858	0	0	0	0	0	0	0	21	0	0	0	0	179	0	0	242	0	0	109	0	355	0	0	0	0	0	0	0	0	0	9	0	0	0	10	0	23	973	0	171	0	26	192	0	0	60	0	345	253	0	738	0	0	1351	0	33	0	0	0	0	0	824	0	0	0	0	0	0	6	1155	0	120	0	0	0	0
"msp_0722"	44	315	927	1283	135	1012	2093	12	120	3117	730	247	214	6884	73	67	31	53	11	41	58	49	125	240	40	762	1854	104	20	436	26	2645	2160	5686	507	80	68	1724	175	154	1608	83	532	381	339	93	153	5	123	43	0	12	88	7	49	21	20	27	1139	236	0	362	73	170	298	44	418	37	732	178	54	66	1246	1080	3327	660	367	531	262	44	124	102	169	761	240	144	0	6	78	16	0	47	30	129	164	0	0	27	114	3203	129	26	0	55
"msp_0723"	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	8	0	512	0	0	0	0	0	0	0	0	0	2464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	624	0	155	0	0	0	21	0	0	0	0	0	0	609	0	0	0	0	0	0	0	356	0	0	0	0	0	16	3883	0	0	0	0	0	0	0	0	70	0	0	0	0
"msp_0729"	0	0	239	0	0	0	5	0	0	0	0	0	287	0	0	244	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	477	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0733"	0	85	24	14	100	118	139	0	0	0	199	12	129	1767	18	0	0	0	0	190	0	95	0	93	29	0	135	0	0	61	0	1842	0	14222	0	120	0	0	0	0	0	0	1677	2700	0	0	0	211	50	0	0	0	6	0	0	0	0	0	0	248	0	0	0	0	0	0	0	0	0	310	0	215	0	0	0	0	123	12	0	0	0	75	241	0	6	0	0	13	0	0	0	0	0	0	0	0	0	0	0	213	0	18	0	0
"msp_0735"	0	0	0	638	0	343	0	0	2567	0	0	0	0	0	42	0	0	8	309	1201	0	0	409	15	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	3728	0	0	237	0	0	0	426	0	0	0	0	0	1870	0	0	382	0	0	0	0	0	0	751	0	0	0	0	324	0	0	0	0	241	0	0	0	250	0	6	0	0	0	0	0
"msp_0737"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0739c"	4	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	3	0	6	4	0	0	36	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	5	0	0	0	0
"msp_0740"	0	0	0	0	0	28	0	0	2425	6	13	0	0	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	128	131	42	0	0	0	0	0	0	0	564	0	0	0	0	259	0	0	0	0	0	0	490	0	0	0	1562	0	0
"msp_0742"	28	0	3514	51	11669	39	0	359	309	894	17438	14	3674	995	100	0	930	0	631	89	582	0	607	2598	69	145	18	90	121	509	133	24	0	6387	197	0	283	249	11	4234	285	18	837	0	1684	120	822	150	6790	42	18815	53	1861	1494	3982	434	113	13381	3896	212	0	421	11	498	0	481	2310	17	50392	1249	0	209	574	143	89	754	13127	156	0	56	270	127	21	218	124	59	69	99	8265	0	0	17895	112	411	2658	205	11	102	337	124	114	35	77	139
"msp_0747"	22	0	0	0	0	0	0	0	0	0	10	709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1378	0	0	0	0	0	0	0	0	0	1916	0	0	0	15	0	9235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1648	0	0	0	0	0	0	0	0	0	0	4098	0	0	0	0
"msp_0750"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	815	0	0	0	0	11	0	0	0	0	0	0
"msp_0751"	0	0	48	0	0	0	92	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	1142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	13	0	0	0	0	28	0	0	0	0	0	104	0	0	0	0	0	0	0	67	98	0	0	0	0	19	0	0	0	0	0	0	0	0	0	68	0	0	0	0
