"rowname"	"Ref8537_QC1_20230414_1"	"Ref8537_QC2_20230414_1"	"Ref8537_QC3_20230414_1"	"Ref8537_QC4_20230414_1"	"Ref8537_S4_20230414"	"Ref8537_S8_20230414"	"Ref8537_S11_20230414"	"Ref8537_S18_20230414"	"Ref8537_S21_20230414"	"Ref8537_S26_20230414"	"Ref8537_S35_20230414"	"Ref8537_S37_20230414"	"Ref8537_S45_20230414"	"Ref8537_S49_20230414"	"Ref8537_S52_20230414"	"Ref8537_S60_20230414"	"Ref8537_S65_20230414"	"Ref8537_S69_20230414"	"Ref8537_S75_20230414"	"Ref8537_S79_20230414"	"Ref8537_S82_20230414"	"Ref8537_S88_20230414"	"Ref8537_S94_20230414"	"Ref8537_S100_20230414"	"Clinspect_E_coli_A_QC1_Slot1-6_1_8640"	"Clinspect_E_coli_A_QC2_Slot1-15_1_8649"	"Clinspect_E_coli_A_S5_Slot1-7_1_8641"	"Clinspect_E_coli_A_S7_Slot1-24_1_8673"	"Clinspect_E_coli_A_S14_Slot1-11_1_8645"	"Clinspect_E_coli_A_S20_Slot1-20_1_8669"	"Clinspect_E_coli_A_S23_Slot1-8_1_8642"	"Clinspect_E_coli_A_S29_Slot1-19_1_8667"	"Clinspect_E_coli_A_S34_Slot1-18_1_8666"	"Clinspect_E_coli_A_S39_Slot1-26_1_8675"	"Clinspect_E_coli_A_S42_Slot1-21_1_8670"	"Clinspect_E_coli_A_S47_Slot1-14_1_8648"	"Clinspect_E_coli_B_QC3_Slot1-23_1_8672"	"Clinspect_E_coli_B_QC4_Slot1-10_1_8644"	"Clinspect_E_coli_B_S53_Slot1-22_1_8671"	"Clinspect_E_coli_B_S58_Slot1-5_1_8639"	"Clinspect_E_coli_B_S62_Slot1-16_1_8664"	"Clinspect_E_coli_B_S66_Slot1-13_1_8647"	"Clinspect_E_coli_B_S78_Slot1-17_1_8665"	"Clinspect_E_coli_B_S85_Slot1-12_1_8646"	"Clinspect_E_coli_B_S86_Slot1-4_1_8638"	"Clinspect_E_coli_B_S91_Slot1-25_1_8674"	"Clinspect_E_coli_B_S98_Slot1-9_1_8643"
"P0AB01"	22.1191716446765	22.137871082023	22.0771058236133	22.1348950357287	22.3713565768936	22.0765742406158	22.254246670648	22.3567915234505	22.481511222496	22.3319753388514	22.1455845465931	21.392332098557	22.3131924994989	22.4159748441205	21.9318787154185	22.0894627659446	22.0098743950539	21.9704822924957	21.7946863526587	22.2593881265908	22.0701274974009	22.0267300997476	21.9555903161277	22.0843620431072	14.2758262368804	14.3924046366397	14.2606476064659	14.7127741633097	14.1239193074545	14.6538695050629	14.5971854591853	14.48304737786	14.5680095339745	14.9137262381907	14.5219745595678	14.5041486191404	14.2916671519914	14.2259304111711	14.1953875878649	14.4255896440547	14.3523607396532	14.6200594152989	14.4057331552922	14.7661768878182	14.4705953290106	13.805078789595	13.6904672949428
"P24251"	26.0459210173185	25.9323685923688	25.7980438718451	25.7726535639148	25.8157757278414	26.0575254343913	26.0537277232	25.484809252721	24.6936941061153	25.6948606225016	26.0397521752732	25.5781575190579	26.1922830305357	25.7040956137301	25.5752429680707	25.7538780823114	25.845657058864	24.8590763340572	26.2176845606724	25.584989788377	25.7977273183456	25.8306765114522	25.5474173983705	25.9363081438816	19.1293257859394	19.6849933993004	18.913199140057	19.1212198362885	19.0454877228859	19.0132845029229	18.7665839040877	19.2630330299719	19.5809099477747	19.0208877280964	18.9381294324464	18.8242347011513	18.5141168650987	19.0871287110866	18.7491361643361	18.9894554831132	18.8649176102944	18.9082489399212	18.2028268974301	18.6500314682777	18.838277566288	18.9100629597325	18.7243939432964
"P0AE30"	20.2541082372645	20.604392153309	19.1649388347974	19.9628931819239	19.50983298184	20.0683899305309	20.0859573494503	18.7896991989909	18.5594480463845	18.7934286767316	19.9432931892022	19.3409757993374	20.0039899784284	18.9637060966909	19.100174665413	19.617937315004	19.6215833080462	18.1083253619064	19.6258122762538	19.3749333369433	19.9201463791066	19.9871668445331	19.0424903395975	19.7930571153475	11.6378972917826	12.0874197453963	12.3805882287773	13.3706193021483	12.6510898216074	13.5569131322898	11.0188191388754	12.443917400773	12.7046709903138	12.4608909942079	13.0501802631205	12.4729649354139	11.4826012665313	12.9864376015395	12.2715330599444	11.9399905147547	13.3026532021714	11.3793783670713	NA	12.2803010059634	12.4771536444731	12.3307348495942	12.7126151242333
"P0A6W3"	18.7142354541891	18.8292055362955	17.864814864784	18.3255338449844	17.49780506833	18.4320769556243	18.2697613355808	18.2655509529527	16.8690395213365	18.2354720326704	18.1472645589214	NA	18.3105151550453	17.8806417660464	17.9060802609977	18.1934724211845	18.0845696624694	16.1877270818621	18.0630737677739	17.8492768068126	17.9454838446391	18.1427053963065	17.7794115802002	17.8261636312216	NA	11.3412575022119	11.0791914148983	12.4881012223726	12.5113252167516	NA	10.0258731841387	9.58999001366096	11.9267259220427	NA	9.80682186370367	10.0319217077	10.0325830204363	12.25637382814	11.2173337275619	10.1964914767294	12.0944901081443	11.2698046098943	NA	10.0857778294004	11.1472430909729	NA	12.4201786716821
"P0ABV2"	24.3441197869315	24.1066060688372	24.5498953347111	24.6096968286112	23.8505176503612	24.12593934038	24.6926037964351	24.5206249145334	23.6278517829663	24.6023352733192	24.2967151640193	25.1095979468763	24.636772403975	24.222088815445	24.7108493047662	24.9345590599719	24.8234348834511	24.7966411108469	25.2536228945051	24.9066988795426	25.1801755080534	24.8972328167652	24.4229342730091	25.3387615409595	17.0077609585178	17.3577839360391	17.6199118794513	17.3356171537624	17.2687247378956	17.1372813676005	17.1299872859562	17.2099863576016	17.4204125945133	16.8370365435173	17.4153126452811	16.9054105106765	17.6969607364261	18.2011427746067	18.0126081722838	18.1752230283077	18.1155161643499	17.6343289370844	17.1582743772736	17.8941072277556	18.0892797758288	18.1464344310809	17.7842961629974
"P0A9N4"	24.7944860707489	24.8380888256766	24.8397666158149	24.8240275994616	24.55070569241	24.8831470395545	24.630353788659	24.4219461564455	24.0233953211956	24.5694048347497	24.5797175971641	24.2606993431852	24.5977286482232	24.2180653414139	24.7573948928311	24.8951490418982	24.7929830695131	24.5182492580852	24.7057072586321	24.6142373690235	24.793523933469	24.862409966383	24.6674318841664	24.6708388303844	17.9668490063765	18.3686513921514	17.9765193741158	18.4883069692358	18.0810776854753	18.3102177969269	18.4832371538828	17.9637032748625	18.2020664149378	18.348295917133	18.1769571365086	18.2381947913196	18.5009235515568	18.5209562356314	18.3406368488268	18.4487051523054	18.5922453244579	18.609178738142	18.4380770841614	18.5450926787189	18.43912474879	18.3386232324109	18.67391287896
"Q46920"	23.2943189743189	23.2291943434184	23.248774216128	23.4166990983383	23.4169567523597	23.5323854154251	23.5034152408726	22.9436938185923	23.0059643950632	23.1882471483726	23.4345737647732	23.2326879224749	23.348354276703	23.217738541532	23.2699644579722	23.4299471033306	23.2680376386602	23.323597424237	23.4801284960194	23.2408058866534	23.4415936982681	23.2472681080116	23.185579007025	23.3825950043717	15.909529833568	15.8586318488842	15.8869135149718	15.7908295524858	15.9794497580951	16.0490997869978	15.6558577074084	16.056948826183	16.0449063490961	15.6142871176266	15.9136350908663	15.9493320215201	15.6557766669374	15.8242054833521	16.0175109255838	15.9199154396081	15.9616056945485	15.544400015225	16.1545550937951	15.9173091373623	15.8120017722889	15.6795763126204	15.4831513246657
"P61949"	25.848310320445	25.7578755279775	26.1445074833498	25.717877408989	25.7307621044194	25.4403204608929	25.6358789461691	25.8168378661254	26.1780678672831	25.7866388534423	25.7197870508647	26.1373090451687	25.7381091694034	25.8453914641295	26.1096338117651	25.952897267797	25.9206235381672	25.9673200287706	25.722064342163	25.9699301208377	25.7687827129103	25.731303491803	26.14509666269	25.8493845784709	19.8435346685055	20.2093034261515	19.7941619914236	20.1451709249889	20.1902804434783	19.97471706156	20.1329515051882	20.051429352344	20.2685831182772	20.1760050963651	20.2766923909828	20.0872400964064	20.2414897821768	20.3139259482473	20.4063005196723	20.3445451501013	20.3509348664347	20.0561349278748	20.2590145061622	20.0869810475224	20.2923036565258	20.3720956012	20.2168997614514
"P0A780"	25.4460980097977	25.1695490366021	25.1633619135967	25.0353683124818	25.3543532415383	25.4785802916366	25.227526637045	25.1198112255886	25.1808773712954	25.3155147305113	25.4795303829118	25.8771481823754	25.3976735885581	25.1271917653736	25.06360244853	25.4299726352707	25.0936375846534	25.065982567542	25.3564872993023	25.1719668625926	25.3416993334255	25.2895673883299	25.1587435750846	25.3652958737278	18.5328467148898	18.3250550630833	18.3452492974822	17.9026812966539	18.4221386997704	18.4803129361376	17.7011033655916	18.456177918042	18.2026356188152	17.8011904920259	18.4860925903553	18.8010704719469	17.735337857965	18.3632364537813	18.3891187365723	18.1106923011255	18.5250275205329	17.373910186565	17.1848559767044	17.9083046546034	18.0729438082608	18.0448316602523	17.9404913992706
"P52062"	21.4712584426577	21.4519304685605	21.249353070076	21.3845750898203	21.6301337861955	21.6378692448218	21.6216950850834	21.575253933893	21.3715001580061	21.5993290185024	21.568376451246	21.416660446266	21.6707081088689	21.6942192880802	21.6064901588155	21.5928256354347	21.4550803438114	21.5838531301685	21.6142721977198	21.5158576552172	21.5693874499145	21.5449964953404	21.4918335283931	21.6277315774863	15.0360319123319	15.4049186846725	15.1810085704563	15.7575618973658	15.2321960506982	15.30092806483	15.7866678251435	15.1573350918239	15.2940786313468	15.5324715992713	15.3215723083466	15.3968522549318	15.4536725414689	15.3778510586716	15.2877231997217	15.3737148139574	15.3842508688371	15.5034686218096	15.5336977818881	15.2458052152078	15.3830494778227	15.3878658751688	15.7134885482771
"P0A921"	23.2474883296362	23.275075884401	22.7216753964531	22.9663776541114	22.8622302225391	23.1114299003679	23.1282149533887	22.8820855079766	22.7497319689583	22.9482128594969	23.1708214786133	23.6315865149605	23.23847238273	23.0491239895888	22.8940102421182	22.9440120965657	23.0841754846021	22.9092569695874	23.098934526287	22.8908527993936	22.9597929186379	22.8833838653253	22.7968975196542	22.8650052403891	15.0025557360737	15.3830427256081	15.0549264635355	15.5919810048635	15.3567923829775	15.2488467013623	15.5609089611792	15.1513614692591	15.2458609097627	15.4932237567047	15.1122073471326	15.1321904327841	15.4082998833591	15.280194417803	15.0434545588948	14.87916201919	15.0634372154583	15.3297963382207	15.1031279555035	15.0876451556201	14.8732470358335	15.3845004706394	15.3250418833528
"P09029"	25.3941411856486	25.4871914933601	25.6999990577571	25.5983705997073	25.1901590993791	25.3360391722649	25.4329758665589	25.245946071862	24.925034617317	25.2933895552777	25.2275964081183	24.9768367844627	25.4960351505566	25.3220952523398	25.6075848608941	25.4965228471961	25.6125595403199	25.1438343967118	25.5676305015819	25.4729842851433	25.5673258622383	25.6771581944742	25.4939422804535	25.5174444876862	16.6155721670917	16.8648269528709	16.7341803656468	16.9527639938387	16.90405831284	16.8305152069768	16.9189913117601	16.4223900456652	16.5527396336841	16.969037947859	16.8496616549969	16.7906030435777	17.1349677105928	17.1345265930263	17.107125105756	17.1066242782158	17.0359803815278	17.3023622522044	17.1468669524917	17.1707172799116	17.1598910412854	17.2700123815577	17.1695923104202
"P0A9Y6"	30.4025934083909	30.2870077665729	30.5244273374857	30.3169348908748	30.9259432221306	30.4061465711971	30.5128633188704	30.6436054172761	30.8745521675113	30.7198790730251	30.6188742597944	31.0869117744211	30.6416948134183	30.6221515345195	30.758482450713	30.8263484462355	30.8174631852321	30.8644624241968	30.6024283745475	30.5838040765741	30.5436722171104	30.5286899981137	30.7672795196544	30.7198872307348	20.6461701826155	21.0322031578628	20.6978499293073	20.8242393635113	21.2097079890378	21.0285792418103	20.3244904233909	20.7593225696011	20.9004260966562	20.3811986106256	21.1262230035347	21.1083445068381	20.2553997658945	21.099170565515	21.1577872979471	21.1366106888459	21.4124230592746	20.3692224476704	19.8228244229579	20.9946641861563	21.1904130812525	20.7632918067583	20.6112175598263
"P0A9X9"	25.7830128014086	25.6154278088285	27.3807915146768	27.3174223439605	26.4018093164137	25.3567962239826	25.8110734028079	25.9097001184883	26.5621618794945	25.7847258928738	26.1110636957215	27.4662838693573	25.7529292914985	25.9286012323372	27.0967268147081	27.7836236045083	27.0122795227254	27.5029875154641	27.3497500824052	27.0098581680553	27.3188449374413	26.6612572827739	27.0727663145752	27.3752332324166	17.8318453332261	18.61030756664	18.344092147533	18.517934610273	18.3741522420105	18.3173640308132	18.2308976407766	18.4923578573569	19.1582867062617	17.8907808240447	18.5039887399132	18.6235207425839	18.8497135710992	19.8734366024645	19.658826865475	19.6563620121596	19.546512052231	19.554695637974	19.381728818679	18.9499634612647	19.2580552956974	19.278188530575	19.3693268326373
"P36995"	23.6708658374856	22.9220297439398	24.1474490359365	24.1926705741451	22.9197769745253	22.4091293369263	23.5206129260919	22.5678567634593	23.0247332008281	22.5682233484037	23.296169014844	24.3584572385791	22.5973410666682	23.1098816536263	23.1918517188524	23.9684762581646	23.6255015085237	23.7172132750277	23.6675564063475	23.4169953964944	23.6422152303345	22.7961707445741	23.491366265079	23.7566316509468	15.1399629669602	15.8564522773754	15.640784377089	15.4306583562509	15.7738964228643	14.9884983029574	15.3416890734523	15.8657815918218	15.8223641905164	14.8041259781969	15.617369889526	15.539910019165	16.1656372004341	16.8113245154309	16.2688142708686	16.9948726959356	16.3553132389495	16.3079532026946	15.3164371081168	16.2740759827051	16.7370756588642	16.3786826432484	16.2124906855341
"P0A972"	29.8937314762226	29.8141321460076	30.3042051302274	30.3179376572636	30.3437996658614	29.947429603411	30.2586271320653	30.1650564323759	30.4337042119817	30.2014316066119	30.2021091915074	31.0997204212499	30.1262884942198	30.0792950093128	30.351813045918	30.5954201636396	30.4694275939117	30.584503147931	30.3778144587592	30.1661824523428	30.2772621044619	30.103633483394	30.4011595148967	30.5528237572754	19.4695742529159	19.4102277349938	19.1522254154851	19.5171503341904	20.0291254324176	19.6624441190242	19.7059765521782	19.1326503372014	19.8024721889773	19.1693182719605	19.9626531715923	19.9553207052232	19.4370936990108	20.1393614905754	20.4119577888404	20.1804069709644	19.9586093527866	19.7029132998698	19.3247958396127	20.2056572459217	19.8784206781159	19.6517279361512	20.3249188667279
"P76542"	21.2956646935708	21.2349460370085	21.4913050937572	21.3475921742508	21.5889479056045	21.5554307501341	21.6007042133698	21.5371624613446	21.3662048026453	21.4487837814739	21.4471649713378	20.3655214910128	21.447901477791	21.3840427640555	21.3522880999094	21.6112445805511	21.4177835109801	21.4983009333961	21.5334409555349	21.2272445806324	21.4352022531477	21.2956759026257	21.6511638366212	21.5314385762185	12.4779378333678	12.3469790436167	12.3353038127286	12.532404631254	12.6198531473912	12.3545331538617	12.4852884482069	12.3718964102756	12.2134262680968	12.3762637901752	12.2833083298783	12.3310736842711	12.4259160962225	12.4590755118171	12.3450170751595	12.6702955302665	12.4298539181281	12.4571756446969	12.7245202480306	12.4452864899115	12.1450755699448	12.7740560571705	12.6650893764941
"P32134"	21.3588475511128	21.4657746332837	21.5399094513631	21.1482407148309	21.044695609922	21.2979719219548	21.4804884775568	21.2832364702404	21.1248987647085	21.5543162297601	21.604618378215	20.884692232867	21.5710045017516	21.1920941123181	21.2207124998625	20.3312537453181	20.839428330397	20.4744209117942	21.364314228168	21.4941455989226	20.8411496853039	21.0572923989667	21.0180670285766	20.8118387580253	14.7439823457519	15.2350194541404	14.8921206091006	15.152724524722	15.0311713362523	15.1339689878589	14.9438013972506	14.9153192176791	15.0274395326845	14.9814334946315	14.6832468577455	15.3237479264513	14.3444831686761	14.6526041303583	14.7302631435738	14.4090262382661	14.5175771255247	14.1600368462738	14.325446006996	14.7054811988217	14.7691559967264	14.5007796501679	14.7289089913932
"P0ACY9"	22.8963054234958	22.265192663447	23.3530746561963	22.9475245797056	23.0418432703229	22.9473355127476	22.9191186472776	22.9259998530386	23.5877445596506	22.9855470003705	22.7990618128802	23.4499148615176	23.0305304170439	22.7872693001524	23.4334917163906	23.4328293570517	23.232453718734	23.2612519088228	23.1332980842765	23.1928180391251	23.2894864794495	23.3466376272119	23.4383101335109	23.3361856302948	13.9162060390978	13.7330894888841	13.8064690672501	13.2980768914668	13.9095462403879	13.5728423102693	13.0044206316365	14.0597246899836	13.8692564552734	12.5031350264979	14.0349278916684	14.1191762050687	12.4818574409644	14.0852566695103	14.1839067141165	14.1631936519434	14.0667787469164	12.7663694745339	13.1539937023693	13.7309370906081	14.0838698658669	12.9282018951244	13.2869865213752
"P0ACN4"	25.1603564819976	25.0335673442128	25.1428650672406	25.1622365708877	24.9616971460326	24.8716272311133	24.7650153057231	24.9118452678962	24.7360713512596	24.9464594169845	24.7790343862131	24.5062029645588	25.0106735623634	24.9122565525163	25.0936375846534	25.1546705705662	25.274944410343	24.9602791552783	25.3044997786431	25.1850927409667	25.3274231252936	25.3794584870703	25.1400936325219	25.1612795311712	18.9555108570976	18.288510149631	18.9067996024512	18.0725042445935	18.7386827473238	18.426158265514	17.7126344677601	18.0984330957856	18.2326972898338	17.5102078468515	18.6003811830727	18.6715445219668	17.2274843320984	18.8964151899765	18.8419727504957	18.1377766688798	18.531103465148	17.4842564774613	16.2468500580847	18.7959476878488	18.4918491827636	18.2082057754996	18.4216334113232
"P25534"	22.5111711315623	22.5065661838831	22.6268029866049	22.4849831419885	22.2189847158583	22.4866705608207	22.4206130519918	22.1526135027043	21.7858355693002	22.1661189394577	22.1898945187837	21.1315392365748	22.3188704451024	22.0775720204631	22.4408970409039	22.3477732776105	22.512972846915	21.8115800918269	22.4142800608681	22.3175765691492	22.3793196624654	22.4365931139443	22.374387357867	22.2790329712192	16.97471706156	17.2656608258353	17.1924565726424	17.3947306294316	17.3022729919871	17.3050464031381	17.6036625625747	17.0473902168112	16.8806118751094	17.6066220864861	17.182326453885	17.3558500339488	17.5385602909078	17.5257348973752	17.2310617643039	17.2662741290252	17.1841101801154	17.6101958051333	17.5272097137364	17.2766515034815	17.3699210439682	17.3760999464897	17.5001961190677
"P52061"	25.447378773499	25.3592786499493	25.5392983433162	25.2254576771519	25.879080443936	25.7259948334389	25.4857706040961	25.8312807593634	26.0302765597788	25.7968737616804	25.5290729274062	25.9093590707099	25.6419149199862	25.76565779976	25.7061606213482	25.6466712053818	25.5820344504633	25.8423635803968	25.4173817809205	25.5851617575252	25.4227225907111	25.5771434274647	25.6948048425096	25.5692773410928	16.5510292855015	16.0810839286876	16.111078600473	16.3748289324337	16.5008325453197	16.2050543814304	16.1883589635466	16.2801327815998	16.4805740709066	16.0200879589617	16.3339851505598	16.3149089042761	15.6299143725492	16.2321454486597	16.3987069561801	16.0282125712373	16.3419183583066	15.7948600400004	15.6697874940359	16.2349558573509	16.231734944308	15.9392784684677	15.9392371397114
"P77791"	22.7139372918325	22.7105760849804	22.3943826184924	22.2301535753513	22.4830772042721	22.2712333253973	22.3864393161185	22.4689093704514	22.2071150362207	22.5892771637909	22.4311006959	23.0454057313704	22.7942956780082	22.5816529717481	22.0326504639731	22.0882822980261	22.1775539716628	22.0557511039019	22.0017930083599	22.4257819066104	22.277322593366	22.3541944893993	22.5006585868693	22.1607196184712	15.7724022135399	16.3104867533353	16.0776481625029	16.3967770140261	16.1575660232986	15.9725961827523	16.1025724314051	16.0447740405022	16.2574983390004	16.4316183896536	16.1365786486253	15.9015905205477	15.9725602848258	15.8036821263445	15.5831268517903	15.7447734086664	15.7299871058869	15.7904299566227	16.4795134594865	15.7534988244847	15.6862132508221	15.8562869135232	15.6775462303732
"P23837"	21.9666293662293	21.8939176924919	21.8703135413426	21.917862992007	22.1797876295681	22.1548891693265	22.358074871346	22.0079737414113	21.9021977051813	22.1911393582805	22.0838104090428	20.9323329951409	22.1194344770919	22.0675137969232	21.9582588734593	22.0106428333436	21.8392053261768	21.6864646207663	21.9132970359238	21.7645800684825	22.0292636330597	21.9242536258601	21.7115930410766	22.0109569213651	15.3385518562051	15.525927549668	15.3791820410438	15.7774762238007	15.541350759036	15.4842596248357	15.5992038697087	15.6349414766106	15.534907729334	15.770284485256	15.5154010936021	15.6733256403974	15.6255119428449	15.6648472369714	15.5182904694638	15.5250435837474	15.583103340338	15.324834506408	14.9863353780941	15.5360559366204	15.4513817777132	15.6601379926764	15.5065555307513
"P0AC75"	22.3862551072332	22.384084935636	22.422859867014	22.5358059831901	21.9618905208691	22.1952610546574	22.5082866005637	21.9340766772737	21.4600698770315	22.0196355187049	22.1847954556417	21.6780748288147	22.3261595359009	22.060376655337	22.3217767422157	22.5305911278899	22.5351438813158	21.7513879622234	22.5276163602742	22.2855664661733	22.7900210994184	22.5609555002539	22.1709177258595	22.556256719037	15.2493579314656	15.6658910347575	15.4210062789269	15.5988579739088	15.3834984291777	15.4483776862987	15.7303931814896	15.6391824105435	15.5164387346079	15.7092023086206	15.248498368407	15.4568549075243	15.8552140199985	15.9617300304137	15.73582042326	15.9148242276781	15.6764722678918	15.8710894493921	15.3674079254593	15.8440706701584	15.7351381741531	16.0828039447764	15.9056243945699
"P14407"	24.1350673193295	23.8920154086034	25.3224391368025	25.1789606676365	24.2273503582494	24.0664794715411	23.2426821859345	24.0503186539478	24.698741329446	23.7790444085827	24.0519288048302	23.2500719726915	23.7743262044287	24.1235259490325	25.1795796047998	25.0489727167332	25.0001061093933	25.2009645887575	24.7192883322434	25.2502903208613	25.1613871817822	25.3241195523933	25.3405453076683	24.9288700107147	15.5219592286938	15.3233855511966	15.2881487288048	15.5634525113847	15.0685221903213	15.6860408575436	15.6545828885803	15.1541179473428	14.8936380825193	15.6354829037806	15.3712457437739	15.7666505428708	16.7478651654304	17.000825280632	16.8238647725686	16.4411042999561	16.4084889698433	16.5428913029411	16.6800298023282	17.1036668759125	16.9819574239286	16.4032517424942	16.9668433749956
"P0C0L7"	23.6605883196741	23.8450037516069	25.3930185484958	25.4975342920614	22.6967807948655	23.4433781392526	23.6487788683438	23.0001705967028	22.8426810397626	23.0572940518327	23.4129062646951	22.594576102958	23.5039974716391	23.2086189806458	25.1681645069928	25.1935393469849	25.2977578746321	24.6054132773899	25.5465257113929	25.1578574413398	25.6343590738728	25.381931951855	25.1550837947647	25.2602758054794	14.0572979525891	15.554088162096	14.631177055704	15.7898367217314	15.4749955580862	15.3372525403925	14.6495312604784	14.3224422451443	15.6981267568816	14.6927026709669	15.3179213115064	14.9809026828751	16.5577628359456	17.3929378682667	16.9766088713268	17.0586048393549	17.4186432493759	16.7775250246292	16.5395390076204	17.2373126759096	17.3420573010918	16.6426581428752	17.3016748060336
"P08400"	20.9505089098226	21.3404814698917	21.1794474859058	21.295961704105	21.0194183404113	20.8098544642922	21.4451351112596	20.8585775211136	20.8072542841279	20.9901275142964	21.2063073221395	NA	20.944759237443	20.9516689043193	21.0518342373973	21.2400226463925	21.2892275405358	20.8153223107364	21.2741858909107	21.2081486081202	21.5343389828197	21.5471025751533	21.0618668862343	21.5067404966825	12.3883644593534	12.3383352687372	12.5133624354034	12.3572275816827	12.8484860187303	12.3296141682551	11.929861255209	11.7811342748117	12.313231677856	12.4615331636547	11.9283777259918	12.2353261757567	12.4099265433165	12.2661159766732	12.5002617975545	12.3546846596978	12.4890099908668	12.9340686121921	12.9420122603535	12.8041733815735	12.3044654092866	12.2407674857659	12.9151305811413
"P0AEV1"	22.8896669745348	22.9590269846315	22.7329962826161	22.9154979385489	22.9032519027319	23.1260780271129	23.0710053201185	22.4081524533473	21.7424928340345	22.6663627168114	22.9328988420054	22.8516102812251	22.688485103672	22.3986184525579	22.7825979573888	22.9740483180559	22.7679068032901	21.4118957414438	22.9599113986652	22.6025878716618	23.1116909634433	23.1056153878973	22.2478823265574	22.8988976723646	15.0381516678401	15.430429682677	15.2781336163118	15.4336441179009	14.994057265015	15.243252097581	14.8773368626415	15.3199719457131	15.5308909339301	14.9868019914118	15.1686290309189	15.2713681874311	15.1143401811099	15.3235227719521	14.6014109981628	15.0956937074437	15.2192063422986	15.0137370310326	14.5434004242916	14.8905920386467	14.9836883814995	15.2794473546106	15.1156329988319
"P0A927"	26.0114373096062	26.0083863036994	25.9215635821857	26.1804012796988	26.2338857922244	26.0351312505315	26.1299743198234	26.2485125702938	26.3073291679148	26.2618652240966	25.9006453636833	26.5694555393227	26.2061750195875	26.5136322499492	25.9184777627116	25.8662902794488	26.2989134229788	26.4576812122065	26.2288425385597	26.3602201830533	25.814487905008	25.9328956890152	26.0539741743572	26.0994523168847	19.5488256704882	19.7315494062549	19.3678412988959	19.7359079948613	19.5536555403127	19.6531704667518	19.6289118287064	19.771325036845	19.7057673637418	19.8199077583346	19.5310330057584	19.5471882609492	19.5270951447217	19.687293660087	19.6007604640608	19.5298365752744	19.5560438374445	19.8205186749036	19.4893207581088	19.6840568528023	19.5234547545402	19.6678547827263	19.631681535527
"P0ACI3"	20.7647663256063	20.6465217957467	21.1784812835362	20.5646091179813	19.574273837409	20.4644939009539	20.4084997503434	19.1064862645638	18.8152269186511	19.6576917767805	20.6888820329788	NA	20.4739355910816	20.0423193304005	19.9477796024801	20.312331259266	20.017237959867	20.2279143745946	20.4342250519255	20.0283566604142	20.5628032589071	20.3717341114279	19.3556866079013	19.6987996063481	13.1645990015823	13.5429109459691	13.1348963388964	13.6605864918378	13.4257928659309	13.3995049134606	13.8101398058746	13.3521400069666	13.5000700453477	13.4072810437771	13.2906236841034	13.4749733843911	13.4060189421078	13.2933566884778	13.1594440768869	13.3564794813065	13.4940930441497	13.2703230703407	13.3811238165972	13.780837051765	13.5297355572214	13.5744161358944	13.4671087740035
"P69506"	16.8930052056091	16.4387951007173	16.8867682741398	15.988258631237	NA	NA	15.3733783712892	16.7853247451678	17.3408932418056	16.3552564508737	15.2122607804835	NA	15.1881947395738	15.4502736996333	16.8126912442794	15.0409189646302	16.4866575013434	16.3684825891816	14.8619156358421	16.6192026373888	15.4320720606719	15.8122600494853	16.3675154278619	15.4347324648421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P23871"	22.9597929186379	22.9776719251655	23.0685965811254	23.1843444937929	22.8060862134392	22.6676971576115	23.2609218301271	22.9872536015778	22.3507946182767	22.8952479852941	22.7769823435926	22.7687731236959	22.999188357586	22.9338282232593	23.2167917349219	23.1370111315772	23.2107070112403	22.968043769796	23.1982951526157	23.2213086219211	23.1016218046265	23.0514442886473	23.1477750739784	23.1371112248954	16.1031464009739	16.2065775245187	16.0482079975208	16.1974931626862	16.3901941520793	16.1945625791313	15.8820244414914	16.2813197218947	16.320107728195	16.0050126248172	16.1948703298648	16.3334488921108	16.1666672001534	16.6634886139185	16.486464246538	16.5797284139561	16.4971205140302	16.3974239576131	16.2867815410204	16.546490574115	16.4846183805136	16.1329776034535	16.3489321251629
"P0A908"	25.983645313763	25.9635746112611	26.0368569261405	26.1747463618879	25.9769918811345	25.8190304770678	25.8713217192764	25.9045598394844	25.7169255630597	25.9683202432655	25.9810294444776	26.4036387436142	26.2458282329838	26.2552268603504	25.9767974615302	26.0536800849278	26.1945597688001	26.3224030327852	26.2154070213654	26.2701480850986	26.0829444049282	25.971270680069	26.1817343195178	26.2302305502678	18.8942523238634	18.8757103610808	18.8636236916191	18.7188238205539	18.9668208492519	18.8378711949962	18.8293511139856	18.8325130272194	18.8650686933419	18.5574150864074	18.8181202773725	18.7739826790782	18.4936522120203	19.0174717782948	18.972247822962	18.8581662026235	19.0195717259724	18.2304426865426	18.0535069997738	18.9231098250446	18.8595620841586	18.6217549940105	18.6233278307071
