"MSP"	"ERS2637868"	"ERS2637867"	"ERS2637866"	"ERS2637865"	"ERS2637863"	"ERS2637862"	"ERS2637861"	"ERS2637859"	"ERS2637858"	"ERS2637856"	"ERS2637855"	"ERS2637854"	"ERS2637853"	"ERS2637852"	"ERS2637851"	"ERS2637849"	"ERS2637848"	"ERS2637847"	"ERS2637845"	"ERS2637844"	"ERS2637842"	"ERS2637841"	"ERS2637839"	"ERS2637838"	"ERS2637837"	"ERS2637836"	"ERS2637835"	"ERS2637834"	"ERS2637833"	"ERS2637832"	"ERS2637831"	"ERS2637830"	"ERS2637829"	"ERS2637828"	"ERS2637827"	"ERS2637826"	"ERS2637824"	"ERS2637822"	"ERS2637821"	"ERS2637820"	"ERS2637818"	"ERS2637817"	"ERS2637816"	"ERS2637815"	"ERS2637814"	"ERS2637813"	"ERS2637811"	"ERS2637810"	"ERS2637809"	"ERS2637807"	"ERS2637806"	"ERS2637805"	"ERS2637804"	"ERS2637803"	"ERS2637801"	"ERS2637800"	"ERS2637798"	"ERS2637797"	"ERS2637795"	"ERS2637794"	"ERS2637791"	"ERS2637789"	"ERS2637788"
"msp_0172"	-6.47116196367907	-0.614047892679126	-4.59553613729189	-1.49759859429525	1.52020055797031	-2.04993310382842	-4.06908725465072	-2.1780137604815	-3.88844690827013	-2.9680558590477	-3.72646880864794	-3.27030518695576	-2.50330841624891	-4.81127882606371	-4.76838135496168	-4.76069488203998	-2.65840261394193	-0.241610066105591	0.57771478010198	-0.737402105284289	-3.21997544489896	-3.41951682689701	-0.162770515634037	-3.35402157839264	-2.19806261799381	-2.31923743553723	-2.5898376407047	-4.09827330618062	1.0709999312295	-0.804824911268875	0.0225083743978482	-4.27869319745974	-0.4485009610177	-0.678210916803768	-4.46969229069812	-0.734227229869295	-5.99190468770024	-2.59656863655965	-5.14624275789255	-5.42345354746606	-5.77912140172569	-4.88115111539419	-5.07908844365965	-4.60904435073166	-3.11417880484179	-3.09084102300951	0.799251623155178	-2.64555043546769	-4.3720702336939	-4.32202701738574	-2.93539212275419	-2.62919733860296	-5.90035099814644	-3.87209979466464	0.465947789244862	-1.89344052970845	-1.99680392272481	-5.02395078877143	2.47576115612017	0.814936788599326	-0.401696395123001	-3.94810064469737	-1.79481653424519
"msp_0173"	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	0.296542302547555	-12.0304947197495	-1.72989641328815	-12.0304947197495	-12.0304947197495	2.11384340220405	-12.0304947197495	-12.0304947197495	-12.0304947197495	2.41250916391482	-12.0304947197495	-12.0304947197495	2.87547535014462	-1.47512466586718	-12.0304947197495	-12.0304947197495	-6.38390260830675	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-5.5218571991991	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	1.00146964923974	-12.0304947197495	1.80679319083525	-12.0304947197495	-3.0329143958264	-2.5038730953818	-12.0304947197495	-12.0304947197495	-12.0304947197495	4.25487249243315	-12.0304947197495	-12.0304947197495	1.85896733300805	-6.77237203466514	-12.0304947197495	-5.58254832341691	-12.0304947197495	4.51296044763425	-12.0304947197495	-12.0304947197495	-0.80266630340393	4.56178894590702	-12.0304947197495	0.601046898441073	-12.0304947197495	-6.50391132330724
"msp_0175"	-1.51525786632354	1.40242211221853	-12.0304947197495	-12.0304947197495	-7.81212140401371	-12.0304947197495	-6.17316717941207	-12.0304947197495	-2.87864085782198	-12.0304947197495	1.27904466088346	0.236517433111334	-12.0304947197495	-0.445854295219891	-12.0304947197495	-12.0304947197495	0.28269260235509	-12.0304947197495	-12.0304947197495	0.370185486332245	-12.0304947197495	-12.0304947197495	-3.47072575830908	1.35807659360739	-4.49828755896066	-0.0803317735512191	-12.0304947197495	1.22326310835708	1.57944078981192	-12.0304947197495	-12.0304947197495	-3.23828995643907	-1.29226955864304	-12.0304947197495	-4.43425475714988	-3.54246462720295	-12.0304947197495	-2.20680624609598	0.0246957536784519	-12.0304947197495	1.8750192521505	-3.28031278875274	-12.0304947197495	1.89189763866158	-0.128937557198653	-12.0304947197495	-12.0304947197495	-1.44456527150681	-12.0304947197495	-3.71519474985316	-6.94792657481155	-6.77037929615355	-0.0259281747151761	-12.0304947197495	-6.46212583359742	-12.0304947197495	-12.0304947197495	-2.1791460395642	-12.0304947197495	-12.0304947197495	-12.0304947197495	-1.41972324943791	-1.36760330390906
"msp_0176"	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	1.5877888334074	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	0.425839195216879	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	2.51385209923813	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495
"msp_0178"	-12.0304947197495	-12.0304947197495	-6.03181800792632	-12.0304947197495	-7.60084352102768	-12.0304947197495	-5.98363612500682	-12.0304947197495	-12.0304947197495	-12.0304947197495	2.23007911184133	-12.0304947197495	-12.0304947197495	1.35883818296355	0.812214019426571	-12.0304947197495	-4.52531390359574	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	1.82847552385833	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-5.65359120252686	3.72368852299589	0.881014432968105	-12.0304947197495	-4.71494121781261	-12.0304947197495	-12.0304947197495	-0.000201015506550444	-3.29199019491903	1.36604537974419	2.70790746003689	-4.02462780955325	-12.0304947197495	-12.0304947197495	-12.0304947197495	1.9511457194488	-5.90142913932217	2.37871584296524	-0.801592003763573	1.98851112502976	-12.0304947197495	0.713016712172265	1.63594375224568	-0.737392077490331	-12.0304947197495	1.98140073768878	-12.0304947197495	1.06283594571584	-12.0304947197495	-12.0304947197495	-12.0304947197495	-5.20088490347913
"msp_0179"	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	3.11335900725033	-12.0304947197495	-12.0304947197495	3.68951981318904	-12.0304947197495	-12.0304947197495	-12.0304947197495	-7.04570497784602	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	1.94033630732678	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	1.56435781978158	-12.0304947197495	-12.0304947197495	-7.52580106713385	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	1.62577613575236	-12.0304947197495	-12.0304947197495	-12.0304947197495	2.30683720443024	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-2.18036356763977	-12.0304947197495	-6.40899659733154	-12.0304947197495	-12.0304947197495	-1.13191981588159	2.45320077763401	-12.0304947197495	-12.0304947197495	1.67497889625098	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	2.60204380611433
"msp_0180"	-12.0304947197495	-6.62239962008727	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495
"msp_0182"	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-5.7166710410938	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-6.55793203811272	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495
"msp_0184"	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-1.72406241794026	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-6.32254553204539	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-2.34350928105715	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495
"msp_0186"	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-5.24161920236783	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-5.59585665938073	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495
"msp_0188"	-0.472320168883569	-0.170967244124151	-2.21837697090092	-5.10842600379343	-5.33349060057303	-0.575210406787718	0.427173847568445	0.839853730033165	-3.37292757430848	-12.0304947197495	0.16348858278603	0.642408314246613	0.0624978397046387	1.36812327714407	-4.88954283428716	3.14011536095981	-12.0304947197495	-12.0304947197495	-1.56173754398944	0.531186676882545	-12.0304947197495	0.534040825964211	-1.75490349870703	0.758489343790111	-0.237660823243857	-1.34449519246076	2.79633889650631	0.086184557694567	-0.69027049769404	-3.03310690499961	-12.0304947197495	1.22742457496375	-3.62716952669243	-2.70409466378695	-12.0304947197495	-0.145856478525501	-0.367916939752693	-1.24249470568415	0.190762176246467	-1.39789242443226	-2.22329242004971	1.04349132351987	-12.0304947197495	-1.90532102061865	-0.655594430979937	2.1532781640887	-0.387453590693886	-4.19596446490844	1.01798890928064	1.13785379783369	2.02853137560583	-12.0304947197495	1.15520528828263	-3.85080040391818	-1.65256623105538	0.332399926988001	2.84431880884423	1.68615066601279	-4.17899657378157	2.38185518158991	-0.336767244319615	-12.0304947197495	-4.57975023345232
"msp_0189"	-5.57862009308939	-7.12248452784409	-12.0304947197495	-5.56956462738922	-12.0304947197495	-12.0304947197495	-6.96197780619084	-12.0304947197495	-7.23905228525383	-12.0304947197495	0.133764219394726	-12.0304947197495	-12.0304947197495	0.420714743752997	-12.0304947197495	-12.0304947197495	0.0681701333203291	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-5.53934644453847	-6.42448440135958	-4.91710939249594	-12.0304947197495	-12.0304947197495	-0.0579321575381131	-12.0304947197495	-3.23621265485138	-12.0304947197495	-6.77950580242659	-12.0304947197495	-4.36044062131252	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-5.03468426466022	-12.0304947197495	0.00368552186120796	-0.707564649222747	-12.0304947197495	-12.0304947197495	-2.50697408930498	-2.73131472601357	-0.373815228360088	-12.0304947197495	-6.04434397788762	-12.0304947197495	-5.29942697954054	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-0.112378455056509	-12.0304947197495	-3.52175699232864	-12.0304947197495	-12.0304947197495	-12.0304947197495
"msp_0192"	-4.87720538383319	-12.0304947197495	-12.0304947197495	-12.0304947197495	1.85901834978763	5.02252099805607	-12.0304947197495	2.49632460730934	0.264854823296449	-12.0304947197495	-4.02678942639686	-12.0304947197495	-4.02320890014569	0.213429584637468	-12.0304947197495	-12.0304947197495	-12.0304947197495	3.59788707818575	-12.0304947197495	-12.0304947197495	-2.89333318119492	0.000344812391911234	-12.0304947197495	-12.0304947197495	-4.99595421743887	-3.29832672447892	-0.0625489878559713	-12.0304947197495	0.0086242331390729	-6.14379069900251	-6.06767647420138	-6.88350970107104	-12.0304947197495	-12.0304947197495	1.31003517180497	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	2.35235772402416	-12.0304947197495	-1.00917729268694	-0.643997736859009	-12.0304947197495	-12.0304947197495	-12.0304947197495	0.561764008823246	-12.0304947197495	-12.0304947197495	0.338473277712668	-1.968905879627	-12.0304947197495	-0.0831038071379265	-7.5549671193191	-12.0304947197495	-12.0304947197495	0.294644523818884	-1.04713872725214	-1.91860775245108	-12.0304947197495	-0.647495647694438	-12.0304947197495	-3.61076848457045
"msp_0193"	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-6.2572373689687	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-3.43744891440391	-12.0304947197495	-12.0304947197495	-12.0304947197495
"msp_0194"	-12.0304947197495	-0.704352841293261	-6.75381961228653	-12.0304947197495	0.000344812391911234	-1.34284179561081	-0.634401728907318	-1.28156114138545	-12.0304947197495	-12.0304947197495	-7.28503825264253	-2.90847470181647	-0.0172506642547431	-2.10730927700794	-1.34976019614948	-1.19121012267518	2.51324367910313	-12.0304947197495	-12.0304947197495	-12.0304947197495	-0.681650672671995	-12.0304947197495	-12.0304947197495	-1.98634685556826	-4.33562412804584	0.263483197685304	2.25981527047609	-4.13168689363375	-1.97131297254547	-12.0304947197495	-12.0304947197495	-12.0304947197495	-1.35044939571373	0.0488772564346167	-0.896264508712938	-1.70159392472535	-12.0304947197495	-12.0304947197495	-1.3783792071136	-5.68353101801269	2.11748542748274	0.660530933405421	-3.6920500138457	-4.4551778538779	1.28821852537005	1.79272679428499	-4.70424575327907	-3.09381715299105	-4.2996651307459	-4.4759689692793	-0.219032887635842	-12.0304947197495	0.024685791153907	-1.98188262031056	-0.830463153995334	-0.371208217730882	-12.0304947197495	0.51818656181311	-2.57985234490102	-12.0304947197495	0.378445017438838	1.80636263804819	-2.434152483211
"msp_0195"	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	1.22122472462434	-12.0304947197495	0.52147716819281	0.0637752854836754	-12.0304947197495	-12.0304947197495	2.52479558189141	-12.0304947197495	0.200084255021175	3.46758235642684	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	0.714402330219936	-7.95138925625736	2.06059232167851	-12.0304947197495	-1.09793059052272	-12.0304947197495	1.03432130562846	-12.0304947197495	-12.0304947197495	-0.0616959836923106	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	0.0493969119961588	-12.0304947197495	-12.0304947197495	-6.60123731627496	-0.644426381091792	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-1.31451105555494	-12.0304947197495	0.433137840255473	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	1.76996582226271	0.610910887384624	-12.0304947197495
"msp_0196"	-1.11979333658588	-12.0304947197495	-1.84127239234324	-0.500106876488214	-12.0304947197495	1.95192503325876	-5.89745748497667	1.81688719186307	-0.994300585080703	-0.80699361768394	1.34923498666613	0.000344812391911234	0.25748017510921	-0.102582412870824	0.0991941884358379	-6.69329549520758	-2.69065381211887	-2.51715196967857	-12.0304947197495	-0.683510911252588	1.81885365825964	1.90126603309601	2.77169723139735	-0.560434814067054	1.77123935192405	0.818169269698268	0.180213480390811	0.508389358484474	1.43551589907413	2.72904924747025	0.799974481508244	-0.452352783137464	2.76949308145982	1.97838936779249	-0.471250823910605	1.82516783352598	-12.0304947197495	1.04080059925577	-0.730763685035791	2.55293582798322	-1.67713594624955	-1.44667650620995	-5.950660638566	0.511262254351944	2.66328622766258	-1.5466093724671	2.30573472148473	1.95170426239571	0.000344812391911234	-0.16407379919367	0.399143259997435	1.51598026105474	-0.450983788585381	1.92334973696536	3.95638073705651	0.798029776081456	-0.0257301553034221	1.07250092728841	-0.160796955307477	0.53837411186578	0.0050256460853182	1.77101397267582	2.0289531134705
"msp_0198"	-12.0304947197495	-12.0304947197495	-12.0304947197495	-1.48553387677634	-12.0304947197495	-3.70626597919713	-12.0304947197495	-3.15725911412134	-12.0304947197495	-12.0304947197495	-12.0304947197495	-4.38786214278951	-4.452414337145	-2.94665662053432	-5.21947046883778	-3.70502796227084	-12.0304947197495	-12.0304947197495	-12.0304947197495	-1.87306088493367	-12.0304947197495	-1.99050110588359	-12.0304947197495	-12.0304947197495	-5.80857193324526	-2.36842119693345	-12.0304947197495	-3.52080403641854	-12.0304947197495	-4.85878138811474	-12.0304947197495	-12.0304947197495	-6.03744948890597	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-1.85881061647097	-4.00536478911483	-4.16892626774193	-12.0304947197495	-5.74186888561884	-12.0304947197495	-12.0304947197495	-3.1367605544081	-12.0304947197495	-1.7442011100001	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-1.67068605358269	-2.15592658974872	-0.860412935784265	-12.0304947197495	-12.0304947197495	-3.5241714111899	-12.0304947197495	-4.99105587182643	-12.0304947197495	-12.0304947197495
"msp_0199"	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	3.29151844490542	-12.0304947197495	-5.73638456900187	-12.0304947197495	-12.0304947197495	-6.87509183612544	-12.0304947197495	-12.0304947197495	-12.0304947197495	4.45655081966917	-12.0304947197495	-12.0304947197495	-12.0304947197495	-6.43740433814491	3.25055404672148	-5.43937136287399	3.66258006126629	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-4.05453858329335	-12.0304947197495	-12.0304947197495	-12.0304947197495	-7.92752151251742	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	2.59252320886117	-1.41180320672887	4.61307093604426	-12.0304947197495	-12.0304947197495	-12.0304947197495	-5.82011260251722	5.38785067999509	-12.0304947197495	-12.0304947197495	2.68901699744185	-12.0304947197495	3.19746022768674	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	0.186069146496092	-12.0304947197495	-12.0304947197495	4.62444295298448	-7.68516610635741
"msp_0200"	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-6.17380358440364	-5.03097168886216	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-3.97010267605744	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-6.73701741603513	-6.62297438674439	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495
"msp_0202"	-12.0304947197495	-3.80396079393862	-12.0304947197495	-12.0304947197495	0.693392070098257	0.34569168680069	-12.0304947197495	-12.0304947197495	-12.0304947197495	0.663565023128941	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	1.23393191390044	-3.87966443073138	-12.0304947197495	1.50440373326605	0.58649170806905	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	3.79811165247641	-12.0304947197495	-12.0304947197495	-4.8767484519428	-2.98277177185083	-12.0304947197495	-12.0304947197495	-3.45629063634482	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-2.88386496230498	-12.0304947197495	-12.0304947197495	-2.60215838667681	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	1.32546569494836	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-3.47884082176214	-12.0304947197495	-12.0304947197495
"msp_0203"	-12.0304947197495	-12.0304947197495	-12.0304947197495	-0.005027073247853	-6.06121575600398	-2.91825057379351	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-2.34857902356327	2.05235767640197	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495
"msp_0204"	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-5.28817891247955	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495
