"MSP"	"ERS2637868"	"ERS2637867"	"ERS2637866"	"ERS2637865"	"ERS2637864"	"ERS2637863"	"ERS2637862"	"ERS2637861"	"ERS2637860"	"ERS2637859"	"ERS2637858"	"ERS2637856"	"ERS2637855"	"ERS2637854"	"ERS2637853"	"ERS2637852"	"ERS2637851"	"ERS2637850"	"ERS2637849"	"ERS2637848"	"ERS2637847"	"ERS2637846"	"ERS2637845"	"ERS2637844"	"ERS2637843"	"ERS2637842"	"ERS2637841"	"ERS2637840"	"ERS2637839"	"ERS2637838"	"ERS2637837"	"ERS2637836"	"ERS2637835"	"ERS2637834"	"ERS2637833"	"ERS2637832"	"ERS2637831"	"ERS2637830"	"ERS2637829"	"ERS2637828"	"ERS2637827"	"ERS2637826"	"ERS2637825"	"ERS2637824"	"ERS2637822"	"ERS2637821"	"ERS2637820"	"ERS2637819"	"ERS2637818"	"ERS2637817"	"ERS2637816"	"ERS2637815"	"ERS2637814"	"ERS2637813"	"ERS2637811"	"ERS2637810"	"ERS2637809"	"ERS2637807"	"ERS2637806"	"ERS2637805"	"ERS2637804"	"ERS2637803"	"ERS2637802"	"ERS2637801"	"ERS2637800"	"ERS2637798"	"ERS2637797"	"ERS2637795"	"ERS2637794"	"ERS2637793"	"ERS2637792"	"ERS2637791"	"ERS2637789"	"ERS2637788"	"ERS2637787"
"msp_0015"	20.4426822961558	47.4697720515362	4.86760280842528	6.41685254027261	19.0449150570165	0.901754385964912	2.15274803711635	22.4756809338521	17.9139784946237	13.1837037037037	0.827726218097448	37.173548170527	0.159259259259259	11.2691072575466	18.7992342054882	1.47685359427926	8.57339901477832	6.51622002820874	21.7350785340314	2.01342281879195	3.26731657260133	0	0	21.5698407930309	0	2.53741270369139	19.2443502824859	0.186238532110092	1.21202208137395	42.0741210009503	6.72671263018923	16.1195433176629	22.2800480769231	0.138345864661654	9.46258124419684	14.7604278074866	26.9339853300733	0.762266540044318	7.40345821325648	2.03745951274468	11.2154882154882	26.4342342342342	6.01381509032944	14.42166344294	6.92307692307692	10.2497162315551	0.967969250480461	0.0831520425429055	7.34376811594203	1.31568391496189	0.193670090127856	10.2159877017679	12.290934645116	14.8601398601399	0.235080553664624	11.64544682915	44.9660314830157	1.5011596036264	5.56688064981004	5.42011354420114	21.9381124290872	4.4393092940579	6.66436434275847	0.864677307425399	0.209634727368978	4.73479687105728	9.89716312056738	0.325581395348837	6.71631736526946	0	18.2891260162602	2.84800416070732	10.8063492063492	6.05736284889317	0
"msp_0016"	0	0	0.135406218655968	0	0	0	0	56.124513618677	0.288172043010753	0	0.110788863109049	0	0.12716049382716	0	0	0.0173127587504705	0	0.0417489421720733	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0167897918065816	0	14.0791979949875	0	0	0	0	0.118731988472622	0	0	0	0	15.1353965183752	0	0	0	0	0	5.62053750501404	0	38.5933897002306	0	0	0	0.0150357705832424	0.00828500414250207	0	0.0361587842263854	1.33738848337388	0.0226921093347086	15.3336719146775	0	0	0	4.85389856169568	0	0	0	0	0	0	31.8645502645503	0	69.8564169381108
"msp_0017"	2.13687295293915	20.213082259663	0.0130391173520562	0.225030978934325	5.782173609495	0	0.104925053533191	0.779182879377432	0	0	2.44025522041763	8.69822087948976	10.4444444444444	7.0398201669878	4.86075303126994	0.713586751975913	0.868965517241379	8.01692524682652	48.1507853403141	3.62649547709367	0.0369420215495126	0.487368084425967	0.472805811898684	0	0	1.17126704356501	4.06497175141243	0	0.189736250255571	25.358251504593	1.47924306879859	6.69308260577569	0.0246394230769231	12.7926482873851	0.141875580315692	0.013903743315508	1.14425427872861	3.27318771763216	0.0570605187319885	0.0146458245317561	2.29236812570146	0.398198198198198	14.230605738576	0.034816247582205	0.701754385964912	24.9625425652667	0	0	2.74608695652174	0.8896911351785	0.0410815342695452	5.20906994619523	2.34504567814476	4.27214452214452	0	1.57245058809264	0.0596520298260149	0.480708412397217	1.6240010480807	0.0462287104622871	0.0639504899432697	0.00711020822752666	1.25016188214979	0.0922970159611381	0.633139227104288	2.76053494827151	0	0	0.0726047904191617	0	4.04623983739837	0	14.0444444444444	1.08796920115496	7.61068403908795
"msp_0018"	0	0.151635282457879	0	0	0	0.00701754385964912	0.027123483226267	0.0107003891050584	0	0.0103703703703704	0	0	0	0	0	0	0	0	0	0.0589436825211555	0	0.477774224496322	0.655016689573925	0.13938119555422	0.0641252209038122	0	0	0.0155963302752294	0.0188100592925782	0	0	0.0114170584284755	0	0	0	0.0160427807486631	0.00488997555012225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00641025641025641	0.0154299977308827	0	0	0	0	0.0235198702351987	0	0	0	0.0402498265093685	0.0614081524616199	0	0	0	0.00523952095808383	0	0.100609756097561	0	0	0	0
"msp_0020"	0	0	0	0	0	0	0.00571020699500357	0	221.169892473118	0	0	0.0268546492111447	0	0	0.012252712188896	0	0	0.919605077574048	0	0.0250948351327692	0	0.312120243044452	0.0172786177105832	0.0246320216281166	0	0	0	0	0	0	0	0	0	0	0	0	0.290138549307253	0	0	0	0	0	0	0	0	0	0	0.0125694948029973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0643712574850299	0.13005551149881	0	0	0	0	0
"msp_0021"	0.106188588174453	0	0.173520561685055	0.880297397769517	0	1.15157894736842	0.164882226980728	5.18579766536965	0	0	0	0.06310842564619	0.0154320987654321	0.157353885677585	1.4932992980217	0.70380127963869	0.175369458128079	0	0.162303664921466	0.304639626495477	0.134427911749615	0.706108090821874	0	1.01411835386002	0	0.209511140671766	0.644067796610169	0.241284403669725	2.2850132897158	0	0	0.392209536601746	0.0378605769230769	0	0.113649025069638	1.36577540106952	7.44091279543602	0	0.443227665706052	0.0957611603999437	0.158249158249158	2.06036036036036	1.53985122210414	0.0725338491295938	0	0	0.551569506726457	7.00507614213198	0.201159420289855	0.0818291215403129	0	0.0553420445810915	0.802529866479269	1.00058275058275	0.218742909008396	0.350672971989814	2.31068765534383	0.464684798650643	0.29346259661994	0	0.0629190304280557	0.173692229558151	0	0	0.204340921122287	0	0.854609929078014	22.7928118393235	7.87649700598802	19.4239492466297	0	0	2.31111111111111	0.331087584215592	0.681172638436482
"msp_0022"	0	0.022794846382557	0.00902708124373119	0	0	0	0	0.0282101167315175	0	0	0.04292343387471	0	1.21296296296296	0	0.110274409700064	0.367331576966504	1.50541871921182	0	3.22198952879581	5.59673183542457	0.025654181631606	0	0	1.03214178431962	0.371623327442565	1.38543398736282	0	0	3.74401962788796	0.00760215394361736	0	0	0	0	2.82562674094707	0	0	0	0.22478386167147	0.200535135896353	0	0	0	0	0	0	0.677130044843049	0	0	0	0	0	0	0	0.277739959155888	2.6957681581181	0	0	0	0	0	0	0	0	0	0	0.994326241134752	0	0.666167664670659	0	3.6890243902439	0	0	0	0
"msp_0023"	1.25012928805378	0.00693756194251734	0.00601805416248746	2.28897149938042	0.755410751687224	2.74105263157895	0	1.30642023346304	0.167741935483871	0	0.00522041763341067	0.956025511916751	0.74320987654321	0.457289659601798	2.28410976388003	1.49416635302973	1.06600985221675	0	0.00942408376963351	2.09746133644587	0.237044638276039	1.63031659737768	6.71745533084626	1.00270351456894	0.480181772279727	2.13634852011972	1.95550847457627	0	3.37763238601513	2.93696547355084	1.13363649699281	2.69778374748153	0.00961538461538462	1.21771094402673	4.88690807799443	6.31657754010695	0	2.0360873694207	1.03861671469741	0.13462892550345	0.562289562289562	3.70630630630631	4.26780021253985	2.40232108317215	0.666666666666667	0.0113507377979569	0.417040358744395	6.29441624365482	1.30144927536232	1.09025270758123	0	0.234435049961568	0	0.797202797202797	0.930338098479691	0.686310173396387	2.48632974316487	0	2.57094196253111	0	0.353790613718412	0.166074149314373	0	1.98265093684941	0	0.715114812011103	1.77021276595745	10.0443974630021	14.7305389221557	0	3.57723577235772	1.04901833311663	0.424338624338624	0.0138594802694899	0.00833876221498371
"msp_0024"	0	0.0604558969276511	0	0.0148698884758364	0	0.00912280701754386	0.0685224839400428	0	0	0	0	0.00671366230278617	0	0	0	0	0	0	0.00837696335078534	0.0484388678144149	0	0.0262232171410297	0.0863930885529158	0.0330429558425954	0	0	0	0.339449541284404	0.0417092619096299	0	0	0	0.0162259615384615	0	0.00891364902506964	0.20855614973262	0.084759576202119	0	0.0610951008645533	0	0	0.0216216216216216	0	0	0.00764732343679712	0	0	0	0	0	0	0	0.0288123682361209	0.00932400932400932	0.152484683458135	0	0	0	0	0	0	0	0.0230951867040794	0.0187369882026371	0	0.00353267726469846	0	0.0338266384778013	0.976047904191617	0.106582077716098	0.00813008130081301	0	0	0	0
"msp_0025"	1.91001551456645	0.518334985133796	0.0100300902708124	1.78339529120198	0	0.096140350877193	19.9457530335475	2.07879377431907	1001.49247311828	0	0.0226218097447796	0	0.716049382716049	0.0950545921644187	0	9.24350771546857	0.0216748768472906	0	0.0146596858638743	7.14093959731544	2.43406875320677	0	0.0133516591399961	7.02673475518174	2.9916687705125	0	0	0	43.2893068902065	0.323091542603738	2.05662314801232	3.08462055070517	2.25901442307692	3.88638262322473	0.0141132776230269	1.97326203208556	0	1.46122190566635	0	0	0.0650953984287318	0	0.0233793836344315	0.00483558994197292	0.0499325236167341	0	5.30877642536835	0	0	3.92860008022463	0	0.0253651037663336	0	0.142191142191142	52.5618334467892	4.74305808172669	0.0173985086992543	5.29116592873709	0.138870693043364	0.0186536901865369	0.0154718927282104	0	0	9.23802914642609	3.14557967178401	0.962402220539995	10.5801418439716	14.4207188160677	0	0	0	8.99856975685867	0	6.37459095283927	0
"msp_0027"	3.86416135149112	4.33201189296333	5.99398194583751	0	1.85385152431929	0	1.25481798715203	4.07684824902724	134.438709677419	5.44074074074074	0.262180974477958	0.790869419268211	2.04938271604938	0.747591522157996	2.78238672622846	0.0127963869025216	3.14975369458128	84.1873060648801	0.012565445026178	2.7149110008754	0.201128783991791	0	4.73355586098567	1.96094923400421	1.80610956829084	0.628533422015298	2.97245762711864	0	2.23349008382744	0.0063351282863478	12.994572392548	0	4.99158653846154	0.444444444444444	0	3.5572192513369	0	3.45615701171257	1.43688760806916	0.246725813265737	1.88439955106622	5.04594594594595	13.9266737513284	2.41972920696325	4.79262258209627	3.14642451759364	0.985265855221012	0.0125694948029973	0.291594202898551	0.912956277577216	0.00754558792705932	2.43504996156802	0	2.002331002331	0.0353982300884956	0	8.996685998343	0.65528146742568	6.15066160094327	3.35766423357664	0.774626095925735	1.11985779583545	0	1.08258154059681	3.25569084171519	1.13398940196821	1.34893617021277	0.725158562367865	0	0	0.00711382113821138	2.57911845013652	1.69312169312169	0.0531280076997113	3.19635179153094
"msp_0028"	0	0.00594648166501487	0	0	0	0	0	0	0	0.00740740740740741	0.0266821345707657	0	0.00864197530864197	0	0	0	0.025615763546798	0	0.0209424083769634	0	0	0	0	0.49984980474617	0	0	0.237994350282486	3.39495412844037	0	0	0	0	0	0	0	0	0.189079054604727	0.00379867046533713	0	0.0878749471905365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89244383934649	0	0	0	0	0	0	0.0203148806500762	0	0	0.275277924827951	0	0	0	0	0	0	0.0696918476140944	0	0	0
"msp_0029"	3.96414411308395	17.3785926660059	0.0190571715145436	0.0317224287484511	3.14358855015127	0.879298245614035	1.84225553176303	1.69066147859922	0.120430107526882	0.0385185185185185	0.541763341067285	3.40449815374287	1.31172839506173	13.5549132947977	22.030376515635	13.8140760255928	0.1064039408867	0.0236953455571227	29.4219895287958	12.2801283921797	0.0718317085684967	0	2.55566463773807	0	1.18909366321636	4.95111406717659	5.57203389830508	2.75	1.25700265794316	2.17168197656003	1.12072759278275	4.95836131631968	7.21334134615385	33.5946532999165	1.98402971216342	10.6385026737968	0	0.01329534662868	1.04207492795389	2.16983523447402	0.207631874298541	1.5009009009009	0.161530286928799	0.418762088974855	0.00764732343679712	0	1.50992953235106	9.30626057529611	29.5402898550725	9.91014841556358	1.56864389016978	1.98770176787087	4.53900210822207	1.78379953379953	36.1016564556388	1.42403298169031	2.79121789560895	2.5292009276829	2.76431285208961	1.57420924574209	1.69571944301186	1.67445403758253	0.993740556874595	7.90909090909091	6.38327157226046	2.5818824123139	7.79574468085106	0.152219873150106	0.0568862275449102	0	8.96595528455285	7.66922376804057	3.58624338624339	0.36111645813282	1.94814332247557
"msp_0031"	0	0	40.4222668004012	0.0128872366790582	0	0	0	3.39396887159533	0.0645161290322581	0	1.63573085846868	4.78616985565626	0.00987654320987654	5.49775208734746	0.90516911295469	0.0308618742943169	1.735960591133	0	0	0	0.178553104155977	80.0383754397186	0	0	0	0	0	0	0.00817828664894705	0	0.0357928707642658	0	19.5919471153846	0.167752715121136	0	0	0	0	0	2.81875792141952	0	5.39099099099099	46.0701381509033	2.02224371373308	0	11.3295497540673	6.09545163356823	0.0686487793086778	0.0104347826086957	1.21540312876053	0.0167679731712429	0.640276710222905	0	0	0.255048786022237	0.00582029829028738	0.0447390223695112	0	0.371020568583781	0.0965125709651257	0	0	0	12.940319222762	4.91476971942827	0	3.57517730496454	0	3.33458083832335	0	0	0	1.66772486772487	0.010009624639076	7.54449511400651
"msp_0032"	0	1.61347869177403	1.16950852557673	1.57125154894672	0.5701652315569	9.80982456140351	5.78087080656674	2.79377431906615	345.458064516129	0.186666666666667	0.109628770301624	0	1.92777777777778	1.71483622350674	2.68691767708998	1.00338727888596	0.124137931034483	9.9802538787024	1.76020942408377	2.40793697111176	0.140584915341201	0	48.6126055370116	16.848903574647	0.582681141125978	0.0651812437645494	2.89689265536723	4.8	5.89572684522593	0.80582831802344	1.50506087721872	2.27669576897246	0.212139423076923	1.2765246449457	2.15636025998143	1.3379679144385	20.1907090464548	2.73440962329851	0	0.825235882270103	2.60774410774411	0.0144144144144144	2.87247608926674	0.170212765957447	2.45029239766082	0.161180476730988	0.162075592568866	0	0.0440579710144928	0.0288808664259928	0	0.04304381245196	0	0.34965034965035	12.3521670070343	6.50466836425367	0.0538525269262635	1.10815939278937	0.85733001441111	0.0275750202757502	0.0144404332129964	0.069070594210259	0	12.0263705759889	1.95659078877713	0.311884935654807	0.354609929078014	0.105708245243129	0.67065868263473	1.0233148295004	4.23983739837398	0.59030035105968	0.573544973544974	10.5709335899904	4.9485342019544
"msp_0033"	0	0	0	0	0	2.31719298245614	0	0	0	0	0	0	0	0	0.961327377153797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55825461088619	0	0	0	0	0	0	0	0	0	0	0	0	0.00843348091924942	0	0	0	0	0	0.206106870229008	0	0	0	0	0	0	0	0.0228838902613444	0	0	0
"msp_0034"	0.440613687295294	0.0168483647175421	0.00702106318956871	0.00693928128872367	0	0	0	0	0.395698924731183	0	8.75696055684455	0	0.29320987654321	20.1547848426461	0	29.6371847948814	0.132019704433498	0	0.0481675392670157	2.59819083746717	17.2006157003592	0	0	0	0	0.00731626205520452	29.6257062146893	0	0	0	0.105031538800059	1.92948287441236	13.8167067307692	13.0720133667502	0.025255338904364	35.1604278074866	0	0.429882874327319	0.0132564841498559	70.4852837628503	24.4382716049383	1.48108108108108	0.048884165781084	0.00483558994197292	0	0.177071509648127	13.7181294042281	0.0444766739182983	0.843478260869565	1.68471720818291	1.08237266820373	5.00691775557264	0	0.259324009324009	11.5416383027002	31.7657329938159	7.29411764705882	0.867805186590765	1.742958207782	0	0.855079938112429	0.758760792280345	0.00518022879343838	14.1734906315059	0.0042350449973531	0.387080494574817	15.5418439716312	10.8731501057082	0	0	0.0584349593495935	15.2911194903134	57.5756613756614	54.5178055822907	0
"msp_0035"	3.66557490087916	0	24.0320962888666	3.69268897149938	0	4.28631578947368	3.23697359029265	9.3852140077821	0.382795698924731	0.037037037037037	0.579466357308585	0	0.0240740740740741	4.20552344251766	16.7438417358009	0.794128716597667	0.570443349753695	0	0	0.11730376422527	5.20164186762442	0	60.1013155311211	6.91919495343947	6.29537995455693	0.538742933155969	2.32768361581921	11.0137614678899	2.4870169699448	0.101362052581565	0.998679771160334	11.3270651443922	0.0715144230769231	0.0387635756056809	0	6.82566844919786	13.6772616136919	0.0683760683760684	6.01037463976945	0.988593155893536	1.96071829405163	13.4846846846847	0	9.59187620889749	3.73504273504274	2.15361331819902	0.475336322869955	0	0.11536231884058	3.28920978740473	0	0.826287471176018	26.7631763879129	12.3432400932401	0	2.00315266157391	1.83347141673571	5.24309508749736	3.68347962793135	0.0421735604217356	0.0917998968540485	0	0	0	0.160931709899418	0.564219025990411	0	0	1.63248502994012	0	7.13211382113821	4.32193472890391	0.0317460317460317	1.3228103946102	0.0953745928338762
