"MSP"	"ERS848745"	"ERS848744"	"ERS848743"	"ERS848742"	"ERS848741"	"ERS848740"	"ERS848738"	"ERS848737"	"ERS848736"	"ERS848734"	"ERS848733"	"ERS848731"	"ERS848730"	"ERS848729"	"ERS848728"	"ERS848727"	"ERS848726"	"ERS848724"	"ERS848723"	"ERS848722"	"ERS848721"	"ERS848719"	"ERS848718"	"ERS848717"	"ERS848716"	"ERS848715"	"ERS848714"	"ERS848713"	"ERS848710"	"ERS848709"	"ERS848708"	"ERS848707"	"ERS848706"	"ERS848705"	"ERS848704"	"ERS848701"	"ERS848700"	"ERS848699"	"ERS848698"	"ERS848695"	"ERS848692"	"ERS848690"	"ERS848689"	"ERS848688"	"ERS848686"	"ERS848685"	"ERS848684"	"ERS848683"	"ERS848682"	"ERS848681"	"ERS848680"	"ERS848679"	"ERS848678"	"ERS848677"	"ERS848675"	"ERS848673"	"ERS848672"	"ERS848668"	"ERS848666"	"ERS848665"	"ERS848664"	"ERS848663"	"ERS848661"	"ERS848660"	"ERS848659"	"ERS848658"	"ERS848656"	"ERS848655"	"ERS848654"	"ERS848653"	"ERS848652"	"ERS848651"	"ERS848650"	"ERS848649"	"ERS848647"	"ERS848646"	"ERS848645"	"ERS848642"	"ERS848641"	"ERS848640"	"ERS848638"	"ERS848636"	"ERS848635"	"ERS848633"	"ERS848631"	"ERS848630"	"ERS848629"	"ERS848627"	"ERS848626"	"ERS848624"	"ERS848623"	"ERS848622"	"ERS848621"	"ERS848620"	"ERS848619"	"ERS848618"
"msp_0064"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	31047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4071	0	0	6	0	0	0	0	11	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0065"	0	0	0	0	0	168	0	0	0	0	0	0	269	1565	1069	192	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	426	0	23	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	1159	33	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0
"msp_0066"	0	0	0	0	0	0	0	0	0	82	469	0	598	0	0	0	0	0	0	932	0	0	0	0	0	0	0	215	0	0	0	0	4	0	0	273	0	0	0	0	0	125	0	0	0	45	0	0	0	0	0	0	0	265	0	0	0	0	14712	19	0	0	401	0	133	0	0	0	108	0	0	0	0	20072	3928	141	0	21	9	11039	13310	2779	758	0	536	0	0	201	1676	536	0	0	2404	0	11	0
"msp_0068"	10	17089	11229	10361	58320	703	26108	152	36170	37	0	0	0	236	2184	1035	5319	143	23697	0	9	17612	82	7158	15408	84	2831	18	34	66667	6913	38157	26	9268	2896	24278	1284	541	417	1487	27872	16363	688	8639	1363	9539	2864	0	6095	7300	15459	49644	16978	17	9961	9120	0	23669	264	31387	5862	39	2105	28295	2347	849	399	820	185	18941	4256	45537	5226	30	3326	82048	450	8	4694	0	631	212	0	14	8310	5761	53	14	14708	9	7733	2889	0	118	8	5127
"msp_0069"	31263	15612	14036	228	1609	108	16790	92749	6170	22447	150601	1631	49684	19765	16399	5301	6399	12085	73988	50180	21991	19578	61494	62	26	9341	18164	30049	14861	98367	20530	38419	5420	17884	3759	25702	11508	55032	19743	2227	38212	2628	12386	74058	4699	20020	54733	22	9334	3095	27189	18520	9933	39990	6278	7470	4884	32862	64381	2009	8336	2676	2222	28157	10069	2867	3542	12624	25086	7567	199610	17015	3375	30856	63695	2466	5795	35758	2407	45994	81752	126927	96249	12702	10279	7956	11270	3038	54007	6846	109277	15360	12380	1288	17483	12419
"msp_0070"	0	0	0	2046	979	8	0	2513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	19	0	0	0	0	366	0	0	0	0	52	0	0	160	0	0	4231	0	0	0	318	0	0	21621	94022	8	11	937	0	0	0	0	0	0	0	0	0	0	0	3890	0	0	0	0	0	53	162044	0	46	0	4622	40	13	0	0	0	41	0	53
"msp_0071"	705	588	919	1154	5547	795	7198	4	1405	371	0	469	2632	1309	1970	562	46	974	984	163	104	109	883	1311	7	11159	177	0	793	1628	2812	1331	1251	520	1205	739	5591	88	918	1237	260	292	233	2342	3281	202	0	0	267	2302	1589	226	235	5578	154	4442	6970	2340	170	16240	1117	177	115	4319	904	151	579	237	316	1590	85	2416	31	274	0	596	15155	0	195	379	89	564	2496	8	15111	1468	749	3417	220	12	8	328	1267	4077	6257	689
"msp_0072"	8	7319	340	1004	1837	7017	3900	15	3093	433	0	852	2033	8601	5088	166	62	20	723	2754	5348	6770	3795	5445	2041	178	513	1657	2096	9536	1259	6227	4491	2007	1081	195	1809	62	1349	1828	4142	1418	3975	1411	1138	3576	2131	0	11792	1527	1876	1928	6882	451	1329	2937	76	18740	14	14746	2596	4740	397	6210	1269	5266	649	362	1213	22698	727	4498	22966	728	1827	4402	137	1099	37	34	74	2049	0	0	78	256	4421	12384	17846	42	586	283	11	815	13897	431
"msp_0073"	0	11	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	7	0	0	0	13	0	6415	0	30	42	0	0	0	0	185	113	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	20	0	0	0	8	0	7	0	0	17	0	0	27	0	0	0	0	0	0	0	0	764	0	0	12	0	66	0	0
"msp_0074"	0	0	0	0	0	0	0	0	0	174	0	0	0	0	162	0	0	0	2862	0	0	0	0	0	0	0	124	0	0	0	225	256	1067	0	0	0	0	0	0	0	614	90	0	0	0	0	0	0	0	6	0	21	0	0	0	0	0	0	0	0	0	93	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	15	11	0	0	615	0	7	10	0	0	0	0	0	31	0	0	9637	0
"msp_0075"	52	303	2435	851	38	13	10258	95	1334	107	0	451	1100	2270	916	26	186	416	5028	614	280	639	3544	34420	249	19574	322	442	417	13159	14944	115	961	2846	1352	489	1418	136	13664	11521	3389	594	157	10339	5361	831	663	3220	400	422	1193	155	13513	5668	1716	602	52304	6450	481	3629	2318	185	140	556	565	972	7407	274	111	5492	108	4226	198	89	988	43	4752	964	40	659	434	379	3735	257	603	1085	105	3759	720	12	3663	289	10	634	3368	48
"msp_0076"	21582	13028	2142	23368	779	38953	1310	28	3477	305	2423	13567	2586	1334	1248	5965	81	2523	794	7955	232	4391	639	373	4819	1201	1974	15203	8268	1402	332	255	1447	1956	648	1686	2433	3433	914	1191	591	4434	4721	3557	3247	2051	1184	5737	1385	2216	2163	2730	1876	2478	9454	2422	9495	922	10611	2814	550	1452	21414	1937	433	680	1514	251	19028	1053	2232	3606	17054	21697	372	6369	1894	7784	3251	1674	1003	11270	243	25646	226	1428	403	922	1075	4579	2006	800	142	2923	757	9483
"msp_0077"	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	3294	0	0	0	0	0	0	0	0	0	0	0	1001	0	0	1730	0	0	0	0	0	0	6114	388	0	398	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0
"msp_0079"	0	0	210	0	441	8462	604	33	2041	61	0	156	2880	40	1157	22	151	2873	4208	6583	80	2791	11	7	9450	689	13	3336	6653	671	340	675	787	181	3083	736	331	2026	442	1408	268	452	9262	1158	379	7930	1195	15	487	108	1731	751	9	961	5578	1112	275	1974	14936	677	301	173	7295	27682	1720	276	224	84	106	1951	2544	4712	10454	78241	2795	836	1053	13	1074	8389	15154	17	0	0	2157	583	166	497	1177	968	1114	178	2701	17	18	49
"msp_0081"	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	22899	0	0	0	0	0	3	122	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	17	15	0	26	0	0	0	0	0	0	0	15893	0	17
"msp_0083"	0	0	0	210	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	52	0	0	0	0	4	0	0	0	0	31	0	0	0	1199	0	0	0	0	23	0	0	0	0	1623	0	0	0	0	0	0	0	237	0	0	1837	0	0	0	0	0	0	0	0	0	0	0	95	0	32	8247	0	0	0	0	6	0	0	122	0	178	0	0	0	0	10	0
"msp_0084"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50681	224	23	13	22	11	0	0	0	0	0	1888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10356	0	0	0	2769	0	0	0	5103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0085"	0	0	0	1857	0	0	0	12	5	0	0	83	0	0	0	10	795	0	0	0	594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1091	19	0
"msp_0086"	11203	41	0	0	0	49	31	214	365	35	409	43	149	0	35	572	329	374	16	6	4742	35	110	215	5842	3860	0	119	28	18	0	12	0	7	74	0	0	39	11	9	0	0	0	23	0	0	238	255	0	0	18	0	132	99	0	0	9	32	0	0	101	0	0	774	5120	0	11	189	428	0	501	46	0	482	89	80	145	13	0	11	0	2277	64	1489	1488	28	5	162	31	0	985	800	365	33	105	45
"msp_0087"	0	0	0	909	0	234	132	0	0	962	6	1049	5290	10753	0	132	0	4835	183	400	0	0	0	0	0	32	0	4	4	14126	0	0	0	62	528	4659	2654	5523	3134	2993	867	53	12	8462	11666	3598	0	0	10624	10	2141	13492	9375	6137	0	2294	5	27278	102	13	0	1364	3379	5812	14526	6452	970	3694	0	10473	6	0	51132	0	0	423	0	2761	848	542	508	20	0	676	1748	0	0	41	27567	0	679	12028	0	1076	0	0
"msp_0089"	561	123	0	0	19	0	0	0	0	132	4474	150	6337	163	267	7	0	0	7841	2976	7	0	700	0	0	0	0	0	12	0	0	2808	5	1287	0	0	0	0	1060	1248	0	242	103	0	0	59	0	1670	23	1225	0	882	0	0	93	625	1440	568	6	136	6207	1466	32	488	0	21	347	1032	1105	48	0	0	0	7855	0	21	0	0	4	3	1938	0	984	0	193	0	14	32	0	1533	21372	362	13	0	3201	124
"msp_0090"	15	20277	515	8	6157	29	31686	0	0	17001	19913	6443	54	1443	31	38286	8114	21	18800	41146	3331	377	0	0	0	69	12819	19	4827	14502	10	7440	190	38047	4715	13628	5653	22187	21686	9728	13656	2228	4521	13	59	266	0	3501	5725	9448	14	2799	8029	11	2254	21537	3536	9547	19	2716	22830	14000	5	9683	30	268	10196	27854	4892	14802	11	22673	73	21	15396	20	23	9829	13	3737	60	25298	4393	22	8135	21966	16656	7092	8713	1426	71	9446	8994	398	17	7818
"msp_0092"	0	0	0	0	0	0	0	0	0	0	4403	0	0	0	656	0	0	650	0	0	0	0	0	70	129	39	40	0	0	0	0	0	12	0	0	0	451	0	476	403	0	0	0	0	0	7	0	0	238	5	0	135	51	0	95	0	70	0	108	0	0	77	6	0	0	122	0	0	0	41	381	260	0	0	0	0	0	0	22	3983	0	0	48	0	11	0	3	0	0	0	179	0	0	20	143	0
"msp_0093"	0	0	0	227	102	0	78	0	0	304	0	390	0	1064	118	548	0	1428	3749	0	0	13	5534	2937	13	4962	22	0	5	11261	5265	3948	586	9210	0	3960	1268	2967	12096	2161	208	2151	0	5554	414	0	8045	6434	361	1089	4436	1280	4665	4	0	0	5320	0	4	219	0	532	0	463	0	0	2369	763	1933	514	0	15077	0	0	0	10	741	0	0	38	0	0	0	0	0	1066	0	786	0	8	2348	1390	0	0	3035	1554
"msp_0095"	0	0	0	0	0	7	0	0	0	0	37	68	43246	842	393	61	30	0	347	0	0	25	9089	0	0	0	0	60	134	0	34941	0	8	6	0	57	0	71	0	0	6	101016	0	19414	0	0	0	0	1129	32165	24	87941	0	21	0	55071	0	18	448	4132	2237	8	0	0	0	39	41740	0	0	0	0	24	0	0	0	0	43	8	0	0	16	0	67	47	0	86	0	0	12487	0	0	0	0	44887	0	52
"msp_0098"	0	0	0	0	0	0	0	0	0	46	133	6	8	0	5	0	25652	0	5	82	0	3	0	1012	5	37	843	0	3	13	0	0	4	25	0	19	0	0	24	26	4	4	0	50	0	0	0	0	0	11	5	16	0	0	0	4	0	0	0	19	59	69	0	7	78	0	34	18	91	0	4	3	0	27	0	0	17	0	0	37	0	37	0	0	0	16	7	0	0	0	0	5	0	0	0	29
"msp_0103"	166	25	57	739	0	32	41	393	13	0	38	129	21	0	11	19	398	818	0	0	49	52	20	186	528	326	605	222	106	0	0	14	8	19	20	7	0	26	0	3	6	225	10	0	0	18	154	212	0	0	9	6	81	141	36	6	10	12	9	0	15	26	8	13	72	0	14	10	31	0	322	6	60	316	0	783	32	112	52	54	28	62	17	819	90	37	0	117	7	83	73	8	192	96	34	13
"msp_0104"	3017	6	0	955	0	0	0	0	0	72	142	181	263	0	0	28	420	195	0	0	0	0	39	0	0	0	0	0	0	0	7	0	0	244	32	0	0	183	0	0	0	31	0	0	0	0	410	0	5	0	149	0	23	0	0	0	963	0	0	0	60	10	0	4	0	0	24	0	111	0	0	10	0	0	0	0	11	0	0	0	0	0	22	62	28	40	0	0	0	0	0	0	0	0	10	0
"msp_0105"	10	17186	385	14736	47	0	0	0	0	2695	37	19	51	395	23	49414	15	9763	2844	21	46071	0	0	0	0	0	0	38	0	0	0	0	0	4194	4148	11	20499	14665	3388	0	8	0	0	0	10	0	0	10	866	12795	17	0	0	0	0	15	0	0	0	2377	15	33778	7473	5	20	0	60338	17835	15786	92030	17	24975	0	43	0	0	17	0	0	9	0	0	1530	18	0	0	11598	22	0	16	32	2907	21	16	0	5400
"msp_0106"	0	0	0	0	7680	0	0	0	0	0	0	0	0	0	631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10543	4645	0	514	0	0	5	0	0	11946	0	0	0	0	0	0	6	0	0	0	0	0	0	0	737	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	199
"msp_0107"	1667	4924	110	1980	21800	679	875	11	2446	28	1015	231	1436	17964	575	354	3635	1402	234	1126	1248	2998	485	2423	5605	231	610	8032	6472	1123	606	3426	4177	1092	308	2467	123	2062	355	13063	320	2106	1490	2071	755	4922	2077	8025	2260	467	981	1712	1099	5131	1907	62	7975	4918	15881	694	536	2945	3324	266	1653	55	867	206	4907	438	4	2827	20879	2030	68	84339	699	7	525	167	1796	627	1000	11592	282	1577	151	134	106	5555	2906	636	4131	3724	618	8957
"msp_0108"	0	0	0	0	0	0	267	1033	0	0	0	0	0	0	0	0	0	0	489	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	60	0	0	25	104	6	7	0	32	0	137	0	0	0	118	0	15	9	0	0	13	0	26	883	11	12	0	57	6	0	9	0	0	0	7	0	113	0	0	0	0	0	0	8	0	0	0	0	20	0	172	0	0	9	0	0	0	0	0	0
"msp_0109"	6962	17	39	1256	0	43	0	0	0	10	30	478	11	0	42	756	0	1192	0	0	380	75	2374	2542	8	165	0	0	0	0	20	6	0	0	10	0	0	107	0	9	0	191	0	27	0	35	134	878	0	0	5	0	36	0	27	0	0	46	20	0	38	29	13	11	495	0	121	0	171	0	1510	0	22	3491	9	0	60	0	11	45	0	0	34	4205	7851	17	6	0	0	3521	144	8	270	191	215	109
"msp_0110"	13239	2331	735	31	436	3187	2357	2135	833	2670	4382	102	3344	292	1065	2033	0	2825	3054	16765	3462	401	2119	332	0	762	1436	546	2127	58	153	351	572	2219	995	36	1441	4529	2111	232	335	655	42	929	54	301	0	1170	745	749	358	650	1809	3474	348	61	1226	1044	2480	393	877	1147	124	7477	180	76	1679	10	3678	2416	25875	1833	93	4466	5266	954	2385	6028	435	2898	4530	11419	2864	5	4897	1492	3679	3369	1516	21	4528	1367	8217	203	574	1198
"msp_0111"	0	0	0	0	0	0	4	4415	0	0	0	0	0	0	0	0	2756	0	0	0	0	0	0	0	1343	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1223	0	0	0	0	0	0	0	0	0	0	0	6956	0	0	0	84	7018	0	14	0	153	30	15665	617	43	0	0	0	278	681	0	0	4	0	0	0	0
"msp_0112"	0	123	0	0	29	217	0	0	0	381	0	24	390	0	0	0	0	0	0	96	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	10	0	0	0	0	0	12	26	0	0	0	0	0	164	0	0	0	0	5	259	0	0	0	7	0	16	5	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	10	0	0	8	0	0	0	11
"msp_0114"	0	984	8	9	8	40	4	53	13373	15752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17594	808	0	0	4	0	0	0	5272	0	0	0	0	0	0	0	0	0	0	0	0	0	6542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0
"msp_0117"	0	0	0	0	0	0	0	0	0	0	0	0	0	78	605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	521	0	0	699	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	719	0	0	0	0	86	0	0
"msp_0118"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0121"	0	3918	0	0	297	0	771	0	0	0	365	5952	17990	138	20	39077	12	0	0	15	0	0	1289	0	0	4134	14698	0	337	3840	0	196	0	706	5656	11644	378	10256	69	1342	449	16	731	92	0	49	0	0	170	515	1084	2867	0	52	29	1599	1642	1166	11	28	275	32795	181	0	0	1141	11	5819	0	3986	0	0	0	0	0	0	303	0	611	26	0	0	1781	0	0	496	444	0	0	0	0	0	0	3965	0	1249
"msp_0123"	0	0	37040	16	6	25	0	6	8	95611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	6398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5911	0	0	0	0	0	0	0	0	0	0	11	14650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0124"	15	19460	3848	4	2331	9592	2424	44	15254	0	4124	2260	2156	2134	1710	4560	920	508	8	11482	15652	4023	19	24969	63	16	1736	0	1307	1131	11018	1263	670	19346	1128	1046	1323	4184	2802	3	6369	8823	39887	10284	4986	17860	1572	14	83	9281	4954	4343	10092	0	8321	2991	26264	23353	20	2094	4957	8	41544	5254	9	1175	16942	14119	24	6739	8	0	8392	7753	1397	0	14830	26292	11051	20	23	526	30	32	8800	3802	3212	187	1538	0	0	493	0	20807	13390	4236
"msp_0125"	3314	2508	395	721	6581	720	8582	6	1584	0	177	64	107	268	1061	3638	7	590	6037	28	550	1147	1081	5	0	9746	200	0	2908	525	2952	1445	1014	3961	1585	1387	285	1332	1408	3632	2092	5590	2771	1100	1190	32041	1632	0	1420	593	659	2915	4575	147	767	1067	2699	12852	21	14024	1981	2805	67	62	0	81	660	6590	0	144	0	1415	4373	0	107	0	19	6	267	0	0	12	1028	14	396	3100	231	0	236	787	317	16	1156	3741	5850	3073
"msp_0126"	7934	10183	4	9605	53	6441	120	34	7278	6966	2273	27606	8288	1594	570	16264	1555	14575	2614	4019	22252	1069	1316	3471	13	2854	16120	8592	1938	1139	1589	1842	8469	2583	2035	1379	95	1762	150	43	167	1368	1027	2089	0	867	4312	303	304	264	1570	330	3126	2470	968	630	570	1118	5595	2879	226	1120	3416	8754	20350	47	3804	544	5661	1409	392	466	423	5092	404	15308	9810	3561	10930	8805	675	17	2925	292	24537	974	28	5405	1119	46327	278	17	556	1421	1218	846
"msp_0127"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1562	0	0	29748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	774	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	7	0	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	654	0	0	0	0
"msp_0128"	932	827	692	25	60	0	1360	0	959	7220	0	58	5570	60	12	941	0	463	2191	712	0	1205	0	420	0	190	3800	0	8	1497	104	171	136	452	37	603	0	53	1033	695	187	0	32	1736	864	0	0	0	116	46	358	220	63	0	0	98	42	111	0	83	884	477	52	141	0	299	405	2798	0	1941	0	578	0	865	411	39	54	0	0	294	0	34	101	0	185	918	2264	577	989	5	0	721	234	73	646	694
"msp_0129"	0	1034	2029	944	13	3254	0	2783	0	5051	0	2206	0	570	0	0	0	0	0	138	0	753	4	0	0	5152	0	0	0	0	0	0	0	0	0	394	0	943	0	9	10	0	905	0	0	0	0	0	102	909	0	0	2116	0	401	0	0	0	0	4592	0	4578	1329	3892	0	0	1061	1390	3586	720	0	203	0	10	0	0	0	0	264	1496	27	0	757	0	0	246	36	44	187	8307	0	329	0	0	0	546
"msp_0131"	45984	467	10	9	40	56	69	13620	25970	168	64	151	137	33	8043	4090	0	21461	5595	25565	10458	7	1713	114	0	0	7498	1280	274	240	13068	3866	398	9151	7	0	866	8771	1383	187	7342	303	245	270	19	18362	0	9	0	97	9969	93	1155	193	0	6151	1490	455	24535	880	21971	1368	1151	48738	2391	0	7138	0	7323	2337	100	34393	3658	1314	7147	1346	19	7498	774	7279	1697	5767	0	789	8737	4199	71	20940	40	4006	731	7230	11907	71	3515	7
"msp_0132"	0	0	0	352	0	0	20	0	0	0	0	0	35	0	9	0	0	0	0	11	36	0	0	135	208	51	147	537	0	0	90	0	0	292	0	0	0	0	6	4	29	349	0	0	0	0	73	6	0	0	5	0	5	0	0	0	180	0	0	0	0	0	0	0	0	50	0	0	22	0	106	0	32	0	0	44	55	43	0	21	0	61	114	57	11	1072	0	112	0	0	0	0	1463	0	170	0
"msp_0133"	0	1395	0	4520	0	0	0	0	0	0	0	0	0	0	26	0	0	0	13966	0	0	0	0	0	0	73	0	0	0	7105	250	0	892	5424	0	0	5	5887	0	1886	7379	0	0	13204	0	0	0	0	0	0	6138	0	0	0	0	3496	0	0	0	67	0	0	0	0	0	69	0	0	0	1746	0	0	0	0	0	0	33	0	0	0	0	0	10	32	0	19	61	0	0	0	0	0	0	11	0	12856
"msp_0137"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1476	0	11976	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0138"	0	0	0	0	0	1541	4934	1951	14	28	0	25790	43	0	13	0	29805	1342	1470	4030	5666	781	0	6039	22658	127	0	0	3358	886	0	98	0	642	0	0	15	2364	219	3964	15	3528	868	7056	35898	6775	447	8158	467	55	0	649	1696	0	0	0	3299	787	0	1419	146	2412	743	3048	3828	94	975	0	0	0	151	821	11	0	592	12814	51	7298	57	3729	8188	4500	276	19237	572	2329	338	27	24	56490	38	3010	6986	9657	1164	23
"msp_0139"	0	0	398	0	0	0	0	0	0	0	0	0	3	1167	6964	0	0	10246	0	0	0	0	0	0	0	0	67	0	98	0	0	0	933	0	0	3840	18690	2802	0	0	5	7	0	39	7	0	0	0	0	0	78	0	811	12959	0	0	681	0	0	164	0	0	0	218	0	0	0	0	0	332	0	4	4	0	0	0	907	0	0	0	0	0	0	105	0	0	229	0	0	0	0	0	490	0	0	0
"msp_0141"	6923	3638	250	274	7836	2454	680	0	292	550	1144	674	289	418	8	183	0	1434	24	77	227	593	753	375	0	3268	2359	0	3518	541	731	75	1156	101	85	985	55	429	376	390	25	587	2871	2974	184	513	192	0	303	1526	90	2292	555	2619	1092	2253	3453	1610	15	2338	220	186	269	136	167	105	836	574	0	379	0	134	2137	2837	116	0	83	0	189	29	857	180	109	3580	535	359	66	210	111	10	442	1036	5955	5851	78	969
"msp_0142"	0	0	305	5	6114	4819	0	0	212	125	0	98	89	571	0	240	0	0	0	0	0	0	94	0	0	0	176	0	1388	185	136	661	1260	133	59	0	323	0	356	232	200	1332	0	0	388	156	0	0	129	404	343	437	254	1505	820	429	758	740	6	1263	33	49	1934	288	0	29	62	49	243	205	0	0	0	0	0	0	38	903	203	0	678	0	0	0	802	0	95	326	0	10	110	0	6352	228	0	14
"msp_0144"	0	44	0	0	1789	10	6	0	0	840	0	2128	11	0	1978	2865	0	11436	2821	40	86240	35	14759	9	0	0	0	12	7	0	0	8	3569	0	0	30747	4245	2857	1317	0	0	92	60	556	0	0	0	0	0	2576	6500	0	2213	5	0	35	0	0	0	218	783	46	8	0	7	8601	2227	18997	31525	148	4	5	0	73	6	35	5236	0	0	0	0	0	0	5	0	5	1430	6	0	6	8	18049	4	1515	0	1289
"msp_0145"	0	0	12	0	0	0	114	0	0	416	0	0	230	0	0	849	0	0	4379	12539	0	1271	1142	0	0	0	0	0	0	27	55	35	0	1266	0	411	17	2658	0	26	415	54	25	117	187	0	376	0	0	0	35	49	0	0	0	41	0	0	0	6	0	0	0	145	0	20	9	0	0	10	0	0	0	100	0	0	0	0	0	29	3261	0	0	0	139	0	10	2316	147	0	0	0	0	0	14	13
"msp_0146c"	343	45	0	116	14	39	409	113	30	0	0	660	0	0	0	29	0	0	0	27	0	17	26	0	314	319	11	29	163	0	5	0	0	0	6	0	0	0	0	132	0	41	24	0	28	9	27	41	24	21	7	9	59	20	4	16	20	7	14	9	20	15	11	18	6	19	11	16	11	13	41	0	196	37	0	311	31	7	13	8	21	24	0	59	201	0	37	40	0	0	0	17	39	55	66	250
"msp_0147"	3377	9	0	0	0	0	0	0	0	0	0	25690	41	0	0	0	0	0	0	0	0	9	3963	0	0	0	734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16775	0	0	0	0	0	0	420	0	0	0	0	4770	0	0	0	0	86	0	8	0	0	0	0	0	0	0	109	0	0	0	5	5	0	3146	4	0	0	0	0
"msp_0148c"	20	0	0	0	0	0	127	86	64	10	0	0	0	0	336	0	0	0	36	992	0	1189	5	139	892	248	18	50	1120	0	42	0	24	0	190	0	0	11	0	3417	22	0	208	117	25	0	817	35	21	0	120	0	0	0	6	1576	0	0	644	0	517	0	0	0	11	66	0	0	0	0	8	2214	3705	0	0	110	0	7	0	0	76	17	0	0	0	18	0	2904	0	17	0	0	0	0	32	0
