"MSP"	"SRS9032175"	"SRS9032172"	"SRS9032166"	"SRS9032079"	"SRS9032163"	"SRS9032162"	"SRS9032160"	"SRS9032078"	"SRS9032076"	"SRS9032158"	"SRS9032072"	"SRS9032157"	"SRS9032156"	"SRS9032071"	"SRS9032069"	"SRS9032065"	"SRS9032064"	"SRS9032061"	"SRS9032059"	"SRS9032058"	"SRS9032057"	"SRS9032150"	"SRS9032054"	"SRS9032149"	"SRS9032053"	"SRS9032043"	"SRS9032148"	"SRS9032039"	"SRS9032147"	"SRS9032034"	"SRS9032143"	"SRS9032141"	"SRS9032140"	"SRS9032137"	"SRS9032134"	"SRS9032133"	"SRS9032131"	"SRS9032129"	"SRS9032121"	"SRS9032119"	"SRS9032115"	"SRS9032113"	"SRS9032110"	"SRS9032108"	"SRS9032106"	"SRS9032102"	"SRS9032099"	"SRS9032098"	"SRS9032096"	"SRS9032095"	"SRS9032094"	"SRS9032092"	"SRS9032089"	"SRS9032084"	"SRS9032081"	"SRS9032075"	"SRS9032070"	"SRS9032060"	"SRS9032055"	"SRS9032052"	"SRS9032049"	"SRS9032048"	"SRS9032046"	"SRS9032045"	"SRS9032042"	"SRS9032041"	"SRS9032038"	"SRS9032036"	"SRS9032198"	"SRS9032194"	"SRS9032189"	"SRS9032188"	"SRS9032173"	"SRS9032171"	"SRS9032159"	"SRS9032145"	"SRS9032144"	"SRS9032142"	"SRS9032127"	"SRS9032124"	"SRS9032118"	"SRS9032117"	"SRS9032116"	"SRS9032114"	"SRS9032112"	"SRS9032111"	"SRS9032109"	"SRS9032107"	"SRS9032104"	"SRS9032103"	"SRS9032101"	"SRS9032100"	"SRS9032091"	"SRS9032090"	"SRS9032088"	"SRS9032087"	"SRS9032086"	"SRS9032077"	"SRS9032074"	"SRS9032073"	"SRS9032068"	"SRS9032067"	"SRS9032066"	"SRS9032063"	"SRS9032062"	"SRS9032056"	"SRS9032051"	"SRS9032050"	"SRS9032047"	"SRS9032044"	"SRS9032035"
"msp_0818"	126	0	0	0	0	0	0	0	0	0	1079	0	59	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	102	0	1382	0	0	155	0	2288	0	549	0	0	0	0	0	0	0	2205	2651	0	6501	9	0	0	950	0	0	0	18	0	58	0	0	5165	0	0	0	4315	0	0	0	0	19	138	0	0	13	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2496	0	0	84	612	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0820"	607	0	0	455	1152	1170	0	610	0	1691	17	639	49	0	267	133	0	308	0	38	0	0	0	45	0	44	9	80	698	0	136	64	369	70	503	172	160	370	17	766	0	624	0	0	0	600	0	0	2402	640	1094	64	339	1649	992	980	40	0	0	34	24	649	92	0	221	0	0	463	118	653	0	426	0	37	263	800	569	0	531	15	0	304	427	486	973	81	0	299	90	65	207	6	252	38	206	0	0	448	250	0	8	0	228	0	0	34	0	93	0	552	0
"msp_0821"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0828"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
"msp_0831"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0832"	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	29	0	0	0	0	0	0	10440	10	0	0	21	0	10	89431	0	0	379	0	0	0	0	299	0	0	0	10	190	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12320	0	0	0	454	0	8	0
"msp_0835"	0	0	0	0	0	0	0	0	0	0	0	0	19595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0841"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	562	0	0	11	90	7610	0	0	0	0	0	0	0	0	0	800	0	0	0	0	0	0	298	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0842"	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0844c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	12	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	23	8	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	12	34	0	0	0	0	0	0	7	0	33	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
"msp_0845"	749	0	0	0	0	0	0	0	0	0	0	0	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1890	0	0	0	0	0	0	0	0	0	0	22	0	0	0	2539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	772	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1631	0	0	0	0
"msp_0847"	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0848"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	11	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0850"	0	0	0	0	0	0	0	0	0	22	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	1862	0	0	5522	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	59	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	475	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0851"	0	0	0	0	0	41	0	11	0	0	7	0	0	0	31	0	0	0	20	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	5	0	0	0	0	25	0	0	0	81	0	0	0	0	0	9	0	12	0	0	13	0	0	113	78	0	0	0	0	20	0	9	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	5	0	19	0	0	0	0	0	112	0	0	0	0	0	0	11	40	0	0	0	0	0	0	0	0	0
"msp_0852"	0	0	0	0	36	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	24	465	0	0	0	0	0	12	0	0	0	19	0	0	0	0	0	0	0	0	228	54	0	0	73	0	0	16	0	0	0	0	0	20	19	13	10	0	0	0	0	0	2180	0	0	0	0	0	0	170	0	0	42	0	0	0	7	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2472	0	0	0	0	0	0	578	0	0	0	34	987	0	0	260
"msp_0853c"	0	999	0	0	0	0	0	27	0	0	0	17	0	0	0	9	0	0	0	724	0	70	66	6	0	259	0	6	23	113	0	37	60	0	10	34	72	0	10	19	24	0	12	0	0	13	0	36	10	0	0	0	0	0	0	0	0	0	186	132	20	10	0	0	44	33	0	0	0	0	0	7	139	0	187	14	178	0	0	0	0	0	23	0	0	34	0	0	40	17	240	0	505	9	12	42	12	0	0	0	12	0	0	12	0	15	17	11	0	7	0
"msp_0854"	0	0	0	0	0	0	0	0	0	0	0	28	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0855"	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0856"	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	612	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0858"	0	0	0	0	0	0	0	0	0	0	52	0	13691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	849	0	2977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	4290	0	0	7023	0	1208	0	0	0	0	0	4021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0860"	0	0	0	0	0	0	0	416	0	0	0	0	351	0	0	0	0	0	0	0	0	5	0	14	0	0	281	0	137	0	0	0	0	40	46	15	0	0	0	0	0	0	0	0	0	23	0	471	0	47	125	67	42	46	0	0	0	5	0	0	0	0	0	0	164	0	0	0	46	307	0	0	0	0	39	41	26	11	0	0	0	0	0	0	13	0	0	7	230	0	0	0	126	196	27	206	1306	0	0	0	10	0	0	0	28	0	0	0	6	35	0
"msp_0861"	95	6	0	311	975	316	218	10	0	317	917	91	0	0	91	293	0	0	160	185	0	0	0	0	268	251	0	1173	41	0	59	0	14	0	293	0	108	106	110	84	0	101	0	0	244	24	0	0	211	35	238	121	729	0	319	109	26	0	0	0	454	27	1081	0	12	393	0	98	0	20	82	337	0	17	20	5	8	9	41	0	20	201	70	522	299	171	342	15	20	58	543	0	0	26	779	0	0	31	59	23	61	996	0	0	0	2003	758	1262	279	15	0
"msp_0865"	273	0	0	10	0	37	0	7	0	0	24	626	0	791	0	0	0	82	0	0	0	0	0	0	0	0	69	0	75	0	0	102	6225	12	7963	0	0	0	0	82	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	12	0	27	0	0	0	0	0	102	0	0	13	3100	0	0	20	26	19	61391	2250	2560	13	0	421	0	0	0	187	0	0	0	0	0	0	0	1988	0	0	0	0	0	0	18	14	0	0	0	0	0	0	1124	0	0	8	0
"msp_0867"	0	0	0	0	0	0	0	0	0	0	0	0	436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0871"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0
"msp_0872"	0	864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0874"	0	0	0	412	0	0	0	0	0	217	3605	51	322	0	88	0	0	0	0	0	0	0	0	0	0	4185	41	0	0	0	126	0	3027	0	0	135	0	3937	13	236	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	204	0	0	0	0	0	9	0	221	4879	0	0	0	264	0	4670	0	0	1405	2924	0	0	0	0	0	35	0	0	0	36	0	0	0	101	3621	0	41	3401	0	0	0	0	7248	0	0	10	0	0	0	0	0	0	0	132	0
"msp_0876"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0877"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0
"msp_0879"	0	0	0	0	0	0	0	0	0	0	0	0	4534	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	512	0	0	0	0	0	835	0	0	48	0	0	0	0	0	0	3010	0	0	0	0	0	0	0	0	0	0	0	0	0	272	0	0	0	0	0	0	395	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0881"	721	26	0	0	47	922	52	489	0	0	0	3936	1191	0	0	1176	97	0	90	0	13	0	44	156	19	0	11826	29	0	422	0	106	1202	0	158	4607	164	16	42	117	1542	352	153	192	39	1938	0	68	76	52	97	0	15	1078	303	124	0	0	5683	0	0	425	37	0	22447	0	0	138	4171	12	72	628	28	0	20008	100	68493	18	169	122	170	14	8263	501	1063	80	35	0	468	0	0	417	6219	0	16	0	1550	0	0	17	0	0	0	10126	934	43	253	0	0	13	131
"msp_0883"	7	0	0	0	0	0	0	0	906	0	0	0	0	0	8	0	0	10	0	0	14	0	0	11	0	88	0	68	154	0	0	0	0	0	0	0	6	0	18	0	0	0	6	0	0	357	219	756	167	0	0	0	248	0	0	0	4	0	125	13	9	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	13	0	0	0	0	0	0	4	13	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	78	0	16	0	0	0	240	0	0	0	0
"msp_0884"	215	0	0	0	0	0	0	0	374	0	0	11	31	0	0	0	0	62	47	0	0	0	2630	0	63	0	144	0	0	37450	0	0	517	10	0	9	0	0	324	140	2262	139	1551	20	0	47	0	0	62	178	106	0	0	0	20	15	0	46	3374	0	0	17	0	0	65	0	0	65	179	0	0	0	3412	7	1026	0	33	23	22	41	0	159	20	745	0	26	0	0	15	423	0	0	3717	0	0	11	0	0	0	122	32	0	0	3458	462	0	0	0	0	0	0
"msp_0885"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	75	0	0	0	0	0	122	0	0	0	178	0	0	0	0	0	8	19	0	226	0	0	0	0	0	18	0	0	0	0	6558	0	0	0	0	0	814	0	0	0	0	0	0	0	0	421	0	0	0	0	181	331	0	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0887"	0	0	0	0	470	0	0	20	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	77	0	0	0	0	0	362	0	0	0	0	70	0	0	0	0	0	0	0	0	0	1342	0	0	0	0	0	203	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	206	0	0	4	571	0	112	0	0	63	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	0	0	0	0
"msp_0890c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0891"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0893"	0	64	0	9977	0	12578	0	12102	0	13470	0	16852	8529	0	390	508	0	0	4351	1445	0	0	0	12838	0	45763	6516	25	59	9	4344	35	40826	0	23231	0	63215	6985	26806	6238	17	26	0	0	0	18097	0	836	1740	32755	24912	0	10012	20493	5511	14124	303	0	12728	64	10199	28830	3466	0	8282	15390	624	1618	2548	356	0	12305	0	1442	23646	29483	0	0	12694	93	12641	1584	23	13614	10683	39550	4811	53	4182	4448	734	119	6877	15604	2263	0	8137	2523	711	0	0	49038	18699	0	0	3019	0	1134	29	1861	5035
"msp_0898"	13193	0	0	153	2703	1249	3914	282	0	930	164	0	126	0	103	555	59	985	925	55	0	103	973	90	285	170	248	1066	2280	0	1570	284	23	8	373	10	747	5546	3538	399	0	2193	0	0	4057	1598	0	0	4079	1688	2621	6	275	989	219	1792	22	3477	10	92	336	3584	147	0	75	0	8	1497	532	1202	604	878	0	3552	382	470	1037	0	2385	5	9	473	459	1778	2773	81	1805	167	11	836	32	88	358	44	350	2547	91	1495	1248	218	3936	35	2052	0	1949	15	1409	713	37	1074	1436
"msp_0903"	1301	1533	0	1312	2246	6716	0	1425	0	1245	2001	784	487	0	3574	454	0	0	0	4244	0	0	0	43	6777	2417	25	258	247	0	625	12	19	35	777	57	4293	266	1649	2710	0	4204	0	0	0	182	0	0	9914	8821	928	300	1616	1757	5416	868	840	0	4061	0	639	120	3740	0	49	4501	54	2736	754	2285	0	555	0	0	1102	597	49	0	148	41	1818	64	1581	3657	3797	742	7838	624	3406	5464	8043	0	233	581	847	0	0	1070	1829	0	2523	1138	0	0	0	1919	7959	1548	238	439	0
"msp_0904"	0	41	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	279	0	0	1755	0	0	0	462	0	0	0	0	0	0	0	1021	0	0	0	0	0	0	0	0	0	34	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0906"	690	0	0	449	0	831	0	3297	0	707	34	326	29	0	26	40	345	0	327	420	0	0	0	16	0	8	0	876	123	0	1014	93	35	0	271	0	0	173	3281	553	0	0	0	0	0	146	0	32	101	466	165	167	54	141	590	171	7	0	11	0	43	374	0	0	21	0	0	199	0	238	39	249	0	0	730	145	62	1155	175	12	3326	6	4399	318	252	0	0	102	0	89	34	9	45	40	272	0	0	118	68	0	54	221	0	0	0	0	0	31	734	208	13
"msp_0908"	88	19	0	148	159	0	0	0	0	46	93	0	237	0	146	103	0	180	0	25	0	0	0	0	339	681	0	88	0	0	0	0	0	0	376	16	0	5	0	0	0	0	0	0	0	28	0	0	47	0	63	245	125	16	10	14	50	0	93	0	23	0	1380	0	0	0	0	30	34	0	74	63	0	0	0	0	7	0	13	0	0	26	0	108	0	781	136	0	0	0	87	0	0	0	0	0	22	16	186	0	0	0	0	0	0	42	41	41	0	14	7
"msp_0916"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0
"msp_0917"	449	0	0	1495	0	17549	0	0	0	1792	149	6405	358	0	245	5456	0	0	0	0	0	0	0	0	170	6430	0	7793	118	0	2047	0	0	0	0	0	2474	2731	49	2809	0	5744	0	0	0	399	0	0	0	376	1114	733	0	1542	0	6099	3612	0	4636	0	136	0	4426	0	9401	6077	27	8086	4271	0	1458	1314	0	0	3537	1236	0	0	7	74	0	0	0	0	2030	3547	8886	0	735	22	48	0	1472	9128	9029	0	0	2257	52594	12111	0	3808	0	0	0	3002	2066	13036	28	320	0
"msp_0925"	0	0	0	0	26	0	0	0	0	0	0	277	0	0	0	0	0	0	9	0	0	0	0	11205	3691	0	0	0	0	1021	16	0	134	16	0	0	0	0	281	466	0	0	0	0	0	0	0	0	0	0	215	37	0	0	0	0	0	5	47	10	0	4	0	0	15	0	0	0	0	0	0	0	273	15	0	0	0	0	154	8	0	67	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
"msp_0926"	0	0	0	0	0	8	0	0	60	0	0	0	0	0	0	0	0	13	0	0	70	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	5	0	0	5	0	0	0	11	0	7	0	0	12	0	0	0	0	0	6	0	0	0	0	17	0	0	0	0	0	0	0	34	0	0	0	0	29	0	0	8	37	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0930"	0	28	0	147	0	342	0	764	0	1154	123	277	443	0	126	155	0	208	304	40	0	0	0	19	0	111	9	138	54	0	0	379	140	0	1086	75	511	564	0	397	0	173	0	0	0	479	0	0	3007	480	672	180	330	144	313	520	33	0	55	7	127	382	459	0	31	4	6	283	69	243	0	910	0	0	471	375	76	0	156	4	141	0	145	1014	1220	776	258	19	48	432	143	0	361	310	179	0	72	144	102	0	392	1122	39	0	593	4	661	356	0	755	0
"msp_0931"	465	0	0	0	0	0	0	0	0	0	534	0	202	0	67	0	0	0	0	0	0	0	0	0	0	0	30	0	132	0	0	0	0	0	0	59	0	0	0	6	0	0	0	0	0	0	0	0	0	316	0	0	1673	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	785	0	0	0	0	0	0	0	0	0	2087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0932"	0	0	0	0	0	0	0	0	0	0	0	0	1094	0	747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0939"	0	0	0	0	0	0	0	0	0	0	0	0	1704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	11	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0942"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	503	0	0	0	0	3494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0945"	0	0	0	13	0	0	0	0	0	37	0	0	39	0	0	450	0	0	0	0	0	0	0	147	0	425	0	547	131	0	0	0	0	0	93	0	0	84	0	10	0	0	0	0	0	258	0	1459	0	141	111	0	0	0	0	72	0	0	64	0	0	0	0	0	78	944	0	0	0	0	0	264	0	0	45	129	0	0	0	0	0	0	0	0	15	349	0	181	0	0	0	0	46	553	94	0	0	16	282	0	0	0	7	0	0	0	0	0	0	6	0
"msp_0946"	0	0	1629	0	32	0	651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	109	0	0	0	0	0	0	0	775	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12636	0	0	0	0	0	0	0	0	0	0	0	0	1721
