rowname	DDA_APT_D5_1	DDA_APT_D6_1	DDA_APT_F7_1	DDA_APT_M8_1	DDA_APT_D5_2	DDA_APT_D6_2	DDA_APT_F7_2	DDA_APT_M8_2	DDA_APT_D5_3	DDA_APT_D6_3	DDA_APT_F7_3	DDA_APT_M8_3	DIA_APT_D5_1	DIA_APT_D6_1	DIA_APT_F7_1	DIA_APT_M8_1	DIA_APT_D5_2	DIA_APT_D6_2	DIA_APT_F7_2	DIA_APT_M8_2	DIA_APT_D5_3	DIA_APT_D6_3	DIA_APT_F7_3	DIA_APT_M8_3	DDA_FDU_D5_1	DDA_FDU_D6_1	DDA_FDU_F7_1	DDA_FDU_M8_1	DDA_FDU_D5_2	DDA_FDU_D6_2	DDA_FDU_F7_2	DDA_FDU_M8_2	DDA_FDU_D5_3	DDA_FDU_D6_3	DDA_FDU_F7_3	DDA_FDU_M8_3	DIA_FDU_D5_1	DIA_FDU_D6_1	DIA_FDU_F7_1	DIA_FDU_M8_1	DIA_FDU_D5_2	DIA_FDU_D6_2	DIA_FDU_F7_2	DIA_FDU_M8_2	DIA_FDU_D5_3	DIA_FDU_D6_3	DIA_FDU_F7_3	DIA_FDU_M8_3	DDA_NVG_D5_1	DDA_NVG_D6_1	DDA_NVG_F7_1	DDA_NVG_M8_1	DDA_NVG_D5_2	DDA_NVG_D6_2	DDA_NVG_F7_2	DDA_NVG_M8_2	DDA_NVG_D5_3	DDA_NVG_D6_3	DDA_NVG_F7_3	DDA_NVG_M8_3	DIA_BGI_D5_1	DIA_BGI_D6_1	DIA_BGI_F7_1	DIA_BGI_M8_1	DIA_BGI_D5_2	DIA_BGI_D6_2	DIA_BGI_F7_2	DIA_BGI_M8_2	DIA_BGI_D5_3	DIA_BGI_D6_3	DIA_BGI_F7_3	DIA_BGI_M8_3
DDRGK domain-containing protein 1	18.694509128328864	18.39717631135077	18.953917808492765	18.498827507585265	18.533306592333066	18.95782418593597	18.738817759513765	18.79313489241277	18.587914701249964	18.925316503357365	18.836462120134165	18.641232834998565	18.728208728707777	18.91446192650968	18.858305702423177	18.53123759722988	18.71323925129748	18.94355888586338	18.30841199888088	18.62582517310388	18.785464281493777	18.78571785310798	18.777482173191174	18.586526773884177	18.525988093041327	18.652932743044627	18.602764025699525	18.362599865103025		18.767098542265927	18.579194833143525	19.696643347153927	18.86381821768573	18.760201513446727	18.668138315216325	18.433502237477622	18.653766780816365	18.662368878813563	18.877741563043266	18.727687449970965	18.600934141892463	18.705192810272965	19.083100259079764	18.718881693975263	18.764726591923864	18.804598601215464	18.666244474083665	18.293197100605664	18.81930950073944	18.76409569655144	18.63850089655484	18.53346748827294	18.55374808861034	18.97900994558874	18.95880229740044	18.65968363757684	18.68038157622724	18.73622020059564	18.68007282023024	18.55514819734514	18.457464138190723	18.833667906302125	18.911333124178825	18.792871898419524	18.810825189767822	18.670224628566224	18.78683895036532	18.64626537372092	18.200891408747523	18.914590619176824	18.793632163606723	18.739834944650724
Vacuolar protein sorting-associated protein 18 homolog	19.007016832213463		17.57588777327006	17.75475238248406	18.63025899764496	18.65765792902226		18.714406463072763	18.70234994399566		17.97715501586396		18.19414220287998	17.74702157557398	18.93803730911458	18.66643072068568	18.21951919501068	18.22238533013748	18.34344062844888	18.82593351645228	17.971982811530882	18.35102301517288	18.55597291621948	18.19960281435248	18.6604491297779			18.5165001731431	18.4893809013387	18.2747617702206		18.4389673626145	18.3732171155401			18.1920999876794	18.307203013235483	18.23600762216548	18.329405770250386	18.13987896894218	18.50303330063628	18.493987574348683	18.32608251747048	18.50091568642978	18.285704374057183	18.24888246792328	18.43762083264148	18.426769907478583													18.77713972285688	17.664295611738275	18.31986836915988	18.83478437757348	18.42249878408237	18.247303969363674	18.355146928389576	18.475452434291675	18.03306550760728	18.525714692441376	17.792444749737477	18.787776888337376
Cytochrome c oxidase subunit 7A-related protein, mitochondrial	18.04912963638199	18.02868034330769	18.24527285773879		17.90704153018239	18.18430083695139	18.23966752186589	17.77592762441629	18.26019539395119	18.29101560072619			17.83615966739434	18.61206653654974	19.02793552782714		18.27247530008254	17.652117520726136	18.577856206916337	17.57104010296314	17.84144636765494	17.672001453784837		17.519132449578038		18.167594228061272			17.735846183089073	18.248781992504277	18.43015448553767		18.04719347275057		18.58227200610127		19.13074649953242	17.82802222668282	19.30097512734992	17.12379922337062	17.51690982713812	17.63172755014882	16.42880736066982	17.339403101569822	18.288572711027825	17.80577710237332	19.17989199077542	19.046130195293426													18.04621705446868	17.52965241573858	18.02802237239358	18.25778588609768	18.33183666872228	18.48182239961598	18.73020200969668	18.22447591439248	18.296313164615174	18.66380496914968	18.47932646712458	15.551303593916977
Formin-like protein 1	18.727488602957187	19.182165082446588	18.97191140936419	19.00346148116829	18.83616010342339	18.90820699977639	18.86277012578929	19.01855741225059	18.79342127266159	18.948563411377688	18.67818269326439	19.27738540614399	18.46533996308648	18.773182552167174	18.81645057682268	19.09011945347328	18.611646810532875	19.18047323876908	19.10862435871058	19.34267939781408	19.064550881525875	18.61126293359048	18.935768804900075	19.20817502923088	18.90913256774522	18.98734849351502	18.90471166974142	18.85102174745092	18.72266671275972	18.907472042496423	18.79525022903192	19.33319805091192	18.84447710308282	19.11361616329362	18.74179779989432	19.09758142070022	18.966466988664894	19.159498156817897	18.827441805904297	19.2684201606594	18.808993146439896	18.9482418147686	18.4928295124162	19.3103054159718	18.8208855459366	18.7026684801476	18.826457920948695	19.076065051947698	18.508532063003138	19.65421787825864	18.706869423958736	19.259121239070737	18.83392210406244	18.94095304975504		19.06310300209224	19.068609697426737	19.04606611822164	18.54037082160964	18.786332367614737	18.844810175067675	18.63338829855337	18.834969986129376	19.10962646714217	18.672140814037675	18.87136085764677	18.69677083359717	19.35443650634588	19.039518469405078	19.273041323607977	18.86181803226448	19.01639223682588
mRNA turnover protein 4 homolog	19.79256875229501	19.456770660291312	19.449635273723317	19.400897213971117	19.683205445854814	19.538309795751918	19.55438115119261	19.480904187460517	19.56697560265061	19.53028940409041	19.33388324533441	19.323044503315717	19.785401489527427	19.46824843410613	19.226140760019227	19.525713876662728	19.69541659558323	19.873155802219227	18.97847548059643	19.570460207881528	19.63324753323153	19.48546502247503	19.46397070232703	19.40516933130223	19.428263952738902	19.215624926965702	19.289327054767504		19.588264117379005	19.559631907564302	19.514746655610605	19.56118519178261	19.646212532586308	19.011608324259107	19.280634996632006	20.451259210494808	19.461713173831157	19.30310935141945	19.16953575022865	19.583550054940357	19.891498644793653	19.784392227408755	19.68699931618356	19.639909441681358	19.257136244694955	19.600734920779452	19.50025681122876	19.23202929874165	19.60028286505321		19.408996806171608	19.265599900861407	19.500187846773308	19.280560408940808	19.644197259092508	19.814788652298507	19.818026947749303	19.11925289833851	19.637911036492408	19.608547272534608	19.454690862314987	19.198795212319187	19.673251788178582	19.812442472832988	19.47964431322669	19.180805929468686	19.738245792498088	19.462503710945988	19.51966450748369	19.405971581236688	19.733045385569387	19.451803679856788
Splicing factor 3B subunit 6	19.13842936658016	19.355892359853463	19.315791100468363	19.245065175592963	19.24173563529416	19.012973915690964	19.231607183966062	18.99540732348296	19.010167283026064	19.412190433927364	19.046756460824863	19.359200951125064	19.293638879401275	19.236589295393877	18.87801832165217	19.353896049964877	19.343135526356274	19.119638890084072	19.258558448917277	18.47514237081217	19.33050879080077	19.42880923242277	19.307742301095374	19.339539082931573	19.26437128511449	19.369851782083888	19.156557458113987	19.22089917386619	19.222837780865888	19.32751426300479	19.07088768752119	19.131241449291988	19.175846086546688	19.27333498299299	18.98439243789289	19.16748280253749	19.16373908020948	19.136855071647386	19.05498583848728	19.10314617218128	19.244296566877185	19.26193836005828	19.40151235578388	19.18468067073488	19.20377269874248	19.34045511970818	19.12210688606788	19.14772836933428	19.298965144467523	19.44816459512632	19.186130840433723	19.27895793617472	19.27492926805802	19.07768105037952	19.028189979638626	19.09222113575532	19.17248465059612	19.20007288344912	19.142078920009823	19.16534078574362	18.652907122097574	19.62641413419597	19.085979103240277	19.241786774989876	19.255462840283872	19.17717431493717	19.180155849064874	19.14823648766477	19.30217393895797	19.146514620178174	19.04247135926497	19.50594064495697
E3 ubiquitin-protein ligase MYCBP2	19.255453086186638		18.67166549671624	19.16121814986644	18.710975542123837	19.171405975239736	19.70503201033993	19.394493646133235	19.042937852814436	18.15505338299833		18.714823577864536	18.63625397469629	19.451549707386697	18.816877095193	19.21728640292349	19.021784454239096	18.5876671379742	18.955782855722696	19.340639975574398	19.0111706981588	18.78321131951889	18.974581750479	19.157090824908398			18.53895080114034	19.51478855813524	18.81441095637304	19.42316169704624	19.23369777344504	19.79225119350654	18.318193649563145		19.65459053979504	17.809789826628343	18.85870478726267	19.03261431934457	18.81807213422617	19.26124459793327	19.13112670994957	19.023258917801773	18.74127549752947	19.10612329189317	18.87419782126897	19.179551991896872	19.12929444557237	18.79843168209607													19.217137815742955	18.979298007478054	18.959175858680155	19.13870197538936	18.95572910004305	19.100218537911854	18.984757454162857	19.06860434424125	18.898139020106854	18.77471244002776	18.80265028415096	19.07477135883985
Schlafen family member 5	19.403819369287163	18.707643454307764	19.334485469478665		19.365025791867865	20.01640425341906	19.262674037927862		19.411979635990164	19.289981593424063	19.41019008863297		19.69234885483989	19.24521412232759	19.79317600535309	15.53454797929549	19.309831960557688	19.42904822924499	19.707067556425088	18.37121325791999	19.537439950432592	19.448616781087388	19.649777025532597	18.468149160240596	19.450299311602087	19.293900958076087	19.302851755285488		19.191352548837088		19.881387894928288		19.125189440924785	19.22836727206999	19.531172941604183		18.95866603196924	18.95131813756824	19.167620579759337	20.05643388488383	19.04946008378033	18.878923379102236	19.33528948804633	17.837054499147236	19.029443849959137	18.901805952138037	19.25467126986764	18.765743727035435													19.484113942864624	19.238251394684923	19.956693064834525	17.092933202680324	19.350603572683124	19.220388691265725	19.983967722800223	17.224615768140925	19.320655949844124	18.917677775390025	19.794539710648024	18.601990087420425
Conserved oligomeric Golgi complex subunit 8													20.353897998000583	20.030797279253683	22.78363868619668	19.077287783994382	20.61755759769798	20.22169460039338	20.388221499922683	21.66755337810288	20.74822696195158	20.68225382217088	20.66704711223718	20.59059825505308	20.792389819537355	20.82861135230116		20.776231837274054		20.873870835068555	20.56709585504765	20.923686484192856	20.40535463995685	20.829321152229557	20.702894592098755	19.848736186961453	19.6638765837737	20.538932599029	20.1909831322258	21.9069026522224	20.0550646812872	21.6526411532878	21.4042166938309	21.8265294413374	21.3856627169625	19.9032328366663	19.826247257646	19.474485226706													20.667733599965647	19.626871554502248	20.416360986585847	20.79527263424205	20.269741494050542	20.901792185513248	21.109589626770543	20.698616976539142	19.65354264282005	20.01181001538975	21.417060244808848	22.26038301378705
Sulfatase-modifying factor 2	18.32229807549092	18.047473642478217	18.46968932243352	18.486914559828417	18.33847285892032	18.365807469453618	18.11941839755722	18.67700510768852	17.914336847857918	18.63004368145142	18.160003109400016	18.56332595174822	18.50375731501915	18.012836851816953	18.26575721683795	18.243536455341253	18.39822389551595	18.25201132318655	18.71717455953085	18.69550587291535	18.387298897844552	18.310729498256556	17.864348200490753	18.44360893755245	18.773965252112436	17.987592554552833	18.524365032823237	18.04513415081344	18.09842011222733	18.354521349846333	18.056174184715235	18.26111249830313	18.598758994107733	18.411060492525035	18.480247497994533	18.503436904287035	18.202437417691623	18.323533320672425	18.13721270234893	17.086805461898823	18.998026183879624	18.746149275688424	16.570183835366525	19.025910367014923	17.735749624255526	19.043902519052125	18.900632175106026	19.32424614133333													18.244134915135675	18.19699661501388	18.27942212613328	18.553876984013275	18.33537967543888	18.10622429261577	18.205182909146675	18.61150479332117	18.238928733325874	18.348298908803976	18.224015637764776	18.75082343359508
Histone deacetylase 3														17.607130864722965	17.192916685175966	18.073810088991262	16.842602169614466	16.939448952073167	18.293108455478865	16.678315528756364	17.960597212178666	16.748221342247266	17.330793450960666	17.283406855095865													17.5664628241877	16.0245485203157	19.0096866086617	17.9941284859815	18.1153496138342	16.7625120677733	15.542792603773	18.0602361337769	17.8545056289612	18.0563824071341		16.2982296511072													16.958670249962914			17.660355908969215	17.960558592197316	18.16741463013972	16.826654049598815	18.04970016380021	17.834727923484216	17.072068462301317	16.919457502493415	16.663011156720916
Ubiquitin-protein ligase E3C	18.094998538449232		17.71257576567963		18.042384156963838	17.724443088588735	17.57241603372583				17.58216526155003	17.593066558575735	17.758442184776854	18.022530609488754	17.39473546822216	17.590158344246255	17.840849030598754	17.864974249234557	17.962259839258756	18.03291082514256	18.077385552433853	16.60398828486006	17.552701885433358	18.51429280943245								17.907465555126425				17.867442706581127	18.18193608888205	17.379320632550154	17.777518481117554	17.76188202738075	17.519430544433455	17.63112254470655	17.96593817487905	17.61480672882825	17.53753192605995	17.820324603680653	17.953691919118853	18.07172541149105													17.345770585638633	17.679022082590137	17.446896091246437	17.82984840221433	17.761899208104836	18.077683503951132	18.11554942168633	17.93254168869383	17.520481398466636	17.841988755784634	17.73023943221883	17.933308512532633
Lamin-B2	20.77527096390344	20.76268825222474	20.68587479921034	20.81105111263694	20.84715014508654	20.65677555359944	20.61320269855254	20.70796790237914	20.73904615711734	20.68088454784624	20.81247942146824	20.73464362484414	20.83234250794217	20.707659746982674	20.71852760525677	20.73546787757457	20.808287605886573	20.780896655978275	20.591395550888272	20.702777196543675	20.795412366580877	20.76538427415577	20.645661097587773	20.743222693491678	20.82849998648385	20.721302084547048	20.631728850328848	20.65521906677385	20.840148323879948	20.72622527693385	20.73049455284285	20.72333038079555	20.839455651327548	20.742338640773948	20.73365107971575	20.65464128446605	20.81284439945529	20.710395341888397	20.605502124188693	20.71970523721149	20.82165909954299	20.728449542273992	20.687334155783493	20.76228387667629	20.801296893822197	20.77440938968479	20.66156350910729	20.74159160923419	20.89834962281425	20.694212804239854	20.606264631550253	20.77041626892765	20.73718761974845	20.663554879066453	20.758370579524957	20.780655843868157	20.80365248928405	20.668930133536957	20.699013301204552	20.746427005103453	20.76884447156589	20.753078112505097	20.743155687920492	20.759608622230296	20.774727758355898	20.707316328981896	20.484758855429995	20.767086409508	20.840114145248897	20.745482236263896	20.768648824932	20.714213725926697
Alpha-1,3/1,6-mannosyltransferase ALG2	18.001518365666158	18.16833068297096	18.347193686237457	17.70052616431896	17.48295618494936		18.85857122461226		18.57048298499896	18.17296296170436	18.61557558305976	17.846300278015857	17.93902835777625	18.44319612733005	21.31678563157645	17.430671398016752	18.197039005977157	18.10602682145525	18.41908726302785	16.531287057712053	17.898666445387853	17.389447404635952	18.27456923182665	17.797231752755753		17.784322481267658	18.24191524842225				18.765635668352655	17.930767584598854		19.624539487425658	17.564372864488455	17.915125856636358	18.66715350744512	17.842933640439917	18.479522257511217	17.88150065025462	18.28515939455052	17.917213393985417	18.51897617121172	17.977612062553817	17.062821101610417	18.79833061828202	18.27320427616942	18.038609423463814													18.28103903286472	18.31054707772242	18.57935648038242	18.01784566206292	17.63384085297372	18.41199368418562	18.30499962848862	17.70433965645672	17.73125046716882	18.08784194087152	18.78744693115262	17.89253508314782
Heat shock protein HSP 90-alpha	22.288378974654567	22.398069138853067	22.241399394447768	22.213392591885768	22.286451781400167	22.37834579304937	22.251736014076368	22.17717363245647	22.316669234072368	22.379312433511167	22.236254754386668	22.19769842157367	22.207662518068144	22.389527544878344	22.238398121430446	22.200508312882445	22.274926512762644	22.430020381465443	22.269588393740943	22.219467517207445	22.22900771570005	22.470484129475345	22.270643595166646	22.164647421589542	22.241217265506613	22.406222904489912	22.28897264996691	22.16510234034231	22.285360664246213	22.42622855501301	22.31290965363141	22.209199485654413	22.357670676460213	22.29171805286501	22.23577989266101	22.14450002353041	22.290919793806047	22.415693502749846	22.271288137300445	22.169846852180548	22.292507687880445	22.397527495159743	22.270833457189543	22.12511341410545	22.25996704214105	22.407960430243342	22.314813730615747	22.148410620995246	22.318169426821854	22.227669290271653	22.251937331483752	22.156462240825952	22.25948668085635	22.45796339223835	22.360680146457156	22.145492800469253	22.279045999902653	22.42388243355745	22.27279345710815	22.21129896437485	22.260555509180577	22.47943745611348	22.321701356448475	22.17361337238728	22.26851619790908	22.40386576097248	22.27801536094197	22.13318209098157	22.280492008059174	22.312439514893576	22.294718529448176	22.15834500703157
Endoplasmic reticulum metallopeptidase 1	18.37819521296901									17.13447928839281	16.325671727023412		16.808934363742857		17.416187982014858			17.539062799620858		16.237247405150455	16.955436968926655	17.156392762139955	18.004636176697655															17.7021348890555	17.3809960289295	16.1725672157032	17.0051808606941	17.5123076695782	17.3529897278956	16.519324246448	16.8225569799249	17.5648616162531	17.1123850163543	16.6267873653864													16.88541840316904	17.410490712048738	17.46340471014684	16.21629533391494	16.97275384222044	17.636252568061238	17.48716241263274	16.68713181231954	16.70404395635974	17.34620975087434	17.40040455624074	16.62908863173524
RNA-binding protein EWS	20.475362669485204	20.432074820390906	20.363347765598306	20.467269583509005	20.609916646657805	20.452861231389804	20.380526177849504	20.461541867234104	20.432884965489905	20.304131688337502	20.274683053077403	20.409583768285405	20.470432982509443	20.337095614417443	20.497902974503045	20.454508561498443	20.474635479503146	20.389770251163544	20.402885027413845	20.391103122426443	20.520031368080645	20.336192751657244	20.428825144795645	20.360800959335943	20.461550508701905	20.476652967387004	20.297065157154005	20.382930872751604	20.504449442168504	20.262300181471904	20.503798170242003	20.483211517673503	20.522475673056505	20.319311113648805	20.491331131776203	20.359107501272906	20.58143619638272	20.34965832399442	20.31020736481682	20.38592397258501	20.47789966916412	20.33571879699252	20.350497436727014	20.41681681997072	20.50684652898492	20.36425243575802	20.44731382914062	20.53761286278792	20.531244083993144	20.325169665812044	20.312082175878245	20.485869021922344	20.489791632030347	20.349184422743143	20.380824552299547	20.35142659938105	20.510833876418346	20.517304975768344	20.35278846697565	20.457664764082644	20.51498900477129	20.28081427644859	20.44472114034819	20.45290409181029	20.55186154415949	20.26683750514879	20.385825154930888	20.37986648414579	20.48804510467039	20.39566093955829	20.37509846878729	20.52756052252549
Integrator complex subunit 4													19.19617476068189	19.938364153844194	18.491999582933595	18.44153392450689	18.948110264006694	19.006553219457796	18.87508779997569	19.469323989894992	18.87082891335149	18.880318020121194	19.15974696707489	18.99775657972929	19.304198377466854						18.465138778664357	19.031566304432356	19.493403029317854			18.919219283547957	19.2957578437424	19.1175194647674	18.8334200687044	18.869917301827	19.3265568853722	18.9469187792607	18.574768306451	19.3059674840999	19.1432827615991	18.8588389514743	19.0710323233145	18.9318180049656													19.337573950735663	18.890283174994863	19.051415575578964	18.786798787186964	19.040081930613564	19.040699799915565	19.120727318767266	19.236370313029564	19.01797451269236	18.962533844030965	18.63332803061696	19.158010937415764
Protein pelota homolog		19.92590625701308	19.83487602737408	19.84394545916198	19.742448482490374	19.77318088077078	19.67359401764508	19.70508615094498	19.23556370700678	19.89606256198858	20.04339764173428	19.77601533027068	19.78800891636592	20.13114618664812	20.36830355350132	20.16762930953512	20.06673661325992	20.30967952427772	20.15154384868532	20.128952578256012	19.72741816671352	18.12481765899532	17.675968900487717	20.435929564446816	19.143286318341687				19.290989395353183	19.142624943350388	19.463594587682287	19.083919420671187		22.972835904583587	19.077981199325787		19.88583891343108	19.76980287777938	19.69323187914158	20.06525228895978	19.88242433072298	19.75162450441128	19.74462676275598	19.29233804252888	19.84907570278878	19.65722895103038	19.62601684598818	19.85867372163448	18.9551035257051	20.2066209119479	19.9449620351519	20.3172621062901	19.7501076188361	19.3824852639225	20.186455576791	20.2723783125027	19.8217562710231	19.2924792854109	19.5120840829681	19.4344398306236												
Xaa-Pro aminopeptidase 1	18.91205483351245	18.84670652632885	19.02253338266995	18.934493075273448	18.81131377002975	18.956976777936248	19.053125338326947	19.025734369727548	18.664061500158446	19.087952073827847	18.86741268341325	19.14072381425255	18.49406241949245	19.21365062201845	19.176684030680757	18.990036561679556	18.60273167498425	18.956083450291352	18.884205160485653	18.952397519461957	18.874716521215557	19.080111090267053	18.93865714276875	19.159751952111552	18.760014077565984	18.974597287355284	18.956982697572883	19.074041029176183	18.75897264699668	18.96545916546488	18.88179853011628	19.10809574518798	18.82147688312208	18.90118301361448	19.06356894071818	19.05689812856638	18.738115365507987	18.82699667885369	19.153231738788687	19.155227578327786	18.764163899331784	18.960900888499086	19.029515384714287	19.063799959644484	18.689961908517287	18.982851103704085	18.975975649072485	18.98234799049569	18.847501634682537	18.84857156279004	18.68904455193504	19.090472775240137	18.94573508220734	18.92757951902984	19.03764780125004	19.14149504426204	18.81264584440984	18.84069061201014	19.16712850553484	18.97457521210544	18.587459499498088	18.99859560554239	18.93911314955669	18.66177053383979	18.99057946777819	18.76588234206999	19.13425684769249	18.95939787420209	18.65515608107409	19.47906137520509	19.17035065252249	18.98146471647589
39S ribosomal protein L20, mitochondrial	19.4366246158878	18.711887960987	18.566067542308694	18.0982823717672	18.7553841203952	18.3038560558372	18.3881262025832	18.3364199356785	19.00327464582	18.2669119480253	18.5121150227212	18.501069746454498	17.37287415009742	17.46797703428212	18.10499621485992	19.08554183716782	19.18098925716252	18.09663898479352	18.95876764863812	18.77065395228712	18.67859215198742	18.97924996327172	19.23912878789552	18.94461018602252	18.71665224395033	18.99316951452513	18.24926882803883		17.36084905529253	18.16381060384723	18.94380589666223	18.65081510678763	19.38880808377113	18.99653720322023	18.92160099363743	18.08687293611563	18.56804296973089	18.355199927675887	18.58351037105629	18.79117916194209	18.64963758666329	18.677179494468486	18.330708347965587	18.211155992284983	18.77011372300919	18.48127786412789	18.66475060647289	18.797264123068288													18.735165814101865	18.53110717221917	18.357079465060863	18.072646613759563	18.673126124179365	19.525005459651663	19.396019449755965	18.609075061590264	19.383933041804266	18.321326784555666	18.521506370069364	16.754028811717763
Asparagine--tRNA ligase, cytoplasmic	20.129419884533515	20.077974173823616	20.011970750011013	19.97676563012892	20.088368711341914	20.05005096295581	20.003297210834518	19.917136105078917	20.06494076337681	20.051501449789317	20.140558216984715	20.04924883094241	20.07929937303312	20.025285685402714	20.061283779109115	19.95749791623261	20.14465137280152	20.091605223606216	20.008217276101117	19.967262915895216	20.080171052208616	20.043186906327414	20.106714994544813	19.996056194539012	20.07168632342572	20.00463343654961	19.93488674338952	19.906476156439115	20.05126101588192	20.038510221879715	20.20787766089052	19.913834314214515	20.219537094992017	20.15483397850881	20.03172295011672	20.025972793513315	20.05941807381665	20.07220517066705	20.08575759176495	20.06321325979155	20.13121519695765	20.12496050928585	20.05978641393745	19.91843267646015	20.09044589419445	20.08914643337555	20.061051096126448	19.80560037342375	20.039689742446075	20.028711028615675	19.974171068705772	19.95974290666297	20.067145307432074	19.968197020170376	20.068702187713573	20.022896633876773	20.14408073244988	20.243969036613475	20.13738173331437	19.906545291800374	20.09473014956383	20.02744439880633	20.10476500684643	19.907198059868232	20.12921014159493	19.95887703654703	20.09551475852373	19.93246040775433	20.10331072668813	20.12998983099953	20.08697634382263	19.99075582878633
tRNA (guanine-N(7)-)-methyltransferase	19.44997254377388	19.15651268233148	19.28673878703598	19.29281308133768	18.93622716937988	18.83503177827868	18.62858197898978	18.91953968969078	18.69377624341168	19.36835149471958		19.29880422730728	19.29511482326497	19.27032098746557	19.05322887505247	19.177250189545877	19.718882111860573		20.037487946841672	17.16372017322557	19.31913790550457	19.109070979664573	18.67470696654017			18.658042414138347										19.494194444457047	18.853227862384625	18.367473397471827	19.995363341331725	20.022045995048025	18.514427042314026	18.552967272064524	18.84569712290853	18.459642392441324	18.587484512983025	20.087563470632126	20.036899803083127	18.64836560489853													18.77905368222368	19.38110115657558	17.717558893165577	18.900963096169978	19.07926573318988	18.844710293262576	18.99574656087028	18.72033380327888	19.573521641153576	19.323562362146475	18.88087927853258	20.774461316992376
Lariat debranching enzyme	17.902428568727686		18.032182676569285		17.790435127459386		17.496309873279486	17.509636667293083	17.454934979280786				17.04891995909584	17.54159537326554	17.17889629230734	16.995146020214538	17.51636159430424	17.98878646997364	16.842219944095838	18.13142372651284	17.03310396645074	18.62960241651624	20.63715347728484	17.15083300562444				17.512932561637438	17.56326940841754	17.67541547681254	17.77989293544204	17.912030209504838			17.834013009397438		17.980663430311004	17.836614560039603	17.472775343594204	17.786735220022404	17.202992010460903	18.014347944552803	17.972837558104306	17.998711047302905	17.667374780375106	17.889570582862703	16.944677503898806	17.926742264121305	17.857531856498326	17.775751761012927	17.329759693439925	17.951175904131425		17.765231046869125	16.797265434990123	17.988944973355323	18.034686127412023		17.84276815386943	17.832452731515126	18.577517749026207		18.032122652277007	17.25412880657271	17.55715371472001	17.247533752300008	17.301343953995307	17.850177091977507	18.54186236481601	17.470664669808208	17.074441430394007	17.983903873030506
Ribosome-binding protein 1	18.745868362273036	19.16063803939353	19.246626503586636	18.784308640160237	18.84973554341253	19.00978750139913	19.215167478678637	18.904324420081235		19.01068121859853	19.20129189589333	18.914841344566835	17.266087500176496	19.558134191577693	19.57742235872969	18.935191883599	18.348384741445496	19.2472800941906	19.24507978315109	18.638871533626496	18.308381000175995	19.34640718778889	19.583895068084395	19.187894287420896	18.417969769999083	19.206333009054383	19.29511362566388	18.65133092807298	18.382130810767777	19.10131446698568	19.23067386367488	18.866674324373378	18.44125590598958	19.02104596498178	19.37496586595698	19.25422109444638	18.072752172235187	19.346419415531287	19.509756445037585	18.982692007521987	17.919420717258888	19.386646640396187	19.562589857930487	18.79268480380549	17.872505854120785	19.164398363252182	19.732250183894788	18.900913168981887		18.96531474577308	19.54593807686618	19.10149864696558	18.44215035950668	19.09324294847128	19.14936264312818	19.07695396952418		19.33843867020638	19.18908234135168	18.94152986432728	17.650956462737028	19.424206910408227	19.489630511101826	18.967720149386928	18.163874090756927	19.377384198136728	19.08946331773493	19.041704805778227	18.11490693799133	19.390557318126227	19.40853124349733	19.124093684311028
Serpin B9	20.650716135767023	21.06987381991962	20.472105401529923	20.800326637412724	20.674788211806423	21.00974746150982	20.39623644589282	20.678505737752523	20.670013989951524	21.032320593720225	20.352038172729923	20.713279346292325	20.60427338431381	21.02910668156441	20.436292674438707	20.74631843341291	20.52902848765451	21.02864923390811	20.44927663128311	20.70374266752301	20.614277909636808	21.15474639852511	20.415636141138307	20.80860331088611	20.725551340121555	21.06491393652785	20.45922299171925	20.75419747687805	20.73150619344265	21.035127179937955	20.431176997811257	20.715655537122053	20.630695516025856	21.016456564000052	20.41411858035676	20.541329640341555	20.565179798246017	21.03609053606772	20.343856032485014	20.791344279420414	20.58825370524661	21.16616424754072	20.407427019467814	20.756006736366515	20.680502016481515	21.12809452293161	20.28641883087612	20.770614229154816	20.70618453174824	20.94760989739454	20.350720830696535	20.72538563999244	20.64611312839564	21.04660543405714	20.34319251734244	20.73305057824664	20.68962044782044	21.10989407907024	20.45069376802364	20.77088110149694	20.56842769311376	21.057606525215657	20.365865390741657	20.74759089181836	20.64257605117246	21.07619752753136	20.508451430562054	20.69464027505756	20.63376720127016	21.10013031923096	20.311532247844458	20.81316640072646
Nuclear-interacting partner of ALK	18.143250627909318		18.167547255107117	18.313756437357117	18.22149831977721	17.508783396247512	18.053404209072717	18.02921894385841	17.747759536955915	18.15094209752081		18.470537654462312	18.322320389328056	18.22589002018845	18.207059227461656	18.071526698113654	18.01688956852585	17.916307527444957	17.658663711783955	18.23372446989216	18.02934286040496	17.968677162164255	18.04426576743316	18.096672350560755	17.620650093769946		17.735560404106046	18.223974923250047	17.681623424749947	18.350586719783045		18.41959943950225	17.770224757714548	18.475108571985245	18.28371181760855		18.06109658252996	17.901181330087958	17.97993996147806	18.037681829891454	18.15176612755726	18.03925896487026	17.984192083313758	18.28951075844186	18.43167568865576	17.95679400142716	17.650215369112058	18.30802705593636													18.21694850014583	17.93643514801173	18.024378339973428	18.65280671465543	18.23444984241413	18.134204524287128	17.778393472925227	18.007964146295528	17.852708433586727	17.97599262591183	17.692842866129627	18.28421513896533
