rowname	DDA_APT_D5_1	DDA_APT_D6_1	DDA_APT_F7_1	DDA_APT_M8_1	DDA_APT_D5_2	DDA_APT_D6_2	DDA_APT_F7_2	DDA_APT_M8_2	DDA_APT_D5_3	DDA_APT_D6_3	DDA_APT_F7_3	DDA_APT_M8_3	DIA_APT_D5_1	DIA_APT_D6_1	DIA_APT_F7_1	DIA_APT_M8_1	DIA_APT_D5_2	DIA_APT_D6_2	DIA_APT_F7_2	DIA_APT_M8_2	DIA_APT_D5_3	DIA_APT_D6_3	DIA_APT_F7_3	DIA_APT_M8_3	DDA_FDU_D5_1	DDA_FDU_D6_1	DDA_FDU_F7_1	DDA_FDU_M8_1	DDA_FDU_D5_2	DDA_FDU_D6_2	DDA_FDU_F7_2	DDA_FDU_M8_2	DDA_FDU_D5_3	DDA_FDU_D6_3	DDA_FDU_F7_3	DDA_FDU_M8_3	DIA_FDU_D5_1	DIA_FDU_D6_1	DIA_FDU_F7_1	DIA_FDU_M8_1	DIA_FDU_D5_2	DIA_FDU_D6_2	DIA_FDU_F7_2	DIA_FDU_M8_2	DIA_FDU_D5_3	DIA_FDU_D6_3	DIA_FDU_F7_3	DIA_FDU_M8_3	DDA_NVG_D5_1	DDA_NVG_D6_1	DDA_NVG_F7_1	DDA_NVG_M8_1	DDA_NVG_D5_2	DDA_NVG_D6_2	DDA_NVG_F7_2	DDA_NVG_M8_2	DDA_NVG_D5_3	DDA_NVG_D6_3	DDA_NVG_F7_3	DDA_NVG_M8_3	DIA_BGI_D5_1	DIA_BGI_D6_1	DIA_BGI_F7_1	DIA_BGI_M8_1	DIA_BGI_D5_2	DIA_BGI_D6_2	DIA_BGI_F7_2	DIA_BGI_M8_2	DIA_BGI_D5_3	DIA_BGI_D6_3	DIA_BGI_F7_3	DIA_BGI_M8_3
Cell cycle control protein 50A	17.718058857011133	17.639992982802433	17.144579914613633	17.506219748958934	17.48294366674333		17.65721251798413	17.949284258259333	17.835688688214134	17.87574193046193	17.90682876015343	17.570314608696833	17.72446778868555	17.71671411534995	17.467721176897257	17.736115928742755	17.631921248529757	17.72844803927495	17.260160439487557	17.728207045532557	17.849998872442356	17.776142692198256	17.63470812113175	17.671779212721553	17.73309255987352	17.53929083103042	17.88495380046502	17.55147063170952	17.62489599328732	17.699575888624523	17.53199710712342	17.55123251520992	17.783284560595423	17.85537410292832	17.74142151327812	17.42979517686842	17.205778085785855	17.373386617125455	17.689221667338956	18.323316131272755	17.881887052066855	18.078202605822856	17.887736868492755	18.12066558699556	17.445754972546755	18.03408374504325	16.555859387685654	17.330491960817255													18.09807578949894	17.640919685177238	17.62849224900974	17.36779060814784	17.429134398958936	17.470487961589438	18.025900258911737	17.82607642339134	17.62029916676054	17.493244347301538	17.594798468929337	17.731165323317338
tRNA (cytosine(34)-C(5))-methyltransferase	20.068351182691863	19.748723195301565	19.884889103175865	19.879119662094563	20.124774277923265	19.886917236134565	19.939901535231463	19.764425292008266	20.099392755042864	19.871395029994364	19.909555949748466	19.740665965723263	20.07922835592108	19.68969614389498	19.918620436609583	19.825806422012683	20.033867457077783	19.79076635854808	20.01815691261188	19.80321273227968	20.192999624514982	19.82503959887228	20.04860696841738	19.69211017431068	19.861406913317133	19.49896439016993	19.96753409110903	19.78853512162913	19.94220108807993	19.66091653999003	19.887533021837832	19.88010873859273	20.08003325728023	20.06952942084943	19.99154224500573	20.28980635720923	20.06625277386828	19.66795647549178	19.87474101999578	19.909167924684283	20.11190507670058	19.867921882890386	19.959245951207382	19.80029930690608	20.137258498869382	19.751644002245783	19.900628416418083	19.87108985579288	20.0725191394056	19.8745430102305	20.0568081534377	19.6875386418125	20.1606103878275	19.7866994820578	19.8881155517063	19.8466916600925	19.9772542952059	19.779967091178097	19.9649905764609	19.822373195655	20.407767357570343	19.684196985203148	19.970056285449942	19.771820813304448	19.990806422886845	19.672825680999143	20.174854505106545	19.87160987184705	20.063700971601648	19.658108360595147	20.045202818554447	19.607161111951847
mRNA export factor	19.337905982764543	19.132326516361445	18.96489520888934	19.35965870502404	19.551335544639343	19.259581473468945	19.112918837009143	19.151695331955843	19.227036455076245	19.21323602525444	19.072916955839144	19.135179412948045	19.484497078234146	18.823989646200644	19.209659895702146	18.949365957810745	19.324070470223745	19.068006818548543	19.470028342805843	19.102808823140045	19.322959526695943	19.379422911598944	19.086553046854945	19.297323931415143	19.38568463097911	19.299567673059716	18.818167143879013	19.175418085205813	18.97830166292931	19.27788661630731	19.03183379016381	19.41543019084921	19.04346646326251	19.21476466617091	19.34600832697501	19.53215719944911	19.26750583169129	19.194264111514894	19.152317065368795	19.32160152981829	19.424850462007395	19.121834195463496	19.222716376872096	19.267676889392995	19.266857130162496	19.0999486671362	19.010115767607694	19.168998422194896	19.507278757684222	18.974781245171428	20.011580756926925	19.124709211609428	18.908934543092627	18.983032151816825	19.078714817980625	19.278091143972823	19.346410592940227	19.074100310093428	19.39400211024973	18.837050807692822	19.66450395899557	18.973776195931777	18.87023343956277	19.14611788401998	19.102313871613177	19.18189981608528	19.754924193262475	19.17739898755428	19.135240246499578	19.01314029958938	19.165069289060572	19.33406826705568
Cytoplasmic tRNA 2-thiolation protein 1													16.018730278176612		18.61848429296641	18.42121077695951	19.30631819288001	18.65106487284261	19.109342546298908	18.52191043751841	18.44232267347881	18.93469601005981		20.48782629746331													18.8105327025234	17.9328810354897	19.1518087891363	19.2288068630447	18.7515535342166	18.4537220236435	19.2258972663934	18.1951919437398	18.6888450572557	18.0590083506875	18.8601912040252	18.8627023329227													18.769700699631937	18.28410739145504	18.44624464223594	18.57931301867284	18.71392173314634	18.32058857086364	19.43878787278914	18.89041845880874	18.456765908760737	18.84036512517814	18.808917534901937	18.67201014663344
3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial		17.49084444784361	18.09070674055111	18.174840075887712	17.98763729427801		18.13892768079191		17.55309044365811	17.93311858467081	17.75961984905581	18.20467377458711	17.87526036368703	17.96625741140323	17.836044421499633	17.92979083543073	17.68692594178443	18.18333063177823	17.53118251359693	18.04830309408783	18.229081713550237	17.55982823510963	17.99508405070303	18.12132046641883			17.270039966110243							17.730764988560345		18.742503153191542	18.03712246552772	17.792606032277313	17.665981022173014	17.803434476218612	18.023265138876116	18.122447314417613	17.663118745661713	17.645431602325417	18.168736851535115	18.138783689393613	18.08058025464221	17.82090208600151													17.898937489860902	18.116884968504404	18.290830257049304	17.617352567433603	17.747992121811002	17.723384979915604	18.558232980592003	17.671362778802305	17.811063145466502	17.968464556324005	18.114515223865904	17.443388609424304
ATP-dependent RNA helicase DDX18	19.552256292153093	19.032322825788693	19.113588667224995	19.16208637161489	19.58919974558709	19.34479292171369	19.291134481373795	19.50524670952209	19.20320527587169	19.415468911267595	18.991350765333696	18.991463425293595	19.55260465360326	19.18251826035346	19.39282609896076	18.928046554988462	19.58034347989566	19.14034169310396	18.74720092138826	19.09654854867396	19.34964313822576	19.28071950146706	19.46614754325776	19.47517599882606	19.61031675563423	19.229531657240027	19.11402235088493	19.118302077320628	19.224051420330827	19.15484234784963	19.31260330873753	18.987882204454028	19.509077119225427	19.24791214488953	19.331153011145528	19.35242199503223	19.58387713596788	19.201235995912377	19.441355501523574	18.93884471805198	19.44628514455128	18.91999674459088	19.613131337608376	18.897652188483978	19.65538102810528	19.12551258104508	19.60204273373288	18.76680128317128	19.180659162257744		19.839796088781945	19.171241068999144	19.442974827053543	19.018028290906344	19.22866516532325	18.989332526674843	19.414561048258943	19.074025365499143	19.782696484201143	18.79272968457045	19.620805506618797	19.184622300594597	18.9984824162798	19.0810904058404	19.30618987175449	19.255000237309797	19.612756382251693	19.21432820996009	19.32704806871289	19.236269558891998	19.177554500347995	19.177968934182694
Gamma-interferon-inducible protein 16	20.78012139546522	20.49976154928672	20.55732970489422	20.67225995854472	20.75656956534392	20.54836909878112	20.498222710916817	20.526087076459618	20.68777889679712	20.53695086134812	20.424887851930617	20.371595813684817	20.65350218116968	20.537166125876883	20.415314390382683	20.52303431510998	20.77761079632808	20.53792062716248	20.54980727288728	20.469630549961582	20.81367037221448	20.55613476255078	20.502361277028182	20.52378181278108	20.765333881317733	20.45019408421643	20.460524571069637	20.63336021683343	20.546761035007638	20.585938984924333	20.43350651930223	20.441188103329733	20.60574169743793	20.65381589243273	20.52987824064953	20.753691256932232	20.6559852823305	20.5161052258226	20.4722196395665	20.559957322538303	20.778619705842	20.5871054253037	20.5076407096126	20.5537728062911	20.6658437634011	20.5631770238938	20.468505411810305	20.5310021670413	20.797342589131468	20.544522303502863	20.610236175972663	20.530473632763467	20.75179458278337	20.560965557789167	20.598596463804668	20.481918319714968	20.78757663868937	20.408712667662968	20.496365650605465	20.29142990103257	21.0510793407133	20.4956562677924	20.4122988126573	20.436800647803	20.5175232372171	20.457740699341	20.9438742243819	20.5551359042967	20.5929653513638	20.3846790296132	20.4925773099605	20.5196036583135
RAC-alpha serine/threonine-protein kinase													17.865784985919994	18.38263181246469	18.32709405692049	19.50491239581089	19.863242286983997	18.74132415785089	21.495989440753597	19.252328447627598	18.560071920978395	21.341562503218693	18.763898572695496	16.967590599674196				18.12815285726861								20.57860753842751	18.6852233684058	18.3502041115234	19.6804537653324	19.9005828643572	18.7494310095645	17.4955186577825	18.8195162223717	19.6239938154457	19.7745204253075	19.122200514844	19.8733871028481	18.9913993231153													19.496519049258342	19.02108618847525	18.864959752053142	19.357225434229047	18.859374203375943	18.87280372831575	19.272145222910748	19.80989509054885	18.589208693571948	18.570879898116143	18.940358732381046	19.411975187661746
Ribosomal RNA-processing protein 8	18.82943162458081				18.65897758953841		18.62408642315661	18.61058725194851	18.480914595766507	18.558357547800007			18.46493687402583	18.15952498919313	18.67875966262193	18.57753689996373	18.74295409992353	18.56673327351363	18.85326577460193	18.82438155934573	18.87475497652293	18.60511385633673	18.45060916902133	18.591155189180828	18.639777718308345		18.498056611774143	18.60879425604205	18.27032599240825	18.523231106425545	18.742272759321345	18.906481660803244	18.469445400829244	18.667369719126743	18.766494203804644		18.91966444183538	18.13591873372628	17.957866111731782	18.91900889143898	18.87693444419438	18.88872087217908	18.706631230748386	19.002211768133986	18.39770602326798	18.65407421627528	18.45580790371128	18.47518168700778													19.10959922076604	18.599447214604336	18.68052872299004	18.59935903429944	18.56408979842584	18.41770091222764	19.175182269730435	18.762139729310537	18.44383413490604	18.396438618247537	18.309050166088937	18.332356502654537
Death domain-associated protein 6													20.279732626805167			15.933483310299968	18.12343530642387	20.126606123190367	19.76942518047627	20.28052592834067	22.31596898282577	19.866480860234667	19.747376904481268	20.015061445063463						19.459289187362725	19.41486125857512	20.03407966050552	19.65622885819702	19.599988250169524	19.146680181558224	19.79911957154612	19.9347154388653	19.7535285201612	19.115636406812	19.7135871524938	19.6859991516316	19.6627585490005	19.7115050310793	19.6743758453314	19.9103952425422	19.7402445232591	19.3620993233898	19.3683742230901													19.97266101965387	19.30321598662167	18.67350639782517	19.68894609450677	19.893145037008672	19.87371081575017	19.74389572754957	20.02060397045777	20.01337804129137	19.67608883492677	19.65848700817777	19.11558047388787
DnaJ homolog subfamily C member 11	19.572757906599115	18.87884208893172	19.226223463885017	19.19424785026272	19.04077586473612	19.31408299480721	19.18592258662112	18.99087301408312	19.78431696309921	19.243907909288115	19.211577808359216	18.822324758596416	19.357000268120416	19.31657930066272	19.554028288104416	18.617373413132515	19.175411225654816	19.14680501378001	19.36194201094361	18.973387656800515	19.436286017657416	18.828993035875317	19.635826530082017	19.062220448454514	18.80392939464232	19.27135628525012	18.91646641527192	19.347900077189617	19.28585922906672	19.179571324267812	19.41282790893352	19.19414038092402	19.29576340118092	19.07233517464752	19.388889898237217	19.296813719656612	19.43365793682165	18.86929785880465	19.60013363111285	19.28234106960395	19.59976889206515	19.38020216491155	19.72371272109635	18.52047557474755	19.31993209526055	18.950253372094352	19.44134912296515	18.344728769785352													19.6613843736251	19.3402659993709	19.2642947877132	19.1809538498044	19.2285069578464	19.0104980234126	19.5993266322095	19.3181632160014	19.1539398010551	18.9203482757574	18.9698390867697	18.8183322057033
Porphobilinogen deaminase	18.730589909623863	18.25279493953477	18.598226155555267	18.810124897231464	18.792409730950364	18.757698270760564	18.589425995131165	18.230246196868165	18.544111051445164	17.966829598119464	18.443447074625062	18.158572663617765	18.039379876819	18.8168023839316	18.6210885771912	18.777528339189896	18.726978494850897	18.712671366911696	18.6320132556502	17.916779145870397	18.899067741600696	17.469337159810596	18.498848855109696	18.763981286526697		18.539146784794777	18.13332808819528	18.451643438944675	18.698139926068176	18.404456237555177	18.443358568240377	18.91621143044617	18.493704897394576	18.14534145569728	18.060448488993075	19.09116217050908	18.39142538679183	18.27314982981783	18.40882539062113	18.67963772181663	18.38285711953233	18.53359114355443	18.62632449915123	18.496350468337628	18.417367910095628	18.46974717890673	18.48231926872923	18.71288056610853	18.18379226717408	18.387513766735182	18.48165235229258	18.294545031251683	18.36058926415178	18.23930304751668	18.466942753556584	18.349066488733182	18.289996364600484		18.16778282717838	20.29013867463568	18.853225751087148	18.38248393111665	18.410930517968747	18.19830332876945	18.249977507680747	18.268643113662748	18.77069546636885	18.48707856915825	18.404481742739247	18.510599525847347	18.60738178841325	18.730675240650548
F-BAR domain only protein 1													18.34618019223478	22.05984993352018	17.25851454083588	18.50038488803898	19.03465863564808	17.996239651223878		17.65892923492228	18.33895958425318	17.95076257729858	17.913125988265378	16.67112037268258													18.5862538554824	18.2932636049601		19.0750261172968	18.7012928816174	18.3181137611954	17.392828532924	18.6704480752821	18.2599071423383	18.332593526903	17.4193310688756	18.4763043355354													18.887855942379723	18.105278899927622	17.780321944852822	17.945440069696925	18.721723661606124	18.068600181865424	18.821181790597723	18.682166249516523	18.368306426708223	18.135575135408725	18.152764993989425	18.327971275705924
Ras GTPase-activating protein-binding protein 1	20.14044679680458	19.85885717130628	19.86365691306468	19.96741502103608	20.03586053601028	19.87447971900428	19.86830047372438	19.858192698646175	19.970147397110978	19.786509526366174	19.75881429696048	19.680112958126777	19.85900000320616	19.97549397436516	19.75609564756006	19.85921277896446	19.96245685986246	19.97012845485666	19.85661133432756	19.78297011442386	19.92608287315746	19.94095428826516	19.75874602854436	20.01504115062696	19.96531293534496	19.78488857950306	19.89303922780056	19.81434717058146	19.90582430688766	19.70835721891176	20.01385096608666	19.819331283462763	19.97054315657526	19.94060642378796	19.88285702101696	19.96383521820226	19.989837613710023	19.781752442869525	19.88393296417813	19.929052087623827	19.954698231452927	19.999530275948327	19.957959968126225	19.919863586704327	19.874330437876825	19.911323182663427	19.751587481423424	19.708925235584125	20.091614508952347	19.858857580377645	19.839666219065144	19.79187696649845	19.969148391147645	19.857303023035644	19.902294291032945	20.018730678109247	19.849706439031344	19.904453040662045	19.883220308566244	19.695922061682246	20.302205368455727	19.84893083628753	19.80621531298903	19.734533795650325	19.780080604597423	19.794853580776422	20.174038278797028	19.901646767847627	19.891401449823128	19.840591463222328	19.78418854980203	19.80410749991253
Non-histone chromosomal protein HMG-17		19.12748299427648		19.55209951214008	18.83829063269488	19.18119272157568		19.330562424005983		18.86917106261868	18.51233909172328	19.26648186908318		19.163812782474825	18.582121585638625	19.46473791047993	18.762576889946924	19.211633089911725	18.726493632559325	19.298307721022628		19.27533091467133	18.667552057555024	19.522895719055427			18.79806047569013	19.60527430882583	18.83037756954073		18.81189492412383		18.83008684651053	19.03922253250703	18.73809895059713	19.52230314499253	18.982564734625218	19.12734209244812	18.64881202469872	19.48939599673532	18.917576800476816	19.256862461361816	18.66420688623572	19.230507803164414	18.947320249281415	19.155949910402217	18.74857403526672	19.42557274096972	19.2742911784224	19.6138225266595	18.7400307317455	19.1074870866381	19.0477067375054	19.4661458828443	19.0485351432931	19.0262152897789	19.1653255227471	18.8209416817893	18.4369257339828	18.84725822026												
60S ribosomal protein L11	21.832189432873346	21.596331574778343	21.647284412858344	21.844683867002143	21.753952926993744	21.72807030329564	21.683022836192944	21.63931498934904	21.69379477760304	21.587505507938843	21.563204684834943	21.598875515961343	21.494945987175097	21.638286596904397	21.697760038912094	21.66878501409209	21.6661569482924	21.8065637786354	21.838511984050093	21.643048203367297	21.736082412994595	21.627594448090896	21.707305775248496	21.643189641918497	21.622251491891	21.73844212988569	21.7870318213058	21.5330405436362	21.476152302412896	21.673666788277	21.672855183287595	21.644293550241795	21.945897254210497	21.6463317226522	21.634913416084697	21.793354625796297	21.615170093417344	21.72296990289345	21.686220612576843	21.78132166242725	21.566176069119543	21.712213118917443	21.689446415962045	21.707090536268243	21.567896845382144	21.732131501370645	21.670336273165645	21.717257798181045	21.679948907527777	21.569024491567777	21.66234606681848	21.51347880475308	21.838867812802174	21.78069318187208	21.846568935713176	21.584913211366075	21.747973795339576	21.582533358683172	21.749549517726575	21.61233274551228	21.958734349943345	21.575167165093344	21.753177710248146	21.767832355460445	21.39681996015165	21.375696719370044	21.930404318023744	21.637205996924344	21.719380094333744	21.503243273824044	21.778429873456343	21.772139012852843
60S ribosomal protein L26-like 1		18.91692980073362		19.58869172978782	19.32092776992002	18.98925830008242		19.22357500946992	19.26978434457432	18.93965911009232	19.13089524481032	18.65366652758042	19.363376716945613	19.25792889574121	18.899535625958716	19.33881626329221	19.057088566407916	18.83816687216361	19.52855322727571	19.11210975540961	19.015211490509916	18.951601658522517	19.110445173332813	19.117846895841318	19.171204158390427	19.201467758603425	18.925930412422925	19.00060402033493	18.936583927057622	18.968490026841724	18.769857404428727	19.159684607295823		19.628538069989222	19.018055991990423	19.674908896936422	19.03665481643618	18.99902060357868	19.15495563733008	19.389058617359375	19.14412635246278	19.02680314086148	19.312921887759774	19.14318727944658	19.12534743647938	19.11475169290858	19.12994681288998	19.01390686388868	19.06736313812257	19.08662521553987	19.09689631155547	19.23206888511157	19.26573002327487	19.16025373234567	19.13773634397367	18.95289239598257		19.16512693300187	19.17677135382777	19.11386094155537	19.264742668078096	18.617441875643497	19.35184222460129	19.044123851686894	18.856840730878297	19.2985446655136	19.102216822209595	19.9152903591814		19.162134908543692	19.459256885120297	18.3828902828348
Serine/threonine-protein kinase RIO1													20.327829366541824	20.709274850284025	20.590551429117227	19.070748971048424		17.492914445451724		19.631244466504224	19.648952148902023	19.517050023216022	20.68696686244773	19.343297406931924													19.7022255138542	19.0022816497484	20.607989747097	19.0184727436765	19.1723724603485	20.8244677174364	19.0678363406423	20.9459292730047	19.3579107118212	20.7469823635447	19.562320593072	18.7908640378969													20.41102703217552	19.49658132596522	19.50258488833902	20.11921075424352	19.99036158912732	19.31969431278532	20.25125962269362	19.069496051515017	20.10906611754452	19.577816660852815	19.740211656090818	19.21234314081002
TATA-binding protein-associated factor 2N	20.03541447467392	19.65843847661112	19.69980965192162	19.713548531310817	19.97233455133872	19.78931716665002	19.63525042567652	19.58093781652532	20.10323230717042	19.656162660781018	19.84573237764952	19.670398090734217	20.088882470976984	19.915784361795485	19.573612327846384	19.819305813109786	20.090085275070784	19.789753817182586	19.642787443305984	19.150782541434484	20.186607272912283	19.502698106710085	19.602430689552182	19.997846411146583	20.004497643581647	19.929330250569148	19.780981994547247	19.58754196231795	20.04769060347475	19.63614841096925	19.590805654749847	19.59946911471425	19.886554128701547	19.73259236082845	19.640186013141147	19.92477839344835	19.92223755097589	19.662964561248884	19.660218478308284	19.648105101434084	20.022141647358183	19.958844002045083	19.467692899176985	20.012650216102685	20.089230367257784	19.651889670117683	19.546936449483585	19.717665587533883	20.216384567886465	19.649725439777367	19.747687068731565	19.685074106919867	20.198653963252465	19.561201939121567	19.57579026607677	19.743262217977165	20.166739257478863	19.486502732613666	19.530571716194867	19.798983255012462	20.20470461788	19.6150974911404	19.7347203510335	19.6957109260692	19.9586630952896	19.663579269531297	20.000212506533497	19.6898087690191	19.995986511573	19.555256863437897	19.4823036528127	19.7645324767233
Argininosuccinate lyase	18.8840537315049	18.816946610337094	19.3578545241196	19.1315809049676	19.0348431055637	18.908681159161095	18.8804712665026	19.0566497691482	18.9522009309757	18.7776089311408	19.635502124343	18.8969494318876	18.889118273233898	18.8497472152652	19.1854852573445	19.0613404769876	18.933842579131294	19.2895914256574	18.6401551561072	19.3275754493531	19.2026777893301	18.321182539115497	19.3295223534893	19.3031039746366	19.467910344262787		18.77685566981489	19.007252931460485		18.934539226653985	18.582443923207787	18.626901716952887	19.146096684808487	19.151349424489982	19.448985992541488		18.87110295667932	19.564410346581017	18.554345193846817	18.966879708216812	19.16974751483201	19.27816811974041	19.11088125792121	19.090509224993017	18.58187744784032	18.989189979662115	18.97241662083752	19.18381411850121	18.8383132524786	18.8384294688159	19.274652863286494	19.8730738534198	18.8738059811774	19.2333883306958	18.7460429257676	18.7280499195323	19.2849286297888	18.851084209323098	18.7677866280013	19.023786427365295	19.4359918589507	18.9982565831928	18.9941425736304	19.0409275217918	18.6266193149129	18.9926277886509	19.205448164429	19.0617811296595	18.856324604598303	18.819586692207203	19.1749968771082	19.126639380520203
Cerebral cavernous malformations 2 protein			17.610288374854072		18.433842397958973								17.689110167696473	18.001524787425176	17.540379780187074		18.02023320475397	19.008386241022773	18.238793980664976	16.703729538036374	17.940756986371376	18.59077810641848	18.72987934922737	17.690912947771473			17.75609236611089	18.06589339285959				17.95024838055189		18.28571953697669			17.34831286089021	17.974628525455813	19.078814081236214	17.960878396410813	18.488540227968716	18.12607584656561	17.185085447221613	17.95076761771451	17.945460420956813	18.60156125404681	18.272408518236013	17.16529897070891													17.66672853966575	18.42264738452195	17.73129266129175	19.23690788299325	17.50147587366025	18.74048438759035	18.92945317691225	17.432680459601052	19.05947841399935	16.94436427957075	18.54366827965955	15.88865082794635
von Willebrand factor A domain-containing protein 8	19.2727431453178	18.8115483261982	19.3492534435831	19.419551088852295	19.1396387415879	18.657103446751297	19.144097914513697	19.1893654569427	19.1052800013249	19.3829940459036	19.258571360569498	19.0889473897048	18.96055896588583	18.903955289449232	19.11593577251933	19.23463165322453	19.21389349956993	18.83861534633663	19.39748467708743	19.51584985497513	19.19445883530183	19.13398665186563	19.050560939389133	19.25916287564493	18.56478092788987	20.33365145117277	18.164595805133768	19.05519890032607	17.45790793320357	19.73664516288887		19.49539147484157	19.631917705960568		19.93646793106127	19.10307946119147	19.068643961293315	18.945642245154914	19.105891809780413	19.563060889468613	19.179762173356316	19.10660435304201	19.256466062363213	19.29099643763061	19.31714244008061	18.611044497014312	19.052139604158917	19.321699887906718	18.862835891137298	19.2055361204124	19.3880248698318	19.4133385752695	19.3657913585248	19.3917055604183	18.5664415853668	19.4705408408922		19.020348568379	18.8136613625046	19.2656461810394	19.284325001791697	18.535574617004094	19.193419783875395	19.315058431389897	19.172750950897896	18.852707453177	19.648059271783897	19.302595151608497	19.1463670739234	18.928598736849494	19.0553691441464	19.3842687448026
Tubulin beta chain	23.31187436273169	23.309398768027187	23.17398031231959	23.266818349659587	23.498625254805788	23.266439851126787	23.163379772520788	23.29380258572029	23.07258753198309	23.219989199857487	23.266298586336887	23.195351884066486	23.066399890759858	23.180395503148457	23.10622076079796	23.372969510361656	23.18557821697865	23.254865376480858	23.21134588765776	23.49946851582856	23.184824006725854	23.33809568576965	23.171599959441657	23.466783145205056	23.056298009550574	23.236505008981272	23.290589864205074	23.298998480897477	22.964760707987672	23.233824258773275	23.161483569520872	23.44256614721297	23.179076559297773	23.297523370622773	23.316642996545774	23.560277485560874	23.03954323666877	23.151388632784677	23.20135876878977	23.505568528625272	23.10909862262547	23.312524284196773	23.256969652934472	23.420750403622574	23.236109061371373	23.30791996526037	23.24157557103897	23.25573973123757	22.85077408145179	22.97945104527959	23.366345701453188	23.13186773952929	23.293439519533788	23.315989568726888	23.41901023280819	23.32054184475249	23.315118200579988	23.39741096860329	23.21941784374639	23.42917971269159	23.52402289245542	23.124590191309625	23.23032402881192	23.25540982465232	23.06006965871232	23.13489414366712	23.50542180782612	23.44432965665442	23.07569474351432	23.16065610343442	23.236962418587225	23.28617098953092
Stress-70 protein, mitochondrial	22.12598142666917	21.91360850836657	22.05044595407807	21.80949170044327	22.04080755572907	21.877995502154672	22.002766522370276	21.703460335060072	22.03132233777757	21.88162490688997	21.986699864341173	21.69414045618217	21.98650633221032	21.877623166761424	21.999343647861025	21.731849826674225	22.027819461014825	21.899877575718424	22.078053289503124	21.769609491325024	21.991444140859123	21.938060071078525	22.07133207623192	21.746825990824124	21.978584999186257	21.955769666871856	21.980534330599056	21.74155614583725	21.910044153959056	21.869774404576955	22.028548485356456	21.749362027631857	21.97426743483036	21.98513955709016	22.04738653438176	21.897377329741555	22.064031851191736	21.847468023409935	22.02573274747264	21.73451811996444	22.08235824005264	21.933475873406135	22.09020146940364	21.728606699877137	22.02405579151164	21.932265586431537	21.94102188807104	21.71460877926984	22.167009564841276	21.842978367014872	21.995890830178872	21.692542586232676	22.03539144312437	21.923381125943276	22.027949040694278	21.820320785738573	22.072958484440672	21.861630791997477	22.01545525348527	21.662836796370676	22.38847000256074	21.75363275077234	21.97610420504304	21.58315414295394	21.90162407392194	21.873307459483534	22.30722920251774	21.80290239028174	21.97947226691074	21.846573310701935	22.00707543294094	21.69879983197334
D-3-phosphoglycerate dehydrogenase	21.53812284224104	21.35460713657084	21.28208830955924	21.309091446787345	21.45972113676614	21.379008772937343	21.23938417118744	21.186093848118944	21.40869804034834	21.336545359195544	21.20735767319284	21.07600603938104	21.31815420584244	21.41911228223464	21.22579658160764	21.11806011862934	21.45021889834094	21.45357528892614	21.27851041120894	21.05623015948114	21.48927866865004	21.45749288673334	21.26008931515474	21.25020595947614	21.359616599849225	21.340953444427623	21.185228415657228	21.075460253390425	21.37013015004413	21.343356755082525	21.27507231403293	21.27261687382092	21.436787112575125	21.415092713579227	21.298013056511728	21.404397087315225	21.433446717256405	21.372860845292507	21.232932085479508	21.23482866818921	21.457034117509107	21.424061966145707	21.308862374362707	21.151313526153302	21.450436867923106	21.43146999035371	21.212131666364808	21.067345951256208	21.399912501679527	21.324905342857623	21.257000386469524	21.089284723705926	21.473723535200225	21.426503803360625	21.370096604557627	21.209907278577223	21.435697986339527	21.379756396738724	21.29009549399973	21.119840722799225	21.78586968089866	21.26980495190486	21.20186324905376	21.08466202198186	21.324629839610655	21.354748015322457	21.61263209278856	21.19422486631946	21.30479646366016	21.31550229456206	21.20987369546366	21.11811760471996
Mimitin, mitochondrial	18.94265178163632	18.33585701734772	18.78837581202892	18.67393757855972	18.754447184955826	18.722160665031225	18.626180336388423	18.60439492308252	18.72255514947632	18.36812355822882	18.87538481205842	18.36115604857742	18.87153300032917	18.63738380232347	18.56519097901397	18.71329071695657	18.93125457103497	17.97894025610597	18.88178489135327	18.44688538652967	18.83403914579847	18.64704851069967	18.82340637198367	18.44446723524357	18.86778545755245	17.912908241752255		17.938749026250655	18.76239808552345	18.97177898928636	18.730594609094457	18.354709725563357	18.992288296775456	18.65728648985736	19.12456384687065	18.840906264144557	18.746719268286903	18.3462976837388	19.3897674950094	18.344293301228703	18.812888418028702	18.5552781651234	18.6773625249096	19.286094105720306	18.8334946357586	18.159410338944603	18.6532327145094	17.9703862161139	18.920096026672383	18.548344323255787	18.310585427721687	18.555626248985785	18.898953073157383	18.805557061697183	18.939006328594484	18.836266251968485	18.845252754772684	18.342737181632486	18.479191127738183	18.293609061175687	19.262461642093072	18.13211033994597	18.69753805066617	18.35662682720127	18.64381632988637	18.13913047089637	19.19938219126207	18.683702240485072	19.03919259450397	18.52808081972487	18.53383680518167	18.559346555524872
