rowname	CVT09_QC1_LabE_X023	CVT09_QC2_LabE_X024	CVT09_QC3_LabE_X025	CVT09_QC4_LabE_X026	CVT09_s3_X002	CVT09_s10_X003	CVT09_s13_X004	CVT09_s16_X005	CVT09_s25_X006	CVT09_s28_X007	CVT09_s31_X008	CVT09_s36_X009	CVT09_s41_X010	CVT09_s50_X011	CVT09_s55_X012	CVT09_s59_X013	CVT09_s61_X014	CVT09_s67_X015	CVT09_s73_X016	CVT09_s77_X017	CVT09_s84_X018	CVT09_s90_X019	CVT09_s93_X020	CVT09_s99_X021
P33913	168681	249753	261684	163881	276390	223333	275650	257970	269443	271195	226049	218349	244973	245220	193507	184365	198618	203238	196116	139245	174318	168248	162785	184288
P0AG90	18879900	18913000	18793900	18536600	18772000	16844500	19489600	18556100	18475400	17844700	17479000	18926500	20237700	18302200	17917700	17316500	17801500	17819300	17840500	17807000	18285600	18124200	18372600	18438700
P0AFF6	10303300	9814560	9964300	10188800	9464450	10253500	9613330	9887110	9626440	9918530	10059300	9343140	9319720	9840460	10539900	10257900	11046900	10097900	10236900	10200900	10326600	9847900	10159600	10455400
P31057	9537670	9588790	8581490	10022500	10699800	8744220	10063400	9414000	10190600	9053650	8975190	10432900	9426790	9010540	9852570	9965370	8894060	9655240	9949160	9598480	9030890	9167160	10117100	8625780
P09373	112144000	85405400	75809600	124231000	84609200	66427200	80881900	82315300	78507200	80507700	85828600	81964400	73865100	100853000	101390000	104335000	91215900	99967600	109054000	98891100	96516500	104185000	108680000	104024000
P77808	1033040	843322	745061	1029500	892733	695493	782593	792618	766178	787915	691141	894095	875524	763821	1011150	1057790	1076070	998407	1046660	1007160	1010050	1036560	1054440	1004200
Q47690	980049	1047490	1175260	1013840	1165900	1093030	1166380	1171520	1100540	1080980	1056760	1146930	1307350	1039220	971136	762446	949443	936131	940310	960500	1072780	999211	1058160	1033630
P76594	398355	1347560	1334050	337635	1337860	1403110	1465990	1327750	1590640	1393820	1339940	1319430	1487870	1244220	337930	414439	496432	302856	341588	478535	264466	418160	309189	336997
P0ABZ4	1312520	1293900	1406950	1292420	1240030	1315460	1184900	1292290	1198780	1286420	1292430	1223830	1286980	1262540	1352260	1346060	1319240	1227850	1241640	1310090	1302340	1242800	1303820	1306560
P75859	578409	571915	1185910	1315580	454788	438453	801757	970330	1343370	1135360	1300610	474139	1224680	619042	598920	818086	704698	1285390	904369	1398150	1447410	950778	833055	472271
P37595	974949	1358400	1271450	1012520	1448720	1133710	1275950	1303560	1168470	1242380	1191820	1310070	1461980	1236990	1001270	990342	997822	992834	945001	1021210	1017650	1028040	1020140	1076050
P25536	723652	481641	484401	685541	549629	624318	572664	548781	568019	597125	542176	503614	532204	566631	738806	680104	781652	687312	662612	726949	704482	697442	741766	706979
P40120	992983	1139210	1203800	974873	1139260	1110680	1176660	1215630	1229100	1204710	1152060	1190250	1154730	1197430	1014960	1027160	1033950	1082540	1044310	1005900	1018870	1040680	1004440	1052700
P0A7R1	69569700	60150300	59007100	68031500	59601600	64945100	56857400	60599900	58992800	61361400	61246000	52400200	56783200	61601100	71030800	73420900	74477500	68097400	69428500	69746600	65636400	66408400	68377200	67772200
P0A6M8	178829000	150817000	141582000	166796000	154535000	133266000	159967000	147114000	149856000	139246000	137478000	165879000	159882000	144308000	168004000	166759000	167551000	175269000	175048000	168833000	163756000	168537000	171480000	172272000
P08331	1370930	3484990	3449870	1367190	3329060	3022010	3254980	3376830	3119750	2903610	2915260	3509710	3570380	3057600	1276130	1306980	1230170	1254330	1289920	1302990	1166770	1316410	1297450	1236230
P04036	11162200	5459030	4845080	12369300	5973510	4497330	4791540	5114350	4430850	4869430	4916940	5952310	5888710	5517490	11236500	11658200	10567400	11471700	11585200	12071500	11470100	11632000	11611700	10938200
P0AG44	33621200	29660100	29044700	34725300	28916100	32306100	28234600	30399800	28867300	31140500	30349300	27100500	28042400	29767200	37114700	37970400	37272700	33631600	34683200	34305400	33513800	32902700	33321500	32673000
P0A6U3	2293790	2051860	1992550	2318890	2039750	1780640	2034120	1997580	1968680	1847960	1825630	2053660	1907150	1959490	2289840	2222730	2250430	2357170	2398860	2257210	2228630	2317080	2325450	2329260
P0AEJ6	639483	1007910	1016040	659672	1067120	845782	1017530	1020660	1001750	959010	897340	1036800	1092570	934683	650974	677569	643084	648601	560402	603136	629789	660624	624435	607989
P0A6B4	512856	430169	408123	553412	464094	255514	402772	380062	336922	341229	318411	473530	486669	351610	481818	526846	490928	514120	483153	520760	558391	538173	500402	516631
P60422	71763800	54462100	52722100	73333600	56147900	56678700	55198300	54099600	53005200	54082900	56466000	56461300	52843800	55125100	73206300	72221800	73383300	72090700	74364200	72417900	72286700	71709900	72336800	73247100
P09549	983690	794552	853152	958435	899478	642520	886330	919758	808900	739629	762669	898129	964106	777606	985056	976833	918920	888766	912010	831880	907684	977978	926777	919056
P17445	2614770	3021870	3166360	2623010	2972560	2860070	3406130	2983470	3218500	2731650	2858410	2934500	3009160	2723450	2636550	2816510	2863090	2930150	2798850	3126730	2616890	2845620	2631640	2854530
P15042	3219540	3058550	2931960	3167210	3073750	2799620	3067620	3067850	2800220	2874350	2848700	3000560	3276430	2943900	3108510	2992960	3061810	3179900	3145110	3182110	3144200	3157840	3074840	3159870
P42620	2544990	3225760	3124050	2415470	3102410	3231770	3348570	3178140	3372260	3374310	3244450	2996160	2846140	3355800	2630620	2301450	2780010	2333400	2603020	2689770	2611390	2512090	2551660	2731370
P31806	818898	1303330	1166830	891848	1375520	1128430	1351450	1276210	1290930	1249280	1215940	1263200	1320630	1229400	891827	861960	848118	862111	944955	876275	917354	862255	962864	902726
P0A7C6	2266220	2024340	1945230	2540900	1946070	1833540	1719200	2145420	1706760	1947170	1928950	1863100	2001800	2372760	2155260	1926810	2005870	1664640	2009610	2274450	2180700	2047200	2306720	1917460
P0A850	62228600	61212700	60441200	62738500	56448300	64351500	57943200	60814400	57164500	61383100	63171900	55254000	55241600	60530800	66495400	67992900	67676900	63717200	65728500	64550500	64111900	62270100	62407600	63147200
P30871	1359610	1178170	1158630	1339560	1347600	1009000	1340970	1196080	1276980	1174050	1147830	1276360	1286050	1129440	1377010	1459790	1329590	1429230	1330990	1376830	1297100	1389410	1341000	1377120
P15034	4373240	5971920	5555510	4718800	5804770	5355470	5835480	5566860	5733350	5498460	5531000	6036880	5893840	5427990	4409310	4334650	4173760	4480180	4521010	4338380	4378650	4393830	4504150	4376060
P00957	8695320	7539980	7183270	8783600	7471190	6272140	7552080	7255430	7222100	6775370	6935720	7939870	7806970	7170680	8460940	8536910	8322320	8686780	8673320	8516940	8469090	8757340	8615410	8669740
P0A9U3	2383540	1892270	1745390	2294830	1989440	1629070	1862700	1813360	1668950	1739290	1716190	1947360	1969580	1870040	2318300	2336140	2289250	2354730	2421560	2386250	2363260	2355490	2352800	2361870
P25539	1915770	2623600	2348060	1887700	2701940	2431400	2498730	2685090	2476830	2563950	2421290	2732260	2765070	2480910	1873830	1821450	1816950	1854720	1888330	1889680	1854890	1860320	1939450	1834790
P75958	657618	565138	575035	662641	525174	631069	666064	516507	647752	618741	600023	609740	547990	641521	640709	614645	673393	657620	659927	705194	686183	628882	671742	743441
P33916	361288	438945	686261	449616	344072	318258	351446	764596	669410	723395	627358	271693	468067	516177	581409	716127	603532	304168	558136	583351	369387	337304	346276	325430
P37759	2809750	2337910	2279460	2895150	2354540	2070520	2398710	2230180	2186000	2168740	2164220	2404670	2114980	2187510	2811590	2724150	2797330	2935580	2897130	2721490	2778520	2825870	2759170	2819200
P07363	581458	318303	386803	645740	134304	539514	450861	722943	499208	631651	472728	436338	447081	524500	656521	NA	665005	624523	460325	NA	435802	494374	NA	490552
P13039	452465	239282	278718	301850	132776	278578	301104	364612	355790	323657	317773	162480	137373	387007	361134	498586	514830	410852	341895	463543	414138	532032	389509	421507
P37666	6468770	5041650	5116960	6106670	4569530	5053830	5464420	4659980	5463920	5188180	5098370	5042000	5117150	5059080	6378310	6868080	6539410	6974330	6552390	6842150	6404860	7158310	6632290	6739140
P0C0S1	8426200	5361150	5867020	8094010	6002770	4436000	6297180	6003510	5959230	5434300	5413590	6580300	6735410	5745850	8374630	8209760	7652680	8758890	7820730	8942750	9310230	8609440	7998680	9097440
P0AG27	8332570	8496850	8957030	8277000	7504340	9524730	8358330	8476740	8717500	8796680	8995680	8221380	8060410	8650020	8345020	7998820	8482170	7488450	7981050	8350090	8215610	8421110	8345330	8011430
P0A8X2	2885960	4508730	5071310	2045360	4186810	5577020	4841330	4249060	5462640	5033680	4981080	3722550	3408860	4068900	2908600	3407720	3176800	3009420	2736980	3201370	2732240	3076940	2653450	3199320
P0AG93	612167	648641	597187	566965	504446	614032	609881	615404	685361	674365	722878	593752	688955	708964	574302	491577	574948	508392	555238	497299	499704	519958	498885	492924
P0AF24	2231010	1801390	1914580	2298000	1956700	1394500	1941980	1985760	1854740	1617840	1591530	1979460	1899630	1604060	2151180	2268650	2104340	2173140	2104380	2175220	2262130	2287250	2231110	2417910
P11880	988529	759673	765804	984224	815809	640584	888901	772684	766969	695530	688270	786203	785669	696341	980148	946065	920311	982462	1054360	1029660	979186	1061240	1019270	993421
P39396	772905	24880200	26048000	1290230	24729300	15817400	28087900	24722000	21720700	19660100	20520100	31590900	29754100	21504600	438834	356918	272445	134248	296111	640136	594815	898689	639701	611946
P38038	11898700	9516710	9043740	12588000	9625760	9000810	9440810	9390260	9145470	9199700	9055090	10323600	10211800	9557860	12779900	10629300	12728500	11934400	13574700	11511600	11700700	11438400	12379000	12117000
P52647	2849780	2007800	2038120	2852270	1988640	2160550	1986300	2001970	2203170	2178760	1970870	2062030	2094420	2052100	2805510	2355400	2740120	2786700	3060680	2665700	2672690	2712360	2863740	2838240
P0A991	17666500	37073600	37383800	17206400	36083800	37448200	37166700	36926500	43787900	41441000	38496000	34231700	34453800	37564500	17665800	17456900	18709000	17012700	18081800	18277100	18156200	17535900	18021800	19047400
P39265	1955930	4427740	4915830	1894820	4699340	5406020	4500830	5007850	4795400	4901890	4755910	4887740	5044540	4655670	1911100	2053700	1840020	1534290	1612690	1678640	1735610	1838280	1685140	2068600
P0AAB4	1268720	1787970	1575560	1307170	1860610	1562580	1694250	1665150	1811300	1576280	1628920	1928900	1752650	1620440	1292000	1344360	1279840	1404820	1306460	1286340	1274890	1288310	1274750	1311430
P07102	766498	600565	627814	748684	597077	575865	577034	688074	686417	621621	588928	567678	728055	739328	487867	508706	598049	508096	575014	646996	688119	615855	806336	713186
P0AB06	NA	66751.4	193582	NA	121774	245685	142514	273183	152146	220296	231439	71106.4	307411	174815	181324	59601.3	186816	84223.2	148864	139236	141991	183874	159824	131416
P24232	2903980	5243530	5557800	2952390	5203780	5318360	5267070	5396030	5603940	5238090	5148530	5251430	5075270	5135130	3294530	3124130	2976080	3307640	2765210	2845730	2601860	3152050	2692190	3006410
P45470	2130230	3934250	4395170	1854670	3244660	6820930	4017410	4282310	5332820	6030890	5854270	2971940	3422350	5442850	2402240	2047810	2789020	1800760	2005380	2246210	2511030	2097270	2262510	2363320
P0A8E5	167219	173172	128198	117222	173510	193986	164612	175067	177036	184353	190628	166491	172960	164910	164713	94647.2	138046	99261.3	138741	143872	127452	108779	134948	119642
P60340	1112930	1102020	1106710	1193450	1135600	1062530	1069660	1059190	948460	1099840	1008300	1055930	1113530	1150300	1201300	1220700	1160790	1172140	1171630	1167860	1225900	1202530	1086100	1148360
P05719	458294	286699	333907	478625	295074	281126	331968	287587	291041	265320	297982	273750	250134	246848	491018	455928	492221	489667	473773	489511	482268	470983	474114	496002
P75791	594560	486178	516121	519832	375119	568018	501136	458119	638116	499739	561311	480339	406217	478606	571132	607282	629888	645022	568680	540574	574632	598669	586333	583033
P75864	1377730	1176200	1048870	1414650	1266300	1008760	1210120	1141180	1135650	1065690	1050080	1358460	1351380	1135800	1399620	1298690	1403570	1425160	1422530	1377840	1386390	1398410	1378970	1360650
P75863	2623090	2383680	2486610	2589540	2262760	2599180	2442080	2343910	2449530	2401320	2435970	2235130	2292020	2513040	2587830	2580080	2659220	2574550	2651540	2468370	2446000	2510820	2519220	2498770
P37760	3970400	2782010	2870720	3785710	3399860	2417050	3292070	2839530	2789910	2603460	2626520	3615000	3010590	2671990	3664940	3677220	3590380	4067020	3947730	3732700	3545480	3845010	3940290	3566590
P77625	1674110	1370930	1473950	1658490	1372500	1429520	1329020	1395420	1354510	1447910	1400210	1310680	1335430	1356860	1719070	1693720	1705560	1635510	1605060	1660790	1777980	1691110	1706890	1710780
P0AFR2	84120.6	246410	257190	137841	294508	79078.2	242271	186917	92995.1	157041	173170	230678	409647	199451	51914.8	NA	44644	33149.5	42008.9	NA	73522.3	86012.9	52057.6	NA
P33570	4874920	5156350	5310330	4165700	4596430	6221130	5373000	5194900	6483740	6351130	6230960	4721410	4377440	5628300	4865930	4621910	5569240	4692300	4972120	4888450	4875970	4939270	4878520	5220170
P76397	352787	309450	266617	296152	238153	296920	297659	280799	296368	281975	337406	222555	275626	294668	338732	385594	374436	409875	339706	366918	335806	362492	329205	349800
P07604	1184150	1010870	948537	1186530	1083210	884982	1137580	1089550	1014320	962149	989745	1085450	1149740	1031650	1124850	960184	1073050	1039670	1108070	1061910	1090320	1125670	1078680	1111680
P60757	22821500	7068520	7063120	19542400	8485090	5551110	7549460	6933950	6800000	6620570	5839120	8936320	7557020	6520880	21945900	24220700	18868200	31786400	22168400	20006100	19860000	22200200	21045900	22094900
P32053	296248	275897	238862	283933	270058	232544	262838	234480	276496	239572	285679	335889	216017	279012	282346	275712	280580	301864	274934	253343	289190	229292	267891	308237
P0A8F0	44227600	53406100	55555700	51120100	49918500	57389400	49471100	49915000	50291500	52848200	50900300	51513100	51255600	52307500	51220800	50228700	51827700	47068600	48905300	48480600	48565600	46547400	47965600	44283900
P69831	5292040	14912900	16953700	5125110	13250000	12484200	21726100	17510700	18172600	13884700	15519500	21349800	16968900	16084400	4419390	3266610	2436080	3588970	2971410	4111640	4036700	3807600	3898520	4129270
P0ADF6	759886	180320	NA	810837	249158	982610	415329	935484	884479	993436	NA	242992	453906	976595	724838	780454	687760	722154	741631	731267	695033	696156	763373	677731
P12996	994978	750478	660035	849834	746697	787292	623334	670256	672810	747203	745594	819911	741367	741226	1099450	920690	1164170	876536	1029160	1037990	1090450	1004580	1011630	1230870
P0A6P5	5229910	4826910	4679850	5197160	4681450	4496240	4686620	4649930	4729980	4701220	4627320	4672020	4847360	4669170	5231300	5348660	5564420	5364530	5437110	5228870	5157230	5151610	5239560	5283690
P0ADS6	3175000	4031580	4126240	3077480	3738840	4624270	3733320	4134940	4427040	4514540	4469660	3319150	3699660	4264070	3304880	3542000	3659680	3138670	3146140	3325640	3181170	3169480	3153810	3317210
P0AB91	40173000	20228700	19687500	38605100	20744400	19440100	20035000	19740400	18541000	18564800	19603400	21705700	21669300	20041400	38839500	40019000	38576400	38959100	39802500	39211200	37946800	37688100	39379200	38889000
P55734	1019100	1401200	1304140	1218410	993102	1019880	1331450	1372330	1315860	1377150	1357710	1126430	1056610	1030190	1316910	1298030	1229860	1071860	876789	1178750	1244160	1172480	930749	1153340
P00968	20468900	14633000	14604700	20367800	14527500	14700000	15016100	13948200	14598100	13752600	13488200	15946000	15297900	13520800	20642100	20386200	22479000	22251200	22404400	19375000	19540900	20697800	20363600	21573900
P0AEX9	3626460	4559750	4653880	3522050	3222020	6151640	4556140	4160720	5737500	5821770	5187290	3383970	3471070	4214650	2881920	3013780	2752050	2047740	2776280	3916120	3361050	3801170	3519400	3352700
P78067	3839760	1697190	1470310	4147850	1649080	1247500	1373600	1841310	1175330	1470960	1679400	1465580	1823850	1977070	3434870	2960060	3099030	2949890	3541700	3447990	3389440	3476170	3774850	2970350
P36938	3891550	5168290	5036600	3820480	5254370	4474410	5059850	4786840	4611450	4712030	4793020	5237750	5094030	4808650	3876780	3773050	3763200	3908470	3793660	3820200	3636590	3873040	3931110	3873880
P03018	1171600	1197910	1231440	1314870	1509560	899286	1306980	1147860	1117090	1002420	963492	1393270	1290560	1020920	1169800	1183390	1077700	1239590	1207340	1177170	1124940	1134930	1198920	1169060
P0A993	3490270	7427880	6935670	3761910	7749650	5961240	7394930	7039410	6527940	6249930	6313560	8083020	7153780	6914330	3740170	4034620	3385790	3676490	3374540	3604020	3632800	3545860	3637200	3673530
P0AG07	4459270	4973820	4616520	4543080	4545410	4700420	4776260	5004850	5038740	4816900	4686420	4582550	4586630	4727190	4371340	4630330	4400200	4497160	4321530	4465810	4388270	4541640	4514140	4422030
P51024	517043	651468	678668	541841	600189	690805	577261	675114	648518	668322	685220	538310	560231	590979	587245	491496	571082	515008	518921	509640	498231	480657	501508	443047
P77285	690800	783477	799064	632605	641794	691546	711610	770613	762062	725439	809215	649807	648346	632819	706523	668133	784931	664915	610639	790794	694100	722872	635894	624407
P33219	3244950	5289530	5363450	2873570	4991000	6731040	5044410	5461550	6674270	6186910	6313490	4430400	4603470	5335510	3689080	3652280	4475080	3597130	3415660	3725160	3456680	3533680	3280170	3937130
P0A715	6822380	7277340	7371440	6567670	8255490	6893310	7671350	7223680	7510980	7047770	6757730	7842780	7599440	6678600	6769060	6790340	6571480	6614260	6754570	6891610	6764850	6946220	6586510	6731570
P12758	7193220	7261200	7570180	7556160	7120130	6750780	7821830	6884800	7314790	6949670	6645220	7723480	6896940	6723030	6958080	7019970	6638030	6430760	6941640	7155970	6975940	7079700	6944400	6907410
P75745	922387	1308800	1260740	979310	1137260	1279780	1242230	1256570	1362870	1324400	1327500	1138410	1247520	1261280	983500	964232	992344	1044080	1017730	1052900	963677	1036390	1039520	1007870
P0A6P1	34095800	29696200	29465500	32958700	29517400	31867300	30233400	29439300	29523500	30060000	30828500	29136300	28670800	30050000	34886400	35254100	36541600	33801000	34785000	33615900	33322500	32930700	33569900	34137600
P31473	1194130	925002	819970	1249540	1052120	686434	1065650	904449	736543	890801	1021680	1114720	1061190	821304	1070400	1012560	1078800	1078340	1150410	1186380	1176600	1196810	1246000	1114430
Q46925	295890	274543	282108	282943	321080	224493	292055	245124	239826	258140	199851	265793	289807	270150	271754	319563	271310	350016	280477	293283	273980	303073	271912	269367
P0AC53	5252120	4308020	4292770	5056120	4532180	3901430	4518560	4281000	4369210	3992970	4054190	4819250	4794680	4142010	4997240	5080430	5001600	5135740	5073480	5234410	5033230	5232100	5167800	5131410
P43671	9500980	7737660	8617000	9317710	8678700	7824830	7985060	8109960	7821440	7987080	8391650	8318600	8719380	8884990	9216680	9709720	9424840	9311650	9527520	9598140	9362840	9780540	9121420	9512890
P45577	6641300	6354000	6465910	6661720	5909150	6557230	5632800	5992420	5874550	6182310	6408920	5690830	5899820	6238110	7328120	7096530	7515820	6553730	6980680	6989320	6845660	6411110	6404860	6602700
P37690	384565	473881	476882	389247	457137	465495	431223	499862	458574	478847	442545	434459	455657	453995	400713	377753	401959	376092	368805	405953	395226	387110	374779	371147
P76004	1206470	1828750	1810200	1177600	1794930	1910580	1737450	1742670	1722270	1720370	1917280	1935040	1983490	1792240	1294370	1234550	1319530	1214870	1330180	1283120	1228250	1237260	1297950	1300790
P0A968	3912770	15800800	15890500	4076630	15974600	16264300	16766700	15348100	14608900	14737800	15071500	14397100	15000400	13985000	4000800	4044260	3510200	3045100	3551700	4075570	3807870	3912480	4428450	3598020
P0A759	3288310	3358860	3506020	2957070	3556830	2804460	3952280	3393840	4053500	3455370	3421240	3736020	3436150	3323390	3253920	3207790	3207530	3287530	3253280	3208130	2950260	3433620	3444260	3671040
P39385	1725030	1640350	1776550	1601960	1699400	1945210	1796260	1964540	1708310	1813020	1863560	1826330	1792040	1838440	1436950	1512600	1703050	1316950	1457850	1642550	1654910	1528370	1608030	1742430
P0A7X6	6269300	5946540	6069750	6515240	5731510	5511740	5838100	5981380	6305190	6126040	6004340	5827560	5683440	6026300	6908060	6526990	6672330	6485960	6430650	6869220	6351870	6463270	6349460	6213510
P75824	152355	130111	63301.5	239283	171043	38880.2	155423	131049	NA	160056	84809.8	201419	159610	152193	143454	142700	106578	86336.7	133079	170475	142912	174982	165814	113390
P0A7L3	41627300	21656600	21152500	42144300	30459000	11607600	29345300	21769500	21848500	15652600	14917900	31149300	26474500	16631000	40871500	39950000	36726600	42288800	39928500	40211100	42028300	40964800	40192700	41489500
P0AEN1	2121650	1839620	1798290	2144800	2170830	970122	2187710	1885750	1837620	1430650	1231090	2300980	2120690	1245690	2214030	1969790	2026300	2198540	2019270	2124230	2225090	2210620	2136400	2134070
P26612	827516	1069360	920474	786195	867178	1292990	1165230	1056230	1350140	1309980	1200400	937216	976404	1181540	889120	657009	987395	902471	931674	850225	679819	764565	797841	932573
P0A812	2431270	2845820	2807480	2335740	2850240	3049930	2794410	2867380	2804390	2996530	2975670	2586490	2783670	3060140	2443600	2261160	2480990	2370900	2422480	2426780	2382970	2384380	2407020	2523760
P42604	167849	195136	210138	130568	102716	272604	161582	219747	278290	197575	228800	166703	201038	200860	131619	147306	140861	112371	153281	122644	116795	129624	109916	193739
P06971	4128080	4470510	4352670	4040540	3581180	4658520	4458060	4350120	5046920	4774720	4813670	3649100	3290780	4630980	4394810	4088510	4501530	4381520	4089700	4340310	4017660	4034280	4181920	4216980
P33644	1775510	1700700	1644260	1592590	1772230	1623650	1716210	1746160	1750500	1629430	1647480	1613780	1684910	1701800	1527500	1389870	1479520	1601380	1650100	1571970	1666160	1538830	1571540	1667910
P0A7I0	1383750	1151220	1112110	1411210	1202440	1289980	1110850	1270100	1178840	1284490	1209460	1174380	1289520	1293370	1445500	1348460	1486180	1345210	1440580	1355130	1519820	1298360	1357670	1378860
P27302	12476000	15298300	14602300	12615200	15459400	14162000	16166900	14613400	14753400	13560900	14252800	17986000	15862000	14252700	12324600	12486000	11969000	13238400	13204300	12398400	12091800	12545800	12861800	12048200
P07018	NA	42083.5	29022.8	NA	12383.7	62670.2	90916.5	116883	74303.2	85703.3	81893.1	25733.5	26920.4	80005.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P22731	2627690	2513170	2515510	2522710	2247330	2500020	2696390	2545230	2813680	2631180	2607380	2563550	2223990	2575670	2523010	2666540	2436860	2736480	2483320	2639240	2545490	2677400	2488520	2512720
P0A7Y8	1700570	1469270	1568820	1722890	1631000	1518950	1581090	1481850	1325640	1575740	1482170	1501200	1292270	1387660	1676760	1745570	1635950	1719530	1740100	1487260	1642730	1647190	1662760	1640870
P76440	1473530	6248810	6300710	1840150	9278100	3434780	5221870	5896580	2799950	3099700	4081770	8468650	12761900	4249620	1632950	978136	1710400	921769	1421210	1548930	1377090	1656110	1390530	987968
P0AE52	6017260	7287540	7596620	6209670	6804500	8439880	7289110	7402620	7806100	7894640	8235470	5989990	7042200	7425420	6907580	6831120	7327760	6398440	6508520	6646660	6398920	6553810	6270930	6520710
P0A9P0	36952300	82227300	81468300	39362800	86381100	67231800	91498000	79680200	85143800	74524300	70968200	97234600	83129000	71396800	39499400	38071000	36965400	39388600	39446900	38742800	36535200	38154900	36590100	38341100
P37649	212755	220147	198774	218672	221894	182443	254062	225773	213848	181455	216262	227175	238760	200205	215860	198536	194425	221587	239445	195222	217018	222458	231058	214342
P68679	48941400	47523200	43749300	48835500	45753600	52553000	43323100	49410600	47077800	49566000	49606100	40163700	41387500	46923100	53980500	59298600	57723700	48695300	51734500	50325800	48547300	47932600	49163500	49240100
P05793	95556500	43428000	42094800	87876900	43063900	42959300	45654000	39641700	49072700	44014200	45295500	44365800	40006400	43553300	92619900	108626000	93785900	99204200	98579900	107113000	95103000	105958000	97380300	98244100
P17315	13275600	11203700	12696000	10966800	7591280	13386900	14771600	15668000	14463200	12145800	10975700	7294000	7520440	10820400	8986670	17038100	14042900	12081200	8130520	14398600	10600800	18335000	10071700	14159600
P45523	12907300	15833100	16658600	12261000	14658100	19242400	15685400	17165800	16720500	17783000	17975300	13521100	14048400	16885800	14057700	13841300	14534600	12509200	13191300	13364700	13628600	12169700	13232100	12906100
P00954	8068190	7120820	6694490	7871250	7116880	6865480	7058970	6975150	6638010	7130850	6883240	7169180	6957600	6890030	7964680	8039510	7817770	8227550	7904880	7917820	7581510	7934970	8045320	8131540
P75777	1211620	1580740	1349310	1250420	1521940	1252740	1507140	1531170	1394660	1459420	1415130	1351720	1310430	1427490	1201250	1178830	1235610	1301050	1164470	1243540	1273370	1175150	1257250	1151010
P0A9H9	NA	549447	536179	NA	720026	822814	860111	1124660	769787	811853	684889	656180	617558	866561	460300	281179	NA	315994	899869	750791	987187	550614	NA	985215
P33590	1907580	2293040	1953420	2399400	2341470	1734740	1760660	2602530	1488120	1904420	2110710	2121090	2613880	2919710	1772940	1575860	1479790	1411100	1818020	1847480	1996380	1927000	2099590	1729540
P0AEB2	6286180	4652830	4538950	5896810	4632460	4321340	4877330	4574160	4689920	4398180	4381280	4929020	4925260	4618920	5566880	5762330	5704360	5995160	5882610	5569180	5760800	6009260	5879930	5905360
P0AF63	5291450	6296990	5412620	5131550	6119120	5195300	5680640	5435960	5101320	5150030	4862410	5615940	6142850	5452030	5022770	5355520	5154470	5042290	4213720	5244370	4773820	5084050	5260340	4905570
P0AFR0	322242	266107	231487	330900	244026	261394	311928	231456	256551	257214	239555	249569	292962	283941	321656	324228	352511	352026	340221	303585	312538	323717	332220	342269
P0A944	193234	167278	155881	176882	150976	174651	165869	162689	154197	144891	155275	139412	154725	163865	197479	180856	188067	219648	209274	227152	200510	177385	192787	178022
P10408	3758720	3382160	3292210	3574270	3588760	2793200	3644980	3079030	3309170	3014500	3081410	3669810	3228630	3096380	3568830	3514510	3429720	3642250	3719780	3514070	3530360	3648410	3645090	3624650
P0A7E1	6711730	5575870	5284330	6788890	5072500	5678160	5262080	5623060	5374990	5607020	5671220	5525020	5509360	6290250	6785690	6288300	7346320	6039580	6759990	6384400	6629740	6594590	6967200	6943310
P0AES2	418767	704634	704964	384838	674286	637957	668486	561392	610576	567491	624622	575734	810744	504187	417834	500491	422156	466647	390478	438858	476946	408742	465823	410952
P0AED9	511138	429153	394616	514119	425637	373103	421985	417747	438802	414976	374481	408982	437104	348492	523511	523684	518107	519578	516482	509327	520744	557418	543406	533786
P0A9J4	553181	403528	447666	561618	397401	326571	405353	445968	377003	383869	380474	401474	369718	348567	505576	511707	538370	563218	558155	581535	619036	599994	592559	558350
P0AB14	5845780	6933070	6669250	5884070	6780360	8158580	6702480	7431450	7080460	7471170	8019220	6283530	6040400	7905990	6387100	4990080	6981640	4919730	6119650	6144860	6427180	5386790	6423760	5617460
P10346	2548100	3208010	3095000	2608050	3169730	3355240	3364580	3092180	3637210	3330070	3239900	3322660	3012730	2839160	2370320	2617260	2452240	2452200	2586090	2583910	2413030	2554620	2524070	2328780
P27249	2964130	2847790	2753910	3086910	3138090	1984940	3266720	2801350	2774190	2353130	2214290	3043700	3064870	2374640	2953500	3160550	2717910	3275020	3029360	3134370	3071340	3169100	3190380	3072620
P0A832	3385020	2904620	2721900	3408080	3301240	2462850	2977500	3056850	2961150	2635670	2726830	3330550	3141700	2709220	3444380	3619480	3184460	3625500	3624990	3433450	3165400	3310180	3537650	3346580
P07648	576131	580732	578470	588466	605515	465771	603566	568580	572196	546112	457386	601355	687219	525501	609848	565479	513934	612491	584564	585510	519299	620666	545923	582221
P27828	1306720	915027	856950	1344740	892666	824223	964932	920291	988564	879518	952570	923191	839926	892549	1301550	1236510	1245670	1305220	1314790	1311160	1224870	1305780	1338060	1222080
P27431	1873060	2210340	2087720	1874220	2177230	2113500	2149350	2164740	2063290	2227390	2254360	2217150	2272780	2280990	1918430	1980690	2023390	1809970	1880540	1935670	1886850	1833130	1934350	1944690
