"rowname"	"DDA_NVG_D5_1"	"DDA_NVG_D6_1"	"DDA_NVG_F7_1"	"DDA_NVG_M8_1"	"DDA_NVG_D5_2"	"DDA_NVG_D6_2"	"DDA_NVG_F7_2"	"DDA_NVG_M8_2"	"DDA_NVG_D5_3"	"DDA_NVG_D6_3"	"DDA_NVG_F7_3"	"DDA_NVG_M8_3"
"H/ACA ribonucleoprotein complex subunit 4"	19.0966800963169	18.9289412619167	18.8754563617813	18.9332178150755	19.1852034872995	18.9792429446147	19.041875712588	18.9555151258301	19.1529614180346	18.863521794147	18.9445940716466	19.0434604760303
"HD domain-containing protein 2"	17.9558087494995	17.7847527097511	18.0200550743204	18.1745244598443	18.0293209288266	18.0376708380737	18.2187822707867	NA	17.9519101238644	17.6137796401542	18.0082433258524	18.0203864413105
"Heat shock 70 kDa protein 1-like"	19.5669964421016	17.0466219157437	17.1149538639768	17.2502646143179	17.0091914980552	17.2019652409664	17.0537923590792	17.2202613184462	NA	17.0553788326403	17.0684956091423	16.9893582885836
"Heat shock 70 kDa protein 4"	19.6704374310383	19.5809204584497	19.6651661879617	19.7622063076715	19.7227025675681	19.6251463693695	19.6272816574343	19.7200299508145	19.7365780582273	19.5996117511154	19.6092213977577	19.6742153430728
"Heat shock 70 kDa protein 4L"	18.0880924842395	18.0099951001438	18.1614433395398	18.0943552657534	18.0774318416683	18.0357983052347	18.4928846951158	18.0840064392293	18.3585356834091	18.0708720211882	18.1201488720844	18.1200610622428
"Heat shock cognate 71 kDa protein"	21.4006346047374	21.3748368510905	21.3854827561349	21.3422884235861	21.4248286308618	21.3659006649395	21.351031940951	21.4117343236479	21.4285520502646	21.3516142161518	21.3230921729734	21.2636077338581
"Heat shock protein 105 kDa"	19.3613136498421	19.538970688421	19.3906093295	19.3165268757401	19.3705330229416	19.5481818825122	19.3749908222219	19.1055352261641	19.2894631199693	19.4526208661905	19.4026262681624	19.0850687636624
"Heat shock protein 75 kDa, mitochondrial"	19.4759012308124	19.2371557901952	19.3979165444594	19.0089556760803	19.4793132867404	19.3142507474877	19.3773093544392	19.2074526623944	19.5466606722069	19.1994393049258	19.4256203244849	19.0128913330698
"Heat shock protein beta-1"	19.3225647490476	19.6744524742006	19.0918645427188	17.9033933042008	19.304871318493	19.772232471995	19.0974579316421	18.803990637487	18.9781776981837	19.5192874770443	19.0125826381843	18.3856262166773
"Heat shock protein HSP 90-alpha"	21.2219454426875	21.119543200458	21.1846170400515	21.0766089007786	21.2191993281182	21.381009436736	21.2881887017126	21.1127365500419	21.2018908348463	21.2659129611675	21.155828322226	21.1007843274506
"Heat shock protein HSP 90-beta"	21.1927757814897	21.1792599032087	21.1241768551556	21.0609708392589	21.3380736739468	21.2283039523982	21.2354226494408	21.1303949231746	21.2009594184092	21.1804137089535	21.1140963272124	21.09662456804
"Helicase SKI2W"	NA	17.1814006523526	17.2910294187102	17.7016283520694	17.4140505885	16.7055520119476	17.0831675725325	16.8912412312178	16.5215239173888	17.7235158912472	17.5026815225565	17.4953772928047
"Hematological and neurological expressed 1-like protein"	17.8101611357704	17.9618766959458	17.8682370082494	17.924724030666	17.9487184752581	17.7636265109659	17.641055974207	18.1051935262166	17.9064409239894	17.7911439283794	17.9603884583645	17.9938312874969
"Hematopoietic lineage cell-specific protein"	19.6852508263705	19.7242128354307	19.6135793112354	19.7819245984162	19.8365086446174	19.7557441680597	19.6731791958269	19.7671400838787	19.8550938547601	19.7945721146229	19.6677204106327	19.739941989263
"Heme oxygenase 2"	17.4911506422376	16.8764844820931	17.7345967735576	17.5776071099223	17.8019984927744	17.2546086441564	NA	17.445572342769	17.3907568485189	17.4153390862527	17.7240747506281	17.3670437091582
"Hemoglobin subunit alpha"	20.7006471994446	20.9601613514925	20.4226829963555	19.8308248291653	20.7718481456705	20.992835384192	20.7986346168169	20.2596925622992	20.8404952650842	21.0084976836065	20.6505093348328	20.1549149609203
"Heparan sulfate 2-O-sulfotransferase 1"	17.0040985691757	17.3730174768699	17.2353192386043	17.0166253739934	17.8021099883509	17.1978012922644	17.5071598770724	18.5881698820304	16.7004216560525	16.8511370516543	NA	17.0987672489924
"Hepatocyte growth factor-regulated tyrosine kinase substrate"	17.3768821954669	17.4495440970818	17.6306112339826	17.7669289431769	17.5252454941092	17.5829907561782	17.3194280438982	17.704226725404	17.3765304508274	17.3471672969073	17.5618090299206	17.4317593900362
"Hepatoma-derived growth factor"	19.2193839671178	19.3837492249309	19.1164079757121	19.2960288475563	19.3858424050389	19.3135319971471	19.1857930233232	19.48523312703	19.3206132091741	19.2335223454755	19.0542562424339	19.328780386222
"Hepatoma-derived growth factor-related protein 2"	17.0491890681495	17.6170599547749	18.0594359039632	18.1440551179594	18.2576356800416	17.9428341133238	16.9704160149744	17.906727755616	18.4319642742448	19.1504031379228	17.0653663496456	18.2272103857281
"Heterochromatin protein 1-binding protein 3"	18.3682926357639	18.1661099345983	18.3071529804132	17.8814935709575	18.4039002320946	18.1832448030461	18.1934866227461	18.2748543177344	18.3143457937691	18.4555609321651	18.1064664016697	18.1710119671273
"Heterogeneous nuclear ribonucleoprotein A/B"	19.2719167366701	19.1665250414968	19.3082659072302	19.6026876675412	19.2774100551294	19.0024318566241	19.4594014382496	19.0441075924289	19.4683436952718	19.1092796699191	19.5550068330708	19.5182341934285
"Heterogeneous nuclear ribonucleoprotein A0"	19.9518503043563	19.9638969937288	20.0237180164447	20.0913038510226	20.2128918171796	20.028183289635	20.0100084161253	20.1066459381782	20.024682959537	19.7503756187026	19.9483743441735	19.9870467210425
"Heterogeneous nuclear ribonucleoprotein A3"	20.6218617560327	20.8351836613204	20.7058275721798	20.5850294479094	20.8461307872028	20.6756134956134	20.6873535418958	20.7813942260675	20.6489040665692	20.6956013205011	20.6899554605194	20.6565430891718
"Heterogeneous nuclear ribonucleoprotein D-like"	19.1306276352282	19.1682911939166	19.0721947747448	19.3920366542883	19.2029594535013	19.0772829324585	19.0953545084677	19.2794280656616	19.1125508128762	18.9898536362227	19.1462601009688	19.1901077107861
"Heterogeneous nuclear ribonucleoprotein D0"	20.9996917192254	21.0043007428182	20.9298038373793	21.0932504140901	21.1740669709785	21.0666475795219	21.0094481993816	21.2626045690254	21.0447770109172	20.8144115258179	21.1353907860091	21.0779273036783
"Heterogeneous nuclear ribonucleoprotein H2"	18.2965155367775	18.2382196489211	18.2037136109831	18.1491920160728	18.229650431414	18.1192312269661	18.1408207612192	18.0993986162557	18.2111729622064	18.1156558383539	18.1137430289981	18.1090919758579
"Heterogeneous nuclear ribonucleoprotein H3"	19.5584815948917	19.3814023084725	19.3965398011854	19.295129395028	19.6321105082077	19.4977359476227	19.4345372664191	19.5059698341617	19.5644571511773	19.5310934108372	19.3648820235077	19.4583486036764
"Heterogeneous nuclear ribonucleoprotein K"	21.2242564518498	21.208304102884	21.1445031716702	21.2441006740676	21.3010655041664	21.1942299968545	21.1334076956078	21.2561917049113	21.3105844254271	21.1684801142723	21.1977382362478	21.3278859121485
"Heterogeneous nuclear ribonucleoprotein L"	20.2934710483671	20.2235074504062	20.2081807597965	20.3506240878148	20.3953902388684	20.3461695066117	20.2394879001021	20.3193382907543	20.3487536589875	20.1979405882327	20.218256805342	20.2317203376805
"Heterogeneous nuclear ribonucleoprotein M"	20.4946398770953	20.4501757015423	20.3645382713909	20.4760560430357	20.5252004576301	20.4595695149749	20.3780765744428	20.4684148269852	20.6930235688601	20.3507778428765	20.399070784585	20.3522301113545
"Heterogeneous nuclear ribonucleoprotein Q"	19.9723645492721	19.7456457005643	19.9016153597893	19.9246568349169	20.0386567054464	19.8626143133349	20.0103388220307	19.9841366390695	20.0165113710634	19.9035846657888	19.9654933673274	19.8918514914531
"Heterogeneous nuclear ribonucleoprotein R"	19.7218832796046	19.5610382112435	19.5351435145735	19.4674568038546	19.5376722537161	19.3568555906533	19.4864142012972	19.4465161975205	19.6204760793385	19.3427965534511	19.4686214608903	19.4958167751789
"Heterogeneous nuclear ribonucleoprotein U"	21.1907315128093	20.954288788185	20.920769843096	20.9891704880828	21.1990192462493	20.9682375763172	20.8744237874149	20.9937418720322	21.1906118442565	20.9603308966592	20.8037894667471	20.9043267313028
"Heterogeneous nuclear ribonucleoprotein U-like protein 1"	19.2702887819134	19.0997366607288	19.0679561834609	19.3455460667068	19.3612030514223	19.0451506537471	18.9353490897482	19.2925268617175	19.3986819719182	19.0342903458806	19.0211678920988	19.1664183327272
"Heterogeneous nuclear ribonucleoprotein U-like protein 2"	19.691221511437	19.6092019763348	19.6719110312817	19.6134175613876	19.7671086641912	19.5885688035384	19.6960985108227	19.7297783655196	19.7553302729701	19.6424606996151	19.6194614431545	19.6320144365866
"Heterogeneous nuclear ribonucleoproteins A2/B1"	21.7800153405012	21.7748337018758	21.5547301380806	21.7362378011229	21.8687465569712	21.7547094673716	21.6679793704818	21.8676619893183	21.7659359238842	21.7246340857772	21.8033716998294	21.8371712026955
"Heterogeneous nuclear ribonucleoproteins C1/C2"	21.3712165494806	21.0849770089949	21.1497567142257	21.2334892971884	21.53580990448	21.332252554503	21.2498251064652	21.1955422956325	21.3234923145353	21.1943115643243	21.1487015481012	21.1301859274619
"High mobility group nucleosome-binding domain-containing protein 5"	18.8787691617667	18.4585851218463	18.5915197992934	19.0957081029038	18.9610948952487	18.7623506922832	18.7985949188932	19.2227890960122	18.673997574133	18.8199505617188	18.4259130200325	19.2811307859302
"High mobility group protein B1"	20.8177629282512	20.8916176243908	20.8028035387923	21.0029257723103	20.9336868069105	20.7691043479076	20.6054297759902	20.976967055727	20.7759574608564	20.8166193005826	20.6467899598479	20.8604975146606
"High mobility group protein B2"	20.4398232682541	20.3976026422036	20.1334445772106	20.6963367107495	20.5080110898896	20.3961523317798	20.159016666069	20.5976107950383	20.5188448860143	20.4004034240536	20.2429336421222	20.604347142447
"High mobility group protein HMG-I/HMG-Y"	19.9125245904959	20.042608585896	19.6600976987191	19.8687987170876	20.1737470411498	20.283403323781	19.9088953812451	19.9843324830251	20.4397011703482	20.1028200893969	20.1231627243557	19.8232784990909
"Histidine triad nucleotide-binding protein 1"	19.9236957811034	19.9389430323622	20.0248075864535	20.1176391289077	19.9807294170668	19.9824982588977	19.8149289406331	20.0082286685669	19.9796998663391	19.8762362462734	20.0483213761481	19.99732252635
"Histidine triad nucleotide-binding protein 2, mitochondrial"	18.9416061274577	19.1690018965062	19.1176162831538	19.330583701582	18.797306485045	18.7783502302518	18.7595899587963	18.7904727230375	18.4164289353617	18.3128503851544	18.8679357699699	18.9841322575438
"Histidine--tRNA ligase, cytoplasmic"	18.7239061864036	19.0478822617751	18.899874255646	19.0650162607747	18.8393122005526	18.8874000523471	19.0104556787202	18.9658326566568	18.7306583438795	18.7678853629234	19.0622436013695	19.0485252827596
"Histone acetyltransferase type B catalytic subunit"	17.4331492074339	17.5245890770638	17.4909723439098	17.8199926531711	17.2476843279411	17.5336467484672	17.3299591832928	17.9436537689404	17.5085666792406	17.4279109127096	17.365475317014	17.8828852448681
"Histone deacetylase complex subunit SAP18"	18.9646756712771	18.6928761837781	18.8849084333502	19.0434765709706	19.0654301836902	19.150961247519	18.9841905897675	19.0584315093109	19.2475977434512	NA	18.1889947223442	18.7596825883339
"Histone H1.2"	19.4034601772181	19.4605871452093	18.8898887522963	19.2699988603563	19.5516147049375	19.4385345814543	18.6645671354419	19.2186820867388	NA	19.3463128616769	18.810786301608	19.2294732858923
"Histone H1.3"	18.4585543964546	18.3852815196747	NA	18.5725430933358	18.6319136443149	18.405922373051	17.9960022349943	18.4792326309762	18.483373813365	18.2131029158164	18.0010051434493	18.2520135408052
"Histone H1.5"	20.0862533830358	20.0347542402867	19.6150070611447	19.5966054362928	20.1545359547313	20.0496810513633	19.6110116278836	19.7859597894962	20.2366587013657	20.1075809857987	19.6420648871299	19.6458478080577
"Histone H1x"	20.2755201842876	20.0281116614959	20.3576607252397	19.9507071033072	20.3161171404944	20.2211410184515	19.7099447641513	19.8201304774097	20.2575592073929	20.2423895552049	20.1411695020708	19.7515685735743
"Histone H3"	21.1406078225172	20.9435945402152	20.5425683013341	20.9296408206826	21.2076046919274	20.7501490002661	20.5481661714567	20.4875437960483	21.1936752368923	20.7556092167227	20.476610269112	20.5898778431867
"Histone H4"	22.7850414037236	22.4801970799424	22.3268483641527	22.4645122476088	22.7813507216659	22.459171166924	22.4840059567298	22.366116292468	22.765664793753	22.5382689615672	22.438977066666	22.3729324690708
"Histone-arginine methyltransferase CARM1"	18.3034611959182	18.2902326527974	18.2062384830004	18.3511019282359	18.3207958928984	18.3446008710052	18.527655922042	18.3821637032921	18.8074078360441	18.3168394120883	18.4577672576552	18.2548565455779
"Histone-binding protein RBBP4"	19.3220762409412	19.3415840603295	19.2208218151548	19.6647049172824	19.3751689133398	19.2807115688722	19.1701276384436	19.5575527128308	19.4165589918977	19.2494214714609	19.1749571355056	19.3922446279888
"Histone-binding protein RBBP7"	18.6332974780331	18.4196040669132	18.5407934702919	18.6298266377058	18.4511036764874	18.7643685236351	18.2459526802254	18.6130128240723	18.4836359994076	18.5053767403059	18.1777866784315	18.5192341832297
"HIV Tat-specific factor 1"	16.9425567279339	17.0913823946068	16.5335678011077	NA	18.2700707582899	17.2327021134858	16.9187328035898	17.9941887326516	18.0550303882427	17.5175346175569	16.6381448635219	17.7515698966246
"HLA class I histocompatibility antigen, alpha chain E"	17.6004089279927	17.8919095750605	17.0574024124973	18.2310306410449	17.441848675636	17.9388742007319	18.0816637010659	18.3436055898149	17.7328172642591	17.7313979765038	17.7093833390435	18.2992680875032
"HLA class I histocompatibility antigen, alpha chain F"	18.2460055746341	18.0895397933283	18.0965142782382	18.3368982394647	18.127280146712	18.2274932355502	18.4445086508172	18.6205850561342	18.1768608691592	17.8871310361925	18.1241906730278	18.0829220606303
"HLA class I histocompatibility antigen, alpha chain G"	19.385609247422	19.5169235609613	19.5253745029259	19.2298316002582	19.5254738916852	19.4889369125952	19.6400346503062	19.3812562679264	19.4217169542622	19.5265996077925	19.5316167822989	19.3480696624822
"HLA class II histocompatibility antigen, DP alpha 1 chain"	19.7893827994507	19.6249706772923	19.3897984586888	19.9924193041157	19.8126563342636	19.8010308117317	18.988056423828	20.2156569345525	19.5499537186523	19.8145569214326	18.8299295031576	20.1098164268632
"HLA class II histocompatibility antigen, DQ alpha 1 chain"	18.7601428156029	NA	18.4557002484017	18.9070145407079	18.7061533288576	18.6044747977129	18.3684832598002	18.8279744199321	18.7528890608694	18.6000078544457	18.3815284513644	NA
"HLA class II histocompatibility antigen, DR alpha chain"	20.7202027937447	20.7041655248189	20.5989686644012	20.6577841059911	20.6960736004025	20.6665031240972	20.8969283476747	20.613047726626	20.7242627589954	20.7498825590516	20.6389031135717	20.6513091580057
"HLA class II histocompatibility antigen, DR beta 5 chain"	20.6524175981427	20.719160420291	21.1046069956759	21.0185044610968	20.7565937988033	20.8504780342222	20.8378269080605	21.1133233533783	20.7613734660961	20.7073449588474	21.1225885645593	20.9669690101929
"Huntingtin"	17.7672865565193	18.0044119051407	17.7643677461664	18.1109567533613	17.6898178701387	17.7468893991365	17.8792532570391	18.137713503575	17.9622245909764	17.787107709931	17.8430193888531	18.1061021306392
"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial"	NA	18.7070000553863	19.1471156302418	18.7325269480194	18.9560442622107	18.7578700102779	18.772932090291	NA	19.2213576505823	18.4407996515853	19.0230454175234	18.6640512424504
"Hydroxyacylglutathione hydrolase, mitochondrial"	18.7923081533395	16.8468819753413	16.9645607114874	17.7903754630437	17.6422714987505	17.8694994504715	17.0488976765588	18.2681641189581	17.8137440974203	19.1318506433222	18.1808516863893	17.6612181120472
"Hydroxymethylglutaryl-CoA lyase, mitochondrial"	18.2976697649164	18.3953106259683	18.4794578984436	18.4175028096231	18.3014674067343	18.3291009784808	18.4189126439088	18.2544428475128	18.2904081685586	18.1375242806688	18.3981498833838	18.1602017038618
"Hydroxymethylglutaryl-CoA synthase, cytoplasmic"	18.1998065710925	17.8383128838555	18.6379810547367	NA	18.6045509984033	16.9349917481779	18.5788804788027	18.2863211550005	NA	NA	18.6468980051887	18.0656655808367
"Hydroxysteroid dehydrogenase-like protein 2"	18.1872266142584	18.5559352589382	18.3081927141808	18.5520755706852	18.3430155853071	18.5116677660378	18.110247755203	18.8269561114608	18.494340788048	18.3877451138159	18.1219959629452	18.514120037053
"Hypoxanthine-guanine phosphoribosyltransferase"	18.9278354585786	19.0441389673441	19.4326882174599	19.3454378109539	19.2825435494148	19.346477348965	19.25315242315	19.3389338780823	19.3518798698703	18.8117456276254	19.3200170209862	19.2913792158359
"Hypoxia up-regulated protein 1"	19.2140790870815	19.7493377578913	19.9907260644244	19.0941358980231	19.1806687108632	19.7641942631518	20.0255180069302	19.1078083492268	19.2772740184544	19.717929039797	19.9872715554254	19.1585554921103
"Ig kappa chain C region"	20.541133693668	20.4133928199881	20.9565717304767	NA	20.073188905807	20.0625903551517	20.6640412914416	18.5301133240955	19.7109919500495	20.007540890411	20.6232291017572	17.8336824724381
"Ig mu chain C region"	18.1005227151625	20.4857608590991	21.6480907179996	18.8973592316494	18.3041729881232	20.4437151743551	21.7839669133635	18.9282887036925	18.4462568223159	20.4434571730963	21.7086635249442	18.8941428868455
"Immunity-related GTPase family Q protein"	17.0801980563379	17.4581775483505	18.0212675036462	17.0815903832955	NA	17.249286427145	17.3704091560388	NA	17.2315471641247	NA	17.5049055842231	17.2541035222405
"Immunoglobulin-binding protein 1"	17.5241248262325	17.6752976417567	18.1259906414131	18.5838998122483	18.7104360790321	18.1335817029689	17.8636999441784	17.7835762356181	18.0011487312034	17.7476856074569	17.3701907218871	NA
"Importin subunit alpha-3"	19.0067573203005	19.6528283042099	19.0098721086718	19.2296482604494	19.2322735062316	19.1743568754351	19.0684372738163	19.4343430784173	19.3108286615984	19.1301292169529	19.4152175837887	19.2669422226276
"Importin subunit beta-1"	20.0910206327025	20.013878226147	20.1847828924866	20.1449759852046	20.1133501010926	20.1838602047608	20.1371967009002	20.2699843802248	20.0919598085953	19.9677951487896	20.1274741514515	20.131906961629
"Importin-4"	18.1055638289929	18.1054123551409	18.1292904567905	18.1666862863485	18.1354435422674	17.8740113916719	18.132710031496	18.1547500021395	18.1620479496912	18.2311910660329	18.1466485697312	18.2531081376509
"Importin-5"	19.1592316731203	19.07735958655	19.3144889417036	19.2732837430176	19.2022115944603	19.2555856152188	19.1916248234356	19.3489978741548	19.1636242810683	18.9057559845899	19.2052716526535	19.2269998264456
"Importin-7"	17.818997837362	17.6318573439113	18.0034601836795	18.2416197030359	17.927080727643	17.9184620881832	18.006908887413	18.4891322234959	17.9655669596554	17.7666640672719	17.7775763782363	17.874487323937
"Inorganic pyrophosphatase"	20.2101416458085	19.9349557900998	19.9636593885465	20.0208325275655	20.1219210903182	20.04898411053	20.0747925630097	20.0998081985113	20.1455473553026	19.9890651555306	20.026616743106	20.0576538436038
"Inorganic pyrophosphatase 2, mitochondrial"	18.8860090310468	18.6111173711234	19.0521289744958	19.0833539583987	18.8953799327036	18.7174975618383	18.7345743538876	18.9926406455753	18.9397434305608	18.764245766892	18.9535591173217	18.9897500487491
"Inosine triphosphate pyrophosphatase"	18.4540111066013	18.2732253298768	18.4852399127793	18.4220546304124	18.7557841882914	18.6745560397776	18.4493683608314	18.4481980913101	18.2919129415644	18.2730155523844	18.5136523557319	18.3605070621512
"Inosine-5-monophosphate dehydrogenase 2"	19.9911564158823	19.8663179573613	19.77092299496	19.6217438489917	19.8934249819509	19.807608957148	19.7944970732514	19.7684575174554	19.9015825347506	19.7544945539177	19.7369639418019	19.6784960247477
"Inositol 1,4,5-trisphosphate receptor type 2"	18.7898549535552	18.1500223642581	18.7144945879858	17.6755608112129	NA	18.7318709105818	18.1216454351539	17.9341886728351	18.6688605585089	18.3018969669529	18.4934917516041	17.8281457593273
"Inositol monophosphatase 1"	18.5797362417243	18.5825757898512	18.6013996258061	18.6545513612167	18.5892023511917	18.5890372989856	18.5948890010676	18.7745803542981	18.4040132179963	18.4801168427095	18.6899847859881	18.7047111134862
"Insulin-degrading enzyme"	18.0196060727576	18.0791601427035	18.0690132781782	17.9043232937972	18.3177046291708	17.8201606320992	18.0477577572103	18.1089705569098	18.330395113015	17.4961300705661	17.7611336100506	17.7755009692075
"Insulin-like growth factor 2 mRNA-binding protein 3"	18.5227463789667	18.5616768841926	18.6698794544453	18.6988119922437	18.5559334736034	18.4411944294499	18.5109282720935	18.6784286455414	18.5401640533223	18.4335513927463	18.5394791443124	18.656832081529
"Integrator complex subunit 3"	17.6988483789225	17.9580696340493	17.9940723778983	NA	17.868125113757	16.9388648520513	18.0980913082529	18.4042073603238	17.7687015340239	18.1968483451111	17.3744814985898	18.3546580194957
"Integrin alpha-4"	18.3494553295845	NA	19.488677280451	19.4381443651472	19.1318945392189	18.7386113736656	NA	17.8010971701575	18.9060046636304	18.8198177596001	20.0153905090226	18.9298104734937
"Integrin-linked kinase-associated serine/threonine phosphatase 2C"	18.4928335365735	18.3678545201308	17.7891787610972	18.8601013543745	19.439521252826	18.8792509708054	18.1781157217162	18.7884318315461	19.0386156968539	17.9871346050268	NA	18.0416354305815
"Integrin-linked protein kinase"	16.9345473694464	17.2410454999659	17.207787970174	17.2929224057485	17.062148538655	17.0913700050831	17.1839058398649	17.2796946324377	17.0203379258786	17.5662290893147	NA	16.8425065513965
"Intercellular adhesion molecule 1"	18.0247652636055	18.7275738373153	18.8438103300596	18.7845728872479	18.0275703781685	18.8062507519818	18.7374700533723	18.4935619874439	18.3658287778276	18.6914404419367	18.8499669880363	18.6182068972641
"Intercellular adhesion molecule 3"	18.269429321598	18.1996230439611	18.3146700347133	18.006079622731	18.1822210147605	18.0478555800669	18.226178924393	18.1670400843568	18.2762699206582	18.1309647020369	18.1599423369229	18.1378621765925
"Interferon regulatory factor 2-binding protein 2"	17.8913438567124	17.2562543568947	17.4641639320559	17.7243694196076	17.6940577013973	17.321745023001	17.1209306668623	17.6714756804257	17.9427572203536	17.3944414417546	17.4627579978575	17.7040350418824
"Interferon regulatory factor 4"	19.369140512622	19.3674834550753	19.0869117834664	18.9976522336916	19.4525783865005	19.2692066857565	19.0603166483223	18.9586623267064	19.4376037927393	19.3082200409536	19.0938154553971	18.9925510959845
"Interferon regulatory factor 5"	17.9009757109516	17.6321022206444	17.5310353025351	17.8186173588853	17.7139599975711	17.7743250243801	17.6372347318431	17.9165231177912	17.52632892627	17.6190449292282	17.723240828051	17.5713729033487
"Interferon-induced 35 kDa protein"	18.7910306081975	18.9400753648003	18.3425036460542	18.8076321769002	18.9416076715502	18.8647020110349	18.7787090715915	19.0014835624495	18.7927761396049	18.8194157623542	18.9693315241245	19.2796667719861
"Interferon-induced GTP-binding protein Mx2"	18.9360438745959	18.6441677895119	19.2544529322253	19.3215129641552	19.0964791004173	18.7932908017265	19.3289343171829	19.2968097385369	19.0327093227904	18.8942617708334	19.1887031448995	19.2394904578976
"Interferon-induced helicase C domain-containing protein 1"	17.7056044961842	17.8487533093577	17.8561032256158	17.8546396068146	17.9021009041571	17.5642109450065	17.7625793437642	17.9068597966671	17.7750783229697	17.8543188286503	17.7058922229668	17.8962233143399
"Interferon-induced protein 44"	18.6091445864378	18.5091636493524	18.4678405879516	18.502165820942	18.5534937835002	18.5312284827885	18.5850765865933	18.5715878311441	18.5716867570011	18.3345110214354	18.4913360536466	18.4031991413549
"Interferon-induced protein 44-like"	18.4853767025469	18.3261584810564	18.5551859427913	18.4708988721684	18.6101903601933	18.4399039902801	18.6496059370341	18.4169754832571	18.4840297274978	18.4247954684653	18.4469513156463	18.4149869846576
"Interferon-induced protein with tetratricopeptide repeats 1"	18.2228880401595	18.2372426128653	17.7914289941203	18.8740726583872	18.1832593195561	18.0652408887778	17.9581720623153	18.9457283274034	18.2238503206509	17.95168989741	18.1510953500707	18.8641707783998
"Interferon-induced protein with tetratricopeptide repeats 2"	17.4561306768889	17.3287489922481	17.3385282691917	17.7076175934939	17.4330672942277	17.4669851201513	17.2930691305253	17.7939851748903	17.3533932868895	17.352935148615	17.2492637839869	17.7598178524962
"Interferon-induced protein with tetratricopeptide repeats 3"	18.7270100936192	18.4091563766048	18.4847650458363	19.2352346930799	18.579739233026	18.3623363337742	18.3881775096743	19.2857259639047	18.6102959703233	18.4322566558794	18.5028947746567	19.2297742272987
"Interferon-induced protein with tetratricopeptide repeats 5"	17.624608190768	17.8185645975861	17.5384743605007	17.6762524991165	17.8564403003728	17.7700677083512	18.0156976897981	18.1510105010158	18.1015789828976	17.7576284102977	17.6401720921631	18.2709497729496
"Interferon-induced, double-stranded RNA-activated protein kinase"	18.9826254231874	18.8359383771922	18.8449066405023	19.1610900568204	18.8577582991932	18.9047432201063	18.7825704168894	19.1969705867748	18.9314276277377	18.8700557094235	19.0262690039405	19.0491364932204
"Interferon-inducible double-stranded RNA-dependent protein kinase activator A"	17.8100317587739	17.9401842672466	18.0417399756807	18.2869161188509	18.1793828995214	18.1157200747034	17.9054516947502	18.0575279388523	17.9791602669818	17.6919404488861	17.9513721098517	17.9743740208751
"Interferon-stimulated gene 20 kDa protein"	18.8598189872564	18.9259679160546	18.745489002024	18.7025662408481	18.8625555936502	19.2312701255256	18.7327417227156	18.9230808999842	18.9292595805919	19.1148669923278	18.8123910091286	18.9648701669754
"Interleukin enhancer-binding factor 2"	19.7124938298338	19.7057656573949	19.4713250550856	19.8386083405485	19.6728387186677	19.5472733299431	19.5498010010432	19.700422936141	19.6542851268589	19.3534289611839	19.4729969346697	19.71922693319
"Interleukin enhancer-binding factor 3"	19.4388015542185	19.27108718042	19.3043249273887	19.3557030370507	19.4505641489301	19.3413580424012	19.3668700566002	19.534030220702	19.5082296942698	19.3722852150484	19.389237442154	19.4303528362846
"Involucrin"	17.3438079688402	16.4095391719527	16.8436059463856	17.2016004980904	17.875700845942	NA	16.6766236497179	17.0674163833946	17.1532587162538	16.2119496373708	16.7438570373064	16.8724108961176
"Isoamyl acetate-hydrolyzing esterase 1 homolog"	NA	17.6265822261784	17.818750224459	NA	17.4790565996907	17.6894501082946	17.5036033388352	17.237821667893	17.4722283321304	NA	NA	17.6137163811717
"Isobutyryl-CoA dehydrogenase, mitochondrial"	17.2651915757438	16.9604483205353	17.3185518145325	NA	17.1811791381904	16.9026736575436	17.225836562796	17.408680824648	17.105414619419	NA	17.3481399105466	16.821241095581
"Isochorismatase domain-containing protein 1"	17.5529546364724	17.3311284252471	17.7092296252898	17.7294287999461	17.8794285812213	17.8117165168273	17.9695471553726	17.8900627222916	18.1085466028922	18.2093080047452	18.2266746930682	NA
"Isochorismatase domain-containing protein 2, mitochondrial"	17.8319992779032	18.6945518843614	17.9475039521138	18.1632052594846	17.7847377143639	17.6598954757181	18.3318850029797	17.4153991754451	17.6403939748824	18.3668254211779	18.8065221838663	17.7098842437934
"Isocitrate dehydrogenase [NADP], mitochondrial"	18.5498245473868	18.9851845350426	19.2555458887468	19.1192578632674	18.6590028759586	18.8074078534551	18.8219016277878	19.1382183290972	18.6025989627409	19.1292603365121	18.7783420720504	19.1500640540282
"Isoleucine--tRNA ligase, cytoplasmic"	19.3797159902553	19.2900697360216	19.4846520799493	19.3643762212327	19.5085161562108	19.3333336768255	19.3732733545551	19.4186024495636	19.5398886871944	19.39574675617	19.3765175090603	19.2795872666707
"Isoleucine--tRNA ligase, mitochondrial"	18.1902725789009	17.8604337682733	18.3658759844052	17.9763103634715	18.2403040825026	17.9646430770951	17.9728881468284	18.2121258008677	17.9969290902898	17.4068583594043	18.0573113416914	18.0168299937917
"Isopentenyl-diphosphate Delta-isomerase 1"	18.2225260382883	17.6213177700141	17.6403360454879	19.0818373837185	17.5400235643639	17.5886085652363	18.2297336898121	18.0342376107366	17.6665584305185	17.6151910825081	17.8845054033635	18.3099774489899
