rowname	DIA_BGI_D5_1	DIA_BGI_D6_1	DIA_BGI_F7_1	DIA_BGI_M8_1	DIA_BGI_D5_2	DIA_BGI_D6_2	DIA_BGI_F7_2	DIA_BGI_M8_2	DIA_BGI_D5_3	DIA_BGI_D6_3	DIA_BGI_F7_3	DIA_BGI_M8_3
Glutaredoxin-3	19.865104819559537	19.893409977276537	19.831931899867836	19.97322391921414	19.93016099184904	19.849173506688036	19.784657303387938	19.983959449858336	19.82907596673524	19.913939527547438	19.811674511788638	20.00741992169914
Eukaryotic initiation factor 4A-I	21.314995965034235	21.356638839874236	21.299754390128538	21.195703457086836	21.327897944713637	21.303518984927436	21.326423023312337	21.196701650971637	21.231468516088135	21.341645726889237	21.239403018776038	21.279382082656337
Rho GTPase-activating protein 10	18.32383134401954	17.396079738597837	17.57003122442714	18.127209400661037	18.136838573584637	17.923022247068538	18.07810388730314	17.89362623343924	18.06262526371414	18.100868319164437	18.21725471713944	17.506553389399137
Integrin beta	18.320293236769924	18.694017336512125	18.546773822311025	18.179251599290023		18.655126102703022	18.571392208151224	18.432309304211824	18.166641714003426	18.575173306397524	16.816705231443926	18.322480791103224
Enhancer of mRNA-decapping protein 3	18.285721942210948	18.449578522374747	17.718719774587747	17.919470033938648	17.471043134381446	18.17873886410445	18.92313668490575	17.41210383494315	18.100623345342747	18.033618441440346	19.062024934820847	18.095404850662447
5-AMP-activated protein kinase catalytic subunit alpha-1	19.17533660382798	18.32953261607268	18.387902651106078	18.39792319792538	17.80372998007968	18.92654254286298	18.99643200544418	18.44438012894588	18.35287894744728	18.430020486960778	18.63021710314908	18.58216991425538
Programmed cell death protein 2-like	17.683786494915207	17.526144404944507	17.453901940395607		17.771778563871305	17.449489509950705	17.295848166866907	17.276724597496006	17.958938943417706	17.387519881186904	17.162511484642806	17.334963102026006
WW domain-binding protein 11	19.251740863083675	19.083860429589976	19.095946959153576	19.277139166474377	19.068373685164076	19.122220922931877	19.047056560258877	19.380306092713077	19.323820833019777	18.964867967106876	19.113982548696075	19.077417223029276
AP-1 complex subunit beta-1	19.59201435498376	19.55370911593806	19.68949987076576	19.44090938390346	19.35485658806946	19.677575238807858	19.68102441807136	19.53660748157846	19.50855603958726	19.71341881106656	19.47724078833176	19.76796794561596
Conserved oligomeric Golgi complex subunit 7	18.388115094702975	18.106168611226476	18.270106597323775	17.830983865528076	18.269619411773174	18.439885368693773	18.261837077105074	18.200436843691673	18.035848171305375	17.925328515462873	18.336342075740973	17.518681415532875
Mitogen-activated protein kinase kinase kinase 4	17.77484214583889	18.31919872437879	17.869892431690392	18.53473941946529	18.65336333731969	18.39241883923809	17.50851835959999	17.955549879704492		18.56128389418259	18.06878816647589	16.09259830732249
Splicing factor, arginine/serine-rich 15	18.33773984537214	18.088441844123043	18.61900573186864	18.30090109543504	16.10568155249484	17.68234806786554	18.736184950707642	18.24454078798114	17.81867857784054	18.430173487566943	17.500318165197942	18.33893227393134
DCC-interacting protein 13-alpha	18.77435091492182	19.208241199539017	18.78410129478052	18.812732513392817	18.84652780333832	18.976911304651516	18.928755511322613	19.313901019467515	18.883441811327714	18.971088533623814	19.230701453938913	19.241974278826014
Probable ATP-dependent RNA helicase DDX47	18.99390173789088	18.72086343908198	19.013307809781885	18.52054789082858	18.844053709814986	18.76687465857448	18.870171115612685	18.621584532834085	18.78783828891148	18.32474930525958	19.11256099329178	18.525399911352686
60S ribosomal protein L22	21.35986088592828	21.514345265498182	21.77978519733768	21.642256894503582	21.70001092355378	21.629437494294482	21.46616384591118	21.55535629440718	21.614877025760382	21.67132377923538	21.66627530560498	21.67717294963458
ARF GTPase-activating protein GIT1	17.42637234999786		17.751596410448258	17.99513241416026	18.42707310583726	18.33199497057176	17.40745842634086	18.595825028421658	19.658314314383258	19.151153252302958	16.83074909617206	18.440664487779458
Nucleoplasmin-3	19.474258613490413	19.116806188012912	19.268230104746113	19.133301682165413	19.370978443936313	19.077429515922013	19.289009515416613	19.242520756348412	19.327003410730114	19.07060126096801	19.299087685447912	18.93484439434481
Transcriptional repressor p66-beta	18.706670709855164	18.523561300832863	18.38470854594206	18.787260069638464	18.76267586485446	18.537813355066863	18.688842253058162	18.636978547346963	18.574535405477263	18.392958337129762	18.44985087648726	18.693945371521863
NEDD8	19.98931127254558	19.725899184436482	19.880015298050782	18.701317322672082	19.806530750210083	19.649217543194883	19.91398467417558	20.13879257249998	20.11745354981938	19.874297054919182	20.18221583864748	19.12408916038148
Ras-related protein Rab-14	19.976458341960697	20.0119495597755	19.976515079585997	20.0689928421742	20.0108858798264	19.944262459532798	20.1193592317235	20.074952619320598	20.0310376670611	20.1317085934048	20.040383829859497	20.1246689084888
SNW domain-containing protein 1	18.823779162152313	18.91608134710081	18.912787987504213	18.970589327082713	18.87048648385901	18.73148455877441	18.875565457068813	18.89434053305371	18.69559773322081	18.688926246906913	18.877441799692512	18.89688972206531
BUB3-interacting and GLEBS motif-containing protein ZNF207	19.89802664733956	19.71851071335576	19.66004172006926	19.93066123700076	19.74451472192926	19.64799113004966	20.03427787984866	19.78707487596856	20.03784691314716	19.691953206130858	20.03475705340376	19.59929562714536
Glucose-6-phosphate 1-dehydrogenase	20.06723419484426	20.193844182639758	20.04252936453856	20.13281445453456	20.128468011066058	20.12252745187476	20.14155821515826	20.05359624125486	20.13473886690236	20.08187642842676	20.03228669316026	20.05602418085266
General transcription factor IIH subunit 1	20.14973800185818	18.263380247777476	19.349570874964478	23.452726298832676	18.441304664703377	19.046648557911578	18.130619067850375	17.901808791346077	15.498659050986978		20.75489201608198	16.592696493041277
Signal recognition particle 14 kDa protein	20.186997421519102	20.6545624790201	20.5516236668918	20.554250334986502	20.352023336980302	20.6112405685963	20.4609579265781	20.4824765793333	20.583927697087102	20.3974594238256	20.581668140749702	20.4860918804438
Glyoxylate reductase/hydroxypyruvate reductase	20.419385435989515	20.503112132200215	20.759396567760717	20.766134940721116	20.291545231908017	20.653261911823314	20.825806922781315	20.782368422635116	20.336548798994816	20.591469858829317	20.761903969011815	20.772473668667416
Eukaryotic translation initiation factor 4B	19.98560194448884	19.82580967886614	19.81734730052744	19.676378425257642	20.05246140345974	19.83795586311724	19.71008363313184	19.84530321215674	19.99832766292794	19.721607443806842	19.74452463353024	19.79557817128044
Ribosome biogenesis protein BMS1 homolog	18.64270193470628	18.527731857973983	18.13795847687568	18.467668724634983	18.83037859896498	18.08783872933278	18.419376987344183	18.689253435673482	18.881873211718382	18.54530067683098	18.42458882430898	18.190372819658982
Ubiquitin carboxyl-terminal hydrolase 5	19.756147268369315	19.787783672466013	19.753127324903513	19.823476274453615	19.828362166581712	19.790567093535714	19.686445515550012	19.792564459934912	19.788782235623014	19.770932576987114	19.764525282375615	19.859396103315312
1-acyl-sn-glycerol-3-phosphate acyltransferase gamma	20.159097638740818	20.060306351390818	20.29168905420152	19.91979072451542	20.12331348564952	19.930727351968418	20.10277881134952	19.26699694960752	19.806083646422717	19.74567147154642	20.26088731036932	19.549195246180318
Serine/threonine-protein phosphatase 1 regulatory subunit 10	18.07340486748115	17.99865013959285	18.07060455137525	17.79000615622015	17.47053298261305	17.72436519572965	17.24882744946785	17.63110870306575	18.18828419240685	17.63794880824385	18.08437718097585	18.02904184131505
Probable ATP-dependent RNA helicase DDX59	18.92671046440005	19.89762344729875	18.72742150000195	18.656438990004748	18.20754676563615	18.800462224273648	18.83293146899175	18.82422280554935	17.92383222570805	19.09886349865315	18.90788854677185	18.23096884629925
Translocon-associated protein subunit alpha	19.610396691912182	19.947927239540682	19.99265566011498	19.19826327668738	19.472794149320784	19.877226051175082	20.037094035021482	19.492523486822883	19.771100276033483	20.011036835079683	20.026538435323282	19.314817375756583
Brefeldin A-inhibited guanine nucleotide-exchange protein 2	18.286096254265296	18.129790919275298	17.850346683733598	18.199427522023395	18.407491490629496	17.929229158755795	18.620038485468296	18.438890250276998	17.991601431580698	18.124265864390697	18.922109077149898	18.049816850973098
Zinc finger protein 330	17.25540432666036	17.112619387856363	17.18420456090476	17.357011180775263	17.027495914555963	16.775660873792162	17.38834199217446	17.14925303042176	16.288585153485364	17.60750943937036	17.404321881618262	17.207418686407863
Glutaminase kidney isoform, mitochondrial	19.411609586068383	19.36642030123588	19.407707163786082	19.263967775323284	19.33466325965828	19.401300732106083	19.387845639179083	19.35503506964078	19.36588770556598	19.33154990075308	19.38108073721618	19.26945968834228
Nuclear autoantigenic sperm protein	20.4965077725011	20.487642144574604	20.396654532998003	20.5625423419476	20.5428754627207	20.459678493486603	20.433348546640403	20.553867852906702	20.5544861760765	20.584247205237602	20.3162360088847	20.768465972904803
Serine/threonine-protein phosphatase 4 regulatory subunit 3A	18.309286667909028	18.328654609680925	17.60472916888223	18.45573852456493	18.38526153698323	18.22049269088263	17.920978780717427	17.768047669107624	17.845755840413524	18.258736054779327	18.20154712406083	17.931770780917027
Ubiquitin-like domain-containing CTD phosphatase 1	18.51585980638881	19.09678756475811	19.29263349590321	19.39431153199941	18.91685878788801	18.18745405371961	19.16814210235631	19.38225931990491	19.10454707276511	18.92796815177461	18.87909738009981	19.42323410184181
2-5-oligoadenylate synthase 2	20.610141267063955	20.597812116205755	20.036161741031258	21.028265328898556	20.758005657534355	20.575133789672357	20.021508934508958	20.977043135439157	20.664821798312556	20.545163236644957	20.029061234921855	21.064465876090058
SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1	18.907322491038446	18.788952136744346	18.678785786472044	18.851089759749247	18.773761998776745	18.768848675375047	18.661808942903047	19.091855642886745	18.993504714303345	19.054326179161347	18.827620552514745	19.002635514513948
Sorting nexin-1	19.21342302074512	19.214246069617623	19.219397851045425	18.930008423343224	19.529361065806025	19.00580288518732	19.141313704103524	19.297749281192722	19.127925005485324	19.226982833276423	19.334141341858224	19.182838223278324
Proliferation-associated protein 2G4	21.431331792544373	21.510510536056874	21.469992145996176	21.520870318438774	21.432371468113075	21.446240825436075	21.507215484629274	21.580824198717476	21.494607693785774	21.453906123149373	21.606143113841576	21.554060316005675
Pre-mRNA-splicing factor CWC22 homolog	18.205866768242178	18.053024984992877	17.871443998651277	17.987918628476876	18.00727657649408	17.89843707774518	18.071734538918378	18.013070209198776	18.09060382726628	18.193988604152878	17.918260052801678	18.01705209366038
Glyceraldehyde-3-phosphate dehydrogenase	24.635700604690896	24.807727147648997	24.747759429035995	24.776447524551795	24.622064304989596	24.837393651876997	24.808003878985595	24.732512609983097	24.529931582430095	24.834034682650497	24.736378271129496	24.852868835392897
NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial	19.135747355667174	19.249999048291272	19.407032611887573	19.365854250870573	19.078206650316172	19.279232862883372	19.242598733722073	19.430455083132973	19.127034400056374	19.007016502905973	19.502434332072973	19.173268996228774
Anamorsin	19.305349595792006	19.523080721160806	19.449290789477008	19.390326046207008	19.415921503401805	19.641915094808006	19.057603919103705	19.465263104165007	19.519857028286108	19.235884701705608	19.193747049968607	19.493026635568405
