"rowname"	"DIA_BGI_D5_1"	"DIA_BGI_D6_1"	"DIA_BGI_F7_1"	"DIA_BGI_M8_1"	"DIA_BGI_D5_2"	"DIA_BGI_D6_2"	"DIA_BGI_F7_2"	"DIA_BGI_M8_2"	"DIA_BGI_D5_3"	"DIA_BGI_D6_3"	"DIA_BGI_F7_3"	"DIA_BGI_M8_3"
"Nucleolar RNA helicase 2"	19.3916874129059	19.0993177864317	19.1724239023975	18.9744599022971	19.3468406576129	18.9810019250334	18.9861771094197	19.1780032900695	19.5198419615088	18.907454892633	19.2127337378649	18.9381835737249
"Nucleolar transcription factor 1"	19.5228141770256	19.1231950797651	19.2076403852185	19.2746727053677	19.6048721751803	19.0095566920854	19.0863891454286	19.3960367116156	19.4694023677193	19.3153358344215	19.0531736159788	19.4177101451309
"Nucleolin"	22.3294675571943	22.2472216310595	22.2520424131915	22.2351648553421	22.3317818151229	22.2023236666439	22.2315587768197	22.1942888892163	22.4126320858968	22.2452473094912	22.2469516923081	22.2691465620066
"Nucleolysin TIA-1 isoform p40"	17.5808450668538	17.4126731700003	17.3459064559496	17.3642315005566	17.3412952153842	17.5847999437991	17.428776710426	17.2387054642101	17.5432785967236	17.6619273849454	17.5600645860875	17.3242750824583
"Nucleolysin TIAR"	19.1741675411668	19.0908450836008	19.2507989324976	19.2416787613353	19.0900728525372	19.2621301055247	19.2337084968234	19.1120192469832	18.9918883489158	19.3362934864612	19.2904415407285	19.125874801422
"Nucleophosmin"	23.7007643118128	23.6928353839464	23.6990965879617	23.5092100598086	23.9042212892853	23.692917934825	23.671069532485	23.4817845459572	23.8239607904452	23.27588229013	23.6240701323356	23.6904327481864
"Nucleoplasmin-3"	19.4189193807149	19.0614669552374	19.2128908719706	19.0779624493899	19.3156392111608	19.0220902831465	19.2336702826411	19.1871815235729	19.2716641779546	19.0152620281925	19.2437484526724	18.8795051615693
"Nucleoporin GLE1"	17.3954057769322	16.6961724762325	17.1045665025279	17.0374145973302	16.950731720938	17.3971814694001	17.4587800462064	16.7557852504021	17.5151763193581	17.252347030307	17.1023433894676	16.9892640245074
"Nucleoporin NUP188 homolog"	18.3897090003407	18.0175720618833	18.2175242811116	18.2472617012857	18.2940054554027	18.0559912657711	18.4871185074275	18.3510130848845	18.3761940678954	18.1440511402755	18.1694971248438	18.1821054676654
"Nucleoporin Nup37"	19.3537442381149	19.2539456313116	19.1271494296868	19.1781015529472	19.312308040718	19.1829204831554	19.1640373085126	19.4128005512897	19.3557505456755	19.0350017235505	19.5240912701524	19.4930582599157
"Nucleoporin Nup43"	18.6875933525606	18.5872922728971	18.2356335375205	18.5229415430339	18.5788301481406	18.5272831656768	18.3992425274729	18.550887458645	18.5913323945806	18.4591552455634	18.3292226644414	18.5807197204232
"Nucleoporin NUP53"	18.9382267857145	18.6602859183787	18.6809827934605	18.8905538127367	19.1512043184061	18.8918350992009	18.848515813962	18.8174295982934	19.1330106963837	18.7482148949826	18.6511824103422	18.7754476475563
"Nucleoporin p54"	19.1092201504294	19.0417351705015	19.1408134577049	18.9790847090234	19.3403473399186	19.1069351950065	19.0772055784762	19.0935010085044	19.1351470331302	19.2163895901474	19.1273351761564	18.9234515468227
"Nucleoporin p58/p45"	18.9656493770637	18.8430739050683	19.3170802860964	19.0945621477163	18.8536483570347	18.8108347784608	18.9985331181406	18.9017255236041	19.0357199103593	18.7712485136485	18.9362797246335	18.8540489988011
"Nucleoporin SEH1"	18.3806196765686	18.3703809520373	18.6362359214276	18.5076269809158	18.5616510965316	18.5424158625776	18.3805961685557	18.4315858765097	18.693778817822	18.7224138365099	18.5974055239367	18.3131498878703
"Nucleoporin-like protein 2"	18.2891352404343	17.2080709523018	NA	17.2158475130478	17.1411538977111	18.3872639541434	17.1929973429236	18.4400830959582	18.4183013975184	NA	18.3321999454622	17.2840298534268
"Nucleoprotein TPR"	19.8920067003387	19.7905702585455	19.8285691719579	19.9008196708979	19.94270434403	19.7655124574598	19.8242428509372	19.8962314636253	19.9697714542644	19.8110627013056	19.8040432236983	19.9991549807526
"Nucleoside diphosphate kinase A"	21.3047080540191	21.2666437164699	21.2791064597175	21.3015528333582	21.3345343789022	21.2063191570492	21.3330857732533	21.2138427724442	21.2089268094368	21.2059712505277	21.1199583393658	21.2385520331918
"Nucleoside diphosphate-linked moiety X motif 19, mitochondrial"	18.3105129463966	18.1496564060634	18.1196454247197	17.6238598486827	18.0683321608508	17.878227743112	18.0557603812929	17.9479694167817	18.2432115385734	17.6203455053567	18.1025917134686	18.1820930554852
"Nucleosome assembly protein 1-like 1"	20.7082858869614	20.7577258957672	20.7530817223407	20.8368838268619	20.6020510542241	20.7801790555309	20.7095157082188	20.8256166365409	20.5546635981146	20.6979912665622	20.8670867963612	20.8243157528246
"Nucleosome assembly protein 1-like 4"	20.0738464040315	20.4081357307059	20.0408037559856	20.2390204587669	20.2052544306702	20.344799520839	19.6963514089138	20.2761925973863	20.1263208560972	20.2292838189688	20.1922601097484	20.3587384778804
"Nucleosome-remodeling factor subunit BPTF"	15.9316814242369	18.2046453961878	18.3342655851639	14.7630111494226	18.0811675661082	18.8227500579221	16.2350220836549	18.7735209997791	19.0379358977395	18.7778473663049	18.7451017432867	17.8893977357075
"Nucleus accumbens-associated protein 1"	16.643232813236	16.5016466101626	16.5232702892464	16.8495823214729	16.8885611816864	16.59069467184	16.5721937143172	16.9982912091118	16.7239982616974	16.7168864023536	16.135499989343	16.9986271073447
"NudC domain-containing protein 1"	18.5341550756059	18.7362963799155	18.8377328507119	18.846308780508	18.5131115016044	18.8065355466548	18.9793250522883	18.97879153037	18.4559647775789	18.7902446118391	18.8440367353677	19.0228778768113
"NudC domain-containing protein 2"	19.18478365411	18.8955912110083	19.147378776333	19.0793503955517	18.9854736246717	18.8432024926664	19.0780736421322	18.8128356360612	19.2100815065741	19.0781891889815	19.2861164246261	18.8042740693807
"NudC domain-containing protein 3"	17.9570593094785	16.7401268459111	17.6087735490985	19.1217116580104	18.6161884228369	18.4141500296919	18.072105657508	18.1200452146902	18.6968076245226	18.608751701934	18.2541275843804	18.4930095699192
"O-acetyl-ADP-ribose deacetylase 1"	18.0158261373817	17.8950923302071	17.5408909475539	17.8113930533032	17.866712478544	18.2818636241359	17.9002388226858	17.759652556691	17.841519152497	17.87993278462	17.8685886312284	17.7921895175025
"Obg-like ATPase 1"	20.2090359779867	20.4170691398495	20.5217296045699	20.4090851606255	20.1588144538059	20.41538308783	20.361657683712	20.4599629037056	20.1673297489585	20.2920893766892	20.4600294847827	20.3249807818466
"OCIA domain-containing protein 1"	18.9740723065748	19.1035664159903	19.0870465648085	18.4736116598471	19.2286597559795	19.4295040551296	19.0387404035672	18.6207973143007	19.1060687207878	18.9558495025811	19.3563032051946	18.4584629544631
"OCIA domain-containing protein 2"	17.8707233092157	18.0633472393729	18.2762911036635	18.3743626422624	18.717426430866	17.8936018874871	18.225128594066	18.1953997481319	18.4384080492877	17.8365368469685	18.1187590056355	18.23589746021
"Oligosaccharyltransferase complex subunit OSTC"	19.6360180601086	19.9224769920194	19.8681417532514	19.0698425401076	19.0710463761187	19.7383221650515	20.0549518652982	19.1294443748413	19.4695576471795	19.6850847137505	19.9768263195372	19.1005816345
"Omega-amidase NIT2"	19.6721107520152	19.8117427086383	19.9237210643472	20.0967504824069	19.9204045416591	19.9108214141885	20.0633316924485	20.0855193040884	19.8096003199112	19.9418180731308	19.948191836814	20.1383887521287
"Opioid growth factor receptor"	17.9169880499181	17.8408324081913	17.9423243105885	18.2793035909832	17.9639532795982	17.8663201801153	17.6091225733853	18.2751670660072	17.9839374688052	17.7718153441464	17.9467912678588	18.230734089149
"Origin recognition complex subunit 3"	18.4783671525164	17.1335780407451	20.1730630467618	21.0163662504903	18.4613085352658	20.4723729466552	20.25360887698	18.351411488482	18.2183275281564	18.1820986053085	19.3797699480029	17.7865187508339
"Origin recognition complex subunit 4"	17.8522382638748	18.7624554203542	17.5345125655316	17.3863830387082	19.0990417604739	17.475406317254	19.772115163077	18.7274850979803	18.6186020701982	18.6398631614774	17.9899849921755	18.985456356949
"Osteoclast-stimulating factor 1"	19.0834406497016	19.1773874708739	18.6618135337887	18.9906383698953	19.1442385331326	19.2445014099207	18.7678253946891	19.1749041247973	19.2264597845438	19.2883952553997	18.7343880007316	19.47187881051
"OTU domain-containing protein 4"	16.9788947243228	15.0262922961412	17.2491191044759	15.4185723188672	16.6703342344403	18.5630759904944	16.7601193895676	16.6830288518083	16.6894365833769	15.4527781456634	16.2305995471497	16.9078436894891
"OTU domain-containing protein 6B"	18.6804609712484	18.059337942127	18.3062492486862	18.1127815054563	17.9505157819058	18.0286112500225	18.6409712319745	18.336885196782	18.4790834817084	17.9265008915351	18.4583973735608	18.8866088745024
"Ovarian cancer-associated gene 2 protein"	18.5724289494881	18.4631777422121	18.717186076355	18.6441509964645	18.4644783881891	18.4901160264818	18.1705732556809	18.6657069863675	18.4334632992264	18.6877602044964	18.5306762850584	18.7667228972543
"Oxidoreductase HTATIP2"	18.503248338215	18.728288608566	18.615283188077	18.2317674927542	18.6410439428304	18.880840740631	18.6573905417775	18.9385061965212	17.9745020257968	18.8909983632364	18.8668121853015	18.1734691683911
"Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial"	19.8047295509846	19.8183435097596	19.8252167158329	19.794520115091	19.9055710047759	19.9165526284037	19.8732873535877	19.7455803026626	19.738058243023	19.8356338731456	19.7451996240925	19.8061408275696
"Oxysterol-binding protein 1"	18.9085120919338	18.844972057343	18.8508814635575	18.8411366228492	18.955725577349	18.8934894998443	18.9284750437623	18.8310968489469	19.007248568232	18.8933871367882	18.808975183699	18.8927911252608
"Oxysterol-binding protein-related protein 3"	18.8827597284716	18.7111596430797	18.8660770338902	18.855598810329	18.8954998603438	19.3234745770608	18.7178885086644	18.96758344953	19.5117587955118	19.2368230808151	17.9114431962028	19.0603926711437
"p21-activated protein kinase-interacting protein 1"	17.6587692704987	17.5849146054242	18.3494062142598	18.1061731565351	18.4078060979335	18.2436372351951	18.2110742417377	18.0297220074415	18.3195271983613	18.0033431841669	18.1526210743383	18.2425445352387
"Pachytene checkpoint protein 2 homolog"	18.5731612562621	18.0813207319916	18.0604871397821	18.0619977897104	18.5183130237526	18.2063273488618	17.697654804311	18.1688952373511	18.4466959005709	18.2458413068217	18.0670804415311	17.8889741370536
"Paired amphipathic helix protein Sin3a"	18.1974826491299	17.6689643596955	17.471254423033	17.7923868541176	18.0758005144714	17.7434422079398	17.5965526615052	17.8275447422319	17.6454119407488	17.7260520608295	17.7880433621508	17.8703471740027
"Paired box protein Pax-5"	17.9924800028135	17.6547825568865	17.5930844911311	17.9604074861359	18.0874985115722	17.7877620352617	17.1916726484912	17.760921380957	18.1443063669316	17.8322559850314	16.9479750695671	17.9982956538033
"Palmitoyl-protein thioesterase 1"	18.2322577156742	17.949583399893	16.0828644269323	14.7295608357603	17.4313626184313	15.8377397119102	16.5975939648071	17.8975774231042	17.6294904374232	16.6849524046791	17.3011105139755	18.5434572587125
"Pantothenate kinase 4"	18.0108250809242	18.3086903011784	17.8553761730094	17.9517898435179	17.8615788835568	18.0969953974723	17.7292287662068	18.2568638598657	17.8628466211604	18.0766428209906	18.0203315778446	17.8073407329397
"Parafibromin"	19.3861018004387	19.0755894167229	19.3500184097696	19.2673243791589	19.2077411450974	19.5925613175211	19.0968365385352	19.2470509070195	19.6009679736205	19.3167119462854	19.0952052337075	19.204062972921
"Paraspeckle component 1"	19.5726447818353	19.7533584639829	19.6194883696583	19.8089183547972	19.4930629929025	19.7308303956685	19.7503714200955	19.8802458439422	19.5547389382255	19.6696137541949	19.6714193928756	19.8802840040506
"Parathymosin"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Parkinson disease 7 domain-containing protein 1"	18.0286803576422	18.1447447789026	17.3749307548211	18.1832119500082	17.5638656971297	18.1458159954199	18.1537630564669	17.2122211689985	18.0197949044659	17.0761453594571	18.2707718639704	18.0975295489309
"Partner of Y14 and mago"	18.864913515538	18.7041519965971	18.4370695954651	18.6897342565646	18.7435437681017	18.5635865026248	18.4174010042337	18.709875844256	18.7590732262936	18.5814163695478	18.7363065757597	18.5019531173608
"PAS domain-containing serine/threonine-protein kinase"	16.8343939236504	17.3500576875021	16.8835507016107	16.8471486597536	17.159294160607	17.6419704807199	15.1298418800868	17.3809047211986	17.1944983498703	17.298957056571	16.3154165033963	16.7708077285298
"PC4 and SFRS1-interacting protein"	20.5498123479678	20.4432030623022	20.3655656127688	20.2276957787646	20.8249957664827	20.4005824350235	20.2675646980003	20.335470277588	20.8316584138082	20.1340952955836	20.4365753530211	20.0630539180736
"PCI domain-containing protein 2"	18.1139944830389	18.3414158367194	18.0760967115797	18.3634153287458	17.9153634122945	18.1946280604381	17.8826422735491	18.3556551957423	18.279947762163	18.87871636159	17.5497344499507	18.3846212078032
"PDZ and LIM domain protein 1"	20.7047049038894	21.0397124827542	20.9745160197602	21.3851648888289	20.7357622045216	21.0071226624959	20.8635445068401	21.381219518377	20.6046390773152	21.0583401160811	20.918594107077	21.3862068027811
"PDZ and LIM domain protein 5"	17.7998041752794	17.6479423919062	17.6469048683542	17.6941146132891	17.8073153133347	17.9559616324501	17.9470981931445	17.8313439945387	17.4162551356291	17.6149726010702	17.7290493134028	17.7841790989046
"PDZ and LIM domain protein 7"	16.9749929051009	19.3362875342825	14.7420235782585	16.4622222738471	16.5501702231588	NA	17.9826909801007	16.0985877940238	17.7772563644211	16.5076114542531	NA	16.0907260596782
"Peflin"	18.447991995413	19.0454102195647	19.0452728406606	18.7019015323198	18.8778654258109	18.6464668906246	19.0860457023717	19.0725755880517	19.0987340650926	18.8129536727495	19.0550751359992	19.2532617359033
"Pentatricopeptide repeat domain-containing protein 3, mitochondrial"	19.1171182811923	18.9777169550811	18.9168680815704	18.9776616341861	19.1081752170023	19.065487310395	18.984711533101	19.1011803140119	19.1068273647106	19.0305189935543	19.045343324978	19.0877723734948
"Peptidase M20 domain-containing protein 2"	18.6326989098866	17.9087482073947	18.0962271262173	17.9686658482217	18.5625259525833	17.6199598318347	17.6381527787673	18.0129152179427	18.8709342118306	17.7348457261162	18.0389486981966	17.9165770305346
"Peptide deformylase, mitochondrial"	18.6097520754372	18.3782222414643	18.6655657299659	17.7857497459535	18.5408590542175	17.9547331641443	18.5171666247527	17.4907339733852	18.177006959008	18.0831808032745	18.5480785392129	17.7593910906777
"Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase"	17.2336322878858	17.7449081171043	17.5086699784371	17.3962190372391	17.5217501450044	17.7402722853052	17.4317335190831	17.5093965851518	17.8902850916868	17.8875450618395	17.5774396956962	17.3653842089478
"Peptidyl-prolyl cis-trans isomerase CWC27 homolog"	16.9190953584394	17.3673331005794	17.0425660209754	18.0266078751814	17.3555048734475	16.6649660420628	17.3343602575968	17.5008266182096	16.7065984704884	16.7120721218819	17.0841735205109	17.3151238151104
"Peptidyl-prolyl cis-trans isomerase D"	19.3017076232649	19.4433553970303	19.0801704354264	19.0172424867132	19.2040865026563	19.5311694749217	19.2460445918216	19.0584953961494	19.2031511612268	19.396590969243	19.3187257249046	19.1814261817773
"Peptidyl-prolyl cis-trans isomerase FKBP8"	17.6009108279768	17.9019447633843	17.9924862355593	18.1022643908748	18.3297148408865	17.830543735875	18.0182335456929	18.5520958900824	17.7900158249948	18.4656422875861	18.0839979127539	18.1621157627301
"Peptidyl-prolyl cis-trans isomerase G"	18.2432728245142	18.0331800449112	17.9856403530382	18.1543295046122	18.1572552060194	18.0708578194308	18.0353076396797	18.124495418972	17.8955137180329	18.0474171391641	17.955087414321	18.1418998249949
"Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1"	18.5327191298794	18.4984410015848	18.5329294037762	18.6665392508685	18.5328148750464	18.5078751907731	18.7004511581172	18.5831958364196	18.4753095524045	18.6408971384095	18.6173787634726	18.6305897071628
"Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4"	17.7727642359198	17.8004176238421	17.6740249533999	17.9551416859446	17.5776528079216	17.8617340269198	17.6676126355153	17.7913469370369	17.444701866779	17.8124697584476	17.8083398034608	17.6702144851047
"Peptidyl-prolyl cis-trans isomerase-like 2"	17.0814003386769	16.9323762413542	16.694840960134	16.7830920329373	16.9690267714326	16.8976221512277	18.5505702363772	16.3281891117467	17.361794753862	16.0851686935621	17.9458048338801	19.2767913603068
"Peptidyl-prolyl cis-trans isomerase-like 4"	18.6289015833765	18.8138035618259	19.0793161725026	18.05779035588	18.5527773549746	18.7102999132075	18.4215442879029	18.7789783881589	18.8061163296246	18.6900029538118	18.6994463441589	18.6936037422553
"Peptidyl-tRNA hydrolase 2, mitochondrial"	18.2476861883465	18.3043201034429	18.5920296047172	17.7624560047186	18.4637882095361	18.0838967754482	18.6940724087997	17.8344066099908	18.3033195280501	18.2336303510014	18.4985318158227	17.9468630461337
"Peptidyl-tRNA hydrolase ICT1, mitochondrial"	18.6914046168678	18.7211507587338	18.5835960037419	NA	18.7922658082977	18.6630968942803	18.6530987209199	18.5237894732828	18.6265786069421	18.7291597679376	18.6810869850684	18.5229624089188
"Peptidylprolyl isomerase domain and WD repeat-containing protein 1"	17.575190577132	17.7121230575611	17.7943136970604	17.7686057480047	17.5669851604521	17.6973744153377	17.8902921493409	17.8244822541438	17.7196683345391	17.8205341425666	17.5386020287981	17.8642635381698
"Pericentriolar material 1 protein"	18.447628563306	18.5185648180672	18.3354978426037	18.7473686952282	18.5845092388499	18.7212724449151	18.8761838829807	18.719195481733	18.4694009731591	18.3569999785215	18.8147885345718	18.8983836290299
"Perilipin-3"	20.5999081615623	20.1327134791557	19.9635535754966	20.5701315198809	20.5469017897897	20.275890986333	20.1139009697594	20.6957532777041	20.5168581059595	20.1620399636923	19.8631679218774	20.5289984124172
"Periodic tryptophan protein 1 homolog"	18.4598619960298	18.3817459576326	18.5880169146616	18.7274972770046	18.6391944306566	18.2815097784	18.691779625982	18.6939913451956	18.5956460485818	18.3316761421271	18.6688589717654	18.6924711821942
"Periodic tryptophan protein 2 homolog"	18.8223351514444	18.4174418950829	18.3843249657613	18.5961976007644	18.3567555862408	18.01742725854	18.5383059013941	18.3373382750052	18.6066286365687	18.6880699701657	18.410013530079	18.3197445807679
"Peripheral plasma membrane protein CASK"	17.8984927616728	17.9173530366248	18.1270573804981	18.0131227041224	18.191422310608	17.5237614870582	17.9545009409613	18.0596834956725	18.1024428384164	17.9891375762898	18.1325032520338	18.2080953393627
"Periphilin-1"	16.9242284162913	16.5867971250956	15.2724108482359	NA	16.1409666502461	15.1229616271894	16.7385074250132	16.4128408419866	NA	16.1179636344581	17.2926841075838	14.9104627046814
"Peroxiredoxin-1"	22.9986398765764	22.9296917340963	22.8086527105682	23.2048141495639	23.0749247417796	23.0548868021206	22.8824745187331	23.16932836184	22.9668156415579	23.055723684272	22.8614326299655	23.1475623724989
"Peroxiredoxin-2"	20.9914080015924	20.8646370039088	20.9992506714415	20.5795191157367	21.0805948231273	21.0972276958669	21.033877026231	20.8485830511636	21.1316562171283	21.0917374812583	21.1680540075407	20.8267792639979
"Peroxiredoxin-4"	19.8242585396495	20.4867798687417	20.3638050936908	19.7733718704871	19.8520038853676	20.4695521931891	20.4648660258911	19.9944217360655	19.9429918995477	20.4703696857677	20.3694891309209	19.8015948187311
"Peroxiredoxin-5, mitochondrial"	21.3761963975061	21.5532217401321	21.5190433866851	21.3711993714751	21.3646368034832	21.5800941310214	21.5095319985133	21.4063826330188	21.4233345757469	21.5878434875015	21.4949623889673	21.4580424536472
"Peroxiredoxin-6"	20.5146064430234	20.8208931091674	20.7300953468384	20.8115275992104	20.603237031043	20.7713655869359	20.6418644293746	20.8247911614774	20.5247880656522	20.845306976176	20.7131784921822	20.8585407925078
"Peroxisomal biogenesis factor 19"	18.3512487100508	18.2385143977106	18.4959974985504	18.5916196688986	18.3156496655862	18.4434924782749	18.6525107789749	18.6490139172568	18.3258070698997	18.2076073013994	18.5020361943018	18.4135977283285
"Peroxisomal membrane protein 11B"	18.121536634009	18.3236279556649	18.3286945951692	18.4017005579277	17.7894678332009	18.2532004200305	18.1297628751796	18.3940041025209	18.376782273519	18.4320015803447	18.3815831000744	18.5152404988689
"Peroxisomal membrane protein PEX14"	17.4860291204248	16.8146754608264	18.021120144029	17.8960526017788	17.5661371064229	17.6781970397284	17.7531738672607	17.9582163170353	17.7424845479071	17.729190302021	17.5403217409399	17.8535014108347
"Peroxisomal membrane protein PMP34"	16.7607489150471	16.6082744774353	16.5697930059826	16.9474960620967	16.4935111555844	16.3790388343657	16.8486192921559	16.7640076319675	16.5146979071182	16.4656866515424	17.0119367020683	16.5921425751182
"PERQ amino acid-rich with GYF domain-containing protein 2"	17.6853339211558	17.9165780527456	18.3369447430291	18.2938214515497	17.5962156244685	18.4461235772421	17.2782099260862	18.254781164528	16.4750518932399	16.8454856752647	17.7096658083733	19.5866944804431
"Persulfide dioxygenase ETHE1, mitochondrial"	19.2254044499576	19.2753924184453	19.2025326031141	19.2080426553761	19.5143374526736	19.3551752667386	19.2255701222108	19.3424211260402	19.2645458445838	19.3848242698985	19.1318976280288	19.4850473455832
"Pescadillo homolog"	18.9211155678958	18.7201965665623	18.876499979837	18.8003248781828	19.0127097779351	18.6799191348554	18.8615378873802	18.6624014715442	18.9105228734775	18.8681335872089	18.8901136790211	18.7674824297559
"PEST proteolytic signal-containing nuclear protein"	19.2935977159997	19.5084921587354	19.1764920231419	19.3525929762415	19.5113510317931	19.5011130259071	19.0625800597426	19.3613325093148	19.4727743234986	19.4457495025874	19.1532280659348	19.3768146741548
"PH and SEC7 domain-containing protein 4"	19.1618290300615	18.4621321178946	18.6808850732451	19.8807494926439	19.6659829947023	20.1247809537197	19.6725413008325	19.4991880962328	19.6190665926486	20.8621527005948	19.4111803361188	19.3547805317402
"PH-interacting protein"	18.8057138123994	18.8673809283531	18.6933925838126	18.5780337156692	19.0715779608872	18.4842074001648	18.6937255849657	18.3056984576962	18.8132512339233	18.8655410643486	17.5285432499066	18.7381913472083
"PHD finger protein 14"	16.8954329576195	16.0156298498332	15.75453277135	17.1109931730287	17.0877756107214	17.2096591102024	16.7186992120145	17.2731563340918	16.9285911410769	16.4714109863106	16.0661542826216	17.5515596861002
"PHD finger protein 6"	18.0696920810915	18.3665647006949	17.9230496469341	18.4281167891768	18.1747956233142	18.2947986544052	18.0698592403867	18.4015525681803	18.1652115739353	18.5254952841541	17.844463688415	18.439802138339
"PHD finger-like domain-containing protein 5A"	19.1081473971332	19.3471672491978	19.2309374379784	19.3343808444711	19.1450295544583	19.0906316080492	19.5139175669887	19.217756023769	19.3683251212185	19.0159677141188	19.1648688885618	19.3049910150214
"Phenylalanine--tRNA ligase alpha subunit"	20.1268843025963	19.9835253240846	20.3050288562805	20.1427991393232	20.2719578364191	20.0822164973209	20.3686220065339	20.0237461760512	20.1749642071884	20.1175517983574	20.2858215521698	20.198035385232
"Phenylalanine--tRNA ligase beta subunit"	20.31764158021	20.2112953425695	20.4037768808885	20.235677256178	20.34196725333	20.2484477083038	20.3872272223679	20.2887830971648	20.2079736826555	20.265921543166	20.3934356767419	20.302487548852
"Phosducin-like protein 3"	18.4352567394916	18.2287133656459	18.3497466142112	18.3784921652238	17.8118480958225	17.9684400662917	18.2862925905752	18.7462860808344	18.3061397879872	17.9359577506974	18.348176175507	18.4675050100994
"Phosphate carrier protein, mitochondrial"	21.9368476822832	21.7578637961323	21.8689215737483	21.4610463911212	21.8170950043756	21.7899196767746	21.9961780385969	21.5640600343018	21.7474389390911	21.7863342177853	21.846000045776	21.4423093923713
"Phosphatidate cytidylyltransferase, mitochondrial"	18.2016043705004	18.0909249561341	18.001902271599	17.8332456121335	18.1129346644476	17.8413191371843	18.1621714105435	17.7171960314091	17.9802040038391	17.8090939022959	17.9371544497817	17.703614827842
"Phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1"	18.000521808245	18.0101068144154	17.8995861965048	17.98403484293	17.9312314974782	18.0884414239583	18.0271161471152	17.3958261294041	17.6503692542601	17.8133504912193	18.0446151721385	18.2294951653002
"Phosphatidylinositide phosphatase SAC1"	18.2342206210883	18.3858455888102	18.3817663949774	18.1547667036247	18.3916939665449	18.4202013694167	18.2473650927778	18.108934966756	18.474464133474	18.0891497441127	18.6501413032871	18.3503335439446
"Phosphatidylinositol 3-kinase regulatory subunit alpha"	18.1351548097677	18.1794615190744	18.2742943516499	18.2999021476014	18.0927930686598	18.4342726377091	18.1443880028367	18.244495145312	17.9300536014635	18.3448247341628	18.2144167158493	18.2777059676235
"Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN"	17.9000661830247	18.0909202632263	14.9227604811539	18.3135332879038	18.7230266541119	17.7010025422136	16.897865698553	18.0828697258282	17.2977670330249	17.2165871321775	16.7192628934297	18.9381425061644
"Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 1"	19.4393278221074	19.6567158129158	19.3449788992505	19.6780374061416	19.5427979896118	19.6385486187215	19.4856001484096	19.6236827209864	19.609087397666	19.6676593399125	19.3531239803165	19.5947921088392
"Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2"	17.1725183568077	17.5571748370752	17.7570239278878	17.7305769471788	17.8480224618803	17.0464448350878	17.1860476000271	17.4548073004347	17.0719295828231	17.5990438656854	17.8966472410576	17.7925648068948
"Phosphatidylinositol 3,4,5-trisphosphate-dependent Rac exchanger 1 protein"	18.3235548804285	18.3697144581339	18.4317035102314	18.7775745100926	18.2349144149104	18.5562660078838	18.5306100430632	18.838441017826	18.1483043579903	18.3883801693075	18.3429880107114	18.6461689998068
"Phosphatidylinositol 4-kinase alpha"	19.2871115417251	19.6085915215171	19.1572424538068	20.1585201740961	19.6112713684957	20.8579300826365	18.0120121242291	19.9445850329176	20.114014354117	19.2295931496829	19.574617336908	20.1880662847395
"Phosphatidylinositol 4-kinase type 2-alpha"	17.4543924681819	17.7471212949855	18.3234898262848	17.993843081949	18.5494522056659	18.2513006307234	19.0469184630079	18.1585911526565	18.3781080114758	18.361673874875	18.0608053904214	17.1731634395615
"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform"	18.935943227389	19.3638249269185	19.3111244072933	18.8738470568553	18.8518396776017	19.1035742548607	19.1077690886872	18.9681256784222	18.7271527979333	19.1283349337931	19.1517521450859	19.0177731402176
"Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha"	20.1533079321175	19.9927363100533	19.4773046989512	20.1190176869656	19.8983172065205	19.9610366659232	19.8444912400176	20.3064897427947	20.0800625199692	19.9949237118143	19.8149703887425	20.3128644220713
"Phosphatidylinositol 5-phosphate 4-kinase type-2 beta"	18.9788919003711	18.9411031719983	18.5829811906509	19.299417181172	18.8850673171814	18.8013346269366	18.1467029943563	19.1797317360033	16.6565773787497	18.7100180308451	18.7283645498302	19.315236910195
"Phosphatidylinositol 5-phosphate 4-kinase type-2 gamma"	17.7819582342486	18.1117803453549	18.0821915380015	18.1255826266778	17.8296720417491	17.9489969255904	18.2127088277101	16.3004295824975	17.7384994919354	17.8907495744312	18.1279220839304	18.2192510696252
"Phosphatidylinositol transfer protein alpha isoform"	18.710783543492	18.2005851051953	17.893704404338	18.8739828398949	18.4377701696589	19.1281749972742	18.7995681569978	18.8168993896495	18.2612910480977	18.7995743394581	18.4272488020505	18.6363287648917
"Phosphatidylinositol transfer protein beta isoform"	19.6910347280097	19.7153640574918	20.0183966438706	19.8365376738385	19.8953866323112	19.8089892758344	19.8606396108576	19.9390221740283	20.1003333592015	19.9788181198537	19.8042885743736	20.1327251123283
