rowname	CVT09_QC2_LabE_X024	CVT09_QC3_LabE_X025	CVT09_s3_X002	CVT09_s10_X003	CVT09_s13_X004	CVT09_s16_X005	CVT09_s28_X007	CVT09_s31_X008	CVT09_s36_X009	CVT09_s50_X011	CVT09_s59_X013	CVT09_s61_X014	CVT09_s73_X016	CVT09_s77_X017	CVT09_s84_X018
P15877	21.34017192716964	21.40909419836424	21.07304026894124	21.51781440789794	21.45606917441574	21.26851102439814	21.50590651158024	21.46746579443674	21.54883996496744	21.38403282099464	21.87458670842434	22.08582253593874	22.26075054953814	21.85764266330494	21.87362223943974
P15977	21.004513750904906	20.963693115473607	21.000729208183408	20.891160147620308	20.967091156659105	20.956155869604107	21.096603765334006	20.995509198386507	20.898589496602405	20.858609414924608	21.471988334008806	21.442314597110506	21.491613996986608	21.382866078512706	21.462645323797307
P15993	19.67231734719112	19.51926861414102	19.26620830556392	19.58576735035762	19.71456661327472	19.51125890619692	19.57648944726262	19.86901983886072	19.69398667656432	19.72201842844942	19.67255512441972	19.52726877323902	19.60643180488672	19.50347476441602	19.55643655912202
P16095	20.24524747211233	20.16328356166163	20.40095169571893	19.81192371181533	20.18873690799003	20.27459145125923	19.99560962039703	20.09248142368703	20.38175685090203	20.40102922378113	19.89401396428533	19.79696814290223	19.73216194153853	19.88911800378743	19.97777961687993
P16384	20.474997224359424	20.52655736096572	20.525936864178124	20.470968072492624	20.403114372995724	20.560162824258125	20.523191468372325	20.511085682503523	20.52109383460782	20.428032639771423	20.757067384255024	20.752086780168522	20.608050851058923	20.73928757256782	20.637182823030123
P16456	23.76848407879066	23.74136642890556	23.78058592229836	23.621091385760863	23.710025162466263	23.67504682058276	23.618539288197663	23.608359459297663	23.725997778547463	23.62378087035956	23.278141262935463	23.19645046348236	23.245017376238263	23.23076201873356	23.29345261879246
P16525	20.40490448737864	20.11804995363364	20.107437968465938	20.10012951052464	20.091397635857238	20.08816383405864	20.20259974496804	20.00586239787114	20.16241722950064	19.863359507345038	20.07105751873844	20.09813017005454	19.99114439797564	20.10663044565204	19.913827035283038
P16528	17.547505461815927	17.571042646617528	17.54016489500743	17.02374641551883	17.72426272567223	17.28053008415283	16.897371110644528	16.951790778842728	17.487732774170727	17.121699454716328	18.14070656489193	18.10623609060183	18.114118979143928	18.138811665419627	18.312368581336028
P16659	23.563302594210842	23.51252061330604	23.60213018553664	23.35009081893824	23.568585646973442	23.449646681318143	23.428923057632144	23.39219423939734	23.63157439153134	23.460607480882942	23.59719991570224	23.60703999114344	23.670431011660842	23.597551184699043	23.580980171837243
P16676	21.333059906627327	21.124381245517426	21.581362013674127	21.194991025199528	21.488778168498527	21.474647348210027	21.425325798004927	21.343418065097428	21.451811213749025	21.482150393330325	21.878610684653324	22.074363556197326	21.949950211744127	21.931888791633327	21.875383281427027
P16681	20.98269751119603	20.80085275803793	20.936827736332727	21.21603735673963	21.022850465649928	20.990466494938428	21.31029950738893	21.37319714152283	20.72547362103833	21.12720422721423	19.92702478408413	19.81123546419243	20.24172294450873	19.663319114454527	19.37237995999183
P16691	18.884458797872433	18.278131873169833	18.498580832423634	18.780217955615434	18.845635257350835	18.630203021400735	18.804348501489734	18.819742074710934	18.856201970617533	18.683132878998734	18.562204707041733	18.672268891565533	18.459511152554835	18.102805585917732	18.275202837756336
P16700	24.369258805658607	24.34314474577251	24.32067248243691	24.476765291002607	24.337422176781907	24.412258894155908	24.397943442021607	24.417583980663906	24.381367248859707	24.429470449250108	24.075732821780708	24.280174796490407	24.19969976974251	24.179920584658007	24.169280203008206
P16703	21.847108492052786	21.810865216970587	21.778767001962287	21.756110757996787	21.797730969056087	21.862372947040587	21.769642767331085	21.823873683605086	21.837466140664986	21.872280617713788	21.916125647377385	22.011758943902986	21.982533104293285	21.937686322755788	21.960186197194986
P16869	20.289860335099153	20.160497473223753	19.876775084453353	20.532623654484453	20.516001762114353	20.466974458162856	20.557836153738155	20.397098511227355	19.893861817430956	20.586634163113754	20.983859106168353	20.951200661562655	20.532903987602154	20.753933577205956	20.639905950254853
P16926	20.654531821656626	20.718833879063926	20.802533328276226	20.305736481851827	20.880310803222425	20.655199132622226	20.446411988953027	20.364226691663227	20.786669293001626	20.472278684471625	21.069398069669127	21.117089887582928	21.179029512510425	21.229696635688125	21.247538104055828
P17109	19.44724479032834	19.24570987261104	19.514831865729843	19.074835184385442	19.47429198649234	19.16615332203564	19.29731643410264	19.45656888678054	19.33838821826724	19.66142903416764	19.15568216143624	19.27495707856944	19.22043198252144	19.15758555425034	19.26972370042144
P17115	20.59587850293414	20.63993918916234	20.61206211320064	20.41752448398214	20.53745248912974	20.44714846415714	20.59931200731384	20.38664212445214	20.55031408266004	20.508563733372842	20.382802342361742	20.181762570129543	20.10640187082694	20.32482838887564	20.37474053045894
P17117	21.996331939709957	21.911071500062857	21.984471281031556	21.896351830420155	22.047088402697955	21.889103924505058	21.996295344292555	21.819498373752456	21.98163151504456	21.732189501231957	22.175410912752056	22.094901182871556	22.074674680453956	22.085865095321957	22.039878828162255
P17169	22.722998088782088	22.66553420626259	22.671291985255888	22.495568100696588	22.86241997614359	22.697489836313387	22.593421937941088	22.592120927587487	22.850321939078786	22.650743141275786	23.08854849167149	23.095758519264088	23.122672961043087	23.181321271206688	23.152611686726587
P17315	23.964186015095784	24.114334944841083	23.424765265701684	24.203236672180285	24.340238756710285	24.428844044745585	24.097136794478086	23.928763912648485	23.345429342346886	23.883287123478183	24.545072698982786	24.253708686176385	23.506137943817784	24.273337911315686	23.865352040824185
P17443	21.408965954542147	21.395111424385547	21.34352553979655	21.31391294249875	21.44347531216085	21.405819273230748	21.43375520839905	21.38624205255615	21.392761883367548	21.376956919591148	21.340994326817547	21.330021932391748	21.27079730654445	21.31723019192375	21.274215070712547
P17445	20.91313457608297	20.89816437049907	20.860566201409572	20.776611136368373	20.96169176377237	20.792168791038673	20.747112744122873	20.770057001569374	20.841654562543873	20.71768706711267	20.73057663918767	20.706249150111972	20.734898514850773	20.77267537547457	20.558636015951972
P17802		16.81880967388039			17.156277065010293		17.059635688184994	17.566677749866592	17.856522154245994			19.269287386412394	17.88900271355889		
P17846	23.565071688261995	23.470325140388095	23.620622703628193	23.566098861764395	23.562439586271896	23.587158454593396	23.560527404354694	23.532612119467796	23.661568366726094	23.588252493908495	23.615098313448296	23.814840246353295	23.866083013456596	23.675548665874494	23.682944405070394
P17854	22.923951335365988	22.959411794705087	22.785457889210388	23.145859637843685	23.007335980298688	22.923761081503088	23.029866957580587	23.171968442438185	22.984283974153787	23.158198122948487	23.063367037326888	23.433533201366387	23.39790364689029	23.24211496108739	23.317173292226087
P17888	19.47104100110574	19.57655701714144	19.50100947588604	19.242451657692737	19.557922103771837	19.315578845587037	19.63139519100654	19.35205228369764	19.663589145868137	19.529460031817038	19.30225243698724	19.389277586338938	19.401985210114937	19.42657746689034	19.489871808151737
P17952	21.602497877932063	21.561517657489762	21.61236707940186	21.621059702914962	21.56550974470046	21.56901219403666	21.55800622027336	21.51882464458906	21.56192476459326	21.582645791120463	21.807464485680462	21.749938007100862	21.83087852573396	21.76312255013986	21.76681937984826
P17993	22.002399254999947	21.971983346384345	21.977809462569148	21.909399320436346	21.892857895806948	22.015406939766148	21.915898388803647	21.928883405459448	21.967359935166247	21.991890671179547	22.017675724349747	22.042369251624045	22.026922935968646	22.037546664437645	22.000803180148246
P18133	21.936475086975037	21.87598282457394	22.034125095850634	21.359333499568933	22.080155184315537	21.904274507831737	21.68348467830164	21.666823711703238	22.07811825721904	21.776115928903835	22.059866466873032	22.080483600970332	22.118279652989038	22.082771191187035	22.104804144237733
P18196	21.31837497908125	21.39620409078895	21.369639390748752	21.303018242098055	21.29251545219855	21.353024175849754	21.320632234646453	21.35264342918915	21.342113483176355	21.30834942968125	21.31610071854295	21.23612083011045	21.248763325141255	21.24651788493555	21.20065492559015
P18335	23.343983281473154	23.262681774649256	23.431963276859456	22.902175082044554	23.266404350549553	23.170544389614154	23.044249771242054	23.011983788605153	23.425936303690456	23.057798118234455	23.599582612838553	23.651689897857754	23.647553642300053	23.681595857016855	23.656794600354456
P18390	20.22919490641137	20.39671120087217	20.17007024031867	20.440198688105667	20.171312793266267	20.301101740695866	20.333874400829867	20.343493593420668	20.073464732064668	20.296697878058566	19.852012130341066	20.093899083857966	19.775621965099766	19.867993960481268	19.92121958592987
P18392	18.66188166783923	18.682093778735226	18.740229037576928	18.358493154602026	18.68047271685713	18.659275777668626	18.783435413499827	18.771730090301325	19.155709376895228	18.782494104763128	18.772672593998227	18.797389796238328	18.686505056208027	18.794902469795826	18.67809394260283
P18775	21.4876033552876	21.385552002889	21.6971254421303	21.0971261234764	21.372511233829897	21.6160733037296	20.8675939708173	21.057397376691497	21.779848253644797	21.3068631292441	21.6465886450538	21.7688178739681	22.0246092370665	21.9921539833346	22.0565171367187
P18775;P77374	18.451532852865675	18.667343193811774	18.653822265267177	18.099255746525976	18.515534785305878	18.616594691757175	17.418928853049977	18.238264558909577	18.748573707251875	18.286569530467677	18.814880797563976	18.331917992166375	19.073467906485476	18.691854541664178	19.148563134836778
P18775;P77374;P77783	18.608023108352413	18.180106552285512	18.93456350722761	17.742410747347012	18.69502350990871	18.793832598457012	18.19773036173511	17.94536079198901	19.113463894204312	18.43587314877881	19.41123646565191	19.399448274136212	19.49919258409151	19.480617650381213	19.755707878970213
P18776	21.69591057836969	21.657372680644492	21.863098314436392	21.20608011209779	21.42760177732469	21.73565491814969	21.02704932003079	21.24537124571479	21.69542283333869	21.37292715402399	21.68018011835219	21.66263747553009	21.83117672012409	21.96698225719339	22.067074804847692
P18811	18.22701809111959	18.165870714977288	18.443894402826388	18.07415929010609	18.652706021965386	18.11692345101249	18.160707541813984	18.120344459520588	18.152451475180285	18.084115116708986	17.88106035307439	17.90089630283019	17.99423382743779	17.59218732835189	17.793091775815284
P18843	23.31241410602821	23.22820385564381	23.23825412602151	23.32525647375621	23.26712868436771	23.32614767888011	23.33943527460531	23.34759685635641	23.19377421655681	23.32433723193121	23.94381259775151	24.00674417083321	23.96046525944151	23.95777454313551	23.96107930082921
P18956	21.835981608271545	21.907872804657746	21.608693585694347	22.360128358946845	21.892641734694646	21.874700454032247	22.292434374301347	22.228821469133347	21.659725014206746	22.107838824934944	21.498408139375247	21.768243633340347	21.565151956845547	21.488720376542346	21.544690659191048
P19318	17.958439739067714	18.050025325111314	17.775756071170314	17.868203143701614	17.78622330047911	17.84823873837341	18.02761241064541	17.765176246137113	17.318483319513913	17.81335037096371	17.184471486338314	17.585698946734013	17.42241985736431	17.12032458467691	17.184885326146112
P19319	18.256834530407808	18.23568233169651	18.37524602222661	18.95309367507061	18.47396362553631	17.96097351596831	18.34916518168301	18.40822828387901	18.86302171789391	18.68307814018931	18.12805411133891	18.18547220280201	18.33474407064161	17.80573308535831	17.36563124536441
P19624	20.82096824472287	20.76173720280317	20.936292729124073	20.77436196898467	21.02162951911757	20.79614560212397	20.76809493829807	20.81042495165217	20.63738060982817	20.784584262904872	20.799204931523672	20.75124602606387	20.78286628570857	20.72132256374817	20.68012176096397
P19636	20.389645353698516	20.336856505531117	20.138307436074516	20.151775782211015	20.311601569184017	20.288593414599717	20.253627273894814	20.139348706461515	20.252499172560917	20.152166738373815	19.745082034093414	19.563850450514117	19.650257373548015	19.831457227111816	19.930526650725316
P19926	23.709753265533966	23.720061031329664	23.865417883931563	23.568126919645366	23.778710678429263	23.685489821680363	23.546595201287865	23.541586365258564	23.814180651412265	23.553407305699565	21.821133436370065	21.769117648960965	21.703844307391165	21.797786762287465	21.674663754455565
P19934	19.73187418538834	19.65726581204184	19.60887967771404	19.753068407657437	19.545884084542937	19.670032818100537	19.799567504909838	19.662716214977838	19.466031750647538	19.644860192719438	19.41089666995364	19.601122953999138	19.392780955432638	19.38089096346134	19.373110641270937
P20083	20.59747986230311	20.39292663862621	20.522505482526313	20.326874762542612	20.525621798129112	20.52666422183421	20.47153620065871	20.50411774815991	20.68488034266781	20.53585698929671	20.798196468089312	20.86892497510301	20.88103159915981	20.87968756376341	20.81058702438051
P20099	20.488812151873724	20.440621521212822	20.42633945948162	20.514929752604022	20.528977680873624	20.500262789343523	20.43135558442012	20.399159721922324	20.59651983533142	20.55853195334442	20.576016501335022	20.648142361355422	20.61945145044532	20.545099875362823	20.511754896073523
P20605	20.200381389551534	20.262491350359333	20.32519192868203	20.09140698347043	20.111230716274733	20.293829690598532	20.104228897813734	20.157643843448934	20.150123552690832	20.03609956424443	19.89207495839723	20.10085509428363	19.925820444755434	19.961321437135933	19.987461057556434
P20966	21.476272872263678	21.439592735187077	21.408556782464778	21.506838415735977	21.512626500504076	21.401616709674677	21.708381587306178	21.58063002738028	21.283153673273077	21.480367038025676	22.44161941184568	22.519700833046777	22.491443226742675	22.574679523827477	22.640660161765375
P21151	22.365805843994593	22.296413817954992	22.187334042915793	22.521546606347094	22.408896139141294	22.475512761960193	22.594948420646592	22.44300048619329	22.254314085941694	22.341220669893794	19.52075186257059	20.171314359842793	19.973497226205392	19.829000263089593	20.031778832876093
P21156	22.81523072830875	22.699551708584252	22.89005615691245	22.74216585530385	22.89505486930135	22.83549665262455	22.79938527641685	22.77295853260365	23.01022395284635	22.88821172937735	23.51112741331895	23.53878001839405	23.52970026895765	23.518784545544552	23.48861901390125
P21165	23.564766690002024	23.563721232012526	23.629220970694725	23.325811792082824	23.616756308005424	23.578677826121023	23.456615210807925	23.354220239196824	23.631750730711023	23.423403841930625	23.306964498499525	23.307863062190822	23.330156310906226	23.344350406659924	23.339049367361124
P21169	20.367303149382327	20.472631259862126	20.283748720773026	20.274037444696027	20.396146693533325	20.377033129232224	20.385267057858226	20.307646408799826	20.379615680004427	20.323433104321726	20.826677601250125	20.780832299991527	20.734782576828625	20.783335940106827	20.820048507895727
P21170	22.804114126146697	22.787348674001596	22.956703333259895	22.547768710660996	23.028550131654097	22.827991746169197	22.727023444217096	22.543818376613697	22.956649942796794	22.756793617860595	23.250568003830598	23.207531241600897	23.256312796432894	23.263681318809397	23.293705725507795
P21177	22.870502170512218	22.883491762484216	22.711840289445817	23.019436957767418	22.949197640338916	22.949228223082216	23.105201563011818	22.927136163052715	22.798058259953816	22.800950521182617	19.078601761148015	20.314218059857218	19.946445599388717	20.097285687104815	20.019101926633116
P21179	25.106239310634272	25.14710085623227	24.84009125467607	25.44423483017947	25.13065798357217	25.041555040602873	25.448123461763572	25.40198304926407	24.86584696373747	25.30665279138867	24.424715684923672	24.695007688863672	24.568228673075772	24.45717437213527	24.52148617443117
P21338	20.845263557624627	20.71821697408013	20.739409691886227	20.853655246250327	20.679426610575526	20.76598470096493	20.723119200602927	20.692009523777926	20.639495058610926	20.823982858240427	21.036698307620426	21.034643688942626	21.032681168417326	21.045819122475027	20.925731852455627
P21362	22.042675612901643	22.041924436904942	21.98055870233644	22.873119898849943	21.83079953327834	22.181587516667143	22.81861046993574	22.807796065619343	21.51950832927094	22.71321732596544	21.045455254502244	21.500909194593643	21.149873066409544	21.207401421248843	21.382189679725144
P21363	22.102642325146117	22.096388626309416	22.123109400294815	22.876220184203117	22.024633559678417	22.261514326786315	22.922208664998315	22.814218321526116	21.90929557318122	22.771433239509715	20.701078251819418	21.596506692685317	21.246202520073417	21.206820276684915	21.449104596087217
P21367	23.471080588680866	23.489864301114565	23.250530576391768	23.962060595272668	23.674784633605867	23.513995955462768	23.907636100897868	23.873024357163267	23.245826020610167	23.725097617546968	22.090687507208266	22.363336438095565	22.114401266280268	22.168769976259767	22.139524761777466
P21369	20.647556872015375	20.646048286649172	20.594051502730775	20.638309134755772	20.549836855518475	20.558117480780872	20.633943445919172	20.622735099110074	20.646820962562774	20.480122950004073	20.545573683227573	20.753161153823473	20.633151601023975	20.590621469924375	20.556787069069372
P21420	20.26980414092167	20.13124450898237	20.67064539190027	20.98922732399717	20.60922874294307	20.969649971739972	20.92138388016217	20.78321852711457	20.615505252514872	20.95650881031917	19.36276551134097	19.370909342482072	19.341098637062572	19.293912899271472	19.49178583119517
P21499	22.74690897652867	22.702256078112967	22.803672938125167	22.531082574574867	22.731653748790066	22.68114452326437	22.56555459268627	22.518656685529468	22.818504983990866	22.61337354772967	22.485256683245968	22.515084843942567	22.570967075142867	22.53316493271547	22.526416618777766
P21507	21.977652245401693	21.922907349409194	22.031999528567194	21.830662217260492	21.994774131595992	21.977813155507793	21.89947955606109	21.895919422414394	22.05996334337649	21.915592191928592	21.95220930228779	21.914392575585694	21.895807843027793	21.941836884752693	21.89110780711769
P21513	23.470763249526417	23.493231939263417	23.453638439795714	23.370437918216417	23.441636233810915	23.421966228107017	23.365434499519317	23.366115576650415	23.546400836952017	23.390567350654017	23.470075061432116	23.482436032583415	23.541006657159215	23.451270761135415	23.461522959749814
P21514	20.957507393726328	20.970155710060528	21.180239995708426	20.629752844452426	21.127217867908126	21.01256465777743	20.868256845980426	20.795538239766827	21.297904096785828	20.909065182649925	19.110121386236727	19.819394544853427	18.40638558071773	18.982818727333427	19.08352906309503
P21515	17.760408753925475	17.606075300461477	16.884272871915275	17.972003109638877	17.781929896926975	17.263517519403077	17.618109198381976	17.763559536227476	17.158212770741276	17.878657873038676	17.649950080744677	18.025298949677275	17.756944025842074	17.341892878399776	17.583165402668676
P21517	18.994601996615433	19.070579618206736	19.049139633152233	19.109832044051636	19.141262174490734	19.155668944339535	18.939087884285634	18.894733750692335	18.501683676136633	18.611015805160434	19.113452966613533	19.161592790222834	19.383887869627234	19.005742217963736	19.234741731639634
P21599	24.809178936101294	24.694796925908292	24.982194953867292	24.460353138614092	24.877303001549095	24.898472256469592	24.585940739172294	24.657258976968592	25.030510289122994	24.819926476926092	24.753018630260094	24.667218620329294	24.801065409351793	24.833402911528392	24.821574115527195
P21645	22.728465914392263	22.539143490592163	22.83892476119406	22.65577051649346	22.83252628671446	22.74470807540906	22.683677519105263	22.687292195313162	22.831205243730164	22.726743450241262	22.639370234410862	22.763247289071764	22.79859991397766	22.728242504595862	22.697048457539463
P21693	19.414904571906824	19.08852305271982	19.417274122391323	19.023883053698423	19.260457494015725	19.207016660876825	19.354591886637422	19.368642029646722	18.510894546532125	18.964912660266723	19.344502296126223	19.407121732750422	19.405716489053724	18.97739774616832	18.931223963240825
P21829	20.218796206899007	20.223164791572202	20.287399574342103	19.953448186722305	20.233579500712004	20.126899208130304	20.055490570313104	19.898982752528106	20.250386523824602	19.9449419768477	20.3646947710384	20.269699903216207	20.2614367276227	20.426210231890103	20.364620640448003
P21865	20.046706429255842	20.036616961053642	20.02451411417014	20.055043903080442	20.014897614832442	19.84476241345234	19.85628802812764	19.99760665773654	20.162086105042942	19.993851734966242	19.53161536900464	19.58458303799874	19.53265779110904	19.199264464295442	19.56378590734954
P21888	22.341600549893524	22.267548612118922	22.300310874911325	22.180888004730722	22.308865799328224	22.331273921529323	22.273088047839323	22.229861643142122	22.367947762697423	22.264241620203823	22.346515286014824	22.539664450038625	22.603064210609922	22.544667438826522	22.539422786910123
P21889	24.004172782595546	23.900699963726844	24.118170611512745	23.672659998832245	23.965267428193645	23.920679978139944	23.763578379453143	23.758902286397745	24.129990233915343	23.874058726708846	23.998891038001645	23.875653640282945	23.986505012492547	23.986936317405746	23.954545875623946
P21893	19.396093038815028	19.22943150850373	19.18764041343663	18.90925747586863	19.36331455787273	19.21040193618623	19.291355760874428	19.11439642548623	19.41792521271603	19.054864513934728	19.67444032401883	19.54874219328163	19.72290836477623	19.630634814781928	19.65397013208353
P22106	22.758070825875826	22.686044121845026	22.706390687869426	22.524784055038428	22.721572991144427	22.681400682713726	22.565729543195328	22.57599420456013	22.855751830723026	22.669362525824628	23.229619140893828	23.155298952010728	23.222082978136726	23.138805601117827	23.150243000926626
P22186	20.828579984377466	20.765222956857468	20.829306860364166	20.764030319496168	20.726316260133768	20.786070006832066	20.83360471024387	20.77142744801087	20.61668256606257	20.746443319142266	19.964955617269666	20.169174564634066	19.99318236565807	20.126830266133467	20.085613008560667
P22188	21.826764943804577	21.771098860506477	21.723521006218874	21.583217287394575	21.808217267766373	21.701378641849672	21.654109106908876	21.602996865599877	21.779883969144272	21.688258673343775	21.716085447450673	21.743809008478777	21.79768650948577	21.751288191794472	21.681820520216874
P22255	22.208465356016298	22.112264020147197	22.131488164581498	22.343383066108498	22.0588063453366	22.1953895138888	22.311534794036998	22.3249280743335	22.0335481764801	22.272703828949997	21.563804068055298	21.931271888748597	21.701859788191697	21.696270992785298	21.7146350160562
P22256	23.629571677683277	23.684983094235776	23.610331391845975	23.609437579149777	23.726134997555576	23.544693384678677	23.699432264738977	23.607246779591676	23.615506755450475	23.493867544456776	22.304848832406076	22.495535935738676	22.302452382089076	22.346698714941276	22.278061485279775
P22259	25.942192822599953	25.950862704635252	26.018702642802353	25.77522234160905	26.04801699341025	25.774189496252053	25.78575151836005	25.75745885489805	26.18091171634025	25.65130345685705	22.781124213501553	22.77589177714875	23.015430985323952	23.00761219346025	22.902188106669954
P22333	20.470003376731427	20.31960966869802	20.688733121183724	20.407846095990223	20.510126384435523	20.609439566804824	20.54476938282012	20.440073132286827	20.586091553305323	20.56388332806452	21.219390451720827	21.246593588413823	21.259562833669627	21.13937581992922	21.176050975165623
P22523	22.163188457682224	22.106674962596625	22.163456814947022	22.02309399833292	22.183051950260623	22.102502310730124	22.116569084311024	22.062087284945324	22.153030939748124	22.104586817738024	22.28541349521422	22.188355346070523	22.240689095081322	22.216309340695425	22.184721193228324
P22524	21.633522410438662	21.486329094010063	21.510909235911264	21.556720525447563	21.565695720496564	21.50223228807696	21.556838319137263	21.582116850745063	21.36039255265956	21.56099699781016	21.72670162032256	21.530037944287564	21.45014184941706	21.50600219397096	21.446186573549262
P22525	20.449976760000567	20.426090015800867	20.456390700590166	20.407301067214267	20.385733273226464	20.370728825367166	20.451654457706365	20.384320819741067	20.271755768110367	20.426411428986366	20.346089743440267	20.531907892706364	20.470284675538466	20.415097667630064	20.515836606236267
P22564	20.863808542740436	20.693122742532537	20.784441502851237	20.366958916547937	20.954260694281036	20.855520774394236	20.691996786834835	20.679155473417538	20.927614241157137	20.547768237812438	19.849075378591237	19.632381030810237	19.863445293157636	20.075225411149436	19.293132830307936
P22634	20.175570423110745	20.138084029385045	20.699435289270145	19.761348825807545	20.584846723806244	20.282401354300944	19.923813858873043	19.891082333703842	20.555270949160644	20.277533944440442	20.569326662586843	20.477118484970944	20.521018023426045	20.674410018298843	20.810217734629045
P22731	22.00519865940455	22.03683078267505	21.81831052334875	21.943571655210448	22.05882058304135	21.942566076671948	22.03071260341845	22.01299842911725	22.03587123242215	22.01974598419885	22.13781924193295	21.95063307803635	21.99092261134305	22.06183498270655	21.99747826682815
P22939	21.78918506183883	21.78694964442763	21.65551060573463	21.70376533061723	21.75357720450543	21.70015155224363	21.68713100080653	21.66250800550713	21.72791370346653	21.69380192747563	21.45895585391903	21.54966780001703	21.474034298847428	21.44514947636693	21.57334332688083
P23003	20.856031676422756	20.956390098572054	21.051035149727156	20.649187787589856	20.933343264215253	20.801003397517153	20.846579789281453	20.862077662769956	21.062433823796255	20.813378324070953	20.860119139388654	20.920640046469455	21.009703593984053	20.982255430620956	21.010645108018355
P23256	20.67161823807632	20.41599258609842	20.54069440020632	20.46380989549672	20.582034657735818	20.513052978465318	20.54743221865282	20.477395674743818	20.68623691170182	20.38741207751492	19.64852291183362	19.80162728339482	19.61365076743122	19.44443100155242	19.48473770948752
P23305	20.664901314901694	20.794195237358895	20.462598894968895	20.695809748785095	20.747163595740794	20.746811301909293	20.783154365704895	20.795153597624793	20.470567395089194	20.691689934942794	20.837700053186193	20.747486801464593	20.627794286937895	20.737779849022395	20.837295222736994
P23331	20.2148110943724	20.199969603218	20.4115740185781	19.6533369824756	20.3538019114275	20.2534648020238	19.8991473796798	19.7461281488412	20.4525020552004	19.8612432640902	20.2725555228499	20.099578754842	20.2393691164165	20.2552126812452	20.3735037066369
P23367	20.321931904833047	20.276700158445145	20.300482408185147	20.168366970722747	20.266945975178047	20.273547885024847	20.283589801945645	20.105087245582247	20.315196073576146	20.232698100223345	20.178802461512046	20.234422867036447	20.178325252278146	20.137810539011546	20.289062913062146
P23485	16.60318526139162	16.626096013116218	16.36508839236092	17.05212491023512	16.65139257751752	16.859418048089918	16.97237660389292	17.05772571823712	15.946196388016121	17.15678747910322	18.40594995295762	18.515266535759018	18.04746408393202	18.27700995677822	18.23930958898162
P23522	18.505614744240187	18.705904982681687	18.900629181829686	18.397614175728187	18.563599648985985	18.405997952503785	18.104200756519084	18.114922829967387	18.788895575200787	18.571817831460887				18.220829001268488	
P23538	25.560714305751446	25.486044533547645	25.508493765854247	25.422444834911847	25.610911908219745	25.589488341673846	25.494723554428244	25.495713355353647	25.690744073291544	25.527361985734746	22.567265395163446	22.146644011676646	22.366755103332245	22.586595829104645	22.417853471712746
P23721	24.98260497138993	24.956219037419928	24.919363024229728	24.88652929412723	24.978825549547327	24.891751934113326	24.878099728136828	24.921528332003827	24.92288128150053	24.94115450585753	25.74190601693163	25.683995556081527	25.670732819324527	25.724590524282927	25.66184732454763
P23827	22.178959958952042	22.037217017801645	22.18574591392394	21.89463855023414	21.794112268701245	22.181929133321244	21.998806395305643	22.115075652570443	21.82939537550004	22.199310991499143	20.895964094774644	20.966280880075242	20.915746682059844	20.81654919141654	20.86025825432184
P23830	21.467576793618132	21.44969060913223	21.70793431159533	21.23843241743033	21.72582985630823	21.501202869431932	21.37274815132073	21.37768356324633	21.78291428823573	21.40421473262073	21.34870742535443	21.33868550601933	21.358741711672632	21.44435755453533	21.48267517325043
P23836	23.59467376038712	23.63756787610352	23.70247919625172	23.44255652441732	23.70772501979982	23.592106998767722	23.52795993196322	23.51106788695352	23.65639271495792	23.50627295376142	23.68212451638582	23.61699557454802	23.63337375656922	23.63273358074282	23.56798108916402
P23837	19.463121566847562	19.471770337375162	19.57541862538116	19.107519539007463	19.42439429350946	19.53588802213856	19.41718756858216	19.410465286561863	19.45821648451686	19.190645505158862	19.37810698414906	19.38985911577826	19.34248483038866	19.51969906306616	19.459034574719162
P23839	21.75915281306705	21.694615289493452	21.78145511245185	21.368155539193552	21.87735479341445	21.702649742128553	21.550738739099852	21.52163695986925	21.92176480683765	21.61789240048035	21.95821184658175	22.00718778850425	22.01497720052535	22.02302193623165	21.997259580555852
P23842	18.417308558226143	18.231542648270242	18.688193034866742	18.300708528752143	18.60878509613014	18.31898479517014	18.29837964061124	18.03462852346844	18.469252018610543	18.369008374676742	18.70435318041074	18.58529315750874	18.33479126372564	18.493654613083542	18.413892872149443
P23843	26.627738602952068	26.421410082685767	26.63121122554827	26.334178902516268	26.485670004912368	26.669244822033768	26.47450718270457	26.61326999459947	26.83112958677067	26.93945493372747	26.03114401896517	26.35229134314497	26.56280366129747	26.244174353442368	26.32493216158267
P23845	23.266327091801884	23.270739102214783	23.363962922743383	22.980871999033084	23.406992877713783	23.285705348794984	23.172473172732584	23.126557292951986	23.438026369217784	23.127068955101183	23.904238450789784	23.916184824392783	23.954196261037584	23.898213983662483	23.982683649482986
P23847	26.665157290067814	26.604677407570215	26.610809677172913	26.609048452928313	26.701596699806913	26.628025878780814	26.612940628524612	26.688167812135415	26.933481948722214	26.645809251091713	25.469050570960214	25.606074271148113	25.76665387717941	25.577574291164613	25.607537118966114
P23857	23.762091834758586	23.747757154749685	23.836686045311385	23.822920204056384	23.835961644700586	23.787570755805884	23.674468338065086	23.753913386113084	23.771298724738585	23.745966631810283	21.551649519118985	21.439649219598284	21.581148289419286	21.616763645049783	21.523403828401086
P23862	19.472180731712477	19.558393184428077	19.332827824141678	19.507589531232878	19.637652583964478	19.621593850887677	19.638397490118077	19.64045869527698	19.369243469745477	19.57091460708148	19.37988416034678	19.33090034597138	19.255689923732877	19.463892337319578	19.14534525171598
