rowname	20230516_EXPL1_LiSc_SA_S610_RT_25_s2	20230516_EXPL1_LiSc_SA_S610_RT_26_s9	20230516_EXPL1_LiSc_SA_S610_RT_29_s24	20230516_EXPL1_LiSc_SA_S610_RT_33_s44	20230516_EXPL1_LiSc_SA_S610_RT_35_s51	20230516_EXPL1_LiSc_SA_S610_RT_36_s56	20230516_EXPL1_LiSc_SA_S610_RT_38_s68	20230516_EXPL1_LiSc_SA_S610_RT_39_s72	20230516_EXPL1_LiSc_SA_S610_RT_41_s81	20230516_EXPL1_LiSc_SA_S610_RT_42_s89	20230516_EXPL1_LiSc_SA_S610_RT_43_s92	20230516_EXPL1_LiSc_SA_S610_RT_44_s96	20230516_EXPL1_LiSc_SA_S610_RT_46_QC2_LabD	20230516_EXPL1_LiSc_SA_S610_RT_47_QC3_LabD	20230516_EXPL1_LiSc_SA_S610_RT_48_QC4_LabD
P24192	18.978350258173535	18.692957918430334	18.815554906415237	18.807259262755835	18.916222862810436	18.894457945535436	19.091021775421336	19.045403184218134	19.112530720264235	19.089522131556034	19.311900538762735	19.333653009667437	18.788880382418235	19.425789549079337	19.100807442031435
P24193	20.15031365437986	19.79725765984766	19.85830564559616	19.838984355719358	20.00710289318656	20.02870879189846	20.13703171684846	20.11366445384276	20.10133711705186	19.99736080995496	20.31453595742786	20.41059495411266	20.00199613336806	20.34978319184716	20.07055758126756
P24202	20.576638269816286	20.556278024130386	20.427279229880085	20.38996086722169	20.221302294398487	20.217212778272888	20.330353095282586	20.21628447664189	20.267377326743087	20.238446885628488	20.281402759267387	20.278138035370386	20.600179585762586	20.298258702696387	20.21577971424559
P24203	22.577531930141166	22.575166928107066	22.522112887276165	22.387980960426965	20.875603948350864	20.811747276867965	20.797697372375566	20.885942593661966	21.036721610954665	20.904798772779667	20.982251526700566	21.061200503412167	22.709035978485765	20.880226478606264	20.886742696521267
P24205	20.9500868724474	20.984241430859303	20.970224098368103	20.985971140179203	21.049103946879804	21.058164915698903	20.954382515962603	21.058703082997603	21.0413888292409	21.084473201942103	20.9981213171027	21.047921211136103	20.915000949155303	21.098346254134103	21.0531619133422
P24215	21.58965054434892	21.730909787652223	21.721901567320224	21.830295905587725	20.897537410100426	20.879831723394823	20.87360414892452	20.843047448605724	20.87273964517012	20.870123181802526	20.75602801747862	20.630466553161824	21.569603663383525	20.621647493142625	20.79197921331542
P24228	19.498862336442556	19.507352896162857	19.43996331543896	19.588427224280856	19.751654166095662	19.678898665341862	19.72302857971716	19.636467383811357	19.733477652154356	19.65452179967326	19.716690606550856	19.683553053482157	19.522092189644958	19.695276047320256	19.705191446646957
P24230	19.925398311981454	20.059241455786353	19.984511806212254	20.070934957841953	20.017191781272455	20.040323034505654	19.966002840204553	20.029982717826055	20.023625226909456	20.009907219713053	20.008331532455554	20.067898391076653	20.058208633775752	20.034896025783553	19.924759244400253
P24232	21.57940275828473	21.73982411529143	21.57183901694573	21.42705784651463	20.87968709016973	20.99213840696783	20.843366523004228	20.824874628428528	20.80259144693583	20.907973010425028	20.85599470279763	20.70663362519063	21.62448552862653	20.768293842630328	20.82520884051963
P24242	19.53191563175886	19.370615306263158	19.37075866110126	19.35422289823016	18.93362898115846	18.88951276969816	19.00287226187336	18.90663725546326	18.96973625955156	18.94603037533356	18.96725699813696	18.95664120228076	19.422454824430158	18.93733703921906	18.90684358318946
P24251	23.068820484341835	23.304384950510734	23.182607537078933	23.069774050175035	23.287843231416232	23.327908345295533	23.197144155540933	23.245949394423434	23.215036001300433	23.199046972720833	23.210169574134834	23.09470193259663	23.340406641339833	23.092124736380132	23.044407862121133
P24252	18.913711350857415	19.073711452018014	19.087800835069416	19.166011175298515	19.208640335015314	19.141137363929815	19.291884720779613	19.217691200455516	19.232615065791414	19.195108508745413	19.070588119376616	19.037555340304515	18.975428492532114	18.972095990784414	19.025974864986413
P24255	21.061789910497765	21.033262472776364	21.049312667993565	20.954774046934766	21.044158635329666	21.017288482395564	21.003578028978566	21.025406565237766	21.078920321544565	20.993551221843664	21.064083326764564	21.024279011928865	21.040160802583767	20.997937205281165	21.049343291699564
P24554	20.167163545313333	19.92328369824753	20.02732280491773	19.99527022127793	20.42983778240423	20.36562735572243	20.401388043939132	20.36298458735883	20.40325704847423	20.383136647511233	20.376895123117432	20.40066240414423	19.981597300242232	20.36547042720403	20.316241976337132
P24555	18.95721000972857	19.117800456903474	18.99922827298107	19.07018399365817	18.873748752827275	18.873872509002773	18.869244235611475	18.760353144986674	18.81582966559467	18.91197998199577	18.811300590500373	18.87569791650087	19.051689615073172	18.869554573498775	18.83818300982127
P25397	21.075791029708512	21.059639565595113	21.053194094957412	20.95582228896471	21.16582363574141	21.172082769538612	21.183310418102813	21.142045528006108	21.14042642725321	21.228906199823108	21.19612820159191	21.162455404142108	21.071808819963408	21.137668480419208	21.180998785656612
P25437	22.029893932142627	22.094279999420827	22.09546686958023	22.05695906007663	21.88991348322863	21.83585693166063	21.85286299340253	21.81977031181263	21.92972118753843	21.88251279543023	21.89626281115903	21.924274269347627	22.036932250949828	21.793985017791528	21.78649602043183
P25516	23.905852490983627	24.22072814736523	24.127487960238927	24.15854063854403	22.793186127187628	22.771295250239927	22.819581977429028	22.64942136911763	22.63680614796693	22.65058977320263	22.434382825076227	22.379990675240627	24.185599694895426	22.503577653475027	22.711968152761827
P25519	21.086565898842785	21.057390793055085	21.096083348111087	21.082717671329785	21.117147856213386	21.124742731316285	21.102827883582485	21.153427631919385	21.167392116310086	21.127830885211885	21.130592334207087	21.150462489179787	21.067654641892187	21.097946864726087	21.087968708587788
P25522	21.54688166885002	21.48621132942502	21.459998031288222	21.47621220013212	21.24291529422032	21.234674380943822	21.25927957798752	21.180871924983123	21.258586653911422	21.22438918238902	21.257551437773323	21.27464247404102	21.44036496271882	21.25385182380232	21.227992128646022
P25524	23.09957034899081	23.26754531162271	23.125170659308708	23.09130201209981	23.32498314759081	23.34338797525511	23.31447902628321	23.28252997467821	23.25795209003621	23.30163945849581	23.31881524753161	23.35453519997131	23.19582723103611	23.339926550672608	23.20167179473211
P25526	22.95654620547332	23.39574191135092	23.16436604565282	23.30494790227182	21.93332123728252	21.94638079449182	21.93382767783422	21.91438896522632	21.93691071526432	21.99591625462942	21.66589398050612	21.58033032783112	23.20805385257042	21.62191674428372	21.98684947116062
P25534	20.157516862679564	20.128618193100166	20.101869664670165	20.037875674523566	20.099552588789066	20.052969082072664	20.161706976386164	20.123232230253766	20.163712737462866	20.111322553516263	20.171532122424864	20.199282906427467	20.096405882081363	20.171891206871866	20.161146044348364
P25535	20.551917141197887	20.578916155056085	20.573119285125287	20.453222729180588	20.626716166099385	20.590510187814886	20.627478807656587	20.625953121179187	20.640030727531087	20.637476588327086	20.659941048892787	20.691876614303588	20.533471810202286	20.695949796774887	20.594848518836088
P25536	19.838509177930646	19.93941095650755	19.85705317151885	19.87327584170665	20.32052584128025	20.290737138621445	20.263236639450646	20.308565099937645	20.35000551493185	20.29472752347875	20.263363300189248	20.27657703926105	19.90610156856185	20.19739063692355	20.35903732230865
P25539	21.584558316318095	21.463344317321095	21.381154772723992	21.375859844438395	21.104267299504894	21.126800318808694	21.170105855474695	21.130230601356594	21.143528790625894	21.177026977356793	21.147598211556694	21.145838121879795	21.434875127895292	21.175985467592195	21.145866875287492
P25552	20.145758528175573	20.165484039168973	20.233686190799574	20.224759880339473	20.261475501928473	20.24941141755947	20.244665565686773	20.30674496108747	20.307494586540674	20.251594377154273	20.275774523158873	20.324373475240673	20.300863943120973	20.211509955339274	20.138791150859173
P25553	25.932827599147718	26.520547977117918	26.22275760851612	26.326455465931318	22.55127648734112	22.49232490363142	22.50878453150342	22.591364472540118	22.59097723960862	22.55965537846202	22.007210757443218	21.67339737216242	26.254488139065018	21.66307887582552	22.53821063217412
P25665	26.79022385763713	27.139373273746532	26.96496192355303	26.852238747146632	27.62208330489383	27.60586552949353	27.474869223803932	27.487955514837132	27.577803441981633	27.64137642709003	27.598078516365533	27.50898356364933	26.970094013527532	27.59162349422823	27.473762402970532
P25714	23.230964999426547	23.344787503040347	23.274617338492046	23.386901446593946	23.217140592653646	23.259241213122145	23.157551796363848	23.203615414603245	23.178297408754545	23.135293585817045	23.169471080659847	23.225953256161347	23.225633521729247	23.259113930624448	23.292818775807746
P25737	19.17688822181359	19.24539656748109	19.469423529320892	19.38370790198669	19.67951341732169	19.62294701108139	19.504463268203192	19.55269651928609	19.54565323603229	19.62067557325079	19.39145709394029	19.696725536462893	19.057127085756292	19.78276067789169	19.69476879850719
P25738	23.277621700151343	23.495385259362642	23.669004494411542	23.939350125986444	22.882541645761044	23.04924141566014	22.728796855488945	23.028196532539642	22.959758758324842	22.782797784909842	22.868176841851344	22.674322852681044	23.467902643498444	22.694757175736143	22.92496883862294
P25740	19.97557836137906	19.85801430155296	19.840741214596562	19.81061881935216	19.60871095903536	19.61261377044726	19.61407306196046	19.56771303697896	19.55401597516746	19.59300581143086	19.646692021451862	19.60810290500056	19.78870800524866	19.65114424748246	19.591587818217562
P25742	20.187921400467577	20.053244294363175	20.039478124694774	20.017008788154676	19.972119583359476	20.020693218217577	19.988185671914675	20.000637477190775	20.021835982380377	20.005862608120974	20.002764165097176	20.049178132765576	19.981850422764577	19.998335313406876	19.996238418750277
P25745	21.55283579568356	21.50037000981306	21.480225958654362	21.45435123397386	21.78715177344926	21.81553682197956	21.73503605271916	21.82197424135126	21.75053859741256	21.739263923153363	21.78258146459866	21.780184095383962	21.50259745956156	21.80972299531206	21.76494774137916
P25746	20.425345746835067	20.307445948308267	20.36610864545217	20.25397828228007	20.34912670399147	20.25788840092717	20.32122024849677	20.339306880742768	20.31799457906637	20.310580634668867	20.333374428684166	20.397724740451167	20.53425671600557	20.279989513657167	20.161712789350968
P25748	17.788422148471504	17.884129924508006	17.747103446691806	17.756628311145505	17.609613772695706	17.415707123473204	17.606316633749206	16.805899368995703	17.574012938803506	17.403017434844706	17.488252133833903	17.506549653442505	17.881931549998804	17.057560773545404	16.409322177039606
P25798	18.644876054302124	19.793835335352725	19.528271113005225	19.471845889652425	17.180797829438422	16.857841901498425	17.988427967546322	17.050728554743724	16.252143634868624	16.831905165545823	16.913546058157422		19.352895330486323		17.191430446716822
P25888	19.173508156360484	19.201484461131983	19.241399363149682	19.22196180869868	21.170737660227083	21.211361293334782	21.161306297859184	21.228734457577282	21.074065180672278	21.105932210939883	20.921549025212983	20.84921269727328	19.213611375552382	21.07838041874068	21.26997899251488
P25889	21.95202655093967	20.316677327257068	20.22083585137917	19.91603492956367	17.459491281713568	16.58865016880267	17.46990217650777	17.94370264942767	18.64449419923227	18.36132768848857	19.13584559111147	18.83114725149287	20.83074028251937	18.98725828159277	18.57175678550757
P25894	21.576702158537028	21.824615813530027	21.654584251553825	21.813411693945728	20.917179705158027	20.895055353841425	20.845824674425227	20.832110707510125	20.775454040336125	20.780568731291527	20.676743687330127	20.712641468907727	21.700290314723325	20.722887861554227	20.898387988531525
P25906	22.342181846679498	22.232608668776297	22.198397792480698	22.0941550210387	21.2504874822069	21.2092911746477	21.3026546979755	21.1872449382415	21.238330402137397	21.298499976589397	21.2449572120889	21.1653265576485	22.2134503922454	21.166334037084	21.215897195734097
P26281	20.26040187753076	20.487863644999962	20.262312712046864	20.169817095835462	20.459431461110363	20.286667231837264	20.519173936674264	20.579910793455163	20.29018427866256	20.414854500437563	20.382679480596863	20.308847961293562	20.41411673768006	20.386238179147462	20.431787241142864
P26365	18.301203857172943	18.71574066290234	18.617767055306444	18.706392587568743	18.824833333091448	18.947047043210247	18.801237141523046	18.789576645117748	18.698947281181745	18.877377914672245	18.733568017156145	18.645550464957445	18.495564439427945	18.724434670956143	18.861483793345343
P26602	19.631851001662852	19.67459113218215	19.59472692327695	19.534971814127154	19.618530545647353	19.43824747393355	19.50866568417495	19.375490377366752	19.432461163020655	19.26786433915435	19.413676919985953	19.49437068124005	19.58806791686635	19.363829173860452	19.490012965226754
P26612	20.420237996420806	20.807447954970705	20.741323727922005	20.695755205860603	20.455850735529406	20.489063952067603	20.457665727358304	20.471982892765503	20.393524593168205	20.468379391087904	20.302832716492606	20.239386987876504	20.651629203217304	20.271638751715106	20.302528179683904
P26616	22.73553015943876	22.67124145444316	22.63348290082736	22.54231082125036	22.07928269174276	22.08699492184576	22.10130433942276	22.09871079777096	22.07796435929566	22.04996153453646	22.06292290310756	22.07218906925446	22.67464695621686	22.03356769823736	22.02086248430546
P26646	22.920014302393636	23.022982834787438	23.034969517753737	22.98121298087454	22.667690860227538	22.733459732624038	22.691457005374836	22.734070879917535	22.814529681106535	22.755077709986537	22.875582837243435	22.910525567604935	22.939250436157238	22.890217967548136	22.81059810142254
P26647	19.824231456840533	19.90718780006873	19.872632233547233	19.78562779009103	20.15710513398573	20.07173824209353	20.13222647034103	20.05248633091163	19.98837037773693	20.229552884919432	20.02784051187033	20.03755914450133	19.91081115370903	20.098128889638133	20.098233578519533
P26648	20.264999335821784	20.201681898893185	20.168269573926686	20.177243667956287	20.223567114123085	20.167570091574586	20.199985067436184	20.144831236415087	20.138815964986485	20.203246435465285	20.190356852109886	20.157446949309787	20.247678725167084	20.213972336456386	20.173954578893387
P27111	17.17646678402694	17.44248693512294	17.40718260236184	17.34597331111134	17.91142541802294	17.772402539511738	17.78349669105254	17.87800509773464	18.06903507044224	17.92920001598674	17.824305471414338	17.91611665937914	17.68188863544404	17.87301402283574	17.88454678593634
P27128	18.17821591068743	18.077895986207732	18.08568072420723	18.024716222645132	18.27890755364653	18.25606182273733	18.20166820113513	18.19241093306083	18.176824724401232	18.30855701831273	18.207343405284032	18.16725742362063	18.22748064884963	18.124228471081032	17.91722000496783
P27129	17.442425370049442	17.220818722305047	17.269625015723946	17.090607042053044	17.700571451863148	17.604282841829345	17.696079844776044	17.556972050644042	17.577944077158143	17.665093769310843	17.503302064501746	17.568579966567242	17.236204084746248	17.570442690441546	17.474515074359147
P27238	19.977051019328105	19.785028534047505	19.755170473111505	19.692364637291703	18.590284912883003	18.646919542527204	18.568555461881402	18.736902964338103	18.530658510383304	19.118292074659205	18.694619625977005	18.589116076487105	19.787151110943405	19.080220136748903	18.792079291142404
P27240	18.480669629350867	18.454978389288367	18.46401242793407	18.34452674533947	18.845708132713966	18.777636941237567	18.88385999500687	18.82961913311667	18.834924544216868	18.860993108388566	18.823421105880467	18.784894862275166	18.623290053111166	18.820205754234667	18.846317199265968
P27242	19.431367528266623	19.440047254657923	19.472818552840923	19.278174739913922	19.69274825839292	19.62302233915702	19.574464962624823	19.627542273940723	19.533134140981023	19.54795169271982	19.593488057482823	19.66656298901222	19.37866680785812	19.52127621033772	19.422126026445923
P27247	20.80727871987136	20.72951696844136	20.73831600318346	20.69662195899566	20.594128713612857	20.52685550211426	20.54639977329946	20.44173403396646	20.590916792423258	20.49759711864176	20.52795140148136	20.581548383832757	20.780624836113457	20.48661444628116	20.55640920052226
P27248	22.241152153026746	22.11321576901865	22.05151703559855	22.02624769195885	21.299533761238948	21.34518519986885	21.391175158498946	21.395205659909152	21.504346261687445	21.310747360383246	21.39798699658445	21.40207900580615	22.269761376381652	21.48357740474055	21.51441090300805
P27249	20.33706436581132	20.343254293984916	20.335615136117816	20.226462993097318	20.144042498229016	20.14582349350602	20.037407147478916	20.06418037662822	20.151411913351318	20.143359200008017	20.133900972358017	20.14178341003472	20.32790262886842	20.096510291094617	19.939061100535817
P27250	20.30328819101814	20.362909282593737	20.40553376919834	20.543621139823237	19.910780447062738	20.011654834562638	20.31536016639414	19.97723525516464	19.96939364334974	19.811939877651838	19.913163184996737	19.89240364830324	20.36847327750154	19.84274428432774	19.94882708412024
P27278	21.528390734878805	21.419398578863305	21.489942407120903	21.421739828332104	21.585276482722804	21.494646639122504	21.586964191839403	21.553037380149505	21.643020807801303	21.581185968993704	21.592306671931706	21.593028806077605	21.434832862342404	21.533121202030205	21.556441632598304
P27296	19.403220001243525	19.207033643744126	19.202477962406228	19.107732750524328	19.054137102924827	19.040159200705524	19.035269477611024	19.003848455186926	19.01928317775883	19.062397201313225	18.99806456353943	18.967825473138227	19.332724888892727	19.035606323550226	19.120756525935427
P27298	22.103074174755424	22.198337958121023	22.280980416322922	22.332537433760322	22.310071202885222	22.325594589722023	22.26239738565562	22.21204702990872	22.290716063599323	22.302448118136223	22.23653553767232	22.214831767363023	22.17358036684682	22.24232848924102	22.253599418064322
P27300	18.787631910533808	18.83054484189071	18.745861523761707	18.736593805135108	19.02443204794561	19.052496507457107	19.043448008582708	19.093875719294807	19.087645673961006	18.988373951536307	18.929259660170906	18.980475725552907	18.72613540246821	18.991004259741008	19.01977260820511
P27302	24.71242849300284	24.811878475924544	24.719124827860746	24.58846164419564	24.47753073000264	24.472468090371443	24.498514849278543	24.48854326584474	24.56127068772684	24.549020090751043	24.51321833837784	24.53819702521904	24.779237706785842	24.560676969583945	24.529451775106843
P27302;P33570	21.806037850555246	21.980555064244946	21.949811978677346	21.941465409211947	21.72266294883485	21.76427081501045	21.74658361052865	21.683230532357346	21.745174299304747	21.714186856432146	21.684282308918647	21.669225295148248	21.944532643559846	21.761195307843646	21.708126424894047
P27303	20.62030832714325	20.552197139366747	20.567005589526048	20.569489397709148	20.861408101227948	20.81894104406245	20.88365686569625	20.82427738202615	20.81749381903325	20.784934796300448	20.85551553330475	20.92541450982305	20.572176420870647	20.86054350933645	20.77891143994155
P27305	17.987203901779342	18.11233406306604	18.063030110306542	18.02977317882554	17.97266367632394	18.140579758300742	17.964842384700543	17.96487244125674	18.00816996685424	17.81674780744484	17.909552940729743	17.949424351912143	18.02050879818934	17.989260397272542	17.939564033029843
P27306	23.08265045944577	23.22815369767507	23.12203897468917	23.03318912337587	21.31899132684567	21.297955251920268	21.40952452716637	21.39748175461497	21.31843244562807	21.330305509359267	21.267777768245868	21.23973372703307	23.25884741420427	21.35112392357447	21.30086900237307
P27431	22.106360207987343	22.042624704193344	22.064866308697045	21.941347987174645	21.860799580540345	21.966450107376644	21.909985523802046	21.940102317508444	21.882793227956046	21.949322150924445	21.855939989833846	21.828464676512546	22.050165851744744	21.858562390742545	21.863801565295546
P27434	23.15600932079938	23.10237481169358	23.05848913553088	23.11596251125218	22.76997878995668	22.80939218371348	22.793125022283082	22.83220926711768	22.82449402735378	22.76677882975548	22.74711813773238	22.74813765595708	23.14075251488228	22.86995036488608	22.883289432621382
P27550	25.059920300718453	25.548641225311453	25.212559598868353	25.38607794867785	21.932265771958853	21.92643500684895	21.872333477357852	21.98918332398135	21.893440620531752	21.98247864755035	21.085872057726753	20.85481157080915	25.341317977416253	20.949034460115453	22.071231934634053
P27828	20.43759434651312	20.50106547220412	20.49488118746992	20.49049061258142	20.99868578710772	20.93048095837902	21.01075981774962	20.91728460393952	20.97820076297042	20.988073693839322	20.98173922031312	20.943864334043322	20.43175927761832	20.94361667220972	20.94746830576512
P27829	20.80827459472092	20.97892110338152	20.966916287447923	20.93943314389492	21.418265071313122	21.35969840229552	21.43539914373522	21.386244926055323	21.39006782429882	21.382346897547222	21.37952857303592	21.404775648591222	20.97871419943782	21.377610411341223	21.431817899165623
P27830	20.004242518184007	20.332457219798208	20.248792609805605	20.181009402734105	20.69370777583311	20.677875572601607	20.75620117502571	20.683306637975505	20.62700621428231	20.721705522675407	20.634898781685308	20.67281687357501	20.300439412327407	20.68382003292831	20.69332699064281
P27830;P37759	20.729719447092755	20.755632931830057	20.700748045168556	20.671720284662356	21.185865953615057	21.169476670893257	21.266803079257357	21.075720608023456	20.986924915888455	21.175236637781055	21.007271463219055	21.105596866340456	20.768139267428857	21.141851523670955	21.060919382974056
P27833	20.12711826945193	20.23486801138483	20.217248855506032	20.16863413354923	20.64395790151443	20.62021261275613	20.64325301312353	20.60206587061213	20.58468831484513	20.729152814829533	20.69033322084503	20.64310527857253	20.20810827810263	20.728064208059433	20.56441351183123
P27836	18.91639101029593	19.088135052265727	19.01636835194853	18.907897153622926	19.39722513230483	19.48565582146393	19.512047561274827	19.44058122260033	19.395613312700227	19.556561496590326	19.33943587805623	19.363144812641128	19.04795330621433	19.412060200573027	19.30310855170793
P27838	20.734621647822994	21.164692611861994	20.901227395444394	20.790840192570695	20.833581998085894	20.995880974286496	20.671100473343696	20.928833093848795	20.749121345912794	21.009677081302396	20.921418543565593	20.783790368484993	20.799992415233195	20.766217739037096	20.717261357634296
P27848	21.167392757863073	21.180890016831274	21.062905763034575	21.047974661745073	21.146002273185776	21.126497450177276	21.165227208854475	21.016716552524475	21.013335023812076	21.101257460322074	21.045793306940975	21.038067937224973	21.087357858875375	21.083596139153375	21.074561358199574
P27859	18.912501993016797	18.745660097012397	18.779200758095097	18.851869681536098	18.9259170769482	18.7555779292919	19.072124886618298	18.875141118431596	18.877873616319096	18.835322557480797	18.9321205927284	18.892578721061696	18.866887286811497	18.947747805598798	18.933850148428796
P28224	18.810602393478504	18.868002147764205	18.846624789626603	18.752032731818005	18.031102357610003	17.858571724498805	18.001957441636105	18.032232796493805	18.161016109577705	18.182747127167104	18.072398315069403	18.122536358801504	18.744927454473604	18.081340604899303	17.932114864605506
P28248	22.54042086046638	22.366500976365483	22.24768639056258	22.18623088625988	21.931111294371583	21.81245685778668	21.92032068215428	21.97797925980608	21.926604604312583	22.08537935269658	22.01847067719418	21.97403296739138	22.344494350664082	21.969010920550783	21.96101290822608
P28249	20.988909661741197	20.883192736487196	20.836099958701894	20.871650729575194	20.52999077315109	20.46092931781839	20.526780807544093	20.468553197609197	20.51354814270899	20.427343162739795	20.51295118952229	20.467047923120596	20.89202511650739	20.543647749574696	20.519548985993595
P28304	22.27812655531041	22.35926056813351	22.48966131326601	22.54566342087611	21.97696803483231	21.96814153616961	21.92266701688461	22.04322923514631	22.03887134520151	22.067231676514112	22.01504576537611	22.04331246518891	22.32218065946631	22.03439898407641	21.92230923379941
P28305	19.126146042096575	19.090392416237176	19.010170311544275	19.055748869635373	18.680328231761074	18.772412594779574	18.767091695402573	18.766456104916674	18.702200702967776	18.707026360144273	18.721044623663374	18.647967505334975	19.005326947926573	18.727526851188973	18.786124429507673
P28306	20.20791028229423	20.07696680073273	20.05183957487663	20.08095984963203	20.20933642139703	20.15763918603113	20.16503539983323	20.21299332528533	20.12509325687133	20.14453497265823	20.17360627573263	20.19027506711253	20.03829631288653	20.09930351335983	20.11225239888463
P28630	19.04326974872304	18.965292895490144	19.03793694589484	18.945857077262943	18.951946643703245	18.979386066479044	18.925003269681646	19.074531486937346	18.95149143200514	19.061581335735745	18.921313863573943	19.072564113539947	18.967996054532144	18.811585210906443	18.809359980874447
P28631	19.191250671360876	19.183436279755977	19.114800428141876	19.03063500398978	19.229960144522178	19.168139707936078	19.238685262822177	19.231033902157478	19.191842884495177	19.216704256562977	19.32514287804838	19.179776588699276	19.046451143252078	19.247369101822677	19.09997981685228
P28632	18.163821947648042	18.93690273007224	18.191833718299343		18.63463774639404	18.953818387559043	18.04039724772094	18.46835877012264	18.462409001649842	18.97661437156984	18.430783595459744	18.551064040093742	18.653257184610343	18.919465430344843	18.252097848569843
P28634	18.55139251751211	18.52384761501871	18.50890843124391	18.26829765031731	18.31516208766061	18.24752303656581	18.36461855923341	18.39123519659021	18.41073367740641	18.23453750933251	18.27857860287331	18.31489437786631	18.52395472529151	18.32045962931331	18.24560180332771
P28635	25.77855570783237	25.79689694670437	25.81569813908427	25.85214158729317	25.71740154553017	25.82893471898477	25.64114259424617	25.66410363003487	25.63095112435897	25.64655432677427	25.62064372678357	25.70592422242787	25.86783112918797	25.89949226969987	25.87638889646197
P28861	20.660889653897183	20.716964824141584	20.676463381144583	20.607443447384384	20.678387502554585	20.660322601591982	20.592922985820984	20.642028627124283	20.669217720042383	20.653999800608382	20.656311802982785	20.625567593993285	20.655443769514683	20.657015230696583	20.618097202887085
P28903	20.7330672608065	20.6212797471088	20.6713749063989	20.6898059514539	20.7972256868161	20.7211653745897	20.768484383094698	20.8061268164521	20.9331932807803	20.8519835766817	21.0745156172901	21.2122442693496	20.6925002380512	21.1916344319752	20.959993692174
P28904	18.009391800468062	18.226152946207865	18.113858218589762	18.175011883289862	19.552774834389762	19.515752512193664	19.635688600827763	19.840107334779763	19.711970301170464	19.695956046868464	19.913248155101865	19.862300890659263	18.058151404975963	20.067789847432163	19.618201409524364
P28905	20.19190083096917	20.32485390724707	20.214398729978374	20.08816913456437	20.15883561591007	20.21114077443477	20.160318920320172	20.16805376011667	20.22743449144907	20.213349207407873	20.184709671013174	20.09017161982317	20.24364143795537	20.17017884977487	20.05180391849917
P29012	22.229704734910467	21.668474562161965	21.597068812990265	21.513740978783765	19.198955950185265	19.201788153748865	19.189426227918766	19.348153700442666	19.321683539312165	19.370554184912166	19.149753045541768	19.290388083239968	21.729797099724166	19.194685998083468	19.349652573161666
P29013	19.049601880728858	19.44679099235546	19.367097058959658	19.35936614993756	18.99231022393876	18.97019955973626	19.088238949467858	19.105968033191658	19.18304803429436	19.142288186656458	18.95363760048856	18.86872608761036	19.38343328856016	18.886973956577958	19.04761742415836
P29018	20.19824225775982	20.20110753839382	20.24806883282182	20.25978235783822	20.07972210829772	20.08309315517982	20.01836826678442	19.92788190832212	20.02344861006712	19.978719565282418	19.85920829556092	19.93467156612792	20.09728088941002	19.967866337403418	20.00932769976962
P29131	21.099323862085058	20.860550844406557	20.868995532888956	20.896098477888557	20.904751678596856	20.880470866166856	20.878717412581157	20.894737459404258	20.872045850903056	20.82949632208326	20.979349440887557	20.93231580691946	20.908829679438057	20.904114052356157	20.899367449213056
P29208	19.679898780210635	19.827581107908635	19.847283104079434	19.726487652090437	20.105791234131235	20.167390546343835	20.119561264673337	20.073177912835536	20.171730897530434	20.208509620234935	20.114377965376235	20.116642622766637	19.804675100257036	20.166005761401436	20.212844188684336
P29217	22.11556953310979	22.00476153620599	22.01999243408069	22.05036085923919	22.015502316958692	21.99054856944289	21.96725174182709	21.96379496928099	21.96608351744599	22.01728722743429	22.02720059454969	21.97628959387419	22.01701238036209	22.01513088605089	21.99830649118909
P29680	21.37110196980767	21.342617657668868	21.37640241390247	21.312653378794867	21.368716103145868	21.328458402477366	21.356683261153268	21.319089208949567	21.32198465256397	21.317310920901768	21.320633012877767	21.36193576467057	21.30946310331087	21.320913842253766	21.305095591791968
P29745	22.540289686631215	22.228841164934117	22.351882919528215	22.288924891794615	22.452358309134315	22.433018230064615	22.493467269383714	22.592394134647314	22.617595557540017	22.551570902671315	22.763017352205715	22.753112704307217	22.353767043880215	22.813144588987516	22.622735941260117
P30011	21.408374623846534	21.33083139937043	21.197411922041432	21.178191936755034	21.270128346843435	21.291572121003036	21.269254111674137	21.264259290436435	21.264320870385234	21.304060167581838	21.241390140478835	21.208399776020933	21.290914834363633	21.255174451674236	21.207863572697335
P30014	19.796163391082384	19.561860626204187	19.660269461576885	19.510823700989885	20.289715810549684	20.177556738011884	20.158090642482385	20.213748451158587	20.192689154630987	19.989970504285786	20.148851504253884	20.150633106510984	19.636033683022085	20.083773849105185	20.176075818954484
P30125	24.574908631503636	24.464972537585833	24.390819244099436	24.458320251686533	24.994586692901535	24.913988501995934	24.934646598985235	24.857308362204435	25.057441874555234	24.996650355220336	24.955777159325336	24.951263121837833	24.513714670537034	24.935689374269636	24.813449327032636
P30126	24.412367595258523	24.332770333895525	24.384862257962524	24.198198409306524	24.880290363809724	24.901445936117923	24.909959882411723	24.879047658837724	24.829647186749824	25.026138640018424	24.923458209391523	24.935377216591522	24.335820679713024	24.926215272140322	24.774922034869824
P30128	21.004232724877806	20.908901875764908	20.846987847578408	20.846730747713707	20.896367289694506	20.860321832090108	20.928017617594307	21.004525530753906	20.868908245263007	20.80933577375451	20.976681533655206	20.959965352591308	20.944709873265708	20.86837437259671	20.782696749148908
