rowname	Ref8537_QC1_20230414_1	Ref8537_QC3_20230414_1	Ref8537_QC4_20230414_1	Ref8537_S11_20230414	Ref8537_S35_20230414	Ref8537_S49_20230414	Ref8537_S52_20230414	Ref8537_S60_20230414	Ref8537_S65_20230414	Ref8537_S69_20230414	Ref8537_S75_20230414	Ref8537_S79_20230414	Ref8537_S82_20230414	Ref8537_S88_20230414	Ref8537_S94_20230414	Ref8537_S100_20230414
P0AAK1	16.362617588051872	18.802189368139373	18.157576785658673			16.323033636059673	18.695698430359073	17.727919169319673	17.465742215181773	17.764974577658673	16.13656839565377	17.712761291259774	17.476080654800874	18.577464914131173	18.073053437951174	17.573993204272874
P0AAN1	18.539255759304037	18.736599345188537	18.555994565223838	17.392553037086937		18.033010274731037	18.541302638371338	17.953840556195537	17.999411515367537	18.336473376096038	18.129042914526437	18.213956471053738	18.053918856093038	18.28659746945644	18.351323416911136	18.38142007664104
P0AAN3	20.661928399860354	20.760023972339955	20.393273280102953	20.327312846613655	20.842503449127353	20.752131985992953	20.440062146879253	20.503952602954953	20.402616330748955	20.499318760396353	20.216211271708953	20.482078047939353	20.490073299540054	20.733623293665755	20.440326151520154	20.315605424122055
P0AAN5	21.55131514593789	21.207233370273592	20.96865564282229	21.79118129662269	21.67337723060779	21.48723610070039	21.32549274113559	21.50647589394079	21.183360414454192	21.46830666312589	21.29937348112849	21.167530758163792	21.23034001671849	20.902605111341792	21.03842786476629	21.268373315468892
P0AAN9	23.279089463923494	21.963542835826694	21.584905152453093	22.818022713055594	23.060001976820693	22.884981095011593	21.825497822069995	22.211336803452692	21.957096437613693	21.747997115670096	21.759668554500394	21.857488872293295	21.960039762740493	22.069317094594094	21.706024879816695	21.977102507733292
P0AAP3	21.189220754187524	21.199239153025623	20.807708144456424	20.852063889384326	21.084286449036025	20.946832236813925	21.292234002215825	21.246816220148624	21.094250047322923	21.171702152691523	21.007418360323324	21.129516768419325	21.036878818425524	20.962745467401824	21.178231610084826	20.932112121920625
P0AAQ2	19.69342160274645	18.734405535123454	18.567980066218553	20.684330325264952	20.467367676433653	20.292927730456054	18.989014297970353	19.072874512723153	18.85826191652525	19.913680852107653	18.898740290654253	18.682495240708754	18.469494038575153	18.507655763344154	19.548812359849652	18.81107400804495
P0AAQ6	19.32136398644328			19.487923335127483	18.617482200635482	18.319254171297683										
P0AAR3	21.153752514065282	21.70565588273828	21.624205437283482	21.123600840249583	21.17761061431588	21.32069922625548	21.815189425334882	21.61912970914918	21.797677172966882	21.787462259806283	21.675842945483883	21.75667147306278	21.65221111607268	21.711783340231584	21.883254679944983	21.63824892201078
P0AAR8	18.983347088634606	18.186913210572307	17.407110664912306	18.797255808871107	18.963848156260607	18.956841236135105	18.069979068693407	17.969495604651208	17.735115000485106	16.894336162733406			17.993199865242506	17.758958286901006	17.614624398371305	18.069057614125306
P0AAS0	20.294334575861154	19.708398489816155	19.657245971368052	19.810951312733454	19.853995926859053	19.659201987125453	19.076935288734553	19.406292956623254	19.490986326719053	19.213885948261254	20.103830971431652	19.418199406217454	19.557009339948255	19.257072280310453	19.060213703235352	19.576760537789752
P0AAS3	18.86568889997988	18.64293487370048	18.712829733259078	19.158591628455277	18.966847793569077	19.09897956839538	18.64476168556658	18.958567503168478	18.60320422927838	18.96694192081628	18.947120984804478	18.78203992665328	18.986653401837977	19.019230205518678	18.529828756058578	18.857095548449678
P0AAS7	22.203446445257388	21.962447771504387	21.812328661209087	21.81836223120569	22.059940304266288	21.65666884069109	21.97421198843659	22.166841873894487	21.841199230087387	21.860176990724387	21.99822170330879	21.772748677247087	22.01523024534819	21.90408394624089	21.72312149652709	22.021540442634787
P0AAT2	20.507281684294533	20.05297796655683	19.997105610154833	20.396997676132735	20.49894311289693	20.365778505866636	19.904738523783834	20.136726871834533	20.040659215882336	19.769403451505433	20.059306583631432	20.042477771882034	20.146876890751535	20.09608472132293	19.913745532905438	20.035638544351336
P0AAT4	19.798919931584088	19.890093589529286	20.01264987216369	19.759308787644386	19.71087003754179	19.341934777572988	19.954711735537288	20.177808612162487	20.006130961958387	19.266239489808186	20.097075089592288	19.93301805952119	20.231275813861586	20.23960012049959	19.696719011861987	20.178325341623285
P0AAT6	21.705386907278566	22.13917081909077	22.023870466412365	21.604950221205765	21.687365640710567	21.430274576384967	21.952952061437166	22.295220552252268	22.094880053205266	22.13347079471597	22.217657633077568	21.999015464743266	22.125212305578167	22.064665785370767	21.978355567520467	22.087798429767165
P0AAT9	22.6541723140841	22.0384895484584	21.7343151761949	22.7934426460907	22.6332758939894	22.629299168890903	22.021566699309602	22.234655375362102	21.8923712516291	22.179167826933202	21.8826513970278	22.0205560593987	21.942659246721202	21.8160261933604	21.9744928348196	21.9667686487821
P0AAU2	17.9943300759531	17.420956519919002	18.3645583357191	18.2130053528291	18.0422331447884	16.2927573766822	17.418008291789402	17.9658243723904	17.807252777574902	16.3511611463721	18.3846221640094	17.6065700732436	18.0672986422085	17.3911534934217	16.4416649467938	18.120205965194
P0AAU7	19.587659518487733	19.637324549351234	19.28032380836523	19.057524015195334	18.98846429282753	19.17314113553413	19.73940074747133	19.552171242818034	19.475993289037334	19.55074725689903	19.32740430511953	19.48926437778163	19.39206972203423	19.465878825506636	19.78064986684663	19.49447045005273
P0AAV4	21.198644655409893	20.525817876416895	20.813458186691093	21.273587143547694	21.026039899450694	20.163777160004493	20.587928205757493	20.564812896175496	20.750699390394693	19.418127935507492	20.8861703355079	20.572791358813994	20.984795259521498	21.0017433430507	20.360143863858895	20.689956881139793
P0AAV6	21.850315848177313	19.958983215234415	19.763676464378815	22.883773066164114	21.789729424290215	21.356681321025313	19.781563271270112	20.829499284670213	20.119663154111112	20.278622301618114	20.523185595768012	20.529817812922015	20.188208708012812	19.401366210055613	19.991293417975715	19.703470743561013
P0AAW1	19.52041693516552	19.786378038657226	19.68391510085442	19.936911921849827	19.378988721174622	19.560764953383924	19.671348239271026	19.687769868998224	19.711263893206024	19.690498517880123	19.534357829536127	19.670800398780123	19.612295975758926	19.461578550913323	19.809444409064824	19.57512528688602
P0AAX3	20.20206724213127	20.83199656141987	20.523374874288876	19.402220447717575	19.862461246865074	19.894777328391577	21.084091861191077	20.868554951105075	20.966654701265576	20.691316463122675	20.83976740142237	20.979784019072973	20.860785063905972	20.715112486835174	20.828532914539473	20.726660507878776
P0AAX8	22.656100822227344	22.715518908133642	22.451053098631043	22.802080332213844	22.822372311074343	22.857620416368245	22.774826582711743	22.897099627138545	22.646675622328345	23.106122975101744	22.760610880060145	22.801836708581845	22.679485923874044	22.703469723656543	22.843876927419245	22.835135365408743
P0AAZ4	20.33186938869812	20.54094709744852	20.59112604356712	20.28329885938902	20.11185468378912	20.31612988853632	20.429155431827418	20.39996243403132	20.55467688804252	20.46858867984592	20.42366646295082	20.585518889621518	20.45556425372682	20.57357870042462	20.42448482637622	20.570526873149017
P0AAZ7	23.100365052071925	22.578761592766725	22.012488516379726	23.161790604419423	23.159783811466724	22.720597038748824	22.386196188840024	22.777184455650723	22.083537003543224	22.798602670048023	22.500294869237223	22.225058819822625	22.271874207981025	22.003788247296626	22.344377564563224	22.304765611770023
P0AB01	18.79084710364603	18.748781282582833	18.80657049469823	18.925922129617533	18.81726000556263	19.08765030309003	18.60355417438803	18.76113822491413	18.68154985402343	18.64215775146523	18.466361811628232	18.93106358556033	18.74180295637043	18.69840555871713	18.627265775097232	18.75603750207673
P0AB03	20.312851534927933	20.051064174282033	19.71429173150243	19.635961487661433	20.13214370861723	20.10565634625453	19.969401645087732	19.68031130652643	19.828354110235033	19.65118499858963	19.49551619947093	19.71850255036013	19.79049003101313	19.948206440728832	19.66957054642723	19.816426359495534
P0AB10	19.83823777252264	19.681626513664238	19.607505595490938	19.72160093136774	19.823332568802137	19.66338662671624	19.68961436775694	19.89841290752634	19.709088470929238	19.918857162967537	19.81888401271624	19.831953814277636	19.78654112241154	19.572697067731937	19.822072430761338	19.660814540470938
P0AB12	19.184819316405395	19.264340317832794	19.498298934384295	19.035826665545592	19.238510786355093	18.469089786539893	19.290022039819494	19.544278888321294	19.434319206368393	18.815291152619395	19.544330278994494	18.999491294902494	19.846813310614493	19.686959627109292	19.003394690194895	19.585014828117995
P0AB14	23.5091788130593	23.5722206068133	23.2451289259596	23.603175907272902	23.5432753757964	23.455555676314102	23.599874167441	23.7114446753579	23.414788915601502	23.6977689423316	23.319039999176702	23.6307762022818	23.4855216830951	23.303704517999602	23.3868302056368	23.6256353852772
P0AB18	19.84641567364045	19.59092950994705	19.972833856979648	19.73439215374295	20.10063177224625	20.220792911050548	20.11146656809065	20.38832901983785	19.75208658169765	20.25747937219525	20.03573099356485	20.19065895862205	19.97994473773615	20.315196628812348	19.869547704032048	20.635692393209748
P0AB24	22.045580101076673	22.256934486167772	22.063880190687872	22.344041608964474	22.092581087560774	22.281986476975874	22.407369660783473	22.093396793659075	22.292750547281273	22.423315978588874	22.441368315025972	22.589050551853674	22.546968768763875	22.428017313187073	22.249392886612775	22.647734327829575
P0AB26	21.792445431597812	21.579981652544213	21.239990730439015	21.660358074025012	21.734137989374116	21.801290235352514	21.748291856378714	21.799153160580715	21.573073573373215	21.805096569238714	21.334657250649116	21.540690498483816	21.545553173254614	21.581135281265315	21.672214919014316	21.487031613695414
P0AB28	23.11105872268471	23.11751747825491	22.73685556661271	22.87294004104651	22.96724710710151	22.75073060539841	23.17007275089741	23.129552235916208	22.988836224438508	23.04447066781171	22.98531471261751	22.95716926342691	23.06762514288251	23.00370827297141	23.00257936239771	22.93173570886411
P0AB38	21.690142858127988	21.85592689524929	21.74593855715959	21.89219167520519	21.83163038395269	21.95511711195429	22.08328516474689	21.954031043295288	21.92926911561069	22.16600288137609	21.78339276681399	22.09580952362999	21.899864545480888	21.85836463864399	22.18622119841409	21.90326742070839
P0AB40	18.39191064898938	20.92851296179778	20.26408872401018	17.81573245295788	17.96673343932258	18.28412411895588	21.054731657884382	20.883594478037182	20.798843555349784	20.736393612180784	20.849132247202185	20.77466830906058	20.82669319643778	20.75771494333148	20.398984240930183	20.84074774463108
P0AB43	21.064878149388747	21.516411949380846	21.297671485038848	21.072013784856647	21.002910508135248	21.226405917190846	21.666909680893646	21.361744976827747	21.541034242972447	21.591051430031648	21.421846367444445	21.661969814660445	21.443383154443545	21.377862752351145	21.743906891955845	21.350535933567347
P0AB46	21.971305003451533	22.140748063938133	21.403799551273035	21.479397426644635	21.481776216187633	21.487650685683036	22.070977064282435	21.896350918057735	21.570427874664833	21.782953226578236	21.115821146930635	21.645230517691033	21.524614673644233	21.803669922493835	21.573734042350836	21.322371951929235
P0AB52	22.523360980485183	21.797892358587784	21.718933086789384	22.09496157124868	22.444916169913682	21.965719419940484	21.69378186116248	21.991237392709582	21.760872213959683	21.444268751562284	21.896914890556182	21.698133034960282	21.98013043004538	22.043030899750484	21.69875241244578	21.947160680917083
P0AB55	23.063905462496958	22.858376874153358	22.34100010071996	22.57817876436796	22.487999214212458	22.67454407241966	23.02492633050306	22.663868679759958	22.92922156438186	22.566105691230458	22.54672845465046	22.74137218854936	22.71030773553616	22.594444188220958	22.84835320496736	22.62480573440416
P0AB58	20.024617790299263	19.52688388745756	19.489522634359265	20.127581855607964	19.965719397937765	19.989149045859563	19.568156244822063	19.539349549699065	19.513189710414963	19.478241643872963	19.637910477327164	19.612785319778762	19.59273576541966	19.576165005814463	19.610092859689562	19.561770357057764
P0AB61	21.77721927804198	21.40667284661538	21.178039385311777	21.754508829750577	21.80872702957068	21.805065531409877	21.497652208841476	21.80448793179588	21.452527710873177	21.684806676713176	21.49248899017388	21.49129317626698	21.464077611385576	21.311835605482678	21.499145659695976	21.543926827013678
P0AB65	20.515983939603032	20.426825111925133	20.165116608428534	20.551637530330535	20.264284989496833	20.665468929528632	20.227079130713733	20.077163020055835	20.175150376602932	20.400856718991633	19.956378189929033	20.274212288954033	20.069035139172435	20.057272729714235	20.572456498729935	19.778407470529633
P0AB67	22.695048900459042	23.332906831726444	23.451776004341042	22.79587218888584	22.683244317115644	22.484821995311844	23.496209733299942	23.510135172920045	23.595801489380744	23.049464371335542	23.564370019173843	23.445833961744444	23.683761500389544	23.59926503087924	23.469178135183444	23.539808265630043
P0AB71	25.33840975840917	26.062756634337973	26.03932042895267	25.479803895450374	25.289675922184173	25.436721458091675	26.141394693829675	26.054564022562275	26.00687538647967	26.056464113055974	25.87460684061007	26.13340295309507	26.02586059924227	26.147145198986273	25.94041392807997	26.08426505206947
P0AB77	21.80394949876939	20.48615930755299	20.13397664004029	21.46605791641639	21.73892636502659	21.728151962987692	20.18490974197179	20.17250937077399	20.27326809476899	20.24377339276489	20.19107612050059	20.31194585110749	20.19191518300119	20.36459764657939	20.26728146005589	20.21436733165359
P0AB80	24.282356349703367	24.080343275465868	24.272337006710966	24.018799446587167	24.331628567220967	24.190427485427765	23.935242849509468	24.160037117789866	24.077335537312866	23.841967309793368	24.238666406832166	24.054328682253967	24.259992321719565	24.243088929204166	23.814230228472468	24.227441017307868
P0AB83	19.571270465905332	19.267650571483934	19.461684288359233	19.382291210221933	19.354008015326333	19.241401406233233	19.343742036907233	19.297895584325932	19.320106322680633	18.660800773643434	19.595428893710032	19.011124099928132	19.569064941671733	19.59753187497933	19.384730532037132	19.608973886666334
P0AB89	23.791602077149395	23.965964451194697	24.007214745096896	23.970487769512395	23.851835784339897	23.733563057674495	23.948997356328498	24.060855721502698	24.021715788914594	23.648262257981095	24.069277264937096	23.910968930411396	24.063183168330795	24.099542652485194	23.895962886998294	24.082172697618695
P0AB91	24.886902313400416	25.879483774039514	25.924132026539816	24.676724248827014	24.616144500798015	25.017186418814216	25.857525121854415	25.869756294735517	25.818807655723017	25.949624405413115	25.839724613379815	25.826094644338216	25.830013160836614	25.850884138000914	25.829521772346517	25.877387550997515
P0AB96	19.70538033263784	18.77448254852214		19.11288854176864	19.703904747883442			19.988701161776742	18.65154136258604		18.80718094866454		19.04542627732594	18.909221457228842		19.427938878309742
P0ABA0	24.418436074650458	23.90905899226246	23.71410753196816	24.273470418471355	24.30093132811276	24.39866047607876	23.900998811964158	24.117103754087758	23.980791338694956	24.279543571534155	23.934036849257055	24.090390976085757	24.04886960221986	23.90892370895216	24.17077384438396	23.97001418150856
P0ABA4	24.11026966908409	23.58523948783399	23.51103295794819	24.03416169791289	23.95203819933389	23.56704006536969	23.41317623413609	23.66183111401599	23.62779271029149	23.24580955310799	23.62037682949699	23.56854886362009	23.66970546576069	23.56563573056769	23.45756272975769	23.54369086501329
P0ABA6	24.256317165072858	23.888403715869256	23.952821974299656	24.452174957153154	24.276441647903656	24.196979315329354	23.943518569355255	23.982253197108157	23.962387909636455	23.805926929767956	23.924222774875357	23.951037511115356	23.954247957368555	23.998208472982256	23.858888746646656	23.967157897919755
P0ABB0	26.660047113083454	25.947866564495655	26.073956023107854	26.573202388545155	26.673090341175453	26.295375857864155	26.031671645490054	26.161634212542754	26.152207169434355	25.654266895906954	26.208114033567455	26.014582955992953	26.215068575571152	26.228904940662154	25.920345085354853	26.202862264768655
P0ABB4	25.651848086254052	25.419426552515052	25.46194204952765	25.85030120565015	25.690518951157753	25.865208440556753	25.43512756545245	25.433432291764753	25.46921661633075	25.42491285438385	25.39569872706295	25.499574699584553	25.402076489959352	25.471005299389052	25.46599223384205	25.42942838991695
P0ABB8	21.28314104366141	21.49495177376161	21.78372826037941	21.92600315499481	21.41828469090751	21.37173768197561	21.56363950420471	21.732813714587607	21.45096595480941	21.41182960672531	21.46414091318081	21.48798798472081	21.688367442449508	21.685570858787308	21.207233462038708	21.54544845125811
P0ABC3	23.71417339239109	23.83210073578739	23.845228327639088	24.03353125113359	23.83296221676099	23.98639674730599	23.82444098294219	23.92678509926589	23.85219644902099	24.05132351595049	23.87436872454279	23.926386078722288	23.80768923497699	23.794144375385688	23.97218013153139	23.91441872782319
P0ABC7	23.259265223531195	23.181863392473794	23.248428658479593	23.467370438839893	23.18812162079629	23.291043838991293	23.245854304271592	23.331405617525892	23.31210848730059	23.406781805665993	23.343953631008194	23.279192913001694	23.290722934690294	23.170847257633593	23.363031309859792	23.23548025639119
P0ABC9	19.486422338304756	19.284571464647055	19.146750373481655	19.676471921919553	19.384629730723955	19.083970847303153	19.483180798457354	19.224646188603753	19.473630047691454	19.035351191441453	19.510889893557053	19.342897403715053	19.449904036297056	19.424607796644953	19.331001834407154	19.355964749232054
P0ABD3	23.827204956494235	23.51109221310203	22.867410257924334	23.049838670242632	23.556277667816733	23.566923194639035	23.446984591220833	23.31172242690033	23.152649364954033	23.310734675719733	22.362844581979733	23.273847703161433	22.780536333157933	23.12909388748343	23.618850469004233	22.508260926333833
P0ABD5	23.447851947042906	23.773661274243103	23.624744880705407	23.545957813629805	23.347383604727504	23.740668580341904	23.831948788206105	23.656161314643406	23.765108258464508	23.834177383819707	23.649815442620707	23.792869208000603	23.56702722487301	23.612319862073406	23.881778667304808	23.542124100672105
P0ABD8	24.026139787476858	24.168831168049255	23.878788983951058	24.141006726737455	24.164401427709358	24.34758194371806	24.280225470996857	24.499599934266158	24.136140483725956	24.559387346768055	24.257969234976358	24.274005869440355	24.168390998327457	24.069529859593757	24.414836978766257	24.32433178493776
P0ABE2	21.7956055662399	21.4679031330041	21.7517074515255	21.3084287553041	21.340989765715502	21.0162005053876	21.4485799821623	21.712487855027	21.6768327785081	21.072949120218002	21.5883997630344	21.5007629289669	21.7948506405018	21.6472521018498	21.3697490585588	21.6352364546788
P0ABF1	21.066397953473185	21.261627337353485	21.358442224069684	21.009822927778284	20.881449430354785	20.866845750433583	21.283307348055484	21.302902412431084	21.363016840957684	20.734200120318384	21.403841074064783	21.212086008282284	21.377615504920083	21.366969309061883	21.109777610042386	21.386245084440183
P0ABF4	19.548150263749104	18.019979046755306	18.162318062497704	19.399146884038306	19.583041734708104	18.782492564133605	17.567123392623305	18.007082599124406	17.789472910367603	17.323723155519303	18.148687359810005	17.799049005863203	18.242679816288206	17.608850218870206	17.563028371449004	17.741792796770707
P0ABF6	21.411702918197054	21.520910156542453	21.260625392603952	21.415536518215255	21.260945243407754	21.715406082604453	21.528422233109453	21.467228741132555	21.41977540689315	21.655461243551652	21.264036143509255	21.517942513610052	21.32849875505155	21.348953078751954	21.539386809222954	21.36875051579605
P0ABH0	21.714149232008676	21.675901390148177	21.72524548137458	21.751242784817876	21.824828514674177	21.58608034119968	21.694642869516077	21.793548631581878	21.765916070187377	21.181099297838177	21.842157340069576	21.628584884487978	21.88162820033038	21.846753806061578	21.499697311881278	21.78135716559908
P0ABH7	27.470762322630986	25.485376389321285	25.619348587280385	27.363697281833684	27.119071350226783	27.331814633454883	25.327276821519085	25.465413419687184	25.614080058711085	25.242176488063883	25.762244139381284	25.699752639286885	25.700785025954684	25.477549643063185	25.616430640217885	25.670241887947682
P0ABH9	22.599317635732984	22.685476840288683	22.704827505067083	22.45023831523198	22.505447320294483	22.536766453518684	22.617017601252783	22.703321487037982	22.73784515988348	22.489006802790783	22.71114647033078	22.598477681082283	22.69559638019018	22.716867201285684	22.656534236985383	22.633493368539284
P0ABI4	21.174558160027043	20.967019424656744	21.142714051352645	21.279847131167944	21.265853122371443	21.304071008520843	20.892093499870843	20.932867837473044	20.942847706778146	20.705442419514945	20.784585727688142	20.869866623750543	21.049185185080542	20.832361084169044	20.944011756573744	20.996107443654445
P0ABI8	23.192130417106867	22.37597677211747	22.595398925899367	23.391127234676567	23.097534411852166	23.114227429046768	22.115049866004266	22.064546619089967	22.510517031958866	21.710619517059968	22.358675834309267	22.312407737675567	22.429359222821166	22.19680279920127	22.422843008543868	22.342031433425767
P0ABJ1	23.97954184975109	23.342072699201392	23.46554395896409	24.23444541319589	23.94383778806939	23.84444993197599	23.18366319124809	23.32740123488659	23.45156815409029	23.31311212264679	23.43863106207699	23.45120823892989	23.50300146461039	23.18242968322129	23.45942728248189	23.20964798860409
P0ABJ9	23.78707049002187	23.364645223357968	23.36677792440267	23.80999551871557	23.76344154193657	23.87666270103707	23.15591948781957	23.33462006701047	23.39613714719837	23.294182183976268	23.19742541201087	23.21306623396757	23.12442900972667	23.16438753507657	23.31414408973467	23.01632681434857
P0ABK2	19.756670130535596	19.007146182385895	19.130534289336694	19.60305311545489	19.69528422859009	19.41534012156049	19.169933991400093	19.26364390567879	19.37910385217399	18.897531141158396	19.018239963500797	18.834600059509995	19.12201453350289	19.331785088115296	19.039238125371696	18.92473196556179
P0ABK5	27.20057232341532	27.05273348614752	27.00617281184502	27.11571213075112	27.13763372953392	27.26279349691102	27.18055417432992	27.21402721174602	27.13060984475692	27.28030529695812	27.12696380265012	27.23156108797992	27.19659855471932	27.215028753192918	27.14482317703362	27.21384965084022
P0ABK9	19.270957226649603	19.035958728192004	18.495944425503303	19.133274534549503	19.253932704541004	19.684743942704305	19.061722712799202	18.748801487229404	18.726856408434504	19.339034288186102	18.304696977102903	19.070777421649602	18.787177218179703	19.378184920743404	19.056636756964004	18.665022602597404
P0ABL3	18.550083583531187	18.306667702815886	17.407040683209388	17.989041699948586	17.988271581224087	18.07089091740889	18.467345980599486	18.40181805671469	18.23150586642229	18.41263078141859	18.27464113447659	18.211823650947487	17.853257583433386	18.24598189736089	18.298631673928988	18.06956458263629
P0ABM9	18.067107178678924	18.617093867577225	18.471606761073826	18.359629084801725	17.861839828166325	18.195698730567724	18.407732919504426	18.418711749302126	18.296152174277626	18.167110320006923	18.341375820300126	18.330300184983823	18.312031126361024	18.397783722865526	18.445488707001726	18.274934436951725
P0ABN1	17.587234626406133	16.756006326618333	17.158761111460834	17.457670372321033	17.385009894276333	16.208519143127532	16.391849208860933	17.199043250838532	16.734119996036434	16.255352679233233	17.422794857615735	16.324721363267834	17.239505971044732	16.79092588398313	15.959447623988435	17.041793119900834
P0ABN5	20.144148016974235	19.410551341763636	19.521644149371234	19.609816169925335	19.760054212753534	20.049512462672237	19.468945299079536	19.156494743724735	19.369631653157334	19.037104197903034	19.174278491501337	19.108377978398636	19.291500717576135	19.308685846144634	19.447553744236835	19.242238242412835
P0ABP8	23.8416387916313	23.5839443923019	23.672852602863998	23.7540416408544	23.6895396415608	23.8846475797824	23.5942561841335	23.7183964064064	23.7828197135789	23.6639962177102	23.789646986496297	23.6743927357269	23.698404743529498	23.7395736185701	23.5413814368338	23.8320855927004
P0ABQ0	20.976908242012996	20.707546042281496	20.782079210449496	21.027587428908998	20.795794659844898	21.129090087372397	20.571911453500196	20.530321298020695	20.808928537312596	20.649346607037298	20.668626454197497	20.835825021087995	20.695788559237	20.685206438716698	20.737065517279095	20.672915837593596
P0ABQ2	21.219789946701333	20.603907872521532	20.568169177222032	20.896916492311433	21.177152510885033	21.099148203775833	20.530384807286133	20.641361313481834	20.662600109856132	20.711978150412932	20.612690975150535	20.728035861531435	20.715820305682232	20.705495724268733	20.642379806316832	20.737434201478735
P0ABQ4	20.64802303314739	20.28459249601709	20.37709549630159	20.601823358800488	20.62193168741079	20.91615392532789	20.49712985488929	20.52561989052779	20.49355994381499	20.71866443063279	20.57140791816839	20.57077711772029	20.38502106882259	20.22873726435089	20.72511693836579	20.54063750925529
P0ABR1	18.67243387114019	19.17475917042999	18.84622153056769	19.21738583023879	18.922673944326387	18.48003440349729	19.16812954490909	19.03491071224669	18.939199151274487	19.058958767448388	19.00371528104499	18.88955841370989	18.94254563512839	19.053454723233788	19.077917367281387	18.798781331649288
P0ABS1	24.269763229213375	24.144401054882575	23.839103999570774	24.052039032838675	24.261316633059373	24.155388460683675	24.162409829982273	24.138329132424175	24.028297890694272	23.958897577363473	24.000540692364773	24.043067254754174	24.026073403044474	23.868590469898475	24.103277128891175	24.021849714900775
P0ABS5	20.148112190419415	20.036233893960613	19.874908893736414	20.465739727526113	20.252111989482415	20.350633146709015	20.104281781749915	20.047795675389313	19.949095580624014	20.074142580415614	19.972662184806815	20.173706546355014	19.913309548695615	19.988933037962813	20.085498569465713	19.947592348436814
P0ABS8	20.03025009517868	20.00037391217778	19.46869119943008	20.60359554297608	20.582202289134678	19.96437910616858	20.045877818015978	20.076638191887877	19.78298210272378	20.07376061358848	20.04750020517048	19.811811098576978	19.750996261869478	19.99850146149618	19.971955330651877	19.979690739554478
P0ABT2	25.734871045100185	25.127976647045887	25.401483426702786	25.486477826082087	25.510621747735787	25.404218417467685	25.131069116132785	25.672779886432387	25.462290452437088	25.403307329853785	24.969384581057486	25.41384073699289	25.26879608783579	25.016253359864187	25.760170377689388	24.918631280592788
P0ABT5	17.705557750306085	18.558464429488684	18.434340806285384	18.264083691614083	17.989169571665784	17.528190399073683	18.053011839776282	17.779759746513985	17.870514768407084	17.649680885123285	17.878841922325982	18.167562961723682	18.514291380971084	18.333139415533985	18.145231806523483	18.085788295020684
P0ABU0	22.362848732078838	22.636856613002436	22.693180510128737	22.636118264921137	22.385371721871138	22.32479378050854	22.70936430927704	22.811546878683938	22.769090811772237	22.33840748109524	22.777501290354138	22.67979174711724	22.74766847856044	22.784231219926436	22.54111817134134	22.84436652663294
P0ABU2	23.135390371903313	23.413674126993712	23.25305562499691	22.878068131894516	22.81540957099041	23.085326438387014	23.342563106134214	23.29446544395541	23.21735047916811	23.40576522973781	23.301017186258015	23.35175629232861	23.228738347928115	23.204290285939315	23.392162319619914	23.219540383692213
P0ABU5	23.640263892994092	23.278044051656792	22.863396631943992	23.266131538534594	23.30709707704669	23.46235890233509	23.164043302085396	23.16751810047119	23.07912773519159	23.061099812743592	22.940888106076194	23.134553030689894	23.12087313105549	23.19469083553939	23.085849796515696	23.023678631252594
P0ABU7	22.41092357869241	22.808660409731615	23.139686457493013	22.913992877249513	22.103040355098017	22.220441245560615	22.987854063752714	23.034836970081713	23.21656621645701	22.692713841201318	23.491456714085714	23.112711288103817	23.383960776015314	23.17597374316051	22.620385694389817	23.47877264252311
P0ABU9	20.734449271865586	20.781066758483984	20.980240986746885	20.845370961889184	20.459032207244785	20.669021662906783	20.532630269524784	20.862032054286285	20.806018540978584	20.714045448623185	20.670016342074284	20.864955889990885	20.881570728173184	20.791261593573683	20.700917617926386	20.711402850923385
P0ABV2	21.439790896525167	21.645566444304766	21.705367938204866	21.788274906028768	21.392386273612967	21.31775992503867	21.806520414359866	22.030230169565566	21.919105993044766	21.892312220440566	22.349294004098766	22.002369989136266	22.275846617647066	21.992903926358867	21.518605382602768	22.434432650553166
P0ABV6	20.920918915003142	21.11798310607104	20.86972428466224	20.87768403414514	20.87365857373654	20.93681591684604	21.07186610104814	21.049293654614843	20.87947735490464	21.05542379610384	20.932695897300942	20.98744536152204	20.91606662199904	20.90256680662184	21.081974225082142	20.96053750414244
P0ABX8	18.03753723305901		16.789971315010707	18.465343383772808	18.58546948103771	18.57350525711651		16.182405935284507	16.76692906861711	17.07149470467351	17.02043190615131	16.07393792709111			16.938151241211408	16.511635726340007
P0ABY4	20.88267434212206	20.74500520559666	20.44988568074966	20.358697513127858	20.60011986624926	20.39099545327796	20.51769498295606	20.807693352775956	20.401478858116256	20.362805817184157	20.729587812793458	20.37391693250626	20.641683548427057	20.480034913011156	20.428202465350857	20.64754800579726
P0ABZ1	19.412119451390186	17.686568906421286	17.384716697342487	19.375843638315786	19.631762668785885	19.335136610507288	17.696718422283887	17.750646581545787	17.707949105126385	17.725863662598886	17.934362640652687	18.259492004519686	17.960625873420387	17.498911865614588	18.289235348156186	17.835282877523287
P0ABZ4	21.600170854104192	21.76259982716619	21.55700936436209	21.30733851295989	21.397526752135693	21.605702691684193	21.743447239106292	21.684992356788992	21.610381734446392	21.83103708133219	21.55849605632089	21.71739155296069	21.524479069925093	21.676435298706792	21.766269067447293	21.536309412092994
