rowname	Clinspect_E_coli_A_QC1_Slot1-6_1_8640	Clinspect_E_coli_A_QC2_Slot1-15_1_8649	Clinspect_E_coli_A_S7_Slot1-24_1_8673	Clinspect_E_coli_A_S14_Slot1-11_1_8645	Clinspect_E_coli_A_S20_Slot1-20_1_8669	Clinspect_E_coli_A_S29_Slot1-19_1_8667	Clinspect_E_coli_A_S34_Slot1-18_1_8666	Clinspect_E_coli_A_S39_Slot1-26_1_8675	Clinspect_E_coli_A_S47_Slot1-14_1_8648	Clinspect_E_coli_B_QC3_Slot1-23_1_8672	Clinspect_E_coli_B_S58_Slot1-5_1_8639	Clinspect_E_coli_B_S78_Slot1-17_1_8665	Clinspect_E_coli_B_S85_Slot1-12_1_8646
P00963	22.491583645414902	22.951202797183	23.0817386765959	22.8685537073654	22.8231354868598	22.6971479586816	22.7968423005183	23.016720596749803	23.0238550599583	23.3359993438776	23.580287363354202	23.400366864789902	23.2186581597506
P00968	24.579281790653184	24.54221830484338	24.35324473151718	24.69389129302428	24.69035382895308	24.60143074387568	24.641275401169082	24.65013450905178	24.71315649103878	24.789797073247982	25.30549199474838	24.873602084885285	25.272027117004278
P02358	25.305936330571228	25.66987309414143	25.415966815371533	25.501393925751835	25.465754954522332	25.354545154354533	25.782284756831935	25.478834532952234	25.577686598790635	25.58062476493013	25.786229318002533	25.72798140785313	25.65809237248213
P02359	25.701826652536926	26.098885004400227	26.196739474061125	26.109826665604626	25.999479242970526	25.973146394784226	26.355556119046724	25.982426626425426	25.979735349940025	26.198363221807426	26.504375837710327	26.122496146286725	26.532461141654025
P02413	26.133141291171984	25.471009023993787	24.918428404604388	25.514616275444585	25.398423244518487	25.717653861915387	25.570262067224785	24.861305113792085	25.698052014817588	24.686032108020086	25.841703109478384	25.015959607107387	25.836456577435985
P02916	16.774659293862136	18.351128223293635	18.206227417653736	18.271658044160738	18.479012286645037	17.577602396109434	18.747249761205037	17.583506550566135	17.732656680015936	18.625603987320034	18.633023815293534	17.161404632694236	18.787313283936836
P02918	20.873621033037224	20.754151057093225	20.89557208110542	20.962349395629822	20.918611615316124	20.914827688013325	20.832308050566024	21.005136847918724	21.000100089486622	20.902695905795724	21.108175213035224	20.568538546156425	20.993173371805625
P02919	21.60540427858569	21.176919386815992	21.312891985924793	21.44063177148319	21.510340431265092	21.573965618382793	21.26167357071649	21.15918810158369	21.61802244604389	20.73982487273719	21.280183571904992	20.508513506934992	21.480343616449993
P02924	21.18834515160174	20.75283245994124	20.41593922732214	21.02615214749114	20.94110378814214	20.77292939690404	20.68897078032614	20.01595085057194	21.27058817589754	17.30352083336714	18.28166600041114	18.356026292169542	18.00630521783264
P02925	24.577299325909976	24.519119110299076	24.550322387295076	25.230155571493075	24.993538419885475	24.308922437434873	24.784071931336975	24.724139548005276	25.122108344634373	22.599755572614974	22.937282130061973	22.557262078313073	22.821578363841276
P02929	20.593380284088276	20.618949393214177	20.403756548042978	20.709564185353276	20.221975241804277	20.554554750701076	20.613126238316976	19.968039044325675	20.099439812046874	20.376354359459576	21.407028206319076	19.980540601366975	21.166123298531375
P02930	24.206893191396993	24.066578892071895	23.99622637365679	24.23746566529259	24.227561939957994	23.98713299154459	24.191068337578393	23.51110216972389	24.15823994778379	23.06241620006329	23.93899291235109	22.88301382163349	24.098585647693795
P02931	27.51772053509388	27.179338221079178	27.40852124879578	27.44007849122398	27.786743400563577	27.143872241054478	27.466072958626977	27.22905901908478	27.538235320944878	25.75526900886948	26.488512385853177	26.011595108542778	26.52485283524768
P02942	20.2070104092544	20.5723476965317	20.909819723951802	21.130000043032602	20.742717304745202	20.675676851412003	20.753552255396503	20.421664148918204	20.0917074657644	17.661477924315303	15.838853202597672	19.0588210907474	
P02942;P07017	19.477388032636835	20.35317184814234	20.179451303833936	20.790268882983035	20.680652411987936	20.550930818667133	20.371148792975937	19.463262337195637	19.570097199846035		16.959405199110435	18.767237274635235	
P02942;P07017;P07018;P50466	20.34873552957448	19.00938813962238		19.72399565158258	20.04219679284808	20.02017465425808							18.77894990997568
P02943	21.504603112307937	22.144564249153035	22.177503766380934	22.164836028173436	21.975839391294834	22.127817672443136	22.437928287669035	21.800151809919235	21.713492470798535	21.724386029350235	21.615580553391034	21.784525449656734	22.258667401623235
P03004	20.937218638676065	21.40878386150007	21.483831689150065	21.116418486837766	21.30835163162427	21.080604159715264	21.311234663821764	21.499067330394965	21.240855267459764	21.337980993126067	21.133941522013863	21.173029439915766	21.261543402577963
P03018	21.104128825696662	20.942395573372064	20.505186510119263	20.983339772108863	20.970472821723963	20.91369775776016	20.765971380387263	20.705312253854466	21.14454231548656	20.899323640399462	21.038794878437763	20.493835403349465	20.949048286624564
P03023	19.575124619287525	19.465629108604425	19.282648408420926	19.579454749446725	19.630599523420724	19.678988166292523	19.535351023190024	19.145745819427624	19.475703585318126	18.784319523851025	19.680707572524224	18.871612420835124	19.598071926821724
P03024	19.28167145183285	19.543528843210247	19.412112901308845	19.391207922213546	19.459299825359345	19.454496475620545	19.419928758313848	19.650596160461948	19.24632582105845	19.39450991124835	19.605278428536447	19.374484713740348	19.397599894409748
P03813	20.230093233009672	20.820955961289673	20.88660989243577	20.403883860681574	20.72735546456937	20.547418881378675	20.89918005080817	20.792053133986172	20.375322047757773	20.34062007311467	20.318189228922172	19.983986440314276	20.19365877649217
P03817	22.350189650662962	21.632921676733663	21.25748198400696	22.13638354778176	21.777604548717463	21.501672604673562	21.440186496470265	21.317877782540965	22.236953614685063	21.136372103338964	22.131956363402562	20.904873137934764	22.03491943115956
P03819	17.760840109860347	18.267598810516347	18.48231089481805	18.26718868157725	18.058245534673446	18.248195593305848	18.38465406446325	18.278001393254346	17.919619083495547	17.75857702127015	17.950599758139646	17.52148109984955	17.990684006177347
P03841	22.189228293207346	22.384087724688246	21.80554739018415	22.897747705196746	22.328269484030848	22.397615083798346	22.866685778232547	21.042250023593546	22.275490915206948	20.927425127132548	21.786416247025848	20.256819508830347	22.43828529472305
P04036	23.042351711295513	23.125844527987713	23.047935119374614	22.960111174326713	23.179165658065212	23.078955345251213	23.086158301526314	23.167972502803114	23.301473380592512	24.365012966447612	24.198180830670612	24.006985222586515	24.208672290689414
P04079	23.21774461973564	23.37393126588384	23.321171313403745	23.24467617298974	23.300803337970045	23.27467356358334	23.20780767573774	23.50226519867084	23.35982351933714	24.133029518466046	23.98348452775054	23.855224080227444	23.86739007269444
P04128	24.435934857470723	24.226800421399524	23.87699563672002	23.752470755055523	23.371567575356323	24.36594914431492	22.924142113234524	22.318698905105123	23.77870172801522	23.27047840136442	23.816311827119222	23.60298269821802	23.671076929697822
P04335	21.918223670673036	22.085913814285238	22.08175752809994	21.978990527960537	22.095713352541537	21.96098139442734	21.96060897636604	22.168005989518036	22.17342197957384	22.191633653071037	21.970341373118238	21.98275270459464	22.107945360889737
P04391	22.448686837263825	22.193049571806526	21.598198254356724	22.331252475223923	22.537859873499926	22.495557578379024	22.479706023908726	22.149055409670225	22.697212909101225	21.626543047290326	22.666001928519226	20.476801801647426	22.804424469121425
P04391;P06960	23.65863910785859	23.509555668479287	23.559363919579084	23.38622066756409	23.503784266640785	23.07624158712089	23.197648638132485	23.701826876426388	23.671804281946386	23.920507477748288	23.96024273315659	23.404373460393785	23.984007602413087
P04395	18.40420926770301	18.416883563455315	18.48080576169051	18.362282112143212	18.477375882810612	18.39323149008171	18.30761001440961	18.39415981352831	18.645122842786012	17.77838246200321	18.262909977241215	17.654033412647212	18.132931821220613
P04425	22.103547430667795	22.378665264556297	22.309542052406396	22.172016578540795	22.322852600296795	22.158713637219495	22.173623252953494	22.176033082809095	22.222170185049094	22.021059402682496	22.371854723754694	21.979999505067095	22.400311602001096
P04693	23.963916332665416	23.701195754956117	23.396605779728517	23.858669298293616	23.82191970175282	23.827279442167118	23.856094311176818	23.26775380872632	23.67255418694342	23.23873767967902	23.83628373196832	22.76567340162782	23.814825929847817
P04805	23.45046728864317	23.78371254828327	23.76201781649637	23.581893359726468	23.74486581482407	23.58288466827147	23.84192393588137	23.69973136514437	23.75209450832457	23.43083867513897	23.59797882495007	23.44098459241397	23.54937177701867
P04816	23.957344222951676	24.053167093409478	23.769052389838578	24.174642950823582	24.02243963892858	23.78924802875018	24.04617321062348	23.566957373530983	24.132451018774276	23.454858042592882	24.143282656920377	23.38166459236748	24.219745185222777
P04816;P0AD96	26.489904650549484	22.589694843177984	22.151581962045285	24.447206617602987	26.292911096942184	26.931244260546684	22.800470159756486	24.056174887668785	24.652922222441884	23.675242640750984	26.399280774730784	18.296282454850285	25.617166825893886
P04825	23.436557551866592	23.745787117596592	23.67057423058759	23.71058287660179	23.65830190685309	23.701598755886593	23.741534753197293	23.780740387077692	23.650962797752292	23.485487309743093	23.607407263844294	23.500220684647594	23.723775390357893
P04846	22.929512639410625	22.555716520342425	22.415197763947425	22.884302673588724	22.946040372683523	22.509280716503724	22.711096137886926	22.059866510792826	22.965454803138623	22.323139743766326	23.043734097925924	22.071048866001625	23.274779878785726
P04949	23.528319640912866	24.442740524040865	25.010908895975962	25.148849264683964	23.964274462513064	24.585873392357765	23.684540071331263	21.815523620254865	22.660824976058063		19.099197023068864	18.016438096941563	18.184280062804564
P04951	21.138903947736722	21.04959974527022	21.13458711700232	20.92352791397552	20.95224434243542	21.001760140816224	21.01643727248912	21.14600000131022	21.19725042481872	21.120745724295425	21.296096913402025	20.61553029434492	21.244178182022623
P04968	22.90255254890673	22.78192196191243	22.94801746673313	22.664758590729132	22.96758252067653	22.78186424636043	22.52003808717543	23.118242900381432	23.110026000870832	22.03160211799463	21.87357230959783	21.44563836792513	22.11488669937813
P04982	20.46960317833641	21.065646620252206	20.96600456090431	21.058040784126607	20.62133389726201	20.580807708257108	21.14894368068691	20.77558448219211	21.00770209496071	19.140583730680508	18.90788031065041	18.48065202119451	18.777600316204307
P04983	19.94269906749649	20.265873686458193	20.249596174200793	20.16651462259999	20.265959392302094	20.135839990158594	20.339615619651994	19.81585794566149	20.135746194767993	18.300358688493493	18.438298824380894	18.233874455579492	18.601426586049293
P04993	19.1139114672173	18.666845848870096	18.440105750682598	18.860347474935498	18.946247893094696	18.981634531557997	18.916491418014697	18.941130720169895	18.958647227136197	18.775410139709198	18.970675719766998	18.753232684697398	18.746155474785997
P04994	19.933615200235323	20.181778496112223	20.094982196189925	20.141275434180123	20.220638221020923	20.202935398889224	20.146329728034825	20.242359447708225	20.302457233424924	20.434434917998423	20.424410423661925	20.204453040589325	20.266953917280325
P04995	20.76793066463245	21.072140779319547	21.15633014465075	20.929782194359646	20.901716906505346	20.962376271489948	20.987350537501847	21.111762499218948	21.069696896789246	20.81128449390035	20.758351397519448	20.692995733624848	20.81449212101455
P05020	23.869298009910572	24.380605077974266	24.34850015208147	24.127024093202472	24.32664745888757	24.229319488241266	24.41031421373227	24.615961307110567	24.14457444175637	24.421215394792966	24.13697715083567	24.23190074355567	24.03319417136717
P05041	19.362387820410106	19.559861181107507	19.475339520505003	19.308657012798605	19.273712082935305	19.505644132501605	19.593120242846304	19.454573191628306	19.303476165527005	19.497845068332403	19.704522435635702	19.601887854339303	19.810090471781507
P05042	21.8508240724633	21.9302877546338	21.834508109985	21.9421184916691	21.9884036121577	21.9400181505353	21.8643396840329	22.0788640409171	22.167412448186997	20.7714787783117	20.847161973713	20.6137752017283	20.5758569982819
P05055	24.77949454086717	24.85165442506817	24.777747164085667	24.834560761233668	24.95108658844967	24.909112008926968	24.87214705132357	24.881739340100367	24.850220142091867	24.813118823027168	25.153607693740067	24.359151294948767	24.964477090103667
P05194	20.878927314476663	21.31542754790336	21.168897374934364	20.983524622879663	21.22451078470086	21.01352221133046	21.36105032630236	21.19014231391706	21.113703467117663	20.939018391269762	21.249420817798864	21.02020525710236	21.081948563583662
P05458	20.554731281643086	20.543355145532786	20.739243052550687	20.835979738437988	20.781792375572685	20.771717029456788	20.849043678691586	20.786693435010086	20.86731247602839	20.618406839303887	20.91665759793969	20.731966745841387	20.84206264878639
P05459	22.268612656421485	22.484562258987786	22.534471565434487	22.499938714158287	22.610651288316188	22.415040010291587	22.536156616646387	22.518566499218085	22.575111156352786	22.522719235710788	22.69110253381209	22.434481382601387	22.712728914672887
P05523	18.545087772721182	18.397940703202984	18.45317272707308	18.340218404675582	18.77671376179748	18.697497652737084	18.439600537744482	18.568915374059383	18.547877611716583	18.53431079270578	18.616601816534082	19.058495312302984	18.64549705358108
P05637	20.18627961853936	20.010065682775263	20.15646043707286	20.16682794558706	20.02897488476676	20.257147726492562	20.20730881389956	19.80914453519606	19.922411980214363	19.87929918947066	20.22115587047056	20.275298603149864	20.19801394808566
P05704	19.08147544864036	19.40299743654656	19.94449461934606	20.13754173866746	19.97690448366326	19.91568403629336	20.104009647318257	18.722513116009758	19.607928213405458	20.02494728964256	18.45866893760256	19.08802196916146	
P05706	17.2237770670379	18.0595710058542	17.9648305461057	17.787463357721798	17.647795871114198	17.3696325185059	17.9485340830517	17.5023912794665	17.2732611467988	19.2243581002595	18.6742651745606	19.1420044087346	19.3202262654945
P05719	19.327513525618247	19.556781813747346	19.581990995565548	19.463056184316446	19.524256988874146	19.250833100650645	19.552129089070746	19.530659158887445	19.296927798794748	19.870872407045745	20.109141085750146	19.838607922508245	20.270230669517147
P05791	24.300073277393945	24.179949977897245	24.140536927909547	24.248226885285845	24.532341586615647	24.322628395940345	24.162730892940647	24.181910866273746	24.619671794853748	23.417390360064346	23.619277186245746	23.057107825074546	23.772898684119447
P05793	25.61758624331339	25.846621949130594	25.472021738350996	25.813734733799492	25.654785474453192	25.789100743902694	26.128087804423295	25.550099321572894	25.56791882375549	26.227431749281692	26.896756203478795	26.291803121012393	26.744927479197493
P05804	17.723840920312032	17.730177767201933	17.87070926417963	17.96858818576183	17.78720920834273	17.821602254556332	18.017947262085833	18.05494200045053	17.956373933648333	16.257035665204533	16.135051307130134	16.394440334463432	16.35340147930773
P05825	23.344746356679842	23.57575511531214	23.354666821065642	23.456728436207143	23.289503179640842	23.54472771348454	23.955754453215143	22.83686281386664	23.027215393938242	23.021101908666942	23.93637824713944	22.983950118476443	23.88711371166374
P05852	20.49489597816438	20.79771354340088	20.701661574108385	20.703262280070284	20.771537539804484	20.539360436482184	20.66793277713768	20.681770006226785	20.74244385797408	21.13793386518708	21.13177618776598	20.84883940886168	21.055887602976085
P06129	22.16095392373573	22.04038684511923	22.083160034729328	22.120034077196028	22.19490399348943	22.13102556400623	21.95372130957033	21.91572718276193	22.21870473920463	21.56262301418053	22.132947395999228	21.043041435023127	22.14316209800563
P06136	19.374990372763072	19.59894822919787	19.36026345670167	19.69139361868067	19.51258029619327	19.28670505447967	19.572836348948968	19.12345247195497	19.48953295366827	19.63197456202197	19.84784922885447	19.41254611446977	19.85637923188967
P06149	23.046419931786268	23.413435527322367	23.34447816059527	23.311623500925368	23.204300619095267	23.321762344573166	23.39120198702327	23.496361892091066	23.255938955862767	22.842466254012166	22.78519592079577	22.577707339909967	22.67742600133767
P06282	18.526309877207574	18.837514405558377	18.678879905489175	18.813701062249375	18.708363338575776	18.516968470541176	18.333146771414874	18.586510605488275	18.816691535263175	19.418422433771177	19.47720210532208	19.397977372310976	19.58342293211348
P06610	23.217647444165973	23.340376391354674	23.447416552899174	23.41123016724537	23.27034099615227	23.481542757805073	23.71746609672737	22.860861387857774	23.280685458666973	22.52074961041957	23.525100051259972	22.150333130579174	23.323640636231172
P06611	19.634698535008546	19.062932960192445	19.000365923886143	19.614880427945046	19.17506396815954	19.339361390291742	18.93003200174884	17.985670499664046	19.473680364086544	18.225015066715045	19.399170587877045	18.280065295755342	19.509920781702945
P06612	22.89443663000447	22.952541615861268	22.861134005425168	23.003788815295668	22.91863083967417	22.95449270591697	22.97349452128977	22.82684221904797	22.95983541681797	22.76710734719837	23.13403979602487	22.73312982009157	23.107265938547968
P06616	21.354167422915232	21.772656155370335	21.679506667765935	21.49224185763333	21.769907877407732	21.66193424790623	21.733396932247132	21.662615746691735	21.503769854272733	21.795590564214933	21.79766023037073	21.400919602917234	21.77418850289223
P06709	20.18452648268993	20.20084243614893	20.10918059500633	20.17269793971763	20.21937969819123	20.12775440870763	20.01914521716223	19.904499918552528	20.15334123153223	19.49643692683483	20.06106388751373	18.70092970891063	19.98519914544843
P06710	20.13890636028091	20.56051303290981	20.61892099829231	20.27823785295521	20.33106498057111	20.30899367870641	20.404646742498812	20.461190242994512	20.358423641798613	20.48541633839581	20.42603255727031	20.23192400129271	20.45441522461961
P06715	21.78619773421938	21.918184766186283	21.641601320797584	21.81810918726278	21.887755545558882	21.75352400420678	21.799872724371383	21.488006807990484	21.803251788691583	21.483738640884383	21.985088203175383	21.307242511370983	21.863337486915583
P06720	20.50358066080808	20.89311704473698	20.83881159183988	20.57452308878008	20.78806553631808	20.80215560329688	20.63990369581598	20.87363429713718	20.70764022624138	18.26893463285998	18.57978718799108	18.71078947487248	17.593239923185582
P06721	21.546742404039133	21.72625610831423	21.736206766789834	21.542971897188732	21.729347459523833	21.651998274024834	21.627058047166134	21.776227252484734	21.560154308165732	21.985911471721135	21.906413551406732	21.786118933367533	21.969404310113934
