rowname	Ref8537_QC1_20230414_1	Ref8537_QC2_20230414_1	Ref8537_QC3_20230414_1	Ref8537_QC4_20230414_1	Ref8537_S4_20230414	Ref8537_S8_20230414	Ref8537_S11_20230414	Ref8537_S18_20230414	Ref8537_S21_20230414	Ref8537_S26_20230414	Ref8537_S35_20230414	Ref8537_S37_20230414	Ref8537_S45_20230414	Ref8537_S49_20230414	Ref8537_S52_20230414	Ref8537_S60_20230414	Ref8537_S65_20230414	Ref8537_S69_20230414	Ref8537_S75_20230414	Ref8537_S79_20230414	Ref8537_S82_20230414	Ref8537_S88_20230414	Ref8537_S94_20230414	Ref8537_S100_20230414
P00893	22.290107131955963	22.32450792665307	22.56930946783379	22.739274408822766	22.0247980840189	22.308515021283956	22.32782757706559	22.057382562452588	21.537725692433597	22.14092088780041	22.178381099245097	21.38374290272107	22.33695923898632	22.10352420731694	22.564410583795084	22.60966884914206	22.737818327236656	22.0356075892719	22.736126161149343	22.579474729051515	22.746715421932276	22.730015965916657	22.59380941014751	22.68754748027535
P00894	22.216383671236482	22.11187681803649	22.366690631846595	22.490710185064763	21.986530174402922	22.27631810277958	22.074236871711793	21.806735207258573	21.406547641832244	21.88947293765063	22.231885600250855	22.17134275438569	22.309067092004412	21.828715840283497	22.41519444461021	22.632198085133865	22.471651865673863	22.206648185804326	22.58726981579998	22.36196542679996	22.582305004701222	22.529422517968083	22.334707273548634	22.61001713764816
P00895	22.608145120695106	22.720078860476548	22.741759854529764	22.791305451180072	22.254131096121668	22.52728696813907	22.760570243363624	22.347899261082848	21.91062479639897	22.485938026392265	22.509657150744932	21.512104712750034	22.518162364227443	22.381346970919346	22.620602888288253	22.680318220422397	22.84562952365792	22.298618181001526	22.854921439888017	22.62173484408689	22.62525042940607	22.77949123875085	22.6294675510258	22.670129542658415
P00903			18.131056586417166	18.406623929165647	18.42271286667421	17.89677576628673	18.25763913599095	17.973398007123848	18.264734711611034	18.643425645010304	18.110252836370435	17.588006598846	17.66290710838308	19.103075732876526	18.656664769461464	18.1263209434859	17.947033659488234	17.765408966874887	18.110666854758847	18.0280238831742	16.79915751034919	18.828298983326825	18.658185039773095	17.640621682039175
P00904	22.616323844067253	22.729071950706466	22.95807560836397	22.90917817816472	22.444455394652763	22.478193418322054	22.87308820064389	22.52302786847011	22.001401002246507	22.601441966705977	22.34395598767515	21.550919144967366	22.629349168569817	22.506305587904972	22.75924714441626	22.792161119522547	22.979790309920855	22.59472394172971	22.83988994828802	22.793929565414864	22.754267729233224	22.76762409667434	22.837351714742404	22.742836330206067
P00909	22.784827381928128	22.821141694257246	22.869902498657677	22.805640790619456	22.499663993735503	22.71033430849058	23.0832100185372	22.48425218998324	21.984484995751643	22.580020050565544	22.789523118830942	22.414799465948374	22.803978198397914	22.597018561819354	22.734992882414318	22.88559336834871	22.941759399657926	22.506904956536268	22.997545404842164	22.661088882268707	22.809287634275176	22.877807233008443	22.716055737340447	22.878310562310293
P00914	18.22400073614173	18.514910098182682	18.554982684888742	18.474496832181014	18.4258048724886	18.527934642190406	19.42864253062774	18.850005211263255	18.596511337134384	18.599744197569308	18.588650473438637	17.850992682052485	18.287367918861	18.674145899352368	18.433599708039957	18.629905524705737	18.307207539958277	18.954761676250833	18.634466263411813	18.532097474763624	18.37184843018547	18.199181947355704	18.473215493846226	18.64196168760046
P00926	18.795516496961202	18.808562781313974	19.07185738849147	19.12774322295118	18.510647082221222	18.74077401132316	18.75090564448834	18.830933906623162	18.681978610646198	18.936591692379572	18.8199366488269	18.49993034752351	18.979126812238846	18.95119030433141	19.120165529493875	19.183774857668165	19.056571150705476	19.217483061153402	19.26710678348845	19.171140126183357	19.206358914206437	19.133077633224165	19.028057416538687	19.29179311493825
P00934	25.611082515946347	25.53711892099698	25.358045446443846	25.34287301607533	25.582390130838508	25.405982684240797	25.930031331095154	25.81078211797729	25.75570856348434	25.621515052960874	25.704831727058327	25.46381758886703	25.641725064768544	25.901806381497906	25.36485039097931	25.34625436887557	25.284506640151605	25.424488804448142	25.359352491588304	25.351968312804875	25.384620435178153	25.3411384828663	25.339933854320638	25.343444546540994
P00935	22.654807885872636	22.684379646132548	22.754951752059533	22.638889180632077	22.814792937906198	22.700213641229674	22.51461022812886	22.544719605305353	22.754174754461047	22.66173581013323	22.48830404403592	21.65228741690528	22.60573351996723	22.62075246162076	22.7110572604253	22.801820221724796	22.636124674846705	22.702930550782455	22.655558640407797	22.539266010065376	22.650725205206406	22.79335176107483	22.50185009969622	22.72003429331818
P00936	20.7672691014805	20.859809855090774	21.329712091412826	21.344404834632403	20.04278245704682	20.754169998235227	20.758361952354345	20.150657083489175	19.949538143019364	20.396471373376	20.514138205319625	19.658372842974337	20.642152261296676	20.39592812708063	21.16252786538668	21.272076005353064	21.366122764210523	20.762015731333996	21.409839998839793	21.175196219191797	21.509237896263336	21.38794482738827	21.02890153482263	21.369734821786786
P00946	23.331273850516585	23.26724226788206	23.100227185127025	22.872469224918824	23.312791536804728	23.258867660689656	23.11523420180292	23.290815468594282	23.310922910133407	23.349779952793856	23.187295075232385	23.375388955939375	23.28650631831767	23.313615567871235	23.008232718990993	22.972202708431627	22.965088719461335	23.05321962825298	22.841966851225077	22.969263242221388	22.92376840791972	23.029036298462355	22.965143923987632	22.824776013941502
P00954	23.005969296461604	22.962503186013034	23.250902967040364	23.23924163138995	23.089540657666564	22.988353923318915	23.01423733560965	23.04683619709025	22.969991870690123	23.108305852443152	22.91735537325183	22.37913516817641	23.036844383421464	23.030394025761044	23.183280168007673	23.24930478803612	23.282323135450284	23.297116564510265	23.300300869588256	23.32450158117159	23.27724168186222	23.232318978815695	23.320561260182856	23.242449883964813
P00956	24.606481604798084	24.583623438837776	24.37994598242781	24.251369618658938	24.718959079472803	24.421752449682277	24.27838939337801	24.524837619175933	24.635212993165123	24.589659129625666	24.315845242193323	23.595781818057397	24.45073099630891	24.633668855319254	24.29049087502388	24.233358846187848	24.295577536948834	24.235566896161977	24.210107726210218	24.27826988697946	24.138149451593545	24.226466606958653	24.362335365440725	24.138139320699505
P00957	23.561011992106582	23.62819842867543	23.906569972838636	23.907551689805665	23.54898275899913	23.490018980189298	23.5554582989962	23.557513814631236	23.468752617708688	23.568231345566094	23.42228559802254	22.566738043779853	23.567290031151163	23.602009675003472	23.867954168310046	23.81495458037835	23.84985453389208	23.81024343805958	23.826397852622062	23.897215393895102	23.839982887524915	23.854427569871646	23.923526608144442	23.80185336507278
P00959	23.385984801420754	23.454431464003427	23.649751034500696	23.726781213064896	23.38162154089786	23.43212346663877	23.32177718230666	23.167404837075445	22.959213454788127	23.33627008609197	23.28209348117843	22.50227101442224	23.351876664926188	23.263744232365674	23.615015837577687	23.63992305102653	23.703265386537396	23.238425979504818	23.785415336486658	23.66172806477028	23.731899567284785	23.758891902874517	23.587465165898188	23.700790072750735
P00960	23.199435084494635	23.12712391615115	22.943237250524664	23.164345803127233	22.884471912920233	23.011908165132485	22.970807747018373	22.626631173522373	22.202015205758652	22.793544558201187	23.1311114347721	22.805801323355055	23.2019904773374	22.732910762126878	23.087773841022	23.134826004488062	23.095286141266673	22.491974151132535	23.303917379075852	22.93564896458114	23.307781272350763	23.185416052100134	22.844971121484434	23.284601500748636
P00961	24.100628934937337	24.070454749193946	24.15892268053826	24.174341112901413	24.147331616367566	24.062105796310124	24.08286193856661	24.06747598813007	23.8558392275361	24.13418149444899	24.03419725985008	23.415886045247465	24.170966637034272	24.14890093545139	24.10857740208507	24.12816972574905	24.139619712793248	24.04634259175045	24.19186160208302	24.191755759532	24.118513902187022	24.150460170899603	24.137051165761267	24.185211026229634
P00962	23.104218780010186	23.211542514159134	23.332014790110264	23.37631301670121	22.917359074362047	22.99488302048367	22.96307756697314	22.885593402200648	22.700915731492245	22.96630455466314	22.909580775246653	22.177019841684853	23.084737638554934	22.919714781619234	23.261415223852474	23.268786770761352	23.39953369645987	23.030414975087517	23.376921510889588	23.27529485186293	23.31690868331738	23.352608634676436	23.324104250805412	23.36257723673794
P00963	23.00258363965363	23.042515399101788	23.563665377353466	23.427625684937873	22.77746017217973	22.728029861805297	22.836351607071528	22.772932303641753	22.88641114234418	22.789880913398825	22.736054261926824	22.366798470146847	22.95348460397438	22.94186901478787	23.436855789206973	23.272104838332936	23.43041298809591	23.513394353733666	23.35170603476749	22.972844750572733	23.162567162694963	23.174703267923206	23.256004108820804	23.456896545246657
P00968	24.456020252041956	24.515554419429947	25.026019891394007	25.044179003779288	24.600940803280157	24.48692417462268	24.567449914013356	24.571019741648303	24.51963463248968	24.666977423152783	24.352310187018972	23.429547130565	24.58976285519959	24.638182520929256	24.99000090340822	25.068264567577366	25.04847904298331	25.147162683017086	25.203318739275215	25.042764826045143	24.98034088388061	24.98777784215126	25.0221214744538	25.077333742668507
P02358	25.409749808878335	25.443383261477692	25.90721797510733	25.706638176401643	25.528549590928787	25.222759878471845	25.32764611439985	25.538161895586256	25.712546893620413	25.493257934907447	25.40979817845019	25.820290930953856	25.476111868850683	25.41136930737437	25.800292558443996	25.801076448911378	25.86108087264913	25.923007915562	25.684598543572307	25.817641051519505	25.744118182002243	25.662059634573637	25.86940127449093	25.818907408690087
P02359	26.016025549929513	25.90757994227428	26.471558315880525	26.36994566235559	26.050447215328624	26.044483756162286	26.044609984089	26.0981176391373	26.004979999837055	26.129254465932668	25.99450746197223	26.124355305041774	26.070200910300315	26.152928889992378	26.419433560633138	26.55863420975478	26.515640913396037	26.66967458307151	26.580450528340517	26.485643023365377	26.4755815216532	26.438574655406864	26.57921557453008	26.478357564591242
P02413	25.324582729432755	25.029350162662453	25.483098272624822	25.6500632463491	25.41967777311786	25.623390548646768	25.29371675145117	25.18016583212981	25.231899953980935	25.4223854227538	25.562246021533824	24.73648890219414	25.510772220264457	25.354514527080333	25.812288608100005	25.98029596999477	25.895286645057936	25.747581210885315	26.01154829887424	25.668647732457792	25.865253660876824	25.92091963607521	25.654972865547947	26.039666689889835
P02916	17.641070477853283	17.57636445779924	18.525302867900386	18.497636367555472	17.270697011236322	17.258632223509096	18.469875406527038	17.702911055753543	17.40471515577787	17.76100266373526	17.579437173146705	16.34706369687529	17.528172046034925	17.74828562812075	18.617626079564918	18.159524636724907	18.042889528390493	18.545723511658682	17.79005046751495	18.56810024600183	18.335266136490358	18.535741902742956	18.69284821195543	18.39431187835523
P02918	20.353115063564065	20.437970314998267	20.563952820274093	20.516650699233242	20.5802209495712	20.53121171501315	20.71862379901882	20.575457626385152	20.515269051758484	20.57427190386138	20.416274683320832	19.220871498977996	20.480528301803577	20.69521137695539	20.46882030588936	20.50676463442968	20.4157181501947	20.540088052690983	20.572446907769546	20.515374808457743	20.530203916403924	20.419192965210055	20.54915299066867	20.469624868047344
P02919	21.28812632155155	21.16459864638989	21.171720666187905	21.046429421714183	21.52213674418995	21.363877962593055	21.448569228798767	21.39381553718024	21.336296051980824	21.442846231042257	21.166200530390174	20.265288089505255	21.29880494615907	21.389974013445432	21.054650990025902	21.186929980318	21.09716083499097	21.245104579062524	21.12266061682603	21.119131198815644	21.10926871313915	21.03192251915575	21.094055328107157	21.13032454281335
P02924	19.876058365526177	19.82022794552575	18.390025654081285	18.307008921759667	20.40844040857983	20.06820286304029	19.981598981047142	20.260557733872645	20.858152207750983	20.308945509912014	20.027930388990633	20.45021756886168	20.03077902591273	20.134317393944315	18.67619999401802	18.94099535277371	19.435910309468014	18.66651013117839	18.97303173231642	17.61108345248644	18.732767102057906	18.54223769291307	18.498018417230163	18.426860204524047
P02925	25.2466943783774	25.026461074678537	23.11957469602635	22.68132838727613	25.35833326915808	24.86621649868801	25.330651985691173	25.37087577841074	25.601825290312355	25.31779918002995	25.259581757434834	26.036918433687006	25.445504613043102	25.289555409708914	23.08219812596255	23.185927322832796	22.846373590340868	23.184880587557693	22.816681944015752	22.997532117515686	22.915398481893234	22.746668403288727	23.018555583628704	22.913455379472772
P02929	20.501065638672873	20.43938256039406	20.428310961428636	20.771929680055568	19.651060784060764	20.29445849636743	20.91275641489099	20.53660136956673	19.27394656603947	20.472215689647538	20.45966278994662	20.348933463293353	20.845482567835894	20.110102232455915	20.55810736126181	20.584522112071912	20.63821201643045	20.119046195341312	21.085472395308702	20.67580976186633	21.21699149974888	20.887737733579666	20.03097296499941	21.228892767940103
P02930	23.870304959331254	23.708830313291138	23.774173063155207	23.63013245876784	23.920443158398704	23.904143023170548	23.950623617525885	23.93795903244275	23.938602802625425	24.019490118852172	24.00438165539332	24.456315394206477	23.942132355763366	23.930052499333684	23.777910951656235	23.938068372158583	23.81477988782081	24.058903350184533	23.85571625866819	23.868202545792034	23.82648250133483	23.718764411688	23.958813742403414	23.80602008650187
P02931	27.674149532418635	27.36578267608606	26.356928533175015	26.36575277491156	27.42335569329305	27.655076339886172	27.521579310654516	27.528122601843037	27.191596602624045	27.587321930062807	27.911411161314508	28.520845469480484	27.19192271037008	27.44826089454032	25.59906911796514	26.364614037839	25.530639170661576	26.39080556952256	26.535515629123093	26.33618122251885	26.179004360501857	25.206853442091443	26.039452299273535	26.171996605926292
P02942	19.236187689756747	19.474871729130992	19.154122641551947	19.42883906434678	18.646646464138655	18.813273271089194	19.25265851206589	20.025870273344246	18.772489011028508	18.985824234847488	20.01429181891211	18.80221696514215	19.605823623075885	19.877488903021362		18.78559828738848	19.059720686463603	18.1617367301728	18.756679850936806	16.75466895316083	19.548250205343617		18.48919627446476	
P02942;P07017	19.863638418035443	20.267664193739645	19.49388263440601	17.348823041784375	19.00023410974558	18.797053706322952	20.269341937457618	20.821127165992642	19.728066579613348	19.677532650819344	20.363185285918654	18.921164615105194	20.46234257365079	20.812537932862316	15.987494246290264	17.10243019230722	17.24888593802873	17.924953650395217	17.774750537485	16.60016831297699	16.79166157285763	16.1340102471534	18.332766845345404	16.657191472501353
P02942;P07017;P07018;P50466	19.095986198556915	19.520244149333507			18.68145966318572	18.10708714659321	19.358231855034646	20.474173111984534	19.221394806771748	19.125066931812242	20.00957049225235	18.194924632769975	19.731453660324824	20.31714286570559	16.864488358715427		17.54546802230037	19.050044777687553	17.48377437433178	17.28041480185602	16.619474132650403		18.270070772449778	
P02943	22.0856912018493	22.341264174707483	21.15685666696003	21.828571800155828	21.96769933825366	20.76729346067505	24.76364514139356	22.75494879295789	20.793308931096192	21.07249348818531	22.551744305376438	24.858546301140926	21.63554112196035	21.547499097896093	21.137287636769123	21.606221141472325	21.011046073253617	21.575782706746544	21.348123753538303	21.62233598748506	22.001013948345545	21.08783307494194	21.24085121900621	21.586373171602126
P03004	21.343774951133547	21.28500629270592	21.011931862338905	21.22437512987905	20.93558756590639	21.50380543552375	21.260077266194557	20.82903597145375	20.276204545019638	20.993072835973432	21.36400691605455	20.609075604789396	21.34469469281429	20.856634365207288	21.007002057094716	21.15941919375741	21.053571019089443	20.40675576617107	21.24150141524328	20.937127068785276	21.309095507752453	21.280452824207753	20.815506887893175	21.29526020518598
P03007	17.547367198498314	17.77867842487658		18.559347948361534	18.031461488294873	18.597153685012813	18.75687136505028	17.819796536445594	15.952855630544976	17.916923665544488	18.202058748739894	17.37968287623341	18.298921107431383	18.02244150505055	18.578378389496542	18.20881851449726	18.063476448691105	18.02827860340137	18.129478346980655	18.4252066085961			18.133392923927815	18.19156602773031
P03018	20.39879552496762	20.469751940738128	20.354750701924228	20.353327190783464	20.416126579806605	20.28938962875178	20.36921037575292	20.310550494161568	20.207167836856605	20.398805702127426	20.285581483346714	19.322053077836753	20.440906907718023	20.311530374919933	20.238431567576765	20.254047033825252	20.29653023304473	19.881551799247713	20.23723683254157	20.204529356115195	20.22815873299772	20.20315469082064	20.18274247320572	20.17160169750143
P03023	18.965660849763903	19.014482003966577	18.957363183497158	19.064622269014652	19.460842333863518	19.294596249446897	19.391975975077415	19.383133969889645	18.49967698594204	19.13327289508432	19.320368478019365	18.47078455683569	19.395119791346342	19.345307623565176	18.990333278431073	19.34038681742504	19.114797408387425	18.839765547973872	19.350366950743535	19.089851507013513	19.23962914270645	19.184204233624985	18.832616639601838	19.445525336154095
P03024	19.174073552916454	19.06925934705461	19.263150782765464	19.203580256540317	18.891513270256645	19.036813583618418	18.961722640665975	19.01642143907535	19.29563403384917	19.01417829410717	18.791866583421037	18.860660228707154	18.879815424524622	18.90529574711038	19.070087542054594	18.971245872096226	19.087642124116808	19.15292376073621	18.99017032225012	18.867776142069008	19.097401748728814	18.706236640053714	19.155853273730067	19.04788319483624
P03030		15.266405655392914			18.590765640152256	18.664628386138293	18.076645867981856	17.61548591126445	16.847060042072833	18.14023436826542	17.858115600643774	15.339417407403742	17.326358703545978	18.170732294597666	16.77808731097371	17.62209367707256	16.949721704684062	17.881602839439694	17.164407307673752	17.640750862924364	17.248810674032363	16.99679604180461	16.566590470343243	17.845067601172094
