"rowname"	"Ref8537_QC1_20230414_1"	"Ref8537_QC3_20230414_1"	"Ref8537_QC4_20230414_1"	"Ref8537_S11_20230414"	"Ref8537_S35_20230414"	"Ref8537_S49_20230414"	"Ref8537_S52_20230414"	"Ref8537_S60_20230414"	"Ref8537_S65_20230414"	"Ref8537_S69_20230414"	"Ref8537_S75_20230414"	"Ref8537_S79_20230414"	"Ref8537_S82_20230414"	"Ref8537_S88_20230414"	"Ref8537_S94_20230414"	"Ref8537_S100_20230414"
"P0C077"	1008010	810376	1010230	599660	1547310	1038000	832925	1086660	1126320	803234	870250	1017830	782983	689364	962335	955466
"P21866"	2915660	2321120	2298420	3051270	2756170	3222180	2428990	2628860	2355220	2473390	2580760	2649310	2520400	2210580	2192800	2485000
"P0AC92"	13241300	18468400	14736700	9169130	11684600	11601700	17155300	17193900	15988100	15780500	17148400	19407800	18036000	15100900	20390900	16892000
"P69910"	26882300	53501300	47551800	54482200	15646800	65374400	41814800	59657200	37653700	93734900	23020600	67297300	24570900	31354600	43921100	31471000
"P0AA82"	3930470	4247540	4389930	4331540	3522270	3205190	3478040	3957540	3942290	3725780	5423040	3404160	4875810	4269740	3260660	4194030
"P0ADT8"	59247200	57552900	48866600	69915700	62792200	74775700	62334800	60192800	55517700	70614300	52655200	60952400	57117900	60069700	64261700	60523900
"P0AAV6"	14419200	3886810	3394690	29515000	13826200	10241000	3437040	7106320	4344730	4850810	5746920	5773400	4556140	2640790	3974840	3255940
"P32151"	160888	67313.2	NA	54023.9	NA	NA	NA	NA	NA	NA	NA	NA	92124.9	NA	NA	15512.1
"P76222"	5820990	6839350	6293750	4397780	5263650	4757940	6302320	6165510	5779960	7291940	7032000	6434680	6635750	5280730	5503420	7572180
"P75915"	30810900	32315200	26067800	26377200	29837000	28412900	33708800	38241800	34482800	33540600	34536100	31702100	33423500	33688700	31563300	31866900
"P02931;P02932;P21420"	62836500	26178300	21662200	52690700	63955800	42487700	13237600	21871600	11827100	18204300	23613900	18970000	18964500	9482390	18629500	18359300
"P52074"	549778	724543	625566	602346	NA	NA	807613	781380	879408	549322	1005550	793904	700923	685837	726315	654382
"P0ADL3"	478022	447929	465268	826337	705461	553220	427019	746456	521575	389028	691870	457038	535162	538019	428498	562783
"P39337"	5169280	4716350	4574280	4997010	5343080	4928170	4579070	5850810	5197850	4539220	5341690	4825140	5006440	5205160	4662620	4944120
"P0ABS8"	3683710	3608210	2495970	5481250	5400570	3519300	3723830	3804080	3103490	3796500	3728020	3166130	3035440	3603530	3537830	3556850
"P45807"	192834	259089	212153	NA	170675	NA	NA	NA	214044	NA	272205	NA	244040	203293	NA	NA
"P0AB28"	99021500	99465800	76398200	83955400	89626800	77136500	103156000	100299000	90978100	94555000	90756300	89002900	96084800	91920800	91848900	87447600
"P64499"	596401	2797510	1932300	771129	435267	1054620	2551550	2777080	2215760	2549980	2351340	2550390	2187180	2428720	2396800	2249340
"P0AEM0"	11894300	10400400	7801640	11271500	11827600	10893200	10989500	11667600	10324800	9978820	10877600	9154900	8873040	8473220	10476200	8850850
"P76535"	8353300	5336920	5929590	8255810	7446650	7341920	5340250	5080710	5017230	3091530	5156930	5284850	5565540	6095150	5150740	5200230
"P0A8H6"	26781700	33020200	23405800	27602600	28024000	27889800	32993400	31915200	33029700	34175500	27962500	31555200	29085300	26316200	34080300	29052000
"P80644"	703010	301525	242364	1039170	777791	974964	274469	NA	NA	316930	258902	338404	138211	258383	247505	NA
"P0ABN5"	31495700	18941600	20457800	21747100	24133900	29496000	19724000	15883200	18411900	14621700	16080200	15362200	17441300	17650300	19433700	16855800
"P0ADX5"	5055130	4011600	3253700	5323310	4472550	3648940	3692700	4746990	3899550	3574230	3420390	4224920	3814520	2951320	4430140	3501080
"P0AB10"	5057250	4537010	4309800	4664480	5005270	4480010	4562200	5272650	4624200	5347900	4989860	5035270	4879240	4207060	5000900	4472030
"P0ACV4"	8028190	6194990	6678490	6996200	7310800	8799050	7226710	6069400	5182180	6289720	6006120	6453510	7340820	7790380	6478810	6813460
"P37671"	3966510	4657180	4203770	4835540	2920160	4735950	4254270	4140160	4580640	4295420	4096300	4973900	3949030	4001300	4566820	3632320
"P69488"	2371120	NA	NA	1743760	2706590	2367340	NA	NA	NA	NA	892152	NA	1238200	NA	NA	NA
"P0ACU0"	7041030	4684490	7312250	5914530	4057730	4119040	6116040	6355930	6465300	3633920	7058790	7520830	7441770	7523710	7417950	5852560
"P37025"	648905	285856	500563	597457	625838	NA	NA	264293	361681	NA	551476	343418	714564	498419	NA	327102
"P75952"	3014350	4330210	3385120	3717510	3398000	3189610	4253560	3548000	3987770	3648880	3358740	3979400	2512020	3900390	4022170	3160300
"P0AB87"	8145290	7724430	6162800	6488310	6712480	6037260	6417070	5325060	6265540	NA	NA	6373140	5633030	5354320	NA	5551960
"P0AB65"	10551100	9918780	8273250	10815100	8861940	11703000	8636320	7783940	8330990	9741840	7158790	8923130	7740210	7677360	10972300	6327980
"P60955"	11307000	8742650	10084500	12870600	10316300	6302500	9643780	9091720	10051600	4602680	11745600	7633440	11494500	10898300	7755080	10006200
"P32129"	NA	1857730	1538310	NA	1503220	1061790	1364020	1071050	1337200	1101860	1299630	1292050	1469300	1969660	854041	1701470
"P0AG63"	268854000	286926000	343028000	155529000	120032000	150902000	271702000	268926000	301125000	207135000	287114000	251388000	302627000	272952000	218457000	278835000
"P11350"	4976030	3326240	4790900	6191500	7000760	NA	NA	NA	NA	6519900	5866740	6246630	6206320	5725390	5590570	6308360
"P0ACX9"	1231480	2019700	1524870	1152330	943540	1216840	2024800	1726810	1915310	1819630	2502590	2292450	2891980	2381440	986481	3405270
"P0AER5"	969934	NA	NA	964272	1155970	NA	NA	NA	NA	NA	498647	NA	592540	NA	NA	NA
"P23840"	1884720	1737910	1984840	1801190	1441900	1478840	2125720	2363790	1931590	NA	2106480	2088800	2251450	2191610	1967300	1571800
"P46888"	3494020	2997730	1986300	NA	2418790	2039880	1078380	2081040	2165810	930025	2142240	888617	2946900	2052530	1252430	1542960
"P39453"	NA	1010780	977646	1215900	1072560	NA	999941	912927	871210	728941	767792	1073670	1098860	1158440	771929	997735
"P0A754"	NA	NA	NA	NA	NA	NA	NA	NA	185573	374832	NA	371071	NA	NA	397361	NA
"P0A932"	1003610	669536	753106	450678	424037	815800	827900	559216	705786	627468	652410	619694	834422	664455	670866	583703
"P0AEC8"	1611380	1199500	613122	1820650	1662010	1358560	971840	1128290	912054	989126	1161230	1022000	1382430	1162990	1822310	1223090
"P0ABX8"	2051500	NA	864006	2759650	2999270	2974500	NA	567050	850316	1050180	1013660	525980	NA	NA	957466	712409
"P07021"	1156880	2231360	1804680	1347100	1086950	1174980	2080950	2334930	1818360	2500430	1993620	1610590	1769920	1617580	2092940	2001260
"P76562"	1390360	1489630	1216790	1208900	945745	803745	1201780	1077490	1170220	319660	1745470	1222680	1466870	1084000	1044490	1015020
"P0AD21"	3236670	3762840	4099340	3542440	2808420	3697730	4678010	4309350	3931460	4227630	4522960	4171130	3327520	3815540	3732870	3247280
"P08506;P0AEB2"	12752900	7628210	9141710	13755200	13776000	7495050	7570630	12068100	10437500	5625770	12475000	6719890	11755700	9959450	5560230	11112100
"P0C079"	10910500	9385160	6607730	8871410	10666700	9790970	9554250	9543750	8581200	9474250	9006290	8926680	8560880	6967570	9000980	9121340
"P0ACV8"	5521950	6668200	5066100	4665460	5113370	5136040	6178650	5884340	6361300	5082350	5122670	6074620	5217160	4691010	6137180	5292560
"P0AAU7"	5807350	6010750	4693110	4021530	3833560	4357080	6451440	5666240	5374810	5660650	4848790	5424480	5071070	5337260	6638560	5444090
"P76361"	2339760	2880750	3256610	5381650	3679910	4652830	3543480	2954650	4419210	2072320	3164930	3106180	3436340	5577270	3446570	3404800
"P19323"	876965	990295	879586	930652	697463	602208	872923	757370	1058630	271111	786761	865484	826235	753942	784255	775373
"Q6BF16"	469963	NA	NA	769784	651753	868466	137985	NA	NA	84413	NA	139877	46260	84730.2	115905	NA
"P37340"	4714060	1765130	2087250	2990640	4623330	2451180	1540200	2413210	1928700	889168	2712770	1306570	3234650	2393690	1267990	2283430
"P50466"	613257	NA	NA	738909	1156480	1359220	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P23872"	2388770	1751210	1936860	2219440	1875530	2200100	1254110	1273330	NA	1035320	1561500	955204	NA	1102520	1279250	932086
"P0AB55"	28195700	24451900	17083100	20135600	18915500	21526500	27444100	21367800	25682600	19967800	19701400	22547100	22066800	20363900	24282600	20797000
"P38506"	7781720	6938630	8145180	6105520	6877780	7258160	7300820	6833560	7742860	5464330	6203320	6321780	7891390	7857380	7463880	5979630
"P0AD42"	4250910	2872970	3057630	5215190	5647980	2424790	3106320	3465260	3922500	2119370	3561480	2119960	5109690	4321060	1885580	4164530
"Q46822"	1496870	787541	663042	2523550	1584400	1598490	1157340	1306850	905073	955094	1161990	805872	1055030	1074130	989908	702576
"P0AFI9"	4146300	3616750	3542410	2917710	2814230	2910660	3331430	3733690	2884600	2695990	4247540	3106050	3758720	3339070	2919910	3686800
"P33343"	640938	2099680	1437230	688466	691110	NA	2154900	1785760	1759070	1949650	1526270	1541910	1454760	1545840	1786940	1987990
"P68688"	6153210	7204550	6478530	5120600	5778170	6996410	6507270	7243810	6627200	7514560	6599610	8387640	7206310	6067950	6919810	7464290
"P76231"	6894710	2825750	4126910	4188490	9261030	6000610	5301430	7201920	NA	4934940	7926320	6453180	5976200	3520130	5426960	6727900
"P31548"	331548	363453	612248	489457	NA	NA	304674	NA	233368	NA	204563	319217	337805	336213	370243	337247
"P0A6J3"	7861800	6267110	6237780	7035100	6263950	6288940	6869280	6311000	6332650	4893060	6285310	5667380	7290320	6885650	5331000	5855550
"P33235"	876642	NA	NA	1192040	1307160	1268970	143149	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P14176"	3124700	1803920	2328280	4696260	5262470	1832270	2277200	3166170	2309520	2105540	3725810	1610430	3821860	2533210	1452200	2904760
"P0A8U0"	3243260	2811700	3024330	2378920	2890410	1890180	2005960	2522240	2608990	1805190	2979450	2505070	3204590	2814430	2092980	2797390
"P76398"	1109750	1379510	1211230	1187550	1014030	1074380	1350230	1242380	1162060	1347670	1196880	1339500	1383680	1209580	1251420	1344480
"P77766"	198395	404904	408085	170596	109686	243183	438793	310375	390765	422485	346883	386972	316559	383626	353259	289462
"P24197"	420058	279474	320460	429748	388572	282513	386247	341515	353714	238650	367707	296522	320837	359318	180980	270855
"P08369"	NA	NA	NA	582558	NA	232893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P77374;P77783"	16594700	32370100	25514700	7879420	12927500	18679800	29055200	23771800	22874200	29835000	16692000	25246600	22197300	30441800	26018500	21970100
"P76308"	394062	NA	NA	244432	186874	297991	NA	NA	NA	100033	NA	NA	NA	NA	149972	NA
"P09551;P0AEU0"	67240500	31430700	26469500	64988400	64415600	54148800	35583700	36850900	35997000	37400800	35039500	34874600	36709600	29828100	40892900	36521700
"P77634"	2604980	NA	NA	2753730	2608300	NA	NA	2175750	NA	NA	NA	NA	NA	1787480	NA	NA
"P0ADP7"	11114000	10345500	13434600	11153600	11250700	11730100	9373610	11225600	10928200	10000500	10207400	10216600	10597800	10882500	11143500	9673230
"P21645"	352645000	433994000	432065000	445259000	364066000	396251000	402351000	448194000	4.02e+08	484455000	407778000	485281000	407504000	401428000	428987000	414937000
"P45568"	5272140	6406710	5873910	5599070	4566430	5781020	6302330	6566360	6774030	5811000	7061910	6790820	7076330	7151260	6884590	7134160
"P26649"	5512230	3636400	3360420	3034910	1412970	2931740	NA	2577370	1313940	2640490	1529420	2943600	3057020	2359810	2143980	3000100
"P0AAN1"	1443870	1655520	1460720	652133	NA	1016560	1445920	962278	993159	1254540	1086530	1152400	1031400	1211910	1267520	1294240
"P0AAE0"	17330900	9502190	9856210	22818700	16091900	23409800	10576800	10458800	10423800	9294160	10292000	9761660	9393310	9246020	10226200	9890810
"P33371"	696814	1133400	881022	771615	621094	696543	788432	755469	904533	1011860	862636	734764	955623	613613	924305	752385
"P0A7M6"	174154000	237466000	168469000	143968000	162205000	151959000	225087000	252300000	242824000	244650000	223944000	219948000	216917000	202113000	223430000	220337000
"P64506"	20812700	24538900	24654600	26732100	30148200	28288200	33120000	36868200	33325100	39829900	31146900	30065200	28578500	32263800	33869500	33944800
"P0AGH1"	2165280	1252740	1273750	1439400	1969980	1960200	898728	1286750	1396150	757360	1466000	445287	1337740	1849700	1235740	1200590
"P0AC92;P77695"	18259300	15615500	13333100	18849300	21101200	15112800	15616400	19704700	16151900	17394300	17500700	15991100	18838500	14823600	16270200	18577800
"P07013"	854278	748379	1212340	941908	1646030	976237	596796	989752	661231	1409380	1472370	793296	839048	NA	861595	1618270
"P77335"	1681380	2395980	1998100	2209900	2180710	3780690	3065060	3103950	2206720	4292980	1957630	3171200	1942930	2513920	3474840	2249880
"P02920"	5522970	2140870	2431750	8631750	5175590	5950760	1561600	2291350	1988600	2015900	2404850	2518540	2204790	2062080	2157570	2595190
"P0A752"	7762680	7462850	7647920	7208110	7098230	5730500	6348780	7332270	6253030	5325650	7098730	6725280	8209820	6997860	6742450	7465130
"P77295"	376459	384972	413099	312221	303463	185992	230924	311717	341755	224734	254749	364898	302363	294580	324945	125821
"P21189"	2278230	2000020	2288510	2966270	2163160	2189710	2361440	2108450	1929910	2476630	2196890	1869210	1946060	2660790	1671710	2513480
"P36566"	4165950	3658900	3630680	3457030	3259160	2933370	3735620	3071360	3276920	3431310	3735800	3313840	4141190	3661980	3995990	4100710
"P67601"	953755	627077	716194	933718	713850	263491	844157	769786	993094	285571	1070690	536499	1308890	959572	471980	707163
"P0AC44"	4796370	482405	735730	3410880	4614110	2098300	242713	642607	948244	516916	943595	546272	775007	413783	585200	616823
"P0ACX3"	103832000	66472100	66719600	71121500	91565700	66402400	58706300	74860700	61375300	57040300	63498700	63122100	84268000	68110700	56838700	73943900
"P23200"	6683940	NA	NA	9062160	10339800	3359660	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P0ABQ4"	8805090	6844320	7297540	8527590	8647280	10603500	7930680	8088850	7911080	9246960	8349690	8346040	7337740	6584400	9288410	8173490
"P46139"	72263.7	116107	134731	NA	NA	34965.5	NA	NA	129868	NA	137580	146168	180552	172207	100462	117774
"P46022"	3802370	3267870	2656400	4325260	3171820	2580250	2512410	2382510	2626100	1625340	2285320	2528220	2383420	2419000	2399210	1908740
"P16528"	719342	736586	811814	878381	646650	698860	912756	993915	1131050	661371	1037420	697890	906603	937462	621391	852482
"P27245"	1093860	1033130	1126830	1710540	1120090	985652	1296260	1611830	NA	1383120	1579360	1166110	1480170	1395910	NA	1294450
"P0AAC4"	14038300	11832500	13600200	16634900	12783800	9583460	8116550	14739200	8813240	11173100	12506900	12331200	13256500	8406120	9283750	12664400
"P31434"	19127.7	25081.1	23617.4	25410.1	NA	20267.8	21507.8	18420	21303.3	32129.5	5757.27	26683	15332.2	18575.7	29939.5	14830.2
"Q2M7X4"	3605870	2686720	1874870	3882340	3649330	3087740	3306930	3135350	2943570	3196190	2296590	2877660	3023500	2044480	2034290	2971860
"P08190"	5778030	3753980	3596040	4339350	5061800	4558630	2619980	4125950	3016520	2997120	3632400	3629840	3917290	2617630	3404220	3380210
"P23485"	858899	1412400	1813600	1269290	564939	709086	1699880	2307530	2105630	1711070	2657300	1987650	2896300	1964780	809345	3069290
"P69423"	299677	560821	555158	259365	238445	228833	490113	348639	224729	230496	227333	354499	487458	525738	421912	310120
"P0AER3"	2660600	2085360	2709590	1739890	2647970	NA	2759650	NA	2801350	NA	2069420	2654950	1837680	2636820	2746660	2005490
"P0AB96"	3619380	1898480	NA	2400360	3615680	NA	NA	4404760	1743400	NA	1942000	NA	2290700	2084330	NA	2986180
"P0AE28"	32716300	28194300	22486800	45428800	34280500	36707900	24417600	22504200	21829100	23059900	21198600	23028200	19260200	19236700	26665500	18594600
"P75937"	524893	NA	NA	676983	1051010	1073330	NA	NA	NA	159566	NA	NA	NA	NA	111120	NA
"P75946"	2705080	1948320	2009940	2438860	2511170	2804080	2082420	2835900	1969940	2243320	NA	1711560	2406000	1004390	3338290	NA
"P76340"	4681030	2361030	3198040	4394340	3776110	2387590	2649660	3347540	3045840	NA	4194320	2460530	4082330	3680720	2205840	3542410
"P0A924"	2516450	2508300	2923330	2299840	1652920	2889600	2616870	1645510	2216840	2016760	1563420	1871980	2019840	2269020	2505070	1751650
"P0AA99"	5289440	2669710	3053880	1997550	NA	NA	2241210	3097480	1968270	1579030	2938580	1685590	2521660	2519620	2004690	2233060
"P76483"	3356910	2134530	NA	NA	NA	2584890	2003210	NA	NA	NA	NA	NA	959908	NA	NA	NA
"P23843;Q46863"	20426200	13828800	12594200	9667000	17836900	7062860	9389880	13131400	8134470	9054080	10740300	8711000	13782000	13047800	5859320	14363700
"P0DPO3"	1150200	932883	646004	1087670	1075640	994646	859402	1047420	411652	1033720	659668	774014	906663	401006	700274	919267
"P0AA37"	1375010	1469810	1547620	1586220	1305400	1253750	1586040	1527000	1413410	1927540	1610490	1468150	1518440	1347990	1407380	1340540
"P0ADC8"	561828	NA	NA	472430	772560	888228	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"O32583"	3688400	2917800	1591800	6610110	5520580	4830280	2923970	2744500	2778190	2765000	3537050	2619300	2556800	2155700	2750160	2455690
"P04816;P0AD96"	134234000	63283400	33148200	300065000	245773000	270937000	176661000	231852000	193244000	255242000	226272000	232657000	173704000	160597000	225165000	229166000
"P32685"	3799530	4748860	2953260	4514550	4936160	5484300	4796910	4544390	3887010	5503230	4119620	4886110	3751690	3561550	4277100	5359340
"P38035"	NA	586397	349422	NA	693564	546608	706923	926455	708254	633831	779594	749127	NA	520868	464160	730967
"P39386"	560999	222862	NA	353911	537196	297098	233146	NA	NA	NA	296144	281216	253254	253174	NA	NA
"P0AE60"	28132900	25006900	22132600	24493500	25042800	30259300	25644400	30697900	24895600	33786400	29338100	26519300	32814700	24106500	27741700	32648300
"P0AD07"	9243050	10272600	11009600	3699960	7868460	7138750	1897820	7056280	2342650	NA	4254750	8292450	2951040	3010700	3558200	2393960
"P75672"	1297870	NA	939417	1713810	1702410	733621	NA	988570	768390	212824	741592	NA	699844	1314720	NA	1460370
"P09099"	2469010	1990320	1834020	2332950	2276100	3025250	2235230	1910240	2051000	2081520	2124650	2326710	2005250	2198500	2514280	1847610
"P25748"	16269400	6024510	4541830	19433500	17688900	16660200	4547640	5360220	7473150	3354280	4294460	5600040	6258780	5114040	4872700	3152610
"P0AFE4"	61274100	42064600	48198100	83709000	60167500	60252700	42242500	49055400	71755100	45216000	76856600	48004400	42704900	35937100	50994200	44115200
"P76076"	1591420	1404440	1180430	1100370	1255080	1271560	1218360	1327020	1389780	1079270	1204590	1383870	1100520	1076900	1371440	1288250
"P0CF66;P0CF67;P0CF68;P0CF69;P0CF70"	NA	109983	109828	97444.4	47021.8	89017.3	173305	117017	189141	421812	162504	222908	109253	125893	231980	62495
"P24077"	328131	251515	427075	506207	293781	241740	187681	201935	341273	111333	425247	321446	413815	308301	140524	431854
"P39836"	187523	148643	162332	182583	98566.4	92607.9	125096	115586	234956	57085.4	98875.9	119417	149997	126414	112115	103003
"P0AFK2"	536552	220817	228781	515520	557980	443230	288437	434429	297296	299258	409853	322866	407006	411491	251275	507244
"A5A614"	2130880	1451390	1060400	2009760	2512120	1882990	1352600	1749970	1534800	1743150	1532870	1294100	1536410	1536390	1353330	1532600
"P0AAR8"	2064850	1188880	692459	1814970	2037130	2027260	1096320	1022560	869227	485326	NA	NA	1039500	883712	799580	1095620
"Q47156"	2235260	1705180	1296900	1846290	2728890	3887790	2293250	2226060	NA	2465480	1385040	2205870	1957090	1924090	2109480	2249820
"P0AAD6"	196170	180787	100551	131315	75306.2	31950.5	55165.9	56904.5	66626.9	18186.1	NA	59902.2	98019	67153.5	42704.1	44585.2
"P06989"	8875000	13748500	17356600	7823590	6693680	5398960	12314000	16297000	14486500	14066700	21326900	12904100	16674500	12950900	13670600	16270900
"P60472"	21724000	23219000	26739600	26287900	22043500	24819000	21002300	26012700	23415500	27328000	25580700	20173100	24084800	21976200	23299800	27172700
"P21515"	266730	347169	467118	346847	324624	411990	446286	476140	359657	490180	422915	416789	374275	368378	494758	325363
"P0A8H8"	4802280	5268090	4779940	4987260	5285790	3874650	6033190	6207900	5315880	6636530	5017050	5249840	4717120	4716620	5943120	5614010
"P0ACG8"	3391260	2455700	2771790	3101780	3293410	2463050	2353240	3082360	2342580	2367790	3018820	2603910	2733240	2588030	2287680	3148340
"P76575"	7880970	2974180	3048630	10918700	10955800	8289380	2666160	3671440	2546730	7406020	3938300	3083300	3273830	2131690	4536500	3956640
"P45771"	9286840	5156180	2829320	8956830	10888600	11270000	5958140	6480630	5667160	7544390	5693460	5225280	4447200	4490960	6759870	5072670
"P39405"	114840	NA	288518	NA	NA	NA	208148	362084	402248	146598	506032	283995	520658	372609	128332	369111
"Q46927"	4595250	7202630	5259100	3656910	2383400	4413200	7055150	4027770	5979400	5046200	4304400	6147950	4817450	5073190	7278940	4107390
"P45769"	3850820	NA	1228810	3087150	2249230	2832540	NA	NA	NA	NA	NA	1065680	NA	NA	1105570	NA
"P09163"	829417	499727	612670	781380	524112	449013	552789	441702	508409	676438	572099	448237	663293	652830	501973	399818
"Q2MB16"	2811220	2633690	3211650	3057240	1986930	2265340	4472340	3120850	4151890	2125580	3176100	2776600	4170790	3266580	2166180	3499910
"P0C037"	12627700	12428100	10301200	15401300	15593800	12896300	14084900	16871300	13931700	14804900	15020200	12858600	13720800	11243300	11596500	13313500
"P0A8Z3"	3965550	2861460	3054740	2657600	3856270	3045740	4743050	1614840	3205590	2765390	2173810	3147750	2297890	2493880	3490610	2134090
"Q46834"	10652500	8930240	7878370	10536400	7626110	13512000	8243670	6012540	6699940	10220100	4605310	9610190	6136860	8026450	7088970	6715680
"P31122"	250449	594971	677892	187407	212676	97194.7	654713	821529	726633	393975	1019680	459039	1068030	977657	468734	891363
"Q47689"	1021600	433742	780770	1020510	868147	727425	270279	756741	679564	614388	1044650	651519	955096	816197	691774	772518
"P64564"	15461500	5392880	6981940	14017900	21946200	4295300	5871560	5624560	7106580	2867830	9039920	4327060	13953400	9834820	3902920	6880670
"P0ACH8"	931182	562287	503429	865127	673922	905870	477360	412260	620967	453505	356028	555024	505272	392030	549364	254791
"P0DM85"	2251870	1047960	1212470	2124380	1604150	2821490	1035480	361602	1382650	876643	1843930	1393890	1308340	1010810	1399120	1444780
"P76194"	8378830	11245700	9494560	11938800	7385850	10039900	11001000	11912800	10668800	10830400	10483600	8168260	12055100	11125300	9448910	10325400
"P75811"	2549300	1557880	1052270	1960030	1629620	1605570	1902190	2355020	NA	2100270	1921970	1747540	NA	1666630	1689460	1464870
"P0AD53"	2910010	3341850	3671660	4239920	3455610	2933840	3498190	3901060	2433270	3785840	3508110	3894790	3121730	3661730	2507420	4459520
"P52094"	1999840	1492140	1824190	1779820	1443590	1447060	1155610	1399750	1739670	1462050	1482220	1207370	1798810	1461470	1589730	1540900
"P76221"	NA	NA	2240050	NA	3207340	NA	NA	3947370	NA	NA	4533600	1996220	5719240	4190550	1287780	5021440
"P0AEF0"	7197860	6379680	5368840	5466900	7126510	6961150	5635450	5381130	5676460	6556700	5571130	5115860	4613200	5283840	6457570	5338460
"P17444"	NA	352169	545805	NA	NA	NA	491124	483095	509092	545589	558470	493887	NA	462877	482114	NA
"P69820"	685117	NA	NA	NA	545472	626619	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P0A7P5"	136045000	230328000	194932000	141411000	108101000	129582000	216331000	190093000	190807000	224749000	189760000	209163000	193559000	171349000	211082000	185603000
"P31574"	308994	NA	240915	520146	621775	679512	288746	347960	NA	363939	297165	NA	230677	322575	NA	354410
"P76227"	4038680	1828710	1155620	4225040	5596940	4731210	1633520	1826620	1743030	1590700	1745000	1424140	1414720	1256720	1501910	1498900
"P08839;P32670;P77439"	7867630	37664700	29554000	19091700	10093500	10248800	35748500	33175700	35405500	30646500	28743400	45717800	33293800	33314300	35975900	28181300
"P42904"	3575410	701415	1395570	2267150	2484600	2473920	1715630	1313540	1118550	2348050	1529990	1102440	924942	1679510	1047200	2699980
"P60782"	1049260	301047	518144	1330800	1150340	605147	489915	600027	599686	304244	654505	428737	857522	691997	218824	677049
"P43531"	538713	114539	202638	494934	423264	582716	117555	184066	159787	139363	214206	137595	248411	99270.2	NA	209640
"P0AFC0"	2798110	2618660	2569860	2200060	2936000	2334840	2675950	2801090	2741980	2569400	2844620	2334040	2620320	3288250	2402610	2687160
"P16701"	2232320	1929550	2434620	3039060	2403780	1289450	1643880	2397660	1447160	1387280	2514590	1558810	2650800	1865700	1107190	2483910
"P39160;P77260"	1420400	NA	NA	1729870	1743060	1741870	678880	785217	585259	NA	895842	NA	1025090	NA	586810	888940
"P0ACF8;P0ACG1"	69988800	58725000	42982900	83400700	94472900	92628400	70296200	87578700	79018500	94097800	67992400	74580300	66950700	62783400	76596400	77312100
"P28634"	1473160	1732010	1785040	1504680	2035060	1365180	1707700	1142440	1719130	NA	1519820	1405440	1674330	1667620	788818	1041400
"P05100"	258275	123857	156783	329856	243007	211505	NA	182058	169751	276899	128375	143151	NA	NA	182979	191310
"P69801"	2885370	2960640	3174050	2442900	1577600	2586650	2854950	3441420	4382420	3023470	2923310	4177580	2406120	3105950	2503580	3323540
"P0A978"	6073670	17109000	15324000	7842620	6621180	4379790	10367800	23263400	8162650	16243900	14521300	12890900	15648400	9133170	13250400	12881500
"P37590"	7130290	5559200	4096080	5426450	8061480	6998160	5620270	4960320	4240270	5097570	4413320	4217950	5147640	4558530	5259110	4266250
"P0AB49"	368613	NA	NA	NA	NA	NA	329104	NA	NA	NA	193485	NA	NA	NA	NA	NA
"P0AB74"	1377250	NA	NA	749610	1192460	809681	1090950	657295	1083560	NA	NA	NA	NA	NA	NA	NA
"P0C8J8;P0C8K0"	174323000	17746500	20069500	103802000	183948000	50623100	19734300	15993700	30507400	5356720	28300000	10719700	25595000	31669700	11355200	23095700
"P31825"	702532	525268	597687	509634	593873	NA	719861	690546	774235	294069	782152	413199	743970	783451	356979	658951
"P0AFD4"	2471530	657414	870936	1576990	2238240	NA	594792	753600	963603	NA	1095580	NA	1338150	1053520	NA	826326
"P0A7Q6"	4240750	3741930	3997810	1570780	1996230	2444060	4973540	4157140	3800730	5009150	3832160	3027870	3338260	3585690	3501310	4270190
"P64594"	399569	344184	360826	179880	NA	NA	388614	323239	318621	213515	302168	242964	301732	413481	260473	183665
"P16095;P30744"	1737330	977432	1079480	1641750	1925270	1361880	1075420	1219750	1368160	1676960	850989	1424570	1309880	1319420	1303620	1008440
"P0AAF3"	6887770	4687750	NA	NA	NA	NA	3203600	2347920	NA	2176770	NA	NA	NA	NA	2942020	2727900
"P24173;Q47689"	3528890	2818090	3057980	3823510	3906700	2382760	3393700	3067890	3753600	1682780	3467790	2357560	3823440	4267810	2800140	3550140
"P77269"	1459150	2045210	2014820	1608570	1066250	2121670	NA	1220450	1504520	2922960	1499760	NA	1292000	986534	NA	1731950
"P67697"	592432	529527	391550	364289	571572	379291	382645	574362	436489	421657	479543	628649	444988	525118	NA	562687
"P0A8K5"	12644300	12136700	8979960	10448400	11956000	7709420	11381100	11614900	9370950	9856910	9636630	9731260	10680200	9622140	9065980	10517200
"P42624"	1621650	NA	NA	1403920	1341880	1448030	962471	1131900	NA	1069530	1006550	NA	1181110	1328470	NA	870902
"P03030"	148673	NA	195542	457357	492442	401173	198444	370312	236318	328723	351869	418176	303183	234182	289023	360822
"P0AFF4"	7366600	NA	5705140	7395750	6230840	6212040	6134390	NA	5803380	NA	5457520	NA	6715360	NA	6072670	NA
