rowname	20230516_EXPL1_LiSc_SA_S610_RT_25_s2	20230516_EXPL1_LiSc_SA_S610_RT_27_s12	20230516_EXPL1_LiSc_SA_S610_RT_30_s30	20230516_EXPL1_LiSc_SA_S610_RT_32_s38	20230516_EXPL1_LiSc_SA_S610_RT_35_s51	20230516_EXPL1_LiSc_SA_S610_RT_36_s56	20230516_EXPL1_LiSc_SA_S610_RT_37_s63	20230516_EXPL1_LiSc_SA_S610_RT_38_s68	20230516_EXPL1_LiSc_SA_S610_RT_39_s72	20230516_EXPL1_LiSc_SA_S610_RT_40_s80	20230516_EXPL1_LiSc_SA_S610_RT_41_s81	20230516_EXPL1_LiSc_SA_S610_RT_42_s89	20230516_EXPL1_LiSc_SA_S610_RT_43_s92	20230516_EXPL1_LiSc_SA_S610_RT_44_s96	20230516_EXPL1_LiSc_SA_S610_RT_45_QC1_LabD
P23862	564076	701086	534454	730448	563646	650755	724912	498673	595898	686324	567568	591564	615370	545970	628655
P0AG96	61427800	42739400	37811900	42138600	55349100	58649000	56499700	52605600	59005300	51973000	52036200	49693300	65498400	51981500	41484900
P0A6T5	17662900	18361600	18528900	17857400	32312600	30154200	34575200	27515000	30916400	31856800	31896900	32495700	33449800	31105200	18623700
P0A9C3	22818400	19427800	23106600	17538800	13726900	14057700	14156700	13768200	14224200	14931600	13290600	14611300	14091400	13818500	21039100
P65367	2475590	2732900	2521760	2772200	2754180	2764670	2629110	2620210	2725540	3059210	2746710	2642890	2840700	2698590	2463140
P0A796	13375500	12687600	13760800	13407900	42252200	40409600	45631400	42498900	44842600	50575100	48328000	44994000	53510800	52206800	13956200
P76035	7824330	9791450	8273970	8403150	8833920	8419030	8081430	8839850	9094290	9019060	8927200	8682290	8774360	8801190	8062860
P0ADE6	113197000	58560800	113699000	211058000	84800700	51462600	66602500	107534000	19817200	72554100	41085200	65067200	50178800	79599200	142929000
P32177	836753	747041	776795	746663	821338	735645	867103	785439	622625	736977	754302	667385	700792	856866	780314
P0A9T4	3640880	3544570	3585360	3630100	3477390	3481310	3607260	3388800	3348090	3410510	3367380	3412650	3356960	3239810	3595470
P20966	6228690	5963490	6187900	8465010	14938300	13926300	12790600	13393700	14974800	16725100	16133400	16018800	15242300	14595300	6467710
P37769	563817	578023	694506	716342	613015	562047	616780	520241	538363	630171	627969	610958	646825	608938	767230
P0A8G6	44710400	44987200	42129400	56806600	43285100	44083500	51264000	45491800	50743100	53468000	49712100	47668000	53342800	54239700	46179300
P0AF52	4350170	4528610	3961400	4350580	6091900	6600860	5356750	5649290	6143020	5782180	6055880	5906070	4822950	5946220	3979040
P0AEZ9	24519200	24110800	24829600	24260000	20257700	19026300	22312700	20194500	21342400	22729300	21223700	21785200	21762400	21193400	24393400
P77536	5809920	4952640	5984170	2565150	252954	298729	395421	325364	297349	370965	343476	351652	419312	388209	4005240
P0AEJ4	657351	723711	638472	660257	629516	528623	529373	545431	508247	538161	551184	596105	576051	562191	706705
Q6BF17	554810	506604	518340	616852	173105	229842	205606	244814	201707	201556	242060	191183	213627	209569	545804
P08390	5130360	4637400	4885580	5039010	5654030	5878750	5855900	5771590	6078180	5992720	5696040	5705790	6119380	5957630	5024010
P0ADP7	1850330	1740040	1822390	1708710	1662370	1486930	1542270	1601570	1328880	1535940	1590940	1635070	1560100	1666960	1992330
Q2M7R5	9864860	11500800	9586120	12870700	8746850	9679310	9794700	8525000	10183600	11642300	10519400	10003200	10588600	9596720	10546100
P77795	326836	399342	365962	662776	139550	189996	153250	139746	134038	209007	503806	84671.6	NA	126257	295422
P33594	991153	698423	950387	734221	691673	657763	859519	744747	801993	769423	942062	805240	1062150	1176810	900413
P46118	2381360	2291660	2290080	2063790	723929	714698	860995	782664	728605	796159	812782	806767	813964	796024	2093820
P28306	1875750	1720330	1829090	1678160	1813430	1788150	1894230	1798960	1760030	1746810	1790240	1817620	1801620	1822170	1818170
P13518	875568	767327	852786	728525	476627	510048	499455	515961	513289	538945	507797	473046	494977	529888	817831
P69346	1388510	1739680	1356540	1395920	1144810	1134260	1229720	1200880	1212680	1271350	1151350	1102610	1159650	1085350	1200350
P0AA04	74423200	101114000	86028800	94642400	141600000	135526000	163761000	125140000	152530000	159532000	139084000	146238000	156037000	148544000	77344300
P0A7U3	179381000	249614000	184723000	187379000	263942000	282601000	312106000	251973000	290205000	268014000	269435000	301091000	288284000	263254000	190923000
P0AFH0	582941	543890	569062	503312	442810	429140	482381	479141	443962	477138	474508	485582	436312	432388	567311
P75913	5820200	6529600	6286520	5659460	7152330	6973000	7705920	7018220	6613320	7292180	6989180	7051210	6508860	6237740	6257870
P76204	106516	105097	115628	66262.5	86251.5	81436.2	96539.4	83672.8	68956.9	92912.8	89319.5	72792.7	87005.4	95095.2	86166.9
P0ABX5	122082	254845	157613	279024	NA	NA	NA	NA	NA	NA	151830	NA	NA	199189	230444
P77689	2446250	2408180	2361870	4104680	3207290	2960590	3007260	2985070	2932100	3121870	3583150	3528030	3473690	2834270	3087110
P64578	124201	136428	114262	95259.6	82549.2	108054	101703	126502	89113.2	146095	156979	113925	71765	170116	115930
P0AFZ3	5147180	5916840	4760350	5010380	4784760	4741140	5241790	4046880	4785550	4492460	4068340	4193060	4728700	4180580	4693480
P25906	5251810	4929260	5263250	4866990	2415860	2294770	2590270	2486050	2354430	2472820	2530830	2444160	2422990	2265140	4711260
P56258	542544	541489	538143	558442	643460	607178	671425	715870	615640	648624	681423	663435	644750	644767	499324
P39358	669717	750131	776523	721437	290703	351264	288470	325167	349768	377761	315478	307281	334869	362207	750768
P77791	1740130	2004840	1885490	1815260	1352240	1315050	1362830	1257100	1397800	1594390	1379460	1417840	1428900	1291570	1890450
P0AAB6	27853000	27595700	27523400	28107100	28286500	29596400	29826100	30402200	28754200	29246500	27010500	28778000	28402200	28404000	27307300
P0A9K3	14351000	15721500	14907300	15018000	15024700	16128900	16009600	15140900	16441200	16130200	16214700	15659400	15759600	15726100	15267800
P20083	4607230	4090540	4491790	4392620	5246770	5069670	4615540	5153090	4944740	4906980	5031260	4777140	4818990	4975810	4175160
P0ABT5	606502	569612	625004	794811	920071	770170	800921	753230	861531	920002	865703	838326	911792	957441	640072
P76002	14081200	14584300	14446400	15094500	31771000	34591200	43259600	20288000	31297700	35462000	34099100	32296000	35884100	32309900	21589000
P31801	159026	153408	107312	146729	131944	152157	85148.8	109951	94129.9	87026.3	93239.3	74306.6	40575.1	87281	96731.3
P39389	652199	599194	686587	658468	420466	386649	513593	540559	584763	491322	450098	577170	545336	407020	703349
P0A8P1	527146	593212	549221	685678	626717	696918	731540	640592	641920	629640	664466	754288	465005	644599	651581
P0AEM9	73896100	95568400	79796800	84361100	73177800	74471600	64608900	57107600	64072400	67351100	59990400	62256500	68089800	66384100	67698100
P39829	5941480	5157340	5907840	3158670	1068960	835584	951809	1109610	1137410	1376140	1716850	1317630	1643140	1591010	3720110
P39452	1380550	1319990	1270600	2836900	2195110	2214850	2386070	2224060	2144510	2188050	2510090	2374120	2660410	1978840	2067290
P0AE58	1827310	1550830	1790250	1036130	733529	425007	937344	586692	553293	849547	600074	490415	1127660	898778	1324170
P02943	7211310	8357700	7485960	9709350	6720200	5740650	5428200	6443930	7665960	9737920	7908140	7884910	8995990	8172770	8490640
P12008	9386000	9362060	9463740	8782030	9515450	9576360	9419840	9279900	8961620	9051770	8702790	9017930	8989790	8950150	8655580
P0AD05	7492910	8595960	8830920	5912530	4698950	4470920	4749330	4692110	4710000	4816790	4408040	3976880	4427510	4454050	6449550
P25798	628933	960677	800604	1131730	144035	219000	201804	343626	230205	208565	156115	198424	92291.8	NA	906579
P13036	248499	260977	255794	389058	626741	670924	667712	590941	576431	609360	666700	681795	626468	604732	256328
P09148	2260970	2222130	2206270	2009390	1039440	1057920	1079860	1229620	1170230	1101770	1088570	1128060	1148450	1155000	2120040
P43341	364199	394185	376728	357876	396275	290012	362252	365780	326902	346012	366751	339129	335822	289242	318788
P77559	268884	316635	386498	314421	333306	334662	315934	311466	293851	293285	305605	283101	288058	272428	318730
P0AEK0	469221	553316	486320	534566	513587	524340	638442	644276	598693	479600	624496	515798	575620	574909	571138
P0ADX9	1388710	1381740	1381800	1270190	1433270	1513860	1496640	1484430	1538020	1538840	1326840	1559320	1423760	1462050	1336100
P76398	199943	141683	149872	195367	243852	239258	200435	218986	214235	191167	223967	220231	224981	206788	201953
P37351	2620570	2690450	2751610	2578880	1177060	1137790	1168910	1149240	1195230	1347940	1279720	1255090	1274450	1297580	2547940
P23305	1794190	1742990	1742660	1765330	1928710	1937660	2107070	1900670	1871320	1825990	1754090	1944600	1843690	1915590	1720860
P06961	3906350	3557710	3731630	4084170	3720120	3741240	3683460	3857690	3722700	3805250	3801340	3811070	3628470	3657050	3908270
P29208	1271430	1390510	1378570	1309070	1717220	1902600	1949470	1851910	1831800	1840060	1741550	1923400	1780570	1756190	1462580
P14375	434411	460324	430817	426845	453795	471384	507799	457621	495697	531070	544574	476802	482166	525209	504983
P0A9R7	9060740	8449120	9067940	8379890	8498770	8058810	9253840	8555640	8373250	8647640	8970190	8645890	8710720	8059310	8838310
P0A761	1201920	1263290	1197360	1342480	495598	492366	508044	495090	517893	563611	511363	547442	529498	498385	1168290
P75746	1104730	946671	990432	1009120	826498	830561	893276	872580	860948	894907	871836	862884	854325	874848	913034
P77252	24367500	21373500	26127700	10026000	525012	621641	675990	637215	731694	915141	835750	920774	1026150	1017620	14878200
P77433	10525700	9396760	11116600	4765070	486187	507926	716763	583215	535748	710130	600872	611405	774894	684022	6331120
P38134	220251	236175	212951	246263	266980	219203	209894	264163	216423	218646	235705	240571	245495	261182	198244
P30131	434229	345981	441648	332279	382819	311142	365801	382716	403037	387382	432320	418264	497567	513590	353091
P0AEB7	11217200	13340500	12119100	12453800	12180300	11512000	14509400	12071300	11382100	11752200	12243100	12521700	11529900	11326200	13716300
P22729	445707	532426	405840	517930	452804	498922	339154	402603	422675	401235	404959	407758	269370	407295	405307
P39199	6212890	6146000	6853590	6738460	6834500	6955460	6890890	6794440	6775240	7028990	6829220	6939290	6712850	6608760	6654580
P24173	956355	1149150	1086510	1135220	1312050	1268260	1298260	1367280	1231400	1367170	1315790	1234270	1250020	1281580	1141590
P68187	1675790	1886070	1708880	2424140	2515630	2015680	2188540	2382590	2831520	3843130	3205050	3218060	3740650	3311870	2018670
P0A9R4	7463170	10246100	8828660	6281020	9648510	9130100	8342220	9582250	9874260	9544270	9157900	9832550	9656730	8897890	7306460
P07821	7758400	7131380	7443530	9672080	12975100	12223700	15095700	12242300	11471400	12702600	12504600	11885600	12222100	12419400	8878230
P0A884	4077500	4028700	4105850	3690690	4084840	4143020	4492300	4398500	4059270	4144680	4065200	4190780	4133470	4078940	3927250
P77730	2310650	2199770	2068500	2665050	2083760	1889130	2057720	1970730	1680180	2139240	1894240	1783210	2009020	1744460	2201600
P07862	3679130	3525590	3748000	3536760	4086630	4138440	4259650	4194130	4069850	4192110	4247760	4072560	4201480	4131670	3613770
P0A7I7	10414400	11590800	11402200	9708980	10319000	9800910	11190200	10684400	10555800	10549800	10077100	10315000	10739600	9989870	9887660
P69503	4551860	6897360	5910850	5841620	8308210	8649910	9427500	7267810	9031150	8255230	8351620	7596510	8429130	8535230	6217260
P64534	5339250	6315620	5408530	6266420	4351180	4824340	5087330	4231250	4642160	5039770	4888400	4604280	4536530	4449230	5258470
P25889	4272270	3252990	4706980	995721	180136	121078	169062	158174	276364	601061	387235	351052	581488	497986	1997380
P0A901	3959000	4318650	4181900	5176470	3407490	3410180	3587050	3565760	3390050	3569180	3305170	3390000	2889250	2990190	4989160
P27862	879349	857815	855485	870106	781632	677796	808097	850149	797988	821191	843183	857532	808151	790148	855260
P33920	3128390	3314230	3224440	3096650	3218900	3238030	3322630	3267500	3324990	3315820	3168570	3093820	3197690	3122200	3225550
P37671	1367920	1272060	1489440	1212600	1436300	1399340	1533160	1414470	1395320	1444280	1357970	1442030	1388820	1409100	1384810
P60664	5758920	5876340	6003510	6224710	13439000	13983200	14210200	15118400	12866500	12338300	12462300	13019500	12054900	12256800	5831020
P0AAT4	1036750	985994	992344	994051	1273410	1271630	1115000	1279210	1249810	1194520	1242760	1276270	1180380	1261230	1005720
P42624	916936	1064170	1060900	897525	719724	563818	659809	757145	607644	604871	729038	628376	684042	669381	1016150
P0AG30	31717700	31870100	32476200	32556400	34660700	35436800	34949900	36176500	35161600	34250300	36163800	35028200	35183200	35232600	34051900
P76250	656050	628492	704351	712013	342026	357285	371000	384046	351350	388967	403183	395529	368971	378743	709374
Q47146	7843460	8444920	7643600	12047500	2386200	2387950	1584340	2385490	2408370	2161690	2366070	2516470	1588710	1455150	9742100
P0A7E3	855113	993316	975240	816256	1333680	1325360	1363390	1304470	1296860	1384230	1243970	1336640	1360320	1413980	926523
P13656	169079	137922	171246	139101	199723	205348	183425	199297	155396	160725	172751	179962	171852	221191	164033
P76142	3158420	3676070	3348830	4673200	1630090	1346340	850414	1448070	1877060	1416760	1618690	1534960	974439	885004	3636430
P0ADU2	15668400	16552200	15908400	13215700	11759100	12693000	14849500	12402900	12864800	13606500	12512200	12588200	13355700	13594500	15356500
P0ABJ9	49533000	44839000	40705100	46456400	24716500	29699200	21751600	27681300	25236000	21414300	23642100	22806800	20579900	24295400	44027200
P28861	40162700	39948800	43519700	41864400	40127400	40275300	40120300	39017100	41103500	41214100	41227600	40262600	40795200	39081400	40118500
P0A9W6	6863400	8872790	6840820	7688890	9134420	9734440	10535200	8826730	9517970	10100700	8673990	10015900	9217180	8359990	7964790
P37692	9717280	10092500	10765400	11185700	11902900	11002000	11350400	11512700	11189800	11078000	11366300	10672100	11345000	11287000	9906430
P75975	74818.6	86637	85708.2	100204	NA	89230	33611.7	NA	28558.5	59849	70835.9	60635.4	71316.6	35310.9	100942
P03024	1046400	1093940	1011150	935949	969155	1055360	1079940	1050420	1103020	1115980	978025	1073680	1007970	1036620	1025230
P52643	38059100	35203600	38612400	30306800	12810000	12667600	14369000	13913100	14206400	14688300	14701000	14199200	16026700	15671900	38708400
P06720	23351800	21099300	20825800	22483900	4014650	3822430	3018300	3664290	3703360	3346230	4576680	4199710	3470420	3857750	21146200
P75839	840871	842674	759047	1062640	595642	590693	500934	700569	629716	738780	542516	619347	619656	631934	855280
P0ACB4	3817700	3855250	3953350	3661430	3725740	3788250	4254830	4023840	3661960	3987860	4057010	3984340	3708940	3716920	4219970
P77375	100272	60883.5	82497.8	26712.2	NA	NA	NA	NA	NA	NA	NA	NA	26176.9	NA	62270.2
P76539	1261490	1416760	1254460	1078580	1087540	1164480	1265520	1095390	1207510	1195930	1111120	1204490	1180290	1119840	1303480
P0A7B3	568751	574353	640077	630524	536857	515611	541490	558192	528178	588969	541179	516334	499846	565141	596897
P0A698	3517810	3231870	3360670	4084970	2923310	2824590	2233770	3078460	2853910	2722280	2841860	2733330	2751210	2764520	3451850
P76550	5010670	6148010	5120590	5029620	3751280	4010410	4238520	3564490	4215210	4708210	4054790	4059620	4385740	3927010	5326610
P16432	NA	NA	NA	NA	NA	NA	36097.7	NA	60653.7	67555.2	66110	53278	118298	123122	NA
P62615	2393200	2567790	2634770	2242830	2247890	2185260	2357720	2278440	2193330	2196960	2109920	2360590	2116110	2212400	2389520
P0AAJ8	1245960	1142380	1276330	608924	423298	415593	403667	450340	500214	611952	523174	553898	684866	757893	875644
P0ACI0	4604830	4945270	4685910	5655860	4734320	4992370	5114700	5143750	5298270	5377070	5297270	5051810	4977230	5091750	6040840
P0AC13	20062000	19554300	20022500	17509800	20474500	20243100	21928100	21043600	20907200	20359800	20264200	20397800	20902700	20599200	19530900
P36553	1543030	1520490	1449900	1249540	1470350	1447120	1552440	1602410	1482600	1497370	1464050	1377540	1417960	1365500	1442010
P39267	419752	346544	550221	560303	861188	564435	847208	561164	1002630	1030700	1941420	1389170	1795640	365321	509140
P45771	2766920	2719800	2795130	1992120	1456490	1506310	1397570	1589430	1524840	1632090	1342630	1454220	1526200	1382710	2099250
P08245	3599090	5361730	4094810	3382860	4087530	4265450	4293130	3503580	4290610	4181950	3974520	3703550	4109120	3752810	3538510
P75959	2503400	2341740	2671180	2277840	1840090	1769040	1980860	1887450	1769640	1873590	1739380	1885860	1921080	1735860	2322760
P0AAT9	21942200	27122500	23868300	24312400	10870100	10852100	10399800	10157000	11552000	12410200	11051500	10083900	11044800	10769600	18042000
P0ACN7	1117560	1070060	1159140	1060190	688543	673185	713448	656943	655478	729826	741244	714786	719642	747546	1021580
P76273	890085	835376	921513	883091	1238440	1202610	1096480	1242940	1194090	1238240	1196250	1220630	1169360	1201500	936698
P0A746	18029900	23010600	19194300	14025500	7374880	7322400	7455700	7467460	7500410	7758220	6761400	6876530	6592860	5885290	17106600
P0AEF4	789233	801443	756416	525998	796344	697590	918942	837795	869325	876300	790821	830692	903779	779882	698968
P0A772	76047.4	146838	27594	141197	234756	250494	269918	252176	242357	217477	322645	321684	243393	157894	164286
P0A7M9	40291300	55706700	49743000	39366300	23375800	24529500	15198400	45598200	32932000	26845800	23053200	23871700	26114200	23953200	39502300
P07014	90842700	97853300	97906900	66254800	17028000	18069400	18547900	18727700	16931800	18440400	15039000	15989500	14137800	12308200	92082800
P11349;P19318	1030550	1070280	1097840	947170	1653240	1460880	1902150	1727050	2012380	2123140	2076940	2142850	2534640	2794890	963098
P0ACV0	1490410	1687190	1621830	1394430	1646760	1649240	1662220	1813400	1895160	1839150	1688790	1762650	1785550	1853910	1560920
P77223	1730660	1811100	1701650	1748710	2816880	2302480	2705480	2271570	2236850	2442950	2179390	1997040	2135070	2175790	1844190
P76121	3540020	3055300	3634280	4141950	1560650	1633220	1520080	1520660	1705180	1664470	1666440	1793980	1448030	1401540	3289350
P0AEH8	NA	238369	114597	83857	290298	NA	176909	168789	85627.6	NA	NA	80651.9	68446	158343	NA
P0ACR9	23044900	27315000	24133900	17728900	22767100	24230700	27782600	21349000	24222000	27337300	24706400	23956400	27335700	24891600	22229500
P09158	17535500	18199300	18862500	17268600	18334800	18087900	18391900	17951300	18014700	17542000	17684100	18375500	16594200	17191700	17220600
P77213	1982770	1818200	1927720	2425970	1315560	1267890	1162850	1354310	1287180	1314060	1472700	1275900	1266990	1169830	1995440
P0AGK8	2270440	2806590	2150460	4022120	3432070	3040240	1341480	2685130	3214820	2828460	3109820	3691640	2900090	2601840	1669220
P0A8E1	15711200	14407000	15421600	13892700	13706600	14187800	14986900	13356000	13943800	15070800	13786200	14293700	14961900	14803900	14574400
P0C0U4	379053	392501	375505	381308	345693	322515	396696	347498	361248	383263	369461	361113	374439	332580	426072
P0A9N4	5389420	5393080	5668730	5058300	6149580	6089600	6554340	6360390	6346290	6344550	6074730	6258180	6315900	6702460	5948240
P0ACL9	6160240	7915130	6219340	6027550	2254010	2262120	2431560	2171660	2547610	2292090	2362110	2386900	2558060	2466360	6056510
P37624	2004810	2010410	1981480	1707220	1393450	1348720	1405320	1371710	1341710	1346040	1361980	1359950	1299630	1335750	2157160
P0A6S7	4547370	4687600	4548890	5003720	3359960	3673490	3716420	3467870	3734760	3735020	3652300	3671990	3756110	3491550	4545220
P15047	5926430	6853930	6228850	12284300	10749600	12001800	16264000	10457700	10904600	12986100	14002800	12888500	15097400	10935200	10362800
P75874	5953850	7600200	6317970	7637660	8406300	8941090	8889220	7874580	8970470	9374900	8306730	8663900	8213330	8035740	7131690
P0AAV6	2840640	4257590	3007610	6784080	1162270	1029940	1052560	1101980	1107920	1234000	1551540	1090320	1018560	738971	4727830
P0A890	3440990	4376410	3497180	3145340	2766630	2768840	2898930	2802420	3276980	3002760	2743230	2773400	2847370	2680620	3358210
P0A8H8	707394	1061830	796452	571129	856019	919285	902004	861563	872092	908188	845786	878635	896133	777222	692411
P0A9K7	4342370	4251070	4719870	4315960	3119200	2889030	3246880	3083600	2868870	3104420	3013130	3212320	2935430	2727760	4061750
P0ACE3	1510140	1988070	1495850	1619640	3101720	3001420	3359060	2878100	3238830	3263160	3110390	3189970	3275440	2897000	1532620
P33919	457140	416844	420278	477295	486109	492605	472709	539226	470508	456267	491487	481869	508509	524071	444539
P0AFY8	10418100	11900700	10719900	8842210	8601760	8868120	9983140	8288420	9690260	10017800	8691370	9329490	9982580	8898100	9694860
P0AGA6	1807150	1710230	1875500	1843040	1442330	1486510	1583540	1391840	1404540	1511700	1284100	1497780	1501940	1362010	1694630
P15723	1764580	1660950	1761430	1904590	1628180	1604150	1759020	1684790	1667090	1695150	1776920	1730680	1683780	1710580	1740150
P52102	715156	955993	927783	647855	1178760	1213340	1291720	1080470	1260620	1343730	1171950	1157880	1489660	1392940	920178
P38521	23543200	25522100	27273700	19431700	18855500	18866800	20781800	17413200	22239500	20417500	19453200	19781400	19568400	19679300	22954300
P0AEI4	4010990	4046570	4075370	3246190	4883830	4986510	4728040	5005570	4979410	4628470	4615080	4764840	4811870	4915850	3859730
P0A9E0	2494600	2384710	2497690	1973620	935054	835157	1140560	933514	885593	1155120	1034790	932952	971272	930718	2381750
P37745	2371490	2619890	2742330	2150230	2959430	2879340	3127870	2969750	3085320	2847990	2920210	2900760	2808570	2785640	2508820
P64554	1949350	1854810	2024600	2110950	2807180	2791580	2879730	3133280	2960570	3056330	2775610	2992400	2798380	2832580	2048640
P0AFD6	12422800	13599100	13630000	12467800	9537940	9270960	10997200	10757700	9767160	9861310	9440400	9477130	9121260	9015410	13988300
P21362	6495080	7078210	6782490	19739800	6515720	6692950	3857320	5612600	5123830	5431430	6789500	6290760	3660410	3342600	8775440
P77300	756137	758702	814063	742736	855932	788113	930056	922748	832976	894680	839117	795770	870890	850019	812536
P31119	2573070	2458610	2640180	2466710	2906220	2755840	2775620	2840870	2745190	2658410	2795420	2693020	2646040	2736410	2683330
P0AAL6	107441	115674	118062	102425	10893.6	65160.8	44814.1	47226.9	NA	68850.7	64911.8	47523.9	38603.8	24232.3	132038
P69908;P69910	69974900	62009400	60235600	119759000	65892000	63949700	68639800	55067200	72207200	69654600	82379400	87980600	74663000	80054600	97992500
P31678	3097490	3117760	3019520	4540630	2829850	2876330	2892570	2904380	2724680	2919650	2966220	2943210	2799700	2676810	3353780
P64610	594510	625018	639356	722997	1182000	1137390	1170340	1046390	1055750	1143430	1011180	1118070	1051640	1108340	597194
P39337	1678930	1703970	1616500	1501950	1473920	1528760	1724990	1465620	1489890	1637080	1481200	1504310	1599300	1421810	1492170
P0A8Y3	12141800	14625500	13291000	11070500	6416320	6693190	7251420	6391140	6897370	7526700	6553900	6922510	6841680	6612450	12199800
P39304	1402460	1123720	1320900	1124770	964385	1178700	1045580	957735	992084	868438	1003410	941925	971200	953632	1292240
P23830	5141820	4772290	5131450	5133840	4074730	3903680	4035460	4084610	3887700	4121420	4215300	3969040	4025750	4078250	5322450
P0AEL6	3046230	3277270	2867070	5186580	3896680	4213310	5324020	3929930	3983890	4280690	4196440	3999470	4389360	3672580	3766400
P0AGG0	1998210	2146490	2087270	2122930	1958190	2137230	2187420	2293780	2006250	2317770	2009740	2082150	2111400	2080060	2223500
P0ADV5	3219280	2983740	3282890	4239140	4408620	3913200	4302770	4297340	3850920	4233130	4047560	4323200	3720300	3285820	3255690
P0A9F1	1826700	2235880	2024140	1539410	1584590	1509910	1680760	1559230	1749670	1660300	1473080	1612420	1630070	1495810	1495470
P78061	671408	582333	348946	548841	651627	734573	495424	685173	695729	632406	516564	604597	574545	599771	549502
P75809	2856350	2931410	3095980	3268530	4385940	4264540	4580600	4231460	4166980	4355780	4005350	4279580	3934460	4015730	3042770
P0AAG3	2192320	2295410	2346990	2520330	1796590	1666820	2012480	1877950	1743200	1743710	1731160	1759290	1603210	1606480	2338930
P60546	3917990	4077180	3822620	3794980	4254660	4441520	4510860	4128260	4593430	4571440	4039600	4292360	4455590	4267300	3394310
Q46812	33283	100951	101266	26615.4	29333.5	164627	96505.9	NA	102943	NA	141732	NA	184032	35358.4	39439.7
P68567	2521970	2576510	2689010	2939670	3098660	3033060	3151970	3223670	3105150	3127250	3138610	2985790	2982650	3158220	2410980
P26602	1424440	1089750	1107510	1194270	1283250	1196330	1278840	1317100	1143310	1278480	1076620	1129570	1250370	1200330	1233480
P0ADR6	3428560	3083970	3413410	3029930	3723060	3657060	3815260	4116180	3736540	3760400	3755770	3903710	3781680	3878650	3469770
P0AC30	2842720	2948290	2809330	3106690	2769440	2979490	2969110	2635420	2758610	2857400	2726500	2712370	2631420	2808850	3113100
P0AFJ7	3665760	3106190	3540490	4051920	4101740	3959330	3103670	3958700	3894680	3613340	4076450	3897130	4099910	4682140	3623610
P64624	4958200	4695130	4890870	4809040	4735840	4428030	5262600	4809270	4504780	4885020	5125750	4867260	4742760	4983940	5302020
P32669	551254	517115	556245	436524	198796	190516	227315	215926	215468	240684	205646	207500	234293	216511	477548
P75915	6754550	7904020	7036090	5553190	7111420	7762800	7511050	6741220	7350060	7538840	6467490	7161130	7380400	6742800	6870610
P64423	1279100	1197360	1269230	1112470	1232140	1261290	1399510	1221210	1288620	1337170	1306350	1408450	1282920	1220950	1181980
P26646	8211470	8312600	8249790	8741430	6789720	7088500	7445010	6918200	7340700	7484790	7509690	7299040	7799510	7989580	8119490
P24242	1083540	948516	947329	908968	664916	623175	662254	726520	634584	691409	674839	608234	674655	635348	966672
P0AEN4	1259180	1185750	1210590	1133970	1662040	1661880	1661450	1559320	1537460	1691580	1602550	1720970	1632610	1525010	1262300
P0ADS2	3269690	3404800	3206400	2906670	2834840	3110930	3141390	2839430	3401530	3170850	2816340	3141660	3134290	2981590	3181220
P0AFU4	148242000	145997000	154868000	144738000	145338000	134291000	150068000	142138000	144365000	139594000	141199000	136164000	145982000	142095000	140787000
P0ADZ4	175696000	235474000	175306000	176233000	232717000	254901000	292644000	236046000	264594000	261720000	258846000	269303000	259620000	237965000	171663000
P31545	499840	489531	506030	603071	762663	758862	988889	783927	718060	823830	789050	798788	971234	806618	545221
P0AD49	37147300	59528300	40784800	28313000	22692800	24308800	32432000	25680300	28859600	34532000	28368500	27765900	32086000	27022600	41121100
P0AFJ1	18964900	24495200	21369000	19145800	17836600	18669000	20908100	17516200	21369100	20104400	19224200	16751300	20290100	19600500	19723400
P77202	2439220	2841880	2588050	2782120	2924760	3010560	3184610	2858020	2995040	3066370	2795110	2951960	2866330	2695260	2598450
P76938	796280	724135	844564	859228	941490	949045	815143	724836	1089850	1169360	482080	1026580	775447	870374	987162
P75828	40080300	38187600	40256400	42159600	39544700	35639600	34593700	37639500	37534700	37802800	37646900	36222300	35808500	37451500	39722800
P22255	9479060	9552120	9538090	9610160	7006630	7814760	7620780	7426930	7324620	7777630	7144570	8267420	7192910	6879100	9112870
P77704	373425	356907	385744	202134	NA	346250	306301	475538	455070	452415	384302	296579	302117	522368	375789
P0ADU5	12931600	19372200	13888300	17519100	11213600	12849100	13864800	10080200	12715800	13411500	13523700	13498700	12256900	10748300	17089900
P0A8F8	3773240	3317470	3622170	3823610	2957230	2988620	2716050	2908820	2895340	2864370	3016500	2950810	2885090	2918490	3436970
P77293	1258820	1697850	1358290	1586830	2587580	2500290	2741550	2543220	2549590	2623600	2530130	2501330	2417780	2322980	1673120
P61316	13727300	18445900	15183000	13785800	15319500	16104800	16256400	14712000	16184500	15683600	15338500	14463500	16235100	14393500	14261700
P0AEV9	564059	783855	743939	612952	306358	418628	426703	374315	397532	622868	471279	503924	501712	500526	570243
P0ADQ7	17855600	18803200	18352400	25392800	19973100	20342300	26431400	20722100	18655700	24200100	18716500	18903100	18363500	17121600	20963600
P0ADP9	33710500	44614400	35570800	25322900	25668800	31007400	35912700	28334700	30192200	33029600	29604400	27434500	31908900	31242900	29303600
P0ADQ2	4912880	4762960	5094820	4881990	3925850	3880350	4422640	3859280	4019440	4415710	4237050	4177070	4239170	4168720	4878270
