rowname	Ref8537_QC1_20230414_1	Ref8537_QC2_20230414_1	Ref8537_QC3_20230414_1	Ref8537_QC4_20230414_1	Ref8537_S4_20230414	Ref8537_S8_20230414	Ref8537_S11_20230414	Ref8537_S18_20230414	Ref8537_S21_20230414	Ref8537_S26_20230414	Ref8537_S35_20230414	Ref8537_S37_20230414	Ref8537_S45_20230414	Ref8537_S49_20230414	Ref8537_S52_20230414	Ref8537_S60_20230414	Ref8537_S65_20230414	Ref8537_S69_20230414	Ref8537_S75_20230414	Ref8537_S79_20230414	Ref8537_S82_20230414	Ref8537_S88_20230414	Ref8537_S94_20230414	Ref8537_S100_20230414
P00893	22.32750475718339	22.35520823141159	22.663102492685393	22.757350452326193	22.143277377302592	22.424303464036793	22.424608379312094	22.194453397734794	21.599775466903093	22.254418993021893	22.28033952439249	21.518785926114393	22.41398334723739	22.179944774443793	22.619454942721692	22.65578912371449	22.717854348759293	22.100647907885193	22.771308324018992	22.613725141967194	22.76755539092549	22.734727508142893	22.606779069819293	22.691346151927593
P00894	22.132750313165804	22.056155804439303	22.229213973965003	22.453284451820004	21.923783441532205	22.178708551517904	22.073927607164304	21.904304347885102	21.361102563644902	21.926513263143804	22.126357443028603	22.181328613217705	22.23219397868	21.928842486964403	22.365413739347304	22.568353238583803	22.482958413073504	22.130807654116904	22.556425350937005	22.309308036728503	22.558270245485303	22.4952859085671	22.292074955347204	22.507916314263504
P00895	22.646908023507223	22.740313411127122	22.81917095472282	22.862550832710223	22.35045953508472	22.517661646215924	22.80943946303682	22.38626412014432	21.949926455843222	22.549373220342822	22.486224083810423	21.85974752491332	22.56720509395432	22.461953914245722	22.731494688349123	22.72829620713972	22.88824077430312	22.39820951168692	22.911646152699124	22.658909862223624	22.79125488235612	22.826319115628824	22.70361021944302	22.72702708553702
P00903	17.545125937586462		18.333659766107463		18.442851661247463	18.064020215241264	18.968092382505663	18.375407781323265	18.578686045968162	18.882852169551363	17.760250584257665		17.601668066000762	19.584759514116563	18.512021266776962	18.394982528944563	18.102375396917765	18.829011449938562	18.433749856840162	18.513415497265964	17.477751597953862	18.687515123995265	18.634360557053363	17.400664650268062
P00904	22.788317204623883	22.796353925758584	23.017530590111182	22.981315257598485	22.559361820721282	22.592559874790084	22.948249985614783	22.581661323590385	22.204847800773184	22.692305253901782	22.643563355129682	21.851955740914583	22.821533185002483	22.647683924749785	22.870216004227782	22.927001017007985	23.046310869985483	22.682396798119385	23.018231901616684	22.841247041166085	22.879322841644584	22.916183147879583	22.964477326744483	22.885360944338682
P00909	22.825943019694545	22.845164132164943	22.940674371249845	22.908451349087844	22.576937960047843	22.776650403919643	23.102576206513742	22.568744427542743	21.996924054428945	22.671535149059842	22.829237339107344	22.403552574153643	22.844524572930244	22.710718826872043	22.787992449218542	22.928671538043442	23.012805240320443	22.554554121848742	23.027414652276242	22.765309402459344	22.866326849158543	22.927171587541842	22.750805363493544	22.942380172962643
P00914	18.70488608666828	18.718165493976286	18.998220212909686	18.734094074752186	18.783114505920082	18.759408094077884	19.407099845785382	19.047284525609882	18.806684224265283	18.930439434018382	18.716650832722387	18.170667112156487	18.669269452468086	18.764107006024282	18.863535603811187	18.96688611195318	18.69839627316648	18.940911762767684	18.907535004224684	18.92419207693728	18.70742368160468	18.458900994036483	18.741367481947684	18.741367481947684
P00926	18.979019091246045	18.906126704436645	19.280501782462345	19.206504055562643	18.900672320659044	19.101430239385845	19.017999738255245	19.094402414557944	18.855898828314743	19.106791779711443	19.002443283578046	18.763824658167746	19.095038092427345	19.069987617083143	19.297448590722045	19.413128015405043	19.264691631399543	19.375065403798946	19.407604466796844	19.340149584665646	19.421900988726843	19.315425970882345	19.268738898539745	19.407509457042945
P00934	25.356775237296254	25.29125572738046	25.11517108427146	25.067145458994958	25.343056291128057	25.16035877060186	25.649759177982055	25.59551042011276	25.439177012331555	25.362389213396256	25.453630037674756	25.18751865349686	25.41350318379476	25.600689698586358	25.11314405644726	25.07164203429796	25.025967233181255	25.136842640699356	25.081548611111756	25.10525226067506	25.11779327337016	25.107476537182457	25.070474272277558	25.102731655243055
P00935	22.723360906011713	22.691704602048514	22.778002505276213	22.703490719485814	22.82193824559951	22.766928351641713	22.522315580342614	22.596666822608412	22.784702888146015	22.672546983619412	22.416403717182412	21.69783531282401	22.593243637709215	22.628513997911412	22.752996971692212	22.806552852152112	22.684029181536314	22.749108841256515	22.676520130297714	22.652082649542514	22.702149731778615	22.812813472930912	22.615677873703913	22.717843211690415
P00936	20.801360384295972	20.937362733903072	21.441481794563273	21.535501646153573	20.193583113131073	20.718196059241674	20.769866304167774	20.18585845028377	19.87503840345717	20.42927865915207	20.558547961608973	19.78523414751137	20.645891549580274	20.51713978424497	21.289547856298974	21.39403847145457	21.509542610725074	20.68863387933037	21.519496831819872	21.39363167208297	21.619962924064772	21.56883299684767	21.10646967119787	21.467577847240474
P00944	18.10112219897869	18.23982584477449	17.31627573103929	17.16229872339799	18.27593120860919	18.10743179526799	18.18962095593249	18.325706315963288	17.86775046630939	18.46396577444019	17.852805982392788	17.19707404596639	18.17357785051379	18.57320231006199	17.03937850768979					17.65920279532559			16.88807257991049	
P00946	23.333613401060784	23.195734972899185	23.145870337148082	22.938502504947483	23.339797199541685	23.266905937878285	23.040166513449584	23.299515458284784	23.421647677481285	23.354045261493084	23.156890415908386	23.261821131653683	23.292244563650083	23.234042054286583	23.085511226156385	23.001389678006884	23.040697511771484	23.096143706470684	22.924561676497984	23.005286541750884	22.942965126638683	23.138131701545984	23.042786271343285	22.930679458924786
P00954	22.9612915302612	22.8912407682298	23.237269247579498	23.1793024038731	23.020075672843	22.917127359626598	22.980665042715998	22.994400317413596	22.914983748044897	23.012498599519898	22.8447871944601	22.268237011588397	22.9714522131572	22.968848545083997	23.185189337353698	23.1685030277405	23.2427516357597	23.235476731352197	23.1991086109845	23.295750527781397	23.209319387104	23.1492911069839	23.318947285445297	23.145046410695397
P00956	24.67748161213313	24.66486427229123	24.433116820889627	24.342002672768228	24.79564047052433	24.52654278423443	24.393223137379728	24.65314633253123	24.739798843368426	24.691922364463327	24.438538812887828	23.759907776670428	24.586337167090527	24.760954483536228	24.404740554092328	24.319121964035027	24.379809012411826	24.328128918407927	24.319094276959827	24.38516142757493	24.26347320861353	24.32097578870413	24.43030845093653	24.224714387282827
P00957	23.575436007826575	23.592043880361974	23.885710925673575	23.862488239199273	23.517079309338275	23.488861952343076	23.540007852718375	23.550056631784575	23.479504278293675	23.556408032215373	23.416493752933675	22.542483698073376	23.537960967876273	23.611937412656175	23.835758047911774	23.788659280302273	23.823575598728475	23.792295288585073	23.801051908459176	23.851779948419374	23.821636974465275	23.841245359257073	23.896171205169374	23.752146056888574
P00959	23.510433209287676	23.564355645775272	23.760910750018873	23.812335784451776	23.47442817162527	23.555305772001276	23.432352296127377	23.333559503777174	23.064258674056475	23.428456683064375	23.421415480265075	22.74046275369077	23.475862345402376	23.431564160228874	23.70304038306947	23.733205450296573	23.794439419695877	23.388276310823777	23.873271505043576	23.722139806551972	23.86089340978237	23.84401873028377	23.65474647621417	23.806562778388574
P00960	23.387723428036566	23.333050221515666	23.103616570472067	23.269830403364963	23.020996064949564	23.279070707983966	23.183862440783464	22.824686749369665	22.392940686436166	22.938326198167164	23.290291308659366	22.920027304481266	23.340886396027166	22.954086794545866	23.150760390153465	23.217648939502666	23.139871823126064	22.659368325099265	23.341460387396364	23.026757756221865	23.382728503677864	23.326667108053964	22.928203602179465	23.337618682193266
P00961	24.263766081410232	24.265927316975432	24.352840426947832	24.35499666185373	24.315111911929932	24.21282248139073	24.25038277469293	24.27718381799083	24.13977125244313	24.33074504232183	24.17904062595993	23.69775145825383	24.33471734793363	24.33753005357783	24.286451259378232	24.32264882372663	24.35357059037733	24.26514258946493	24.35071421152663	24.39413100298033	24.33174756623753	24.36737394083763	24.37004994660803	24.305246970536732
P00962	23.135209722749522	23.210388754936922	23.32124534498572	23.38646653375682	22.900397564776622	23.02704336809462	22.930527725811622	22.88632237956492	22.60757855806132	22.95242227926352	22.880290222995022	22.12272395952762	23.05998395202392	22.98167725193602	23.20485189799042	23.24346592900622	23.36372625435192	22.95474042683172	23.32391084612282	23.29159991574322	23.29975885370442	23.33911712048782	23.23510604434972	23.27762076114432
P00963	23.045785305887172	23.121457532693572	23.58565770078697	23.499062858443974	22.86466050516817	22.766523548086074	22.943688665933074	22.924255519380672	22.98677953290307	22.910638699866173	22.75005584043707	22.51866053273867	22.97693302529237	23.001449143963672	23.494544072589672	23.342450590381873	23.478004522406373	23.482084959622373	23.36582973938817	23.071524820554473	23.233832111726272	23.251385052789473	23.28789336832937	23.494995110042872
P00968	24.541607947032517	24.618763725764616	25.126015200467016	25.097806903997217	24.677112662594915	24.592574857952517	24.653089029305615	24.656926849230917	24.601840489255515	24.753825897961615	24.453120210293417	23.627807173908916	24.676814822863115	24.754713860356215	25.060734208162316	25.129802500460016	25.112160234479415	25.204167817303215	25.282285031790614	25.111591398962315	25.070092075017616	25.079750134850915	25.117708622535314	25.139640139655317
P02358	25.333940894937335	25.396222008387035	25.865620689295632	25.619417700729333	25.446614804739735	25.176135885640335	25.284180614743434	25.462078784399733	25.644074518881634	25.431664463273833	25.377229121101433	25.868457766065035	25.423953925750233	25.347420508744833	25.744670769755132	25.770473767735435	25.819187256059532	25.831860289245935	25.627378007124634	25.715510532462133	25.691945637074834	25.608408850717232	25.756980109898734	25.817576812074833
P02359	25.957556263846108	25.87210353648461	26.39166088501391	26.31299889623461	25.95790615774041	25.969005788744308	25.94563572653821	26.05693786915251	25.89316164927551	26.02662604606611	25.976691800901207	26.08762477301011	26.048584357406508	26.04236904119921	26.31216519149341	26.431560342734407	26.44083093447101	26.53977388668941	26.521323634967708	26.398194531955507	26.41587642162241	26.34898143470501	26.493136661293708	26.373125997322408
P02413	25.273031012661882	25.081608869769582	25.45866393081738	25.52691690011858	25.330534567512778	25.528412654924182	25.27433498964818	25.19711339853368	25.307448440091378	25.363247870758876	25.43726464376158	24.733322049541776	25.43242481015068	25.293354683988582	25.80421007854128	25.922852605590776	25.83636200666428	25.70069711429928	25.90415076139538	25.70260047575278	25.87597147055748	25.873579587253175	25.70956472156638	25.976508745164878
P02916	17.7686316213617	17.8403750549722	18.614937740855396	18.606185230724396	17.689102911482898	17.602764234243896	18.559906963239296	18.126291164065798	17.761510832446497	18.044163247314497	17.781599590271398	16.416067098361896	17.779912344163897	17.967323265655896	18.7179868442448	18.253555233349196	18.203300986944896	18.610264433676697	18.023547449100498	18.8043760089057	18.489486183990497	18.630144376871797	18.754317767194298	18.447412304628898
P02918	20.84253624737672	20.80873511697122	20.97635494930082	20.90431531691602	20.98658730007212	20.89644834454592	21.11090108574072	20.99753828481602	20.84963893703912	21.01766555383482	20.89055971556402	19.96436625387792	20.94813039853332	21.12292280232912	20.84383987869612	20.92732729505762	20.90498427570732	20.98774884315492	20.87854408658752	20.97946365727092	20.89818839766622	20.867469958922122	20.92680514040392	20.894607177848222
P02919	21.35055294209875	21.21869791538105	21.18413223373125	21.07896463026255	21.50896689687585	21.397314203769753	21.444107544721852	21.38151676354935	21.40033872278295	21.49837382853875	21.27855130013235	20.57801400152645	21.31637127795885	21.40030372601635	21.14516520477765	21.20631396281085	21.14038187673825	21.18687379750715	21.15095922435415	21.19064254959915	21.15975157846005	21.131976212818753	21.146459413785152	21.17904146559925
P02924	20.034539410259494	19.981853176424394	18.289481962939995	18.874999090963794	20.363665249330094	20.081264567796094	19.974337295556694	20.17591706268699	20.871321736986093	20.189728459337793	19.989880274873094	20.407473613526093	20.012120817005894	20.128559700677993	18.545689524908195	18.740183720780692	18.746885215146595	18.992700776128594	18.684820097163193	18.675546450000194	18.667246952373493	18.893568231338893	18.773783127744593	18.311452151312494
P02925	24.723357899057255	24.545396781307254	22.676794307188455	22.276384917946356	24.839087695956756	24.379075151205754	24.850692020135757	24.880196751061256	25.068147423956056	24.826402768596257	24.732310885273655	25.499708261438556	24.924663793483557	24.783876495159856	22.698721656995556	22.754563461796355	22.440138962856555	22.789128432333555	22.446358079973557	22.629615060872357	22.538034879818156	22.371157833402656	22.598044660140054	22.502517281206455
P02929	20.499347191006528	20.564677279905627	20.518763885765928	20.820753087544627	19.83130715456143	20.418823505327527	21.023956259985226	20.605365617414527	19.414759617515628	20.520977683433628	20.56208821452453	20.418527801944627	20.910961663533328	20.340346559403727	20.588257891937026	20.717000824682327	20.72311145694593	20.14066645045773	21.13136082519423	20.731427922714726	21.258000050912727	20.893677079308826	20.101428330667527	21.280010300370726
P02930	23.809121423725447	23.649255377172047	23.69882726413815	23.62097750841235	23.894073274931248	23.890105517314048	23.909204445955748	23.88571916981735	23.89231906559655	23.98046929092465	23.91965583499835	24.375440886422048	23.869823152298448	23.878791964377047	23.728023034990446	23.898060467927348	23.779168502278647	23.974673560317747	23.81820740672125	23.843007763362547	23.813650138771248	23.66892182997285	23.87468946265145	23.812170748287848
P02931	27.641303661607612	27.373741003086813	26.33983029167161	26.35078388551551	27.39285886526941	27.648403965569212	27.48070050588721	27.462898419555113	27.13445713946891	27.513945694974712	27.86085567822841	28.391610726684213	27.181961210933512	27.427099591216212	25.58582216351371	26.393794496330813	25.552930199067912	26.36761576917021	26.51929667843511	26.31300861963881	26.24320363555411	25.277681040501413	26.03493594656751	26.202113997050112
P02942	19.34821893202826	19.50105847672726	20.42770917120776	20.25371415116276	18.79221938037196	18.897019684651262	19.328136694434257	19.934489367634562	18.787920751949457	19.165710294298663	19.825189959375862	18.421945683585562	19.594843026174956	19.85299013169896				19.37530837256306	20.047925462933357	20.309876431245556			20.34261577982376	
P02942;P07017	19.713265136488214	20.094943150929016	19.626467139989316	17.691494284009813	19.144613613359116	18.790092332951215	20.069542256458814	20.678225949213115	19.719453036924616	19.697649674770915	20.309003895621615	19.177263887096114	20.295082433913414	20.703895780589615	16.024785413657213	17.441522238982316	17.739163800396014	18.155741468233913	18.222036898712215	17.237396243504914	17.694501371609114	17.114369676362916	18.522183436933016	17.732880908538213
P02942;P07017;P07018;P50466	19.202391524348556	19.679315797605856			18.821462052003156	18.774763662811957	19.620609542955656	20.60085901357276	19.751927990378856	19.34601945557746	20.044316762821357	18.691142440119656	19.839093031021157	20.405850656217556	18.486035218075155		17.887457641463058	19.185287950454256	17.599487366211658	17.644394620043858			18.463041381756156	
P02943	22.03633114801194	22.268765397830038	21.351157779732638	21.901475549860038	21.857158818157835	21.079597835399838	24.318665336550637	22.583769018048237	21.08774372087514	21.39387955373904	22.388594246239634	24.291104962559835	21.69805343255534	21.80647733946104	21.45653082919774	21.65720458394904	21.12059094551394	21.797442823678836	21.435756135508434	21.741333504441037	21.943587538332935	21.34949605965184	21.399735565958935	21.81791019621364
P03004	21.54981708355789	21.49461566342009	21.15235517743659	21.33482697988939	21.27504179869039	21.53338984584139	21.38168466838439	21.12745688405169	20.59056612907919	21.21382918652309	21.42812265116879	20.77396223881369	21.507014605376188	21.22543236089199	21.23851430693249	21.26822656539779	21.299428703156188	20.65791414804959	21.38191289245329	21.15701290315729	21.48645882799849	21.46073314186829	21.05758224639819	21.392784754087188
P03018	21.02332524493466	21.067420360742865	20.866637388775764	20.933838692162965	21.00387305642826	20.977071615416364	21.050296331531662	20.915485014031766	20.720894358942964	21.029214901751764	20.877238782782264	20.333535406518365	21.018995119990763	20.957236455407262	20.807777069894463	20.90390818934206	20.881590679036165	20.606033933433466	20.817587723783667	20.786492088223966	20.833274944591864	20.829282511302367	20.805740672281964	20.812629863919767
P03023	19.3864536370463	19.366201915236	19.2980171955604	19.5472011769634	19.527589599263102	19.4244498624514	19.6460622421665	19.607017367539402	18.975974834365402	19.6595601761421	19.467212722703103	18.783712040511503	19.532405814447703	19.542982348311	19.2537466755236	19.371361782436	19.4751278240564	19.162816312987502	19.508797904037202	19.375171560815502	19.522251356958403	19.3387897590426	19.208831452435902	19.529314868013703
P03024	19.80928641311933	19.64544255502873	19.62156792453173	19.55794344879943	19.20363256694853	19.20226263358003	19.29235105247253	19.28362206166823	19.46434781028403	19.42069896154513	19.54084799110963	19.17701388144083	19.29401201885663	19.29622367025323	19.57551865665923	19.53932849850953	19.58246596035313	19.27527179081673	19.56940602274103	19.34302630089403	19.71128263432663	19.62389590886333	19.57023365280463	19.46385268796533
