rowname	Ref8537_QC1_20230414_1	Ref8537_QC2_20230414_1	Ref8537_QC3_20230414_1	Ref8537_QC4_20230414_1	Ref8537_S4_20230414	Ref8537_S8_20230414	Ref8537_S11_20230414	Ref8537_S18_20230414	Ref8537_S21_20230414	Ref8537_S26_20230414	Ref8537_S35_20230414	Ref8537_S37_20230414	Ref8537_S45_20230414	Ref8537_S49_20230414	Ref8537_S52_20230414	Ref8537_S60_20230414	Ref8537_S65_20230414	Ref8537_S69_20230414	Ref8537_S75_20230414	Ref8537_S79_20230414	Ref8537_S82_20230414	Ref8537_S88_20230414	Ref8537_S94_20230414	Ref8537_S100_20230414	Clinspect_E_coli_A_QC1_Slot1-6_1_8640	Clinspect_E_coli_A_QC2_Slot1-15_1_8649	Clinspect_E_coli_A_S5_Slot1-7_1_8641	Clinspect_E_coli_A_S7_Slot1-24_1_8673	Clinspect_E_coli_A_S20_Slot1-20_1_8669	Clinspect_E_coli_A_S23_Slot1-8_1_8642	Clinspect_E_coli_A_S34_Slot1-18_1_8666	Clinspect_E_coli_A_S42_Slot1-21_1_8670	Clinspect_E_coli_A_S47_Slot1-14_1_8648	Clinspect_E_coli_B_QC3_Slot1-23_1_8672	Clinspect_E_coli_B_S53_Slot1-22_1_8671	Clinspect_E_coli_B_S66_Slot1-13_1_8647	Clinspect_E_coli_B_S91_Slot1-25_1_8674	BBM_673_P283_01_VEB_001_R4	BBM_673_P283_01_VEB_002_R3	BBM_673_P283_01_VEB_003_R3	BBM_673_P283_01_VEB_004_R3	BBM_673_P283_01_VEB_005_R3	BBM_673_P283_01_VEB_006_R2	BBM_673_P283_01_VEB_007_R2	BBM_673_P283_01_VEB_009_R2	BBM_673_P283_01_VEB_010_R2	BBM_673_P283_01_VEB_011_R2	BBM_673_P283_01_VEB_012_R2	BBM_673_P283_01_VEB_013_R2	BBM_673_P283_01_VEB_019_R2	BBM_673_P283_01_VEB_023_R3	20230516_EXPL1_LiSc_SA_S610_RT_25_s2	20230516_EXPL1_LiSc_SA_S610_RT_27_s12	20230516_EXPL1_LiSc_SA_S610_RT_30_s30	20230516_EXPL1_LiSc_SA_S610_RT_32_s38	20230516_EXPL1_LiSc_SA_S610_RT_35_s51	20230516_EXPL1_LiSc_SA_S610_RT_36_s56	20230516_EXPL1_LiSc_SA_S610_RT_37_s63	20230516_EXPL1_LiSc_SA_S610_RT_38_s68	20230516_EXPL1_LiSc_SA_S610_RT_39_s72	20230516_EXPL1_LiSc_SA_S610_RT_40_s80	20230516_EXPL1_LiSc_SA_S610_RT_41_s81	20230516_EXPL1_LiSc_SA_S610_RT_42_s89	20230516_EXPL1_LiSc_SA_S610_RT_43_s92	20230516_EXPL1_LiSc_SA_S610_RT_44_s96	20230516_EXPL1_LiSc_SA_S610_RT_45_QC1_LabD	CVT09_QC3_LabE_X025	CVT09_s3_X002	CVT09_s10_X003	CVT09_s13_X004	CVT09_s16_X005	CVT09_s25_X006	CVT09_s28_X007	CVT09_s31_X008	CVT09_s36_X009	CVT09_s41_X010	CVT09_s59_X013	CVT09_s61_X014	CVT09_s73_X016	CVT09_s84_X018	CVT09_s93_X020
P77181	1673500	1628630	1602760	1512190	1169770	1330960	2335310	1726290	1521950	1482990	1524690	1902570	1749470	1132580	1652920	1560140	1337290	1251330	1405580	1582470	1664480	1446170	1499150	1250100	33048.8	43497.4	31972.8	35078.4	36708.7	33632.9	38026	28962.5	39412.2	29100.2	22451.6	28662.6	25159.7	3724520	3505650	3861670	3408700	3871620	3520880	3726060	3358040	3844900	3373080	3628350	3362580	2855440	2469060	1919930	1994560	1894170	2090450	1486540	1452160	1556880	1571360	1455280	1591740	1428530	1508880	1429970	1435190	1784250	909758	980598	1000840	786979	844720	1039620	770400	1052550	728033	699196	629158	658456	733139	567984	728458
P0A6X7	333300000	280998000	241719000	177534000	447052000	311325000	307427000	387587000	576804000	357327000	344175000	580048000	370467000	372793000	261913000	288903000	264492000	307061000	243261000	259213000	234380000	216494000	245993000	260519000	2166320	2777990	2084170	3017840	2563280	2668530	2951130	2673150	2854100	1837590	2240450	2097360	1888290	341626000	271289000	232432000	287982000	276338000	273295000	264593000	185509000	308632000	283021000	229667000	211256000	153296000	156467000	115207000	165957000	126862000	127575000	88664900	97456700	106048000	83564500	109300000	97756600	103849000	99626600	103904000	96489600	133133000	48644400	48924300	51396700	44770500	51120100	46834200	51117400	51852300	39500500	49821000	33167000	33833600	30140200	32021300	28471100
P0AEZ1	40986800	43772600	70399000	68284900	46897500	46068900	32813200	33564100	31822900	36728400	37621900	31436300	34027900	34156400	70803400	73125000	68767000	48163900	73685000	61096400	66343200	74093200	58867200	64785500	256933	258610	235275	252933	278702	212392	244613	216679	258618	366645	402389	318387	375824	18049900	19655700	22378600	12887500	32294400	18984900	13864900	26117900	16486600	18429000	17829300	36880900	34442800	39068600	13929400	13448300	15381900	10524600	21213200	21646000	21458300	21072800	21634000	20528000	21457300	22070800	21266700	22869500	13502800	3897690	5090430	3829180	4287480	4209520	3640830	3920760	4108760	5106630	5011190	7047420	7766340	8088280	7052970	7536760
P0AEZ3	413554000	410409000	304986000	293481000	437886000	437416000	393601000	430774000	397780000	449188000	406766000	319542000	444338000	440376000	309903000	308524000	321682000	285192000	295595000	320356000	303365000	322507000	305902000	302899000	620815	742850	754316	770181	836973	708270	817014	829304	729089	357529	605089	474294	522519	116191000	107771000	113888000	103172000	125579000	111547000	97259900	107913000	114102000	112382000	107585000	69813500	75139000	82043600	36494300	36096800	36946600	35383200	24148400	25862900	28313000	24125900	25481000	27447800	26518000	25596000	26290900	25119200	35217900	28234000	30130700	28295900	28943800	27932500	27543500	27698500	26980300	29310200	28751200	21577100	18754100	19141400	20098700	19800700
P37005	56149900	52286800	71706600	67954700	40486400	50825100	55064800	49386900	45796200	52449800	40759300	33482500	54610000	45320800	61613100	66718400	70695800	55868100	77892600	65709400	68553700	61615700	65771700	67684700	34870.1	37635.1	31211.3	44523	42018.4	40457.5	43183.8	32053.2	29825	61637.5	49193	75434.9	57016.1	1035940	1130750	1334650	1092020	1369900	1174780	1222490	1211040	1221630	1257710	1274930	1674570	2068530	1899680	881581	972753	1014120	970806	1466370	1441430	1606080	1515170	1435740	1411480	1404350	1417810	1340660	1326000	977889	606090	639433	602608	660333	624023	650496	607161	591771	623234	623779	861402	777940	824634	766758	856104
P09546	60737800	56554100	51230100	40332200	69841600	80957200	49989200	55534700	67960200	70159200	53409200	28134500	55600000	57236200	45778500	42131700	52511500	40044000	47334100	46144000	45747300	51987800	45167800	43553300	109795	104416	94408.2	118044	106791	144689	104853	119231	146223	93204.3	78486.3	100177	80590	4668620	5182990	5335280	4022320	7541440	4373700	3761800	6896010	4186810	4609280	4577400	3007960	3422070	3941000	6739800	5762420	6557780	5047390	3934070	4068770	4937640	4015320	3690970	3465830	3442940	3623280	4098840	4339360	5721790	1601860	1894660	1499250	1693150	1635860	1540070	1531840	1504710	2010890	2190820	1367700	1210940	1202580	1193200	1288760
P67826	11158900	10204000	11149900	9929650	10826500	9753750	10101400	10891000	12225800	11408300	10262200	12533600	10754300	11976500	11620400	10464400	10718600	11036400	10249500	11193400	10783300	10637000	10371600	10055000	102641	109266	95351.9	110900	112223	97040.9	88393.7	90781.9	96010.5	114507	107975	91767.9	102527	5820840	5682640	6077220	4639200	6998690	5865420	4596100	6600680	5410960	5567340	4997120	5509090	5135980	5101540	3374990	3155670	3428240	2963450	2871280	2860550	3003010	2869430	2676940	2785490	2789600	2747220	2792870	2814730	2869370	771630	839268	849580	878799	779183	851445	832109	856385	816928	954810	757388	782678	757264	712429	814255
P0AG16	49883000	52378400	77596000	82435200	51523600	51999300	62192800	55028700	39666300	52858200	55041500	31435200	63391000	60223300	83518900	83246800	83026600	71189900	85451800	78789700	81411400	85614600	79871000	84768500	201833	223354	208251	175164	181434	158346	241561	199039	171492	299725	303630	300969	323793	8360850	9429190	11110400	10214300	9480180	10500800	10766900	9276250	9999420	10596300	11148200	14904800	18869100	16967400	6997930	7448120	6974590	8265710	12023200	11668900	10783800	11094500	11764400	11329500	11961600	11405200	12184600	12184600	8239670	2605010	2416320	2448770	2757990	2444270	2646750	2515770	2535140	2559390	2082160	3899200	3968360	3955310	3675760	3833060
P05719	4328010	4199510	5953330	6261620	4208420	4666100	4239170	3443290	2655000	3711220	5002030	2917360	4440470	4177440	6773490	6770550	6702390	5046980	7244480	5739520	6907560	7237490	5910110	6946640	417200	439458	452564	467622	438313	470559	379773	504712	351885	622403	646101	613251	745601	974914	1104570	1209420	1142080	1315750	1149340	1096180	1080210	1082730	1158740	1283450	1773680	2079860	2191520	650964	747349	619669	700073	1102300	1094490	1079050	1225340	1096670	1102720	1098260	1023850	1040450	1075760	737263	333907	295074	281126	331968	287587	291041	265320	297982	273750	250134	455928	492221	473773	482268	474114
P77552	16645000	16063600	14224600	14042700	17425700	17891900	16231300	16472800	12747000	16497000	16868100	14423100	17501600	19498200	14293800	15713200	13496400	14713700	15783600	15129100	14904000	16061600	14388000	15083300	66099.8	61174.5	65597.5	50407.2	55834.5	54338.7	76772.8	59733.4	68315.7	34012.2	58226.5	33305	45256.1	7082280	6711310	7334560	5608990	7588480	7001680	6269790	6760500	6545890	7113160	6506720	5812380	7104100	6509890	2863290	2853160	2790450	2991300	2708300	2771490	2834080	2771180	2863610	2793890	2856990	2741530	2969750	2974950	3087940	1208560	1116830	1005910	1247870	1169150	1107040	1182370	1077800	1188490	1061260	1031950	1084860	1055340	1130330	1054280
P78067	16387300	15357400	43680200	36768700	19858500	16021600	11345600	21043500	28334800	15740100	14057400	11503600	13064400	16688300	41429500	32547100	33910300	43472100	26709000	37089600	32143500	42508300	37883400	36326100	218518	238661	216451	296544	255936	278067	214006	213151	243181	536978	585421	449643	460903	5524470	5140450	5089770	4122370	8284670	5966120	4254990	6354570	4328770	4939680	4526330	13973400	13474600	16129000	3542990	3261120	3681560	2970550	6537410	6597470	7013970	6754200	7434750	7586680	7750310	7277670	8679390	8859150	3822780	1470310	1649080	1247500	1373600	1841310	1175330	1470960	1679400	1465580	1823850	2960060	3099030	3541700	3389440	3774850
P08660	73865300	62657100	214587000	201182000	80112900	68785900	52552000	60761100	96544400	55975100	60260300	37958700	55459800	57906100	212137000	198427000	208112000	164555000	186527000	207153000	214300000	226776000	194214000	207904000	356167	246186	293950	311085	320338	316875	232847	259305	353152	894094	1047820	653654	901643	20224600	19613400	16768700	18549600	38094800	20276100	17310100	28834000	17168300	19603000	18521800	54038900	63548500	71800400	14466100	12533200	15340500	11867200	37914000	37991500	38158600	39396200	40326000	42280900	41897100	39686500	43723600	43896700	13598300	4512200	6422960	3990280	4732010	4974740	3698340	4376070	4809830	5860600	6156140	15817100	14433900	16176700	16314000	16351700
P77806	9886460	11425500	10637100	9659150	9659340	10755500	7965400	7282830	7212640	7279630	7434760	5391370	9450050	6435050	10668600	8508100	10355900	5138910	10274900	8595080	10040300	10692900	7425830	9345380	45107.8	38644.1	40053.7	28674.9	34175.5	36885.2	28629.1	30704.5	51609.5	28001.7	31332.1	32355.9	36417.9	2499460	2256480	2361870	1972950	3578420	2027140	1909300	2470210	1851880	2060830	2349730	1775040	2053990	2078740	1915340	1739040	1937760	1374530	1708410	1652970	1603020	1657150	1783610	1662200	1735690	1758320	1797620	1896580	1806870	833330	1267480	580362	900572	878960	893241	603898	625610	969878	1021070	977815	994373	883043	1052040	1102930
P76149	9523470	11025400	10367400	10926100	7575600	5749370	11737600	9517840	8598880	9605780	6678740	4939910	10943400	8732330	10707100	9328680	11599400	9547300	8924020	11078200	10741200	9544980	11013900	8791520	16128.9	18220.3	19162.4	19824.6	15133	19386.3	19641.3	14179.2	16021.4	17525.8	19014.2	13445.9	22866.9	1868760	2111850	2277950	2106640	2235720	1932040	1896130	2287050	1898060	2117550	2154630	2249340	2900970	2300010	18275200	17811700	19024300	19982100	19473300	18455000	19851300	18610600	20187500	19279200	20848700	18476100	20472200	20644400	17574700	274183	267523	252741	284867	236569	243563	249310	222900	273073	276762	344233	280322	298868	284904	291345
P0AEH1	17499900	15626400	13325700	15473100	12866000	16646400	18006700	13038600	11922000	12245500	15465300	9988960	16439700	12860800	12333700	13876000	13601800	13075800	14570500	13153100	16243200	14097400	11952400	15538700	71146.9	114969	92955.2	124899	104061	112295	147403	93799.1	108214	101004	80012.3	104437	94756.2	2980320	3506290	3606080	3488590	3272340	3104020	3436590	3467300	3427010	3688250	3777270	3041080	3611580	3455920	3231660	3105160	2928290	3293430	2789450	2841750	2310010	2704610	2646400	2533220	2684140	2597860	2528250	2727790	2980160	953145	792664	896948	943073	852813	949570	939074	906738	908521	856305	780132	802077	837943	825077	797159
P0A7Y0	36370900	37239800	40480600	41618500	35655200	36388300	33903100	32080900	27162600	31645200	35284700	31707200	35610900	32838100	36375600	40664500	38597700	31612200	38918200	37209800	43237400	40138600	36735300	41774300	238487	312947	238387	347611	300767	275168	310908	296468	314153	333821	318846	365272	346369	16312700	17707300	16637900	14483300	19229400	16364700	13182000	19983300	16088600	14861200	14870700	18608900	17016300	17214100	10712000	10814100	11206900	10101100	12642700	12266600	13224200	12422700	12299000	12582500	11688400	13200700	12396400	12432900	10327800	2555660	2544390	2461200	2619900	2424960	2589820	2414970	2424490	2543550	2757300	2667920	2883470	2787830	2791080	2980070
P0AFK0	21383200	20254200	22192400	22315700	22057700	19903200	23891100	23425900	21681700	23530500	20174900	18369700	22096500	24796600	22207000	23540700	22951700	26222900	23376600	24160100	21832500	22045300	24293500	22736000	249897	241622	268943	229217	255224	261636	274253	252993	249426	263346	291006	267644	302910	10621300	11789200	12870300	11261600	12219100	12041300	12101300	12848300	12065700	12016800	12700200	12594500	14845300	14102900	11420000	11267200	11876800	13040200	12553500	12476900	11549600	12743200	12464900	12271700	12573400	12135700	12389400	12073300	12100400	2854730	2644760	2891490	2810610	2730850	2985590	2932520	2963340	2600910	2609640	2766880	2891990	2728970	2727890	2712780
P0A940	130865000	119222000	117387000	115472000	138263000	130632000	129302000	144692000	147065000	143109000	138380000	186101000	140142000	148431000	123714000	130472000	128449000	150858000	131547000	128696000	124840000	122611000	132889000	130738000	592946	730668	635770	609669	754550	570665	718353	687983	730850	521696	699079	474259	609271	29689100	31246600	34637900	29110100	35801900	32019900	30738900	32297400	29988900	32029100	32904100	31559800	34591300	32132500	25242600	25457300	26093800	24959600	23958900	24612300	25418700	24502500	24415400	25372800	24481100	24053700	24365000	24123500	26271800	7143110	7154580	7020650	7538330	7252960	7345380	7177440	7221930	7547310	7485050	6710380	6847820	6822440	6715250	6745820
P16869	6129550	5405300	7710680	9228840	3279600	4208860	8935590	9154790	6597740	7527150	5863360	11129500	6857420	7159700	9791750	8651990	10029500	9990940	13281000	10830800	13171900	10375100	3790990	14847700	34784.9	37526.1	51481.2	42640	31796.7	27579.6	48456.6	35206	30201.8	45633.9	69587.5	45106.2	58457.6	2591730	2786730	2680800	7450390	2776270	3696690	4859340	1727150	3364200	3433730	3681660	4885930	6166380	4317390	833049	899768	799608	1639650	1711390	1876060	2439870	1711010	1721130	1936630	1922780	1803150	2209960	1632450	1217560	2379040	2011260	3060160	2897220	2987700	3069860	3161120	2912100	1857660	2060210	4136430	4194870	2679170	3079610	3004060
Q46851	61514800	63665300	15046400	15058300	61028000	67930500	57927100	53641300	46079300	57503400	61812600	35525800	58677800	54758500	11626900	12414400	12130700	10881900	10048200	13102700	14522000	14664300	13136000	13013200	339376	412374	334502	467781	438488	444123	423865	344215	404299	85774.7	59988.5	63526.9	75669.9	25690700	25612600	29127600	18903700	33531200	24442300	19034700	26562400	22144000	24535600	24228700	4370460	4702020	5157160	11460300	10908100	11492600	8897470	1908620	1842840	1939500	1939100	2145700	2283580	2181550	2111000	2287380	2433680	10916500	5982810	6326750	4500890	6248750	5699190	5413350	5067270	4779280	6351590	6903540	1024630	992600	1199170	1280230	1153120
