rowname	DDA_NVG_D5_1	DDA_NVG_D6_1	DDA_NVG_F7_1	DDA_NVG_M8_1	DDA_NVG_D5_2	DDA_NVG_D6_2	DDA_NVG_F7_2	DDA_NVG_M8_2	DDA_NVG_D5_3	DDA_NVG_D6_3	DDA_NVG_F7_3	DDA_NVG_M8_3
NudC domain-containing protein 1	19.0595554560789	19.0701546845014	18.933158756799802	18.8533906097668	18.867268966462902	18.894928230961803	19.1661431510447	19.0268778219382	19.1691935916105	18.938670677670203	18.649720583478203	19.0558925912477
Nucleolar protein 56	20.288661378164548	19.88373873332125	20.053240778106648	19.973381643792948	20.17628740861175	19.90905280764645	19.958715767059047	19.80480065018555	20.246698817980448	19.920944850226547	20.00504827752755	19.85822030160945
Polypyrimidine tract-binding protein 1	21.163002335505322	21.104792544927722	21.135124769923525	21.112909043622224	21.074084215832222	21.191798301125722	21.021880150135924	21.182324452710425	21.302061734958624	21.138796544793525	20.973861143350323	21.252668750723522
Replication factor C subunit 2	19.243849339541597	19.051011951662897	18.516061080114	19.2015837503896	19.113873733195497	19.101501391382197	18.937334464378498	18.9515477010588	19.092552001627798	18.893127495661	18.789866112969698	19.2559788957007
THO complex subunit 4	19.804577336465382	20.633723470827082	19.968143587566882	19.96906938436188	20.64446995450688	20.112048659446483	19.97864853139418	19.939449863443283	20.130953698866282	19.806425509806683	20.136191962681483	20.144304481699283
Protein TSSC1	18.27509032083146	18.660529211527358	18.97910172640956	18.52883748729306		18.76182387834086	18.25208056846246	18.27121096316116	18.74222979135566	17.71766221509946	18.36502284421236	
Methionine aminopeptidase 1	19.5504548683329	19.3794741694046	19.2852241223557	19.5099448375231	19.544163980422297	19.450386560747997	19.373975951758798	19.612773466127	19.6763677481636	19.353480032823597	19.6583564909483	19.7214326650926
Calcium-binding protein 39	19.577806599496004	20.074119409584604	19.382828393120807	19.852672319817106	19.557320512019704	19.949847272694505	19.765011624033207	19.979503812603905	19.653256169461606	19.762733504060606	19.618280113135405	19.897986656476604
UPF0515 protein C19orf66	18.628442162879217	18.886334458570918	18.68124228499902	18.56076063359972	18.531766528037117	18.62066660875792	18.39424074730512	18.90485856547852	18.73536901600992	18.29945456983212	18.67838894838602	18.94822405553882
RING finger protein 113A	18.161122508444354	18.15840319001215	18.24168793636765	18.114361612878753	17.91307745430075	18.394522362145853	18.241629455255854	18.149815585700154	18.163518878519152	18.03379460046145		18.115563740544154
COMM domain-containing protein 3	18.610652128510495	18.926871770270395	18.592956137283092	18.943199893584993	18.805008629836493	19.012392951051094		18.772334942247493	18.693056470394794	18.789635212885994	18.839096810224493	18.952398291286393
UMP-CMP kinase	20.470529448761624	20.412763042039522	20.341388674772425	19.94456590054522	20.308873266027224	20.417333691651123	20.571377882613223	20.049601805894024	20.296069087082024	20.543222531705123	20.609434536691822	20.273279131222523
Polyadenylate-binding protein 2	20.31545300788035	20.259324642730952	20.122752341783553	20.22748352622095	20.358982752407453	19.929830793091952	20.03709675676185	20.17330485303485	20.258273984702253	20.236713201119652	20.096089865630052	19.962954027003352
RNA-binding protein NOB1	18.15930900791312	18.529724367777018	18.34363684373622	18.225711852307118	18.24365517190472		18.127849437544718	18.06089153790662	18.42226867773312	18.30625330642092	18.644210402570017	18.20851432048422
Mannose-6-phosphate isomerase		18.383370037530884	18.958893575027787	18.230751402391284	18.685302660145787	18.699625073668987	18.747084443861887	18.200119111842287	19.101280496951386	18.484801422008687	18.498284992579787	18.209526016754687
ATP-dependent 6-phosphofructokinase, platelet type	20.5420268978661	20.548591376626003	20.6236660902235	20.690784674737102	20.611544881792003	20.704431856168604	20.611130988028002	20.704736500156702	20.663883111305	20.659155719477504	20.6502140179557	20.812008424754204
Syntaxin-binding protein 2	18.834632195962698	19.0791442104679	18.8144886613919	19.044198719062	18.845031140913097	19.023124898240397	18.8249661525353	19.082499745871598	18.635033453172	19.257915905756498	19.081547565963998	18.717064377573998
Cysteine and histidine-rich domain-containing protein 1	19.539072842305515	19.796817501517715	19.606727390262815	19.382308288405916	19.585722809591616	19.638240947793715	19.538658388465915	19.625863076600016	19.509968627461216	19.601041431646316	19.576406325901715	19.621137864828817
Proto-oncogene vav	19.125005893004523	19.934776082199722	19.198196910994124	19.540248034749325	19.458425212466224	19.409642510681422	19.038856778784123	19.110090966744224	19.241214205361125	19.004154762284923	19.391866096433223	19.638690851127222
Condensin complex subunit 3	18.738396785323076	19.137731343102576	19.073942374481874	18.625073093893477	18.491116382840975	18.334707935246374	18.458327802880174	18.242681427972276	18.207751014928775	17.915754510901976	19.217421252657175	18.811411976568476
Nucleolar transcription factor 1	19.4735259773334	19.027088154446197	19.1554888555849	19.258388935687297	19.719437799185197	19.027478044870396	19.230768896025296	19.364631931896696	19.451793121407498	19.287464861614396	18.9129066438748	19.8289787027292
Endoplasmic reticulum-Golgi intermediate compartment protein 2	16.0810156268713	16.4480967586009	16.3793805669204	15.6406855429154	16.0884600003482		16.3802995358324		16.4088971118645	16.0998944516071	16.5151036555018	15.815720405847
Glutathione S-transferase P	22.151499393517447	22.530558225243546	22.096786436451946	22.455151068544545	22.285280194894845	22.426309771187746	21.977238286009346	22.525181181788046	22.309365356391247	22.506871265956246	21.863074063456246	22.345641797732345
Protein disulfide-isomerase A6	21.205131781440915	21.873858485864517	21.895138901120017	21.380372305044514	21.216044405641014	21.859893390989214	21.891862081334317	21.276068166770116	21.154759866975315	21.803723265233916	21.895400123938515	21.274000400895215
Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A	19.168076147683635	19.377365202166438	19.596147268375336	18.616246488203736	19.089421379730435	19.390453488908538	19.479500381389336	18.530783523072238	19.194672633316237	19.440480130928638	19.558701814903536	18.58462600377714
Condensin complex subunit 2	18.30934809086949	18.54466380025699	18.17193605776789		18.60783040461989	18.62749821435429		18.62188755337489	18.48577006434299	18.54692055305479	18.377758972545692	18.82409240179919
Eukaryotic translation initiation factor 5B	19.841592208544817	19.997523224640716	20.006083992934816	19.972611667483218	19.970709660171018	19.976544136993017	19.992082648530218	20.034499632745415	19.91507119690012	19.91050414064472	20.056294311949916	19.933368742417017
Protein FAM98A	18.286442264983016	18.384902089585317	18.566118082188417	18.682280500834718	18.263602327157816		18.675028905267016	18.296724928781916	18.446197296418617	18.32804989188652	18.70205978141512	18.40532007630002
Heterogeneous nuclear ribonucleoprotein D0	22.130052449613217	22.146563578885317	22.03126087506502	22.207240500390917	22.248491069970118	22.17773828127772	22.116076390379618	22.32949756570622	22.156068922227018	22.00651774446132	22.286492667144717	22.222578686856018
Cleavage and polyadenylation specificity factor subunit 6	20.38154637913636	20.12222532807756	19.93563721432056	19.88024367087026	20.21411973962956	20.019182321838258	19.915749633393258	20.168354566828558	20.25221285878886	19.98805456709126	20.09813181219626	20.09587130204936
Annexin	19.910628758341975	20.133950924985275	20.166486339321278	20.483526082285476	20.169613833087276	20.276562764134574	20.024098497713375	20.320199502813775	19.993308603389178	20.213146173691378	20.095325957152976	20.298289459667277
Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform	20.643749796734678	20.589978845334578	20.462237614465078	20.758649203568876	20.544881232249477	20.584038255339177	20.413769459279678	20.749063397288875	20.578210869821476	20.607623357971878	20.377211022238477	20.705358540557576
Nucleolysin TIAR	19.029292862710722	19.00577831435562	19.001956740519223	18.98716731568582	19.13275116943292	19.090644876411123	19.13907238446922	19.094151932602422		19.219850306856923	18.73744748963892	19.20516651079182
Interferon-induced GTP-binding protein Mx2	19.887150969780066	19.60717699037537	20.176656334707367	20.256249415252366	19.991649564205268	19.72512786827867	20.256308872977268	20.184449100014067	19.96474759889657	19.90711435427317	20.16055139083147	20.20488820587167
U3 small nucleolar ribonucleoprotein protein MPP10	18.1619432593074		18.6666763541839	18.5878781012477	18.7885865684979	18.3885859643137	18.236886197661402	18.4520922325717	18.475913712883802	18.8478687388698	18.4406134943573	18.3317465225603
Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5	19.435966191802883	19.444298850466886	19.660330443051183	19.715285555243383	19.843703920044586	19.427047571722984	19.986791848501486	19.690373470945186	19.699952799553685	19.716225091231486	19.998691205748084	19.777920491060186
MOB kinase activator 3A	17.4532942406849	18.1246746439157	18.1253514045429	18.0773062218867	17.4386228393677	17.8116229160053	17.7243387482191	19.1240412530301	17.6973947108153	18.018995466206	17.9224168308641	
60S ribosomal protein L29	20.2872547115402	20.5832047073612	20.7452845582951	20.5197854431023	20.7739490110735	20.6310830252042	20.6766009658637	20.6175948044153	20.6811972752274	20.5631749075383	20.473861903224	20.7187607194038
Interferon-induced 35 kDa protein	19.30924030263799	19.470187164920087	18.831809647792586	19.309471227253688	19.403880734594487	19.363641676843386	19.27318622664219	19.456225523182987	19.291917014967385	19.399370945050286	19.508282369312788	19.812167119216486
Fumarylacetoacetate hydrolase domain-containing protein 2A	18.417970844145444	19.020086957914344	18.528862839641643	18.169587209631544	18.363612007086843		18.410725448976343	18.121204790877844	17.812459075948546	18.054410766539245	17.957881164348645	18.730082649182744
Alanine--tRNA ligase, mitochondrial	18.37671925803228		18.14258807355668	18.292888168667982	18.333562120588482	18.160147980594484	18.112855226580784	18.15129908984198	18.410261265374682	18.09492799183788	18.303312155124782	18.325600461201084
Calpain small subunit 1	19.60874749278338	19.77952324131178	19.69250592531028	20.10319610760618	19.50977157828578	19.91388628626358	19.71854978523858	19.95223282045498	19.71574570649958	19.91659925948398	19.82988039328668	19.94476595266998
Paired amphipathic helix protein Sin3a	18.46428508333181	18.51215517245931	17.85675966907601	18.49278436069801	18.87419890637251	18.12205761288841	18.55477871939881	18.05221394602231	18.22754146038841	18.40436378279981		17.97242219620781
Protein PML	19.963423193503946	19.977274654377645	19.754030420531546	20.056405103491844	19.934935203932344	19.920635329303845	19.807394809370045	20.071702513199646	19.963899644175147	19.951943224961344	19.911515313338246	20.146589882060745
S-formylglutathione hydrolase	20.527632540238837	20.367650933330935	20.036685033548235	20.613045381951334	20.655496575831236	20.358535186518335	20.571378012649735	20.956180812852736	20.528876345639937	20.258136073901134	20.593788663104036	20.706063072803136
ATP-binding cassette sub-family F member 1	19.66815068063693	19.736371170509432	19.557427751865934	19.551745711503433	19.68563920945013	19.61709905684523	19.465953441195833	19.33321699774493	19.605187662881534	19.53697432445693	19.520058125793533	19.51361062197803
Probable ATP-dependent RNA helicase DDX27	19.66419039940302	18.361991729901018	18.975738507221617		18.872384799577816	19.182664278712817	18.706433125160718	19.439819746541918	19.72925419130952	19.654540547139018	18.702093759366317	19.54356667113902
Aspartyl aminopeptidase	19.383272828377358	19.54082758540636	19.55778515076876	19.50484919083796	19.398235542172756	19.357367913624657	19.476144543884757	19.548188993486058	19.222899669547356	19.46611822399206	19.609639415006257	19.464680959361356
39S ribosomal protein L53, mitochondrial	18.846051178258033	18.804984850160434	18.375654393512036	18.994292472184636	18.805287032550837	18.589886777389736	18.709713093113134	18.767022813908635	18.834205394081636	18.597534487915734	18.573706446426034	18.908156803173334
DNA-binding protein RFX5	20.539834109952928	17.38043334252713	21.00073618071463	17.58910714054693	17.53223291396153	17.76193425529353	17.85264824309833	18.864498309247328	17.91282331970843	17.52853746226263	17.82480558436873	18.45957664147123
4-trimethylaminobutyraldehyde dehydrogenase	20.227781127550887	20.327993608849887	20.235179643798887	20.048505713847387	20.189424747839787	20.292124498000188	20.376384574386087	20.33358841224149	20.30631563060229	20.28100176460879	20.389641103204188	20.36952441316949
Spermine synthase	19.411096552693138	19.25548030864674	19.036041285916635	19.199762688929237	19.157526051255235	19.241662309160436	19.034846504240836	19.259374084081937	19.335605249648935	19.079307161944037	18.864143791618638	19.199300364126838
Monofunctional C1-tetrahydrofolate synthase, mitochondrial	18.874338192492893	18.786667350530895	18.782351014062094	19.058978168619493	18.753757991222894	18.827979572286992	18.751907399332392	18.773853022087494	19.049692294345995	19.073403955490093	19.081573414502895	18.964737803587493
Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15	20.138273682481927	20.037565377310624	19.991934301424024	20.145176367292827	20.218492349368926	20.076631038195025	20.013332914191224	20.068123568219026	20.220574208708825	19.842357777174726	20.151197401666927	20.073225390462827
Macrophage-capping protein	20.432516709537374	19.620361423562176	19.662938114514976	20.549829496883376	20.431166877491176	19.350408448165474	19.664774059969975	20.461821764209777	20.458461925083174	19.341763325579077	19.552609584428875	20.587797019945775
NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4	19.19287616881122	19.57459605869622	19.21892281080542	18.92847718213572	19.02279421236932	19.60179198271692	19.36791274388942	19.10881158336892	19.12045995051782	18.62900136078392	19.21620400851192	18.87862142829222
Poly(rC)-binding protein 2	21.465025410471036	21.199214320990336	21.319952357453733	21.433750988897835	21.285068540613235	21.262696849968535	21.283407131857135	21.200349907005034	21.382424279593334	21.237244411849733	21.384780821997534	21.260563837782033
2-5-oligoadenylate synthase 3	19.734795719898347	19.729137981827247	19.208574735372345	20.101624413720945	19.730203086685147	19.733516407210747	19.354927404731146	20.211968929410546	19.699567481429145	19.658442519028448	19.406856733041447	20.154937128703747
Zinc finger CCCH domain-containing protein 15	19.130167320918197	18.7125448815932	19.0667332933008	18.776755993028097	18.8416864138898	18.731880069667497	19.0913242123364	19.127592514827498	18.901296224048597	19.084376013948898	19.455234832131598	18.7225429245022
Ras-related protein Rab-10	19.98574666552349	20.00631638631839	19.99710120422019	20.03640670956939	19.80636069235289	19.584013032242492	19.61151546053139	19.37098231035579	19.89120330817959	20.03194024084149	19.69017649235629	19.70820441698469
Obg-like ATPase 1	20.155045024631786	20.309111731094188	20.467692843798986	20.321868812667187	20.312526266769886	20.374316639934985	20.492228915334685	20.238204288948687	20.310386286125585	20.426167420533286	20.521847060960386	20.303664390284787
Signal recognition particle 9 kDa protein	20.33975145035526	20.35099683744296	20.515757664769158	20.49481783990046	20.254977163094857	20.51507133802996	20.48364268251926	20.63757966046936	20.367471326127358	20.58858057697086	20.45354726474746	20.79434929259816
Tubulin-specific chaperone D	19.224323660914138	18.40816610398964	18.023849842662738	19.06023339564964	18.82828457247084	18.404210025934738		19.15693941301504	18.56735228713414	18.32732257311064	18.28438851235534	19.17498486997694
14-3-3 protein zeta/delta	22.563889437303636	22.611759582753535	22.477103966335836	22.600569298718536	22.467646984328635	22.568036599529137	22.446715098213335	22.593381134003234	22.499088402674637	22.547060081645537	22.470623024606535	22.609849556237936
Protein kinase C beta type	18.024387595587683	18.839962123054683	19.09866896412258	18.14499867467948	18.06541278272808	18.70811413901088	19.068748588827983	18.102154096780584	18.171902420822484	18.53464397841538	19.123949713302384	17.569832981084282
Mitochondrial import inner membrane translocase subunit Tim9	20.062840697592772	19.845932046964275	19.868483460598174	19.878305504657472	19.652735721875676	19.551151553889074	19.647218267533773	19.695026418219875	19.728829356730675	19.790206766960775	19.848162399701074	19.386413888212573
ADP-ribosylation factor-like protein 2	18.1611197430316	18.3652298058034	18.157644620476397	18.133777675353397	18.344267730116798	18.238982874712796	18.138237735275297	18.255236113775496	18.565554796726797	18.208548305792196	17.931368419579698	
Proline-, glutamic acid- and leucine-rich protein 1	18.975185837964034	18.758988158938834	18.776746784668934	18.720399257204033	18.997270977045734	18.845035236745233	18.800306450739132	18.908105249179034	18.953784483952834	19.070981953414133	18.861746267688336	18.763780852696133
NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8	19.325822842574688	19.271738490689486	19.774507427039484	19.370976016170985	19.525780418265086	19.479752218538387	19.503531195517688	19.493589462426986	19.682254052291285	19.372641660886185	19.487360879594387	19.358330688389888
Isoleucine--tRNA ligase, mitochondrial	19.25321974617018	18.93528304122188	19.399919458972377	19.02288688665378	19.247314618375675	19.008320215732375	19.012102774707877	19.211605234429975	19.040807438481075	18.531551014929178	19.140999659708477	19.094067813850877
Transformer-2 protein homolog beta	20.388698394882965	20.181059482746065	20.102932215157566	20.376355061167367	20.506917683552565	20.419957968845065	20.311195925622066	20.552461163529465	20.460337365069567	20.371250098527064	20.163265352957566	20.584220997965765
Cytohesin-1	18.49639701489047	17.933759525473167	18.58937869976737	18.67000563546507		18.99118663606537	19.132910782166167	18.63780229278537	18.11260329808997	18.14603785938897	18.88471709754137	18.73593963083427
Epidermal growth factor receptor substrate 15-like 1	18.84568936340185	18.747397873042747	18.218183154554048	18.69981717710585	18.550935090666147	18.719432760721947	18.86407418418845	18.74670069324035	18.838860066011648	18.821699167840947	18.84880971877195	19.025153518792347
Rootletin	19.7183060147091	19.728672380895	19.5758008498907	19.7134364235511	19.7133776219215	19.8203805416796	19.5728710594839	19.9382724339547	19.8372017671629	19.8864708036505	19.6336577109498	19.9567439614594
NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial	19.270877965355297	19.323373767836095	19.51333435346489	19.204051598079396	19.396656166919698	19.190494634325397	19.475692077265194	19.435674433154894	19.351399703227194	19.323392184606995	19.482386828135297	19.034272951636396
Double-stranded RNA-specific adenosine deaminase	20.299063021962642	19.94790382452854	20.08958358337584	20.166734401844444	20.30734392376324	20.21272388156744	20.022418176029742	20.222946461041843	19.97618711185614	20.169169629788843	20.16045516727114	20.046582956105244
Bleomycin hydrolase	19.19812700169045	19.23646264798615	19.230830522433152	19.29757357328465	19.441227018133652	19.189841469987652	19.638122292359352	19.29151026980645	19.400068653167253	19.364281622580954	19.506356894867952	19.651295781725953
Tripeptidyl-peptidase 2	19.524666698850424	19.591867727612424	19.601196974141324	19.357222510774626	19.487483799364824	19.516721371505724	19.58935266906513	19.409638250398025	19.519400985916626	19.509309145734626	19.60949017692092	19.312117732736922
Tubulin beta-6 chain	18.973063104371107	18.896732180408506	18.909237714383107	19.348338677794008	18.823696094186506	18.910069664369807		19.453167752229408	18.877966078490008	18.913562747064606	17.978088150849405	19.540624234762806
39S ribosomal protein L13, mitochondrial	21.3119630429774	21.51849935696	18.5065848607124	19.604979886029298	20.0970741340564	20.4232915688755	18.069627050152	19.996437799244198	20.297909660119398	19.1734238086011	19.2843087201273	19.1041352326822
39S ribosomal protein L43, mitochondrial	19.192098276105213			19.092029146987315	19.914522952804713	19.962435809907713	18.909008158396013	19.019551112169815	19.093466828417213	18.918214221900513	18.816969394032313	18.975762292053112
4F2 cell-surface antigen heavy chain	20.5843933643106	20.459516258159198	20.288731277761897	20.0448226005614	20.5517475093097	20.4746464223817	20.360681703056798	20.0509556770538	20.562895111703398	20.5910698877999	20.4190961569748	20.0858576059251
Platelet-activating factor acetylhydrolase IB subunit beta	19.26416035509534	19.43668206748214	19.020454850674938	19.37331593483874	19.554661138913538	19.60584762767394	19.18434882701654	19.193275499851737	19.27500804319844	19.60799760336304	19.65000405324534	19.65628465584274
Thioredoxin reductase 1, cytoplasmic	19.48136509515893	19.226250519228334	19.109666155034134	18.936331195579434	19.455116730602132	19.360984508957834	19.34132135619023	19.357082257062434	19.521175983385334	19.146378273454634	19.361578827180132	19.106126978463134
60S ribosomal protein L18	21.99506945494559	21.88376678440939	21.98578498674049	21.85966851881899	21.82481119699989	21.73028297593379	21.93121193580719	21.78910108756279	21.84804924752939	21.83459039591049	21.86947794223249	21.80277686756509
Probable ATP-dependent RNA helicase DDX5	20.286982725181197	20.191811345656696	20.1852612007812	20.324533119870996	20.249461069360496	20.099332888510197	20.189991367967796	20.2687281169708	20.4186387547542	20.215009198318597	20.282147509407597	20.2687631194272
Translation initiation factor eIF-2B subunit delta	19.047293147996676	19.164293965881075	19.040492450246575	19.070303823290676	19.137505022406575	18.940705749945874	18.850393285739074	18.781943642889974	19.184002728038273	19.141069079144074	19.176496063329374	18.929706568145573
UPF0696 protein C11orf68		18.02733517117924	17.48472254219734	18.587342487069236	17.989813316249837	18.225916746597242	17.69523888590514	18.037303018942737	17.96342303690244	17.49812342199874	17.874969967944736	18.162788068278836
TRAF-type zinc finger domain-containing protein 1	17.97030185141543	18.787823807914133	18.32696906661373	18.70450179939253	18.203617755162632	18.64535906142143	18.36397442861283	18.45988537177953	18.372997720852332	18.74880245120373	17.633982200291832	18.289639719878732
Methionine adenosyltransferase 2 subunit beta	19.605253496656243	19.497216985407043	19.385270609093045	19.389086274024343	19.662697296512743	19.476776958221144	19.35849301965264	19.476192447453045	19.615079583382343	19.420487599620945	19.566650934889044	19.318252829472044
Transcription factor p65	18.726336107319334	18.889262426480034	18.613672702733833	18.839633324704433	18.894503713170735	19.293577237129934	18.734713645238536	18.941220824912634	18.573687475442235	18.432465631255734	18.741619658330535	18.595215991737636
Small nuclear ribonucleoprotein Sm D3	21.16850600908446	20.977296779317758	21.04523116069606	21.318217058718258	21.23131346686876	21.03038118875876	21.19556283884846	21.101918303695758	21.31225717821626	21.18914022712686	21.10740631282306	21.23540281875906
Cullin-4B	18.749084266890314	18.846066248118614	18.398814680355017	18.824739930260517	18.925798314749116	18.451695003481916	18.359966751089715	18.751615762523215	18.885399994489617	18.683387208393615	18.315576605719116	18.474860272715617
60S ribosomal protein L9	21.460862730807474	21.50838523877747	21.505056652863274	21.282277819447273	21.456858786810074	21.337008241956873	21.43618229879427	21.450321387182974	21.35155261437007	21.56229731913477	21.473801656855372	21.339902989914474
Methylmalonyl-CoA mutase, mitochondrial	18.5120853320968	18.4642986803942	18.9269780681453	18.0742092454262	18.7685352233015	18.8779817822176	18.3909829947571	18.4717155862805	18.5333427413888	19.0653640506776	18.6176169798811	18.9838427660361
Nicotinamide phosphoribosyltransferase	20.84065362386636	21.02156991988796	21.00283153603476	20.81152910631346	20.918300619370658	21.07231607014526	20.96664152850046	20.85654293328346	20.97282880714156	21.14653455176806	21.19107727530226	20.80828935096416
39S ribosomal protein L28, mitochondrial	17.930034904271228	18.262761656903727	18.042856127023928	17.901569378492827	18.390685832363427	18.527614922635326	18.189891069003828	18.70033172728833	18.25354654345183	18.300773080754126	17.78741529936393	17.96008666906153
UPF0160 protein MYG1, mitochondrial		18.73043127733345	18.962799024939653	18.986454525200152	18.88367959662825	18.900826362358654	18.972343853515852	19.110723647241354	18.666001074712753	18.939324795638754	19.152694735079454	18.940357058391953
Mucosa-associated lymphoid tissue lymphoma translocation protein 1	19.19624728022155	19.297880893982647	19.13078048144455	19.373830065992248	19.54333114213295	19.255577522912148	19.054976569906646	19.33377135355395	19.11231903554085	19.318173793750347	19.377773605465848	19.414842795579247
Valine--tRNA ligase	20.48574213768735	20.45053996101525	20.51795198849115	20.44350062725475	20.40083139503755	20.43033629033275	20.54464366190695	20.35147628258675	20.47213145796135	20.40581300742585	20.46153737840435	20.40220727575935
Eukaryotic translation initiation factor 6	20.4172772058037	20.636782180173498	20.265726286933898	20.446940522203498	20.4178422150745	20.560089642905698	20.5537431306083	20.5820162185107	20.5914765286357	20.465073230746498	20.4407693630435	20.6415662848
Protein C10	18.114230581058088	17.947737867226287	17.999897773307186	18.108538755101385	17.814922778177287	17.825193018115986	17.620804238124787	18.252772870619886	17.655866334993185	18.066736252958187		18.136797143151888
Ubiquitin-conjugating enzyme E2 L3	20.73482448904031	20.80032031071181	20.836829898355013	21.00634329179061	20.88329860250221	20.898427653246213	20.856751463914012	21.18646012279801	21.070071595863013	21.14627435646431	21.054130631223213	21.103977853904613
Coiled-coil domain-containing protein 124	18.721745072925735	18.935091914071535	18.487825489329435	19.012459638092135	18.795283727485437	18.894755331623436	19.079389114969736	19.116419873028935	18.812031099174437	18.846975576375936	18.505146903357033	19.048849718046835
Calcium and integrin-binding protein 1	18.093392037025662			18.083973969360063	18.16708932127046	17.78023025831876	17.791720385871262	17.96318556002416	18.331507752892062	17.84089995195336	17.784496513859462	18.201543289874863
Torsin-1A	17.694971558159253	17.43120339533625	17.049776025301153	17.520287214953953	17.428675866175453	17.58932690383985	17.14299230275505	17.833926397373553	17.674031278303552		17.447987177521952	17.36899810622065
Pleiotropic regulator 1	19.158302914483027	19.086306821552128	18.851082365135728	19.133661278636428	19.094447204996328	18.781107879256325	19.082971442508025	19.202059957620328	19.117254932832026	18.826911382635128	18.917303863800825	19.126247064487128
Alpha-taxilin	18.980321587101596	18.997568580951295	18.844916244720697	18.801083292935196	18.798743762076896	19.145195223956797	18.834045556135095	19.331180594599896	19.047274516085096	19.455764875948898	19.006479242302998	18.907673786135195
U4/U6 small nuclear ribonucleoprotein Prp4	20.044851115106223	19.866147374025523	19.891100984966524	20.017378107462825	19.509076514192323	19.910919850478123	19.723659999510925	19.881177071401424	19.803237030660423	19.771555476599925	19.675871485692223	19.744205298977523
Ubiquitin-like modifier-activating enzyme 1	21.243272934161936	21.377953229411634	21.148980541409735	21.289226964634437	21.292743678993034	21.431963519296335	21.150823696009535	21.182131660655735	21.388446817266637	21.353978552379637	21.215518607628937	21.294675132658934
Platelet-activating factor acetylhydrolase IB subunit gamma	18.801228410190685	18.707958166246787	18.960401551933685	18.970910217116085	18.971031745067286	18.807197591697484	18.820564179572287	19.122614219505085	18.725515974723685	19.819521762806787	19.045927040028186	19.230476439588887
Protein-tyrosine kinase 2-beta	19.34858333366142	19.38751784045342	19.61470679803262	19.74713223575732	19.35021306031712	19.21348754492312	19.84897577101822	19.468913374692022	19.28350030114512	19.25760391612382	19.40681788925142	19.38963685729792
Sarcoplasmic/endoplasmic reticulum calcium ATPase 2	19.607060218043443	19.544407115513543	19.95780966253104	19.151462236807042	19.040514180216043	19.355351708527245	19.393642733173444	19.354346652773643	18.95258922920094	19.66112407914664	19.81771290256384	19.075776196987043
Nuclear pore complex protein Nup133	19.616706465162835	18.460145309287135	19.908227836782533	18.956749007609535	19.222923488110133	19.039302484769532	18.988946686089733	19.459903482373935	19.017083081113732	19.526390369979435		18.788091374908934
Cytoplasmic dynein 1 light intermediate chain 1	18.717644405105133	19.02688779636363	19.01759333565053	19.004488376609736	18.838746537272634	18.998416230131532	19.099255642257233	19.176347233742433	18.736509432687136	18.972714914328137	19.04047961882773	18.963084654613432
Stromal membrane-associated protein 2	19.322283807799476	19.423540594514275	19.207540201897775	19.226939023865476	19.453488096280275	19.124204661405276	19.030360891271076	19.497939540507975	19.352483829129874	19.151896900382877	19.190681906362776	19.175542505925677
YTH domain-containing family protein 3	17.996905431834683	17.606799160904984	17.854718285647184	18.230571545064084	18.259830002722783	17.972880218177885	17.658361525835286	18.080998978756284	17.733500193663485	17.757694834737485		17.972467620710486
Dedicator of cytokinesis protein 2	19.961434999351194	19.889307451156494	19.813444418243396	19.970436825221796	19.849490439338094	19.899988349300497	19.809679179344695	19.983139456203894	19.980394839878397	19.959705538152395	19.914823786796795	19.934551849515294
Charged multivesicular body protein 5	18.95056441459057	19.19989477819667	19.28073670198997	19.370437347749068	19.202239848014667	19.156562125310767	19.25289104736837	19.382746269493968	18.93037988594827	19.191096064069267	19.23548061213457	19.210794482841667
Isobutyryl-CoA dehydrogenase, mitochondrial	18.001929713692455	17.709088564163252	18.026386259779052		17.861980644742854	17.620141766860254	17.938842161354852	18.081951228889654	17.823083938289653		18.105619199243055	17.572269886319553
L-amino-acid oxidase	19.324825052930937	19.553968656994137	18.502908884074838	19.41359186978674	19.302706000249838	19.13598054621824	18.81695179993884	19.513015674334337	19.320556534834438	19.356119667447736	18.44597220170664	19.67977823210194
Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial	20.48365943940459	20.367098822982893	20.283781509949492	20.20794379780549	20.56516797604739	20.503856223911292	20.564598074781692	20.480134727025593	20.528718698958592	20.446959594315892	20.516435729080893	20.322045527301693
26S proteasome non-ATPase regulatory subunit 3	20.34365780677146	20.207727437505962	20.491360437526062	20.224849243505663	20.20143061511096	20.25367030290116	20.420829797124963	20.112061215340262	20.12611137890036	20.36028976319076	20.362152586853462	20.12533839368396
Protein PBDC1	19.47224887033728	19.488769103202078	19.14121828614308	19.44463169508548	19.40087063922868	19.21168268417688	19.441093007391277	19.38032020405598	19.524673013081077	19.43236141263698	19.28684675554128	19.48571771907768
