"rowname"	"DDA_APT_D5_1"	"DDA_APT_D6_1"	"DDA_APT_F7_1"	"DDA_APT_M8_1"	"DDA_APT_D5_2"	"DDA_APT_D6_2"	"DDA_APT_F7_2"	"DDA_APT_M8_2"	"DDA_APT_D5_3"	"DDA_APT_D6_3"	"DDA_APT_F7_3"	"DDA_APT_M8_3"	"DIA_APT_D5_1"	"DIA_APT_D6_1"	"DIA_APT_F7_1"	"DIA_APT_M8_1"	"DIA_APT_D5_2"	"DIA_APT_D6_2"	"DIA_APT_F7_2"	"DIA_APT_M8_2"	"DIA_APT_D5_3"	"DIA_APT_D6_3"	"DIA_APT_F7_3"	"DIA_APT_M8_3"
"Cyclic AMP-responsive element-binding protein 1"	18.3852690665148	18.3422841876577	18.2493412997956	18.2914744163621	18.1662710896876	18.3736393639231	18.1892748247686	18.4498725173294	18.3934815206614	18.5907777393866	18.2954602431999	18.5445010950469	18.2427461228762	18.4767787644597	18.2520317572144	18.3200940543061	18.2317038491531	18.3128253333985	18.32641843583	18.3618554674148	18.3426413402353	18.5173701097841	18.3701356352837	18.4396154067459
"Cyclin-dependent kinase 1"	17.5327677268937	17.6506726375032	17.6402545944041	18.1638356793183	NA	NA	17.5362259832731	18.0510980882431	17.4373589875886	17.6309955955153	NA	18.36002174086	17.376860281914	17.7812592715655	16.164599600845	18.2525559917733	17.7228351653522	17.822564383668	17.8627974699991	18.5439561670645	17.6733991142569	17.8482757884343	18.033274868414	18.5892336565149
"Cyclin-dependent kinase 12"	NA	NA	NA	NA	20.2333677506147	NA	NA	16.7807403369989	17.3205389562867	NA	NA	NA	20.1231947012933	19.0723669624402	20.0676502399375	19.8941005135154	19.1265730831236	20.0077692102674	19.8764123331811	19.9244311040283	20.0010824605804	20.1559518507035	20.0911869297492	20.2249817041258
"Cyclin-dependent kinase 2"	17.1347902654254	16.7663217257943	NA	NA	17.5732283415316	17.1934432174101	NA	17.0495677908675	NA	17.4984352369633	NA	18.873963113609	16.5170901574682	17.6223818781352	17.4925005234293	17.8709155449774	17.9889856527538	17.8612957296461	16.8844355827328	17.4656277834536	17.7822954486095	17.6748914322295	17.04632035261	17.7233227548465
"Cyclin-dependent kinase 4 inhibitor C"	17.3373040468886	17.9331756742757	17.7195568047454	18.048311350022	17.4738567700254	17.576519107025	NA	18.1431671157908	17.4107198404966	18.0812467234027	17.476887417852	18.0965642515263	18.3385202282687	19.0861734256567	17.7490896650922	17.8360353254218	17.595117902097	17.9167283724492	19.4130589707628	18.675302770409	17.2617494919054	19.3135145709811	19.2722331607977	18.8604903145347
"Cyclin-dependent kinase 6"	18.3650457454118	18.7339675382366	18.4798681776212	18.811473831545	18.2846208422695	18.7077203005253	18.5661720009778	18.5520781164256	18.4640431976683	18.6692894974654	18.604781620291	18.7666781765382	18.5989558938115	19.023283059586	18.767891328336	18.9828150000769	18.6485741352773	18.9636712408291	18.7203201293058	19.0422242110403	18.6619838115212	19.137600169866	18.7946213902455	19.0993502434647
"Cyclin-dependent kinase 7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.5098568179142	NA	16.1151530885615	16.4556012876307	16.0268272218995	20.2822625148783	15.267355549369	18.3080859909851	16.2493056435017	NA	16.2833646974327	15.8769451895384
"Cyclin-dependent kinase 9"	NA	17.4746875231132	NA	NA	17.8152032506198	NA	NA	NA	NA	NA	18.0628622551583	17.8257018415508	18.1242776679273	17.6126730197919	17.8299309639176	18.2687604307617	17.9365890752662	17.5170527916444	18.3873242812058	17.4621018455579	17.6497366465963	17.6417723199181	17.978641778825	19.0702265548723
"Cyclin-dependent-like kinase 5"	17.4765443864107	17.4969773920939	17.5187558455886	NA	17.8458719301908	17.4434872170328	17.5910514138127	17.6782695137992	17.8512451936337	17.1414332922086	16.9892732066899	17.3644509152278	17.5185461182044	17.2788050205887	17.571473787341	17.5099850921887	17.4907816338561	17.0726941460416	17.3907740263272	17.0762642230921	17.3449872260851	17.4937166137519	17.326461582164	17.5923249625421
"Cyclin-G-associated kinase"	17.8237496886784	17.7954037168067	17.9507809408001	NA	17.9516466712944	18.1664764823925	18.1853541879582	17.8813749289222	17.6959510484866	17.7714216833016	18.1422800517323	NA	17.6724633803396	17.8454349612507	17.4159213490521	17.6173388624703	17.687874336919	18.0459901412308	17.6996939934856	17.6064181794607	18.035411365134	17.6380443594944	17.7395497993605	17.6163403850872
"Cyclin-K"	17.5122985130795	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.6462205893612	17.8121688770329	17.8231364576024	17.5057433318653	17.3705573470263	17.6791556976353	17.6603507110406	17.7952582811314	17.7855184379872	17.7476944784991	17.9106589091684	17.4710296497456	17.7595669484482
"Cyclin-L1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.8443875409959	17.4400776558249	17.4184460128711	17.5915748752451	17.5912153817169	18.4525846159491	17.3138016095057	17.619753235512	17.444463855402	17.375382917233	16.268926562211
"Cystathionine beta-synthase"	18.9397416640192	NA	NA	NA	19.2615630139928	18.696503491182	NA	NA	18.8615451560215	NA	18.4446387766694	NA	19.1874139660095	19.2242943282655	17.9349929998298	18.0750575174964	19.1478945867653	18.2269297608808	19.0054974425524	NA	19.6849183613751	18.5445671983515	17.7552248875963	17.4734183374465
"Cystathionine gamma-lyase"	19.7490507890103	19.581234343616	19.6500036296248	19.1850981587034	19.7765939002679	19.6591192502861	19.5344811000792	19.2092207600501	19.859867576207	19.6402848145327	19.6303395040322	19.2395536257703	20.4404540975376	20.3376309725896	20.3249664534877	19.8969003734935	20.5050360393805	20.2040286076016	20.3165193055084	19.7620652684465	20.4729654345241	20.247209528796	20.3041516831084	19.8221804633997
"Cystatin-B"	20.6125015077343	20.4699236359459	20.4878498533392	20.6799497076842	20.6446493265302	20.5145669310599	20.5313384339995	20.5469022278087	20.3576924316984	20.4051135817831	20.4903740890897	20.7668979157955	21.066835551908	21.0120866953673	20.6723477774475	21.13303778959	21.0492541466895	20.9112714313738	20.7043484957415	21.1762824629543	20.8920710415221	21.0116107720874	20.9519638294507	20.8971314523104
"Cysteine and glycine-rich protein 1"	19.1932810783849	19.3601698009036	19.3335952995253	19.3212332223773	19.2705019420601	19.1905350812115	19.2513495998443	19.237256805203	19.2008312137666	19.2692162285717	19.2916633801759	19.3172562334327	19.3357662774095	19.4510415307278	19.4984837668034	19.2997727639184	19.3452948823429	19.5024693894684	19.5145292520021	19.6368926776501	19.4894175811421	19.5823451557622	19.5576536172118	19.5241281300736
"Cysteine and histidine-rich domain-containing protein 1"	19.4452769708145	19.6218594210005	19.4878482524059	19.2514754479771	19.6106432986362	19.6286524286756	19.5417778809099	19.3573526621821	19.5338682376619	19.5661166542678	19.6054992361818	19.333770781175	19.4502449460286	19.5473118435952	19.4053434978664	19.0883605033383	19.4738777637347	19.5055798014964	19.3762007239784	19.2571896063763	19.4446228423106	19.5474887006991	19.3871776819044	19.2271150232484
"Cysteine desulfurase, mitochondrial"	NA	18.5038387162751	18.3062995402609	18.2166082837866	18.4848099273334	18.7767821565463	18.9524039408241	17.8880550690857	18.3729125543562	18.3694603800362	18.4153707589502	18.3135148924788	17.968827159992	17.95465139	17.8880400170799	17.6708101324377	18.209524964187	17.1486239254002	18.290697468943	18.0842269742178	18.2029534659116	16.9658662920707	18.1285680839078	17.471837425571
"Cysteine protease ATG4B"	NA	NA	NA	NA	17.5282048253068	17.4817909881378	NA	NA	NA	NA	17.9284204316572	NA	16.6571819894253	16.8286483058615	17.2416504325585	16.712968867865	16.6489001242502	17.5887087182313	17.8643717167318	17.3891583667984	16.8701843900368	17.4193167972596	17.3353841957414	16.8870908582564
"Cysteine--tRNA ligase, cytoplasmic"	19.6084319276623	19.4243728308812	19.4509308266471	19.4361471562972	19.5474476552223	19.4661404438117	19.4413052695459	19.4336265009637	19.5505529958956	19.4408141851609	19.4988949462625	19.5458501935323	20.0008164868318	19.9926367767546	19.9176232029522	19.9015982344404	20.1176036586033	19.9153733758226	19.8817281759336	19.8821789726611	20.0305182293204	19.9708690748179	19.8521403538614	19.9081593540632
"Cysteine-rich protein 1"	18.803951760655	19.4709580072778	19.4729968204909	19.7954087683052	18.7809146842085	19.8682441880534	18.9211787454085	19.3966900820794	18.5446350458505	19.3662870517525	19.1271307108683	19.7634785055161	18.6485964431942	20.9400931588128	20.4693836852252	20.8109282305057	19.8624056831654	20.8752926279494	20.1941114098361	20.9780038633902	20.0582024710774	20.9751359685716	20.4717228241349	20.8595714920266
"Cysteine-rich with EGF-like domain protein 2"	NA	18.4140613838462	18.8630160166283	17.9613610565778	17.0618957479664	18.4596947225997	18.5855658999032	NA	NA	18.5584362619121	18.6779968601581	17.9253760242777	16.8925432615436	18.7545263422505	19.0840352052612	17.4464106984067	17.6276246978877	18.8163244622283	19.0680892841818	17.8393295478921	15.9629574185601	18.7966953980689	19.1249621594593	17.8670927886589
"Cytochrome b-245 heavy chain"	18.8659046207696	19.0345420830398	18.7106593661203	19.1478712573576	18.5099841976856	18.8668712547893	18.5467852179657	19.2948852257626	18.8561496275905	19.2064822005254	18.3675070537611	19.1196853535831	18.9888741949472	19.5366768358591	18.7337653256487	19.1451609768551	19.0601490985683	19.4166851912412	18.947048960802	19.4649280582968	19.038310972974	19.4299700111455	18.830970623187	19.5090325946518
"Cytochrome b-245 light chain"	18.5482698295916	18.8392649959217	18.9163121162156	18.7245635642322	18.8956984558027	18.5086391971059	18.1887872811299	18.361687819085	18.3890814090174	18.2787417027727	18.8483556489753	19.2057686965823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Cytochrome b-c1 complex subunit 1, mitochondrial"	19.8726109570563	19.7858967807188	19.9668485360418	19.6170435134976	19.8687209369107	19.783518604197	19.8112849401644	19.6032817066427	19.7981212936818	19.775725061564	19.7935181969941	19.5580055411721	20.1078785374275	20.1830983290781	20.2669592674207	19.9669280409193	20.1028560142311	20.0883028649934	20.3651877290383	19.9723690141581	20.2391139725385	20.1523393234926	20.3174189690083	19.9565276472107
"Cytochrome b-c1 complex subunit 2, mitochondrial"	20.3594301081069	20.1708863797401	20.2610987909688	19.9125611679509	20.2438565912698	20.1583936516083	20.2218864560162	19.9551591508989	20.1927109715579	20.153439768825	20.2680020552054	19.9353650160792	20.5613593835689	20.5706085911803	20.6079110681944	20.3022176154747	20.5922337282435	20.5247985665663	20.7034505900854	20.3436634097721	20.7175487410128	20.6875131696295	20.7640533681904	20.2231764811674
"Cytochrome b-c1 complex subunit 6, mitochondrial"	19.2549086612023	19.3356799585833	19.159800685632	18.9261214719448	19.0839351653396	19.0381967878197	19.2543893273418	18.8518061083778	19.1503285138367	19.0246486558395	19.2959902089024	19.0123311784753	19.7322015629917	19.7145210760273	19.5557946496491	19.3508593760814	19.6443607320002	19.5887107596148	19.8091436893557	19.5289792316461	19.740851603276	19.5709248873524	19.7763476084244	19.4786837579339
"Cytochrome b-c1 complex subunit 7"	18.9261197956313	19.1444801275136	19.179113540347	19.1586225098178	18.8679634924255	18.8495720891224	19.1210637535849	19.0517186975215	19.3333356648929	NA	NA	18.7301178667247	19.4406000000175	19.3203135711851	19.4344251221016	18.6101072190108	19.5106373753697	18.9761573688202	19.5646473656268	18.7906150992011	18.9907900151201	18.8057798414906	19.2498698474129	18.5128063603095
"Cytochrome b-c1 complex subunit 8"	18.4053862254024	18.3709213041535	18.5045413885544	18.4201885804474	18.4120624120152	18.3601663753375	18.3043655246252	18.3352866677889	18.5062696629414	18.3915504853707	18.5938345283931	18.0750907109031	18.8893579839943	19.2836195244899	19.2093660843707	18.6344653512578	19.2491512222691	19.1704655180068	19.2159111248474	19.0848659831009	19.2976250115632	19.2625601665064	19.3960830508715	18.8343651951659
"Cytochrome b-c1 complex subunit 9"	18.9900640878166	18.8520650286844	19.0430784551846	18.732242255029	18.7654203478574	18.7955840643023	19.0246589642871	18.7716649906708	18.9493832918326	18.870960823505	19.0366725236372	18.6106392702086	19.0226657230899	18.3848475745952	18.0427150658956	18.4586365681866	17.6334101043331	18.3798419051355	18.5283542810093	18.3926687629131	18.4377918855252	18.460801656696	18.3943371424876	18.237835773495
"Cytochrome b5"	19.354562132415	19.1341302742305	19.2110163460688	19.3144868596768	19.3811863627674	19.2351869287747	19.3286367307197	19.1537573252672	19.4038701408722	19.2144757887055	19.3027593090823	19.4634777249406	19.6844146951407	19.8337913188649	19.7011891720414	19.7672975550832	19.72889116428	19.5925524984974	19.5171610777236	19.6330678184186	19.7667013130805	19.6200227918858	19.7810878971597	19.4744521926164
"Cytochrome b5 type B"	20.0446777480122	19.9667372264227	20.1165012636916	19.9085367903122	20.1346120886208	20.0365541309295	20.3190532229137	19.9709548956813	20.1063033976102	19.9382661528698	20.104477253612	20.0463016268375	20.4169001581853	20.4575760142962	20.5465240846225	20.2348924826303	20.4136851919075	20.2761080562996	20.6526112698248	20.3021565431663	20.4963175628977	20.5224113656381	20.606646992448	20.3018235360757
"Cytochrome c"	20.7324487802925	20.529944959512	20.7694759241492	20.6791308249221	20.6505119512464	20.4441318413058	20.7322482395221	20.6220532189426	20.6402648794489	20.4338728898159	20.7895087488668	20.6812554348273	21.0349840530082	20.9928589910508	21.4422206964034	21.434334528961	20.9473102903619	21.1971145754179	21.3159994205424	21.3737045131984	21.3112556424164	21.1141224194147	21.453798927559	21.2863914505159
"Cytochrome c oxidase assembly factor 3 homolog, mitochondrial"	19.0881866745049	18.9364661292545	18.309598880682	18.8451502660469	18.7409015716195	18.5469046533672	18.692809277044	18.7825642301375	18.5878666716057	18.8912522573017	NA	18.6938831546282	NA	NA	NA	NA	20.0067692158095	NA	19.0266267256926	15.7236814490734	17.3057270569952	16.5090700453457	NA	14.4962553503795
"Cytochrome c oxidase assembly factor 4 homolog, mitochondrial"	18.3756057267239	NA	18.0518163273314	18.159332715187	18.2943368809054	18.1416203040468	18.5119278493394	19.9461380614031	18.1694459734678	18.1887131219766	18.3671557621692	18.0371895679584	18.9627596670752	18.9541522516984	19.1090236029666	18.8732663288982	19.0945588739638	18.8832054218679	19.0306695683073	19.0294831581982	19.1269090682218	18.8092802003171	19.1191906844532	18.9602577307406
"Cytochrome c oxidase assembly factor 6 homolog"	18.4657477597291	18.0849217380117	18.1377609152512	18.5507621675304	18.4580859768835	18.2483060736656	18.1337561681408	18.2428983806241	18.2117412555324	17.9404063962678	18.1979555092672	18.4429761644027	18.9644713429603	18.4915071696773	18.6095906393412	18.6196661540625	18.9244582872513	18.5121733848469	18.7170279200138	18.7945766965233	18.8692161266359	18.4446097055855	18.6883280815241	18.6207910483772
"Cytochrome c oxidase assembly factor 7"	NA	NA	NA	NA	18.6440490892364	18.3162949470997	18.4135821955936	NA	NA	NA	NA	NA	18.8214801910329	17.5447634589504	18.998687027027	18.2438196898649	18.5178925502859	17.0707867503841	17.0609904709602	18.4138684902256	18.7064375571452	18.402828726205	18.5768190082593	18.847535645111
"Cytochrome c oxidase copper chaperone"	20.3157840638296	20.328460667322	20.6562205194701	20.6333076262679	20.7197636721562	20.4787347872124	20.6377889797883	20.5612823832964	20.6701200189833	20.4239556588028	20.6099580614916	21.0261923766991	20.4880678660752	20.3470502684753	20.0473657227353	20.5244076971445	19.6217172222082	20.1007995465995	20.333844674358	20.1499720077409	20.0574419773553	20.2120802444605	20.155707785204	20.4811590022284
"Cytochrome c oxidase protein 20 homolog"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.9776006139621	18.3095095307959	18.538161189866	18.7475145019856	18.5519293523372	18.5691169186341	18.1391709207752	18.7847165731476	18.0529804915709	17.6206979432388	17.2899935203949	18.6815039831739
"Cytochrome c oxidase subunit 2"	20.474830740849	20.3995316517644	20.6882094894763	20.2872616441202	20.3966799710888	20.4422945462898	20.6308186795242	20.0888258077888	20.6836947191752	20.3986247919229	20.5216010006108	20.1103971309846	21.123519410493	21.1774898322322	21.306601583984	20.7460944295929	21.0542197125296	21.0735975963734	21.287274951082	20.7357200405472	21.0514077204162	20.8808774905681	21.3284309691167	20.7977672572594
"Cytochrome c oxidase subunit 3"	19.1987101050121	19.5944761432971	19.5832423962453	19.1811856613777	19.5043783814108	19.8602949975468	19.8775024211887	19.4647007041479	19.77050112925	19.2546943290231	19.7133523607915	19.5935388686556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Cytochrome c oxidase subunit 4 isoform 1, mitochondrial"	20.2743610874389	20.0622978903369	20.4018296707286	19.8813656235674	20.2849488552161	20.2113529978091	20.5804068591088	20.0284980862435	20.3962198269917	20.4184950851514	20.5685783136888	20.0210958733373	21.0017960451437	21.0819875433029	21.2731934632564	20.7636358933393	21.0109626859419	21.0627512457158	21.3195005739269	20.78942282163	21.0884326557836	21.1244546332941	21.2568039556442	20.8312066959548
"Cytochrome c oxidase subunit 5A, mitochondrial"	20.2462828645999	20.1296390109749	20.2595039462853	19.8193658603454	20.0193423234101	20.0605082870962	20.1502686292359	19.7800005064824	20.0439002421904	20.2562990709535	20.3287575481542	19.8869447620057	20.6057040751096	20.8248171053783	21.1501821156639	20.7266684568147	20.3260384979879	20.0112402820774	20.0275782958427	20.3774518153071	20.7067406185724	21.1741555109154	21.0831242895489	19.7830207037347
"Cytochrome c oxidase subunit 5B, mitochondrial"	20.3856471909638	20.4044662351479	20.500390751225	20.2607673938671	20.5131091898048	20.3745011996178	20.4446983080569	20.1557267449456	20.3070332265234	20.3114608978806	20.4421758627785	20.1651141996728	21.2995900933801	21.412092807253	21.5047605389942	21.2215684677362	21.2827547370205	21.3928778946412	21.5211618754093	21.1707905617532	21.2995890210865	21.4070830888068	21.4807229205859	21.1975001224929
"Cytochrome c oxidase subunit 6B1"	19.8906088751769	20.1958524319135	20.0041563645609	19.8361897240303	19.9982872341612	20.0364565083134	20.0993520918742	19.9856884612858	19.8345281549741	19.9456618172926	20.101616194749	20.1585082762335	20.2344858605318	20.2155935532453	20.8935919603996	20.5031451725074	20.6624580022847	20.8776412498128	20.8982136961727	20.874170480878	20.7046740938357	20.9057660158085	20.9477299234098	20.8726416407974
"Cytochrome c oxidase subunit 6C"	19.8294626057585	19.9646409027972	19.9894896946527	19.6489812981931	19.905401310697	19.8997748811448	20.169694914262	19.647099478937	20.0590394977237	20.036793092598	20.2731687531268	19.7149402540673	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Cytochrome c oxidase subunit 7A-related protein, mitochondrial"	18.2263839824855	18.2059346894112	18.4225272038423	NA	18.0842958762859	18.3615551830549	18.4169218679694	17.9531819705198	18.4374497400547	18.4682699468297	NA	NA	17.7635771795131	18.5394840486685	18.9553530399459	NA	18.1998928122013	17.5795350328449	18.5052737190351	17.4984576150819	17.7688638797737	17.5994189659036	NA	17.4465499616968
"Cytochrome c oxidase subunit 7A2, mitochondrial"	19.7191334481031	19.7221999152665	19.7477124741438	19.3246437341417	19.78123747797	19.9060239902808	19.839375263208	19.505229696955	19.9092063802165	19.9624987044459	19.8368893795942	19.4671279756284	20.5256735864694	20.6023095414026	20.6251703679848	20.2667346144036	20.5192169156232	20.5857453926641	20.640705255729	20.2758824764027	20.3422963089341	20.5721692000677	20.4972542066933	20.2423349896035
"Cytochrome c oxidase subunit NDUFA4"	19.91242388709	19.9879168597166	20.4529864387607	19.9988024775282	20.0612274958903	19.8878631539408	20.0536996339986	20.2025786552179	19.7740000064766	20.1583648076476	19.9775571353798	20.1605899466828	19.7452826914618	19.8516024269035	19.7405446240573	19.3447814111337	19.7146243995637	19.8417468393537	19.8728649423887	19.1412474710183	19.7972395825286	19.5141668278319	19.8283790732362	19.3118634417827
"Cytochrome c-type heme lyase"	18.1876706376074	17.904198455806	18.3151221101861	18.1769007204436	18.2851572584234	18.2399823736487	18.2955071786796	18.2226240618556	18.2511468285951	18.1227743088882	18.2774975009738	18.0780736446928	18.348098172726	18.0867404733524	18.1690099965593	17.9969328696182	18.2953372336978	17.7038292677963	18.2377064646893	18.187091164942	18.3899351090083	17.8560961845269	18.1872842628006	17.4780315391098
"Cytochrome c1, heme protein, mitochondrial"	19.3396385936099	19.3725876782067	19.4156387142577	19.144375568406	19.2956031903229	19.0211675850297	19.2611110236162	18.9652759424611	19.2567448108061	18.8835846486449	19.5866197664885	19.256671465505	19.500252398194	19.5463539961078	19.3774357885466	19.1148297020621	18.9435313668981	19.4073048376523	19.6555922998478	19.3462199957053	19.5362184515912	19.5133863920712	19.3665802890266	19.2983774552955
"Cytohesin-1"	NA	19.3879079622869	NA	19.263279181711	NA	18.5890311459599	NA	19.216253455528	NA	NA	18.1572530151021	NA	18.2374381469111	19.0039913398375	19.0008438260177	19.334854829143	18.2645597217157	18.2985599559068	19.145867533302	19.0666324857819	18.6744365303636	18.0311163645563	18.5349310178065	19.0557891728424
"Cytokine receptor-like factor 3"	18.6649093267284	18.8165885512986	19.0189918916582	18.7436924541339	18.7401424069156	18.6153800586386	17.9529178911729	18.3076440461325	18.5321617064801	18.5254595753214	18.7871622631399	18.6746712011374	18.9110240580748	18.916246662151	18.8073725377521	18.8168174812451	18.7819653431989	19.1787935213886	18.6121818626982	18.8961465807088	18.867226380248	19.1394405383394	18.8501654799578	19.072847655468
"Cytoplasmic dynein 1 heavy chain 1"	19.546397462173	19.5676206498309	19.6659827106356	19.5815531477692	19.5678193113227	19.5376742215341	19.6223698029577	19.5631047761452	19.546609340479	19.5449671612204	19.6161210001437	19.6415810663441	19.753995392382	19.9192185374014	20.0295060538208	19.9608651073047	19.7306478511757	19.9170402653876	19.9802971481298	19.9986187599102	19.8003244285304	19.9370285514573	20.029923817678	19.9834586010824
"Cytoplasmic dynein 1 intermediate chain 2"	18.8382881810617	18.9576403245648	19.2182845457237	19.1345279320741	19.0443589047973	18.9481053561089	19.1087131400577	19.296288272979	19.4205483630538	18.8215782504398	18.9968336666678	19.2398373678177	19.1048479162243	19.385387915134	19.2840214229649	19.249546137544	19.0950785158356	19.1774742761312	19.3493626484799	18.3786270192354	19.0448367696818	18.8634901094475	18.8536827104921	19.4200299314843
"Cytoplasmic dynein 1 light intermediate chain 1"	18.4064407191762	18.5892205302119	18.725630086781	18.824855066987	18.5081917395136	18.5220100439572	18.634240660203	18.7675259177654	18.3812832244108	18.470169237313	18.6858063659012	18.7999030006814	19.0229052771321	19.3897769501758	19.2680804619021	19.372259533587	19.1125506189413	19.3516753830641	19.3700026834075	19.4687920926082	19.1336891386259	19.3734833275197	19.427714534048	19.4817127355399
"Cytoplasmic dynein 1 light intermediate chain 2"	17.0387958855232	NA	17.0104210545043	NA	NA	NA	21.5927062430856	NA	NA	NA	17.0413041188163	NA	17.4571118562134	NA	16.1375508255933	16.6571491653992	16.6179668786054	17.653917259952	15.7136341075599	14.524926864162	16.6864196443106	18.8535925850822	NA	17.106544670183
"Cytoplasmic FMR1-interacting protein 1"	19.1438064873963	19.0064869701598	19.2158100225264	19.2972741430699	19.5768534328021	19.1363832480016	19.0001565167549	19.3498548793822	19.2802832887753	19.3159447807968	19.2473555789263	19.4101641865018	19.3931914846751	19.0494956177473	19.4598622790028	19.2682827376373	19.3999037321564	19.3429655659878	19.3212193523459	19.2261975842043	19.2396782047849	19.0726595611878	19.2701841798185	19.2019022129317
"Cytoplasmic FMR1-interacting protein 2"	19.1677318403183	19.3919248469139	19.2728289383712	19.553256182372	19.1804463555321	19.3741837600423	19.3494178505599	19.4004578350039	19.1735895351488	19.4369555849007	19.4094947641907	19.5165641926885	19.6522243069988	19.8610250222263	19.7369261634092	20.0197595819665	19.5373769876226	19.9952249138273	19.8147920809062	20.1197338483743	19.7456802600888	19.9349951645565	19.7808289532021	19.9469269172351
"Cytoplasmic protein NCK1"	24.1800103524423	NA	24.1095080076738	NA	NA	NA	NA	20.8101927623631	NA	NA	22.3790530929315	NA	12.316306951736	12.8504912201152	12.5237721767041	13.1219093440759	12.5219055765212	12.7774547324956	12.7113084291279	12.6897342049059	12.2721685885629	12.8737510346885	12.4772192295812	12.8668683135305
"Cytoplasmic tRNA 2-thiolation protein 1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.0593763662885	NA	17.6765096986176	17.3740781625098	18.2672970499915	17.6465481218556	18.031557948793	17.4645733812048	17.3882881904582	17.9428368384216	NA	19.3784065675531
"Cytoplasmic tRNA 2-thiolation protein 2"	17.3139595845985	NA	NA	17.329953247808	NA	NA	17.4344895334024	NA	NA	NA	NA	17.4874086451809	17.782075251904	18.7389478247879	18.0645718692164	18.1836584755033	17.7256636832534	17.3285745577427	18.2373817227576	18.1887547703774	17.6016052812188	17.4877003218282	17.3217958500877	18.1122698654959
"Cytoskeleton-associated protein 4"	18.6153805728819	19.1851693126854	19.3939429306642	18.8052268749905	18.6902830657276	19.207358555914	19.4962158136302	18.9964428185466	18.7339180309282	19.1709748521675	19.4728390765348	18.8640638659387	18.6074043580446	19.328997658856	19.5176647533787	18.7874304765575	18.5545698710142	19.2321272734666	19.4807937060837	19.0039336380589	18.7093301045683	19.22822219341	19.6231189261943	18.9483770154522
"Cytoskeleton-associated protein 5"	19.270720382692	19.3600384707868	19.5711775741311	19.085604567573	19.2413644117076	19.5150334484535	19.1652824709607	19.3261321851276	19.3061936234956	19.4694776430257	19.2787433141627	19.2435566867077	19.1116653606866	19.4868950402785	19.2938752790947	19.0778988978093	19.2913261433372	19.3371063190016	19.0427061628609	19.3109042653601	19.1936600466785	19.3994099408993	19.3654682682289	19.5892153582038
"Cytosol aminopeptidase"	21.0149260815887	20.9769606521937	20.9792814216084	21.1512416488256	20.9730650238676	20.9217700199313	20.9256120620174	21.1160251950436	20.9290459543296	21.0498521629397	21.0230680801234	21.1667752583202	21.5440217980142	21.5733498936155	21.5538569682822	21.7291335683339	21.5671721270724	21.5747373901696	21.5539959685516	21.7627139326031	21.5382885276032	21.5550418091857	21.5584152661183	21.7532736663364
"Cytosolic acyl coenzyme A thioester hydrolase"	19.3942570150076	19.3233826008121	19.3536829986305	19.4377556891259	19.3963757034453	19.1591029703077	19.4492679583891	19.3136371904045	19.3785270023494	19.1358979893577	19.3864077209775	19.4156882372946	19.5817158188066	19.8090408499386	19.9902685586084	19.9911399766802	19.9011272986687	19.9862970032915	19.8162437436859	20.1119277852656	19.8224451413157	19.8362172590253	20.0660145276678	20.0444550469022
"Cytosolic Fe-S cluster assembly factor NUBP1"	18.7939066834518	18.7725971958823	18.7724092082256	18.7973042124846	18.6048038612866	18.8466300913043	18.8771211339827	19.1849489399155	18.6243755072005	18.8846025731682	18.9455356439802	18.9364943369036	18.7617012345523	19.081354250512	18.5325750413341	18.893612681716	18.6401023759986	18.7506787079345	18.0440078997745	18.9604313185714	18.6121878660898	18.8210324200016	18.6293796948451	18.9399372497021
"Cytosolic Fe-S cluster assembly factor NUBP2"	19.0950290231501	18.9828046323514	19.1581350284152	19.3593709732511	19.1242083504681	19.1090779447341	18.7856040797418	18.2879798883162	18.962924491207	18.8999660122621	19.1496042544766	18.630306611028	18.2975066575129	17.7084477678209	18.5820553035236	18.5529204916236	18.6168543381765	18.8102335977586	18.6136540350513	18.2605869427295	18.4662331439537	17.40518160928	18.0413369281852	18.5931529806932
"Cytosolic non-specific dipeptidase"	20.3901767777642	20.3636870319315	20.2482341388547	20.4298167113039	20.3355786674912	20.3035972926522	20.2671013508461	20.3602577334859	20.359778654173	20.3711007695404	20.3197279852189	20.4069036683525	20.6578034640491	20.6798759312704	20.5619789199106	20.6825401109112	20.6132751042398	20.4949125595256	20.6229497886641	20.7251684867087	20.6397916430601	20.7891411639659	20.5584855931795	20.7149796528282
