"rowname"	"BBM_673_P283_01_VEB_001_R4"	"BBM_673_P283_01_VEB_002_R3"	"BBM_673_P283_01_VEB_003_R3"	"BBM_673_P283_01_VEB_004_R3"	"BBM_673_P283_01_VEB_005_R3"	"BBM_673_P283_01_VEB_006_R2"	"BBM_673_P283_01_VEB_007_R2"	"BBM_673_P283_01_VEB_009_R2"	"BBM_673_P283_01_VEB_010_R2"	"BBM_673_P283_01_VEB_011_R2"	"BBM_673_P283_01_VEB_012_R2"	"BBM_673_P283_01_VEB_013_R2"	"BBM_673_P283_01_VEB_014_R2"	"BBM_673_P283_01_VEB_015_R2"	"BBM_673_P283_01_VEB_016_R2"	"BBM_673_P283_01_VEB_017_R2"	"BBM_673_P283_01_VEB_018_R2"	"BBM_673_P283_01_VEB_019_R2"	"BBM_673_P283_01_VEB_020_R2"	"BBM_673_P283_01_VEB_021_R2"	"BBM_673_P283_01_VEB_022_R3"	"BBM_673_P283_01_VEB_023_R3"	"BBM_673_P283_01_VEB_024_R3"	"20230516_EXPL1_LiSc_SA_S610_RT_25_s2"	"20230516_EXPL1_LiSc_SA_S610_RT_26_s9"	"20230516_EXPL1_LiSc_SA_S610_RT_27_s12"	"20230516_EXPL1_LiSc_SA_S610_RT_28_s17"	"20230516_EXPL1_LiSc_SA_S610_RT_29_s24"	"20230516_EXPL1_LiSc_SA_S610_RT_30_s30"	"20230516_EXPL1_LiSc_SA_S610_RT_31_s33"	"20230516_EXPL1_LiSc_SA_S610_RT_32_s38"	"20230516_EXPL1_LiSc_SA_S610_RT_33_s44"	"20230516_EXPL1_LiSc_SA_S610_RT_34_s48"	"20230516_EXPL1_LiSc_SA_S610_RT_35_s51"	"20230516_EXPL1_LiSc_SA_S610_RT_36_s56"	"20230516_EXPL1_LiSc_SA_S610_RT_37_s63"	"20230516_EXPL1_LiSc_SA_S610_RT_38_s68"	"20230516_EXPL1_LiSc_SA_S610_RT_39_s72"	"20230516_EXPL1_LiSc_SA_S610_RT_40_s80"	"20230516_EXPL1_LiSc_SA_S610_RT_41_s81"	"20230516_EXPL1_LiSc_SA_S610_RT_42_s89"	"20230516_EXPL1_LiSc_SA_S610_RT_43_s92"	"20230516_EXPL1_LiSc_SA_S610_RT_44_s96"	"20230516_EXPL1_LiSc_SA_S610_RT_45_QC1_LabD"	"20230516_EXPL1_LiSc_SA_S610_RT_46_QC2_LabD"	"20230516_EXPL1_LiSc_SA_S610_RT_47_QC3_LabD"	"20230516_EXPL1_LiSc_SA_S610_RT_48_QC4_LabD"
"P0AFK9"	26.2668803106295	26.3497062203138	26.2809533101474	26.2935825028144	26.1708787694143	26.3578568095683	26.3573249360929	26.064032311456	26.4110772416656	26.2696399334756	26.3444906320525	26.0907637996755	25.9782014997781	26.0849665702314	26.0675117454244	26.0874129047176	25.8904298000113	26.1504155944012	26.1346757359316	26.0945378674265	25.8376871165445	26.1012290524274	26.1604334253227	25.3669037944477	25.4531533061593	25.4792744134016	25.451349477524	25.4722406406666	25.3407184703916	25.4825030852073	25.4038678683135	25.48517482601	25.3560540217386	25.2953879424096	25.3347885646676	25.2830590952486	25.1493266260518	25.2631089870489	25.3921735398322	25.2651211093564	25.276496461178	25.3386663447575	25.3237073616586	25.4351113046694	25.4615643773816	25.3443467080506	25.3138865175637
"P0A734"	25.1620444451735	24.8327782030056	24.8061786710032	24.6224270106195	24.8167621993841	24.8826387585341	24.604689631714	24.6857078133828	24.9192350584878	24.7289603346166	24.7050533219511	24.2290534850347	23.9535634529768	23.9924201091633	23.6282190154449	23.7620875791165	23.7652784087418	23.9190349709179	23.793960446392	24.1566660824579	24.0228791194386	23.9970030152728	23.9962531401596	23.643933235945	23.7055332560393	23.8211686585016	23.6110036278911	23.6387509776962	23.6729061118587	23.8417159769122	23.6961270446776	23.4380562652855	23.7974478032226	23.2539294078155	23.3039496034884	23.4218049416735	23.1334156826947	23.2679947912109	23.4149974267647	23.2138526794144	23.2471898632885	23.3218097659711	23.2913146162296	23.6796325771384	23.712686939129	23.1667870737708	23.2163106966994
"P26365"	20.2133676932874	20.280922522737	20.0637768772544	20.6296180933984	19.8386792072348	20.3948248134464	20.5716804388148	20.0854257766519	20.5818276371731	20.3151982198365	20.3579299478072	20.7974873838764	20.5449493442833	20.5534868051468	20.6125139840956	20.4884835020786	20.5292665883454	20.7632269581524	20.5851147546604	20.7753353899965	20.2919553219542	20.529438180009	20.5269958442156	21.6285105092219	22.0430473149513	21.9196969728846	22.062578488768	21.9450737073554	21.6739542733647	21.8825520064527	21.9841792211156	22.0336992396177	21.8132136132737	22.1521399851404	22.2743536952592	22.3995470526994	22.128543793572	22.1168832971667	22.0822192237993	22.0262539332307	22.2046845667212	22.0608746692051	21.9728571170064	21.6341507626193	21.8228710914769	22.0517413230051	22.1887904453943
"P10908"	22.5227740304831	22.3644691989383	22.5246593561801	22.2003831997752	22.5956280963645	22.3415731143962	22.3561897288623	22.6724249103287	22.4637882650385	22.3311717232111	22.4504058117607	22.1615194272515	22.1568558404159	22.1761299200185	21.9436187090555	21.9256739544652	22.0729686605393	22.1220380465857	22.0439751296314	22.2677433938732	22.0068581637752	22.0034925204437	22.0662396648628	22.2391836127269	22.230531812589	22.2004400769899	22.2201102255132	22.1606211498158	22.2092022677012	22.3020007142103	22.2523853611234	22.2298397684329	22.1506472332298	21.7563364224675	21.7427806313488	21.6808410901354	21.6995283985812	21.7015560620795	21.7901941558686	21.5713517692517	21.742151514236	21.6574144073846	21.5789936083355	22.0770960416463	22.1127665543001	21.5823423175522	21.6213597279876
"P0A9F9"	21.1519542495454	21.1488737453028	21.3765748045337	20.5574281752737	22.1122956842092	20.9946503764976	20.5985523393908	21.7670237925433	20.8777753983617	20.9405430151382	20.9109939933146	21.5890119339151	21.6096990827324	21.613570967841	21.7492532168078	21.7657053430658	21.9077488776482	21.694368090313	21.7703630527718	21.5797394608089	21.5585963456761	21.47726517233	21.4412644112576	20.6191578503031	20.3080478911031	20.4875417438724	20.4005792882126	20.2400342962028	20.7433190692589	20.2910897397518	19.973624503344	20.2477374872553	20.5863981852301	20.8287160397407	20.75775296851	20.6739456496283	20.784622066527	20.8280961855798	20.7669267698545	20.7309543331535	20.8656924987744	20.7282493776911	20.7667569644471	20.3457798891757	20.3656923492646	20.7569308898855	20.6124689888817
"P00393"	23.9146807480635	23.8877646507309	24.2176734684648	24.0727233890553	23.9646743633415	23.9379922736901	24.0432175702556	24.0683587663649	23.9743792272773	24.074610904748	24.1037840337229	23.8259692243631	24.0208972206576	24.0339831518652	24.2266964696152	24.143569744867	24.0894934775586	24.1055994035964	24.1882320538677	23.9963910774788	23.9633342732525	24.1140463532825	24.1113184566198	23.3486379354312	23.5347735413237	23.3625495941946	23.5756555718409	23.4613645339043	23.3453792563492	23.5115089738235	23.4936766410847	23.4442379324682	23.2923120829332	23.4889051320079	23.4310828375586	23.4114975404719	23.4174204136722	23.5009381353559	23.3961453581984	23.4947389052172	23.5227931832302	23.5214758393474	23.5895514882224	23.5067840715918	23.5183693345777	23.5382713592358	23.4629250748996
"P18956"	23.3798616637517	23.2050889348054	23.3756127365875	23.6628821690165	22.9331150306138	23.3330625140218	23.7076830879796	23.0356435072304	23.6190212411038	23.2430891225804	23.3499474453158	23.0089277996677	23.0799967473185	22.9786409907606	23.0037052476082	22.9565707782813	22.9037998547168	22.9538866640053	22.8676580622064	22.9911142092064	22.8245151929969	22.7986307958534	22.9111147201678	22.0367035231657	22.3014928458141	22.2284840422408	22.2000179347515	22.2518394989096	22.083466342187	22.3077922625972	22.5623654166023	22.3968221590404	22.0691311112095	21.9235175486207	21.9155417035505	21.8462976348584	21.9303381472599	21.8938214345821	21.8187350712879	21.8106861606819	21.8000261918268	21.7462666384545	21.684706678614	22.0104379564836	22.1182085722983	21.7327769012929	21.8595029383246
"P46887"	19.7176044712477	19.3182272386087	18.3090943841586	19.291748528749	18.9902037042593	18.940069800549	18.8258407695309	18.2966384355417	18.6369644113301	18.8739997478215	18.7998855275172	19.8330892830361	19.1414311344064	19.3462713245217	19.262812875172	19.2877056169006	18.3370294838222	19.1000796782179	18.9288537499167	18.7569406599065	19.1514526439657	19.5808694750843	19.5600137011686	19.9161841668371	19.4207312574495	20.0221103981839	19.6194480459352	19.9614807827305	19.9596284451583	19.4366342853627	19.400854426328	19.6413850090624	19.9752770270386	20.7483730441571	20.8184620352643	21.0388747936516	20.6485682405544	21.086935709185	21.2312645483035	20.8768391548405	20.7501328528021	21.3632770987728	21.3013700376031	19.6872970778197	19.5449832931998	21.2643395076255	20.994947255032
"P0A9S3"	26.1558172658049	26.0038137435384	25.9796172552246	25.745862627607	26.8070169119865	26.0807364625867	25.5611845597412	26.236504836853	25.8125846131212	26.1168563351583	26.1192650665019	24.0228960470153	23.5428944194009	23.8661322478708	23.4778950973601	23.6679136712074	23.6325297829462	23.8986357049671	23.7692898410569	24.2479170858262	23.7988819085857	24.4935605993446	24.0593338974727	24.7110594386283	24.5158215705506	24.6102377167129	24.5749976581527	24.4766164326672	24.7977644180519	24.4230882042652	24.1371252999613	24.2655432272007	24.7660472041036	22.3357305399278	22.3503549058717	22.6734281310894	22.4991918931408	22.3720078950923	22.8737846522414	22.6008629798405	22.6050978577292	22.8760372474614	22.7884427421363	24.6975434826812	24.6701256599961	23.008604721557	22.5612142823523
"P0ACL0"	22.1396518941001	22.1168959849963	22.2766469603542	22.0698227549401	22.2136524755439	22.122442554111	22.1375803197769	22.2549530508513	22.0615735774977	22.4004437842512	22.2143967969612	22.4857202488698	22.5478062720172	22.2976501394556	22.3276074633462	22.3171155696881	22.3367685902213	22.3532066047979	22.4236063188015	22.336373619742	22.1919766845447	22.3417251187505	22.3458313137111	21.5459957352906	21.5622209926577	21.5296574063278	21.5420891101016	21.660542623072	21.6632775166093	21.6135035239257	21.5086855602508	21.531605150769	21.5381624027617	21.6108482258582	21.6384438687596	21.7289675980617	21.6820078576148	21.6636510422599	21.615812806922	21.6206843058075	21.6201786504814	21.6609038043373	21.6423011792214	21.5966474791226	21.6370643866097	21.6869432995298	21.6408989117041
"P28635"	27.0306428072379	27.279986909148	27.2833470535712	27.1730560425167	27.575100116191	27.2886190622884	27.0518271860684	27.2556230715567	27.2434349285038	27.1707756443344	27.2235220033005	26.9539252846558	26.9314333103237	27.1172468385748	27.2973485781036	27.2827021591552	27.1630393794928	27.1789169902612	27.190247658967	26.9213093311932	26.8694072729281	27.3136997259969	27.2210065339143	26.5222095087868	26.5405507476588	26.61329892476	26.4705489716275	26.5593519400387	26.3134264132743	26.5488068014603	26.5276778007075	26.5957953882476	26.5058305698237	26.4610553464846	26.5725885199392	26.2507854583306	26.3847963952006	26.4077574309893	26.3471447244615	26.3746049253134	26.3902081277287	26.364297527738	26.4495780233823	26.5924059370205	26.6114849301424	26.6431460706543	26.6200426974164
"P0AAZ7"	26.0541419027476	25.4504781813205	25.4305406040957	25.1921023921209	25.4647986139942	25.5992733931111	25.7165436021724	24.9295202923946	25.673429209446	25.6283330610545	25.5554705385135	25.1279749628851	24.6011623205125	24.8030081278	24.3696684275701	24.6088851160426	24.0270795262389	24.5648370168278	24.5175345962416	25.1902570798799	24.8219909412488	24.6336498060554	24.6700500000301	23.3671971633763	23.2479634302154	23.7053434110911	23.2054991555943	23.2321155199984	23.386376161436	23.3239272113724	23.493749925796	23.3870601899526	23.3511344268484	22.6907883320643	22.6705654900692	22.7503128052386	22.6391971633891	22.8081994536025	22.6835185343102	22.5249916644983	22.5975661266995	22.7687125587637	22.6086144436661	23.1206387770119	23.0916174576431	22.6337429173385	22.6622585160674
"P29208"	21.0234714664773	20.9880966083526	21.1639407582485	20.8033333798848	21.2092558230584	21.0135898386697	20.8892083427271	21.0388413112042	20.9257717317675	21.0457489980935	21.0107247759418	21.5469471978175	21.5157277461933	21.5106811197145	21.4270948960539	21.2903530238151	21.3833942207784	21.4217022313386	21.5476109658294	21.5974251841221	21.6115192625298	21.4800199908166	21.4593995982393	20.391398841325	20.539081169023	20.4496907312515	20.4648029754724	20.5587831651938	20.3840374925212	20.4020481679831	20.3740503288781	20.4379877132048	20.3551682528396	20.8172912952456	20.8788906074582	20.9359117508115	20.8310613257877	20.7846779739499	20.8336421486349	20.8832309586448	20.9200096813493	20.8258780264906	20.828142683881	20.52930472159	20.5161751613714	20.8775058225158	20.9243442497987
"P0ADC6"	21.161144187577	21.4098518569383	21.4449077102701	21.5094831487952	21.2525152978814	21.4033959292211	21.6487744805785	21.3329423640736	21.3853073755449	21.3593034526506	21.5246354461551	20.9065676907116	20.9587721727997	21.1735795481111	21.4505719416995	21.4452311142498	21.3628064024087	21.4452159563076	21.290066108969	21.1871478554566	20.9309552936015	21.1518613727801	21.298838978319	20.8840065129545	20.9570155784136	20.844854382686	21.0039145130818	20.9708473646755	20.8739742233215	20.9860072696825	21.0970625082005	21.0657369269861	20.9131728385428	20.9178192973676	20.9387066488875	20.8381975325099	20.75384187648	20.8474718435321	20.9068465673781	20.9119668375569	20.8107332235013	20.7767494740544	20.8569983905679	20.9382328314742	20.9530838306576	20.9287814774857	20.8850349706397
"P60390"	23.7616413136691	23.7067561023713	23.5790327521568	23.385560164876	23.5264156589772	23.6084339671985	23.4517644949949	23.4810282815013	23.6608059026866	23.5595605416117	23.4778333521635	23.5397864223456	23.1961305212376	23.2124744176312	23.0471545396558	23.0951429767059	22.8812921142175	23.1817312869703	23.2070673608636	23.3191103329297	23.2202445780987	23.1696323719499	23.314000656061	22.627825071503	22.4780531530225	22.6374735052744	22.493244185497	22.5066775528233	22.6532124605966	22.5534258681533	22.5624702313789	22.4510098289522	22.6412341687882	22.3345253560139	22.4163589245566	22.4704394332043	22.294428360872	22.3708220104653	22.4591118830962	22.3489755516906	22.3804615935517	22.4199653197434	22.3455471025611	22.5415834957117	22.5412218963853	22.3777559717535	22.4049736551304
"P0AD44"	20.1456560631159	20.3595501157691	20.3583593085559	20.0025623285036	20.5709026207601	20.3481705441478	20.101660272562	20.6157858716225	20.2738047034303	20.3245123979396	20.3900555692985	20.61194694182	20.5040314278484	20.3704468978607	20.386134042872	20.3483434695533	20.3878175046801	20.4333185133121	20.3595179447104	20.3884903397535	20.4487837814739	20.293067450807	20.3538015700072	19.1681064960372	18.9753917931218	19.057431233114	19.1115916376945	19.1614763719179	19.1303870571532	19.0762206131421	19.0139959441164	19.0525866235154	19.2280107053388	19.0243389005384	18.9936322406088	18.9990365755418	19.0327452885036	18.8702924674216	19.0606801014673	18.9660547646256	18.8834487525308	19.0069588064807	18.9551390442043	18.9839176833744	19.0185696742797	19.0015868707853	19.0093010442883
"P0A8Y8"	21.3788039112319	21.3142302891917	21.5648416674498	22.5586337115151	21.4024802131321	21.8723291931716	21.9508434824689	21.0432075557939	21.72351596643	21.8047714947479	21.8817047334243	21.8762096576878	21.9933516780083	22.1110891738358	22.0122842121561	21.8624988840052	22.1922867935955	22.173369101106	21.8803076996111	22.1673354482211	21.951295388275	21.6369449463107	22.046844905219	20.5332555787225	21.3563509484574	20.5726428709964	21.4211320560317	21.2658221864627	20.4683277197579	21.3492671885311	21.4354210148156	21.2719941105254	20.5149913740178	21.3069027670369	21.4134667869073	21.8575034448164	21.2626316809159	21.2791151771148	21.6011078995553	21.6127929231037	21.4924595707569	21.7371870908165	21.2427170707164	21.145718248515	21.1927984783112	21.0324116937573	21.4599948613003
"P0AFA2"	19.248972210312	19.3463276015872	19.4738365259758	19.5660354512192	19.5231886306311	19.532979846069	19.371417201773	19.3780047939717	19.6076824912299	19.6524878953965	19.4473496377241	19.3394694676282	19.6378329916372	19.9655588459491	19.8797746773369	19.9873472933264	20.0001843536225	19.9578587273159	19.8228275342395	19.7250216939544	19.3846868005887	19.8037086099731	19.757528367792	20.3608149420298	20.3887951148688	20.3436888772642	20.4592695080639	20.3864077391228	20.3440249436491	20.4389522207083	20.3285719416178	20.4072345648789	20.2630444954474	20.6416443116198	20.6040210676526	20.7243989397381	20.6241296747241	20.6370865040985	20.6503312993458	20.6521622475945	20.5162906008322	20.6916958174244	20.6061919216768	20.3208490162477	20.3264777657557	20.5979616016932	20.6431427669578
"P18390"	22.7969806694817	22.4686732584885	22.1819299053664	22.3831120398077	22.1130146537369	22.4671985486903	22.4665216173121	21.7099453802325	22.5851560255505	22.3912860755598	22.3420426476012	22.1703768246537	21.7309957807366	21.8226299545441	21.5162232622693	21.5321570889594	21.1086890721707	21.588142735768	21.7245196818157	21.8221903593398	21.7446170701577	21.7699153058454	21.7278215968465	21.523879685186	21.4853517425048	21.9505623042778	21.5351699914455	21.5701985190842	21.5501126491923	21.4985005951614	21.5612609048225	21.6195743165485	21.5973797158371	21.3144460556923	21.379782359208	21.4337616679607	21.3124863758514	21.5773578289691	21.5484814041675	21.5284941732003	21.3891050786819	21.5636320006716	21.4008137842276	21.4682382142183	21.493608238662	21.464080036224	21.3965243012632
"P69874"	23.9680279445921	24.0809173687371	24.1827801681255	23.9426168747297	24.1541876820703	24.0017603718731	23.8563335760151	24.1091595261772	23.8674242967146	23.9807113866522	24.0669146352777	24.5733631182183	24.6147147859756	24.6346415756527	24.6264376215781	24.6371429021602	24.5519321072304	24.6021030250579	24.6592494621806	24.6047348702043	24.6579965599477	24.6315310093976	24.5789694307388	21.7731351813373	21.6645497134819	21.755008165241	21.7334101188109	21.6362103922898	21.8158812441401	21.5968157900188	21.6036951576269	21.6532037119798	21.7675694236244	22.1680244501757	22.1125088674107	22.148507614485	22.1410593665551	22.1770551049851	22.1273287572251	22.1886667123986	22.1208871080606	22.1672374300992	22.1973084955244	21.7325160838646	21.7039230003421	22.1944767338187	22.1798635435457
"P0ACJ0"	26.6464322524104	26.6741138031902	26.7640535596118	26.5570158773806	26.8394446698681	26.6430497097345	26.4756597818642	26.76530623414	26.6846114490644	26.6038807543059	26.6024089052057	26.8711360304746	26.7350281130856	26.7032561069267	26.6180550896914	26.6716866121573	26.6439992722447	26.7283739502047	26.7387173773674	26.7019219231918	26.7650406061754	26.7060525652606	26.7137412091596	26.2313077680866	26.1527496489207	26.2535128944395	26.1702618188074	26.1693731755761	26.2229805803713	26.1554563674463	26.1732333617526	26.0420320427629	26.1894749346883	26.2907383000675	26.3409849645615	26.3435726586751	26.2501692212394	26.2851459331304	26.4155229676084	26.2641870029777	26.3233362892802	26.3377191404176	26.2948097465402	26.1803804115329	26.1139966928198	26.2550251110211	26.2399840557237
"P0AFD6"	24.2834088776179	24.3898849472132	24.7927547541429	23.9774832745577	24.6955006099676	24.4493355771757	24.2305127564958	24.6649337572284	24.4225622046535	24.4936705338574	24.4790060592515	24.1133946720618	24.2015143357537	24.1744606521669	24.0196762359955	24.0465435304764	24.074006514833	24.1360301624008	24.04515239481	24.1728291183714	23.9916159529941	24.1216776865581	24.0888710356431	23.329357843313	23.5393249700669	23.405835866446	23.4572365766995	23.3566518435069	23.4493733636802	23.4380308760058	23.3108429546273	23.299205222984	23.4121309903672	22.9014392368801	22.9104322977004	23.0719889604295	23.0346414788631	22.9272375966461	22.9289639584039	22.9208674635044	22.9249422250657	22.8944414450966	22.8463186795797	23.4714718051344	23.5085139002113	22.9341000801569	22.9310148288465
"P0AF98"	22.5426039930929	22.5134452137429	22.5915547605336	22.5296717025393	22.5111735450019	22.4737473615642	22.6626670718015	22.5187823214059	22.5011422930664	22.5230445394697	22.5537820787373	22.3765456603836	22.5598265742588	22.3552596775288	22.5033909761574	22.471940595547	22.3930211679081	22.4148477899424	22.4308889327643	22.3601317519987	22.2783184330626	22.3753078153535	22.4853787695034	22.1370924579272	22.1642508129019	22.095321682992	22.1241415107111	22.1470576930009	22.1431695613519	22.1387430173233	22.2391573850605	22.1927653747912	22.0530747347718	21.8975338143026	21.9214414564977	21.7141532664987	21.8755573888037	21.8174240268591	21.7905362293832	21.8427884422219	21.8707500033461	21.7048264843519	21.7731150542568	22.015629431526	21.9483394244376	21.8434480248289	21.8483776641129
"P0AGG8"	23.1396113035734	23.2058928578438	23.112359324284	23.1043440830468	23.2498145396884	23.1130114732449	22.9479097715532	23.2214531886722	23.1162170293586	23.1807787516754	23.1378585773259	23.3584102866578	23.3022071590382	23.5354856492584	23.6040052265065	23.5098793621729	23.5517092002492	23.6143328650537	23.5649649034716	23.3468945787611	23.1660484301745	23.5020800751231	23.5855572087907	23.2180934338759	22.9435632685557	22.9878278016623	22.9693619271847	23.0390187593213	23.1235527866838	23.0421840450933	23.0830377668273	23.0611433933528	23.1564886439014	23.22706385926	23.2392593788624	23.0758466654609	23.1919074277873	23.2406530571698	23.1843535749523	23.2811603118809	23.190294009265	23.1801034054629	23.251814944697	23.0462937246877	23.1194138955584	23.3249435807311	23.3134471730196
"P63228"	24.0790950750954	23.8124303805608	23.7046470991365	23.6523285822687	23.7800362786823	23.7965074433991	23.800166447356	23.5601205532798	23.8157659574234	23.8965862907633	23.8056769683884	23.6711574819685	23.5117502412964	23.7511447934071	23.4706032722949	23.4992113615272	23.3593490348816	23.5518851823069	23.5308744595489	23.7992575074611	23.5496074894678	23.5395143016779	23.5416898312088	22.0860091997262	22.0638492754371	22.2282667728705	22.1467097434735	22.0405847131379	22.2692425590258	22.0777349908153	22.0746615313282	21.8927473531209	22.1718340446653	22.0227504633647	22.0865049239028	22.132506005258	21.9199733233822	22.1294025153692	22.1103979205089	21.9675161694319	21.9366702854177	21.9677870283865	22.0241853445137	21.9704296302306	22.0195405072242	22.0269563081992	21.8471697769089
"P10371"	23.8459513094444	23.7790945193861	23.9354585967575	23.6692337009611	24.0621947282267	23.8414952456022	23.8982112906292	23.8222584470094	23.8229002585347	23.9158571369991	23.8028701199108	24.8470225443006	25.0309731921236	25.2004258578965	24.9629725883164	25.1043880777115	24.9740071679526	24.9770814364077	24.9620591508245	24.8879273008617	24.8412072844351	24.7834974680012	25.0900187065877	21.3840111345611	21.523970588779	21.5835180408225	21.5023763458262	21.49985367094	21.5263225210954	21.5742655208296	21.5250848883347	21.4974727725992	21.5501408389426	22.7600133034067	22.9185328108163	22.7268991522172	22.9091196024172	22.7021164473879	22.5959649364167	22.659325690675	22.6795466762286	22.5710809077739	22.5931494496725	21.538437146779	21.5586056872266	22.5037791626365	22.6759987993121
"P30859"	26.915075264432	26.6326323954982	26.4970301815262	26.5640461930987	26.5806235100867	26.7094616531291	26.6516280960882	26.005587973307	26.6515049285966	26.6021398473981	26.497266267302	25.7859133742904	25.4809451057008	25.7010361894073	25.6222314943443	25.8244064214693	25.3485062436719	25.739933024615	25.7326496034387	25.870762229906	25.5591608170176	25.8341342215442	25.9455042055603	24.6142598392464	24.5524833607841	24.9546819520277	24.6090091572457	24.5804366222485	24.6737688516717	24.5725306974176	24.5934663523868	24.6891892581028	24.7253240241084	24.1166104818375	24.2281067359895	24.1582389308458	23.9846103766365	24.276389966427	24.3398456544772	24.2647489708661	24.1941219966435	24.405777449725	24.3168408322982	24.6684980956635	24.6882716556703	24.2808984585566	24.237699542917
"P24555"	21.375928195944	21.4237447931541	21.5465516163446	21.6801500219059	21.5802088738802	21.3954839294439	21.6596066123513	21.4613395515231	21.6187278235233	21.5176943749084	21.6093654344791	21.486260554663	21.641966170029	21.4810553896149	21.797071732842	21.7680906117003	21.7483279976251	21.6019239984427	21.6219677847144	21.5516434947776	21.2634170738046	21.4304270282174	21.5627846300263	19.2362338018782	19.3968242490531	19.2539190234891	19.2628037013262	19.2782520651307	19.1099887463881	19.3083701407602	19.3575154934977	19.3492077858078	19.1845775587917	19.1527725449769	19.1528963011524	19.0874343525488	19.1482680277611	19.0393769371363	18.9564782568024	19.0948534577443	19.1910037741454	19.09032438265	19.1547217086505	19.3537821903914	19.3307134072228	19.1485783656484	19.1172068019709
"P08245"	24.0424579429271	23.9414083811787	23.792402283393	23.9578286233385	23.7003245645461	23.7239346131273	23.7027357899407	23.2294598827594	23.9054920429609	23.8066212049396	23.6654218009008	23.6162975563383	23.3438623406576	23.6344920227777	23.174178696443	23.3938696072042	22.8969502281851	23.2821365350202	23.4793391810635	23.5392894676235	23.1025831954354	23.3219473568157	23.2861617764934	21.5428070615377	21.4660186906045	21.9903699229404	21.5180691246056	21.5366835710136	21.7217358828321	21.5799649822292	21.4953466080479	21.5780538378619	21.5162088321683	21.6106950596497	21.6786336630499	21.7201248282654	21.4657347832696	21.7621200294013	21.7194899293249	21.564730048383	21.5313291024695	21.6683033138154	21.6080526364207	21.5091351643815	21.5731007262773	21.6092662268733	21.6258158427832
"Q47157"	20.060904346723	19.6515177385057	19.5144559446923	19.3867466294462	19.7965149687103	19.5600398316735	19.9255703757245	19.2608299687098	19.6500981027893	19.7574648873383	19.7345095186652	18.7531187934636	18.7808569112482	19.2915506988127	19.4195899132029	19.4406988754348	19.2497268862844	19.5014465316619	19.4634525304802	19.066838121656	18.7083295185281	19.2632967128565	19.5910200653462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P0A9I8"	NA	NA	NA	20.0032763300612	19.5791501772488	18.403490589438	20.9423340884526	NA	21.5443786943246	20.8804534428032	21.1797815562773	21.9953752049355	21.175731055344	21.4466754405909	21.0884440630665	20.9802511679274	20.7678563023733	21.4046177128672	21.3188925054186	21.6548999512385	21.6575147200826	21.7923089386883	21.4301104999398	21.1768999344462	21.4860100744096	21.6443756214465	21.3890525471293	21.3293989065444	21.2332440040296	21.2701869468723	21.8259362385641	21.4603599011642	21.3005547726586	22.8436512075452	22.9418865285412	23.0086354940182	22.8721224928381	23.0834176468529	23.123672760667	23.0262573108516	22.7806190599522	23.1854232382297	23.0569535214356	21.2822355352534	21.8301909961923	23.0960234142412	23.0094438907614
"Q47147"	21.6797979219915	21.6144384650683	21.739813565698	21.3110287301199	21.9368499745188	21.6885790107892	21.3520132428534	21.8681066350417	21.5456517355046	21.7268201768472	21.5866867998288	21.6675282544468	21.7045521214623	21.9712228713918	21.8654206554747	21.787251362394	21.8066841320752	21.8569604094166	21.8076709424176	21.9681562995732	21.4778432315726	21.8889594693117	21.8603216650721	21.2588592815363	21.0466883980171	21.069426165677	21.0497156299431	21.1072719992246	21.2950088122439	21.0697735969012	20.8916724714139	20.9625049099673	21.2894921080402	21.172090509672	21.0999346181363	21.343000238706	21.1856485682389	21.1364041671232	21.2150281311991	21.1982172042658	21.2291884745937	21.1979473505292	21.226674423261	21.1506162469126	21.0736878830989	21.1285972820164	21.0907133312646
"P0A8V6"	23.0953844664323	23.2845671469813	23.363271750813	23.124824634473	23.4180641406104	23.1665465197694	23.2177814289942	23.5373236361945	23.2512154033759	23.3520779198131	23.4261761849178	23.1897060414741	22.9544476716455	23.132134127097	23.1644932844626	23.3126996339282	23.8515283149522	23.3394107475357	23.3758910866585	23.2063043408072	22.8942712000904	22.9630237590091	22.9212798170148	20.9534178067606	20.9970168024302	20.8731481869333	21.028808532186	21.0022120639516	21.02669633425	21.0379101879543	21.0213039860204	21.0050872101357	21.0291995905057	21.0622820303667	20.9885335291249	21.14190755581	21.2248330989621	20.9369182505096	21.0345692790892	20.9293162077612	21.0509048240853	21.0199476552359	20.9900443933841	20.9347030235535	21.0429938973818	20.9653967901122	21.0164832290921
